[Header]	
System	Suspended Solids Saline	
S/W Version	1.00	
User		
Date/Time	9/3/2025 9:58:12 AM	

[System]	
Instrument Options	TOC/ASI/IC Unit/TN/	

[Data]	
Type	Anal.	Sample Name	Sample ID	Origin	Cal. Curve	Manual Dilution	Notes	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Mean Area	Conc.	Mean Conc.	Result	Mean Result	Excluded	Inj. Vol.	
Unknown	NPOC	6_06012025	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2025_09_02_11_56_22.cal	1.00		9/2/2025 4:17:12 PM	1	1	NPOC	279.7	279.8	0.000	0.000	NPOC:0.000mg/L	NPOC:0.000mg/L	0	50	
Unknown	NPOC	6_06012025	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2025_09_02_11_56_22.cal	1.00		9/2/2025 4:20:53 PM	1	2	NPOC	279.8	279.8	0.000	0.000	NPOC:0.000mg/L	NPOC:0.000mg/L	0	50	
Unknown	NPOC	3_06012025	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2025_09_02_11_56_22.cal	1.00		9/2/2025 4:30:30 PM	1	1	NPOC	361.6	359.0	0.000	0.000	NPOC:0.000mg/L	NPOC:0.000mg/L	0	50	
Unknown	NPOC	3_06012025	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2025_09_02_11_56_22.cal	1.00		9/2/2025 4:34:12 PM	1	2	NPOC	356.4	359.0	0.000	0.000	NPOC:0.000mg/L	NPOC:0.000mg/L	0	50	
Unknown	NPOC	5a_06012025	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2025_09_02_11_56_22.cal	1.00		9/2/2025 4:43:38 PM	1	1	NPOC	197.4	196.2	0.000	0.000	NPOC:0.000mg/L	NPOC:0.000mg/L	0	50	
Unknown	NPOC	5a_06012025	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2025_09_02_11_56_22.cal	1.00		9/2/2025 4:47:07 PM	1	2	NPOC	194.9	196.2	0.000	0.000	NPOC:0.000mg/L	NPOC:0.000mg/L	0	50	
Unknown	NPOC	13_06012025	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2025_09_02_11_56_22.cal	1.00		9/2/2025 4:56:34 PM	1	1	NPOC	183.2	184.0	0.000	0.000	NPOC:0.000mg/L	NPOC:0.000mg/L	0	50	
Unknown	NPOC	13_06012025	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2025_09_02_11_56_22.cal	1.00		9/2/2025 5:00:06 PM	1	2	NPOC	184.7	184.0	0.000	0.000	NPOC:0.000mg/L	NPOC:0.000mg/L	0	50	
Unknown	NPOC	7_06012025	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2025_09_02_11_56_22.cal	1.00		9/2/2025 5:09:31 PM	1	1	NPOC	222.2	220.3	0.000	0.000	NPOC:0.000mg/L	NPOC:0.000mg/L	0	50	
Unknown	NPOC	7_06012025	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2025_09_02_11_56_22.cal	1.00		9/2/2025 5:13:14 PM	1	2	NPOC	218.4	220.3	0.000	0.000	NPOC:0.000mg/L	NPOC:0.000mg/L	0	50	
Unknown	NPOC	5_06012025	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2025_09_02_11_56_22.cal	1.00		9/2/2025 5:22:29 PM	1	1	NPOC	151.5	144.6	0.000	0.000	NPOC:0.000mg/L	NPOC:0.000mg/L	1	50	
Unknown	NPOC	5_06012025	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2025_09_02_11_56_22.cal	1.00		9/2/2025 5:25:53 PM	1	2	NPOC	144.1	144.6	0.000	0.000	NPOC:0.000mg/L	NPOC:0.000mg/L	0	50	
Unknown	NPOC	5_06012025	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2025_09_02_11_56_22.cal	1.00		9/2/2025 5:29:12 PM	1	3	NPOC	145.0	144.6	0.000	0.000	NPOC:0.000mg/L	NPOC:0.000mg/L	0	50	
Unknown	NPOC	15.409_08082025_DOC	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2025_09_02_11_56_22.cal	1.00		9/2/2025 5:38:48 PM	1	1	NPOC	199.2	200.0	0.000	0.000	NPOC:0.000mg/L	NPOC:0.000mg/L	0	50	
Unknown	NPOC	15.409_08082025_DOC	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2025_09_02_11_56_22.cal	1.00		9/2/2025 5:42:27 PM	1	2	NPOC	200.8	200.0	0.000	0.000	NPOC:0.000mg/L	NPOC:0.000mg/L	0	50	
Unknown	NPOC	dry.wetland_08072025_DOC	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2025_09_02_11_56_22.cal	1.00		9/2/2025 5:52:15 PM	1	1	NPOC	383.4	385.1	0.000	0.000	NPOC:0.000mg/L	NPOC:0.000mg/L	0	50	
Unknown	NPOC	dry.wetland_08072025_DOC	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2025_09_02_11_56_22.cal	1.00		9/2/2025 5:56:03 PM	1	2	NPOC	386.8	385.1	0.000	0.000	NPOC:0.000mg/L	NPOC:0.000mg/L	0	50	
Unknown	NPOC	dry.wetland_08072025_DOC	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2025_09_02_11_56_22.cal	1.00		9/2/2025 6:05:53 PM	1	1	NPOC	399.2	401.0	0.000	0.000	NPOC:0.000mg/L	NPOC:0.000mg/L	0	50	
Unknown	NPOC	dry.wetland_08072025_DOC	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2025_09_02_11_56_22.cal	1.00		9/2/2025 6:09:41 PM	1	2	NPOC	402.8	401.0	0.000	0.000	NPOC:0.000mg/L	NPOC:0.000mg/L	0	50	
Unknown	NPOC	15.409_08082025_DOC	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2025_09_02_11_56_22.cal	1.00		9/2/2025 6:19:07 PM	1	1	NPOC	194.1	195.7	0.000	0.000	NPOC:0.000mg/L	NPOC:0.000mg/L	0	50	
Unknown	NPOC	15.409_08082025_DOC	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2025_09_02_11_56_22.cal	1.00		9/2/2025 6:22:34 PM	1	2	NPOC	197.2	195.7	0.000	0.000	NPOC:0.000mg/L	NPOC:0.000mg/L	0	50	
Unknown	NPOC	14.500_08072025_DOC	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2025_09_02_11_56_22.cal	1.00		9/2/2025 6:32:07 PM	1	1	NPOC	338.6	339.6	0.000	0.000	NPOC:0.000mg/L	NPOC:0.000mg/L	0	50	
Unknown	NPOC	14.500_08072025_DOC	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2025_09_02_11_56_22.cal	1.00		9/2/2025 6:35:45 PM	1	2	NPOC	340.5	339.6	0.000	0.000	NPOC:0.000mg/L	NPOC:0.000mg/L	0	50	
Unknown	NPOC	FishCove_08052025_DOC	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2025_09_02_11_56_22.cal	1.00		9/2/2025 6:44:32 PM	1	1	NPOC	59.73	60.50	0.000	0.000	NPOC:0.000mg/L	NPOC:0.000mg/L	0	50	
Unknown	NPOC	FishCove_08052025_DOC	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2025_09_02_11_56_22.cal	1.00		9/2/2025 6:47:47 PM	1	2	NPOC	61.26	60.50	0.000	0.000	NPOC:0.000mg/L	NPOC:0.000mg/L	0	50	
Unknown	NPOC	13.267_08072025_DOC	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2025_09_02_11_56_22.cal	1.00		9/2/2025 6:57:34 PM	1	1	NPOC	371.1	368.8	0.000	0.000	NPOC:0.000mg/L	NPOC:0.000mg/L	0	50	
Unknown	NPOC	13.267_08072025_DOC	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2025_09_02_11_56_22.cal	1.00		9/2/2025 7:01:22 PM	1	2	NPOC	366.5	368.8	0.000	0.000	NPOC:0.000mg/L	NPOC:0.000mg/L	0	50	
Unknown	NPOC	13.267_08072025_DOC	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2025_09_02_11_56_22.cal	1.00		9/2/2025 7:11:03 PM	1	1	NPOC	364.5	364.6	0.000	0.000	NPOC:0.000mg/L	NPOC:0.000mg/L	0	50	
Unknown	NPOC	13.267_08072025_DOC	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2025_09_02_11_56_22.cal	1.00		9/2/2025 7:14:37 PM	1	2	NPOC	364.8	364.6	0.000	0.000	NPOC:0.000mg/L	NPOC:0.000mg/L	0	50	
Unknown	NPOC	14.500_08072025_DOC	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2025_09_02_11_56_22.cal	1.00		9/2/2025 7:24:18 PM	1	1	NPOC	340.9	341.3	0.000	0.000	NPOC:0.000mg/L	NPOC:0.000mg/L	0	50	
Unknown	NPOC	14.500_08072025_DOC	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2025_09_02_11_56_22.cal	1.00		9/2/2025 7:28:05 PM	1	2	NPOC	341.6	341.3	0.000	0.000	NPOC:0.000mg/L	NPOC:0.000mg/L	0	50	
Unknown	NPOC	FishCove_08082025_DOC	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2025_09_02_11_56_22.cal	1.00		9/2/2025 7:36:57 PM	1	1	NPOC	60.77	60.84	0.000	0.000	NPOC:0.000mg/L	NPOC:0.000mg/L	0	50	
Unknown	NPOC	FishCove_08082025_DOC	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2025_09_02_11_56_22.cal	1.00		9/2/2025 7:40:10 PM	1	2	NPOC	60.91	60.84	0.000	0.000	NPOC:0.000mg/L	NPOC:0.000mg/L	0	50	
Unknown	NPOC	Surprise_08052025_DOC	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2025_09_02_11_56_22.cal	1.00		9/2/2025 7:48:59 PM	1	1	NPOC	49.90	50.43	0.000	0.000	NPOC:0.000mg/L	NPOC:0.000mg/L	0	50	
Unknown	NPOC	Surprise_08052025_DOC	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2025_09_02_11_56_22.cal	1.00		9/2/2025 7:52:14 PM	1	2	NPOC	50.96	50.43	0.000	0.000	NPOC:0.000mg/L	NPOC:0.000mg/L	0	50	
Unknown	NPOC	Surprise_08052025_DOC	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2025_09_02_11_56_22.cal	1.00		9/2/2025 8:01:04 PM	1	1	NPOC	49.43	49.47	0.000	0.000	NPOC:0.000mg/L	NPOC:0.000mg/L	0	50	
Unknown	NPOC	Surprise_08052025_DOC	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2025_09_02_11_56_22.cal	1.00		9/2/2025 8:04:16 PM	1	2	NPOC	49.51	49.47	0.000	0.000	NPOC:0.000mg/L	NPOC:0.000mg/L	0	50	
Unknown	IC	13_08292025	Untitled	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.2025_09_02_13_07_43.cal	1.00		9/2/2025 8:09:54 PM	1	1	IC	71.43	70.54	18.01	17.80	IC:17.80mg/L	IC:17.80mg/L	0	50	
Unknown	IC	13_08292025	Untitled	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.2025_09_02_13_07_43.cal	1.00		9/2/2025 8:12:21 PM	1	2	IC	69.65	70.54	17.58	17.80	IC:17.80mg/L	IC:17.80mg/L	0	50	
Unknown	IC	6_08292025	Untitled	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.2025_09_02_13_07_43.cal	1.00		9/2/2025 8:17:42 PM	1	1	IC	9.341	8.857	2.886	2.768	IC:2.768mg/L	IC:2.768mg/L	1	50	
Unknown	IC	6_08292025	Untitled	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.2025_09_02_13_07_43.cal	1.00		9/2/2025 8:19:51 PM	1	2	IC	8.765	8.857	2.746	2.768	IC:2.768mg/L	IC:2.768mg/L	0	50	
Unknown	IC	6_08292025	Untitled	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.2025_09_02_13_07_43.cal	1.00		9/2/2025 8:21:58 PM	1	3	IC	8.948	8.857	2.791	2.768	IC:2.768mg/L	IC:2.768mg/L	0	50	
Unknown	IC	9_08292025	Untitled	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.2025_09_02_13_07_43.cal	1.00		9/2/2025 8:27:14 PM	1	1	IC	11.89	11.79	3.507	3.483	IC:3.483mg/L	IC:3.483mg/L	0	50	
Unknown	IC	9_08292025	Untitled	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.2025_09_02_13_07_43.cal	1.00		9/2/2025 8:29:26 PM	1	2	IC	11.35	11.79	3.376	3.483	IC:3.483mg/L	IC:3.483mg/L	1	50	
Unknown	IC	9_08292025	Untitled	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.2025_09_02_13_07_43.cal	1.00		9/2/2025 8:31:35 PM	1	3	IC	11.69	11.79	3.459	3.483	IC:3.483mg/L	IC:3.483mg/L	0	50	
Unknown	IC	5_08292025	Untitled	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.2025_09_02_13_07_43.cal	1.00		9/2/2025 8:36:51 PM	1	1	IC	5.688	5.317	1.996	1.906	IC:1.906mg/L	IC:1.906mg/L	1	50	
Unknown	IC	5_08292025	Untitled	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.2025_09_02_13_07_43.cal	1.00		9/2/2025 8:38:58 PM	1	2	IC	5.312	5.317	1.905	1.906	IC:1.906mg/L	IC:1.906mg/L	0	50	
Unknown	IC	5_08292025	Untitled	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.2025_09_02_13_07_43.cal	1.00		9/2/2025 8:41:05 PM	1	3	IC	5.322	5.317	1.907	1.906	IC:1.906mg/L	IC:1.906mg/L	0	50	
Unknown	IC	15_08292025	Untitled	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.2025_09_02_13_07_43.cal	1.00		9/2/2025 8:46:21 PM	1	1	IC	8.909	8.884	2.781	2.775	IC:2.775mg/L	IC:2.775mg/L	0	50	
Unknown	IC	15_08292025	Untitled	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.2025_09_02_13_07_43.cal	1.00		9/2/2025 8:48:28 PM	1	2	IC	8.859	8.884	2.769	2.775	IC:2.775mg/L	IC:2.775mg/L	0	50	
Unknown	IC	5a_08292025	Untitled	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.2025_09_02_13_07_43.cal	1.00		9/2/2025 8:54:03 PM	1	1	IC	21.25	20.95	5.788	5.716	IC:5.716mg/L	IC:5.716mg/L	0	50	
Unknown	IC	5a_08292025	Untitled	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.2025_09_02_13_07_43.cal	1.00		9/2/2025 8:56:19 PM	1	2	IC	20.66	20.95	5.644	5.716	IC:5.716mg/L	IC:5.716mg/L	0	50	
Unknown	IC	6_06012025	Untitled	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.2025_09_02_13_07_43.cal	1.00		9/2/2025 9:01:40 PM	1	1	IC	5.323	4.514	1.907	1.710	IC:1.710mg/L	IC:1.710mg/L	1	50	
Unknown	IC	6_06012025	Untitled	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.2025_09_02_13_07_43.cal	1.00		9/2/2025 9:03:49 PM	1	2	IC	4.492	4.514	1.705	1.710	IC:1.710mg/L	IC:1.710mg/L	0	50	
Unknown	IC	6_06012025	Untitled	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.2025_09_02_13_07_43.cal	1.00		9/2/2025 9:06:01 PM	1	3	IC	4.536	4.514	1.716	1.710	IC:1.710mg/L	IC:1.710mg/L	0	50	
Unknown	IC	3_06012025	Untitled	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.2025_09_02_13_07_43.cal	1.00		9/2/2025 9:11:33 PM	1	1	IC	28.07	28.09	7.449	7.453	IC:7.453mg/L	IC:7.453mg/L	0	50	
Unknown	IC	3_06012025	Untitled	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.2025_09_02_13_07_43.cal	1.00		9/2/2025 9:13:54 PM	1	2	IC	27.17	28.09	7.230	7.453	IC:7.453mg/L	IC:7.453mg/L	1	50	
Unknown	IC	3_06012025	Untitled	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.2025_09_02_13_07_43.cal	1.00		9/2/2025 9:16:11 PM	1	3	IC	28.10	28.09	7.456	7.453	IC:7.453mg/L	IC:7.453mg/L	0	50	
Unknown	IC	5a_06012025	Untitled	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.2025_09_02_13_07_43.cal	1.00		9/2/2025 9:21:27 PM	1	1	IC	5.511	4.670	1.953	1.748	IC:1.748mg/L	IC:1.748mg/L	1	50	
