"Plot Title: Bradford_DO_13"
"#","Date Time, GMT-05:00","DO conc, mg/L (LGR S/N: 21446089, SEN S/N: 21446089)","Temp, °F (LGR S/N: 21446089, SEN S/N: 21446089)"
1,05/02/23 03:00:00 PM,6.52,80.10
2,05/02/23 04:00:00 PM,6.52,76.89
3,05/02/23 05:00:00 PM,5.37,75.42
4,05/02/23 06:00:00 PM,4.74,78.94
5,05/02/23 07:00:00 PM,4.80,70.48
6,05/02/23 08:00:00 PM,4.30,67.89
7,05/02/23 09:00:00 PM,4.77,66.09
8,05/02/23 10:00:00 PM,4.63,64.76
9,05/02/23 11:00:00 PM,4.13,64.33
10,05/03/23 12:00:00 AM,4.31,64.36
11,05/03/23 01:00:00 AM,4.36,64.08
12,05/03/23 02:00:00 AM,4.30,63.32
13,05/03/23 03:00:00 AM,4.35,62.24
14,05/03/23 04:00:00 AM,4.48,61.20
15,05/03/23 05:00:00 AM,4.38,62.13
16,05/03/23 06:00:00 AM,4.73,61.38
17,05/03/23 07:00:00 AM,4.93,61.23
18,05/03/23 08:00:00 AM,4.97,63.14
19,05/03/23 09:00:00 AM,4.82,65.91
20,05/03/23 10:00:00 AM,4.85,67.39
21,05/03/23 11:00:00 AM,4.98,69.87
22,05/03/23 12:00:00 PM,5.44,73.36
23,05/03/23 01:00:00 PM,5.09,76.57
24,05/03/23 02:00:00 PM,5.00,90.18
25,05/03/23 03:00:00 PM,6.14,78.30
26,05/03/23 04:00:00 PM,4.87,75.09
27,05/03/23 05:00:00 PM,4.77,75.38
28,05/03/23 06:00:00 PM,3.26,79.74
29,05/03/23 07:00:00 PM,4.02,70.16
30,05/03/23 08:00:00 PM,2.80,66.85
31,05/03/23 09:00:00 PM,3.00,65.80
32,05/03/23 10:00:00 PM,3.11,62.82
33,05/03/23 11:00:00 PM,3.46,60.22
34,05/04/23 12:00:00 AM,3.57,58.17
35,05/04/23 01:00:00 AM,3.66,57.13
36,05/04/23 02:00:00 AM,4.20,55.62
37,05/04/23 03:00:00 AM,3.63,54.72
38,05/04/23 04:00:00 AM,4.33,53.67
39,05/04/23 05:00:00 AM,4.33,52.70
40,05/04/23 06:00:00 AM,4.46,52.20
41,05/04/23 07:00:00 AM,4.03,54.10
42,05/04/23 08:00:00 AM,4.67,59.76
43,05/04/23 09:00:00 AM,4.48,66.09
44,05/04/23 10:00:00 AM,4.61,68.11
45,05/04/23 11:00:00 AM,4.98,70.45
46,05/04/23 12:00:00 PM,5.38,75.45
47,05/04/23 01:00:00 PM,5.80,77.25
48,05/04/23 02:00:00 PM,4.50,94.75
49,05/04/23 03:00:00 PM,6.42,80.38
50,05/04/23 04:00:00 PM,5.18,76.42
51,05/04/23 05:00:00 PM,4.10,75.49
52,05/04/23 06:00:00 PM,3.68,78.30
53,05/04/23 07:00:00 PM,3.26,70.74
54,05/04/23 08:00:00 PM,3.23,67.14
55,05/04/23 09:00:00 PM,1.76,63.79
56,05/04/23 10:00:00 PM,2.69,62.20
57,05/04/23 11:00:00 PM,2.40,60.69
58,05/05/23 12:00:00 AM,3.87,59.36
59,05/05/23 01:00:00 AM,2.72,58.28
60,05/05/23 02:00:00 AM,3.44,57.34
61,05/05/23 03:00:00 AM,3.17,56.73
62,05/05/23 04:00:00 AM,3.11,56.52
63,05/05/23 05:00:00 AM,3.90,55.94
64,05/05/23 06:00:00 AM,3.19,56.12
65,05/05/23 07:00:00 AM,4.83,57.99
66,05/05/23 08:00:00 AM,4.23,63.50
67,05/05/23 09:00:00 AM,4.93,69.04
68,05/05/23 10:00:00 AM,4.88,72.32
69,05/05/23 11:00:00 AM,5.95,73.80
70,05/05/23 12:00:00 PM,5.27,78.22
71,05/05/23 01:00:00 PM,6.47,80.10
72,05/05/23 02:00:00 PM,7.31,82.98
73,05/05/23 03:00:00 PM,6.55,78.84
74,05/05/23 04:00:00 PM,6.28,77.32
75,05/05/23 05:00:00 PM,5.68,76.60
76,05/05/23 06:00:00 PM,4.67,74.52
77,05/05/23 07:00:00 PM,3.54,71.96
78,05/05/23 08:00:00 PM,3.10,69.58
79,05/05/23 09:00:00 PM,3.62,68.50
80,05/05/23 10:00:00 PM,3.00,67.10
81,05/05/23 11:00:00 PM,3.28,67.03
82,05/06/23 12:00:00 AM,2.73,66.63
83,05/06/23 01:00:00 AM,3.42,65.73
84,05/06/23 02:00:00 AM,2.74,65.84
85,05/06/23 03:00:00 AM,3.20,66.31
86,05/06/23 04:00:00 AM,2.19,66.70
87,05/06/23 05:00:00 AM,2.63,66.81
88,05/06/23 06:00:00 AM,1.30,65.95
89,05/06/23 07:00:00 AM,0.91,66.74
90,05/06/23 08:00:00 AM,0.78,69.15
91,05/06/23 09:00:00 AM,1.19,70.77
