"Plot Title: Bradford_DO_13"
"#","Date Time, GMT-05:00","DO conc, mg/L (LGR S/N: 21446089, SEN S/N: 21446089)","Temp, °F (LGR S/N: 21446089, SEN S/N: 21446089)"
1,09/08/23 02:00:00 PM,6.31,78.73
2,09/08/23 03:00:00 PM,6.12,80.56
3,09/08/23 04:00:00 PM,6.21,79.30
4,09/08/23 05:00:00 PM,6.20,78.62
5,09/08/23 06:00:00 PM,6.20,77.79
6,09/08/23 07:00:00 PM,6.26,75.42
7,09/08/23 08:00:00 PM,6.39,74.08
8,09/08/23 09:00:00 PM,6.39,73.76
9,09/08/23 10:00:00 PM,6.47,72.72
10,09/08/23 11:00:00 PM,6.53,71.89
11,09/09/23 12:00:00 AM,6.59,71.31
12,09/09/23 01:00:00 AM,6.67,70.99
13,09/09/23 02:00:00 AM,6.67,70.81
14,09/09/23 03:00:00 AM,6.77,70.38
15,09/09/23 04:00:00 AM,6.81,69.87
16,09/09/23 05:00:00 AM,6.84,69.73
17,09/09/23 06:00:00 AM,6.92,69.48
18,09/09/23 07:00:00 AM,6.88,69.84
19,09/09/23 08:00:00 AM,6.59,72.79
20,09/09/23 09:00:00 AM,6.26,76.57
21,09/09/23 10:00:00 AM,6.18,79.34
22,09/09/23 11:00:00 AM,6.05,81.50
23,09/09/23 12:00:00 PM,6.10,80.89
24,09/09/23 01:00:00 PM,6.08,81.64
25,09/09/23 02:00:00 PM,5.97,81.50
26,09/09/23 03:00:00 PM,5.86,81.61
27,09/09/23 04:00:00 PM,6.03,80.78
28,09/09/23 05:00:00 PM,5.91,81.18
29,09/09/23 06:00:00 PM,5.73,79.27
30,09/09/23 07:00:00 PM,6.06,76.75
31,09/09/23 08:00:00 PM,6.24,74.95
32,09/09/23 09:00:00 PM,6.32,73.76
33,09/09/23 10:00:00 PM,6.39,72.82
34,09/09/23 11:00:00 PM,6.41,72.28
35,09/10/23 12:00:00 AM,6.43,71.74
36,09/10/23 01:00:00 AM,6.53,71.31
37,09/10/23 02:00:00 AM,6.63,70.66
38,09/10/23 03:00:00 AM,6.68,70.56
39,09/10/23 04:00:00 AM,6.73,70.12
40,09/10/23 05:00:00 AM,6.81,69.91
41,09/10/23 06:00:00 AM,6.85,69.80
42,09/10/23 07:00:00 AM,6.38,69.87
43,09/10/23 08:00:00 AM,6.52,73.80
44,09/10/23 09:00:00 AM,6.33,76.68
45,09/10/23 10:00:00 AM,6.19,79.09
46,09/10/23 11:00:00 AM,6.07,81.75
47,09/10/23 12:00:00 PM,6.03,82.98
48,09/10/23 01:00:00 PM,5.91,84.45
49,09/10/23 02:00:00 PM,5.66,87.91
50,09/10/23 03:00:00 PM,5.85,85.82
51,09/10/23 04:00:00 PM,5.93,82.51
52,09/10/23 05:00:00 PM,5.82,81.57
53,09/10/23 06:00:00 PM,5.80,80.49
54,09/10/23 07:00:00 PM,5.87,78.22
55,09/10/23 08:00:00 PM,5.90,77.22
56,09/10/23 09:00:00 PM,5.91,76.60
57,09/10/23 10:00:00 PM,5.89,76.03
58,09/10/23 11:00:00 PM,5.99,75.09
59,09/11/23 12:00:00 AM,5.99,74.19
60,09/11/23 01:00:00 AM,6.08,73.83
61,09/11/23 02:00:00 AM,6.15,73.18
