"Plot Title: Bradford_stream13"
"#","Date Time, GMT-05:00","Full Range, μS/cm (LGR S/N: 20342070, SEN S/N: 20342070)","Temp, °F (LGR S/N: 20342070, SEN S/N: 20342070)"
1,04/14/22 11:00:00 AM,86.2,69.60
2,04/14/22 12:00:00 PM,86.8,70.18
3,04/14/22 01:00:00 PM,87.2,70.70
4,04/14/22 02:00:00 PM,87.8,71.24
5,04/14/22 03:00:00 PM,88.2,71.64
6,04/14/22 04:00:00 PM,87.8,71.80
7,04/14/22 05:00:00 PM,87.8,72.05
8,04/14/22 06:00:00 PM,87.8,72.21
9,04/14/22 07:00:00 PM,87.4,72.28
10,04/14/22 08:00:00 PM,87.4,72.32
11,04/14/22 09:00:00 PM,87.4,72.23
12,04/14/22 10:00:00 PM,88.2,72.07
13,04/14/22 11:00:00 PM,88.5,71.80
14,04/15/22 12:00:00 AM,89.2,71.51
15,04/15/22 01:00:00 AM,90.0,71.15
16,04/15/22 02:00:00 AM,91.0,70.83
17,04/15/22 03:00:00 AM,91.7,70.56
18,04/15/22 04:00:00 AM,91.7,70.30
19,04/15/22 05:00:00 AM,91.8,70.07
20,04/15/22 06:00:00 AM,91.8,69.85
21,04/15/22 07:00:00 AM,92.5,69.67
22,04/15/22 08:00:00 AM,92.5,69.62
23,04/15/22 09:00:00 AM,93.5,69.93
24,04/15/22 10:00:00 AM,93.9,70.11
25,04/15/22 11:00:00 AM,94.9,70.77
26,04/15/22 12:00:00 PM,95.5,71.47
27,04/15/22 01:00:00 PM,95.5,71.24
28,04/15/22 02:00:00 PM,95.9,71.53
29,04/15/22 03:00:00 PM,96.9,72.32
30,04/15/22 04:00:00 PM,96.9,72.30
31,04/15/22 05:00:00 PM,95.8,72.21
32,04/15/22 06:00:00 PM,95.8,72.18
33,04/15/22 07:00:00 PM,94.8,72.14
34,04/15/22 08:00:00 PM,94.8,71.96
35,04/15/22 09:00:00 PM,94.8,71.78
36,04/15/22 10:00:00 PM,94.8,71.53
37,04/15/22 11:00:00 PM,94.9,71.19
38,04/16/22 12:00:00 AM,95.6,70.81
39,04/16/22 01:00:00 AM,96.3,70.36
40,04/16/22 02:00:00 AM,97.0,69.91
41,04/16/22 03:00:00 AM,98.1,69.44
42,04/16/22 04:00:00 AM,98.5,69.01
43,04/16/22 05:00:00 AM,99.2,68.63
44,04/16/22 06:00:00 AM,99.6,68.43
45,04/16/22 07:00:00 AM,99.9,68.36
46,04/16/22 08:00:00 AM,100.3,68.45
47,04/16/22 09:00:00 AM,101.0,68.74
48,04/16/22 10:00:00 AM,102.0,69.24
49,04/16/22 11:00:00 AM,103.3,69.82
50,04/16/22 12:00:00 PM,103.7,70.54
51,04/16/22 01:00:00 PM,105.0,71.02
52,04/16/22 02:00:00 PM,106.0,71.71
53,04/16/22 03:00:00 PM,107.4,72.07
54,04/16/22 04:00:00 PM,108.5,72.18
55,04/16/22 05:00:00 PM,108.4,72.43
56,04/16/22 06:00:00 PM,108.4,72.46
57,04/16/22 07:00:00 PM,107.7,72.64
58,04/16/22 08:00:00 PM,107.4,72.77
59,04/16/22 09:00:00 PM,106.3,72.81
60,04/16/22 10:00:00 PM,106.3,72.79
61,04/16/22 11:00:00 PM,106.0,72.66
62,04/17/22 12:00:00 AM,106.3,72.45
63,04/17/22 01:00:00 AM,107.4,72.21
64,04/17/22 02:00:00 AM,109.2,71.94
65,04/17/22 03:00:00 AM,111.3,71.69
66,04/17/22 04:00:00 AM,111.7,71.47
67,04/17/22 05:00:00 AM,111.7,71.31
68,04/17/22 06:00:00 AM,113.1,71.15
69,04/17/22 07:00:00 AM,113.8,71.02
70,04/17/22 08:00:00 AM,114.5,71.08
71,04/17/22 09:00:00 AM,115.2,71.24
72,04/17/22 10:00:00 AM,116.2,71.69
73,04/17/22 11:00:00 AM,117.2,72.19
74,04/17/22 12:00:00 PM,118.2,72.79
75,04/17/22 01:00:00 PM,119.6,73.26
76,04/17/22 02:00:00 PM,120.3,73.26
77,04/17/22 03:00:00 PM,120.7,72.82
78,04/17/22 04:00:00 PM,121.4,72.52
79,04/17/22 05:00:00 PM,122.1,72.50
80,04/17/22 06:00:00 PM,121.1,72.46
81,04/17/22 07:00:00 PM,118.6,72.23
82,04/17/22 08:00:00 PM,116.2,72.14
83,04/17/22 09:00:00 PM,114.4,72.07
84,04/17/22 10:00:00 PM,115.1,71.89
85,04/17/22 11:00:00 PM,116.9,71.56
86,04/18/22 12:00:00 AM,120.5,71.29
87,04/18/22 01:00:00 AM,122.2,71.08
88,04/18/22 02:00:00 AM,121.5,70.86
89,04/18/22 03:00:00 AM,120.5,70.65
90,04/18/22 04:00:00 AM,120.5,70.41
91,04/18/22 05:00:00 AM,121.9,70.20
92,04/18/22 06:00:00 AM,124.4,70.05
93,04/18/22 07:00:00 AM,126.2,70.00
94,04/18/22 08:00:00 AM,125.8,70.09
95,04/18/22 09:00:00 AM,125.8,70.16
96,04/18/22 10:00:00 AM,125.8,70.41
97,04/18/22 11:00:00 AM,125.8,70.66
98,04/18/22 12:00:00 PM,126.1,70.84
99,04/18/22 01:00:00 PM,127.8,71.94
100,04/18/22 02:00:00 PM,127.8,71.91
101,04/18/22 03:00:00 PM,128.8,72.54
102,04/18/22 04:00:00 PM,129.9,72.52
103,04/18/22 05:00:00 PM,129.9,72.37
104,04/18/22 06:00:00 PM,130.6,72.19
105,04/18/22 07:00:00 PM,130.9,72.07
106,04/18/22 08:00:00 PM,129.9,71.83
107,04/18/22 09:00:00 PM,128.9,71.64
108,04/18/22 10:00:00 PM,126.8,71.37
109,04/18/22 11:00:00 PM,124.7,71.04
110,04/19/22 12:00:00 AM,123.0,70.66
111,04/19/22 01:00:00 AM,122.3,70.36
112,04/19/22 02:00:00 AM,122.7,70.00
113,04/19/22 03:00:00 AM,123.4,69.62
114,04/19/22 04:00:00 AM,124.1,69.06
115,04/19/22 05:00:00 AM,124.5,68.45
116,04/19/22 06:00:00 AM,124.6,67.73
117,04/19/22 07:00:00 AM,123.9,66.94
118,04/19/22 08:00:00 AM,123.6,66.38
119,04/19/22 09:00:00 AM,124.3,66.22
120,04/19/22 10:00:00 AM,125.0,66.24
121,04/19/22 11:00:00 AM,126.1,66.60
122,04/19/22 12:00:00 PM,128.2,67.03
123,04/19/22 01:00:00 PM,129.9,67.71
124,04/19/22 02:00:00 PM,131.2,68.11
125,04/19/22 03:00:00 PM,132.3,68.32
126,04/19/22 04:00:00 PM,133.0,68.18
127,04/19/22 05:00:00 PM,133.0,67.75
128,04/19/22 06:00:00 PM,132.7,67.19
129,04/19/22 07:00:00 PM,132.4,66.85
130,04/19/22 08:00:00 PM,131.7,66.25
131,04/19/22 09:00:00 PM,131.1,65.64
132,04/19/22 10:00:00 PM,129.4,65.08
133,04/19/22 11:00:00 PM,126.9,64.53
134,04/20/22 12:00:00 AM,125.2,64.00
135,04/20/22 01:00:00 AM,123.8,63.48
136,04/20/22 02:00:00 AM,122.4,62.96
137,04/20/22 03:00:00 AM,121.8,62.49
138,04/20/22 04:00:00 AM,122.5,61.97
139,04/20/22 05:00:00 AM,124.0,61.54
140,04/20/22 06:00:00 AM,125.1,61.14
141,04/20/22 07:00:00 AM,126.1,60.89
142,04/20/22 08:00:00 AM,127.2,61.14
143,04/20/22 09:00:00 AM,129.6,61.92
144,04/20/22 10:00:00 AM,132.0,62.74
145,04/20/22 11:00:00 AM,134.8,63.61
146,04/20/22 12:00:00 PM,136.5,64.47
147,04/20/22 01:00:00 PM,138.9,65.25
148,04/20/22 02:00:00 PM,141.0,65.59
149,04/20/22 03:00:00 PM,143.4,66.16
150,04/20/22 04:00:00 PM,145.1,66.36
151,04/20/22 05:00:00 PM,146.6,66.24
152,04/20/22 06:00:00 PM,147.6,66.04
153,04/20/22 07:00:00 PM,148.7,65.86
154,04/20/22 08:00:00 PM,149.8,65.80
155,04/20/22 09:00:00 PM,149.4,65.66
156,04/20/22 10:00:00 PM,148.8,65.50
157,04/20/22 11:00:00 PM,147.7,65.39
158,04/21/22 12:00:00 AM,145.6,65.17
159,04/21/22 01:00:00 AM,143.5,64.89
160,04/21/22 02:00:00 AM,141.8,64.63
161,04/21/22 03:00:00 AM,141.4,64.51
162,04/21/22 04:00:00 AM,141.4,64.36
163,04/21/22 05:00:00 AM,141.8,64.17
164,04/21/22 06:00:00 AM,143.2,63.95
165,04/21/22 07:00:00 AM,145.0,63.91
166,04/21/22 08:00:00 AM,147.4,64.26
167,04/21/22 09:00:00 AM,149.9,64.69
168,04/21/22 10:00:00 AM,152.3,65.50
169,04/21/22 11:00:00 AM,153.3,66.13
170,04/21/22 12:00:00 PM,155.7,66.67
171,04/21/22 01:00:00 PM,158.5,67.62
172,04/21/22 02:00:00 PM,160.9,68.11
173,04/21/22 03:00:00 PM,163.0,68.32
174,04/21/22 04:00:00 PM,164.7,68.47
175,04/21/22 05:00:00 PM,166.9,68.25
176,04/21/22 06:00:00 PM,168.0,67.84
177,04/21/22 07:00:00 PM,169.1,67.51
178,04/21/22 08:00:00 PM,169.8,67.26
179,04/21/22 09:00:00 PM,170.2,66.96
180,04/21/22 10:00:00 PM,170.2,66.63
181,04/21/22 11:00:00 PM,169.2,66.29
182,04/22/22 12:00:00 AM,167.8,66.11
183,04/22/22 01:00:00 AM,166.1,65.97
184,04/22/22 02:00:00 AM,163.9,65.73
185,04/22/22 03:00:00 AM,161.8,65.52
186,04/22/22 04:00:00 AM,160.4,65.39
187,04/22/22 05:00:00 AM,160.1,65.28
188,04/22/22 06:00:00 AM,160.1,65.30
189,04/22/22 07:00:00 AM,160.8,65.43
190,04/22/22 08:00:00 AM,163.6,65.75
191,04/22/22 09:00:00 AM,166.7,66.22
192,04/22/22 10:00:00 AM,169.9,66.85
193,04/22/22 11:00:00 AM,173.0,67.60
194,04/22/22 12:00:00 PM,174.7,68.07
195,04/22/22 01:00:00 PM,177.8,68.68
196,04/22/22 02:00:00 PM,180.6,68.95
197,04/22/22 03:00:00 PM,181.7,69.22
198,04/22/22 04:00:00 PM,183.4,69.22
199,04/22/22 05:00:00 PM,184.1,69.22
200,04/22/22 06:00:00 PM,186.0,68.76
201,04/22/22 07:00:00 PM,187.1,68.34
202,04/22/22 08:00:00 PM,187.8,67.98
203,04/22/22 09:00:00 PM,188.6,67.64
204,04/22/22 10:00:00 PM,189.3,67.32
205,04/22/22 11:00:00 PM,188.3,67.01
206,04/23/22 12:00:00 AM,188.3,66.78
207,04/23/22 01:00:00 AM,186.2,66.49
208,04/23/22 02:00:00 AM,184.8,66.22
209,04/23/22 03:00:00 AM,182.7,65.95
210,04/23/22 04:00:00 AM,181.0,65.79
211,04/23/22 05:00:00 AM,179.6,65.53
212,04/23/22 06:00:00 AM,178.2,65.35
213,04/23/22 07:00:00 AM,177.5,65.17
214,04/23/22 08:00:00 AM,178.1,65.52
215,04/23/22 09:00:00 AM,180.9,66.27
216,04/23/22 10:00:00 AM,183.7,66.85
217,04/23/22 11:00:00 AM,187.1,67.87
218,04/23/22 12:00:00 PM,190.6,68.38
219,04/23/22 01:00:00 PM,194.7,69.49
220,04/23/22 02:00:00 PM,198.2,69.84
221,04/23/22 03:00:00 PM,200.0,69.96
222,04/23/22 04:00:00 PM,203.2,70.07
223,04/23/22 05:00:00 PM,203.9,69.96
224,04/23/22 06:00:00 PM,204.0,69.51
225,04/23/22 07:00:00 PM,205.1,68.97
226,04/23/22 08:00:00 PM,205.5,68.63
227,04/23/22 09:00:00 PM,206.6,68.31
228,04/23/22 10:00:00 PM,207.3,68.07
229,04/23/22 11:00:00 PM,208.4,67.84
230,04/24/22 12:00:00 AM,209.5,67.57
231,04/24/22 01:00:00 AM,208.1,67.24
232,04/24/22 02:00:00 AM,206.4,66.87
233,04/24/22 03:00:00 AM,204.7,66.47
234,04/24/22 04:00:00 AM,203.7,66.11
235,04/24/22 05:00:00 AM,203.7,65.89
236,04/24/22 06:00:00 AM,203.7,65.79
237,04/24/22 07:00:00 AM,205.5,65.77
238,04/24/22 08:00:00 AM,205.8,66.20
239,04/24/22 09:00:00 AM,206.4,66.90
240,04/24/22 10:00:00 AM,207.1,67.37
241,04/24/22 11:00:00 AM,208.7,68.18
242,04/24/22 12:00:00 PM,211.5,69.17
243,04/24/22 01:00:00 PM,213.1,69.98
