MiniDOT Logger Concatenated Data File
Sensor:             7450-887320
Concatenation Date: 2024Apr18 20:58:18 EDT

DO concentration compensated for salinity: 0.0 (ppt)
Saturation computed at elevation: 0.0 (meter)

            Unix Timestamp,               UTC_Date_&_Time,         Eastern Standard Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),        (Volt),       (deg C),            (mg/l),                          (%),        (none)
                1705838400,           2024-01-21 12:00:00,           2024-01-21 07:00:00,      3.480000,      7.968000,          3.928000,                    33.141766,      0.928000
                1705842000,           2024-01-21 13:00:00,           2024-01-21 08:00:00,      3.480000,      7.854000,          3.952000,                    33.251330,      0.928000
                1705845600,           2024-01-21 14:00:00,           2024-01-21 09:00:00,      3.480000,      7.797000,          4.006000,                    33.658599,      0.928000
                1705849200,           2024-01-21 15:00:00,           2024-01-21 10:00:00,      3.480000,      7.845000,          4.092000,                    34.421668,      0.928000
                1705852800,           2024-01-21 16:00:00,           2024-01-21 11:00:00,      3.470000,      8.091000,          4.193000,                    35.484116,      0.928000
                1705856400,           2024-01-21 17:00:00,           2024-01-21 12:00:00,      3.470000,      8.392000,          4.305000,                    36.699775,      0.928000
                1705860000,           2024-01-21 18:00:00,           2024-01-21 13:00:00,      3.470000,      8.673000,          4.411000,                    37.860067,      0.928000
                1705863600,           2024-01-21 19:00:00,           2024-01-21 14:00:00,      3.480000,      8.962000,          4.505000,                    38.936921,      0.928000
                1705867200,           2024-01-21 20:00:00,           2024-01-21 15:00:00,      3.480000,      9.055000,          4.545000,                    39.370413,      0.928000
                1705870800,           2024-01-21 21:00:00,           2024-01-21 16:00:00,      3.480000,      9.037000,          4.541000,                    39.318787,      0.928000
                1705874400,           2024-01-21 22:00:00,           2024-01-21 17:00:00,      3.480000,      8.935000,          4.479000,                    38.687099,      0.928000
                1705878000,           2024-01-21 23:00:00,           2024-01-21 18:00:00,      3.470000,      8.823000,          4.398000,                    37.885261,      0.928000
                1705881600,           2024-01-22 00:00:00,           2024-01-21 19:00:00,      3.470000,      8.692000,          4.318000,                    37.078841,      0.928000
                1705885200,           2024-01-22 01:00:00,           2024-01-21 20:00:00,      3.470000,      8.570000,          4.256000,                    36.438868,      0.928000
                1705888800,           2024-01-22 02:00:00,           2024-01-21 21:00:00,      3.470000,      8.467000,          4.208000,                    35.938166,      0.928000
                1705892400,           2024-01-22 03:00:00,           2024-01-21 22:00:00,      3.470000,      8.401000,          4.171000,                    35.565203,      0.928000
                1705896000,           2024-01-22 04:00:00,           2024-01-21 23:00:00,      3.470000,      8.345000,          4.128000,                    35.150731,      0.928000
                1705899600,           2024-01-22 05:00:00,           2024-01-22 00:00:00,      3.470000,      8.242000,          4.127000,                    35.054326,      0.928000
                1705903200,           2024-01-22 06:00:00,           2024-01-22 01:00:00,      3.470000,      8.185000,          4.096000,                    34.742766,      0.928000
                1705906800,           2024-01-22 07:00:00,           2024-01-22 02:00:00,      3.470000,      8.110000,          4.078000,                    34.526906,      0.928000
                1705910400,           2024-01-22 08:00:00,           2024-01-22 03:00:00,      3.480000,      8.025000,          4.076000,                    34.438438,      0.928000
                1705914000,           2024-01-22 09:00:00,           2024-01-22 04:00:00,      3.480000,      7.968000,          4.063000,                    34.280804,      0.928000
                1705917600,           2024-01-22 10:00:00,           2024-01-22 05:00:00,      3.480000,      7.939000,          4.054000,                    34.180611,      0.928000
                1705921200,           2024-01-22 11:00:00,           2024-01-22 06:00:00,      3.480000,      7.892000,          4.061000,                    34.200258,      0.928000
                1705924800,           2024-01-22 12:00:00,           2024-01-22 07:00:00,      3.480000,      7.864000,          4.059000,                    34.159976,      0.928000
                1705928400,           2024-01-22 13:00:00,           2024-01-22 08:00:00,      3.470000,      7.864000,          4.072000,                    34.269382,      0.928000
                1705932000,           2024-01-22 14:00:00,           2024-01-22 09:00:00,      3.470000,      7.996000,          4.114000,                    34.734878,      0.928000
                1705935600,           2024-01-22 15:00:00,           2024-01-22 10:00:00,      3.470000,      8.204000,          4.200000,                    35.641396,      0.928000
                1705939200,           2024-01-22 16:00:00,           2024-01-22 11:00:00,      3.470000,      8.505000,          4.288000,                    36.655131,      0.928000
                1705942800,           2024-01-22 17:00:00,           2024-01-22 12:00:00,      3.470000,      8.869000,          4.382000,                    37.789250,      0.928000
                1705946400,           2024-01-22 18:00:00,           2024-01-22 13:00:00,      3.470000,      9.167000,          4.466000,                    38.790013,      0.928000
                1705950000,           2024-01-22 19:00:00,           2024-01-22 14:00:00,      3.470000,      9.601000,          4.497000,                    39.465422,      0.928000
                1705953600,           2024-01-22 20:00:00,           2024-01-22 15:00:00,      3.470000,      9.795000,          4.544000,                    40.061671,      0.928000
                1705957200,           2024-01-22 21:00:00,           2024-01-22 16:00:00,      3.470000,      9.914000,          4.535000,                    40.094931,      0.928000
                1705960800,           2024-01-22 22:00:00,           2024-01-22 17:00:00,      3.470000,      9.895000,          4.440000,                    39.237408,      0.928000
                1705964400,           2024-01-22 23:00:00,           2024-01-22 18:00:00,      3.470000,      9.905000,          4.305000,                    38.053364,      0.927000
                1705968000,           2024-01-23 00:00:00,           2024-01-22 19:00:00,      3.470000,      9.868000,          4.194000,                    37.039811,      0.928000
                1705971600,           2024-01-23 01:00:00,           2024-01-22 20:00:00,      3.470000,      9.868000,          4.106000,                    36.262629,      0.928000
                1705975200,           2024-01-23 02:00:00,           2024-01-22 21:00:00,      3.470000,      9.886000,          4.038000,                    35.677247,      0.927000
                1705978800,           2024-01-23 03:00:00,           2024-01-22 22:00:00,      3.470000,      9.914000,          3.970000,                    35.099642,      0.927000
                1705982400,           2024-01-23 04:00:00,           2024-01-22 23:00:00,      3.470000,      9.950000,          3.912000,                    34.616250,      0.927000
                1705986000,           2024-01-23 05:00:00,           2024-01-23 00:00:00,      3.470000,      9.996000,          3.860000,                    34.193191,      0.927000
                1705989600,           2024-01-23 06:00:00,           2024-01-23 01:00:00,      3.470000,     10.005000,          3.816000,                    33.810596,      0.927000
                1705993200,           2024-01-23 07:00:00,           2024-01-23 02:00:00,      3.470000,     10.051000,          3.782000,                    33.545685,      0.928000
                1705996800,           2024-01-23 08:00:00,           2024-01-23 03:00:00,      3.470000,     10.051000,          3.750000,                    33.261851,      0.927000
                1706000400,           2024-01-23 09:00:00,           2024-01-23 04:00:00,      3.480000,     10.115000,          3.712000,                    32.974432,      0.927000
