"Plot Title: Bradford_stream5_baro"
"#","Date Time, GMT-04:00","Abs Pres, psi (LGR S/N: 10776670, SEN S/N: 10776670)","Temp, °F (LGR S/N: 10776670, SEN S/N: 10776670)","Coupler Detached (LGR S/N: 10776670, SEN S/N: 10776670)","Coupler Attached (LGR S/N: 10776670, SEN S/N: 10776670)","Host Connected (LGR S/N: 10776670, SEN S/N: 10776670)","Stopped (LGR S/N: 10776670, SEN S/N: 10776670)","End Of File (LGR S/N: 10776670, SEN S/N: 10776670)"
101,10/13/22 04:00:00 PM,14.6076,80.735,,,,,
102,10/13/22 04:15:00 PM,14.6062,80.735,,,,,
103,10/13/22 04:30:00 PM,14.6081,80.911,,,,,
104,10/13/22 04:45:00 PM,14.6091,80.735,,,,,
105,10/13/22 05:00:00 PM,14.6115,80.559,,,,,
106,10/13/22 05:15:00 PM,14.6095,80.382,,,,,
107,10/13/22 05:30:00 PM,14.6094,79.853,,,,,
108,10/13/22 05:45:00 PM,14.6128,79.502,,,,,
109,10/13/22 06:00:00 PM,14.6176,79.151,,,,,
110,10/13/22 06:15:00 PM,14.6152,78.800,,,,,
111,10/13/22 06:30:00 PM,14.6156,78.449,,,,,
112,10/13/22 06:45:00 PM,14.6156,77.923,,,,,
113,10/13/22 07:00:00 PM,14.6204,77.574,,,,,
114,10/13/22 07:15:00 PM,14.6204,77.050,,,,,
115,10/13/22 07:30:00 PM,14.6233,76.528,,,,,
116,10/13/22 07:45:00 PM,14.6252,76.181,,,,,
117,10/13/22 08:00:00 PM,14.6271,75.832,,,,,
118,10/13/22 08:15:00 PM,14.6334,75.484,,,,,
119,10/13/22 08:30:00 PM,14.6368,75.139,,,,,
120,10/13/22 08:45:00 PM,14.6403,74.791,,,,,
121,10/13/22 09:00:00 PM,14.6450,74.446,,,,,
122,10/13/22 09:15:00 PM,14.6456,74.098,,,,,
123,10/13/22 09:30:00 PM,14.6446,73.753,,,,,
124,10/13/22 09:45:00 PM,14.6479,73.407,,,,,
125,10/13/22 10:00:00 PM,14.6475,73.234,,,,,
126,10/13/22 10:15:00 PM,14.6508,72.891,,,,,
127,10/13/22 10:30:00 PM,14.6523,72.372,,,,,
128,10/13/22 10:45:00 PM,14.6543,72.028,,,,,
129,10/13/22 11:00:00 PM,14.6582,71.856,,,,,
130,10/13/22 11:15:00 PM,14.6543,71.512,,,,,
131,10/13/22 11:30:00 PM,14.6552,71.339,,,,,
132,10/13/22 11:45:00 PM,14.6572,70.995,,,,,
133,10/14/22 12:00:00 AM,14.6519,70.651,,,,,
134,10/14/22 12:15:00 AM,14.6537,70.308,,,,,
135,10/14/22 12:30:00 AM,14.6558,69.964,,,,,
136,10/14/22 12:45:00 AM,14.6597,69.278,,,,,
137,10/14/22 01:00:00 AM,14.6597,68.763,,,,,
138,10/14/22 01:15:00 AM,14.6587,68.421,,,,,
139,10/14/22 01:30:00 AM,14.6607,68.077,,,,,
140,10/14/22 01:45:00 AM,14.6601,67.906,,,,,
141,10/14/22 02:00:00 AM,14.6572,67.906,,,,,
142,10/14/22 02:15:00 AM,14.6562,68.077,,,,,
143,10/14/22 02:30:00 AM,14.6593,68.077,,,,,
144,10/14/22 02:45:00 AM,14.6568,68.248,,,,,
145,10/14/22 03:00:00 AM,14.6558,68.421,,,,,
146,10/14/22 03:15:00 AM,14.6558,68.421,,,,,
147,10/14/22 03:30:00 AM,14.6558,68.421,,,,,
148,10/14/22 03:45:00 AM,14.6587,68.421,,,,,
149,10/14/22 04:00:00 AM,14.6582,68.248,,,,,
150,10/14/22 04:15:00 AM,14.6593,68.077,,,,,
151,10/14/22 04:30:00 AM,14.6611,67.735,,,,,
152,10/14/22 04:45:00 AM,14.6578,67.564,,,,,
153,10/14/22 05:00:00 AM,14.6626,67.221,,,,,
154,10/14/22 05:15:00 AM,14.6632,66.879,,,,,
155,10/14/22 05:30:00 AM,14.6626,66.708,,,,,
156,10/14/22 05:45:00 AM,14.6646,66.366,,,,,
157,10/14/22 06:00:00 AM,14.6651,66.022,,,,,
158,10/14/22 06:15:00 AM,14.6671,65.680,,,,,
159,10/14/22 06:30:00 AM,14.6714,65.167,,,,,
160,10/14/22 06:45:00 AM,14.6745,64.652,,,,,
161,10/14/22 07:00:00 AM,14.6774,64.139,,,,,
162,10/14/22 07:15:00 AM,14.6794,63.797,,,,,
163,10/14/22 07:30:00 AM,14.6798,63.455,,,,,
164,10/14/22 07:45:00 AM,14.6819,63.111,,,,,
165,10/14/22 08:00:00 AM,14.6868,62.769,,,,,
166,10/14/22 08:15:00 AM,14.6877,62.598,,,,,
167,10/14/22 08:30:00 AM,14.6930,62.940,,,,,
168,10/14/22 08:45:00 AM,14.6955,63.282,,,,,
169,10/14/22 09:00:00 AM,14.6988,63.968,,,,,
170,10/14/22 09:15:00 AM,14.7007,65.167,,,,,
171,10/14/22 09:30:00 AM,14.7051,66.193,,,,,
172,10/14/22 09:45:00 AM,14.7036,66.708,,,,,
173,10/14/22 10:00:00 AM,14.7076,67.050,,,,,
174,10/14/22 10:15:00 AM,14.7076,68.077,,,,,
175,10/14/22 10:30:00 AM,14.7084,68.934,,,,,
176,10/14/22 10:45:00 AM,14.7134,69.107,,,,,
177,10/14/22 11:00:00 AM,14.7134,69.622,,,,,
178,10/14/22 11:15:00 AM,14.7163,70.137,,,,,
179,10/14/22 11:30:00 AM,14.7144,70.480,,,,,
180,10/14/22 11:45:00 AM,14.7129,70.995,,,,,
181,10/14/22 12:00:00 PM,14.7100,71.512,,,,,
182,10/14/22 12:15:00 PM,14.7109,71.856,,,,,
183,10/14/22 12:30:00 PM,14.7100,72.545,,,,,
184,10/14/22 12:45:00 PM,14.7105,73.234,,,,,
185,10/14/22 01:00:00 PM,14.7106,73.753,,,,,
186,10/14/22 01:15:00 PM,14.7077,74.271,,,,,
187,10/14/22 01:30:00 PM,14.7032,74.791,,,,,
188,10/14/22 01:45:00 PM,14.7003,75.312,,,,,
189,10/14/22 02:00:00 PM,14.7004,75.832,,,,,
190,10/14/22 02:15:00 PM,14.6990,76.876,,,,,
191,10/14/22 02:30:00 PM,14.6946,77.400,,,,,
192,10/14/22 02:45:00 PM,14.6952,77.574,,,,,
193,10/14/22 03:00:00 PM,14.6938,77.574,,,,,
194,10/14/22 03:15:00 PM,14.6928,77.749,,,,,
195,10/14/22 03:30:00 PM,14.6894,78.098,,,,,
196,10/14/22 03:45:00 PM,14.6899,78.274,,,,,
197,10/14/22 04:00:00 PM,14.6884,78.274,,,,,
198,10/14/22 04:15:00 PM,14.6884,78.274,,,,,
199,10/14/22 04:30:00 PM,14.6865,78.098,,,,,
200,10/14/22 04:45:00 PM,14.6870,77.749,,,,,
201,10/14/22 05:00:00 PM,14.6864,77.574,,,,,
202,10/14/22 05:15:00 PM,14.6864,77.050,,,,,
203,10/14/22 05:30:00 PM,14.6854,76.703,,,,,
204,10/14/22 05:45:00 PM,14.6897,76.181,,,,,
205,10/14/22 06:00:00 PM,14.6877,75.484,,,,,
206,10/14/22 06:15:00 PM,14.6906,74.964,,,,,
207,10/14/22 06:30:00 PM,14.6900,74.271,,,,,
208,10/14/22 06:45:00 PM,14.6896,73.580,,,,,
209,10/14/22 07:00:00 PM,14.6904,72.891,,,,,
210,10/14/22 07:15:00 PM,14.6894,72.028,,,,,
211,10/14/22 07:30:00 PM,14.6915,71.168,,,,,
212,10/14/22 07:45:00 PM,14.6933,70.308,,,,,
213,10/14/22 08:00:00 PM,14.6952,69.449,,,,,
214,10/14/22 08:15:00 PM,14.6987,68.592,,,,,
215,10/14/22 08:30:00 PM,14.7007,67.735,,,,,
216,10/14/22 08:45:00 PM,14.7016,67.050,,,,,
217,10/14/22 09:00:00 PM,14.7071,66.366,,,,,
218,10/14/22 09:15:00 PM,14.7115,65.851,,,,,
219,10/14/22 09:30:00 PM,14.7105,65.509,,,,,
220,10/14/22 09:45:00 PM,14.7125,65.167,,,,,
221,10/14/22 10:00:00 PM,14.7145,64.825,,,,,
222,10/14/22 10:15:00 PM,14.7149,64.481,,,,,
223,10/14/22 10:30:00 PM,14.7189,64.310,,,,,
224,10/14/22 10:45:00 PM,14.7199,64.139,,,,,
225,10/14/22 11:00:00 PM,14.7203,63.797,,,,,
226,10/14/22 11:15:00 PM,14.7213,63.626,,,,,
227,10/14/22 11:30:00 PM,14.7218,63.282,,,,,
228,10/14/22 11:45:00 PM,14.7257,63.111,,,,,
229,10/15/22 12:00:00 AM,14.7252,62.940,,,,,
230,10/15/22 12:15:00 AM,14.7234,62.769,,,,,
231,10/15/22 12:30:00 AM,14.7267,62.425,,,,,
232,10/15/22 12:45:00 AM,14.7229,62.083,,,,,
233,10/15/22 01:00:00 AM,14.7263,61.741,,,,,
234,10/15/22 01:15:00 AM,14.7239,61.398,,,,,
235,10/15/22 01:30:00 AM,14.7215,61.054,,,,,
236,10/15/22 01:45:00 AM,14.7235,60.712,,,,,
237,10/15/22 02:00:00 AM,14.7229,60.539,,,,,
238,10/15/22 02:15:00 AM,14.7254,60.368,,,,,
239,10/15/22 02:30:00 AM,14.7260,60.024,,,,,
240,10/15/22 02:45:00 AM,14.7264,59.680,,,,,
241,10/15/22 03:00:00 AM,14.7284,59.337,,,,,
242,10/15/22 03:15:00 AM,14.7260,58.993,,,,,
243,10/15/22 03:30:00 AM,14.7255,58.820,,,,,
244,10/15/22 03:45:00 AM,14.7266,58.647,,,,,
245,10/15/22 04:00:00 AM,14.7290,58.476,,,,,
246,10/15/22 04:15:00 AM,14.7315,58.303,,,,,
247,10/15/22 04:30:00 AM,14.7309,58.131,,,,,
248,10/15/22 04:45:00 AM,14.7319,57.958,,,,,
249,10/15/22 05:00:00 AM,14.7305,57.958,,,,,
250,10/15/22 05:15:00 AM,14.7334,57.958,,,,,
251,10/15/22 05:30:00 AM,14.7363,57.958,,,,,
252,10/15/22 05:45:00 AM,14.7363,57.958,,,,,
253,10/15/22 06:00:00 AM,14.7363,57.958,,,,,
254,10/15/22 06:15:00 AM,14.7358,57.785,,,,,
255,10/15/22 06:30:00 AM,14.7398,57.614,,,,,
256,10/15/22 06:45:00 AM,14.7408,57.441,,,,,
257,10/15/22 07:00:00 AM,14.7432,57.268,,,,,
258,10/15/22 07:15:00 AM,14.7432,57.268,,,,,
259,10/15/22 07:30:00 AM,14.7476,57.268,,,,,
260,10/15/22 07:45:00 AM,14.7447,57.268,,,,,
261,10/15/22 08:00:00 AM,14.7505,57.268,,,,,
262,10/15/22 08:15:00 AM,14.7540,57.441,,,,,
263,10/15/22 08:30:00 AM,14.7567,57.958,,,,,
264,10/15/22 08:45:00 AM,14.7596,58.476,,,,,
265,10/15/22 09:00:00 AM,14.7611,59.508,,,,,
266,10/15/22 09:15:00 AM,14.7667,61.569,,,,,
267,10/15/22 09:30:00 AM,14.7692,63.455,,,,,
268,10/15/22 09:45:00 AM,14.7734,64.996,,,,,
269,10/15/22 10:00:00 AM,14.7744,66.366,,,,,
270,10/15/22 10:15:00 AM,14.7744,68.934,,,,,
271,10/15/22 10:30:00 AM,14.7759,71.512,,,,,
272,10/15/22 10:45:00 AM,14.7779,72.718,,,,,
273,10/15/22 11:00:00 AM,14.7785,73.926,,,,,
274,10/15/22 11:15:00 AM,14.7791,74.619,,,,,
275,10/15/22 11:30:00 AM,14.7795,75.312,,,,,
276,10/15/22 11:45:00 AM,14.7801,75.484,,,,,
277,10/15/22 12:00:00 PM,14.7776,75.659,,,,,
278,10/15/22 12:15:00 PM,14.7786,76.006,,,,,
279,10/15/22 12:30:00 PM,14.7738,76.354,,,,,
280,10/15/22 12:45:00 PM,14.7733,76.703,,,,,
281,10/15/22 01:00:00 PM,14.7743,77.050,,,,,
282,10/15/22 01:15:00 PM,14.7734,77.225,,,,,
283,10/15/22 01:30:00 PM,14.7701,77.574,,,,,
284,10/15/22 01:45:00 PM,14.7672,78.098,,,,,
285,10/15/22 02:00:00 PM,14.7638,78.449,,,,,
286,10/15/22 02:15:00 PM,14.7609,78.975,,,,,
287,10/15/22 02:30:00 PM,14.7560,79.326,,,,,
288,10/15/22 02:45:00 PM,14.7537,79.502,,,,,
289,10/15/22 03:00:00 PM,14.7492,79.502,,,,,
290,10/15/22 03:15:00 PM,14.7483,79.678,,,,,
291,10/15/22 03:30:00 PM,14.7487,79.853,,,,,
292,10/15/22 03:45:00 PM,14.7487,79.853,,,,,
293,10/15/22 04:00:00 PM,14.7473,79.853,,,,,
294,10/15/22 04:15:00 PM,14.7458,79.853,,,,,
295,10/15/22 04:30:00 PM,14.7444,79.853,,,,,
296,10/15/22 04:45:00 PM,14.7424,79.678,,,,,
297,10/15/22 05:00:00 PM,14.7395,79.151,,,,,
298,10/15/22 05:15:00 PM,14.7442,78.800,,,,,
299,10/15/22 05:30:00 PM,14.7422,78.624,,,,,
300,10/15/22 05:45:00 PM,14.7437,78.098,,,,,
301,10/15/22 06:00:00 PM,14.7451,77.574,,,,,
302,10/15/22 06:15:00 PM,14.7445,76.876,,,,,
303,10/15/22 06:30:00 PM,14.7464,76.006,,,,,
304,10/15/22 06:45:00 PM,14.7477,74.964,,,,,
305,10/15/22 07:00:00 PM,14.7516,74.271,,,,,
306,10/15/22 07:15:00 PM,14.7506,73.407,,,,,
307,10/15/22 07:30:00 PM,14.7505,72.372,,,,,
308,10/15/22 07:45:00 PM,14.7505,71.339,,,,,
309,10/15/22 08:00:00 PM,14.7524,70.480,,,,,
310,10/15/22 08:15:00 PM,14.7548,69.793,,,,,
311,10/15/22 08:30:00 PM,14.7573,69.107,,,,,
312,10/15/22 08:45:00 PM,14.7583,68.421,,,,,
313,10/15/22 09:00:00 PM,14.7598,67.906,,,,,
314,10/15/22 09:15:00 PM,14.7598,67.392,,,,,
315,10/15/22 09:30:00 PM,14.7627,66.879,,,,,
316,10/15/22 09:45:00 PM,14.7641,66.366,,,,,
317,10/15/22 10:00:00 PM,14.7661,66.022,,,,,
318,10/15/22 10:15:00 PM,14.7661,65.509,,,,,
319,10/15/22 10:30:00 PM,14.7680,65.167,,,,,
320,10/15/22 10:45:00 PM,14.7701,64.825,,,,,
321,10/15/22 11:00:00 PM,14.7686,64.310,,,,,
322,10/15/22 11:15:00 PM,14.7701,63.797,,,,,
323,10/15/22 11:30:00 PM,14.7677,63.455,,,,,
324,10/15/22 11:45:00 PM,14.7667,63.111,,,,,
325,10/16/22 12:00:00 AM,14.7643,62.769,,,,,
326,10/16/22 12:15:00 AM,14.7618,62.425,,,,,
327,10/16/22 12:30:00 AM,14.7624,62.083,,,,,
328,10/16/22 12:45:00 AM,14.7614,61.741,,,,,
329,10/16/22 01:00:00 AM,14.7624,61.569,,,,,
330,10/16/22 01:15:00 AM,14.7605,61.398,,,,,
331,10/16/22 01:30:00 AM,14.7595,61.054,,,,,
332,10/16/22 01:45:00 AM,14.7576,60.883,,,,,
333,10/16/22 02:00:00 AM,14.7556,60.712,,,,,
334,10/16/22 02:15:00 AM,14.7537,60.539,,,,,
335,10/16/22 02:30:00 AM,14.7532,60.368,,,,,
336,10/16/22 02:45:00 AM,14.7493,60.024,,,,,
337,10/16/22 03:00:00 AM,14.7503,59.851,,,,,
338,10/16/22 03:15:00 AM,14.7528,59.680,,,,,
339,10/16/22 03:30:00 AM,14.7522,59.508,,,,,
340,10/16/22 03:45:00 AM,14.7489,59.337,,,,,
341,10/16/22 04:00:00 AM,14.7499,59.164,,,,,
342,10/16/22 04:15:00 AM,14.7479,58.993,,,,,
343,10/16/22 04:30:00 AM,14.7460,58.820,,,,,
344,10/16/22 04:45:00 AM,14.7470,58.647,,,,,
345,10/16/22 05:00:00 AM,14.7466,58.476,,,,,
346,10/16/22 05:15:00 AM,14.7460,58.303,,,,,
347,10/16/22 05:30:00 AM,14.7466,57.958,,,,,
348,10/16/22 05:45:00 AM,14.7476,57.785,,,,,
349,10/16/22 06:00:00 AM,14.7470,57.614,,,,,
350,10/16/22 06:15:00 AM,14.7466,57.441,,,,,
351,10/16/22 06:30:00 AM,14.7490,57.268,,,,,
352,10/16/22 06:45:00 AM,14.7515,57.096,,,,,
353,10/16/22 07:00:00 AM,14.7540,56.923,,,,,
354,10/16/22 07:15:00 AM,14.7534,56.750,,,,,
355,10/16/22 07:30:00 AM,14.7534,56.750,,,,,
356,10/16/22 07:45:00 AM,14.7558,56.577,,,,,
357,10/16/22 08:00:00 AM,14.7558,56.577,,,,,
358,10/16/22 08:15:00 AM,14.7573,56.577,,,,,
359,10/16/22 08:30:00 AM,14.7573,57.096,,,,,
360,10/16/22 08:45:00 AM,14.7588,57.614,,,,,
361,10/16/22 09:00:00 AM,14.7611,58.476,,,,,
362,10/16/22 09:15:00 AM,14.7601,60.195,,,,,
363,10/16/22 09:30:00 AM,14.7599,61.741,,,,,
364,10/16/22 09:45:00 AM,14.7609,63.111,,,,,
365,10/16/22 10:00:00 AM,14.7632,64.996,,,,,
366,10/16/22 10:15:00 AM,14.7637,67.221,,,,,
367,10/16/22 10:30:00 AM,14.7641,69.449,,,,,
368,10/16/22 10:45:00 AM,14.7622,70.824,,,,,
369,10/16/22 11:00:00 AM,14.7599,73.062,,,,,
370,10/16/22 11:15:00 AM,14.7609,74.446,,,,,
371,10/16/22 11:30:00 AM,14.7580,75.484,,,,,
372,10/16/22 11:45:00 AM,14.7566,76.006,,,,,
373,10/16/22 12:00:00 PM,14.7596,76.528,,,,,
374,10/16/22 12:15:00 PM,14.7543,76.703,,,,,
375,10/16/22 12:30:00 PM,14.7524,77.050,,,,,
376,10/16/22 12:45:00 PM,14.7524,77.574,,,,,
377,10/16/22 01:00:00 PM,14.7495,78.098,,,,,
378,10/16/22 01:15:00 PM,14.7476,78.449,,,,,
379,10/16/22 01:30:00 PM,14.7413,78.800,,,,,
380,10/16/22 01:45:00 PM,14.7409,79.151,,,,,
381,10/16/22 02:00:00 PM,14.7360,79.502,,,,,
382,10/16/22 02:15:00 PM,14.7318,80.029,,,,,
383,10/16/22 02:30:00 PM,14.7279,80.206,,,,,
384,10/16/22 02:45:00 PM,14.7239,80.382,,,,,
385,10/16/22 03:00:00 PM,14.7200,80.559,,,,,
386,10/16/22 03:15:00 PM,14.7192,80.735,,,,,
387,10/16/22 03:30:00 PM,14.7206,80.735,,,,,
388,10/16/22 03:45:00 PM,14.7171,80.559,,,,,
389,10/16/22 04:00:00 PM,14.7151,80.382,,,,,
390,10/16/22 04:15:00 PM,14.7136,80.382,,,,,
391,10/16/22 04:30:00 PM,14.7147,80.206,,,,,
392,10/16/22 04:45:00 PM,14.7091,79.853,,,,,
393,10/16/22 05:00:00 PM,14.7091,79.326,,,,,
394,10/16/22 05:15:00 PM,14.7100,78.624,,,,,
395,10/16/22 05:30:00 PM,14.7080,77.923,,,,,
396,10/16/22 05:45:00 PM,14.7060,77.225,,,,,
397,10/16/22 06:00:00 PM,14.7048,76.354,,,,,
398,10/16/22 06:15:00 PM,14.7044,75.659,,,,,
399,10/16/22 06:30:00 PM,14.7023,74.964,,,,,
400,10/16/22 06:45:00 PM,14.7018,74.271,,,,,
401,10/16/22 07:00:00 PM,14.7028,73.580,,,,,
402,10/16/22 07:15:00 PM,14.7022,72.891,,,,,
403,10/16/22 07:30:00 PM,14.7002,72.199,,,,,
404,10/16/22 07:45:00 PM,14.7041,71.512,,,,,
405,10/16/22 08:00:00 PM,14.7036,70.824,,,,,
406,10/16/22 08:15:00 PM,14.7061,70.137,,,,,
407,10/16/22 08:30:00 PM,14.7084,69.449,,,,,
408,10/16/22 08:45:00 PM,14.7099,68.934,,,,,
409,10/16/22 09:00:00 PM,14.7119,68.592,,,,,
410,10/16/22 09:15:00 PM,14.7109,68.248,,,,,
411,10/16/22 09:30:00 PM,14.7105,68.077,,,,,
412,10/16/22 09:45:00 PM,14.7123,68.248,,,,,
413,10/16/22 10:00:00 PM,14.7109,68.248,,,,,
414,10/16/22 10:15:00 PM,14.7090,68.592,,,,,
415,10/16/22 10:30:00 PM,14.7099,68.934,,,,,
416,10/16/22 10:45:00 PM,14.7119,69.107,,,,,
417,10/16/22 11:00:00 PM,14.7109,69.278,,,,,
418,10/16/22 11:15:00 PM,14.7115,68.934,,,,,
419,10/16/22 11:30:00 PM,14.7134,68.592,,,,,
420,10/16/22 11:45:00 PM,14.7090,68.077,,,,,
421,10/17/22 12:00:00 AM,14.7065,67.735,,,,,
422,10/17/22 12:15:00 AM,14.7070,67.392,,,,,
423,10/17/22 12:30:00 AM,14.7032,67.050,,,,,
424,10/17/22 12:45:00 AM,14.6997,66.879,,,,,
425,10/17/22 01:00:00 AM,14.6973,66.537,,,,,
426,10/17/22 01:15:00 AM,14.6968,66.366,,,,,
427,10/17/22 01:30:00 AM,14.6933,66.193,,,,,
428,10/17/22 01:45:00 AM,14.6944,66.022,,,,,
429,10/17/22 02:00:00 AM,14.6939,65.851,,,,,
430,10/17/22 02:15:00 AM,14.6939,65.851,,,,,
431,10/17/22 02:30:00 AM,14.6920,65.680,,,,,
432,10/17/22 02:45:00 AM,14.6915,65.509,,,,,
433,10/17/22 03:00:00 AM,14.6871,65.509,,,,,
434,10/17/22 03:15:00 AM,14.6881,65.338,,,,,
