"Plot Title: Bradford_6aLL"
"#","Date Time, GMT-05:00","Abs Pres, psi (LGR S/N: 21248133, SEN S/N: 21248133)","Temp, °F (LGR S/N: 21248133, SEN S/N: 21248133)","Coupler Detached (LGR S/N: 21248133)","Coupler Attached (LGR S/N: 21248133)","Stopped (LGR S/N: 21248133)","End Of File (LGR S/N: 21248133)"
1,05/01/23 11:00:00 AM,14.5893,69.622,Logged,,,
2,05/01/23 12:00:00 PM,14.5802,68.248,,,,
3,05/01/23 01:00:00 PM,14.5701,68.248,,,,
4,05/01/23 02:00:00 PM,14.5641,68.592,,,,
5,05/01/23 03:00:00 PM,14.5580,68.934,,,,
6,05/01/23 04:00:00 PM,14.5502,69.278,,,,
7,05/01/23 05:00:00 PM,14.5525,69.622,,,,
8,05/01/23 06:00:00 PM,14.5528,69.793,,,,
9,05/01/23 07:00:00 PM,14.5548,69.964,,,,
10,05/01/23 08:00:00 PM,14.5699,69.964,,,,
11,05/01/23 09:00:00 PM,14.5732,69.964,,,,
12,05/01/23 10:00:00 PM,14.5779,69.793,,,,
13,05/01/23 11:00:00 PM,14.5846,69.793,,,,
14,05/02/23 12:00:00 AM,14.5825,69.622,,,,
15,05/02/23 01:00:00 AM,14.5856,69.449,,,,
16,05/02/23 02:00:00 AM,14.5804,69.278,,,,
17,05/02/23 03:00:00 AM,14.5834,69.107,,,,
18,05/02/23 04:00:00 AM,14.5947,68.934,,,,
19,05/02/23 05:00:00 AM,14.6011,68.763,,,,
20,05/02/23 06:00:00 AM,14.6108,68.592,,,,
21,05/02/23 07:00:00 AM,14.6192,68.592,,,,
22,05/02/23 08:00:00 AM,14.6239,68.421,,,,
23,05/02/23 09:00:00 AM,14.6236,68.248,,,,
24,05/02/23 10:00:00 AM,14.6218,68.248,,,,
25,05/02/23 11:00:00 AM,14.6199,68.077,,,,
26,05/02/23 12:00:00 PM,14.6099,68.077,,,,
27,05/02/23 01:00:00 PM,14.5951,68.248,,,,
28,05/02/23 02:00:00 PM,14.5821,68.421,,,,
29,05/02/23 03:00:00 PM,14.5680,68.934,,,,
30,05/02/23 04:00:00 PM,14.5570,69.278,,,,
31,05/02/23 05:00:00 PM,14.5643,69.622,,,,
32,05/02/23 06:00:00 PM,14.5632,69.964,,,,
33,05/02/23 07:00:00 PM,14.5699,69.964,,,,
34,05/02/23 08:00:00 PM,14.5732,69.964,,,,
35,05/02/23 09:00:00 PM,14.5782,69.964,,,,
36,05/02/23 10:00:00 PM,14.5812,69.793,,,,
37,05/02/23 11:00:00 PM,14.5846,69.793,,,,
38,05/03/23 12:00:00 AM,14.5876,69.622,,,,
39,05/03/23 01:00:00 AM,14.5907,69.449,,,,
40,05/03/23 02:00:00 AM,14.5801,69.107,,,,
41,05/03/23 03:00:00 AM,14.5780,68.934,,,,
42,05/03/23 04:00:00 AM,14.5844,68.763,,,,
43,05/03/23 05:00:00 AM,14.5941,68.592,,,,
44,05/03/23 06:00:00 AM,14.6072,68.421,,,,
45,05/03/23 07:00:00 AM,14.6202,68.248,,,,
46,05/03/23 08:00:00 AM,14.6236,68.248,,,,
47,05/03/23 09:00:00 AM,14.6249,68.077,,,,
48,05/03/23 10:00:00 AM,14.6249,68.077,,,,
49,05/03/23 11:00:00 AM,14.6246,67.906,,,,
50,05/03/23 12:00:00 PM,14.6146,67.906,,,,
51,05/03/23 01:00:00 PM,14.6046,67.906,,,,
52,05/03/23 02:00:00 PM,14.5918,68.248,,,,
53,05/03/23 03:00:00 PM,14.5790,68.592,,,,
54,05/03/23 04:00:00 PM,14.5680,68.934,,,,
55,05/03/23 05:00:00 PM,14.5719,69.278,,,,
56,05/03/23 06:00:00 PM,14.5792,69.622,,,,
57,05/03/23 07:00:00 PM,14.5859,69.622,,,,
58,05/03/23 08:00:00 PM,14.6009,69.622,,,,
59,05/03/23 09:00:00 PM,14.6176,69.622,,,,
60,05/03/23 10:00:00 PM,14.6258,69.449,,,,
61,05/03/23 11:00:00 PM,14.6304,69.278,,,,
62,05/04/23 12:00:00 AM,14.6268,69.107,,,,
63,05/04/23 01:00:00 AM,14.6314,68.934,,,,
64,05/04/23 02:00:00 AM,14.6259,68.592,,,,
65,05/04/23 03:00:00 AM,14.6305,68.421,,,,
66,05/04/23 04:00:00 AM,14.6333,68.077,,,,
67,05/04/23 05:00:00 AM,14.6394,67.735,,,,
68,05/04/23 06:00:00 AM,14.6471,67.392,,,,
69,05/04/23 07:00:00 AM,14.6535,67.221,,,,
70,05/04/23 08:00:00 AM,14.6685,67.221,,,,
71,05/04/23 09:00:00 AM,14.6752,67.221,,,,
72,05/04/23 10:00:00 AM,14.6698,67.050,,,,
73,05/04/23 11:00:00 AM,14.6783,67.050,,,,
74,05/04/23 12:00:00 PM,14.6698,67.050,,,,
75,05/04/23 01:00:00 PM,14.6565,67.050,,,,
76,05/04/23 02:00:00 PM,14.6537,67.392,,,,
77,05/04/23 03:00:00 PM,14.6463,67.906,,,,
78,05/04/23 04:00:00 PM,14.6403,68.248,,,,
79,05/04/23 05:00:00 PM,14.6362,68.763,,,,
80,05/04/23 06:00:00 PM,14.6432,68.934,,,,
81,05/04/23 07:00:00 PM,14.6468,69.107,,,,
82,05/04/23 08:00:00 PM,14.6555,69.278,,,,
83,05/04/23 09:00:00 PM,14.6735,69.107,,,,
84,05/04/23 10:00:00 PM,14.6852,69.107,,,,
85,05/04/23 11:00:00 PM,14.6899,68.934,,,,
86,05/05/23 12:00:00 AM,14.6880,68.763,,,,
87,05/05/23 01:00:00 AM,14.6826,68.592,,,,
88,05/05/23 02:00:00 AM,14.6736,68.248,,,,
89,05/05/23 03:00:00 AM,14.6733,68.077,,,,
90,05/05/23 04:00:00 AM,14.6764,67.906,,,,
91,05/05/23 05:00:00 AM,14.6841,67.564,,,,
92,05/05/23 06:00:00 AM,14.6988,67.392,,,,
93,05/05/23 07:00:00 AM,14.7086,67.221,,,,
94,05/05/23 08:00:00 AM,14.7168,67.221,,,,
95,05/05/23 09:00:00 AM,14.7286,67.221,,,,
96,05/05/23 10:00:00 AM,14.7316,67.050,,,,
97,05/05/23 11:00:00 AM,14.7266,67.050,,,,
98,05/05/23 12:00:00 PM,14.7252,67.221,,,,
99,05/05/23 01:00:00 PM,14.7155,67.392,,,,
