(Intercept),Q
0.02739735746806137,0.9994428695546773
NA,NA
0.1481945997496493,0.996986712320063
0.058091781251968073,0.9993398897968163
0.09040899326133368,0.9991694680797064
0.048109420697271144,0.9969542300484975
0.07861223129303128,0.9996435771483676
0.03239119616042893,0.9995062738973876
0.05520071490993837,0.9987802367042594
0.034440843633764005,0.999764787715417
