Date,DO,Temp,SpC,pH,FDOM,CO2,Day,Mon,Year,Stage,Q,Site
2022-10-25T00:00:00Z,6.12,61.16,NA,NA,NA,NA,25,10,2022,0.008857675897170403,1.6823040772836435,5
2022-10-25T01:00:00Z,6.34,59.68,NA,NA,NA,NA,25,10,2022,0.008857675897170403,1.6823040772836435,5
2022-10-25T02:00:00Z,6.77,58.17,NA,NA,NA,NA,25,10,2022,0.008857675897170403,1.6823040772836435,5
2022-10-25T03:00:00Z,NA,57.42,NA,NA,NA,NA,25,10,2022,0.008857675897170403,1.6823040772836435,5
2022-10-25T04:00:00Z,NA,56.55,NA,NA,NA,NA,25,10,2022,0.008857675897170403,1.6823040772836435,5
2022-10-25T05:00:00Z,NA,55.58,NA,NA,NA,NA,25,10,2022,0.008857675897170403,1.6823040772836435,5
2022-10-25T06:00:00Z,NA,54.97,NA,NA,NA,NA,25,10,2022,0.008857675897170403,1.6823040772836435,5
2022-10-25T07:00:00Z,NA,54.32,NA,NA,NA,NA,25,10,2022,0.008857675897170403,1.6823040772836435,5
2022-10-25T08:00:00Z,NA,53.92,NA,NA,NA,NA,25,10,2022,0.008857675897170403,1.6823040772836435,5
2022-10-25T09:00:00Z,NA,56.26,NA,NA,NA,NA,25,10,2022,0.008857675897170403,1.6823040772836435,5
2022-10-25T10:00:00Z,6.45,62.96,NA,NA,NA,NA,25,10,2022,0.008857675897170403,1.6823040772836435,5
2022-10-25T11:00:00Z,5.83,69.37,NA,NA,NA,NA,25,10,2022,0.008857675897170403,1.6823040772836435,5
2022-10-25T12:00:00Z,5.82,70.92,NA,NA,NA,NA,25,10,2022,0.008857675897170403,1.6823040772836435,5
2022-10-25T13:00:00Z,5.41,76.39,NA,NA,NA,NA,25,10,2022,0.008857675897170403,1.6823040772836435,5
2022-10-25T14:00:00Z,5.61,74.34,NA,NA,NA,NA,25,10,2022,0.008857675897170403,1.6823040772836435,5
2022-10-25T15:00:00Z,5.55,75.27,NA,NA,NA,NA,25,10,2022,0.008857675897170403,1.6823040772836435,5
2022-10-25T16:00:00Z,5.22,77.86,NA,NA,NA,NA,25,10,2022,0.008857675897170403,1.6823040772836435,5
2022-10-25T17:00:00Z,5.47,74.05,NA,NA,NA,NA,25,10,2022,0.008857675897170403,1.6823040772836435,5
2022-10-25T18:00:00Z,5.54,71.46,NA,NA,NA,NA,25,10,2022,0.008857675897170403,1.6823040772836435,5
2022-10-25T19:00:00Z,5.62,69.26,NA,NA,NA,NA,25,10,2022,0.008857675897170403,1.6823040772836435,5
2022-10-25T20:00:00Z,5.62,67.82,NA,NA,NA,NA,25,10,2022,0.008857675897170403,1.6823040772836435,5
2022-10-25T21:00:00Z,5.59,66.7,NA,NA,NA,NA,25,10,2022,0.008857675897170403,1.6823040772836435,5
2022-10-25T22:00:00Z,5.75,65.91,NA,NA,NA,NA,25,10,2022,0.008857675897170403,1.6823040772836435,5
2022-10-25T23:00:00Z,5.97,65.88,NA,NA,NA,NA,25,10,2022,0.008857675897170403,1.6823040772836435,5
2022-10-26T00:00:00Z,6.29,64.87,NA,NA,NA,NA,26,10,2022,0.008716766524441644,1.6436221296801485,5
2022-10-26T01:00:00Z,6.57,63.54,NA,NA,NA,NA,26,10,2022,0.008716766524441644,1.6436221296801485,5
2022-10-26T02:00:00Z,6.62,61.95,NA,NA,NA,NA,26,10,2022,0.008716766524441644,1.6436221296801485,5
2022-10-26T03:00:00Z,6.53,61.3,NA,NA,NA,NA,26,10,2022,0.008716766524441644,1.6436221296801485,5
2022-10-26T04:00:00Z,NA,61.23,NA,NA,NA,NA,26,10,2022,0.008716766524441644,1.6436221296801485,5
2022-10-26T05:00:00Z,6.34,61.09,NA,NA,NA,NA,26,10,2022,0.008716766524441644,1.6436221296801485,5
2022-10-26T06:00:00Z,6.33,61.05,NA,NA,NA,NA,26,10,2022,0.008716766524441644,1.6436221296801485,5
2022-10-26T07:00:00Z,6.33,61.56,NA,NA,NA,NA,26,10,2022,0.008716766524441644,1.6436221296801485,5
2022-10-26T08:00:00Z,6.36,61.7,NA,NA,NA,NA,26,10,2022,0.008716766524441644,1.6436221296801485,5
2022-10-26T09:00:00Z,6.03,64.83,NA,NA,NA,NA,26,10,2022,0.008716766524441644,1.6436221296801485,5
2022-10-26T10:00:00Z,5.65,68.9,NA,NA,NA,NA,26,10,2022,0.008716766524441644,1.6436221296801485,5
2022-10-26T11:00:00Z,5.4,72.82,NA,NA,NA,NA,26,10,2022,0.008716766524441644,1.6436221296801485,5
2022-10-26T12:00:00Z,5.38,74.77,NA,NA,NA,NA,26,10,2022,0.008716766524441644,1.6436221296801485,5
2022-10-26T13:00:00Z,5,78.55,NA,NA,NA,NA,26,10,2022,0.008716766524441644,1.6436221296801485,5
2022-10-26T14:00:00Z,4.99,78.22,NA,NA,NA,NA,26,10,2022,0.008716766524441644,1.6436221296801485,5
2022-10-26T15:00:00Z,5.13,76.46,NA,NA,NA,NA,26,10,2022,0.008716766524441644,1.6436221296801485,5
2022-10-26T16:00:00Z,4.77,79.45,NA,NA,NA,NA,26,10,2022,0.008716766524441644,1.6436221296801485,5
2022-10-26T17:00:00Z,4.8,77.4,NA,NA,NA,NA,26,10,2022,0.008716766524441644,1.6436221296801485,5
2022-10-26T18:00:00Z,4.84,74.98,NA,NA,NA,NA,26,10,2022,0.008716766524441644,1.6436221296801485,5
2022-10-26T19:00:00Z,4.85,72.79,NA,NA,NA,NA,26,10,2022,0.008716766524441644,1.6436221296801485,5
2022-10-26T20:00:00Z,4.86,71.53,NA,NA,NA,NA,26,10,2022,0.008716766524441644,1.6436221296801485,5
2022-10-26T21:00:00Z,4.86,70.56,NA,NA,NA,NA,26,10,2022,0.008716766524441644,1.6436221296801485,5
2022-10-26T22:00:00Z,4.78,70.34,NA,NA,NA,NA,26,10,2022,0.008716766524441644,1.6436221296801485,5
2022-10-26T23:00:00Z,4.8,70.45,NA,NA,NA,NA,26,10,2022,0.008716766524441644,1.6436221296801485,5
2022-10-27T00:00:00Z,4.87,69.76,NA,NA,NA,NA,27,10,2022,0.007659946228982917,1.362637221012051,5
