Date,ID,CO2_molL,HCO3_molL,CO3_molL,DIC_mmol_int,CO2_mgL,HCO3_mgL,CO3_mgL,DIC_mgL_int
2024-05-04T10:00:00Z,6,4.576657071528382e-4,1.3880322008726796e-6,4.571934143126294e-13,0.45905373981090425,12.814639800279469,0.04996915923141647,1.600176950094203e-8,12.864608975512654
2024-05-04T11:00:00Z,6,4.632483440763663e-4,1.4119243982221418e-6,4.673678543778083e-13,0.4646602689419563,12.970953634138256,0.050829278335997104,1.635787490322329e-8,13.021782928832128
2024-05-04T12:00:00Z,6,4.605276894675006e-4,1.4063571340868204e-6,4.664293887158482e-13,0.4619340470680168,12.894775305090016,0.050628856827125535,1.6325028605054687e-8,12.945404178242171
2024-05-04T13:00:00Z,6,4.56342926037275e-4,1.423866937689854e-6,4.82500675957058e-13,0.4577667934574655,12.7776019290437,0.05125920975683474,1.6887523658497027e-8,12.828861155688058
2024-05-04T14:00:00Z,6,4.5587080678030834e-4,1.4358236480692726e-6,4.911467078155476e-13,0.45730663091952434,12.764382589848633,0.051689651330493816,1.7190134773544164e-8,12.816072258369262
2024-05-04T15:00:00Z,6,4.4884716638241717e-4,1.4048040930062136e-6,4.77511736252358e-13,0.4502519709529351,12.56772065870768,0.05057294734822369,1.6712910768832533e-8,12.618293622768814
2024-05-04T16:00:00Z,6,4.4310741309931125e-4,1.3437397188464587e-6,4.4256032134593375e-13,0.444451153260718,12.407007566780715,0.04837462987847251,1.548961124710768e-8,12.455382212148798
2024-05-04T17:00:00Z,6,4.378274562214404e-4,1.3336758562305026e-6,4.4121356018520183e-13,0.4391611325188845,12.259168774200331,0.048012330824298094,1.5442474606482065e-8,12.307181120467103
2024-05-04T18:00:00Z,6,4.3469387633163074e-4,1.3107621759951459e-6,4.295511449381001e-13,0.43600463893717706,12.17142853728566,0.047187438335825255,1.5034290072833502e-8,12.218615990655776
2024-05-04T19:00:00Z,6,4.3581151519756644e-4,1.3006920522732175e-6,4.218915362706311e-13,0.4371122076717312,12.20272242553186,0.04682491388183583,1.4766203769472089e-8,12.2495473541799
2024-05-04T20:00:00Z,6,4.370844243873803e-4,1.2984804635043729e-6,4.192329934961178e-13,0.43838290527011764,12.238363882846649,0.04674529668615742,1.4673154772364122e-8,12.285109194205962
2024-05-04T21:00:00Z,6,4.4040505705646003e-4,1.3100862790128769e-6,4.235426290933691e-13,0.44171514375901555,12.331341597580881,0.04716310604446357,1.4823992018267918e-8,12.378504718449337
2024-05-04T22:00:00Z,6,4.463906511754703e-4,1.3261518968347439e-6,4.2817517252931985e-13,0.4477168035004802,12.498938232913167,0.04774146828605078,1.4986131038526193e-8,12.546679716185348
2024-05-04T23:00:00Z,6,4.5221290398842043e-4,1.326602985610886e-6,4.229493279838687e-13,0.4535395073969807,12.661961311675771,0.047757707481991894,1.4803226479435405e-8,12.70971903396099
