Date,DO,Temp,SpC,pH,FDOM,CO2,Day,Mon,Year,Stage,Q,Site
2022-10-27T01:00:00Z,NA,67.57,NA,NA,NA,NA,27,10,2022,NA,NA,3
2022-10-27T02:00:00Z,NA,66.52,NA,NA,NA,NA,27,10,2022,NA,NA,3
2022-10-27T03:00:00Z,NA,64.58,NA,NA,NA,NA,27,10,2022,NA,NA,3
2022-10-27T04:00:00Z,NA,62.78,NA,NA,NA,NA,27,10,2022,NA,NA,3
2022-10-27T05:00:00Z,NA,60.98,NA,NA,NA,NA,27,10,2022,NA,NA,3
2022-10-27T06:00:00Z,NA,60.01,NA,NA,NA,NA,27,10,2022,NA,NA,3
2022-10-27T07:00:00Z,NA,59.07,NA,NA,NA,NA,27,10,2022,NA,NA,3
2022-10-27T08:00:00Z,NA,58.35,NA,NA,NA,NA,27,10,2022,NA,NA,3
2022-10-27T09:00:00Z,NA,60.22,NA,NA,NA,NA,27,10,2022,NA,NA,3
2022-10-27T10:00:00Z,NA,62.92,NA,NA,NA,NA,27,10,2022,NA,NA,3
2022-10-27T11:00:00Z,NA,66.81,NA,NA,NA,NA,27,10,2022,NA,NA,3
2022-10-27T12:00:00Z,NA,70.12,NA,NA,NA,NA,27,10,2022,NA,NA,3
2022-10-27T13:00:00Z,NA,75.92,NA,NA,NA,NA,27,10,2022,NA,NA,3
2022-10-27T14:00:00Z,NA,78.66,NA,NA,NA,NA,27,10,2022,NA,NA,3
2022-10-27T15:00:00Z,NA,79.2,NA,NA,NA,NA,27,10,2022,NA,NA,3
2022-10-27T16:00:00Z,NA,77.14,NA,NA,NA,NA,27,10,2022,NA,NA,3
2022-10-27T17:00:00Z,NA,75.67,NA,NA,NA,NA,27,10,2022,NA,NA,3
2022-10-27T18:00:00Z,NA,75.09,NA,NA,NA,NA,27,10,2022,NA,NA,3
2022-10-27T19:00:00Z,NA,73.29,NA,NA,NA,NA,27,10,2022,NA,NA,3
2022-10-27T20:00:00Z,NA,71.17,NA,NA,NA,NA,27,10,2022,NA,NA,3
2022-10-27T21:00:00Z,NA,69.26,NA,NA,NA,NA,27,10,2022,NA,NA,3
2022-10-27T22:00:00Z,NA,68.14,NA,NA,NA,NA,27,10,2022,NA,NA,3
2022-10-27T23:00:00Z,NA,67.57,NA,NA,NA,NA,27,10,2022,NA,NA,3
2022-10-28T00:00:00Z,NA,67.35,NA,NA,NA,NA,28,10,2022,NA,NA,3
2022-10-28T01:00:00Z,NA,67.21,NA,NA,NA,NA,28,10,2022,NA,NA,3
2022-10-28T02:00:00Z,NA,67.21,NA,NA,NA,NA,28,10,2022,NA,NA,3
2022-10-28T03:00:00Z,NA,67.21,NA,NA,NA,NA,28,10,2022,NA,NA,3
2022-10-28T04:00:00Z,NA,66.78,NA,NA,NA,NA,28,10,2022,NA,NA,3
2022-10-28T05:00:00Z,NA,66.67,NA,NA,NA,NA,28,10,2022,NA,NA,3
2022-10-28T06:00:00Z,NA,66.74,NA,NA,NA,NA,28,10,2022,NA,NA,3
2022-10-28T07:00:00Z,NA,66.6,NA,NA,NA,NA,28,10,2022,NA,NA,3
2022-10-28T08:00:00Z,NA,67.24,NA,NA,NA,NA,28,10,2022,NA,NA,3
2022-10-28T09:00:00Z,NA,68.11,NA,NA,NA,NA,28,10,2022,NA,NA,3
2022-10-28T10:00:00Z,NA,70.3,NA,NA,NA,NA,28,10,2022,NA,NA,3
2022-10-28T11:00:00Z,NA,72.07,NA,NA,NA,NA,28,10,2022,NA,NA,3
2022-10-28T12:00:00Z,NA,73.18,NA,NA,NA,NA,28,10,2022,NA,NA,3
2022-10-28T13:00:00Z,NA,74.08,NA,NA,NA,NA,28,10,2022,NA,NA,3
2022-10-28T14:00:00Z,NA,74.16,NA,NA,NA,NA,28,10,2022,NA,NA,3
2022-10-28T15:00:00Z,NA,74.48,NA,NA,NA,NA,28,10,2022,NA,NA,3
2022-10-28T16:00:00Z,NA,73.36,NA,NA,NA,NA,28,10,2022,NA,NA,3
2022-10-28T17:00:00Z,NA,72.18,NA,NA,NA,NA,28,10,2022,NA,NA,3
2022-10-28T18:00:00Z,NA,70.88,NA,NA,NA,NA,28,10,2022,NA,NA,3
2022-10-28T19:00:00Z,NA,69.12,NA,NA,NA,NA,28,10,2022,NA,NA,3
2022-10-28T20:00:00Z,NA,68,NA,NA,NA,NA,28,10,2022,NA,NA,3
2022-10-28T21:00:00Z,NA,67.93,NA,NA,NA,NA,28,10,2022,NA,NA,3
2022-10-28T22:00:00Z,NA,67.96,NA,NA,NA,NA,28,10,2022,NA,NA,3
2022-10-28T23:00:00Z,NA,67.75,NA,NA,NA,NA,28,10,2022,NA,NA,3
2022-10-29T00:00:00Z,NA,67.5,NA,NA,NA,NA,29,10,2022,NA,NA,3
2022-10-29T01:00:00Z,NA,67.24,NA,NA,NA,NA,29,10,2022,NA,NA,3
2022-10-29T02:00:00Z,NA,66.99,NA,NA,NA,NA,29,10,2022,NA,NA,3
2022-10-29T03:00:00Z,NA,66.67,NA,NA,NA,NA,29,10,2022,NA,NA,3
2022-10-29T04:00:00Z,NA,66.34,NA,NA,NA,NA,29,10,2022,NA,NA,3
2022-10-29T05:00:00Z,NA,66.27,NA,NA,NA,NA,29,10,2022,NA,NA,3
2022-10-29T06:00:00Z,NA,66.02,NA,NA,NA,NA,29,10,2022,NA,NA,3
2022-10-29T07:00:00Z,NA,65.73,NA,NA,NA,NA,29,10,2022,NA,NA,3
2022-10-29T08:00:00Z,NA,65.73,NA,NA,NA,NA,29,10,2022,NA,NA,3
2022-10-29T09:00:00Z,NA,65.95,NA,NA,NA,NA,29,10,2022,NA,NA,3
2022-10-29T10:00:00Z,NA,66.52,NA,NA,NA,NA,29,10,2022,NA,NA,3
2022-10-29T11:00:00Z,NA,67.17,NA,NA,NA,NA,29,10,2022,NA,NA,3
2022-10-29T12:00:00Z,NA,67.42,NA,NA,NA,NA,29,10,2022,NA,NA,3
2022-10-29T13:00:00Z,NA,69.15,NA,NA,NA,NA,29,10,2022,NA,NA,3
2022-10-29T14:00:00Z,NA,69.04,NA,NA,NA,NA,29,10,2022,NA,NA,3
2022-10-29T15:00:00Z,NA,68.36,NA,NA,NA,NA,29,10,2022,NA,NA,3
2022-10-29T16:00:00Z,NA,68.07,NA,NA,NA,NA,29,10,2022,NA,NA,3
2022-10-29T17:00:00Z,NA,67.6,NA,NA,NA,NA,29,10,2022,NA,NA,3
2022-10-29T18:00:00Z,NA,67.35,NA,NA,NA,NA,29,10,2022,NA,NA,3
2022-10-29T19:00:00Z,NA,67.06,NA,NA,NA,NA,29,10,2022,NA,NA,3
2022-10-29T20:00:00Z,NA,66.81,NA,NA,NA,NA,29,10,2022,NA,NA,3
2022-10-29T21:00:00Z,NA,66.34,NA,NA,NA,NA,29,10,2022,NA,NA,3
2022-10-29T22:00:00Z,NA,65.95,NA,NA,NA,NA,29,10,2022,NA,NA,3
2022-10-29T23:00:00Z,NA,65.77,NA,NA,NA,NA,29,10,2022,NA,NA,3
2022-10-30T00:00:00Z,NA,65.77,NA,NA,NA,NA,30,10,2022,NA,NA,3
2022-10-30T01:00:00Z,NA,65.91,NA,NA,NA,NA,30,10,2022,NA,NA,3
2022-10-30T02:00:00Z,NA,66.13,NA,NA,NA,NA,30,10,2022,NA,NA,3
2022-10-30T03:00:00Z,NA,66.16,NA,NA,NA,NA,30,10,2022,NA,NA,3
2022-10-30T04:00:00Z,NA,66.09,NA,NA,NA,NA,30,10,2022,NA,NA,3
2022-10-30T05:00:00Z,NA,65.88,NA,NA,NA,NA,30,10,2022,NA,NA,3
2022-10-30T06:00:00Z,NA,65.66,NA,NA,NA,NA,30,10,2022,NA,NA,3
2022-10-30T07:00:00Z,NA,65.37,NA,NA,NA,NA,30,10,2022,NA,NA,3
2022-10-30T08:00:00Z,NA,65.23,NA,NA,NA,NA,30,10,2022,NA,NA,3
2022-10-30T09:00:00Z,NA,65.41,NA,NA,NA,NA,30,10,2022,NA,NA,3
2022-10-30T10:00:00Z,NA,66.2,NA,NA,NA,NA,30,10,2022,NA,NA,3
2022-10-30T11:00:00Z,NA,66.78,NA,NA,NA,NA,30,10,2022,NA,NA,3
2022-10-30T12:00:00Z,NA,67.64,NA,NA,NA,NA,30,10,2022,NA,NA,3
2022-10-30T13:00:00Z,NA,69.48,NA,NA,NA,NA,30,10,2022,NA,NA,3
2022-10-30T14:00:00Z,NA,72.54,NA,NA,NA,NA,30,10,2022,NA,NA,3
2022-10-30T15:00:00Z,NA,73.54,NA,NA,NA,NA,30,10,2022,NA,NA,3
2022-10-30T16:00:00Z,NA,75.09,NA,NA,NA,NA,30,10,2022,NA,NA,3
2022-10-30T17:00:00Z,NA,74.44,NA,NA,NA,NA,30,10,2022,NA,NA,3
2022-10-30T18:00:00Z,NA,73.54,NA,NA,NA,NA,30,10,2022,NA,NA,3
2022-10-30T19:00:00Z,NA,71.53,NA,NA,NA,NA,30,10,2022,NA,NA,3
2022-10-30T20:00:00Z,NA,69.01,NA,NA,NA,NA,30,10,2022,NA,NA,3
2022-10-30T21:00:00Z,NA,67.14,NA,NA,NA,NA,30,10,2022,NA,NA,3
2022-10-30T22:00:00Z,NA,66.02,NA,NA,NA,NA,30,10,2022,NA,NA,3
2022-10-30T23:00:00Z,NA,66.06,NA,NA,NA,NA,30,10,2022,NA,NA,3
2022-10-31T00:00:00Z,NA,68.18,NA,NA,NA,NA,31,10,2022,NA,NA,3
2022-10-31T01:00:00Z,NA,68.61,NA,NA,NA,NA,31,10,2022,NA,NA,3
2022-10-31T02:00:00Z,NA,68.61,NA,NA,NA,NA,31,10,2022,NA,NA,3
2022-10-31T03:00:00Z,NA,68.4,NA,NA,NA,NA,31,10,2022,NA,NA,3
2022-10-31T04:00:00Z,NA,68.18,NA,NA,NA,NA,31,10,2022,NA,NA,3
2022-10-31T05:00:00Z,NA,67.93,NA,NA,NA,NA,31,10,2022,NA,NA,3
2022-10-31T06:00:00Z,NA,67.93,NA,NA,NA,NA,31,10,2022,NA,NA,3
2022-10-31T07:00:00Z,NA,67.75,NA,NA,NA,NA,31,10,2022,NA,NA,3
2022-10-31T08:00:00Z,NA,67.21,NA,NA,NA,NA,31,10,2022,NA,NA,3
2022-10-31T09:00:00Z,NA,67.5,NA,NA,NA,NA,31,10,2022,NA,NA,3
2022-10-31T10:00:00Z,NA,69.94,NA,NA,NA,NA,31,10,2022,NA,NA,3
2022-10-31T11:00:00Z,NA,73.62,NA,NA,NA,NA,31,10,2022,NA,NA,3
2022-10-31T12:00:00Z,NA,76.53,NA,NA,NA,NA,31,10,2022,NA,NA,3
2022-10-31T13:00:00Z,NA,82.29,NA,NA,NA,NA,31,10,2022,NA,NA,3
2022-10-31T14:00:00Z,NA,81.21,NA,NA,NA,NA,31,10,2022,NA,NA,3
2022-10-31T15:00:00Z,NA,80.13,NA,NA,NA,NA,31,10,2022,NA,NA,3
2022-10-31T16:00:00Z,NA,79.66,NA,NA,NA,NA,31,10,2022,NA,NA,3
2022-10-31T17:00:00Z,NA,78.22,NA,NA,NA,NA,31,10,2022,NA,NA,3
2022-10-31T18:00:00Z,NA,76.89,NA,NA,NA,NA,31,10,2022,NA,NA,3
2022-10-31T19:00:00Z,NA,74.59,NA,NA,NA,NA,31,10,2022,NA,NA,3
2022-10-31T20:00:00Z,NA,71.92,NA,NA,NA,NA,31,10,2022,NA,NA,3
2022-10-31T21:00:00Z,NA,70.2,NA,NA,NA,NA,31,10,2022,NA,NA,3
2022-10-31T22:00:00Z,NA,69.94,NA,NA,NA,NA,31,10,2022,NA,NA,3
2022-10-31T23:00:00Z,NA,69.01,NA,NA,NA,NA,31,10,2022,NA,NA,3
2022-11-01T00:00:00Z,NA,67.71,NA,NA,NA,NA,1,11,2022,NA,NA,3
2022-11-01T01:00:00Z,NA,66.56,NA,NA,NA,NA,1,11,2022,NA,NA,3
2022-11-01T02:00:00Z,NA,66.13,NA,NA,NA,NA,1,11,2022,NA,NA,3
2022-11-01T03:00:00Z,NA,65.73,NA,NA,NA,NA,1,11,2022,NA,NA,3
2022-11-01T04:00:00Z,NA,64.72,NA,NA,NA,NA,1,11,2022,NA,NA,3
2022-11-01T05:00:00Z,NA,64.15,NA,NA,NA,NA,1,11,2022,NA,NA,3
2022-11-01T06:00:00Z,NA,63.72,NA,NA,NA,NA,1,11,2022,NA,NA,3
2022-11-01T07:00:00Z,NA,62.96,NA,NA,NA,NA,1,11,2022,NA,NA,3
2022-11-01T08:00:00Z,NA,62.17,NA,NA,NA,NA,1,11,2022,NA,NA,3
2022-11-01T09:00:00Z,NA,63.57,NA,NA,NA,NA,1,11,2022,NA,NA,3
2022-11-01T10:00:00Z,NA,66.99,NA,NA,NA,NA,1,11,2022,NA,NA,3
2022-11-01T11:00:00Z,NA,71.24,NA,NA,NA,NA,1,11,2022,NA,NA,3
2022-11-01T12:00:00Z,NA,74.26,NA,NA,NA,NA,1,11,2022,NA,NA,3
2022-11-01T13:00:00Z,NA,80.13,NA,NA,NA,NA,1,11,2022,NA,NA,3
2022-11-01T14:00:00Z,NA,80.64,NA,NA,NA,NA,1,11,2022,NA,NA,3
2022-11-01T15:00:00Z,NA,80.67,NA,NA,NA,NA,1,11,2022,NA,NA,3
2022-11-01T16:00:00Z,NA,80.49,NA,NA,NA,NA,1,11,2022,NA,NA,3
2022-11-01T17:00:00Z,NA,78.37,NA,NA,NA,NA,1,11,2022,NA,NA,3
2022-11-01T18:00:00Z,NA,76.32,NA,NA,NA,NA,1,11,2022,NA,NA,3
2022-11-01T19:00:00Z,NA,74.01,NA,NA,NA,NA,1,11,2022,NA,NA,3
2022-11-01T20:00:00Z,NA,71.42,NA,NA,NA,NA,1,11,2022,NA,NA,3
2022-11-01T21:00:00Z,NA,69.37,NA,NA,NA,NA,1,11,2022,NA,NA,3
2022-11-01T22:00:00Z,NA,68.11,NA,NA,NA,NA,1,11,2022,NA,NA,3
2022-11-01T23:00:00Z,NA,66.92,NA,NA,NA,NA,1,11,2022,NA,NA,3
2022-11-02T00:00:00Z,NA,65.88,NA,NA,NA,NA,2,11,2022,NA,NA,3
2022-11-02T01:00:00Z,NA,64.94,NA,NA,NA,NA,2,11,2022,NA,NA,3
2022-11-02T02:00:00Z,NA,64.18,NA,NA,NA,NA,2,11,2022,NA,NA,3
2022-11-02T03:00:00Z,NA,63.68,NA,NA,NA,NA,2,11,2022,NA,NA,3
2022-11-02T04:00:00Z,NA,63.14,NA,NA,NA,NA,2,11,2022,NA,NA,3
2022-11-02T05:00:00Z,NA,62.53,NA,NA,NA,NA,2,11,2022,NA,NA,3
2022-11-02T06:00:00Z,NA,62.2,NA,NA,NA,NA,2,11,2022,NA,NA,3
2022-11-02T07:00:00Z,NA,62.1,NA,NA,NA,NA,2,11,2022,NA,NA,3
2022-11-02T08:00:00Z,NA,62.02,NA,NA,NA,NA,2,11,2022,NA,NA,3
2022-11-02T09:00:00Z,NA,63.14,NA,NA,NA,NA,2,11,2022,NA,NA,3
2022-11-02T10:00:00Z,NA,66.81,NA,NA,NA,NA,2,11,2022,NA,NA,3
2022-11-02T11:00:00Z,NA,71.67,NA,NA,NA,NA,2,11,2022,NA,NA,3
2022-11-02T12:00:00Z,NA,74.8,NA,NA,NA,NA,2,11,2022,NA,NA,3
2022-11-02T13:00:00Z,NA,78.66,NA,NA,NA,NA,2,11,2022,NA,NA,3
2022-11-02T14:00:00Z,NA,78.04,NA,NA,NA,NA,2,11,2022,NA,NA,3
2022-11-02T15:00:00Z,NA,78.66,NA,NA,NA,NA,2,11,2022,NA,NA,3
2022-11-02T16:00:00Z,NA,78.69,NA,NA,NA,NA,2,11,2022,NA,NA,3
2022-11-02T17:00:00Z,NA,77.83,NA,NA,NA,NA,2,11,2022,NA,NA,3
2022-11-02T18:00:00Z,NA,77.18,NA,NA,NA,NA,2,11,2022,NA,NA,3
2022-11-02T19:00:00Z,NA,75.24,NA,NA,NA,NA,2,11,2022,NA,NA,3
2022-11-02T20:00:00Z,NA,72.64,NA,NA,NA,NA,2,11,2022,NA,NA,3
2022-11-02T21:00:00Z,NA,71.89,NA,NA,NA,NA,2,11,2022,NA,NA,3
2022-11-02T22:00:00Z,NA,71.71,NA,NA,NA,NA,2,11,2022,NA,NA,3
2022-11-02T23:00:00Z,NA,70.74,NA,NA,NA,NA,2,11,2022,NA,NA,3
2022-11-03T00:00:00Z,NA,70.3,NA,NA,NA,NA,3,11,2022,NA,NA,3
2022-11-03T01:00:00Z,NA,69.8,NA,NA,NA,NA,3,11,2022,NA,NA,3
2022-11-03T02:00:00Z,NA,68.61,NA,NA,NA,NA,3,11,2022,NA,NA,3
2022-11-03T03:00:00Z,NA,67.14,NA,NA,NA,NA,3,11,2022,NA,NA,3
2022-11-03T04:00:00Z,NA,67.1,NA,NA,NA,NA,3,11,2022,NA,NA,3
2022-11-03T05:00:00Z,NA,67.53,NA,NA,NA,NA,3,11,2022,NA,NA,3
2022-11-03T06:00:00Z,NA,66.99,NA,NA,NA,NA,3,11,2022,NA,NA,3
2022-11-03T07:00:00Z,NA,66.96,NA,NA,NA,NA,3,11,2022,NA,NA,3
2022-11-03T08:00:00Z,NA,67.42,NA,NA,NA,NA,3,11,2022,NA,NA,3
2022-11-03T09:00:00Z,NA,67.89,NA,NA,NA,NA,3,11,2022,NA,NA,3
2022-11-03T10:00:00Z,NA,69.12,NA,NA,NA,NA,3,11,2022,NA,NA,3
2022-11-03T11:00:00Z,NA,72.18,NA,NA,NA,NA,3,11,2022,NA,NA,3
2022-11-03T12:00:00Z,NA,73.33,NA,NA,NA,NA,3,11,2022,NA,NA,3
2022-11-03T13:00:00Z,NA,80.28,NA,NA,NA,NA,3,11,2022,NA,NA,3
2022-11-03T14:00:00Z,NA,79.81,NA,NA,NA,NA,3,11,2022,NA,NA,3
2022-11-03T15:00:00Z,NA,78.62,NA,NA,NA,NA,3,11,2022,NA,NA,3
2022-11-03T16:00:00Z,NA,78.55,NA,NA,NA,NA,3,11,2022,NA,NA,3
2022-11-03T17:00:00Z,NA,76.21,NA,NA,NA,NA,3,11,2022,NA,NA,3
2022-11-03T18:00:00Z,NA,74.23,NA,NA,NA,NA,3,11,2022,NA,NA,3
2022-11-03T19:00:00Z,NA,70.84,NA,NA,NA,NA,3,11,2022,NA,NA,3
2022-11-03T20:00:00Z,NA,67.1,NA,NA,NA,NA,3,11,2022,NA,NA,3
2022-11-03T21:00:00Z,NA,64.65,NA,NA,NA,NA,3,11,2022,NA,NA,3
2022-11-03T22:00:00Z,NA,62.53,NA,NA,NA,NA,3,11,2022,NA,NA,3
2022-11-03T23:00:00Z,NA,60.66,NA,NA,NA,NA,3,11,2022,NA,NA,3
2022-11-04T00:00:00Z,NA,59.65,NA,NA,NA,NA,4,11,2022,NA,NA,3
2022-11-04T01:00:00Z,NA,59.14,NA,NA,NA,NA,4,11,2022,NA,NA,3
2022-11-04T02:00:00Z,NA,58.71,NA,NA,NA,NA,4,11,2022,NA,NA,3
2022-11-04T03:00:00Z,NA,58.28,NA,NA,NA,NA,4,11,2022,NA,NA,3
2022-11-04T04:00:00Z,NA,57.92,NA,NA,NA,NA,4,11,2022,NA,NA,3
2022-11-04T05:00:00Z,NA,57.85,NA,NA,NA,NA,4,11,2022,NA,NA,3
2022-11-04T06:00:00Z,NA,57.88,NA,NA,NA,NA,4,11,2022,NA,NA,3
2022-11-04T07:00:00Z,NA,58.06,NA,NA,NA,NA,4,11,2022,NA,NA,3
2022-11-04T08:00:00Z,NA,58.17,NA,NA,NA,NA,4,11,2022,NA,NA,3
2022-11-04T09:00:00Z,NA,59.29,NA,NA,NA,NA,4,11,2022,NA,NA,3
2022-11-04T10:00:00Z,NA,64.08,NA,NA,NA,NA,4,11,2022,NA,NA,3
2022-11-04T11:00:00Z,NA,69.26,NA,NA,NA,NA,4,11,2022,NA,NA,3
2022-11-04T12:00:00Z,NA,73.51,NA,NA,NA,NA,4,11,2022,NA,NA,3
2022-11-04T13:00:00Z,NA,79.09,NA,NA,NA,NA,4,11,2022,NA,NA,3
2022-11-04T14:00:00Z,NA,79.56,NA,NA,NA,NA,4,11,2022,NA,NA,3
2022-11-04T15:00:00Z,NA,78.26,NA,NA,NA,NA,4,11,2022,NA,NA,3
2022-11-04T16:00:00Z,NA,79.16,NA,NA,NA,NA,4,11,2022,NA,NA,3
2022-11-04T17:00:00Z,NA,76.71,NA,NA,NA,NA,4,11,2022,NA,NA,3
2022-11-04T18:00:00Z,NA,74.95,NA,NA,NA,NA,4,11,2022,NA,NA,3
2022-11-04T19:00:00Z,NA,72.07,NA,NA,NA,NA,4,11,2022,NA,NA,3
2022-11-04T20:00:00Z,NA,69.19,NA,NA,NA,NA,4,11,2022,NA,NA,3
2022-11-04T21:00:00Z,NA,67.24,NA,NA,NA,NA,4,11,2022,NA,NA,3
2022-11-04T22:00:00Z,NA,66.2,NA,NA,NA,NA,4,11,2022,NA,NA,3
2022-11-04T23:00:00Z,NA,64.76,NA,NA,NA,NA,4,11,2022,NA,NA,3
2022-11-05T00:00:00Z,NA,64.29,NA,NA,NA,NA,5,11,2022,NA,NA,3
2022-11-05T01:00:00Z,NA,64.18,NA,NA,NA,NA,5,11,2022,NA,NA,3
2022-11-05T02:00:00Z,NA,66.27,NA,NA,NA,NA,5,11,2022,NA,NA,3
2022-11-05T03:00:00Z,NA,66.16,NA,NA,NA,NA,5,11,2022,NA,NA,3
2022-11-05T04:00:00Z,NA,65.41,NA,NA,NA,NA,5,11,2022,NA,NA,3
2022-11-05T05:00:00Z,NA,64.65,NA,NA,NA,NA,5,11,2022,NA,NA,3
2022-11-05T06:00:00Z,NA,64.11,NA,NA,NA,NA,5,11,2022,NA,NA,3
2022-11-05T07:00:00Z,NA,63.9,NA,NA,NA,NA,5,11,2022,NA,NA,3
2022-11-05T08:00:00Z,NA,64.08,NA,NA,NA,NA,5,11,2022,NA,NA,3
2022-11-05T09:00:00Z,NA,64.47,NA,NA,NA,NA,5,11,2022,NA,NA,3
2022-11-05T10:00:00Z,NA,67.46,NA,NA,NA,NA,5,11,2022,NA,NA,3
2022-11-05T11:00:00Z,NA,71.56,NA,NA,NA,NA,5,11,2022,NA,NA,3
2022-11-05T12:00:00Z,NA,75.92,NA,NA,NA,NA,5,11,2022,NA,NA,3
2022-11-05T13:00:00Z,NA,78.48,NA,NA,NA,NA,5,11,2022,NA,NA,3
2022-11-05T14:00:00Z,NA,79.56,NA,NA,NA,NA,5,11,2022,NA,NA,3
2022-11-05T15:00:00Z,NA,78.91,NA,NA,NA,NA,5,11,2022,NA,NA,3
2022-11-05T16:00:00Z,NA,77.22,NA,NA,NA,NA,5,11,2022,NA,NA,3
2022-11-05T17:00:00Z,NA,75.09,NA,NA,NA,NA,5,11,2022,NA,NA,3
2022-11-05T18:00:00Z,NA,73.72,NA,NA,NA,NA,5,11,2022,NA,NA,3
