Date,CO2
2023-12-19T12:16:30Z,812.3528
2023-12-19T12:16:40Z,797.8408
2023-12-19T12:16:50Z,784.6738
2023-12-19T12:17:00Z,771.8818
2023-12-19T12:17:10Z,846.5688
2023-12-19T12:17:20Z,824.264
2023-12-19T12:17:30Z,808.1188
2023-12-19T12:17:40Z,793.8023
2023-12-19T12:17:50Z,779.8478
2023-12-19T12:18:00Z,767.3698
2023-12-19T12:18:10Z,840.36
2023-12-19T12:18:20Z,819.5793
2023-12-19T12:18:30Z,804.1302
2023-12-19T12:18:40Z,790.2164
2023-12-19T12:18:50Z,776.3813
2023-12-19T12:19:00Z,762.9967
2023-12-19T12:19:10Z,835.7168
2023-12-19T12:19:20Z,814.8022
2023-12-19T12:19:30Z,798.5666
2023-12-19T12:19:40Z,785.0086
2023-12-19T12:19:50Z,771.2214
2023-12-19T12:20:00Z,758.8242
2023-12-19T12:20:10Z,831.843
2023-12-19T12:20:20Z,810.8116
2023-12-19T12:20:30Z,794.9367
2023-12-19T12:20:40Z,780.0189
2023-12-19T12:20:50Z,767.0286
2023-12-19T12:21:00Z,755.7605
2023-12-19T12:21:10Z,834.3994
2023-12-19T12:21:20Z,814.7486
2023-12-19T12:21:30Z,797.1835
2023-12-19T12:21:40Z,782.1706
2023-12-19T12:21:50Z,767.6197
2023-12-19T12:22:00Z,753.8027
2023-12-19T12:22:10Z,823.7097
2023-12-19T12:22:20Z,802.5487
2023-12-19T12:22:30Z,787.7562
2023-12-19T12:22:40Z,773.9136
2023-12-19T12:22:50Z,760.4355
2023-12-19T12:23:00Z,748.32
2023-12-19T12:23:10Z,821.1364
2023-12-19T12:23:20Z,800.1724
2023-12-19T12:23:30Z,785.5008
2023-12-19T12:23:40Z,772.2018
2023-12-19T12:23:50Z,759.4528
2023-12-19T12:24:00Z,747.7189
2023-12-19T12:24:10Z,824.141
2023-12-19T12:24:20Z,804.0112
2023-12-19T12:24:30Z,788.3115
2023-12-19T12:24:40Z,774.4565
2023-12-19T12:24:50Z,761.6168
2023-12-19T12:25:00Z,748.8448
2023-12-19T12:25:10Z,823.5438
2023-12-19T12:25:20Z,803.072
2023-12-19T12:25:30Z,787.602
2023-12-19T12:25:40Z,773.0551
2023-12-19T12:25:50Z,761.3336
2023-12-19T12:26:00Z,748.4981
2023-12-19T12:26:10Z,823.8459
2023-12-19T12:26:20Z,802.9595
2023-12-19T12:26:30Z,787.1895
2023-12-19T12:26:40Z,772.9269
2023-12-19T12:26:50Z,760.2365
2023-12-19T12:27:00Z,748.4496
2023-12-19T12:27:10Z,828.3178
2023-12-19T12:27:20Z,807.9631
2023-12-19T12:27:30Z,793.2473
2023-12-19T12:27:40Z,779.9921
2023-12-19T12:27:50Z,767.1495
2023-12-19T12:28:00Z,752.5883
2023-12-19T12:28:10Z,835.293
2023-12-19T12:28:20Z,810.4303
2023-12-19T12:28:30Z,794.7494
2023-12-19T12:28:40Z,780.2998
2023-12-19T12:28:50Z,766.7672
2023-12-19T12:29:00Z,754.4835
2023-12-19T12:29:10Z,829.5315
2023-12-19T12:50:30Z,810.8036
2023-12-19T12:50:40Z,792.1138
2023-12-19T12:50:50Z,774.1225
2023-12-19T12:51:00Z,757.2064
2023-12-19T12:51:10Z,820.2534
2023-12-19T12:51:20Z,796.3557
2023-12-19T12:51:30Z,777.7138
2023-12-19T12:51:40Z,760.7749
2023-12-19T12:51:50Z,744.9288
2023-12-19T12:52:00Z,729.4943
2023-12-19T12:52:10Z,796.0809
2023-12-19T12:52:20Z,772.7658
2023-12-19T12:52:30Z,755.585
2023-12-19T12:52:40Z,740.3931
2023-12-19T12:52:50Z,725.788
2023-12-19T12:53:00Z,711.9567
2023-12-19T12:53:10Z,783.3259
2023-12-19T12:53:20Z,761.4861
2023-12-19T12:53:30Z,745.342
2023-12-19T12:53:40Z,731.0096
2023-12-19T12:53:50Z,716.3023
2023-12-19T12:54:00Z,709.2427
2023-12-19T13:12:00Z,807.4754
2023-12-19T13:12:10Z,862.8448
2023-12-19T13:12:20Z,835.849
2023-12-19T13:12:30Z,815.4635
2023-12-19T13:12:40Z,797.9478
2023-12-19T13:12:50Z,779.0648
2023-12-19T13:13:00Z,762.5442
2023-12-19T13:13:10Z,828.3216
2023-12-19T13:13:20Z,802.975
2023-12-19T13:13:30Z,784.0358
2023-12-19T13:13:40Z,767.2471
2023-12-19T13:13:50Z,751.163
2023-12-19T13:14:00Z,736.3387
2023-12-19T13:14:10Z,804.6522
2023-12-19T13:14:20Z,781.5269
2023-12-19T13:14:30Z,763.394
2023-12-19T13:14:40Z,747.5955
2023-12-19T13:14:50Z,731.787
2023-12-19T13:15:00Z,716.9711
2023-12-19T13:15:10Z,786.137
2023-12-19T13:15:20Z,763.2555
2023-12-19T13:15:30Z,747.3442
2023-12-19T13:15:40Z,732.6068
2023-12-19T13:15:50Z,717.7131
2023-12-19T13:16:00Z,704.0552
2023-12-19T13:32:00Z,867.0585
2023-12-19T13:32:10Z,909.6144
2023-12-19T13:32:20Z,881.382
2023-12-19T13:32:30Z,857.7748
2023-12-19T13:32:40Z,836.04
2023-12-19T13:32:50Z,816.6122
2023-12-19T13:33:00Z,797.4904
2023-12-19T13:33:10Z,853.4067
2023-12-19T13:33:20Z,828.0273
2023-12-19T13:33:30Z,809.5013
2023-12-19T13:33:40Z,792.105
2023-12-19T13:33:50Z,775.6727
2023-12-19T13:34:00Z,760.3998
2023-12-19T13:34:10Z,827.1821
2023-12-19T13:34:20Z,802.8942
2023-12-19T13:34:30Z,789.1953
2023-12-19T13:34:40Z,773.1876
2023-12-19T13:34:50Z,759.959
2023-12-19T13:35:00Z,749.9315
2023-12-19T13:35:10Z,829.2084
2023-12-19T13:35:20Z,806.1712
2023-12-19T13:35:30Z,790.7052
2023-12-19T13:35:40Z,777.059
2023-12-19T13:35:50Z,764.2369
2023-12-19T13:36:00Z,755.7155
2023-12-19T13:36:10Z,834.2921
2023-12-19T13:36:20Z,811.2245
2023-12-19T13:36:30Z,795.4692
2023-12-19T13:36:40Z,781.3309
2023-12-19T13:36:50Z,768.3152
2023-12-19T13:37:00Z,755.5606
2023-12-19T13:37:10Z,824.7355
2023-12-19T13:37:20Z,804.3923
2023-12-19T13:37:30Z,788.9514
2023-12-19T13:37:40Z,776.4026
2023-12-19T13:37:50Z,763.8328
2023-12-19T13:38:00Z,751.9098
2023-12-19T13:38:10Z,823.1901
2023-12-19T13:38:20Z,802.6954
2023-12-19T13:38:30Z,789.6252
2023-12-19T13:38:40Z,777.0771
2023-12-19T13:38:50Z,765.1774
2023-12-19T13:39:00Z,753.1652
2023-12-19T13:39:10Z,827.7723
2023-12-19T13:39:20Z,806.8685
2023-12-19T13:39:30Z,792.2004
2023-12-19T13:39:40Z,778.472
2023-12-19T13:39:50Z,767.6467
