"Plot Title: Bradford_7con"
"#","Date Time, GMT-05:00","Full Range, μS/cm (LGR S/N: 21415359, SEN S/N: 21415359)","Temp, °F (LGR S/N: 21415359, SEN S/N: 21415359)"
1,03/13/23 01:00:00 PM,94.1,66.79
2,03/13/23 01:15:00 PM,98.2,66.94
3,03/13/23 01:30:00 PM,97.7,66.96
4,03/13/23 01:45:00 PM,96.5,66.99
5,03/13/23 02:00:00 PM,95.7,66.99
6,03/13/23 02:15:00 PM,94.1,67.05
7,03/13/23 02:30:00 PM,92.9,67.14
8,03/13/23 02:45:00 PM,91.6,67.23
9,03/13/23 03:00:00 PM,91.2,67.32
10,03/13/23 03:15:00 PM,88.4,67.42
11,03/13/23 03:30:00 PM,86.8,67.48
12,03/13/23 03:45:00 PM,83.1,67.55
13,03/13/23 04:00:00 PM,81.9,67.62
14,03/13/23 04:15:00 PM,81.1,67.66
15,03/13/23 04:30:00 PM,85.9,67.71
16,03/13/23 04:45:00 PM,86.7,67.77
17,03/13/23 05:00:00 PM,87.5,67.82
18,03/13/23 05:15:00 PM,87.5,67.84
19,03/13/23 05:30:00 PM,89.2,67.84
20,03/13/23 05:45:00 PM,100.9,67.84
21,03/13/23 06:00:00 PM,104.2,67.84
22,03/13/23 06:15:00 PM,109.5,67.84
23,03/13/23 06:30:00 PM,113.5,67.82
24,03/13/23 06:45:00 PM,116.0,67.80
25,03/13/23 07:00:00 PM,118.4,67.75
26,03/13/23 07:15:00 PM,121.3,67.71
27,03/13/23 07:30:00 PM,124.9,67.64
28,03/13/23 07:45:00 PM,127.8,67.59
29,03/13/23 08:00:00 PM,131.8,67.55
30,03/13/23 08:15:00 PM,135.1,67.48
31,03/13/23 08:30:00 PM,137.6,67.42
32,03/13/23 08:45:00 PM,141.2,67.39
33,03/13/23 09:00:00 PM,144.1,67.33
34,03/13/23 09:15:00 PM,146.5,67.28
35,03/13/23 09:30:00 PM,149.0,67.23
36,03/13/23 09:45:00 PM,151.0,67.17
37,03/13/23 10:00:00 PM,152.6,67.14
38,03/13/23 10:15:00 PM,153.9,67.06
39,03/13/23 10:30:00 PM,155.1,66.97
40,03/13/23 10:45:00 PM,155.9,66.94
41,03/13/23 11:00:00 PM,156.7,66.87
42,03/13/23 11:15:00 PM,157.6,66.79
43,03/13/23 11:30:00 PM,158.0,66.70
44,03/13/23 11:45:00 PM,157.6,66.63
45,03/14/23 12:00:00 AM,157.6,66.54
46,03/14/23 12:15:00 AM,156.8,66.47
47,03/14/23 12:30:00 AM,156.8,66.38
48,03/14/23 12:45:00 AM,156.8,66.27
49,03/14/23 01:00:00 AM,155.6,66.18
50,03/14/23 01:15:00 AM,155.2,66.09
51,03/14/23 01:30:00 AM,154.8,65.97
52,03/14/23 01:45:00 AM,154.0,65.86
53,03/14/23 02:00:00 AM,152.8,65.75
54,03/14/23 02:15:00 AM,152.0,65.61
55,03/14/23 02:30:00 AM,151.2,65.46
56,03/14/23 02:45:00 AM,150.4,65.34
57,03/14/23 03:00:00 AM,149.6,65.19
58,03/14/23 03:15:00 AM,148.3,65.05
59,03/14/23 03:30:00 AM,147.9,64.92
60,03/14/23 03:45:00 AM,147.1,64.78
61,03/14/23 04:00:00 AM,146.8,64.62
62,03/14/23 04:15:00 AM,145.5,64.49
63,03/14/23 04:30:00 AM,145.1,64.35
64,03/14/23 04:45:00 AM,144.3,64.18
65,03/14/23 05:00:00 AM,144.4,64.06
66,03/14/23 05:15:00 AM,143.6,63.90
67,03/14/23 05:30:00 AM,143.2,63.73
68,03/14/23 05:45:00 AM,141.9,63.57
69,03/14/23 06:00:00 AM,142.0,63.43
70,03/14/23 06:15:00 AM,141.2,63.25
71,03/14/23 06:30:00 AM,140.4,63.12
72,03/14/23 06:45:00 AM,139.6,62.96
73,03/14/23 07:00:00 AM,139.2,62.82
74,03/14/23 07:15:00 AM,138.8,62.69
75,03/14/23 07:30:00 AM,138.4,62.58
76,03/14/23 07:45:00 AM,138.0,62.49
77,03/14/23 08:00:00 AM,138.0,62.40
78,03/14/23 08:15:00 AM,137.6,62.31
79,03/14/23 08:30:00 AM,137.2,62.24
80,03/14/23 08:45:00 AM,136.8,62.20
81,03/14/23 09:00:00 AM,136.8,62.13
82,03/14/23 09:15:00 AM,136.4,62.13
83,03/14/23 09:30:00 AM,136.4,62.13
84,03/14/23 09:45:00 AM,136.4,62.15
85,03/14/23 10:00:00 AM,136.3,62.20
86,03/14/23 10:15:00 AM,136.3,62.24
87,03/14/23 10:30:00 AM,136.3,62.31
88,03/14/23 10:45:00 AM,136.3,62.38
89,03/14/23 11:00:00 AM,136.3,62.44
90,03/14/23 11:15:00 AM,135.9,62.47
91,03/14/23 11:30:00 AM,136.3,62.49
92,03/14/23 11:45:00 AM,136.3,62.55
93,03/14/23 12:00:00 PM,135.9,62.56
94,03/14/23 12:15:00 PM,135.9,62.56
95,03/14/23 12:30:00 PM,135.9,62.58
96,03/14/23 12:45:00 PM,135.9,62.62
97,03/14/23 01:00:00 PM,135.9,62.71
98,03/14/23 01:15:00 PM,136.3,62.83
99,03/14/23 01:30:00 PM,136.3,62.96
100,03/14/23 01:45:00 PM,136.3,63.00
101,03/14/23 02:00:00 PM,136.7,63.05
102,03/14/23 02:15:00 PM,136.7,63.16
103,03/14/23 02:30:00 PM,137.1,63.34
104,03/14/23 02:45:00 PM,137.5,63.55
105,03/14/23 03:00:00 PM,137.9,63.72
106,03/14/23 03:15:00 PM,137.4,63.81
107,03/14/23 03:30:00 PM,137.8,63.84
108,03/14/23 03:45:00 PM,137.8,63.88
109,03/14/23 04:00:00 PM,137.8,63.88
110,03/14/23 04:15:00 PM,137.8,63.88
111,03/14/23 04:30:00 PM,137.8,63.88
112,03/14/23 04:45:00 PM,138.3,63.88
113,03/14/23 05:00:00 PM,138.3,63.88
114,03/14/23 05:15:00 PM,138.3,63.84
115,03/14/23 05:30:00 PM,138.3,63.84
116,03/14/23 05:45:00 PM,138.3,63.81
117,03/14/23 06:00:00 PM,138.3,63.77
118,03/14/23 06:15:00 PM,137.9,63.73
119,03/14/23 06:30:00 PM,137.9,63.68
120,03/14/23 06:45:00 PM,138.3,63.59
121,03/14/23 07:00:00 PM,137.9,63.48
122,03/14/23 07:15:00 PM,137.5,63.37
123,03/14/23 07:30:00 PM,137.5,63.23
124,03/14/23 07:45:00 PM,137.5,63.09
