"Plot Title: Bradford_7con"
"#","Date Time, GMT-05:00","Full Range, μS/cm (LGR S/N: 21415359, SEN S/N: 21415359)","Temp, °F (LGR S/N: 21415359, SEN S/N: 21415359)"
1,12/06/23 02:00:00 PM,118.2,59.58
2,12/06/23 03:00:00 PM,118.6,59.74
3,12/06/23 04:00:00 PM,118.6,59.65
4,12/06/23 05:00:00 PM,118.2,59.52
5,12/06/23 06:00:00 PM,118.2,59.27
6,12/06/23 07:00:00 PM,117.8,58.98
7,12/06/23 08:00:00 PM,117.4,58.66
8,12/06/23 09:00:00 PM,117.0,58.32
9,12/06/23 10:00:00 PM,117.1,57.94
10,12/06/23 11:00:00 PM,116.3,57.52
11,12/07/23 12:00:00 AM,115.1,57.06
12,12/07/23 01:00:00 AM,114.7,56.59
13,12/07/23 02:00:00 AM,114.3,56.10
14,12/07/23 03:00:00 AM,113.5,55.62
15,12/07/23 04:00:00 AM,112.8,55.17
16,12/07/23 05:00:00 AM,112.0,54.75
17,12/07/23 06:00:00 AM,111.6,54.34
18,12/07/23 07:00:00 AM,110.8,53.91
19,12/07/23 08:00:00 AM,110.4,53.60
20,12/07/23 09:00:00 AM,110.4,53.60
21,12/07/23 10:00:00 AM,110.8,53.89
22,12/07/23 11:00:00 AM,111.2,54.30
23,12/07/23 12:00:00 PM,112.0,54.81
24,12/07/23 01:00:00 PM,113.1,55.65
25,12/07/23 02:00:00 PM,114.3,56.19
26,12/07/23 03:00:00 PM,115.1,56.75
27,12/07/23 04:00:00 PM,115.5,57.00
28,12/07/23 05:00:00 PM,115.5,57.11
29,12/07/23 06:00:00 PM,116.7,57.09
30,12/07/23 07:00:00 PM,117.5,56.95
31,12/07/23 08:00:00 PM,115.5,56.71
32,12/07/23 09:00:00 PM,115.1,56.50
33,12/07/23 10:00:00 PM,114.7,56.21
34,12/07/23 11:00:00 PM,114.3,56.01
35,12/08/23 12:00:00 AM,114.3,55.83
36,12/08/23 01:00:00 AM,113.9,55.67
37,12/08/23 02:00:00 AM,114.0,55.53
38,12/08/23 03:00:00 AM,114.0,55.44
39,12/08/23 04:00:00 AM,113.6,55.40
40,12/08/23 05:00:00 AM,114.0,55.40
41,12/08/23 06:00:00 AM,114.0,55.38
42,12/08/23 07:00:00 AM,114.0,55.35
43,12/08/23 08:00:00 AM,114.0,55.38
44,12/08/23 09:00:00 AM,114.4,55.53
45,12/08/23 10:00:00 AM,114.7,55.94
46,12/08/23 11:00:00 AM,115.5,56.50
47,12/08/23 12:00:00 PM,116.3,57.15
48,12/08/23 01:00:00 PM,117.9,57.96
49,12/08/23 02:00:00 PM,118.6,58.66
50,12/08/23 03:00:00 PM,119.8,59.14
51,12/08/23 04:00:00 PM,120.2,59.49
52,12/08/23 05:00:00 PM,120.6,59.72
53,12/08/23 06:00:00 PM,120.6,59.81
54,12/08/23 07:00:00 PM,121.0,59.90
55,12/08/23 08:00:00 PM,121.0,59.92
56,12/08/23 09:00:00 PM,121.0,59.99
57,12/08/23 10:00:00 PM,121.4,60.03
58,12/08/23 11:00:00 PM,121.0,60.08
59,12/09/23 12:00:00 AM,121.0,60.15
60,12/09/23 01:00:00 AM,121.4,60.17
61,12/09/23 02:00:00 AM,121.4,60.17
62,12/09/23 03:00:00 AM,121.0,60.10
63,12/09/23 04:00:00 AM,121.0,60.01
64,12/09/23 05:00:00 AM,121.0,59.90
65,12/09/23 06:00:00 AM,120.6,59.77
66,12/09/23 07:00:00 AM,120.6,59.67
67,12/09/23 08:00:00 AM,120.6,59.63
68,12/09/23 09:00:00 AM,120.6,59.90
69,12/09/23 10:00:00 AM,121.4,60.46
70,12/09/23 11:00:00 AM,123.0,61.21
71,12/09/23 12:00:00 PM,124.1,62.19
72,12/09/23 01:00:00 PM,125.7,63.34
73,12/09/23 02:00:00 PM,127.2,64.15
74,12/09/23 03:00:00 PM,128.0,64.74
75,12/09/23 04:00:00 PM,128.8,65.10
76,12/09/23 05:00:00 PM,128.8,65.26
77,12/09/23 06:00:00 PM,128.8,65.28
78,12/09/23 07:00:00 PM,128.8,65.19
79,12/09/23 08:00:00 PM,128.8,65.05
80,12/09/23 09:00:00 PM,128.4,64.94
81,12/09/23 10:00:00 PM,128.4,64.85
82,12/09/23 11:00:00 PM,128.4,64.71
83,12/10/23 12:00:00 AM,128.0,64.58
84,12/10/23 01:00:00 AM,127.6,64.42
85,12/10/23 02:00:00 AM,127.2,64.31
86,12/10/23 03:00:00 AM,127.2,64.22
87,12/10/23 04:00:00 AM,127.2,64.15
88,12/10/23 05:00:00 AM,126.8,64.08
89,12/10/23 06:00:00 AM,126.8,64.00
90,12/10/23 07:00:00 AM,126.8,64.00
91,12/10/23 08:00:00 AM,126.8,64.11
92,12/10/23 09:00:00 AM,127.2,64.42
93,12/10/23 10:00:00 AM,128.0,65.01
94,12/10/23 11:00:00 AM,128.7,65.59
95,12/10/23 12:00:00 PM,129.9,66.20
96,12/10/23 01:00:00 PM,134.8,66.81
97,12/10/23 02:00:00 PM,131.5,67.28
98,12/10/23 03:00:00 PM,131.8,67.59
99,12/10/23 04:00:00 PM,125.4,67.32
100,12/10/23 05:00:00 PM,123.0,66.79
101,12/10/23 06:00:00 PM,120.5,66.72
102,12/10/23 07:00:00 PM,117.3,66.69
103,12/10/23 08:00:00 PM,116.1,66.69
104,12/10/23 09:00:00 PM,117.3,66.72
105,12/10/23 10:00:00 PM,118.5,66.72
106,12/10/23 11:00:00 PM,116.9,66.20
107,12/11/23 12:00:00 AM,114.9,65.62
108,12/11/23 01:00:00 AM,113.7,65.08
109,12/11/23 02:00:00 AM,113.8,64.49
110,12/11/23 03:00:00 AM,113.8,63.88
111,12/11/23 04:00:00 AM,114.3,63.28
112,12/11/23 05:00:00 AM,113.9,62.65
113,12/11/23 06:00:00 AM,113.9,62.04
114,12/11/23 07:00:00 AM,113.6,61.39
115,12/11/23 08:00:00 AM,112.4,60.76
116,12/11/23 09:00:00 AM,112.0,60.31
117,12/11/23 10:00:00 AM,111.6,60.03
118,12/11/23 11:00:00 AM,111.6,60.01
119,12/11/23 12:00:00 PM,112.4,60.17
120,12/11/23 01:00:00 PM,113.6,60.37
121,12/11/23 02:00:00 PM,114.4,60.35
122,12/11/23 03:00:00 PM,114.9,60.35
123,12/11/23 04:00:00 PM,116.1,60.46
124,12/11/23 05:00:00 PM,117.7,60.44
125,12/11/23 06:00:00 PM,117.7,60.12
126,12/11/23 07:00:00 PM,117.8,59.68
127,12/11/23 08:00:00 PM,117.8,59.25
128,12/11/23 09:00:00 PM,118.2,58.82
129,12/11/23 10:00:00 PM,117.8,58.44
130,12/11/23 11:00:00 PM,117.9,58.03
131,12/12/23 12:00:00 AM,117.5,57.60
132,12/12/23 01:00:00 AM,117.1,57.15
133,12/12/23 02:00:00 AM,117.1,56.71
134,12/12/23 03:00:00 AM,116.4,56.25
135,12/12/23 04:00:00 AM,116.0,55.72
136,12/12/23 05:00:00 AM,115.6,55.24
137,12/12/23 06:00:00 AM,115.2,54.79
138,12/12/23 07:00:00 AM,114.9,54.39
139,12/12/23 08:00:00 AM,114.5,54.07
140,12/12/23 09:00:00 AM,114.9,53.98
141,12/12/23 10:00:00 AM,115.3,54.25
142,12/12/23 11:00:00 AM,117.3,54.81
143,12/12/23 12:00:00 PM,119.3,55.56
144,12/12/23 01:00:00 PM,120.5,56.21
145,12/12/23 02:00:00 PM,121.2,56.77
146,12/12/23 03:00:00 PM,122.8,57.22
147,12/12/23 04:00:00 PM,124.0,57.61
148,12/12/23 05:00:00 PM,125.2,57.87
149,12/12/23 06:00:00 PM,126.1,57.97
150,12/12/23 07:00:00 PM,126.5,58.06
151,12/12/23 08:00:00 PM,126.9,58.10
152,12/12/23 09:00:00 PM,127.3,58.10
153,12/12/23 10:00:00 PM,127.7,58.06
154,12/12/23 11:00:00 PM,127.7,58.03
155,12/13/23 12:00:00 AM,130.6,57.94
156,12/13/23 01:00:00 AM,127.3,57.79
157,12/13/23 02:00:00 AM,127.3,57.63
158,12/13/23 03:00:00 AM,126.9,57.45
159,12/13/23 04:00:00 AM,126.5,57.29
160,12/13/23 05:00:00 AM,126.5,57.15
161,12/13/23 06:00:00 AM,126.5,57.02
162,12/13/23 07:00:00 AM,126.1,56.88
163,12/13/23 08:00:00 AM,126.1,56.79
164,12/13/23 09:00:00 AM,126.1,56.77
165,12/13/23 10:00:00 AM,126.1,56.88
166,12/13/23 11:00:00 AM,126.9,57.11
167,12/13/23 12:00:00 PM,127.3,57.54
168,12/13/23 01:00:00 PM,128.1,58.03
169,12/13/23 02:00:00 PM,129.3,58.48
170,12/13/23 03:00:00 PM,130.1,58.87
171,12/13/23 04:00:00 PM,130.5,59.13
172,12/13/23 05:00:00 PM,130.9,59.23
173,12/13/23 06:00:00 PM,131.3,59.23
174,12/13/23 07:00:00 PM,130.9,59.05
175,12/13/23 08:00:00 PM,130.9,58.87
176,12/13/23 09:00:00 PM,130.5,58.71
177,12/13/23 10:00:00 PM,130.5,58.55
178,12/13/23 11:00:00 PM,130.1,58.32
179,12/14/23 12:00:00 AM,129.7,58.10
180,12/14/23 01:00:00 AM,129.3,57.81
181,12/14/23 02:00:00 AM,128.5,57.54
182,12/14/23 03:00:00 AM,127.7,57.34
183,12/14/23 04:00:00 AM,127.8,57.20
184,12/14/23 05:00:00 AM,127.8,57.06
185,12/14/23 06:00:00 AM,126.9,57.00
186,12/14/23 07:00:00 AM,127.0,56.93
187,12/14/23 08:00:00 AM,126.5,56.91
188,12/14/23 09:00:00 AM,126.9,56.97
189,12/14/23 10:00:00 AM,127.3,57.18
190,12/14/23 11:00:00 AM,127.7,57.63
191,12/14/23 12:00:00 PM,128.5,58.19
192,12/14/23 01:00:00 PM,129.7,58.82
193,12/14/23 02:00:00 PM,130.4,59.34
194,12/14/23 03:00:00 PM,131.2,59.81
195,12/14/23 04:00:00 PM,132.0,60.08
196,12/14/23 05:00:00 PM,132.4,60.17
197,12/14/23 06:00:00 PM,132.4,60.17
198,12/14/23 07:00:00 PM,132.4,60.08
199,12/14/23 08:00:00 PM,132.4,59.97
200,12/14/23 09:00:00 PM,132.5,59.85
201,12/14/23 10:00:00 PM,133.3,59.74
202,12/14/23 11:00:00 PM,133.7,59.67
203,12/15/23 12:00:00 AM,133.7,59.59
204,12/15/23 01:00:00 AM,133.7,59.50
205,12/15/23 02:00:00 AM,133.7,59.43
206,12/15/23 03:00:00 AM,133.7,59.32
207,12/15/23 04:00:00 AM,133.3,59.22
208,12/15/23 05:00:00 AM,133.3,59.14
209,12/15/23 06:00:00 AM,132.9,59.00
210,12/15/23 07:00:00 AM,132.1,58.87
211,12/15/23 08:00:00 AM,132.1,58.71
212,12/15/23 09:00:00 AM,131.3,58.64
213,12/15/23 10:00:00 AM,134.2,58.73
214,12/15/23 11:00:00 AM,131.3,59.07
215,12/15/23 12:00:00 PM,132.5,59.52
216,12/15/23 01:00:00 PM,133.2,60.22
217,12/15/23 02:00:00 PM,133.6,60.67
218,12/15/23 03:00:00 PM,134.4,61.05
219,12/15/23 04:00:00 PM,135.2,61.34
220,12/15/23 05:00:00 PM,135.6,61.50
221,12/15/23 06:00:00 PM,135.6,61.59
222,12/15/23 07:00:00 PM,135.6,61.52
223,12/15/23 08:00:00 PM,135.6,61.43
224,12/15/23 09:00:00 PM,135.6,61.36
225,12/15/23 10:00:00 PM,135.2,61.27
226,12/15/23 11:00:00 PM,134.8,61.18
227,12/16/23 12:00:00 AM,134.8,61.11
228,12/16/23 01:00:00 AM,134.8,61.02
229,12/16/23 02:00:00 AM,134.4,60.93
230,12/16/23 03:00:00 AM,134.4,60.80
231,12/16/23 04:00:00 AM,134.0,60.62
232,12/16/23 05:00:00 AM,133.6,60.44
233,12/16/23 06:00:00 AM,133.2,60.31
234,12/16/23 07:00:00 AM,133.2,60.22
235,12/16/23 08:00:00 AM,132.8,60.15
236,12/16/23 09:00:00 AM,132.8,60.17
237,12/16/23 10:00:00 AM,133.2,60.31
238,12/16/23 11:00:00 AM,133.2,60.58
239,12/16/23 12:00:00 PM,133.6,60.91
240,12/16/23 01:00:00 PM,134.4,61.18
241,12/16/23 02:00:00 PM,134.4,61.47
242,12/16/23 03:00:00 PM,135.6,61.72
243,12/16/23 04:00:00 PM,135.6,61.97
244,12/16/23 05:00:00 PM,136.3,62.20
245,12/16/23 06:00:00 PM,138.8,62.46
246,12/16/23 07:00:00 PM,140.0,62.71
247,12/16/23 08:00:00 PM,140.0,62.92
248,12/16/23 09:00:00 PM,139.1,63.16
249,12/16/23 10:00:00 PM,136.7,63.43
250,12/16/23 11:00:00 PM,118.7,63.99
251,12/17/23 12:00:00 AM,105.2,64.40
252,12/17/23 01:00:00 AM,106.8,64.76
253,12/17/23 02:00:00 AM,86.9,64.99
254,12/17/23 03:00:00 AM,85.7,64.90
255,12/17/23 04:00:00 AM,78.8,65.03
256,12/17/23 05:00:00 AM,73.9,65.08
257,12/17/23 06:00:00 AM,71.0,65.19
258,12/17/23 07:00:00 AM,68.2,65.21
259,12/17/23 08:00:00 AM,66.2,65.19
260,12/17/23 09:00:00 AM,70.2,65.17
261,12/17/23 10:00:00 AM,73.9,65.12
262,12/17/23 11:00:00 AM,76.3,65.05
263,12/17/23 12:00:00 PM,78.3,65.28
264,12/17/23 01:00:00 PM,80.7,65.89
265,12/17/23 02:00:00 PM,81.6,65.84
266,12/17/23 03:00:00 PM,83.2,65.86
267,12/17/23 04:00:00 PM,84.4,65.97
268,12/17/23 05:00:00 PM,85.6,65.79
