"TOA5","6a_Bradford_LB","CR800","31022","CR800.Std.32.05","CPU:5_hourly_08022023.CR8","28982","Test"
"TIMESTAMP","RECORD","BattV_Min","CO2High","CO2Low","cDOM"
"TS","RN","Volts","ppm","ppm","ppbQ"
"","","Min","Smp","Smp","Smp"
"2024-02-08 16:00:00",3918,13.03,1244.816,356.071,0.6141736
"2024-02-08 17:00:00",3919,12.8,8832.606,3234.516,0.6574534
"2024-02-08 18:00:00",3920,12.75,8955.799,3245.157,0.6500105
"2024-02-08 19:00:00",3921,12.72,9057.504,3244.339,0.6425385
"2024-02-08 20:00:00",3922,12.71,8987.313,3217.736,0.6449988
"2024-02-08 21:00:00",3923,12.69,9017.395,3223.875,0.6496493
"2024-02-08 22:00:00",3924,12.68,9073.5,3250.973,0.6523848
"2024-02-08 23:00:00",3925,12.67,8966.955,3225.1,0.6441782
"2024-02-09 00:00:00",3926,12.65,8972.217,3252.465,0.6239354
"2024-02-09 01:00:00",3927,12.64,8923.274,3252.382,0.6354246
"2024-02-09 02:00:00",3928,12.63,8884.183,3249.482,0.635151
"2024-02-09 03:00:00",3929,12.61,8911.563,3227.021,0.648555
"2024-02-09 04:00:00",3930,12.6,8845.646,3207.369,0.6286204
"2024-02-09 05:00:00",3931,12.58,8829.885,3211.053,0.6566088
"2024-02-09 06:00:00",3932,12.57,8924.46,3226.611,0.6489605
"2024-02-09 07:00:00",3933,12.56,8815.555,3202.865,0.6812451
"2024-02-09 08:00:00",3934,12.55,8792.627,3197.543,0.644583
"2024-02-09 09:00:00",3935,12.59,8872.873,3232.752,0.667451
"2024-02-09 10:00:00",3936,12.66,8821.934,3228.78,0.661412
"2024-02-09 11:00:00",3937,12.82,8877.026,3252.939,0.6446679
"2024-02-09 12:00:00",3938,13.19,8907.062,3299.579,0.624404
"2024-02-09 13:00:00",3939,13.33,8912.528,3319.535,0.6444482
"2024-02-09 14:00:00",3940,13.11,9028.833,3352.789,0.6278355
"2024-02-09 15:00:00",3941,12.89,9058.934,3349.113,0.6129622
"2024-02-09 16:00:00",3942,12.83,9078.988,3335.197,0.6307594
"2024-02-09 17:00:00",3943,12.78,9173.531,3353.205,0.6365059
"2024-02-09 18:00:00",3944,12.75,9222.234,3347.066,0.6397797
"2024-02-09 19:00:00",3945,12.73,9240.856,3331.104,0.6330864
"2024-02-09 20:00:00",3946,12.72,9193.585,3320.873,0.6190143
"2024-02-09 21:00:00",3947,12.7,9250.884,3343.383,0.6209263
"2024-02-09 22:00:00",3948,12.68,9187.341,3335.94,0.6501964
"2024-02-09 23:00:00",3949,12.67,9048.609,3320.47,0.62968
"2024-02-10 00:00:00",3950,12.66,8966.813,3320.132,0.6666095
"2024-02-10 01:00:00",3951,12.64,8846.361,3320.507,0.6403485
"2024-02-10 02:00:00",3952,12.64,8733.553,3317.379,0.6564881
"2024-02-10 03:00:00",3953,12.62,8666.525,3313.407,0.6225676
"2024-02-10 04:00:00",3954,12.61,8665.094,3306.857,0.6326891
