"TOA5","13_Bradford_LB","CR800","31039","CR800.Std.32.05","CPU:5_hourly_08022023.CR8","28982","Test"
"TIMESTAMP","RECORD","BattV_Min","CO2High","CO2Low","cDOM"
"TS","RN","Volts","ppm","ppm","ppbQ"
"","","Min","Smp","Smp","Smp"
"2023-12-08 12:35:30",3034,12.6,1305.834,394.5093,0.5900218
"2023-12-08 12:35:40",3035,12.61,1330.336,5987.646,0.5765514
"2023-12-08 12:35:50",3036,12.6,21043.24,2949.348,0.5540091
"2023-12-08 12:36:00",3037,12.61,21076.39,2962.526,0.536965
"2023-12-08 13:00:00",3038,13.26,879.2039,250.3775,0.5859221
"2023-12-08 14:00:00",3039,13.26,21106.66,2869.046,0.5705255
"2023-12-08 15:00:00",3040,13.24,21106.66,2581.195,0.536986
"2023-12-08 16:00:00",3041,13.24,5530.336,3438.985,0.5287386
"2023-12-08 17:00:00",3042,13.23,2715.443,3434.455,0.5647523
"2023-12-08 18:00:00",3043,13.23,2608.785,3434.043,0.6040651
"2023-12-08 19:00:00",3044,13.22,2379.616,3434.455,0.5064767
"2023-12-08 20:00:00",3045,13.23,2414.207,3435.69,0.5291065
"2023-12-08 21:00:00",3046,13.22,2539.602,3441.044,0.5115941
"2023-12-08 22:00:00",3047,13.22,2824.983,3446.809,0.5270383
"2023-12-08 23:00:00",3048,13.21,2801.922,3453.398,0.5460151
"2023-12-09 00:00:00",3049,13.21,2784.626,3439.396,0.5215394
"2023-12-09 01:00:00",3050,13.21,2739.945,3436.514,0.541065
"2023-12-09 02:00:00",3051,13.21,2662.282,3434.671,0.4995387
"2023-12-09 03:00:00",3052,13.21,2708.816,3425.717,0.5402399
"2023-12-09 04:00:00",3053,13.2,2762.493,3416.659,0.5911164
"2023-12-09 05:00:00",3054,13.2,2739.443,3418.743,0.5064139
"2023-12-09 06:00:00",3055,13.2,2753.994,3426.323,0.5033888
"2023-12-09 07:00:00",3056,13.2,2755.938,3413.35,0.4921262
"2023-12-09 08:00:00",3057,13.19,2769.113,3388.043,0.5270975
"2023-12-09 09:00:00",3058,13.2,2866.812,3408.614,0.5529315
"2023-12-09 10:00:00",3059,13.2,2912.974,3445.657,0.5424414
"2023-12-09 11:00:00",3060,13.21,2992.177,3541.937,0.5625674
"2023-12-09 12:00:00",3061,13.22,3019.254,3612.812,0.5009497
"2023-12-09 13:00:00",3062,13.24,3048.97,3667.328,0.5407451
"2023-12-09 14:00:00",3063,13.26,3018.526,3677.807,0.5775945
"2023-12-09 15:00:00",3064,13.23,3008.787,3702.521,0.5677382
"2023-12-09 16:00:00",3065,13.23,3058.388,3686.784,0.5320366
"2023-12-09 17:00:00",3066,13.21,3127.659,3682.773,0.5064697
"2023-12-09 18:00:00",3067,13.22,3261.702,3667.536,0.5441329
"2023-12-09 19:00:00",3068,13.21,3320.796,3632.121,0.5292876
"2023-12-09 20:00:00",3069,13.21,3420.247,3628.003,0.5392352
