"TOA5","14_Bradford_LB","CR800","31051","CR800.Std.32.05","CPU:5_hourly_07272023.CR8","15813","Test"
"TIMESTAMP","RECORD","BattV_Min","CO2","cDOM"
"2024-02-11 15:00:00",3322,12.94,8868.124,24.77102
"2024-02-11 16:00:00",3323,12.93,9021.308,24.68822
"2024-02-11 17:00:00",3324,12.91,9095.449,24.37542
"2024-02-11 18:00:00",3325,12.94,9111.871,24.54102
"2024-02-11 19:00:00",3326,12.9,9157.98,24.19548
"2024-02-11 20:00:00",3327,12.91,9236.14,24.18538
"2024-02-11 21:00:00",3328,12.92,9205.339,24.33804
"2024-02-11 22:00:00",3329,12.88,9234.086,24.54604
"2024-02-11 23:00:00",3330,12.9,9250.514,24.47161
"2024-02-12 00:00:00",3331,12.86,9262.834,24.58203
"2024-02-12 01:00:00",3332,12.88,9312.115,24.58056
"2024-02-12 02:00:00",3333,12.87,9326.489,23.9277
"2024-02-12 03:00:00",3334,12.88,9369.61,24.61806
"2024-02-12 04:00:00",3335,12.86,9345.197,24.58125
"2024-02-12 05:00:00",3336,12.86,9340.866,24.54424
"2024-02-12 06:00:00",3337,12.85,9383.987,24.63638
"2024-02-12 07:00:00",3338,12.84,9355.239,24.55279
"2024-02-12 08:00:00",3339,12.8,9340.866,24.68238
"2024-02-12 09:00:00",3340,12.9,9342.919,24.59531
"2024-02-12 10:00:00",3341,12.93,9338.34,24.65575
"2024-02-12 11:00:00",3342,12.89,9368.46,24.69745
"2024-02-12 12:00:00",3343,12.12,422.8532,24.64354
"2024-02-12 13:00:00",3344,12.33,9460.827,23.28982
"2024-02-12 14:00:00",3345,12.32,9503.934,24.48582
"2024-02-12 15:00:00",3346,12.31,9608.621,24.30182
"2024-02-12 16:00:00",3347,12.31,9717.413,24.01662
"2024-02-12 17:00:00",3348,12.31,9795.415,23.97062
"2024-02-12 18:00:00",3349,12.31,9796.601,23.74831
"2024-02-12 19:00:00",3350,12.29,9782.341,23.81316
"2024-02-12 20:00:00",3351,12.3,9796.715,23.95926
"2024-02-12 21:00:00",3352,12.3,9841.89,23.9362
"2024-02-12 22:00:00",3353,12.27,9874.743,23.94612
"2024-02-12 23:00:00",3354,12.27,9854.21,23.95532
"2024-02-13 00:00:00",3355,12.27,9825.462,23.89068
"2024-02-13 01:00:00",3356,12.27,9813.142,24.02954
"2024-02-13 02:00:00",3357,12.25,9705.8,24.11348
"2024-02-13 03:00:00",3358,12.25,9659.145,23.86494
"2024-02-13 04:00:00",3359,12.23,9628.34,23.26513
"2024-02-13 05:00:00",3360,12.22,9495.333,23.26612
"2024-02-13 06:00:00",3361,12.23,9478.58,23.30275
"2024-02-13 07:00:00",3362,12.22,9448.37,23.52502
"2024-02-13 08:00:00",3363,12.2,9387.602,23.56875
"2024-02-13 09:00:00",3364,12.21,9297.282,23.78088
"2024-02-13 10:00:00",3365,12.21,9298.06,23.56873
"2024-02-13 11:00:00",3366,12.21,9246.486,23.91594
"2024-02-13 12:00:00",3367,12.25,9188.918,24.32857
"2024-02-13 13:00:00",3368,12.25,9186.861,23.83159
"2024-02-13 14:00:00",3369,12.25,9186.861,23.69354
"2024-02-13 15:00:00",3370,12.25,9156.061,22.52473
"2024-02-13 16:00:00",3371,12.22,9145.794,22.30386
"2024-02-13 17:00:00",3372,12.22,9158.114,23.49107
"2024-02-13 18:00:00",3373,12.2,9065.712,21.94493
"2024-02-13 19:00:00",3374,12.19,8975.362,23.32369
"2024-02-13 20:00:00",3375,12.2,8873.979,22.97052
"2024-02-13 21:00:00",3376,12.19,8829.433,22.3537
"2024-02-13 22:00:00",3377,12.18,8767.76,23.43066
"2024-02-13 23:00:00",3378,12.17,8706.164,22.74951
"2024-02-14 00:00:00",3379,12.18,8736.986,22.2907
"2024-02-14 01:00:00",3380,12.17,8693.836,21.32642
"2024-02-14 02:00:00",3381,12.17,8646.575,21.74402
"2024-02-14 03:00:00",3382,12.17,8537.671,21.83651
"2024-02-14 04:00:00",3383,12.16,8463.699,21.90097
"2024-02-14 05:00:00",3384,12.15,8346.57,21.67507
"2024-02-14 06:00:00",3385,12.14,8269.268,25.56526
"2024-02-14 07:00:00",3386,12.15,8162.383,23.78753
"2024-02-14 08:00:00",3387,12.13,8084.274,25.7446
"2024-02-14 09:00:00",3388,12.17,7965.055,25.85943
"2024-02-14 10:00:00",3389,12.14,7917.185,25.92987
"2024-02-14 11:00:00",3390,12.13,7918.532,25.94804
"2024-02-14 12:00:00",3391,12.08,7870.697,25.99602
"2024-02-14 13:00:00",3392,12.18,7915.543,25.81948
"2024-02-14 14:00:00",3393,12.15,7960.798,25.5894
"2024-02-14 15:00:00",3394,12.16,7991.141,25.42359
"2024-02-14 16:00:00",3395,12.13,8079.373,25.00958
"2024-02-14 17:00:00",3396,12.13,8157.951,25.12921
"2024-02-14 18:00:00",3397,12.14,8203.285,24.92675
"2024-02-14 19:00:00",3398,12.14,8217.659,25.00354
"2024-02-14 20:00:00",3399,12.12,8248.687,24.98811
"2024-02-14 21:00:00",3400,12.13,8252.998,25.03244
"2024-02-14 22:00:00",3401,12.11,8192.313,25.07269
"2024-02-14 23:00:00",3402,12.12,8192.466,25.10232
"2024-02-15 00:00:00",3403,12.11,8192.466,24.9849
"2024-02-15 01:00:00",3404,12.11,8130.822,24.91195
"2024-02-15 02:00:00",3405,12.11,8097.945,25.37234
"2024-02-15 03:00:00",3406,12.11,8100,25.48698
"2024-02-15 04:00:00",3407,12.08,8097.945,25.54671
"2024-02-15 05:00:00",3408,12.08,8069.178,25.51921
"2024-02-15 06:00:00",3409,12.07,8056.85,25.69378
"2024-02-15 07:00:00",3410,12.1,8069.178,25.37686
"2024-02-15 08:00:00",3411,12.08,8056.85,24.8518
"2024-02-15 09:00:00",3412,12.08,8026.027,25.05184
"2024-02-15 10:00:00",3413,12.11,8023.091,25.56193
"2024-02-15 11:00:00",3414,12.12,8036.434,25.50197
"2024-02-15 12:00:00",3415,12.12,8022.593,25.25818
"2024-02-15 13:00:00",3416,12.15,8096.269,24.75191
"2024-02-15 14:00:00",3417,12.11,8171.744,24.90836
"2024-02-15 15:00:00",3418,12.12,8245.641,24.61386
"2024-02-15 16:00:00",3419,12.11,8307.221,24.53989
"2024-02-15 17:00:00",3420,11.84,8416.131,23.89593
"2024-02-15 18:00:00",3421,11.73,8447.639,24.03404
"2024-02-15 19:00:00",3422,11.76,8476.386,23.76202
"2024-02-15 20:00:00",3423,11.72,8490.76,23.65157
"2024-02-15 21:00:00",3424,11.7,8478.048,23.96453
"2024-02-15 22:00:00",3425,11.8,8510.095,23.56872
"2024-02-15 23:00:00",3426,11.7,8523.193,23.55952
"2024-02-16 00:00:00",3427,11.69,8525.933,24.57353
"2024-02-16 01:00:00",3428,11.77,8541.66,24.59501
"2024-02-16 02:00:00",3429,11.67,8513.014,23.56502
"2024-02-16 03:00:00",3430,11.69,8556.164,23.85303
"2024-02-16 04:00:00",3431,11.76,8525.343,23.07295
"2024-02-16 05:00:00",3432,11.74,8510.959,23.0649
"2024-02-16 06:00:00",3433,11.67,8513.014,23.01907
"2024-02-16 07:00:00",3434,11.67,8494.521,22.76121
"2024-02-16 08:00:00",3435,11.93,8525.343,22.87172
"2024-02-16 09:00:00",3436,11.67,8525.343,22.96936
"2024-02-16 10:00:00",3437,11.7,8522.976,22.41296
"2024-02-16 11:00:00",3438,12.07,8505.271,21.92002
"2024-02-16 12:00:00",3439,12.08,8505.137,22.29465
"2024-02-16 13:00:00",3440,12.09,8519.511,21.88051
"2024-02-16 14:00:00",3441,12.04,8564.534,21.3283
"2024-02-16 15:00:00",3442,11.21,8611.64,21.81608
"2024-02-16 16:00:00",3443,11.61,8644.559,22.90813
"2024-02-16 17:00:00",3444,11.5,8720.739,21.83259
"2024-02-16 18:00:00",3445,11.48,8763.86,20.454
"2024-02-16 19:00:00",3446,11.47,8718.686,22.08625
"2024-02-16 20:00:00",3447,11.59,8733.06,21.76459
"2024-02-16 21:00:00",3448,11.56,8778.234,22.52859
"2024-02-16 22:00:00",3449,11.55,8763.86,23.02564
"2024-02-16 23:00:00",3450,11.4,8761.907,22.30767
"2024-02-17 00:00:00",3451,11.39,8781.871,20.68934
"2024-02-17 01:00:00",3452,11.4,8766.857,22.44026
"2024-02-17 02:00:00",3453,11.34,8783.293,21.52896
"2024-02-17 03:00:00",3454,11.32,8765.347,21.24225
"2024-02-17 04:00:00",3455,11.29,8784.033,22.64826
"2024-02-17 05:00:00",3456,11.37,8784.23,21.45193
"2024-02-17 06:00:00",3457,11.23,8722.596,21.9583
"2024-02-17 07:00:00",3458,11.31,8739.041,22.88182
"2024-02-17 08:00:00",3459,11.27,8693.812,25.21147
"2024-02-17 09:00:00",3460,11.28,8660.947,25.18213
"2024-02-17 10:00:00",3461,11.54,8646.465,24.73774
"2024-02-17 11:00:00",3462,11.6,8688.147,25.7461
"2024-02-17 12:00:00",3463,10.82,8628.34,24.50342
"2024-02-17 13:00:00",3464,11.56,8613.966,25.70904
"2024-02-17 14:00:00",3465,11.47,8611.913,25.54338
"2024-02-17 15:00:00",3466,11.01,8626.286,25.50653
"2024-02-17 16:00:00",3467,11.11,8609.859,25.43293
"2024-02-17 17:00:00",3468,11,8659.141,25.36851
"2024-02-17 18:00:00",3469,10.95,8626.286,25.23314
"2024-02-17 19:00:00",3470,10.96,8581.112,25.50172
"2024-02-17 20:00:00",3471,11,8568.792,25.51093
"2024-02-17 21:00:00",3472,10.85,8535.938,25.43729
"2024-02-17 22:00:00",3473,10.84,8445.588,25.43729
"2024-02-17 23:00:00",3474,10.75,8.213555,25.05989
"2024-02-18 00:00:00",3475,10.76,8.213555,24.84818
"2024-02-18 01:00:00",3476,10.6,8.216295,24.62727
"2024-02-18 02:00:00",3477,10.54,8.21866,23.84529
"2024-02-18 03:00:00",3478,10.47,8.219178,21.16629
"2024-02-18 04:00:00",3479,10.48,8.219178,19.01453
"2024-02-18 05:00:00",3480,10.51,8.219178,19.77286
"2024-02-18 06:00:00",3481,10.44,8.219178,20.58417
"2024-02-18 07:00:00",3482,10.27,8.219178,21.10909
"2024-02-18 08:00:00",3483,10.29,8.219178,21.38532
"2024-02-18 09:00:00",3484,10.14,8.219178,21.238
"2024-02-18 10:00:00",3485,10.02,8.219178,21.22879
"2024-02-18 11:00:00",3486,9.82,8.219178,21.16434
"2024-02-18 12:00:00",3487,9.64,8.219178,21.04463
"2024-02-18 13:00:00",3488,9.23,8.219178,20.75573
