"TOA5","Bradford_6_","CR800","31037","CR800.Std.32.05","CPU:5_hourly_07272023.CR8","15813","Test"
"TIMESTAMP","RECORD","BattV_Min","CO2","cDOM"
"2023-08-04 18:00:00",50,12.66,24088.11,21.02528
"2023-08-04 19:00:00",51,12.65,24071.71,20.74203
"2023-08-04 20:00:00",52,12.64,24071.71,17.82872
"2023-08-04 21:00:00",53,12.64,24012.29,16.90171
"2023-08-04 22:00:00",54,12.63,23983.6,21.6109
"2023-08-04 23:00:00",55,12.63,23891.39,18.29531
"2023-08-05 00:00:00",56,12.63,23829.91,14.82219
"2023-08-05 01:00:00",57,12.63,23803.27,22.18151
"2023-08-05 02:00:00",58,12.62,23784.83,18.88212
"2023-08-05 03:00:00",59,12.62,23606.55,13.75079
"2023-08-05 04:00:00",60,12.61,23499.99,12.93517
"2023-08-05 05:00:00",61,12.61,23395.49,11.06547
"2023-08-05 06:00:00",62,12.61,23440.57,9.56257
"2023-08-05 07:00:00",63,12.6,23364.75,9.516739
"2023-08-05 08:00:00",64,12.6,23319.67,9.846436
"2023-08-05 09:00:00",65,12.6,22612.7,10.37772
"2023-08-05 10:00:00",66,12.6,22719.26,10.00081
"2023-08-05 11:00:00",67,12.62,22821.71,11.42068
"2023-08-05 12:00:00",68,12.64,22899.58,9.083986
"2023-08-05 13:00:00",69,12.62,23065.57,9.743593
"2023-08-05 14:00:00",70,12.62,23153.48,11.35632
"2023-08-05 15:00:00",71,12.61,23188.52,12.47471
"2023-08-05 16:00:00",72,12.62,23170.08,12.87797
"2023-08-05 17:00:00",73,12.61,23198.76,11.98
"2023-08-05 18:00:00",74,12.6,23202.86,14.27992
"2023-08-05 19:00:00",75,12.59,23200.81,15.0771
"2023-08-05 20:00:00",76,12.59,23124.99,16.5158
"2023-08-05 21:00:00",77,12.59,23096.3,11.64132
"2023-08-05 22:00:00",78,12.58,23049.17,17.02146
"2023-08-05 23:00:00",79,12.57,22973.36,13.8227
"2023-08-06 00:00:00",80,12.57,22909.83,15.55551
"2023-08-06 01:00:00",81,12.56,22930.32,15.67461
"2023-08-06 02:00:00",82,12.57,22973.36,16.46178
"2023-08-06 03:00:00",83,12.56,22944.67,15.1978
"2023-08-06 04:00:00",84,12.56,22913.93,15.4275
"2023-08-06 05:00:00",85,12.55,22823.76,14.8859
"2023-08-06 06:00:00",86,12.55,22852.45,14.11632
"2023-08-06 07:00:00",87,12.55,22838.11,15.45449
"2023-08-06 08:00:00",88,12.54,22899.58,13.45681
"2023-08-06 09:00:00",89,12.55,22944.67,13.09806
"2023-08-06 10:00:00",90,12.55,23004.09,13.57393
"2023-08-06 11:00:00",91,12.56,23110.62,13.18878
"2023-08-06 12:00:00",92,12.57,23216.94,13.51006
"2023-08-06 13:00:00",93,12.6,23364.28,12.85965
"2023-08-06 14:00:00",94,12.57,23499.34,12.31903
"2023-08-06 15:00:00",95,12.56,23515.59,12.20907
"2023-08-06 16:00:00",96,12.56,23516.39,11.96167
"2023-08-06 17:00:00",97,12.55,23528.68,11.89753
"2023-08-06 18:00:00",98,12.55,23499.99,11.87004
"2023-08-06 19:00:00",99,12.54,23485.65,11.77841
"2023-08-06 20:00:00",100,12.53,23440.57,11.57682
"2023-08-06 21:00:00",101,12.53,23407.78,11.36617
"2023-08-06 22:00:00",102,12.52,23307.37,8.947268
"2023-08-06 23:00:00",103,12.52,23241.8,8.2516
"2023-08-07 00:00:00",104,12.52,23094.26,6.656929
"2023-08-07 01:00:00",105,12.51,23104.5,6.547258
"2023-08-07 02:00:00",106,12.51,22973.36,6.217136
"2023-08-07 03:00:00",107,12.5,22850.4,5.92422
"2023-08-07 04:00:00",108,12.5,22717.21,5.859871
"2023-08-07 05:00:00",109,12.49,22700.81,5.713438
"2023-08-07 06:00:00",110,12.49,22627.04,5.566838
"2023-08-07 07:00:00",111,12.49,22610.65,5.676808
"2023-08-07 08:00:00",112,12.48,22596.3,5.356058
"2023-08-07 09:00:00",113,12.49,22733.6,5.391819
"2023-08-07 10:00:00",114,12.49,22868.85,5.354942
"2023-08-07 11:00:00",115,12.5,22956.96,5.30931
"2023-08-07 12:00:00",116,12.51,23036.88,5.290985
"2023-08-07 13:00:00",117,12.52,23272.54,5.208517
"2023-08-07 14:00:00",118,12.51,23288.93,5.135213
"2023-08-07 15:00:00",119,12.5,23334.01,4.997767
"2023-08-07 16:00:00",120,12.5,23362.7,5.171865
"2023-08-07 17:00:00",121,12.49,23301.22,5.107724
"2023-08-07 18:00:00",122,12.48,23348.36,5.199448
"2023-08-07 19:00:00",123,12.48,23346.3,5.309323
"2023-08-07 20:00:00",124,12.47,23364.75,5.199419
"2023-08-07 21:00:00",125,12.47,23231.55,5.236113
"2023-08-07 22:00:00",126,12.46,23211.06,5.153948
"2023-08-07 23:00:00",127,12.46,23122.95,5.200058
"2023-08-08 00:00:00",128,12.45,23032.78,5.099059
"2023-08-08 01:00:00",129,12.45,23047.13,5.10837
"2023-08-08 02:00:00",130,12.44,23030.73,5.108368
"2023-08-08 03:00:00",131,12.44,23014.34,4.989365
"2023-08-08 04:00:00",132,12.44,22868.85,5.053558
"2023-08-08 05:00:00",133,12.43,22838.11,5.099135
"2023-08-08 06:00:00",134,12.43,22821.71,5.136073
"2023-08-08 07:00:00",135,12.42,22776.63,5.227751
"2023-08-08 08:00:00",136,12.42,22838.11,5.23659
"2023-08-08 09:00:00",137,12.43,22866.8,5.382815
"2023-08-08 10:00:00",138,12.43,22973.36,5.281824
"2023-08-08 11:00:00",139,12.44,23063.52,5.236009
"2023-08-08 12:00:00",140,12.44,23168.03,5.153542
"2023-08-08 13:00:00",141,12.44,23301.22,5.153542
"2023-08-08 14:00:00",142,12.44,23393.44,5.20852
"2023-08-08 15:00:00",143,12.44,23438.52,5.190194
"2023-08-08 16:00:00",144,12.42,23362.7,5.254335
"2023-08-08 17:00:00",145,12.43,23360.65,5.135216
"2023-08-08 18:00:00",146,12.42,23303.27,5.181031
"2023-08-08 19:00:00",147,12.41,23362.7,5.217703
"2023-08-08 20:00:00",148,12.4,23196.71,5.428841
"2023-08-08 21:00:00",149,12.4,23133.19,5.364933
"2023-08-08 22:00:00",150,12.4,23090.16,5.529792
"2023-08-08 23:00:00",151,12.39,23032.78,5.557525
"2023-08-09 00:00:00",152,12.38,22926.22,5.649132
"2023-08-09 01:00:00",153,12.38,22819.67,5.750129
"2023-08-09 02:00:00",154,12.38,22817.62,5.722605
"2023-08-09 03:00:00",155,12.36,22729.5,5.539173
"2023-08-09 04:00:00",156,12.35,22700.81,5.649324
"2023-08-09 05:00:00",157,12.36,22698.76,5.878275
"2023-08-09 06:00:00",158,12.35,22653.68,5.740928
"2023-08-09 07:00:00",159,12.34,22608.6,5.750135
"2023-08-09 08:00:00",160,12.35,22670.08,5.667608
"2023-08-09 09:00:00",161,12.35,22700.81,5.493057
"2023-08-09 10:00:00",162,12.35,22745.9,5.327716
"2023-08-09 11:00:00",163,12.36,22926.22,5.501737
"2023-08-09 12:00:00",164,12.36,22973.36,5.492579
"2023-08-09 13:00:00",165,12.37,23032.78,5.272661
"2023-08-09 14:00:00",166,12.35,23153.68,5.245174
"2023-08-09 15:00:00",167,12.35,23180.32,5.566001
"2023-08-09 16:00:00",168,12.36,23165.98,5.58423
"2023-08-09 17:00:00",169,12.35,23133.19,5.60253
"2023-08-09 18:00:00",170,12.34,23075.81,5.804302
"2023-08-09 19:00:00",171,12.34,23075.81,5.694709
"2023-08-09 20:00:00",172,12.33,23030.73,5.749795
"2023-08-09 21:00:00",173,12.33,23016.39,5.731616
"2023-08-09 22:00:00",174,12.32,22897.54,5.70425
"2023-08-09 23:00:00",175,12.31,22879.09,5.630795
"2023-08-10 00:00:00",176,12.31,22764.34,5.594328
"2023-08-10 01:00:00",177,12.3,22620.9,5.438434
"2023-08-10 02:00:00",178,12.3,22579.91,5.28274
"2023-08-10 03:00:00",179,12.3,22596.3,5.328416
"2023-08-10 04:00:00",180,12.3,22504.09,5.172766
"2023-08-10 05:00:00",181,12.28,22430.32,5.200095
"2023-08-10 06:00:00",182,12.28,22534.83,5.282741
"2023-08-10 07:00:00",183,12.29,22475.4,5.319133
"2023-08-10 08:00:00",184,12.29,22534.83,5.539345
"2023-08-10 09:00:00",185,12.29,22668.03,5.602992
"2023-08-10 10:00:00",186,12.29,22684.42,5.657904
"2023-08-10 11:00:00",187,12.29,22817.62,5.446884
"2023-08-10 12:00:00",188,12.28,22909.83,5.566148
"2023-08-10 13:00:00",189,12.29,23106.55,5.455934
"2023-08-10 14:00:00",190,12.29,23239.75,5.199373
"2023-08-10 15:00:00",191,12.29,23149.58,5.034611
"2023-08-10 16:00:00",192,12.29,23090.16,4.814961
"2023-08-10 17:00:00",193,12.27,23075.81,3.861994
"2023-08-10 18:00:00",194,12.26,23135.24,3.357684
"2023-08-10 19:00:00",195,12.26,23165.98,3.321403
"2023-08-10 20:00:00",196,12.26,23135.24,3.278087
"2023-08-10 21:00:00",197,12.26,23014.34,3.261797
"2023-08-10 22:00:00",198,12.25,22936.47,3.541436
"2023-08-10 23:00:00",199,12.25,22924.17,3.535847
"2023-08-11 00:00:00",200,12.23,22803.27,3.422233
"2023-08-11 01:00:00",201,12.23,22713.11,3.57296
"2023-08-11 02:00:00",202,12.25,22668.03,3.358178
"2023-08-11 03:00:00",203,12.25,22641.39,3.807134
"2023-08-11 04:00:00",204,12.24,22534.83,3.381561
"2023-08-11 05:00:00",205,12.23,22516.39,3.210915
"2023-08-11 06:00:00",206,12.23,22491.8,3.303183
"2023-08-11 07:00:00",207,12.23,22504.09,3.266528
"2023-08-11 08:00:00",208,12.22,22563.52,3.351644
"2023-08-11 09:00:00",209,12.23,22653.68,3.29983
"2023-08-11 10:00:00",210,12.24,22745.9,3.156221
"2023-08-11 11:00:00",211,12.24,22909.83,3.211205
"2023-08-11 12:00:00",212,12.24,23061.47,3.526445
"2023-08-11 13:00:00",213,12.25,23165.98,3.481862
"2023-08-11 14:00:00",214,12.24,23270.49,"NAN"
"2023-08-11 15:00:00",215,12.24,23256.14,3.293907
"2023-08-11 16:00:00",216,12.24,23301.22,3.376063
"2023-08-11 17:00:00",217,12.22,23135.24,3.312214
"2023-08-11 18:00:00",218,12.23,23122.95,3.75203
"2023-08-11 19:00:00",219,12.21,23028.68,3.548444
"2023-08-11 20:00:00",220,12.22,23028.68,3.853061
"2023-08-11 21:00:00",221,12.21,22850.4,3.239029
"2023-08-11 22:00:00",222,12.2,22803.27,3.596419
"2023-08-11 23:00:00",223,12.19,22743.85,4.283755
"2023-08-12 00:00:00",224,12.19,22668.03,3.99953
"2023-08-12 01:00:00",225,12.19,22551.22,4.457888
"2023-08-12 02:00:00",226,12.19,22518.44,4.302123
"2023-08-12 03:00:00",227,12.18,22594.26,4.292966
"2023-08-12 04:00:00",228,12.17,22549.17,3.297176
"2023-08-12 05:00:00",229,12.17,22534.83,3.269007
"2023-08-12 06:00:00",230,12.17,22475.4,3.168353
"2023-08-12 07:00:00",231,12.16,22444.67,3.11384
"2023-08-12 08:00:00",232,12.16,22504.09,3.090298
"2023-08-12 09:00:00",233,12.16,22520.49,3.461431
"2023-08-12 10:00:00",234,12.16,22518.44,4.44873
"2023-08-12 11:00:00",235,12.17,22670.08,4.026989
"2023-08-12 12:00:00",236,12.18,22819.67,4.026669
"2023-08-12 13:00:00",237,12.17,22909.83,3.990245
"2023-08-12 14:00:00",238,12.17,23014.34,4.292566
"2023-08-12 15:00:00",239,12.17,23030.73,3.916773
"2023-08-12 16:00:00",240,12.17,23030.73,5.557394
"2023-08-12 17:00:00",241,12.16,22907.78,5.520807
"2023-08-12 18:00:00",242,12.16,22879.09,5.493405
"2023-08-12 19:00:00",243,12.14,22788.93,5.520811
"2023-08-12 20:00:00",244,12.15,22729.5,5.520867
"2023-08-12 21:00:00",245,12.13,22655.73,5.493428
"2023-08-12 22:00:00",246,12.13,22563.52,5.291858
"2023-08-12 23:00:00",247,12.13,22471.3,5.218588
"2023-08-13 00:00:00",248,12.12,22426.22,5.319387
"2023-08-13 01:00:00",249,12.1,22293.03,5.960822
"2023-08-13 02:00:00",250,12.12,22307.37,5.584929
"2023-08-13 03:00:00",251,12.1,22323.77,5.57584
"2023-08-13 04:00:00",252,12.09,22217.21,5.548466
"2023-08-13 05:00:00",253,12.09,22157.78,5.365196
"2023-08-13 06:00:00",254,12.08,22110.65,5.410999
"2023-08-13 07:00:00",255,12.09,22061.47,5.181849
"2023-08-13 08:00:00",256,12.09,22129.09,4.998504
"2023-08-13 09:00:00",257,12.08,22202.86,5.062756
"2023-08-13 10:00:00",258,12.08,22309.42,5.117742
"2023-08-13 11:00:00",259,12.09,22444.67,4.98016
"2023-08-13 12:00:00",260,12.1,22610.65,4.925318
"2023-08-13 13:00:00",261,12.09,22788.93,4.815292
"2023-08-13 14:00:00",262,12.09,22907.78,4.347573
"2023-08-13 15:00:00",263,12.08,22985.65,4.008308
"2023-08-13 16:00:00",264,12.09,22967.21,3.202203
"2023-08-13 17:00:00",265,12.07,22817.62,4.705207
"2023-08-13 18:00:00",266,12.07,22731.55,4.045161
"2023-08-13 19:00:00",267,12.07,22624.99,3.761231
"2023-08-13 20:00:00",268,12.06,22594.26,3.678844
"2023-08-13 21:00:00",269,12.06,22536.88,3.623837
"2023-08-13 22:00:00",270,12.05,22352.45,3.54139
"2023-08-13 23:00:00",271,12.06,22264.34,3.688046
"2023-08-14 00:00:00",272,12.05,22202.86,"NAN"
"2023-08-14 01:00:00",273,12.06,22112.7,3.452207
"2023-08-14 02:00:00",274,12.06,22006.14,3.431412
"2023-08-14 03:00:00",275,12.06,22022.54,3.348958
"2023-08-14 04:00:00",276,12.06,21901.63,3.358129
"2023-08-14 05:00:00",277,12.04,21885.24,3.385185
"2023-08-14 06:00:00",278,12.04,21872.95,3.297144
"2023-08-14 07:00:00",279,12.04,21856.55,3.257229
"2023-08-14 08:00:00",280,12.04,21842.21,3.339753
"2023-08-14 09:00:00",281,12.04,21903.68,3.3725
"2023-08-14 10:00:00",282,12.04,21965.16,3.521309
"2023-08-14 11:00:00",283,12.04,22084.01,3.473183
"2023-08-14 12:00:00",284,12.04,22278.68,3.503983
"2023-08-14 13:00:00",285,12.06,22399.58,3.520334
"2023-08-14 14:00:00",286,12.05,22456.96,3.445921
"2023-08-14 15:00:00",287,12.03,22276.63,3.202273
"2023-08-14 16:00:00",288,12.02,18006.14,2.884104
"2023-08-14 17:00:00",289,12.02,17420.08,2.539474
"2023-08-14 18:00:00",290,12.01,18305.32,2.325367
"2023-08-14 19:00:00",291,12,18924.18,1.916129
"2023-08-14 20:00:00",292,12,19313.52,1.903483
"2023-08-14 21:00:00",293,11.99,19674.18,1.849911
"2023-08-14 22:00:00",294,11.98,19827.86,1.711977
"2023-08-14 23:00:00",295,11.99,19959.01,1.780053
"2023-08-15 00:00:00",296,11.98,20051.22,1.846311
"2023-08-15 01:00:00",297,11.98,20157.78,1.850823
"2023-08-15 02:00:00",298,11.98,20172.13,1.75282
"2023-08-15 03:00:00",299,11.97,20202.86,1.84175
"2023-08-15 04:00:00",300,11.96,20247.95,1.850847
"2023-08-15 05:00:00",301,11.96,20307.37,1.809938
"2023-08-15 06:00:00",302,11.96,20319.67,1.934191
"2023-08-15 07:00:00",303,11.95,20309.42,1.868024
"2023-08-15 08:00:00",304,11.96,20340.16,1.797217
"2023-08-15 09:00:00",305,11.96,20444.67,1.828156
"2023-08-15 10:00:00",306,11.96,20577.86,1.910723
"2023-08-15 11:00:00",307,11.96,20641.39,1.827257
"2023-08-15 12:00:00",308,11.95,20670.08,2.061356
"2023-08-15 13:00:00",309,11.95,20264.34,1.986071
"2023-08-15 14:00:00",310,11.94,19989.75,2.058525
"2023-08-15 15:00:00",311,11.93,19645.49,1.942349
"2023-08-15 16:00:00",312,11.94,19120.9,2.062223
"2023-08-15 17:00:00",313,11.93,19118.85,2.100292
"2023-08-15 18:00:00",314,11.93,19209.01,2.083073
"2023-08-15 19:00:00",315,11.93,19389.34,2.082106
"2023-08-15 20:00:00",316,11.92,19528.68,2.018631
"2023-08-15 21:00:00",317,11.91,19586.06,2.043156
"2023-08-15 22:00:00",318,11.91,19538.93,2.003275
"2023-08-15 23:00:00",319,11.91,19588.11,1.980524
"2023-08-16 00:00:00",320,11.9,19659.83,1.96244
"2023-08-16 01:00:00",321,11.91,19706.96,1.846219
"2023-08-16 02:00:00",322,11.89,19721.31,1.927879
"2023-08-16 03:00:00",323,11.89,19749.99,1.916159
"2023-08-16 04:00:00",324,11.88,19735.65,1.939686
"2023-08-16 05:00:00",325,11.89,19721.31,1.87526
"2023-08-16 06:00:00",326,11.88,19706.96,1.866122
"2023-08-16 07:00:00",327,11.88,19721.31,1.913417
"2023-08-16 08:00:00",328,11.88,19780.73,1.890694
"2023-08-16 09:00:00",329,11.88,19858.6,1.933384
"2023-08-16 10:00:00",330,11.88,19918.03,1.900742
"2023-08-16 11:00:00",331,13.06,467.2132,1.738375
"2023-08-16 12:00:00",332,12.99,20053.28,1.682941
"2023-08-16 13:00:00",333,13,20143.45,1.736523
"2023-08-16 14:00:00",334,13,20186.48,1.730171
"2023-08-16 15:00:00",335,12.99,19838.12,1.644893
"2023-08-16 16:00:00",336,12.99,18938.53,1.690229
"2023-08-16 17:00:00",337,12.99,18274.59,1.679384
"2023-08-16 18:00:00",338,12.98,17821.72,1.707514
"2023-08-16 19:00:00",339,12.97,17854.51,1.624919
"2023-08-16 20:00:00",340,12.97,18049.18,1.527855
"2023-08-16 21:00:00",341,12.97,18215.17,1.592254
"2023-08-16 22:00:00",342,12.97,18321.72,1.632202
"2023-08-16 23:00:00",343,12.95,18381.15,1.529661
"2023-08-17 00:00:00",344,12.95,18485.66,1.525093
"2023-08-17 01:00:00",345,12.95,18561.48,1.504242
"2023-08-17 02:00:00",346,12.95,18577.87,1.632155
"2023-08-17 03:00:00",347,12.95,18543.04,1.585019
"2023-08-17 04:00:00",348,12.94,18604.51,1.553262
"2023-08-17 05:00:00",349,12.93,18592.21,1.586813
"2023-08-17 06:00:00",350,12.93,18590.17,1.661227
"2023-08-17 07:00:00",351,12.93,18637.3,1.625851
"2023-08-17 08:00:00",352,12.94,18682.38,1.63311
"2023-08-17 09:00:00",353,12.94,18756.15,1.63762
"2023-08-17 10:00:00",354,12.95,18938.53,1.646715
"2023-08-17 11:00:00",355,12.96,18997.95,1.720162
"2023-08-17 12:00:00",356,12.97,19045.08,1.655779
"2023-08-17 13:00:00",357,12.97,19090.17,1.732868
"2023-08-17 14:00:00",358,12.97,19090.17,1.734718
"2023-08-17 15:00:00",359,12.94,18954.92,1.611308
"2023-08-17 16:00:00",360,12.94,17643.44,1.652082
"2023-08-17 17:00:00",361,12.93,17704.92,1.694785
"2023-08-17 18:00:00",362,12.93,17946.72,1.716556
"2023-08-17 19:00:00",363,12.91,17989.76,1.737433
"2023-08-17 20:00:00",364,12.91,17979.51,1.799126
"2023-08-17 21:00:00",365,12.91,18047.13,1.810046
"2023-08-17 22:00:00",366,12.9,18112.71,1.843593
"2023-08-17 23:00:00",367,12.9,18125,1.709312
"2023-08-18 00:00:00",368,12.89,18153.69,1.728383
"2023-08-18 01:00:00",369,12.89,18231.56,1.703841
"2023-08-18 02:00:00",370,12.89,18217.21,1.75922
"2023-08-18 03:00:00",371,12.89,18172.13,1.802782
"2023-08-18 04:00:00",372,12.88,18260.25,1.756503
"2023-08-18 05:00:00",373,12.88,18274.59,1.73292
"2023-08-18 06:00:00",374,12.88,18290.98,1.848154
"2023-08-18 07:00:00",375,12.88,18338.12,1.726527
"2023-08-18 08:00:00",376,12.88,18413.94,1.833546
"2023-08-18 09:00:00",377,12.89,18471.31,1.79821
"2023-08-18 10:00:00",378,12.9,18547.13,1.922555
"2023-08-18 11:00:00",379,12.91,18639.35,1.831765
"2023-08-18 12:00:00",380,12.91,18698.77,1.814533
"2023-08-18 13:00:00",381,12.9,18848.36,1.833616
"2023-08-18 14:00:00",382,12.91,18848.36,1.913484
"2023-08-18 15:00:00",383,12.9,18864.76,1.954271
"2023-08-18 16:00:00",384,12.9,18907.79,1.888857
"2023-08-18 17:00:00",385,12.9,18850.41,1.730119
"2023-08-18 18:00:00",386,12.89,18924.18,1.701006
"2023-08-18 19:00:00",387,12.88,18834.02,1.690141
"2023-08-18 20:00:00",388,12.88,18877.05,1.711947
"2023-08-18 21:00:00",389,12.88,18862.71,1.697405
"2023-08-18 22:00:00",390,12.87,18864.76,1.69104
"2023-08-18 23:00:00",391,12.86,18846.31,1.697481
"2023-08-19 00:00:00",392,12.86,18801.23,1.706555
"2023-08-19 01:00:00",393,12.85,18756.15,1.878966
"2023-08-19 02:00:00",394,12.84,18741.8,1.957033
"2023-08-19 03:00:00",395,12.84,18653.69,1.970649
"2023-08-19 04:00:00",396,12.84,18618.85,1.995148
"2023-08-19 05:00:00",397,12.83,18592.21,1.950687
"2023-08-19 06:00:00",398,12.83,18573.77,2.010574
"2023-08-19 07:00:00",399,12.83,18590.17,1.94978
"2023-08-19 08:00:00",400,12.82,18592.21,1.930725
"2023-08-19 09:00:00",401,12.83,18788.94,2.058605
"2023-08-19 10:00:00",402,12.84,18895.49,2.003233
"2023-08-19 11:00:00",403,12.85,18985.66,2.09765
"2023-08-19 12:00:00",404,12.86,19088.12,1.964236
"2023-08-19 13:00:00",405,12.84,19147.54,1.999644
"2023-08-19 14:00:00",406,12.87,19315.58,2.051304
"2023-08-19 15:00:00",407,12.84,19282.79,2.118429
"2023-08-19 16:00:00",408,12.84,19178.28,2.147369
"2023-08-19 17:00:00",409,12.84,19133.2,2.101172
"2023-08-19 18:00:00",410,12.83,19061.48,2.106616
"2023-08-19 19:00:00",411,12.82,19059.43,2.050366
"2023-08-19 20:00:00",412,12.82,19043.04,2.054909
"2023-08-19 21:00:00",413,12.81,18967.21,1.970506
"2023-08-19 22:00:00",414,12.8,18938.53,2.817944
"2023-08-19 23:00:00",415,12.8,18893.44,2.680161
"2023-08-20 00:00:00",416,12.79,18739.76,2.546826
"2023-08-20 01:00:00",417,12.78,18727.46,2.55227
"2023-08-20 02:00:00",418,12.78,18711.07,2.300931
"2023-08-20 03:00:00",419,12.78,18741.8,2.276432
"2023-08-20 04:00:00",420,12.77,18604.51,2.366261
"2023-08-20 05:00:00",421,12.77,18620.9,2.245581
"2023-08-20 06:00:00",422,12.76,18651.64,2.243766
"2023-08-20 07:00:00",423,12.75,18592.21,2.238322
"2023-08-20 08:00:00",424,12.76,18639.35,2.31817
"2023-08-20 09:00:00",425,12.77,18834.02,2.26369
"2023-08-20 10:00:00",426,12.76,18907.79,2.387979
"2023-08-20 11:00:00",427,12.77,18924.18,2.286289
"2023-08-20 12:00:00",428,12.75,18411.89,2.132968
"2023-08-20 13:00:00",429,12.75,17450.82,2.096764
"2023-08-20 14:00:00",430,12.77,17493.85,2.051405
"2023-08-20 15:00:00",431,12.76,17793.04,2.059496
"2023-08-20 16:00:00",432,12.75,17793.04,2.11299
"2023-08-20 17:00:00",433,12.75,17116.8,2.211954
"2023-08-20 18:00:00",434,12.74,17254.1,2.915146
"2023-08-20 19:00:00",435,12.73,17479.51,2.982347
"2023-08-20 20:00:00",436,12.73,17627.05,2.990526
"2023-08-20 21:00:00",437,12.73,17719.26,2.643914
"2023-08-20 22:00:00",438,12.72,17735.66,2.574047
"2023-08-20 23:00:00",439,12.72,17733.61,2.471515
"2023-08-21 00:00:00",440,12.71,17733.61,2.279154
"2023-08-21 01:00:00",441,12.71,17809.43,2.202935
"2023-08-21 02:00:00",442,12.71,17809.43,2.214731
"2023-08-21 03:00:00",443,12.7,17823.77,2.33541
"2023-08-21 04:00:00",444,12.7,17823.77,2.27008
"2023-08-21 05:00:00",445,12.69,17868.85,2.247396
"2023-08-21 06:00:00",446,12.69,17913.94,2.357187
"2023-08-21 07:00:00",447,12.69,17911.89,2.155752
"2023-08-21 08:00:00",448,12.69,18006.15,2.131253
"2023-08-21 09:00:00",449,12.7,18170.08,2.162104
"2023-08-21 10:00:00",450,12.69,18231.56,2.171098
"2023-08-21 11:00:00",451,12.71,18290.98,2.134771
"2023-08-21 12:00:00",452,12.72,18319.67,2.073917
"2023-08-21 13:00:00",453,12.72,18424.18,2.064906
"2023-08-21 14:00:00",454,12.72,18502.05,1.994119
"2023-08-21 15:00:00",455,12.71,18502.05,2.026761
"2023-08-21 16:00:00",456,12.71,18438.53,2.03122
"2023-08-21 17:00:00",457,12.7,18366.8,1.875257
"2023-08-21 18:00:00",458,12.69,18424.18,1.969687
