"TOA5","Bradford_15_","CR800","31023","CR800.Std.27","CPU:5a_1hr_07292024.CR8","37234","Test"
"TIMESTAMP","RECORD","BattV_Min","cDOM","CO2"
"2024-08-07 20:00:00",111,12.54,246.4128,18341.33
"2024-08-07 22:00:00",112,12.51,245.3333,18358.52
"2024-08-08 00:00:00",113,12.53,204.3567,18507.5
"2024-08-08 02:00:00",114,12.5,196.0553,18473.12
"2024-08-08 04:00:00",115,12.53,206.3415,18667.94
"2024-08-08 06:00:00",116,12.51,212.3421,18771.07
"2024-08-08 08:00:00",117,12.52,209.3436,19043.24
"2024-08-08 10:00:00",118,12.49,221.8848,19281.03
"2024-08-08 12:00:00",119,12.53,227.3034,19851.15
"2024-08-08 14:00:00",120,12.52,238.5849,20490.04
"2024-08-08 16:00:00",121,12.51,237.8466,21257.84
"2024-08-08 18:00:00",122,12.48,267.8364,21263.57
"2024-08-08 20:00:00",123,12.48,274.5921,21237.98
"2024-08-08 22:00:00",124,12.48,264.33,21243.53
"2024-08-09 00:00:00",125,12.42,267.7333,21243.53
"2024-08-09 02:00:00",126,12.42,251.2054,21243.53
"2024-08-09 04:00:00",127,12.37,245.2074,21257.85
"2024-08-09 06:00:00",128,12.33,244.0509,21237.8
"2024-08-09 08:00:00",129,12.28,243.2576,21254.99
"2024-08-09 10:00:00",130,12.23,234.6391,21237.8
"2024-08-09 12:00:00",131,12.18,21.26113,60.16373
"2024-08-09 14:00:00",132,12.19,20.77463,34.37928
"2024-08-09 16:00:00",133,12.16,20.1245,40.10915
"2024-08-09 18:00:00",134,12.08,19.0298,34.37928
"2024-08-09 20:00:00",135,11.98,17.95433,57.29879
"2024-08-09 22:00:00",136,11.93,17.07154,37.24422
"2024-08-10 00:00:00",137,11.8,16.97681,60.16373
"2024-08-10 02:00:00",138,11.74,16.72844,34.37928
"2024-08-10 04:00:00",139,11.62,16.77404,54.43385
"2024-08-10 06:00:00",140,11.45,16.71708,63.02867
"2024-08-10 08:00:00",141,11.34,16.48657,34.37928
"2024-08-10 10:00:00",142,11.28,16.91862,65.89362
"2024-08-10 12:00:00",143,11.26,17.43633,57.29879
"2024-08-10 14:00:00",144,11.23,17.68742,63.02867
"2024-08-10 16:00:00",145,11.24,17.91733,63.02867
"2024-08-10 18:00:00",146,11.18,17.31983,40.10915
"2024-08-10 20:00:00",147,11.02,17.51247,40.10915
"2024-08-10 22:00:00",148,10.81,18.0187,63.02867
"2024-08-11 00:00:00",149,10.71,17.91456,40.10915
"2024-08-11 02:00:00",150,10.44,18.04237,68.75855
"2024-08-11 04:00:00",151,10.06,17.95849,63.02867
