"TOA5","Bradford_13_","CR800","31039","CR800.Std.32.05","CPU:13_2hourly_05302024.CR8","36809","Test"
"TIMESTAMP","RECORD","BattV_Min","CO2","Eosense"
"2024-07-07 22:00:00",459,11.34,46.15386,4096.156
"2024-07-08 00:00:00",460,11.32,46.15386,4098.216
"2024-07-08 02:00:00",461,11.28,46.15386,4098.216
"2024-07-08 04:00:00",462,11.29,46.15386,4098.216
"2024-07-08 06:00:00",463,11.29,46.15386,4098.216
"2024-07-08 08:00:00",464,11.27,46.15386,4094.095
"2024-07-08 10:00:00",465,11.29,46.15386,4087.914
"2024-07-08 12:00:00",466,11.26,46.15386,4081.733
"2024-07-08 14:00:00",467,11.4,46.15386,4077.612
"2024-07-08 16:00:00",468,11.4,46.15453,4085.912
"2024-07-08 18:00:00",469,11.39,46.15386,4098.216
"2024-07-08 20:00:00",470,11.38,46.15386,4098.216
"2024-07-08 22:00:00",471,11.37,46.15386,4098.216
"2024-07-09 00:00:00",472,11.34,46.15386,4098.216
"2024-07-09 02:00:00",473,11.33,46.15386,4098.216
"2024-07-09 04:00:00",474,11.33,43.26925,4098.216
"2024-07-09 06:00:00",475,11.32,46.15386,4098.216
"2024-07-09 08:00:00",476,11.32,46.15386,4098.216
"2024-07-09 10:00:00",477,11.31,46.15386,4089.974
"2024-07-09 12:00:00",478,11.32,46.15386,4098.216
"2024-07-09 14:00:00",479,11.31,46.15386,4096.156
"2024-07-09 16:00:00",480,11.3,46.15386,4089.974
"2024-07-09 18:00:00",481,11.3,46.15386,4094.095
"2024-07-09 20:00:00",482,11.3,46.15553,4094.243
"2024-07-09 22:00:00",483,11.28,46.15386,4098.216
"2024-07-10 00:00:00",484,11.28,46.15386,4098.216
"2024-07-10 02:00:00",485,11.26,46.15386,4098.216
"2024-07-10 04:00:00",486,11.26,46.15386,4098.216
"2024-07-10 06:00:00",487,11.24,46.15386,4098.216
"2024-07-10 08:00:00",488,11.24,46.15386,4096.156
"2024-07-10 10:00:00",489,11.23,46.15386,4094.095
"2024-07-10 12:00:00",490,11.22,46.15513,4090.086
"2024-07-10 14:00:00",491,10.92,46.15386,4087.914
"2024-07-10 16:00:00",492,11.1,46.15386,4089.974
"2024-07-10 18:00:00",493,11.07,46.15412,4098.239
"2024-07-10 20:00:00",494,11.07,46.15386,4098.216
"2024-07-10 22:00:00",495,11.09,46.15386,4098.216
"2024-07-11 00:00:00",496,10.97,46.15386,4098.216
"2024-07-11 02:00:00",497,11.14,46.15386,4098.216
"2024-07-11 04:00:00",498,10.94,46.15386,4098.216
"2024-07-11 06:00:00",499,11.08,46.15386,4100.277
"2024-07-11 08:00:00",500,10.99,46.15386,4098.216
"2024-07-11 10:00:00",501,10.88,46.15386,4094.095
"2024-07-11 12:00:00",502,10.85,46.15386,4094.095
"2024-07-11 14:00:00",503,10.94,46.15386,4089.974
