Date,Rep,V,CDOM,CO2
6/1/2023 0:00,2675,13.04,2.697592,
6/1/2023 1:00,2676,13.01,2.693966,
6/1/2023 2:00,2677,12.99,2.79281,
6/1/2023 3:00,2678,12.97,2.580415,
6/1/2023 4:00,2679,12.95,2.342384,
6/1/2023 5:00,2680,12.94,2.812789,
6/1/2023 6:00,2681,12.95,2.969341,
6/1/2023 7:00,2682,12.97,2.912611,
6/1/2023 8:00,2683,13.37,2.566717,
6/1/2023 9:00,2684,14,4.829262,
6/1/2023 10:00,2685,13.7,5.650673,
6/1/2023 11:00,2686,14.29,5.798544,
6/1/2023 12:00,2687,13.73,NAN,
6/1/2023 13:00,2688,13.64,5.355003,
6/1/2023 14:00,2689,13.52,5.632212,
6/1/2023 15:00,2690,13.41,5.364266,
6/1/2023 16:00,2691,13.47,5.881747,
6/1/2023 17:00,2692,13.32,6.528569,
6/1/2023 18:00,2693,13.2,5.096312,
6/1/2023 19:00,2694,13.14,4.865745,
6/1/2023 20:00,2695,13.1,3.580352,
6/1/2023 21:00,2696,13.09,3.102724,
6/1/2023 22:00,2697,13.06,2.183005,
6/1/2023 23:00,2698,13.05,NAN,
6/2/2023 0:00,2699,13.03,NAN,
6/2/2023 1:00,2700,13,NAN,
6/2/2023 2:00,2701,12.97,NAN,
6/2/2023 3:00,2702,12.94,2.418197,
6/2/2023 4:00,2703,12.92,2.6461,
6/2/2023 5:00,2704,12.91,2.291917,
6/2/2023 6:00,2705,12.93,2.52255,
6/2/2023 7:00,2706,13.41,2.167376,
6/2/2023 8:00,2707,14.16,NAN,
6/2/2023 9:00,2708,14.2,5.06854,
6/2/2023 10:00,2709,13.84,NAN,
6/2/2023 11:00,2710,13.81,NAN,
6/2/2023 12:00,2711,13.87,NAN,
6/2/2023 13:00,2712,13.77,3.157994,
6/2/2023 14:00,2713,13.75,2.912657,
6/2/2023 15:00,2714,13.65,2.916326,
6/2/2023 16:00,2715,13.53,NAN,
6/2/2023 17:00,2716,13.4,2.563136,
6/2/2023 18:00,2717,13.23,2.751628,
6/2/2023 19:00,2718,13.14,2.557599,
6/2/2023 20:00,2719,13.1,2.399387,
6/2/2023 21:00,2720,13.09,2.144308,
6/2/2023 22:00,2721,13.08,2.190223,
6/2/2023 23:00,2722,13.05,2.367131,
6/3/2023 0:00,2723,13.04,NAN,
6/3/2023 1:00,2724,13.02,NAN,
6/3/2023 2:00,2725,13,3.566203,
6/3/2023 3:00,2726,12.98,3.193515,
6/3/2023 4:00,2727,12.96,3.041538,
6/3/2023 5:00,2728,12.94,2.655308,
6/3/2023 6:00,2729,12.92,2.797163,
6/3/2023 7:00,2730,13.01,3.056195,
6/3/2023 8:00,2731,13.17,3.178883,
6/3/2023 9:00,2732,13.4,3.25221,
6/3/2023 10:00,2733,13.6,NAN,
6/3/2023 11:00,2734,13.99,NAN,
6/3/2023 12:00,2735,13.58,4.856027,
6/3/2023 13:00,2736,13.56,5.031613,
6/3/2023 14:00,2737,13.53,5.197949,
6/3/2023 15:00,2738,13.32,5.105578,
6/3/2023 16:00,2739,13.33,5.521379,
6/3/2023 17:00,2740,13.21,5.475188,
6/3/2023 18:00,2741,13.15,5.660082,
6/3/2023 19:00,2742,13.11,5.456669,
6/3/2023 20:00,2743,13.08,4.902275,
6/3/2023 21:00,2744,13.05,NAN,
6/3/2023 22:00,2745,13.01,NAN,
6/3/2023 23:00,2746,12.97,NAN,
6/4/2023 0:00,2747,12.93,NAN,
6/4/2023 1:00,2748,12.91,NAN,
6/4/2023 2:00,2749,12.9,3.524951,
6/4/2023 3:00,2750,12.9,3.574311,
6/4/2023 4:00,2751,12.89,3.341809,
6/4/2023 5:00,2752,12.89,3.220088,
6/4/2023 6:00,2753,12.9,3.11119,
6/4/2023 7:00,2754,12.93,3.039731,
6/4/2023 8:00,2755,13.05,NAN,
6/4/2023 9:00,2756,13.49,NAN,
6/4/2023 10:00,2757,13.72,4.829071,
6/4/2023 11:00,2758,13.68,6.232817,
6/4/2023 12:00,2759,13.38,6.814958,
6/4/2023 13:00,2760,14.16,5.827289,
6/4/2023 14:00,2761,13.54,6.214419,
6/4/2023 15:00,2762,13.35,6.371405,
6/4/2023 16:00,2763,13.26,6.408726,
6/4/2023 17:00,2764,13.29,6.372269,
6/4/2023 18:00,2765,13.13,6.381708,
6/4/2023 19:00,2766,13.09,6.104805,
6/4/2023 20:00,2767,13.06,5.874144,
6/4/2023 21:00,2768,13.03,5.560271,
6/4/2023 22:00,2769,13.01,5.514061,
6/4/2023 23:00,2770,12.98,5.310601,
6/5/2023 0:00,2771,12.94,5.551038,
6/5/2023 1:00,2772,12.91,5.449295,
6/5/2023 2:00,2773,12.89,5.421593,
6/5/2023 3:00,2774,12.88,5.458543,
6/5/2023 4:00,2775,12.88,4.728275,
6/5/2023 5:00,2776,12.88,4.719115,
6/5/2023 6:00,2777,12.88,5.098005,
6/5/2023 7:00,2778,13.22,5.31992,
6/5/2023 8:00,2779,13.81,6.233986,
6/5/2023 9:00,2780,14.31,7.203892,
6/5/2023 10:00,2781,13.76,7.812837,
6/5/2023 11:00,2782,13.77,8.903204,
6/5/2023 12:00,2783,13.75,8.884805,
6/5/2023 13:00,2784,13.85,8.366943,
6/5/2023 14:00,2785,13.48,8.034709,
6/5/2023 15:00,2786,13.44,6.334594,
6/5/2023 16:00,2787,13.4,5.8542,
6/5/2023 17:00,2788,13.27,5.114945,
6/5/2023 18:00,2789,13.2,4.680599,
6/5/2023 19:00,2790,13.15,NAN,
6/5/2023 20:00,2791,13.12,3.063735,
6/5/2023 21:00,2792,13.1,2.493957,
6/5/2023 22:00,2793,13.08,2.062038,
6/5/2023 23:00,2794,13.05,NAN,
6/6/2023 0:00,2795,13.03,NAN,
6/6/2023 1:00,2796,13.01,NAN,
6/6/2023 2:00,2797,12.99,NAN,
6/6/2023 3:00,2798,12.96,NAN,
6/6/2023 4:00,2799,12.94,NAN,
6/6/2023 5:00,2800,12.92,NAN,
6/6/2023 6:00,2801,12.92,NAN,
6/6/2023 7:00,2802,13.46,NAN,
6/6/2023 8:00,2803,14.32,2.045804,
6/6/2023 9:00,2804,14.22,2.882518,
6/6/2023 10:00,2805,13.76,3.437033,
6/6/2023 11:00,2806,13.74,2.867858,
6/6/2023 12:00,2807,13.65,2.366406,
6/6/2023 13:00,2808,13.78,2.158679,
6/6/2023 14:00,2809,13.48,2.311591,
6/6/2023 15:00,2810,13.45,2.439792,
6/6/2023 16:00,2811,13.29,2.689797,
6/6/2023 17:00,2812,13.23,2.573541,
6/6/2023 18:00,2813,13.17,2.130435,
6/6/2023 19:00,2814,13.14,2.057122,
6/6/2023 20:00,2815,13.11,NAN,
6/6/2023 21:00,2816,13.09,NAN,
6/6/2023 22:00,2817,13.08,NAN,
6/6/2023 23:00,2818,13.05,NAN,
6/7/2023 0:00,2819,13.03,NAN,
6/7/2023 1:00,2820,13.01,NAN,
6/7/2023 2:00,2821,12.99,2.008325,
6/7/2023 3:00,2822,12.96,2.057747,
6/7/2023 4:00,2823,12.94,2.168409,
6/7/2023 5:00,2824,12.92,2.208716,
6/7/2023 6:00,2825,12.91,2.228778,
6/7/2023 7:00,2826,12.99,2.437544,
6/7/2023 8:00,2827,13.33,2.902648,
6/7/2023 9:00,2828,13.54,3.501832,
6/7/2023 10:00,2829,13.9,NAN,
6/7/2023 11:00,2830,13.95,5.068576,
6/7/2023 12:00,2831,13.7,5.124123,
6/7/2023 13:00,2832,13.77,4.819242,
6/7/2023 14:00,2833,13.49,NAN,
6/7/2023 15:00,2834,13.56,4.6068,
6/7/2023 16:00,2835,13.5,4.856409,
6/7/2023 17:00,2836,13.31,4.708554,
6/7/2023 18:00,2837,13.2,NAN,
6/7/2023 19:00,2838,13.15,NAN,
6/7/2023 20:00,2839,13.12,NAN,
6/7/2023 21:00,2840,13.1,NAN,
6/7/2023 22:00,2841,13.08,NAN,
6/7/2023 23:00,2842,13.06,3.439571,
6/8/2023 0:00,2843,13.04,3.382231,
6/8/2023 1:00,2844,13.01,3.296268,
6/8/2023 2:00,2845,12.99,3.172774,
6/8/2023 3:00,2846,12.96,2.721462,
6/8/2023 4:00,2847,12.94,2.696735,
6/8/2023 5:00,2848,12.93,2.740653,
6/8/2023 6:00,2849,12.95,2.705808,
6/8/2023 7:00,2850,13.34,3.267955,
6/8/2023 8:00,2851,14.29,NAN,
6/8/2023 9:00,2852,13.9,4.819108,
6/8/2023 10:00,2853,13.69,5.244365,
6/8/2023 11:00,2854,13.62,4.773208,
6/8/2023 12:00,2855,13.62,NAN,
6/8/2023 13:00,2856,13.82,NAN,
6/8/2023 14:00,2857,13.4,NAN,
6/8/2023 15:00,2858,13.36,NAN,
6/8/2023 16:00,2859,13.37,4.736294,
6/8/2023 17:00,2860,13.24,4.606923,
6/8/2023 18:00,2861,13.19,NAN,
6/8/2023 19:00,2862,13.13,NAN,
6/8/2023 20:00,2863,13.11,NAN,
6/8/2023 21:00,2864,13.1,NAN,
6/8/2023 22:00,2865,13.08,NAN,
6/8/2023 23:00,2866,13.05,NAN,
6/9/2023 0:00,2867,13.03,3.563572,
6/9/2023 1:00,2868,13.01,3.451065,
6/9/2023 2:00,2869,12.99,3.484917,
6/9/2023 3:00,2870,12.96,3.577385,
6/9/2023 4:00,2871,12.94,NAN,
6/9/2023 5:00,2872,12.93,NAN,
6/9/2023 6:00,2873,12.94,NAN,
6/9/2023 7:00,2874,13.13,NAN,
6/9/2023 8:00,2875,13.76,4.662936,
6/9/2023 9:00,2876,14.05,5.650811,
6/9/2023 10:00,2877,13.77,6.159364,
6/9/2023 11:00,2878,13.79,5.595635,
6/9/2023 12:00,2879,13.75,5.142886,
6/9/2023 13:00,2880,13.75,4.643884,
6/9/2023 14:00,2881,13.23,NAN,
6/9/2023 15:00,2882,13.22,NAN,
6/9/2023 16:00,2883,13.14,NAN,
6/9/2023 17:00,2884,13.11,NAN,
6/9/2023 18:00,2885,13.11,3.195659,
6/9/2023 19:00,2886,13.09,3.058313,
6/9/2023 20:00,2887,13.05,3.155349,
6/9/2023 21:00,2888,13.04,3.285322,
6/9/2023 22:00,2889,13.01,NAN,
6/9/2023 23:00,2890,12.99,NAN,
6/10/2023 0:00,2891,12.97,NAN,
6/10/2023 1:00,2892,12.94,NAN,
6/10/2023 2:00,2893,12.92,NAN,
6/10/2023 3:00,2894,12.9,NAN,
6/10/2023 4:00,2895,12.89,NAN,
6/10/2023 5:00,2896,12.89,NAN,
6/10/2023 6:00,2897,12.91,NAN,
6/10/2023 7:00,2898,13.36,NAN,
6/10/2023 8:00,2899,14.31,4.718973,
6/10/2023 9:00,2900,14.32,5.087596,
6/10/2023 10:00,2901,13.88,5.207265,
6/10/2023 11:00,2902,13.83,5.235062,
6/10/2023 12:00,2903,13.83,4.976506,
6/10/2023 13:00,2904,13.51,4.671607,
6/10/2023 14:00,2905,13.54,NAN,
6/10/2023 15:00,2906,13.34,NAN,
6/10/2023 16:00,2907,13.19,NAN,
6/10/2023 17:00,2908,13.29,NAN,
6/10/2023 18:00,2909,13.25,NAN,
6/10/2023 19:00,2910,13.13,NAN,
6/10/2023 20:00,2911,13.1,NAN,
6/10/2023 21:00,2912,13.09,NAN,
6/10/2023 22:00,2913,13.08,NAN,
6/10/2023 23:00,2914,13.06,NAN,
6/11/2023 0:00,2915,13.04,NAN,
6/11/2023 1:00,2916,13.03,NAN,
6/11/2023 2:00,2917,13.01,NAN,
6/11/2023 3:00,2918,12.99,NAN,
6/11/2023 4:00,2919,12.96,NAN,
6/11/2023 5:00,2920,12.94,NAN,
6/11/2023 6:00,2921,12.95,NAN,
6/11/2023 7:00,2922,13.3,NAN,
6/11/2023 8:00,2923,14.32,5.485532,
6/11/2023 9:00,2924,14.09,5.465954,
6/11/2023 10:00,2925,13.79,5.549454,
6/11/2023 11:00,2926,13.77,4.930345,
6/11/2023 12:00,2927,13.74,NAN,
6/11/2023 13:00,2928,13.83,NAN,
6/11/2023 14:00,2929,13.55,NAN,
6/11/2023 15:00,2930,13.52,4.643881,
6/11/2023 16:00,2931,13.38,5.022771,
6/11/2023 17:00,2932,13.26,5.013954,
6/11/2023 18:00,2933,13.24,NAN,
6/11/2023 19:00,2934,13.15,NAN,
6/11/2023 20:00,2935,13.11,4.672688,
6/11/2023 21:00,2936,13.1,4.645258,
6/11/2023 22:00,2937,13.08,4.598969,
6/11/2023 23:00,2938,13.06,NAN,
6/12/2023 0:00,2939,13.05,NAN,
6/12/2023 1:00,2940,13.03,NAN,
6/12/2023 2:00,2941,13.01,NAN,
6/12/2023 3:00,2942,13,NAN,
6/12/2023 4:00,2943,12.98,NAN,
6/12/2023 5:00,2944,12.96,NAN,
6/12/2023 6:00,2945,12.98,NAN,
6/12/2023 7:00,2946,13.5,NAN,
6/12/2023 8:00,2947,14.33,5.282423,
6/12/2023 9:00,2948,14,5.642376,
6/12/2023 10:00,2949,13.87,5.632726,
6/12/2023 11:00,2950,13.76,5.244694,
6/12/2023 12:00,2951,13.66,4.893866,
6/12/2023 13:00,2952,13.41,4.783162,
6/12/2023 14:00,2953,13.71,4.912414,
6/12/2023 15:00,2954,13.47,5.180193,
6/12/2023 16:00,2955,13.38,5.715846,
6/12/2023 17:00,2956,13.26,5.845248,
6/12/2023 18:00,2957,13.19,5.568972,
6/12/2023 19:00,2958,13.15,5.337784,
6/12/2023 20:00,2959,13.11,5.31981,
6/12/2023 21:00,2960,13.1,5.190481,
6/12/2023 22:00,2961,13.08,5.042658,
6/12/2023 23:00,2962,13.06,4.867055,
6/13/2023 0:00,2963,13.05,4.719144,
6/13/2023 1:00,2964,13.03,4.617388,
6/13/2023 2:00,2965,13,4.682171,
6/13/2023 3:00,2966,12.98,NAN,
6/13/2023 4:00,2967,12.96,NAN,
6/13/2023 5:00,2968,12.94,NAN,
6/13/2023 6:00,2969,12.96,NAN,
6/13/2023 7:00,2970,13.4,NAN,
6/13/2023 8:00,2971,13.34,NAN,
6/13/2023 9:00,2972,13.72,NAN,
6/13/2023 10:00,2973,13.7,NAN,
6/13/2023 11:00,2974,13.75,NAN,
6/13/2023 12:00,2975,13.55,NAN,
6/13/2023 13:00,2976,13.76,4.829105,
6/13/2023 14:00,2977,13.48,4.94018,
6/13/2023 15:00,2978,13.43,5.097583,
6/13/2023 16:00,2979,13.34,5.458564,
6/13/2023 17:00,2980,13.25,5.218641,
6/13/2023 18:00,2981,13.18,4.821153,
6/13/2023 19:00,2982,13.13,4.756449,
6/13/2023 20:00,2983,13.1,4.645525,
6/13/2023 21:00,2984,13.09,4.617795,
6/13/2023 22:00,2985,13.06,NAN,
6/13/2023 23:00,2986,13.04,NAN,
6/14/2023 0:00,2987,13.01,NAN,
6/14/2023 1:00,2988,12.99,NAN,
6/14/2023 2:00,2989,12.96,NAN,
6/14/2023 3:00,2990,12.94,NAN,
6/14/2023 4:00,2991,12.93,NAN,
6/14/2023 5:00,2992,12.92,NAN,
6/14/2023 6:00,2993,12.94,NAN,
6/14/2023 7:00,2994,13.06,NAN,
6/14/2023 8:00,2995,14.32,5.042656,
6/14/2023 9:00,2996,14.15,5.476934,
6/14/2023 10:00,2997,13.8,5.661476,
6/14/2023 11:00,2998,13.85,5.449343,
6/14/2023 12:00,2999,13.76,5.375185,
6/14/2023 13:00,3000,13.81,5.089058,
6/14/2023 14:00,3001,13.56,4.830367,
6/14/2023 15:00,3002,13.55,4.950564,
6/14/2023 16:00,3003,13.45,5.172422,
6/14/2023 17:00,3004,13.36,4.9783,
6/14/2023 18:00,3005,13.22,4.996787,
6/14/2023 19:00,3006,13.14,5.024519,
6/14/2023 20:00,3007,13.11,4.839643,
6/14/2023 21:00,3008,13.1,4.691739,
6/14/2023 22:00,3009,13.08,NAN,
6/14/2023 23:00,3010,13.06,NAN,
6/15/2023 0:00,3011,13.04,NAN,
6/15/2023 1:00,3012,13.01,NAN,
6/15/2023 2:00,3013,13,NAN,
6/15/2023 3:00,3014,12.97,NAN,
6/15/2023 4:00,3015,12.96,NAN,
6/15/2023 5:00,3016,12.94,NAN,
6/15/2023 6:00,3017,12.94,NAN,
6/15/2023 7:00,3018,13.54,NAN,
6/15/2023 8:00,3019,13.61,NAN,
6/15/2023 9:00,3020,14.24,4.682189,
6/15/2023 10:00,3021,13.96,4.987197,
6/15/2023 11:00,3022,13.88,4.950336,
6/15/2023 12:00,3023,13.32,4.876525,
6/15/2023 13:00,3024,13.25,4.783911,
6/15/2023 14:00,3025,13.14,NAN,
6/15/2023 15:00,3026,13.14,NAN,
6/15/2023 16:00,3027,13.09,NAN,
6/15/2023 17:00,3028,13.05,NAN,
6/15/2023 18:00,3029,13.02,NAN,
6/15/2023 19:00,3030,12.98,NAN,
6/15/2023 20:00,3031,12.94,NAN,
6/15/2023 21:00,3032,12.91,NAN,
