Date,Rep,V,CDOM,CO2
4/28/2023 0:00,1859,13.05,3.193537,
4/28/2023 1:00,1860,13.04,3.17431,
4/28/2023 2:00,1861,13.02,3.166028,
4/28/2023 3:00,1862,13,3.166053,
4/28/2023 4:00,1863,12.98,3.173303,
4/28/2023 5:00,1864,12.96,3.15138,
4/28/2023 6:00,1865,12.94,3.1467,
4/28/2023 7:00,1866,12.96,3.129374,
4/28/2023 8:00,1867,13.01,3.128474,
4/28/2023 9:00,1868,13.68,3.151345,
4/28/2023 10:00,1869,13.52,3.153398,
4/28/2023 11:00,1870,14.18,3.183532,
4/28/2023 12:00,1871,13.84,3.242107,
4/28/2023 13:00,1872,13.81,3.285117,
4/28/2023 14:00,1873,13.69,3.326298,
4/28/2023 15:00,1874,13.51,3.338205,
4/28/2023 16:00,1875,13.38,3.339111,
4/28/2023 17:00,1876,13.33,3.332762,
4/28/2023 18:00,1877,13.23,3.292443,
4/28/2023 19:00,1878,13.15,3.287866,
4/28/2023 20:00,1879,13.13,3.285121,
4/28/2023 21:00,1880,13.12,3.30342,
4/28/2023 22:00,1881,13.1,3.292427,
4/28/2023 23:00,1882,13.08,3.313436,
4/29/2023 0:00,1883,13.08,3.311584,
4/29/2023 1:00,1884,13.05,3.317358,
4/29/2023 2:00,1885,13.03,3.315477,
4/29/2023 3:00,1886,13.01,3.333989,
4/29/2023 4:00,1887,12.99,3.323988,
4/29/2023 5:00,1888,12.96,3.327592,
4/29/2023 6:00,1889,12.94,3.335026,
4/29/2023 7:00,1890,13.18,3.349729,
4/29/2023 8:00,1891,13.76,3.372178,
4/29/2023 9:00,1892,13.89,3.359207,
4/29/2023 10:00,1893,13.88,3.338663,
4/29/2023 11:00,1894,13.83,3.300853,
4/29/2023 12:00,1895,13.8,3.280763,
4/29/2023 13:00,1896,13.49,3.240538,
4/29/2023 14:00,1897,13.45,3.245929,
4/29/2023 15:00,1898,13.27,3.215625,
4/29/2023 16:00,1899,13.16,3.224737,
4/29/2023 17:00,1900,13.14,3.24024,
4/29/2023 18:00,1901,13.15,3.270003,
4/29/2023 19:00,1902,13.11,3.296768,
4/29/2023 20:00,1903,13.09,3.330871,
4/29/2023 21:00,1904,13.08,3.334494,
4/29/2023 22:00,1905,13.06,3.361109,
4/29/2023 23:00,1906,13.04,3.35741,
4/30/2023 0:00,1907,13.03,3.373926,
4/30/2023 1:00,1908,13.01,3.365638,
4/30/2023 2:00,1909,12.99,3.318962,
4/30/2023 3:00,1910,12.97,3.352824,
4/30/2023 4:00,1911,12.95,3.332714,
4/30/2023 5:00,1912,12.93,3.32077,
4/30/2023 6:00,1913,12.93,3.316219,
4/30/2023 7:00,1914,13.03,3.338123,
4/30/2023 8:00,1915,14.19,3.347956,
4/30/2023 9:00,1916,14.27,3.275981,
4/30/2023 10:00,1917,13.72,3.27597,
4/30/2023 11:00,1918,13.76,3.329938,
4/30/2023 12:00,1919,13.65,3.351902,
4/30/2023 13:00,1920,13.65,3.38029,
4/30/2023 14:00,1921,13.77,3.392187,
4/30/2023 15:00,1922,13.61,3.415061,
4/30/2023 16:00,1923,13.4,3.408659,
4/30/2023 17:00,1924,13.26,3.433367,
4/30/2023 18:00,1925,13.19,3.435192,
4/30/2023 19:00,1926,13.14,3.458067,
4/30/2023 20:00,1927,13.12,3.494986,
4/30/2023 21:00,1928,13.1,3.494157,
4/30/2023 22:00,1929,13.09,3.510197,
4/30/2023 23:00,1930,13.08,3.515784,
5/1/2023 0:00,1931,13.05,3.515737,
5/1/2023 1:00,1932,13.04,3.513901,
5/1/2023 2:00,1933,13.02,3.51019,
5/1/2023 3:00,1934,13,3.518729,
5/1/2023 4:00,1935,12.97,3.513324,
5/1/2023 5:00,1936,12.94,3.506771,
5/1/2023 6:00,1937,12.93,3.517864,
5/1/2023 7:00,1938,13.4,3.42997,
5/1/2023 8:00,1939,14.32,3.364754,
5/1/2023 9:00,1940,14.32,3.357477,
5/1/2023 10:00,1941,13.9,3.448924,
5/1/2023 11:00,1942,13.78,3.520304,
5/1/2023 12:00,1943,13.7,3.554163,
5/1/2023 13:00,1944,13.65,3.584362,
5/1/2023 14:00,1945,13.7,3.555994,
5/1/2023 15:00,1946,13.47,3.563314,
5/1/2023 16:00,1947,13.3,3.556909,
5/1/2023 17:00,1948,13.23,3.56789,
5/1/2023 18:00,1949,13.18,3.56606,
5/1/2023 19:00,1950,13.14,3.582532,
5/1/2023 20:00,1951,13.12,NAN,
5/1/2023 21:00,1952,13.11,NAN,
5/1/2023 22:00,1953,13.09,NAN,
5/1/2023 23:00,1954,13.08,NAN,
5/2/2023 0:00,1955,13.05,NAN,
5/2/2023 1:00,1956,13.04,NAN,
5/2/2023 2:00,1957,13.01,NAN,
5/2/2023 3:00,1958,12.98,NAN,
5/2/2023 4:00,1959,12.95,NAN,
5/2/2023 5:00,1960,12.93,NAN,
5/2/2023 6:00,1961,12.92,NAN,
5/2/2023 7:00,1962,13.31,3.544114,
5/2/2023 8:00,1963,14.32,3.466828,
5/2/2023 9:00,1964,14.28,3.456255,
5/2/2023 10:00,1965,13.88,3.527628,
5/2/2023 11:00,1966,13.73,NAN,
5/2/2023 12:00,1967,13.56,NAN,
5/2/2023 13:00,1968,13.61,NAN,
5/2/2023 14:00,1969,13.72,3.588026,
5/2/2023 15:00,1970,13.42,3.562403,
5/2/2023 16:00,1971,13.28,3.566978,
5/2/2023 17:00,1972,13.22,3.562403,
5/2/2023 18:00,1973,13.18,NAN,
5/2/2023 19:00,1974,13.14,NAN,
5/2/2023 20:00,1975,13.12,NAN,
5/2/2023 21:00,1976,13.1,NAN,
5/2/2023 22:00,1977,13.08,NAN,
5/2/2023 23:00,1978,13.06,NAN,
5/3/2023 0:00,1979,13.04,NAN,
5/3/2023 1:00,1980,13.01,NAN,
5/3/2023 2:00,1981,12.99,NAN,
5/3/2023 3:00,1982,12.96,NAN,
5/3/2023 4:00,1983,12.93,NAN,
5/3/2023 5:00,1984,12.91,3.596677,
5/3/2023 6:00,1985,12.92,3.583873,
5/3/2023 7:00,1986,13.32,3.514163,
5/3/2023 8:00,1987,14.32,3.439628,
5/3/2023 9:00,1988,14.23,3.447114,
5/3/2023 10:00,1989,13.84,3.497429,
5/3/2023 11:00,1990,13.76,3.575215,
5/3/2023 12:00,1991,13.57,3.570639,
5/3/2023 13:00,1992,13.67,3.568808,
5/3/2023 14:00,1993,13.79,3.542269,
5/3/2023 15:00,1994,13.43,3.536778,
5/3/2023 16:00,1995,13.3,3.523967,
5/3/2023 17:00,1996,13.23,3.520321,
5/3/2023 18:00,1997,13.18,3.530374,
5/3/2023 19:00,1998,13.14,3.519392,
5/3/2023 20:00,1999,13.12,3.551411,
5/3/2023 21:00,2000,13.1,3.556949,
5/3/2023 22:00,2001,13.08,3.575752,
5/3/2023 23:00,2002,13.06,3.576166,
5/4/2023 0:00,2003,13.03,3.56972,
5/4/2023 1:00,2004,13.01,3.571786,
5/4/2023 2:00,2005,12.97,3.591124,
5/4/2023 3:00,2006,12.94,3.575417,
5/4/2023 4:00,2007,12.9,3.591589,
5/4/2023 5:00,2008,12.88,3.584361,
5/4/2023 6:00,2009,12.88,3.59675,
5/4/2023 7:00,2010,13.33,3.463641,
5/4/2023 8:00,2011,14.32,3.31919,
5/4/2023 9:00,2012,14.3,3.273432,
5/4/2023 10:00,2013,13.89,3.320812,
5/4/2023 11:00,2014,13.76,3.410493,
5/4/2023 12:00,2015,13.58,3.438861,
5/4/2023 13:00,2016,13.59,3.46723,
5/4/2023 14:00,2017,13.75,3.452588,
5/4/2023 15:00,2018,13.42,3.451673,
5/4/2023 16:00,2019,13.36,3.428787,
5/4/2023 17:00,2020,13.24,3.443455,
5/4/2023 18:00,2021,13.19,3.440724,
5/4/2023 19:00,2022,13.14,3.456249,
5/4/2023 20:00,2023,13.12,3.47271,
5/4/2023 21:00,2024,13.1,3.505901,
5/4/2023 22:00,2025,13.08,3.502712,
5/4/2023 23:00,2026,13.05,3.512094,
5/5/2023 0:00,2027,13.01,3.514825,
5/5/2023 1:00,2028,12.98,3.524377,
5/5/2023 2:00,2029,12.94,3.55236,
5/5/2023 3:00,2030,12.91,3.527201,
5/5/2023 4:00,2031,12.89,3.521973,
5/5/2023 5:00,2032,12.88,3.5092,
5/5/2023 6:00,2033,12.88,3.492711,
5/5/2023 7:00,2034,13.25,3.399273,
5/5/2023 8:00,2035,14.01,3.279774,
5/5/2023 9:00,2036,14.25,3.213189,
5/5/2023 10:00,2037,13.83,3.204593,
5/5/2023 11:00,2038,13.83,3.262243,
5/5/2023 12:00,2039,13.66,3.331792,
5/5/2023 13:00,2040,13.77,3.346434,
5/5/2023 14:00,2041,13.74,3.374802,
5/5/2023 15:00,2042,13.71,3.368427,
5/5/2023 16:00,2043,13.55,3.39496,
5/5/2023 17:00,2044,13.38,3.398596,
5/5/2023 18:00,2045,13.25,3.403172,
5/5/2023 19:00,2046,13.16,3.423304,
5/5/2023 20:00,2047,13.13,3.425134,
5/5/2023 21:00,2048,13.11,3.41865,
5/5/2023 22:00,2049,13.1,3.411425,
5/5/2023 23:00,2050,13.09,3.407263,
5/6/2023 0:00,2051,13.07,3.368796,
5/6/2023 1:00,2052,13.05,3.36689,
5/6/2023 2:00,2053,13.04,3.34991,
5/6/2023 3:00,2054,13.01,3.330758,
5/6/2023 4:00,2055,13,3.323498,
5/6/2023 5:00,2056,12.97,3.328109,
5/6/2023 6:00,2057,12.95,3.288671,
5/6/2023 7:00,2058,12.96,3.29246,
5/6/2023 8:00,2059,13.03,3.271255,
5/6/2023 9:00,2060,13.29,3.235099,
5/6/2023 10:00,2061,13.4,3.188341,
5/6/2023 11:00,2062,13.34,3.194474,
5/6/2023 12:00,2063,13.57,3.192662,
5/6/2023 13:00,2064,13.51,3.182624,
5/6/2023 14:00,2065,13.56,3.196351,
5/6/2023 15:00,2066,13.53,3.212823,
5/6/2023 16:00,2067,13.43,3.241192,
5/6/2023 17:00,2068,13.26,3.262239,
5/6/2023 18:00,2069,13.2,3.290598,
5/6/2023 19:00,2070,13.12,3.305202,
5/6/2023 20:00,2071,13.08,3.311763,
5/6/2023 21:00,2072,13.04,3.313755,
5/6/2023 22:00,2073,12.99,3.341653,
5/6/2023 23:00,2074,12.95,3.341895,
5/7/2023 0:00,2075,12.92,3.34727,
5/7/2023 1:00,2076,12.9,3.345568,
5/7/2023 2:00,2077,12.9,3.364089,
5/7/2023 3:00,2078,12.89,3.353141,
5/7/2023 4:00,2079,12.89,3.346768,
5/7/2023 5:00,2080,12.88,3.349511,
5/7/2023 6:00,2081,12.9,3.336518,
5/7/2023 7:00,2082,13.23,3.283535,
5/7/2023 8:00,2083,14.32,3.215242,
5/7/2023 9:00,2084,13.99,3.239373,
5/7/2023 10:00,2085,13.87,3.316231,
5/7/2023 11:00,2086,13.77,3.396764,
5/7/2023 12:00,2087,13.71,3.434283,
5/7/2023 13:00,2088,13.62,3.454416,
5/7/2023 14:00,2089,13.78,3.450772,
5/7/2023 15:00,2090,13.53,3.461748,
5/7/2023 16:00,2091,13.51,3.4654,
5/7/2023 17:00,2092,13.32,3.450761,
5/7/2023 18:00,2093,13.2,3.453504,
5/7/2023 19:00,2094,13.15,3.466315,
5/7/2023 20:00,2095,13.13,3.462655,
5/7/2023 21:00,2096,13.11,3.479988,
5/7/2023 22:00,2097,13.1,3.480025,
5/7/2023 23:00,2098,13.08,3.466644,
5/8/2023 0:00,2099,13.07,3.456633,
5/8/2023 1:00,2100,13.05,3.441175,
5/8/2023 2:00,2101,13.04,3.450682,
5/8/2023 3:00,2102,13.02,3.436121,
5/8/2023 4:00,2103,13,3.437006,
5/8/2023 5:00,2104,12.98,3.438879,
5/8/2023 6:00,2105,12.98,3.432432,
5/8/2023 7:00,2106,13.24,3.393988,
5/8/2023 8:00,2107,14.33,3.318365,
5/8/2023 9:00,2108,14.27,3.322643,
5/8/2023 10:00,2109,13.92,3.395674,
5/8/2023 11:00,2110,13.75,3.464545,
5/8/2023 12:00,2111,13.62,3.489265,
5/8/2023 13:00,2112,13.69,3.467265,
5/8/2023 14:00,2113,13.76,3.453642,
5/8/2023 15:00,2114,13.45,3.45197,
5/8/2023 16:00,2115,13.39,3.429088,
5/8/2023 17:00,2116,13.32,3.420866,
5/8/2023 18:00,2117,13.19,3.411625,
5/8/2023 19:00,2118,13.15,3.411621,
5/8/2023 20:00,2119,13.13,3.393163,
5/8/2023 21:00,2120,13.11,3.405921,
5/8/2023 22:00,2121,13.1,3.38855,
5/8/2023 23:00,2122,13.09,3.381144,
5/9/2023 0:00,2123,13.07,3.368336,
5/9/2023 1:00,2124,13.05,3.364778,
5/9/2023 2:00,2125,13.03,3.360711,
5/9/2023 3:00,2126,13.01,3.360783,
5/9/2023 4:00,2127,12.99,3.360158,
5/9/2023 5:00,2128,12.96,3.374765,
5/9/2023 6:00,2129,12.95,3.342753,
5/9/2023 7:00,2130,12.97,3.332744,
5/9/2023 8:00,2131,13.01,3.301447,
5/9/2023 9:00,2132,13.37,3.253547,
5/9/2023 10:00,2133,14.12,3.227413,
5/9/2023 11:00,2134,13.92,3.222889,
5/9/2023 12:00,2135,13.98,3.251258,
5/9/2023 13:00,2136,13.76,3.280566,
5/9/2023 14:00,2137,13.77,3.300783,
5/9/2023 15:00,2138,13.55,3.307267,
5/9/2023 16:00,2139,13.58,3.318301,
5/9/2023 17:00,2140,13.33,3.333866,
5/9/2023 18:00,2141,13.21,3.332916,
5/9/2023 19:00,2142,13.16,3.330156,
5/9/2023 20:00,2143,13.13,3.320926,
5/9/2023 21:00,2144,13.12,3.326328,
5/9/2023 22:00,2145,13.11,3.329967,
5/9/2023 23:00,2146,13.09,3.327195,
5/10/2023 0:00,2147,13.08,3.329857,
5/10/2023 1:00,2148,13.05,3.33009,
5/10/2023 2:00,2149,13.03,3.306563,
5/10/2023 3:00,2150,13.01,3.300273,
5/10/2023 4:00,2151,12.99,3.297555,
5/10/2023 5:00,2152,12.96,3.290267,
5/10/2023 6:00,2153,12.95,3.268216,
5/10/2023 7:00,2154,13.06,3.260906,
5/10/2023 8:00,2155,14.32,3.20835,
5/10/2023 9:00,2156,14.31,3.230213,
5/10/2023 10:00,2157,13.89,3.302145,
5/10/2023 11:00,2158,13.71,3.343305,
5/10/2023 12:00,2159,13.73,3.346895,
5/10/2023 13:00,2160,13.66,3.337762,
5/10/2023 14:00,2161,13.61,3.326886,
5/10/2023 15:00,2162,13.49,3.334258,
5/10/2023 16:00,2163,13.45,3.348718,
5/10/2023 17:00,2164,13.33,3.408857,
5/10/2023 18:00,2165,13.21,3.419678,
5/10/2023 19:00,2166,13.14,3.408661,
5/10/2023 20:00,2167,13.11,3.395862,
5/10/2023 21:00,2168,13.1,3.392307,
5/10/2023 22:00,2169,13.09,3.390728,
5/10/2023 23:00,2170,13.08,3.366188,
5/11/2023 0:00,2171,13.06,3.38492,
5/11/2023 1:00,2172,13.05,3.374115,
5/11/2023 2:00,2173,13.03,3.352987,
5/11/2023 3:00,2174,13.02,3.329214,
5/11/2023 4:00,2175,13,3.325553,
5/11/2023 5:00,2176,12.98,3.296088,
5/11/2023 6:00,2177,12.97,3.279695,
5/11/2023 7:00,2178,13,3.26588,
5/11/2023 8:00,2179,13.11,3.254566,
5/11/2023 9:00,2180,13.64,3.225642,
5/11/2023 10:00,2181,13.79,3.215555,
5/11/2023 11:00,2182,13.87,3.253088,
5/11/2023 12:00,2183,13.68,3.284275,
5/11/2023 13:00,2184,13.78,3.308228,
5/11/2023 14:00,2185,13.54,3.323805,
5/11/2023 15:00,2186,13.56,3.348501,
5/11/2023 16:00,2187,13.27,3.33391,
5/11/2023 17:00,2188,13.17,3.353978,
5/11/2023 18:00,2189,13.14,3.346627,
5/11/2023 19:00,2190,13.12,3.366645,
5/11/2023 20:00,2191,13.1,3.388582,
5/11/2023 21:00,2192,13.08,3.400043,
5/11/2023 22:00,2193,13.06,3.381876,
5/11/2023 23:00,2194,13.04,3.370899,
5/12/2023 0:00,2195,13.01,3.349066,
5/12/2023 1:00,2196,12.99,3.364018,
5/12/2023 2:00,2197,12.96,3.345579,
5/12/2023 3:00,2198,12.94,3.349218,
5/12/2023 4:00,2199,12.93,3.349184,
5/12/2023 5:00,2200,12.92,3.336316,
5/12/2023 6:00,2201,12.92,3.325336,
5/12/2023 7:00,2202,12.98,3.300589,
5/12/2023 8:00,2203,13.52,3.288727,
5/12/2023 9:00,2204,14.14,3.268229,
5/12/2023 10:00,2205,13.91,3.282377,
5/12/2023 11:00,2206,13.7,3.333666,
5/12/2023 12:00,2207,13.7,3.375813,
5/12/2023 13:00,2208,13.74,3.419843,
5/12/2023 14:00,2209,13.66,3.460207,
5/12/2023 15:00,2210,13.56,3.452906,
5/12/2023 16:00,2211,13.37,3.469396,
5/12/2023 17:00,2212,13.26,3.472943,
5/12/2023 18:00,2213,13.18,3.492952,
5/12/2023 19:00,2214,13.14,3.480048,
5/12/2023 20:00,2215,13.12,3.492825,
5/12/2023 21:00,2216,13.1,3.533449,
5/12/2023 22:00,2217,13.08,3.550592,
5/12/2023 23:00,2218,13.05,3.548686,
5/13/2023 0:00,2219,13.04,3.500122,
5/13/2023 1:00,2220,13.01,3.477169,
5/13/2023 2:00,2221,13,3.42054,
5/13/2023 3:00,2222,12.97,3.389408,
5/13/2023 4:00,2223,12.94,3.36748,
5/13/2023 5:00,2224,12.92,3.325377,
5/13/2023 6:00,2225,12.92,3.307255,
5/13/2023 7:00,2226,13.11,3.301831,
5/13/2023 8:00,2227,14.3,3.35654,
5/13/2023 9:00,2228,14.16,3.33426,
5/13/2023 10:00,2229,13.81,3.383066,
5/13/2023 11:00,2230,13.66,3.425124,
5/13/2023 12:00,2231,13.84,3.490078,
5/13/2023 13:00,2232,13.68,3.546866,
5/13/2023 14:00,2233,13.8,NAN,
5/13/2023 15:00,2234,13.47,NAN,
5/13/2023 16:00,2235,13.52,NAN,
5/13/2023 17:00,2236,13.26,NAN,
5/13/2023 18:00,2237,13.21,NAN,
5/13/2023 19:00,2238,13.14,3.592661,
5/13/2023 20:00,2239,13.12,3.557412,
5/13/2023 21:00,2240,13.1,3.509965,
5/13/2023 22:00,2241,13.09,3.477266,
5/13/2023 23:00,2242,13.07,3.413443,
5/14/2023 0:00,2243,13.05,3.385894,
5/14/2023 1:00,2244,13.03,3.295204,
5/14/2023 2:00,2245,13.01,3.242044,
5/14/2023 3:00,2246,12.98,3.160569,
5/14/2023 4:00,2247,12.95,3.123063,
5/14/2023 5:00,2248,12.93,3.022361,
5/14/2023 6:00,2249,12.94,3.026049,
5/14/2023 7:00,2250,13.25,3.075449,
5/14/2023 8:00,2251,14.32,3.328389,
5/14/2023 9:00,2252,14.33,3.402257,
5/14/2023 10:00,2253,13.85,3.568192,
5/14/2023 11:00,2254,13.8,NAN,
5/14/2023 12:00,2255,13.59,NAN,
5/14/2023 13:00,2256,13.56,NAN,
5/14/2023 14:00,2257,13.92,NAN,
5/14/2023 15:00,2258,13.43,NAN,
5/14/2023 16:00,2259,13.28,NAN,
5/14/2023 17:00,2260,13.23,NAN,
5/14/2023 18:00,2261,13.19,NAN,
5/14/2023 19:00,2262,13.15,NAN,
5/14/2023 20:00,2263,13.13,NAN,
5/14/2023 21:00,2264,13.11,3.561565,
5/14/2023 22:00,2265,13.1,3.486463,
5/14/2023 23:00,2266,13.08,3.441841,
5/15/2023 0:00,2267,13.06,3.396389,
5/15/2023 1:00,2268,13.04,3.374552,
5/15/2023 2:00,2269,13.01,3.329249,
5/15/2023 3:00,2270,12.99,3.291709,
5/15/2023 4:00,2271,12.96,3.265919,
5/15/2023 5:00,2272,12.94,3.225595,
5/15/2023 6:00,2273,12.94,3.178833,
5/15/2023 7:00,2274,13.21,3.284262,
5/15/2023 8:00,2275,14.18,3.476828,
5/15/2023 9:00,2276,13.5,3.566108,
5/15/2023 10:00,2277,14.32,NAN,
5/15/2023 11:00,2278,13.84,NAN,
5/15/2023 12:00,2279,13.56,NAN,
5/15/2023 13:00,2280,13.76,NAN,
5/15/2023 14:00,2281,13.6,NAN,
5/15/2023 15:00,2282,13.67,NAN,
5/15/2023 16:00,2283,13.54,NAN,
5/15/2023 17:00,2284,13.33,NAN,
5/15/2023 18:00,2285,13.21,NAN,
5/15/2023 19:00,2286,13.14,NAN,
5/15/2023 20:00,2287,13.12,NAN,
5/15/2023 21:00,2288,13.1,NAN,
5/15/2023 22:00,2289,13.09,NAN,
5/15/2023 23:00,2290,13.07,NAN,
5/16/2023 0:00,2291,13.05,NAN,
5/16/2023 1:00,2292,13.03,NAN,
5/16/2023 2:00,2293,13.01,NAN,
5/16/2023 3:00,2294,12.98,NAN,
5/16/2023 4:00,2295,12.95,NAN,
5/16/2023 5:00,2296,12.93,NAN,
5/16/2023 6:00,2297,12.92,4.256866,
5/16/2023 7:00,2298,13.05,4.423195,
5/16/2023 8:00,2299,14.3,4.552722,
5/16/2023 9:00,2300,14.32,5.105567,
5/16/2023 10:00,2301,13.8,5.142713,
5/16/2023 11:00,2302,13.73,5.059602,
5/16/2023 12:00,2303,13.68,5.004088,
5/16/2023 13:00,2304,13.68,4.994965,
5/16/2023 14:00,2305,13.61,4.884154,
5/16/2023 15:00,2306,13.5,4.782382,
5/16/2023 16:00,2307,13.26,4.662376,
5/16/2023 17:00,2308,13.22,4.495914,
5/16/2023 18:00,2309,13.23,NAN,
5/16/2023 19:00,2310,13.14,NAN,
5/16/2023 20:00,2311,13.11,NAN,
5/16/2023 21:00,2312,13.1,NAN,
5/16/2023 22:00,2313,13.08,NAN,
5/16/2023 23:00,2314,13.06,4.431795,
5/17/2023 0:00,2315,13.04,4.469127,
5/17/2023 1:00,2316,13.01,4.533915,
5/17/2023 2:00,2317,12.99,4.617393,
5/17/2023 3:00,2318,12.96,4.700631,
5/17/2023 4:00,2319,12.94,4.802321,
5/17/2023 5:00,2320,12.92,4.903987,
5/17/2023 6:00,2321,12.94,4.977835,
5/17/2023 7:00,2322,13.24,5.346857,
5/17/2023 8:00,2323,13.91,5.687788,
5/17/2023 9:00,2324,13.75,5.410568,
5/17/2023 10:00,2325,13.65,5.216566,
5/17/2023 11:00,2326,13.77,5.10573,
5/17/2023 12:00,2327,13.33,4.939381,
5/17/2023 13:00,2328,13.71,4.745198,
5/17/2023 14:00,2329,13.57,4.745184,
5/17/2023 15:00,2330,13.59,4.717467,
5/17/2023 16:00,2331,13.26,4.65278,
5/17/2023 17:00,2332,13.29,4.643655,
5/17/2023 18:00,2333,13.21,4.662182,
5/17/2023 19:00,2334,13.13,4.736554,
5/17/2023 20:00,2335,13.1,4.773757,
5/17/2023 21:00,2336,13.09,4.866148,
5/17/2023 22:00,2337,13.07,4.986945,
5/17/2023 23:00,2338,13.05,5.042603,
5/18/2023 0:00,2339,13.04,5.153575,
5/18/2023 1:00,2340,13.01,5.29223,
5/18/2023 2:00,2341,12.99,5.541726,
5/18/2023 3:00,2342,12.95,5.717267,
5/18/2023 4:00,2343,12.93,5.865032,
5/18/2023 5:00,2344,12.91,6.105426,
5/18/2023 6:00,2345,12.93,6.24436,
5/18/2023 7:00,2346,13.11,6.447368,
5/18/2023 8:00,2347,14.28,6.981697,
5/18/2023 9:00,2348,13.8,6.500848,
5/18/2023 10:00,2349,13.73,6.140485,
5/18/2023 11:00,2350,13.42,5.835496,
5/18/2023 12:00,2351,13.63,5.604571,
5/18/2023 13:00,2352,13.2,5.623257,
5/18/2023 14:00,2353,13.45,5.642378,
5/18/2023 15:00,2354,13.58,5.827248,
5/18/2023 16:00,2355,13.56,6.195832,
5/18/2023 17:00,2356,13.28,6.288299,
5/18/2023 18:00,2357,13.18,6.371465,
5/18/2023 19:00,2358,13.12,6.186605,
5/18/2023 20:00,2359,13.1,6.001822,
5/18/2023 21:00,2360,13.08,5.974854,
5/18/2023 22:00,2361,13.06,5.910489,
5/18/2023 23:00,2362,13.03,5.873518,
5/19/2023 0:00,2363,13,5.929283,
5/19/2023 1:00,2364,12.96,6.012921,
5/19/2023 2:00,2365,12.94,6.012789,
5/19/2023 3:00,2366,12.92,6.06847,
5/19/2023 4:00,2367,12.91,6.142536,
5/19/2023 5:00,2368,12.91,6.179568,
5/19/2023 6:00,2369,12.91,6.216536,
5/19/2023 7:00,2370,12.94,6.23495,
5/19/2023 8:00,2371,13.01,6.216453,
5/19/2023 9:00,2372,13.14,6.253434,
5/19/2023 10:00,2373,13.52,6.418918,
5/19/2023 11:00,2374,13.67,6.80641,
5/19/2023 12:00,2375,13.72,6.777962,
5/19/2023 13:00,2376,13.6,6.565479,
5/19/2023 14:00,2377,13.69,6.362239,
5/19/2023 15:00,2378,13.38,6.269841,
5/19/2023 16:00,2379,13.42,5.891087,
5/19/2023 17:00,2380,13.24,5.539897,
5/19/2023 18:00,2381,13.18,5.336732,
5/19/2023 19:00,2382,13.15,4.994731,
5/19/2023 20:00,2383,13.1,NAN,
5/19/2023 21:00,2384,13.08,2.951336,
5/19/2023 22:00,2385,13.04,2.015225,
5/19/2023 23:00,2386,13,NAN,
5/20/2023 0:00,2387,12.95,NAN,
5/20/2023 1:00,2388,12.93,0.4952232,
5/20/2023 2:00,2389,12.92,-0.1685573,
5/20/2023 3:00,2390,12.91,-0.2234788,
5/20/2023 4:00,2391,12.9,-0.6555268,
5/20/2023 5:00,2392,12.9,-0.9420272,
5/20/2023 6:00,2393,12.91,-1.137921,
5/20/2023 7:00,2394,12.99,-1.259644,
5/20/2023 8:00,2395,13.63,-1.26971,
5/20/2023 9:00,2396,14.21,-0.7168223,
5/20/2023 10:00,2397,13.72,-0.2014965,
5/20/2023 11:00,2398,13.82,-0.2252899,
5/20/2023 12:00,2399,13.7,-0.1154751,
5/20/2023 13:00,2400,13.68,-0.069715,
5/20/2023 14:00,2401,13.5,-0.2133961,
5/20/2023 15:00,2402,13.5,-0.1694685,
5/20/2023 16:00,2403,13.48,-0.04500334,
5/20/2023 17:00,2404,13.28,-0.1026592,
5/20/2023 18:00,2405,13.2,0.01997961,
5/20/2023 19:00,2406,13.14,-0.06513964,
5/20/2023 20:00,2407,13.12,-0.2060734,
5/20/2023 21:00,2408,13.11,-0.2975845,
5/20/2023 22:00,2409,13.09,-0.2381011,
5/20/2023 23:00,2410,13.07,-0.2362792,
5/21/2023 0:00,2411,13.05,-0.2994391,
5/21/2023 1:00,2412,13.03,-0.1374354,
5/21/2023 2:00,2413,13.01,0.1929016,
5/21/2023 3:00,2414,12.99,0.5689837,
5/21/2023 4:00,2415,12.96,NAN,
5/21/2023 5:00,2416,12.94,NAN,
5/21/2023 6:00,2417,12.95,NAN,
5/21/2023 7:00,2418,13.3,NAN,
5/21/2023 8:00,2419,14.25,NAN,
5/21/2023 9:00,2420,14.27,2.223593,
5/21/2023 10:00,2421,13.55,NAN,
5/21/2023 11:00,2422,13.59,NAN,
5/21/2023 12:00,2423,13.7,NAN,
5/21/2023 13:00,2424,13.62,2.200852,
5/21/2023 14:00,2425,13.59,2.381309,
5/21/2023 15:00,2426,13.41,2.644004,
5/21/2023 16:00,2427,13.35,2.636775,
5/21/2023 17:00,2428,13.22,2.73645,
5/21/2023 18:00,2429,13.14,2.755467,
5/21/2023 19:00,2430,13.11,2.796792,
