"Plot Title: Bradford_14cond"
"#","Date Time, GMT-05:00","Full Range, μS/cm (LGR S/N: 21415362, SEN S/N: 21415362)","Temp, °F (LGR S/N: 21415362, SEN S/N: 21415362)"
1,07/04/23 02:00:00 PM,122.4,80.62
2,07/04/23 03:00:00 PM,124.2,81.36
3,07/04/23 04:00:00 PM,124.9,81.57
4,07/04/23 05:00:00 PM,125.6,81.63
5,07/04/23 06:00:00 PM,124.9,81.61
6,07/04/23 07:00:00 PM,126.4,81.54
7,07/04/23 08:00:00 PM,127.5,81.12
8,07/04/23 09:00:00 PM,127.9,80.85
9,07/04/23 10:00:00 PM,125.0,80.53
10,07/04/23 11:00:00 PM,125.3,80.19
11,07/05/23 12:00:00 AM,124.6,79.86
12,07/05/23 01:00:00 AM,123.2,79.65
13,07/05/23 02:00:00 AM,123.2,79.52
14,07/05/23 03:00:00 AM,123.2,79.30
15,07/05/23 04:00:00 AM,124.7,79.11
16,07/05/23 05:00:00 AM,124.3,78.91
17,07/05/23 06:00:00 AM,125.1,78.71
18,07/05/23 07:00:00 AM,124.7,78.62
19,07/05/23 08:00:00 AM,125.1,78.69
20,07/05/23 09:00:00 AM,126.2,78.91
21,07/05/23 10:00:00 AM,128.0,79.20
22,07/05/23 11:00:00 AM,129.1,79.43
23,07/05/23 12:00:00 PM,130.5,79.88
24,07/05/23 01:00:00 PM,131.3,80.20
25,07/05/23 02:00:00 PM,136.0,80.62
26,07/05/23 03:00:00 PM,134.5,81.03
27,07/05/23 04:00:00 PM,134.1,81.25
28,07/05/23 05:00:00 PM,134.1,81.37
29,07/05/23 06:00:00 PM,134.1,81.37
30,07/05/23 07:00:00 PM,134.1,81.32
31,07/05/23 08:00:00 PM,134.5,81.09
32,07/05/23 09:00:00 PM,134.5,81.00
33,07/05/23 10:00:00 PM,134.9,80.80
34,07/05/23 11:00:00 PM,134.2,80.51
35,07/06/23 12:00:00 AM,155.3,80.13
36,07/06/23 01:00:00 AM,134.6,79.90
37,07/06/23 02:00:00 AM,134.6,79.63
38,07/06/23 03:00:00 AM,135.0,79.48
39,07/06/23 04:00:00 AM,134.3,79.29
40,07/06/23 05:00:00 AM,133.2,79.20
41,07/06/23 06:00:00 AM,132.5,79.05
42,07/06/23 07:00:00 AM,132.5,78.98
43,07/06/23 08:00:00 AM,133.6,79.11
44,07/06/23 09:00:00 AM,135.4,79.23
45,07/06/23 10:00:00 AM,135.4,79.52
46,07/06/23 11:00:00 AM,136.5,79.84
47,07/06/23 12:00:00 PM,138.3,80.15
48,07/06/23 01:00:00 PM,139.0,80.28
49,07/06/23 02:00:00 PM,140.4,81.05
50,07/06/23 03:00:00 PM,141.5,81.41
51,07/06/23 04:00:00 PM,141.9,81.57
52,07/06/23 05:00:00 PM,141.9,81.52
53,07/06/23 06:00:00 PM,143.0,81.32
54,07/06/23 07:00:00 PM,143.8,81.16
55,07/06/23 08:00:00 PM,146.0,80.89
56,07/06/23 09:00:00 PM,147.1,80.89
57,07/06/23 10:00:00 PM,146.4,80.76
58,07/06/23 11:00:00 PM,143.8,80.37
59,07/07/23 12:00:00 AM,143.1,79.95
60,07/07/23 01:00:00 AM,142.4,79.61
61,07/07/23 02:00:00 AM,141.7,79.29
62,07/07/23 03:00:00 AM,139.9,78.96
63,07/07/23 04:00:00 AM,138.8,78.73
64,07/07/23 05:00:00 AM,139.5,78.55
65,07/07/23 06:00:00 AM,138.4,78.40
66,07/07/23 07:00:00 AM,140.7,78.37
67,07/07/23 08:00:00 AM,140.6,78.46
68,07/07/23 09:00:00 AM,140.3,78.73
69,07/07/23 10:00:00 AM,140.6,78.98
70,07/07/23 11:00:00 AM,142.8,79.29
71,07/07/23 12:00:00 PM,142.8,79.68
72,07/07/23 01:00:00 PM,145.7,80.01
73,07/07/23 02:00:00 PM,146.4,80.60
74,07/07/23 03:00:00 PM,146.8,80.64
75,07/07/23 04:00:00 PM,147.1,80.62
76,07/07/23 05:00:00 PM,147.1,80.60
77,07/07/23 06:00:00 PM,137.5,80.15
78,07/07/23 07:00:00 PM,138.3,79.93
79,07/07/23 08:00:00 PM,146.8,79.79
80,07/07/23 09:00:00 PM,152.0,79.63
81,07/07/23 10:00:00 PM,153.5,79.43
82,07/07/23 11:00:00 PM,154.7,79.21
83,07/08/23 12:00:00 AM,154.7,79.00
84,07/08/23 01:00:00 AM,154.3,78.82
85,07/08/23 02:00:00 AM,153.2,78.62
86,07/08/23 03:00:00 AM,152.1,78.39
87,07/08/23 04:00:00 AM,151.4,78.22
88,07/08/23 05:00:00 AM,149.6,78.08
89,07/08/23 06:00:00 AM,150.3,77.95
90,07/08/23 07:00:00 AM,149.6,77.92
91,07/08/23 08:00:00 AM,150.3,77.95
92,07/08/23 09:00:00 AM,149.9,78.12
93,07/08/23 10:00:00 AM,151.0,78.42
94,07/08/23 11:00:00 AM,151.7,78.87
95,07/08/23 12:00:00 PM,153.5,79.27
96,07/08/23 01:00:00 PM,153.1,79.84
97,07/08/23 02:00:00 PM,154.9,80.60
98,07/08/23 03:00:00 PM,156.3,81.12
99,07/08/23 04:00:00 PM,157.1,81.18
100,07/08/23 05:00:00 PM,156.7,80.96
101,07/08/23 06:00:00 PM,153.8,80.67
102,07/08/23 07:00:00 PM,155.3,80.51
103,07/08/23 08:00:00 PM,154.9,80.20
104,07/08/23 09:00:00 PM,154.6,79.93
105,07/08/23 10:00:00 PM,153.5,79.65
106,07/08/23 11:00:00 PM,153.1,79.57
107,07/09/23 12:00:00 AM,152.8,79.52
108,07/09/23 01:00:00 AM,153.5,79.47
109,07/09/23 02:00:00 AM,153.9,79.47
110,07/09/23 03:00:00 AM,155.4,79.38
111,07/09/23 04:00:00 AM,156.5,79.30
112,07/09/23 05:00:00 AM,156.9,79.21
113,07/09/23 06:00:00 AM,155.8,79.16
114,07/09/23 07:00:00 AM,156.1,79.20
115,07/09/23 08:00:00 AM,156.1,79.23
116,07/09/23 09:00:00 AM,156.9,79.38
117,07/09/23 10:00:00 AM,158.3,79.70
118,07/09/23 11:00:00 AM,152.7,79.81
119,07/09/23 12:00:00 PM,156.8,79.74
120,07/09/23 01:00:00 PM,156.8,80.06
121,07/09/23 02:00:00 PM,159.0,80.60
122,07/09/23 03:00:00 PM,161.2,81.00
123,07/09/23 04:00:00 PM,162.6,81.32
124,07/09/23 05:00:00 PM,152.3,80.29
125,07/09/23 06:00:00 PM,159.0,80.35
126,07/09/23 07:00:00 PM,161.2,80.35
127,07/09/23 08:00:00 PM,160.1,80.26
128,07/09/23 09:00:00 PM,159.0,80.11
129,07/09/23 10:00:00 PM,159.0,79.95
130,07/09/23 11:00:00 PM,159.1,79.77
131,07/10/23 12:00:00 AM,158.3,79.57
132,07/10/23 01:00:00 AM,157.6,79.38
133,07/10/23 02:00:00 AM,157.2,79.23
134,07/10/23 03:00:00 AM,156.9,79.11
135,07/10/23 04:00:00 AM,155.4,78.94
136,07/10/23 05:00:00 AM,153.2,78.78
137,07/10/23 06:00:00 AM,152.5,78.58
138,07/10/23 07:00:00 AM,151.8,78.40
139,07/10/23 08:00:00 AM,148.4,78.30
140,07/10/23 09:00:00 AM,140.7,78.37
141,07/10/23 10:00:00 AM,131.4,78.69
142,07/10/23 11:00:00 AM,121.0,78.73
143,07/10/23 12:00:00 PM,118.5,78.40
144,07/10/23 01:00:00 PM,104.1,78.21
145,07/10/23 02:00:00 PM,98.2,77.85
146,07/10/23 03:00:00 PM,103.0,77.85
147,07/10/23 04:00:00 PM,98.6,77.95
148,07/10/23 05:00:00 PM,93.4,78.08
149,07/10/23 06:00:00 PM,90.1,78.17
150,07/10/23 07:00:00 PM,89.7,78.24
151,07/10/23 08:00:00 PM,89.3,78.30
152,07/10/23 09:00:00 PM,90.8,78.30
153,07/10/23 10:00:00 PM,91.2,78.30
154,07/10/23 11:00:00 PM,90.1,78.30
155,07/11/23 12:00:00 AM,89.3,78.30
156,07/11/23 01:00:00 AM,88.6,78.26
157,07/11/23 02:00:00 AM,89.3,78.26
158,07/11/23 03:00:00 AM,89.7,78.22
159,07/11/23 04:00:00 AM,89.7,78.21
160,07/11/23 05:00:00 AM,90.4,78.13
161,07/11/23 06:00:00 AM,90.4,78.06
162,07/11/23 07:00:00 AM,90.8,78.01
163,07/11/23 08:00:00 AM,90.8,78.04
164,07/11/23 09:00:00 AM,90.8,78.04
165,07/11/23 10:00:00 AM,90.8,78.13
166,07/11/23 11:00:00 AM,91.5,78.24
167,07/11/23 12:00:00 PM,90.8,78.40
168,07/11/23 01:00:00 PM,90.8,78.89
169,07/11/23 02:00:00 PM,91.1,79.43
170,07/11/23 03:00:00 PM,91.5,79.65
171,07/11/23 04:00:00 PM,91.5,79.81
172,07/11/23 05:00:00 PM,104.0,79.29
173,07/11/23 06:00:00 PM,163.2,78.71
174,07/11/23 07:00:00 PM,114.4,78.80
175,07/11/23 08:00:00 PM,95.9,79.56
176,07/11/23 09:00:00 PM,87.0,80.26
177,07/11/23 10:00:00 PM,85.9,80.51
178,07/11/23 11:00:00 PM,87.7,80.26
179,07/12/23 12:00:00 AM,87.4,79.93
180,07/12/23 01:00:00 AM,85.9,79.63
181,07/12/23 02:00:00 AM,84.1,79.43
182,07/12/23 03:00:00 AM,83.4,79.20
183,07/12/23 04:00:00 AM,81.9,79.05
184,07/12/23 05:00:00 AM,81.6,78.82
185,07/12/23 06:00:00 AM,82.3,78.58
186,07/12/23 07:00:00 AM,82.7,78.39
187,07/12/23 08:00:00 AM,83.1,78.30
188,07/12/23 09:00:00 AM,83.4,78.33
189,07/12/23 10:00:00 AM,84.2,78.49
190,07/12/23 11:00:00 AM,85.2,78.80
191,07/12/23 12:00:00 PM,86.0,79.29
192,07/12/23 01:00:00 PM,87.8,79.86
193,07/12/23 02:00:00 PM,88.5,80.37
194,07/12/23 03:00:00 PM,89.2,80.83
195,07/12/23 04:00:00 PM,89.5,81.10
196,07/12/23 05:00:00 PM,89.9,81.27
197,07/12/23 06:00:00 PM,89.9,81.36
198,07/12/23 07:00:00 PM,95.8,81.09
199,07/12/23 08:00:00 PM,108.7,80.35
200,07/12/23 09:00:00 PM,84.8,80.85
201,07/12/23 10:00:00 PM,71.2,80.78
202,07/12/23 11:00:00 PM,66.8,80.44
203,07/13/23 12:00:00 AM,64.6,80.22
204,07/13/23 01:00:00 AM,64.2,80.15
205,07/13/23 02:00:00 AM,64.6,80.02
206,07/13/23 03:00:00 AM,65.4,79.81
207,07/13/23 04:00:00 AM,66.5,79.61
208,07/13/23 05:00:00 AM,67.6,79.36
209,07/13/23 06:00:00 AM,68.7,79.07
210,07/13/23 07:00:00 AM,69.8,78.84
211,07/13/23 08:00:00 AM,70.9,78.75
212,07/13/23 09:00:00 AM,72.4,78.87
213,07/13/23 10:00:00 AM,73.8,79.29
214,07/13/23 11:00:00 AM,74.9,79.90
215,07/13/23 12:00:00 PM,76.0,80.69
216,07/13/23 01:00:00 PM,78.5,81.52
217,07/13/23 02:00:00 PM,79.9,82.42
218,07/13/23 03:00:00 PM,82.1,83.17
219,07/13/23 04:00:00 PM,83.9,83.84
220,07/13/23 05:00:00 PM,85.3,84.36
221,07/13/23 06:00:00 PM,86.1,84.67
222,07/13/23 07:00:00 PM,87.5,84.72
223,07/13/23 08:00:00 PM,88.6,84.63
224,07/13/23 09:00:00 PM,89.7,84.36
225,07/13/23 10:00:00 PM,89.8,84.00
226,07/13/23 11:00:00 PM,90.1,83.64
227,07/14/23 12:00:00 AM,90.2,83.23
228,07/14/23 01:00:00 AM,90.6,82.78
229,07/14/23 02:00:00 AM,90.6,82.33
230,07/14/23 03:00:00 AM,91.0,81.91
231,07/14/23 04:00:00 AM,91.0,81.50
232,07/14/23 05:00:00 AM,91.0,81.12
233,07/14/23 06:00:00 AM,91.0,80.78
234,07/14/23 07:00:00 AM,91.0,80.47
235,07/14/23 08:00:00 AM,91.4,80.31
236,07/14/23 09:00:00 AM,91.8,80.37
237,07/14/23 10:00:00 AM,90.3,80.58
238,07/14/23 11:00:00 AM,91.4,80.92
239,07/14/23 12:00:00 PM,92.1,81.27
240,07/14/23 01:00:00 PM,91.7,81.37
241,07/14/23 02:00:00 PM,93.2,81.37
242,07/14/23 03:00:00 PM,93.2,81.52
243,07/14/23 04:00:00 PM,92.1,81.77
244,07/14/23 05:00:00 PM,93.2,81.99
245,07/14/23 06:00:00 PM,93.2,82.20
246,07/14/23 07:00:00 PM,94.3,82.44
247,07/14/23 08:00:00 PM,95.0,82.49
248,07/14/23 09:00:00 PM,95.7,82.44
249,07/14/23 10:00:00 PM,96.1,82.35
250,07/14/23 11:00:00 PM,96.5,82.20
251,07/15/23 12:00:00 AM,96.5,82.04
252,07/15/23 01:00:00 AM,96.5,81.84
253,07/15/23 02:00:00 AM,96.1,81.59
254,07/15/23 03:00:00 AM,96.2,81.36
255,07/15/23 04:00:00 AM,96.2,81.16
256,07/15/23 05:00:00 AM,96.2,80.92
257,07/15/23 06:00:00 AM,95.8,80.67
258,07/15/23 07:00:00 AM,95.8,80.44
