"Plot Title: Bradford_14DO"
"#","Date Time, GMT-05:00","DO conc, mg/L (LGR S/N: 10926094, SEN S/N: 10926094)","Temp, °F (LGR S/N: 10926094, SEN S/N: 10926094)"
1,04/03/23 02:00:00 PM,7.68,86.14
2,04/03/23 02:15:00 PM,7.50,85.68
3,04/03/23 02:30:00 PM,7.81,83.26
4,04/03/23 02:45:00 PM,7.81,82.51
5,04/03/23 03:00:00 PM,0.62,69.33
6,04/03/23 03:15:00 PM,0.70,67.14
7,04/03/23 03:30:00 PM,0.43,66.85
8,04/03/23 03:45:00 PM,0.49,66.81
9,04/03/23 04:00:00 PM,0.43,66.85
10,04/03/23 04:15:00 PM,0.37,66.88
11,04/03/23 04:30:00 PM,0.71,66.88
12,04/03/23 04:45:00 PM,0.36,66.92
13,04/03/23 05:00:00 PM,0.45,66.96
14,04/03/23 05:15:00 PM,0.39,66.99
15,04/03/23 05:30:00 PM,0.23,66.99
16,04/03/23 05:45:00 PM,0.23,67.03
17,04/03/23 06:00:00 PM,0.21,67.06
18,04/03/23 06:15:00 PM,0.17,67.10
19,04/03/23 06:30:00 PM,0.19,67.10
20,04/03/23 06:45:00 PM,0.31,67.17
21,04/03/23 07:00:00 PM,0.11,67.17
22,04/03/23 07:15:00 PM,0.12,67.24
23,04/03/23 07:30:00 PM,0.27,67.39
24,04/03/23 07:45:00 PM,0.26,67.50
25,04/03/23 08:00:00 PM,0.28,67.50
26,04/03/23 08:15:00 PM,0.38,67.53
27,04/03/23 08:30:00 PM,0.62,67.50
28,04/03/23 08:45:00 PM,0.56,67.50
29,04/03/23 09:00:00 PM,1.08,67.46
30,04/03/23 09:15:00 PM,1.14,67.39
31,04/03/23 09:30:00 PM,1.54,67.32
32,04/03/23 09:45:00 PM,1.63,67.24
33,04/03/23 10:00:00 PM,1.72,67.14
34,04/03/23 10:15:00 PM,1.67,67.03
35,04/03/23 10:30:00 PM,1.63,66.92
36,04/03/23 10:45:00 PM,1.70,66.81
37,04/03/23 11:00:00 PM,1.70,66.74
38,04/03/23 11:15:00 PM,1.72,66.67
39,04/03/23 11:30:00 PM,1.70,66.56
40,04/03/23 11:45:00 PM,1.66,66.49
41,04/04/23 12:00:00 AM,1.64,66.38
42,04/04/23 12:15:00 AM,1.61,66.31
43,04/04/23 12:30:00 AM,1.62,66.24
44,04/04/23 12:45:00 AM,1.63,66.16
45,04/04/23 01:00:00 AM,1.59,66.06
46,04/04/23 01:15:00 AM,1.54,65.98
47,04/04/23 01:30:00 AM,1.53,65.88
48,04/04/23 01:45:00 AM,1.52,65.80
49,04/04/23 02:00:00 AM,1.50,65.73
50,04/04/23 02:15:00 AM,1.49,65.66
51,04/04/23 02:30:00 AM,1.47,65.55
52,04/04/23 02:45:00 AM,1.48,65.52
53,04/04/23 03:00:00 AM,1.47,65.44
54,04/04/23 03:15:00 AM,1.46,65.37
55,04/04/23 03:30:00 AM,1.46,65.30
56,04/04/23 03:45:00 AM,1.43,65.23
57,04/04/23 04:00:00 AM,1.46,65.16
58,04/04/23 04:15:00 AM,1.42,65.08
59,04/04/23 04:30:00 AM,1.44,65.05
60,04/04/23 04:45:00 AM,1.40,65.01
61,04/04/23 05:00:00 AM,1.36,64.94
62,04/04/23 05:15:00 AM,1.37,64.90
63,04/04/23 05:30:00 AM,1.32,64.83
64,04/04/23 05:45:00 AM,1.33,64.83
65,04/04/23 06:00:00 AM,1.35,64.80
66,04/04/23 06:15:00 AM,1.36,64.80
67,04/04/23 06:30:00 AM,1.33,64.76
68,04/04/23 06:45:00 AM,1.27,64.80
69,04/04/23 07:00:00 AM,1.27,64.80
70,04/04/23 07:15:00 AM,1.20,64.80
71,04/04/23 07:30:00 AM,1.20,64.83
72,04/04/23 07:45:00 AM,1.16,64.83
73,04/04/23 08:00:00 AM,1.14,64.87
74,04/04/23 08:15:00 AM,1.10,64.90
75,04/04/23 08:30:00 AM,1.09,64.94
76,04/04/23 08:45:00 AM,1.03,64.98
77,04/04/23 09:00:00 AM,0.95,65.05
78,04/04/23 09:15:00 AM,0.89,65.08
79,04/04/23 09:30:00 AM,0.87,65.12
80,04/04/23 09:45:00 AM,0.80,65.19
81,04/04/23 10:00:00 AM,0.76,65.26
82,04/04/23 10:15:00 AM,0.77,65.30
83,04/04/23 10:30:00 AM,0.67,65.37
84,04/04/23 10:45:00 AM,0.66,65.41
85,04/04/23 11:00:00 AM,0.52,65.48
86,04/04/23 11:15:00 AM,0.59,65.55
87,04/04/23 11:30:00 AM,0.50,65.66
88,04/04/23 11:45:00 AM,0.56,66.02
89,04/04/23 12:00:00 PM,0.49,66.34
90,04/04/23 12:15:00 PM,0.47,66.45
91,04/04/23 12:30:00 PM,0.45,66.52
92,04/04/23 12:45:00 PM,0.42,66.52
93,04/04/23 01:00:00 PM,0.19,66.56
94,04/04/23 01:15:00 PM,0.28,66.56
95,04/04/23 01:30:00 PM,0.05,66.60
96,04/04/23 01:45:00 PM,0.10,66.70
97,04/04/23 02:00:00 PM,0.19,66.78
98,04/04/23 02:15:00 PM,0.18,66.92
99,04/04/23 02:30:00 PM,0.13,66.99
100,04/04/23 02:45:00 PM,0.03,67.06
101,04/04/23 03:00:00 PM,0.02,67.17
102,04/04/23 03:15:00 PM,0.17,67.32
103,04/04/23 03:30:00 PM,0.10,67.35
104,04/04/23 03:45:00 PM,0.00,67.42
105,04/04/23 04:00:00 PM,-0.03,67.46
106,04/04/23 04:15:00 PM,0.06,67.53
107,04/04/23 04:30:00 PM,-0.04,67.57
108,04/04/23 04:45:00 PM,-0.04,67.60
109,04/04/23 05:00:00 PM,0.03,67.64
110,04/04/23 05:15:00 PM,-0.02,67.75
111,04/04/23 05:30:00 PM,-0.05,67.75
112,04/04/23 05:45:00 PM,0.02,67.78
113,04/04/23 06:00:00 PM,-0.04,67.86
114,04/04/23 06:15:00 PM,-0.04,67.86
115,04/04/23 06:30:00 PM,-0.04,67.86
116,04/04/23 06:45:00 PM,-0.04,67.89
117,04/04/23 07:00:00 PM,-0.04,67.89
118,04/04/23 07:15:00 PM,-0.01,68.00
119,04/04/23 07:30:00 PM,-0.04,68.14
120,04/04/23 07:45:00 PM,-0.04,68.29
121,04/04/23 08:00:00 PM,-0.03,68.32
122,04/04/23 08:15:00 PM,-0.03,68.40
123,04/04/23 08:30:00 PM,-0.03,68.43
124,04/04/23 08:45:00 PM,-0.01,68.47
125,04/04/23 09:00:00 PM,-0.03,68.54
126,04/04/23 09:15:00 PM,-0.04,68.58
127,04/04/23 09:30:00 PM,-0.03,68.58
128,04/04/23 09:45:00 PM,-0.04,68.61
129,04/04/23 10:00:00 PM,0.00,68.58
130,04/04/23 10:15:00 PM,0.00,68.61
131,04/04/23 10:30:00 PM,-0.03,68.65
132,04/04/23 10:45:00 PM,-0.03,68.61
133,04/04/23 11:00:00 PM,-0.04,68.61
134,04/04/23 11:15:00 PM,-0.02,68.58
135,04/04/23 11:30:00 PM,0.09,68.54
136,04/04/23 11:45:00 PM,0.27,68.50
137,04/05/23 12:00:00 AM,0.18,68.47
138,04/05/23 12:15:00 AM,0.29,68.43
139,04/05/23 12:30:00 AM,0.26,68.40
140,04/05/23 12:45:00 AM,0.66,68.29
141,04/05/23 01:00:00 AM,0.87,68.25
142,04/05/23 01:15:00 AM,0.69,68.22
143,04/05/23 01:30:00 AM,0.62,68.14
144,04/05/23 01:45:00 AM,0.44,68.11
145,04/05/23 02:00:00 AM,0.55,68.11
146,04/05/23 02:15:00 AM,0.77,68.07
147,04/05/23 02:30:00 AM,0.84,68.04
148,04/05/23 02:45:00 AM,0.67,68.04
149,04/05/23 03:00:00 AM,0.78,68.04
150,04/05/23 03:15:00 AM,0.74,68.00
151,04/05/23 03:30:00 AM,0.66,68.00
152,04/05/23 03:45:00 AM,0.58,68.00
153,04/05/23 04:00:00 AM,0.37,68.00
154,04/05/23 04:15:00 AM,0.43,67.96
155,04/05/23 04:30:00 AM,0.49,67.96
156,04/05/23 04:45:00 AM,0.53,67.96
157,04/05/23 05:00:00 AM,0.40,67.96
158,04/05/23 05:15:00 AM,0.33,67.96
159,04/05/23 05:30:00 AM,0.62,67.96
160,04/05/23 05:45:00 AM,0.46,67.93
161,04/05/23 06:00:00 AM,0.36,67.93
162,04/05/23 06:15:00 AM,0.29,67.89
163,04/05/23 06:30:00 AM,0.26,67.89
164,04/05/23 06:45:00 AM,0.06,67.89
165,04/05/23 07:00:00 AM,-0.03,67.89
166,04/05/23 07:15:00 AM,-0.04,67.89
167,04/05/23 07:30:00 AM,-0.03,67.89
168,04/05/23 07:45:00 AM,-0.03,67.89
169,04/05/23 08:00:00 AM,-0.02,67.89
170,04/05/23 08:15:00 AM,-0.03,67.93
171,04/05/23 08:30:00 AM,-0.04,67.93
172,04/05/23 08:45:00 AM,-0.04,67.93
173,04/05/23 09:00:00 AM,-0.04,67.96
174,04/05/23 09:15:00 AM,-0.04,68.00
175,04/05/23 09:30:00 AM,-0.04,68.00
176,04/05/23 09:45:00 AM,-0.04,68.04
177,04/05/23 10:00:00 AM,-0.02,68.07
178,04/05/23 10:15:00 AM,-0.05,68.11
179,04/05/23 10:30:00 AM,-0.04,68.11
180,04/05/23 10:45:00 AM,-0.04,68.14
181,04/05/23 11:00:00 AM,-0.04,68.22
182,04/05/23 11:15:00 AM,-0.04,68.22
183,04/05/23 11:30:00 AM,-0.05,68.29
184,04/05/23 11:45:00 AM,-0.04,68.50
185,04/05/23 12:00:00 PM,-0.04,68.68
186,04/05/23 12:15:00 PM,-0.04,68.72
187,04/05/23 12:30:00 PM,-0.05,68.76
188,04/05/23 12:45:00 PM,-0.05,68.76
189,04/05/23 01:00:00 PM,-0.05,68.79
190,04/05/23 01:15:00 PM,-0.05,68.86
191,04/05/23 01:30:00 PM,-0.05,68.94
192,04/05/23 01:45:00 PM,-0.05,69.08
193,04/05/23 02:00:00 PM,-0.05,69.15
194,04/05/23 02:15:00 PM,-0.05,69.19
195,04/05/23 02:30:00 PM,-0.05,69.30
196,04/05/23 02:45:00 PM,-0.05,69.37
197,04/05/23 03:00:00 PM,-0.05,69.44
198,04/05/23 03:15:00 PM,-0.05,69.55
199,04/05/23 03:30:00 PM,-0.05,69.58
200,04/05/23 03:45:00 PM,-0.05,69.62
201,04/05/23 04:00:00 PM,-0.05,69.69
202,04/05/23 04:15:00 PM,-0.05,69.69
203,04/05/23 04:30:00 PM,-0.05,69.73
204,04/05/23 04:45:00 PM,-0.05,69.76
205,04/05/23 05:00:00 PM,-0.05,69.80
206,04/05/23 05:15:00 PM,-0.05,69.87
207,04/05/23 05:30:00 PM,-0.05,69.91
208,04/05/23 05:45:00 PM,-0.05,69.91
209,04/05/23 06:00:00 PM,-0.05,69.94
210,04/05/23 06:15:00 PM,-0.05,69.94
211,04/05/23 06:30:00 PM,-0.05,69.94
212,04/05/23 06:45:00 PM,-0.05,69.94
213,04/05/23 07:00:00 PM,-0.05,69.94
214,04/05/23 07:15:00 PM,-0.05,70.02
215,04/05/23 07:30:00 PM,-0.05,70.12
216,04/05/23 07:45:00 PM,-0.05,70.20
217,04/05/23 08:00:00 PM,-0.05,70.27
218,04/05/23 08:15:00 PM,-0.05,70.27
219,04/05/23 08:30:00 PM,-0.05,70.30
220,04/05/23 08:45:00 PM,-0.05,70.34
221,04/05/23 09:00:00 PM,-0.05,70.34
222,04/05/23 09:15:00 PM,-0.05,70.38
223,04/05/23 09:30:00 PM,-0.05,70.38
224,04/05/23 09:45:00 PM,-0.05,70.38
225,04/05/23 10:00:00 PM,-0.05,70.38
226,04/05/23 10:15:00 PM,-0.05,70.34
227,04/05/23 10:30:00 PM,-0.04,70.30
228,04/05/23 10:45:00 PM,-0.04,70.30
229,04/05/23 11:00:00 PM,-0.04,70.30
230,04/05/23 11:15:00 PM,-0.04,70.27
231,04/05/23 11:30:00 PM,-0.05,70.23
232,04/05/23 11:45:00 PM,-0.04,70.20
233,04/06/23 12:00:00 AM,-0.04,70.20
234,04/06/23 12:15:00 AM,-0.04,70.12
235,04/06/23 12:30:00 AM,-0.04,70.12
236,04/06/23 12:45:00 AM,-0.04,70.09
237,04/06/23 01:00:00 AM,-0.04,70.02
