Date,LowSpC,FullSpC,time
2021-04-16T12:24:05Z,150.2,149.2,12:24:05
2021-04-16T12:24:10Z,152.3,151.3,12:24:10
2021-04-16T12:24:15Z,153.1,152.4,12:24:15
2021-04-16T12:24:20Z,152.2,151.3,12:24:20
2021-04-16T12:24:25Z,151,149.5,12:24:25
2021-04-16T12:24:30Z,151.5,150.3,12:24:30
2021-04-16T12:24:35Z,152.1,151,12:24:35
2021-04-16T12:24:40Z,152.3,151,12:24:40
2021-04-16T12:24:45Z,152,151,12:24:45
2021-04-16T12:24:50Z,153.7,152,12:24:50
2021-04-16T12:24:55Z,161.7,159.5,12:24:55
2021-04-16T12:25:00Z,210.9,209,12:25:00
2021-04-16T12:25:05Z,260.4,259,12:25:05
2021-04-16T12:25:10Z,289.7,287.2,12:25:10
2021-04-16T12:25:15Z,261,257.2,12:25:15
2021-04-16T12:25:20Z,240.4,236.7,12:25:20
2021-04-16T12:25:25Z,209.7,208.6,12:25:25
2021-04-16T12:25:30Z,199.8,198.9,12:25:30
2021-04-16T12:25:35Z,187.9,186,12:25:35
2021-04-16T12:25:40Z,180.7,181,12:25:40
2021-04-16T12:25:45Z,176,174.6,12:25:45
2021-04-16T12:25:50Z,170.8,169.6,12:25:50
2021-04-16T12:25:55Z,169.3,167.8,12:25:55
2021-04-16T12:26:00Z,167,165.6,12:26:00
2021-04-16T12:26:05Z,164,162,12:26:05
2021-04-16T12:26:10Z,162.3,161.3,12:26:10
2021-04-16T12:26:15Z,161.5,160.3,12:26:15
2021-04-16T12:26:20Z,161.3,159.9,12:26:20
2021-04-16T12:26:25Z,159.8,158.5,12:26:25
2021-04-16T12:26:30Z,159.6,158.5,12:26:30
2021-04-16T12:26:35Z,159,158.1,12:26:35
2021-04-16T12:26:40Z,158,156.7,12:26:40
2021-04-16T12:26:45Z,157.6,156.7,12:26:45
2021-04-16T12:26:50Z,157.2,155.6,12:26:50
2021-04-16T12:26:55Z,157.2,156,12:26:55
2021-04-16T12:27:00Z,156.6,155.3,12:27:00
2021-04-16T12:27:05Z,156.5,155.3,12:27:05
2021-04-16T12:27:10Z,155.8,154.9,12:27:10
2021-04-16T12:27:15Z,155.9,154.9,12:27:15
2021-04-16T12:27:20Z,155.9,154.5,12:27:20
2021-04-16T12:27:25Z,155.6,154.5,12:27:25
2021-04-16T12:27:30Z,155.4,154.5,12:27:30
2021-04-16T12:27:35Z,155.4,154.5,12:27:35
2021-04-16T12:27:40Z,155.3,154.2,12:27:40
2021-04-16T12:27:45Z,154.9,153.8,12:27:45
2021-04-16T12:27:50Z,154.4,153.1,12:27:50
2021-04-16T12:27:55Z,153.8,152.8,12:27:55
2021-04-16T12:28:00Z,154.1,153.5,12:28:00
2021-04-16T12:28:05Z,154.1,153.1,12:28:05
2021-04-16T12:28:10Z,153.9,152.8,12:28:10
2021-04-16T12:28:15Z,154.8,153.5,12:28:15
2021-04-16T12:28:20Z,154.5,153.5,12:28:20
2021-04-16T12:28:25Z,153.8,152.4,12:28:25
2021-04-16T12:28:30Z,152.8,151.7,12:28:30
2021-04-16T12:28:35Z,152.3,151.3,12:28:35
2021-04-16T12:28:40Z,152.3,151.3,12:28:40
2021-04-16T12:28:45Z,152.3,151.3,12:28:45
2021-04-16T12:28:50Z,152.8,151.7,12:28:50
2021-04-16T12:28:55Z,153.1,152,12:28:55
2021-04-16T12:29:00Z,153.4,152,12:29:00
2021-04-16T12:29:05Z,153.6,152.4,12:29:05
2021-04-16T12:29:10Z,153.9,152.8,12:29:10
2021-04-16T12:29:15Z,153.8,152.4,12:29:15
2021-04-16T12:29:20Z,154.4,153.5,12:29:20
2021-04-16T12:29:25Z,153.9,152.8,12:29:25
2021-04-16T12:29:30Z,153.5,152.4,12:29:30
2021-04-16T12:29:35Z,152.8,151.7,12:29:35
2021-04-16T12:29:40Z,153.3,152,12:29:40
2021-04-16T12:29:45Z,152,151,12:29:45
2021-04-16T12:29:50Z,152.3,151.3,12:29:50
2021-04-16T12:29:55Z,153.6,152.4,12:29:55
2021-04-16T12:30:00Z,153.3,152,12:30:00
2021-04-16T12:30:05Z,152,151,12:30:05
2021-04-16T12:30:10Z,152,151,12:30:10
2021-04-16T12:30:15Z,151,150.3,12:30:15
2021-04-16T12:30:20Z,152.1,151.3,12:30:20
2021-04-16T12:30:25Z,152,151,12:30:25
2021-04-16T12:30:30Z,153.4,152,12:30:30
2021-04-16T12:30:35Z,153.6,152.4,12:30:35
2021-04-16T12:30:40Z,154,152.8,12:30:40
2021-04-16T12:30:45Z,154.6,153.5,12:30:45
2021-04-16T12:30:50Z,154.3,153.5,12:30:50
2021-04-16T12:30:55Z,154.6,153.5,12:30:55
2021-04-16T12:31:00Z,155.1,154.2,12:31:00
2021-04-16T12:31:05Z,155.4,154.2,12:31:05
2021-04-16T12:31:10Z,154.9,153.8,12:31:10
2021-04-16T12:31:15Z,155.1,154.2,12:31:15
2021-04-16T12:31:20Z,155.7,154.5,12:31:20
2021-04-16T12:31:25Z,155.4,154.5,12:31:25
2021-04-16T12:31:30Z,155.7,154.5,12:31:30
2021-04-16T12:31:35Z,155.6,154.2,12:31:35
2021-04-16T12:31:40Z,155.6,154.5,12:31:40
2021-04-16T12:31:45Z,155.4,154.5,12:31:45
2021-04-16T12:31:50Z,155.9,154.9,12:31:50
2021-04-16T12:31:55Z,155.7,154.5,12:31:55
2021-04-16T12:32:00Z,156,154.9,12:32:00
2021-04-16T12:32:05Z,155.9,154.9,12:32:05
2021-04-16T12:32:10Z,156,154.9,12:32:10
2021-04-16T12:32:15Z,156,154.9,12:32:15
2021-04-16T12:32:20Z,155.4,154.5,12:32:20
2021-04-16T12:32:25Z,155.2,154.2,12:32:25
2021-04-16T12:32:30Z,155.1,154.2,12:32:30
2021-04-16T12:32:35Z,155.7,154.5,12:32:35
2021-04-16T12:32:40Z,155.7,154.5,12:32:40
2021-04-16T12:32:45Z,155.6,154.5,12:32:45
2021-04-16T12:32:50Z,155.5,154.5,12:32:50
2021-04-16T12:32:55Z,155.7,154.5,12:32:55
2021-04-16T12:33:00Z,155.7,154.5,12:33:00
2021-04-16T12:33:05Z,155.9,154.5,12:33:05
2021-04-16T12:33:10Z,155.9,154.9,12:33:10
2021-04-16T12:33:15Z,155.9,154.9,12:33:15
2021-04-16T12:33:20Z,156.1,154.9,12:33:20
