Date,LowSpC,FullSpC,time
2021-09-13T09:54:01Z,15.3,12.1,09:54:01
2021-09-13T09:54:02Z,16.6,12.9,09:54:02
2021-09-13T09:54:03Z,15.8,12.1,09:54:03
2021-09-13T09:54:04Z,15.8,12.1,09:54:04
2021-09-13T09:54:05Z,15,11.8,09:54:05
2021-09-13T09:54:06Z,17.5,13.7,09:54:06
2021-09-13T09:54:07Z,17,13.7,09:54:07
2021-09-13T09:54:08Z,16.8,13.7,09:54:08
2021-09-13T09:54:09Z,17.6,14,09:54:09
2021-09-13T09:54:10Z,17.2,13.7,09:54:10
2021-09-13T09:54:11Z,17.3,14,09:54:11
2021-09-13T09:54:12Z,16.3,12.9,09:54:12
2021-09-13T09:54:13Z,16.9,13.7,09:54:13
2021-09-13T09:54:14Z,16.8,13.7,09:54:14
2021-09-13T09:54:15Z,16.3,13.3,09:54:15
2021-09-13T09:54:16Z,16.4,13.3,09:54:16
2021-09-13T09:54:17Z,17,13.7,09:54:17
2021-09-13T09:54:18Z,16.8,13.7,09:54:18
2021-09-13T09:54:19Z,20.7,16.3,09:54:19
2021-09-13T09:54:20Z,21.3,17.1,09:54:20
2021-09-13T09:54:21Z,20.7,16.7,09:54:21
2021-09-13T09:54:22Z,22,18.2,09:54:22
2021-09-13T09:54:23Z,19.7,15.9,09:54:23
2021-09-13T09:54:24Z,19.5,15.9,09:54:24
2021-09-13T09:54:25Z,19,14.8,09:54:25
2021-09-13T09:54:26Z,17.8,13.7,09:54:26
2021-09-13T09:54:27Z,17,12.9,09:54:27
2021-09-13T09:54:28Z,16.8,12.9,09:54:28
2021-09-13T09:54:29Z,17.6,14,09:54:29
2021-09-13T09:54:30Z,17.9,14,09:54:30
2021-09-13T09:54:31Z,17.7,14,09:54:31
2021-09-13T09:54:32Z,19.2,15.2,09:54:32
2021-09-13T09:54:33Z,18.3,14,09:54:33
2021-09-13T09:54:34Z,16.9,14,09:54:34
2021-09-13T09:54:35Z,16.8,13.3,09:54:35
2021-09-13T09:54:36Z,15.8,12.1,09:54:36
2021-09-13T09:54:37Z,16,12.1,09:54:37
2021-09-13T09:54:38Z,15.7,12.1,09:54:38
2021-09-13T09:54:39Z,15.6,12.1,09:54:39
2021-09-13T09:54:40Z,16.8,13.3,09:54:40
2021-09-13T09:54:41Z,16.5,12.5,09:54:41
2021-09-13T09:54:42Z,16.3,12.1,09:54:42
2021-09-13T09:54:43Z,16.4,12.5,09:54:43
2021-09-13T09:54:44Z,16.6,12.5,09:54:44
2021-09-13T09:54:45Z,18.3,14,09:54:45
2021-09-13T09:54:46Z,15.1,11.8,09:54:46
2021-09-13T09:54:47Z,15.6,11.8,09:54:47
2021-09-13T09:54:48Z,15.4,11.8,09:54:48
2021-09-13T09:54:49Z,16.9,12.5,09:54:49
2021-09-13T09:54:50Z,16.2,12.9,09:54:50
2021-09-13T09:54:51Z,16,12.1,09:54:51
2021-09-13T09:54:52Z,16.3,12.5,09:54:52
2021-09-13T09:54:53Z,16.2,12.5,09:54:53
2021-09-13T09:54:54Z,16.5,12.9,09:54:54
2021-09-13T09:54:55Z,15.6,12.1,09:54:55
2021-09-13T09:54:56Z,15.4,12.1,09:54:56
2021-09-13T09:54:57Z,17.7,14.4,09:54:57
2021-09-13T09:54:58Z,19,15.2,09:54:58
2021-09-13T09:54:59Z,17.6,13.3,09:54:59
2021-09-13T09:55:00Z,18.8,14.8,09:55:00
2021-09-13T09:55:01Z,24,20.1,09:55:01
2021-09-13T09:55:02Z,30.6,26.1,09:55:02
2021-09-13T09:55:03Z,28.5,23.8,09:55:03
2021-09-13T09:55:04Z,30.3,25.7,09:55:04
2021-09-13T09:55:05Z,31.4,26.9,09:55:05
2021-09-13T09:55:06Z,33,29.1,09:55:06
2021-09-13T09:55:07Z,35.2,31.8,09:55:07
2021-09-13T09:55:08Z,38.3,33.7,09:55:08
2021-09-13T09:55:09Z,32.7,28.4,09:55:09
2021-09-13T09:55:10Z,44.5,50.3,09:55:10
2021-09-13T09:55:11Z,42.5,39.3,09:55:11
2021-09-13T09:55:12Z,42.8,39.7,09:55:12
2021-09-13T09:55:13Z,41.3,38.2,09:55:13
2021-09-13T09:55:14Z,47.7,45,09:55:14
2021-09-13T09:55:15Z,47.7,45.4,09:55:15
2021-09-13T09:55:16Z,49.8,47.3,09:55:16
2021-09-13T09:55:17Z,50.7,48.8,09:55:17
2021-09-13T09:55:18Z,52.1,50.7,09:55:18
2021-09-13T09:55:19Z,50.9,49.5,09:55:19
2021-09-13T09:55:20Z,53,50.7,09:55:20
2021-09-13T09:55:21Z,53.7,51.8,09:55:21
2021-09-13T09:55:22Z,55.3,53.7,09:55:22
2021-09-13T09:55:23Z,67,65.8,09:55:23
2021-09-13T09:55:24Z,71.7,71.1,09:55:24
2021-09-13T09:55:25Z,66.2,68.9,09:55:25
2021-09-13T09:55:26Z,79.5,79.1,09:55:26
2021-09-13T09:55:27Z,81.2,81.4,09:55:27
2021-09-13T09:55:28Z,80.2,81,09:55:28
2021-09-13T09:55:29Z,78.2,77.9,09:55:29
2021-09-13T09:55:30Z,76.6,76.8,09:55:30
2021-09-13T09:55:31Z,74.5,74.2,09:55:31
2021-09-13T09:55:32Z,75,74.9,09:55:32
2021-09-13T09:55:33Z,79.6,79.8,09:55:33
2021-09-13T09:55:34Z,76.9,77.2,09:55:34
2021-09-13T09:55:35Z,66.4,65.8,09:55:35
2021-09-13T09:55:36Z,61.6,61.3,09:55:36
2021-09-13T09:55:37Z,58.4,58.2,09:55:37
2021-09-13T09:55:38Z,57.4,56.7,09:55:38
2021-09-13T09:55:39Z,57.4,57.5,09:55:39
2021-09-13T09:55:40Z,57.1,57.5,09:55:40
2021-09-13T09:55:41Z,57.9,59,09:55:41
2021-09-13T09:55:42Z,58.1,58.6,09:55:42
2021-09-13T09:55:43Z,57.4,57.5,09:55:43
2021-09-13T09:55:44Z,55.4,56,09:55:44
2021-09-13T09:55:45Z,54.8,54.1,09:55:45
2021-09-13T09:55:46Z,55.3,54.8,09:55:46
2021-09-13T09:55:47Z,55.6,55.2,09:55:47
2021-09-13T09:55:48Z,55.4,54.8,09:55:48
2021-09-13T09:55:49Z,54.5,53.7,09:55:49
2021-09-13T09:55:50Z,54.5,54.1,09:55:50
2021-09-13T09:55:51Z,50.9,49.5,09:55:51
2021-09-13T09:55:52Z,50.6,49.5,09:55:52
2021-09-13T09:55:53Z,51.6,49.9,09:55:53
2021-09-13T09:55:54Z,55.3,53.3,09:55:54
2021-09-13T09:55:55Z,56,54.1,09:55:55
2021-09-13T09:55:56Z,55.8,53.3,09:55:56
2021-09-13T09:55:57Z,54,51.8,09:55:57
2021-09-13T09:55:58Z,53.5,51.8,09:55:58
2021-09-13T09:55:59Z,55.1,53.3,09:55:59
2021-09-13T09:56:00Z,50,48,09:56:00
2021-09-13T09:56:01Z,48.8,47.3,09:56:01
2021-09-13T09:56:02Z,50.9,49.9,09:56:02
2021-09-13T09:56:03Z,54.1,52.2,09:56:03
2021-09-13T09:56:04Z,52.3,51.4,09:56:04
2021-09-13T09:56:05Z,57.9,57.9,09:56:05
2021-09-13T09:56:06Z,56.9,56.4,09:56:06
2021-09-13T09:56:07Z,56.7,56,09:56:07
2021-09-13T09:56:08Z,67.2,63.9,09:56:08
2021-09-13T09:56:09Z,60.6,59.8,09:56:09
2021-09-13T09:56:10Z,63.6,62,09:56:10
2021-09-13T09:56:11Z,74.1,73.4,09:56:11
2021-09-13T09:56:12Z,78.8,78.7,09:56:12
2021-09-13T09:56:13Z,78.8,78.3,09:56:13
2021-09-13T09:56:14Z,88.1,88.9,09:56:14
2021-09-13T09:56:15Z,102.9,103.4,09:56:15
2021-09-13T09:56:16Z,106.7,108.7,09:56:16
2021-09-13T09:56:17Z,124.5,128,09:56:17
2021-09-13T09:56:18Z,156.7,163.1,09:56:18
2021-09-13T09:56:19Z,162.4,167.2,09:56:19
2021-09-13T09:56:20Z,160.7,165,09:56:20
2021-09-13T09:56:21Z,156.1,160,09:56:21
2021-09-13T09:56:22Z,146.8,149.7,09:56:22
2021-09-13T09:56:23Z,158.4,161.9,09:56:23
2021-09-13T09:56:24Z,153.5,155.4,09:56:24
2021-09-13T09:56:25Z,147.2,149,09:56:25
2021-09-13T09:56:26Z,149.8,151.6,09:56:26
2021-09-13T09:56:27Z,150.2,155.8,09:56:27
2021-09-13T09:56:28Z,140.3,153.2,09:56:28
2021-09-13T09:56:29Z,122.1,125.8,09:56:29
2021-09-13T09:56:30Z,126.5,128,09:56:30
2021-09-13T09:56:31Z,117.9,117,09:56:31
2021-09-13T09:56:32Z,110.3,111.7,09:56:32
2021-09-13T09:56:33Z,119.4,117,09:56:33
2021-09-13T09:56:34Z,106.2,107.5,09:56:34
2021-09-13T09:56:35Z,104,104.1,09:56:35
2021-09-13T09:56:36Z,110.4,115.9,09:56:36
2021-09-13T09:56:37Z,89.2,89.3,09:56:37
2021-09-13T09:56:38Z,89.4,89.3,09:56:38
2021-09-13T09:56:39Z,83.3,82.9,09:56:39
2021-09-13T09:56:40Z,70.2,70.7,09:56:40
2021-09-13T09:56:41Z,75.2,73.4,09:56:41
2021-09-13T09:56:42Z,63.5,62,09:56:42
2021-09-13T09:56:43Z,60,59,09:56:43
2021-09-13T09:56:44Z,53.3,50.7,09:56:44
2021-09-13T09:56:45Z,51.2,48,09:56:45
2021-09-13T09:56:46Z,49,46.9,09:56:46
2021-09-13T09:56:47Z,46.4,43.5,09:56:47
2021-09-13T09:56:48Z,44.4,41.2,09:56:48
2021-09-13T09:56:49Z,44.6,41.6,09:56:49
2021-09-13T09:56:50Z,42.4,38.6,09:56:50
2021-09-13T09:56:51Z,41.9,38.6,09:56:51
2021-09-13T09:56:52Z,40.4,37.1,09:56:52
2021-09-13T09:56:53Z,39.2,35.6,09:56:53
2021-09-13T09:56:54Z,41.2,38.6,09:56:54
2021-09-13T09:56:55Z,55.3,55.6,09:56:55
