Date,LowSpC,FullSpC,time
2022-09-02T13:37:31Z,106.7,76.91,13:37:31
2022-09-02T13:37:36Z,106.7,76.91,13:37:36
2022-09-02T13:37:41Z,106.7,76.91,13:37:41
2022-09-02T13:37:46Z,107.1,76.91,13:37:46
2022-09-02T13:37:51Z,106.7,76.91,13:37:51
2022-09-02T13:37:56Z,106.7,76.91,13:37:56
2022-09-02T13:38:01Z,106.7,76.91,13:38:01
2022-09-02T13:38:06Z,106.7,76.91,13:38:06
2022-09-02T13:38:11Z,106.7,76.91,13:38:11
2022-09-02T13:38:16Z,106.7,76.91,13:38:16
2022-09-02T13:38:21Z,106.7,76.91,13:38:21
2022-09-02T13:38:26Z,106.7,76.91,13:38:26
2022-09-02T13:38:31Z,106.4,76.91,13:38:31
2022-09-02T13:38:36Z,106.7,76.91,13:38:36
2022-09-02T13:38:41Z,107.1,76.91,13:38:41
2022-09-02T13:38:46Z,106.7,76.93,13:38:46
2022-09-02T13:38:51Z,106.7,76.91,13:38:51
2022-09-02T13:38:56Z,106.7,76.91,13:38:56
2022-09-02T13:39:01Z,106.7,76.91,13:39:01
2022-09-02T13:39:06Z,106.7,76.91,13:39:06
2022-09-02T13:39:11Z,106.7,76.91,13:39:11
2022-09-02T13:39:16Z,106.7,76.91,13:39:16
2022-09-02T13:39:21Z,106.3,76.93,13:39:21
2022-09-02T13:39:26Z,106.4,76.91,13:39:26
2022-09-02T13:39:31Z,106.7,76.91,13:39:31
2022-09-02T13:39:36Z,106.7,76.91,13:39:36
2022-09-02T13:39:41Z,106.7,76.91,13:39:41
2022-09-02T13:39:46Z,106.7,76.93,13:39:46
2022-09-02T13:39:51Z,106.7,76.91,13:39:51
2022-09-02T13:39:56Z,106.7,76.91,13:39:56
2022-09-02T13:40:01Z,106.7,76.91,13:40:01
2022-09-02T13:40:06Z,106.7,76.93,13:40:06
2022-09-02T13:40:11Z,106.3,76.93,13:40:11
2022-09-02T13:40:16Z,106.7,76.91,13:40:16
2022-09-02T13:40:21Z,106.7,76.91,13:40:21
2022-09-02T13:40:26Z,106.7,76.91,13:40:26
2022-09-02T13:40:31Z,106.7,76.91,13:40:31
2022-09-02T13:40:36Z,106.7,76.93,13:40:36
2022-09-02T13:40:41Z,106.7,76.93,13:40:41
2022-09-02T13:40:46Z,106.7,76.93,13:40:46
2022-09-02T13:40:51Z,106.7,76.93,13:40:51
2022-09-02T13:40:56Z,106.7,76.91,13:40:56
2022-09-02T13:41:01Z,106.7,76.93,13:41:01
2022-09-02T13:41:06Z,106.7,76.93,13:41:06
2022-09-02T13:41:11Z,106.7,76.91,13:41:11
2022-09-02T13:41:16Z,106.7,76.91,13:41:16
2022-09-02T13:41:21Z,106.7,76.91,13:41:21
2022-09-02T13:41:26Z,107.1,76.93,13:41:26
2022-09-02T13:41:31Z,106.7,76.93,13:41:31
