Date,LowSpC,FullSpC,time
2022-11-14T15:09:05Z,60.7,63.97,15:09:05
2022-11-14T15:09:10Z,60.7,63.97,15:09:10
2022-11-14T15:09:15Z,60.7,63.97,15:09:15
2022-11-14T15:09:20Z,60.7,63.97,15:09:20
2022-11-14T15:09:25Z,60.7,63.97,15:09:25
2022-11-14T15:09:30Z,60.7,63.97,15:09:30
2022-11-14T15:09:35Z,61.1,63.97,15:09:35
2022-11-14T15:09:40Z,60.7,63.97,15:09:40
2022-11-14T15:09:45Z,60.7,64,15:09:45
2022-11-14T15:09:50Z,60.7,64,15:09:50
2022-11-14T15:09:55Z,60.7,64,15:09:55
2022-11-14T15:10:00Z,60.7,63.97,15:10:00
2022-11-14T15:10:05Z,60.7,63.97,15:10:05
2022-11-14T15:10:10Z,60.7,64,15:10:10
2022-11-14T15:10:15Z,60.7,63.97,15:10:15
2022-11-14T15:10:20Z,60.7,64,15:10:20
2022-11-14T15:10:25Z,60.7,64,15:10:25
2022-11-14T15:10:30Z,60.7,64,15:10:30
2022-11-14T15:10:35Z,60.7,64,15:10:35
2022-11-14T15:10:40Z,60.7,64,15:10:40
2022-11-14T15:10:45Z,60.7,63.97,15:10:45
2022-11-14T15:10:50Z,60.7,63.97,15:10:50
2022-11-14T15:10:55Z,60.7,64,15:10:55
2022-11-14T15:11:00Z,60.7,63.97,15:11:00
2022-11-14T15:11:05Z,61.1,64,15:11:05
2022-11-14T15:11:10Z,60.7,64,15:11:10
2022-11-14T15:11:15Z,60.7,64,15:11:15
2022-11-14T15:11:20Z,60.7,64,15:11:20
2022-11-14T15:11:25Z,60.7,64,15:11:25
2022-11-14T15:11:30Z,60.7,63.97,15:11:30
2022-11-14T15:11:35Z,60.7,64,15:11:35
2022-11-14T15:11:40Z,60.7,64,15:11:40
2022-11-14T15:11:45Z,60.7,64,15:11:45
2022-11-14T15:11:50Z,60.7,64,15:11:50
2022-11-14T15:11:55Z,60.7,64,15:11:55
2022-11-14T15:12:00Z,60.7,64,15:12:00
2022-11-14T15:12:05Z,60.7,64,15:12:05
2022-11-14T15:12:10Z,60.7,64,15:12:10
2022-11-14T15:12:15Z,60.3,64,15:12:15
2022-11-14T15:12:20Z,60.7,64,15:12:20
2022-11-14T15:12:25Z,61.5,64,15:12:25
2022-11-14T15:12:30Z,61.5,64.02,15:12:30
2022-11-14T15:12:35Z,64.4,64,15:12:35
2022-11-14T15:12:40Z,65.2,64,15:12:40
2022-11-14T15:12:45Z,65.6,64,15:12:45
2022-11-14T15:12:50Z,67.6,64,15:12:50
2022-11-14T15:12:55Z,72.8,64,15:12:55
2022-11-14T15:13:00Z,78.5,64,15:13:00
2022-11-14T15:13:05Z,80.9,64,15:13:05
2022-11-14T15:13:10Z,84.6,64,15:13:10
2022-11-14T15:13:15Z,91.4,64,15:13:15
2022-11-14T15:13:20Z,94.3,64,15:13:20
2022-11-14T15:13:25Z,80.1,64,15:13:25
2022-11-14T15:13:30Z,87,64,15:13:30
2022-11-14T15:13:35Z,94.7,64,15:13:35
2022-11-14T15:13:40Z,101.2,64.02,15:13:40
2022-11-14T15:13:45Z,105.2,64,15:13:45
2022-11-14T15:13:50Z,107.6,64,15:13:50
2022-11-14T15:13:55Z,109.7,64.02,15:13:55
2022-11-14T15:14:00Z,110.1,64,15:14:00
2022-11-14T15:14:05Z,107.6,64,15:14:05
2022-11-14T15:14:10Z,103.6,64,15:14:10
2022-11-14T15:14:15Z,112.1,64,15:14:15
2022-11-14T15:14:20Z,112.1,64.02,15:14:20
2022-11-14T15:14:25Z,112.9,64.02,15:14:25
2022-11-14T15:14:30Z,113.7,64.02,15:14:30
2022-11-14T15:14:35Z,111.7,64,15:14:35
2022-11-14T15:14:40Z,111.3,64.02,15:14:40
2022-11-14T15:14:45Z,110.9,64.02,15:14:45
2022-11-14T15:14:50Z,110.1,64.02,15:14:50
2022-11-14T15:14:55Z,111.3,64,15:14:55
2022-11-14T15:15:00Z,111.7,64,15:15:00
2022-11-14T15:15:05Z,109.7,64.02,15:15:05
2022-11-14T15:15:10Z,108.5,64,15:15:10
