Date,LowSpC,FullSpC,time
2022-04-08T11:16:34Z,38.9,71.04,11:16:34
2022-04-08T11:16:39Z,38.9,71.2,11:16:39
2022-04-08T11:16:44Z,38.9,71.47,11:16:44
2022-04-08T11:16:49Z,38.9,71.71,11:16:49
2022-04-08T11:16:54Z,38.9,71.94,11:16:54
2022-04-08T11:16:59Z,38.9,72.19,11:16:59
2022-04-08T11:17:04Z,38.9,72.37,11:17:04
2022-04-08T11:17:09Z,38.9,72.43,11:17:09
2022-04-08T11:17:14Z,38.9,72.68,11:17:14
2022-04-08T11:17:19Z,38.8,72.86,11:17:19
2022-04-08T11:17:24Z,38.8,72.97,11:17:24
2022-04-08T11:17:29Z,38.8,73.15,11:17:29
2022-04-08T11:17:34Z,38.8,73.24,11:17:34
2022-04-08T11:17:39Z,38.8,73.17,11:17:39
2022-04-08T11:17:44Z,38.8,73.26,11:17:44
2022-04-08T11:17:49Z,38.8,73.4,11:17:49
2022-04-08T11:17:54Z,38.8,73.47,11:17:54
2022-04-08T11:17:59Z,38.8,73.6,11:17:59
2022-04-08T11:18:04Z,39.2,73.58,11:18:04
2022-04-08T11:18:09Z,38.8,73.85,11:18:09
2022-04-08T11:18:14Z,39.2,74.1,11:18:14
2022-04-08T11:18:19Z,39.2,74.39,11:18:19
2022-04-08T11:18:24Z,39.2,74.62,11:18:24
2022-04-08T11:18:29Z,38.8,74.79,11:18:29
2022-04-08T11:18:34Z,39.2,75.04,11:18:34
2022-04-08T11:18:39Z,39.2,75.22,11:18:39
2022-04-08T11:18:44Z,39.2,75.42,11:18:44
2022-04-08T11:18:49Z,39.2,75.58,11:18:49
2022-04-08T11:18:54Z,39.5,75.74,11:18:54
2022-04-08T11:18:59Z,39.2,75.24,11:18:59
2022-04-08T11:19:04Z,38.8,75.25,11:19:04
2022-04-08T11:19:09Z,38.8,75.63,11:19:09
2022-04-08T11:19:14Z,38.8,75.6,11:19:14
2022-04-08T11:19:19Z,38.8,75.74,11:19:19
2022-04-08T11:19:24Z,38.8,76.05,11:19:24
2022-04-08T11:19:29Z,39.2,76.26,11:19:29
2022-04-08T11:19:34Z,39.1,76.46,11:19:34
2022-04-08T11:19:39Z,38.8,76.26,11:19:39
2022-04-08T11:19:44Z,38.8,76.57,11:19:44
2022-04-08T11:19:49Z,38.8,76.55,11:19:49
2022-04-08T11:19:54Z,38.8,76.78,11:19:54
2022-04-08T11:19:59Z,38.8,76.21,11:19:59
2022-04-08T11:20:04Z,38.4,75.99,11:20:04
2022-04-08T11:20:09Z,40.3,76.87,11:20:09
2022-04-08T11:20:14Z,10.1,77.4,11:20:14
2022-04-08T11:20:19Z,9.7,77.95,11:20:19
2022-04-08T11:20:24Z,9.4,78.82,11:20:24
2022-04-08T11:20:29Z,9.7,79.16,11:20:29
2022-04-08T11:20:34Z,9.7,79.3,11:20:34
2022-04-08T11:20:39Z,9.4,79.43,11:20:39
2022-04-08T11:20:44Z,9.7,79.52,11:20:44
2022-04-08T11:20:49Z,10.1,79.66,11:20:49
2022-04-08T11:20:54Z,10.9,79.3,11:20:54
2022-04-08T11:20:59Z,10.9,78.12,11:20:59
2022-04-08T11:21:04Z,76.9,68.85,11:21:04
2022-04-08T11:21:09Z,77.7,68.29,11:21:09
2022-04-08T11:21:14Z,76.6,67.91,11:21:14
2022-04-08T11:21:19Z,76.6,67.75,11:21:19
2022-04-08T11:21:24Z,77,67.75,11:21:24
2022-04-08T11:21:29Z,78.1,67.62,11:21:29
2022-04-08T11:21:34Z,77,67.71,11:21:34
2022-04-08T11:21:39Z,76.6,67.62,11:21:39
2022-04-08T11:21:44Z,76.6,67.53,11:21:44
2022-04-08T11:21:49Z,76.6,67.59,11:21:49
2022-04-08T11:21:54Z,77,67.57,11:21:54
2022-04-08T11:21:59Z,76.6,67.48,11:21:59
2022-04-08T11:22:04Z,77,67.55,11:22:04
2022-04-08T11:22:09Z,76.6,67.48,11:22:09
2022-04-08T11:22:14Z,76.6,67.41,11:22:14
2022-04-08T11:22:19Z,76.6,67.44,11:22:19
2022-04-08T11:22:24Z,76.6,67.41,11:22:24
2022-04-08T11:22:29Z,76.2,67.35,11:22:29
2022-04-08T11:22:34Z,76.6,67.39,11:22:34
2022-04-08T11:22:39Z,76.6,67.37,11:22:39
2022-04-08T11:22:44Z,76.6,67.35,11:22:44
2022-04-08T11:22:49Z,76.6,67.26,11:22:49
2022-04-08T11:22:54Z,76.6,67.3,11:22:54
2022-04-08T11:22:59Z,76.6,67.32,11:22:59
2022-04-08T11:23:04Z,76.6,67.28,11:23:04
2022-04-08T11:23:09Z,76.6,67.26,11:23:09
2022-04-08T11:23:14Z,76.2,67.23,11:23:14
2022-04-08T11:23:19Z,76.6,67.19,11:23:19
2022-04-08T11:23:24Z,76.6,67.21,11:23:24
2022-04-08T11:23:29Z,76.6,67.21,11:23:29
2022-04-08T11:23:34Z,76.6,67.15,11:23:34
2022-04-08T11:23:39Z,76.6,67.14,11:23:39
2022-04-08T11:23:44Z,76.6,67.15,11:23:44
2022-04-08T11:23:49Z,76.6,67.15,11:23:49
2022-04-08T11:23:54Z,76.6,67.19,11:23:54
2022-04-08T11:23:59Z,76.6,67.15,11:23:59
2022-04-08T11:24:04Z,76.6,67.15,11:24:04
2022-04-08T11:24:09Z,76.6,67.12,11:24:09
2022-04-08T11:24:14Z,76.6,67.12,11:24:14
2022-04-08T11:24:19Z,76.6,67.12,11:24:19
2022-04-08T11:24:24Z,76.6,67.12,11:24:24
2022-04-08T11:24:29Z,76.6,67.1,11:24:29
2022-04-08T11:24:34Z,76.6,67.1,11:24:34
2022-04-08T11:24:39Z,78.5,67.1,11:24:39
2022-04-08T11:24:44Z,90,67.06,11:24:44
2022-04-08T11:24:49Z,127.1,67.1,11:24:49
2022-04-08T11:24:54Z,180.9,67.1,11:24:54
2022-04-08T11:24:59Z,174.3,67.1,11:24:59
2022-04-08T11:25:04Z,199.8,67.06,11:25:04
2022-04-08T11:25:09Z,213.3,67.06,11:25:09
2022-04-08T11:25:14Z,214.9,67.1,11:25:14
2022-04-08T11:25:19Z,212.9,67.1,11:25:19
2022-04-08T11:25:24Z,205.2,67.06,11:25:24
2022-04-08T11:25:29Z,196.3,67.06,11:25:29
2022-04-08T11:25:34Z,191.7,67.06,11:25:34
2022-04-08T11:25:39Z,184,67.06,11:25:39
2022-04-08T11:25:44Z,181.3,67.06,11:25:44
2022-04-08T11:25:49Z,174.3,67.06,11:25:49
2022-04-08T11:25:54Z,160.1,67.06,11:25:54
2022-04-08T11:25:59Z,157.8,67.06,11:25:59
2022-04-08T11:26:04Z,152,67.06,11:26:04
2022-04-08T11:26:09Z,144.7,67.06,11:26:09
2022-04-08T11:26:14Z,136.7,67.05,11:26:14
2022-04-08T11:26:19Z,132.8,67.05,11:26:19
2022-04-08T11:26:24Z,128.2,67.06,11:26:24
2022-04-08T11:26:29Z,122.9,67.06,11:26:29
2022-04-08T11:26:34Z,120.6,67.06,11:26:34
2022-04-08T11:26:39Z,119,67.05,11:26:39
2022-04-08T11:26:44Z,113.7,67.06,11:26:44
2022-04-08T11:26:49Z,111.4,67.06,11:26:49
2022-04-08T11:26:54Z,109.9,67.05,11:26:54
2022-04-08T11:26:59Z,104.5,67.05,11:26:59
2022-04-08T11:27:04Z,101.4,67.05,11:27:04
2022-04-08T11:27:09Z,100.3,67.06,11:27:09
2022-04-08T11:27:14Z,99.5,67.06,11:27:14
2022-04-08T11:27:19Z,98,67.05,11:27:19
2022-04-08T11:27:24Z,96.5,67.06,11:27:24
2022-04-08T11:27:29Z,95.3,67.06,11:27:29
2022-04-08T11:27:34Z,94.2,67.06,11:27:34
2022-04-08T11:27:39Z,92.7,67.06,11:27:39
2022-04-08T11:27:44Z,91.5,67.05,11:27:44
2022-04-08T11:27:49Z,90,67.05,11:27:49
2022-04-08T11:27:54Z,88.5,67.05,11:27:54
