Date,LowSpC,FullSpC,time
2021-07-09T10:21:05Z,62.2,58.9,10:21:05
2021-07-09T10:21:10Z,62.2,58.9,10:21:10
2021-07-09T10:21:15Z,62.2,58.9,10:21:15
2021-07-09T10:21:20Z,62.2,58.9,10:21:20
2021-07-09T10:21:25Z,62.2,58.9,10:21:25
2021-07-09T10:21:30Z,62.2,59.3,10:21:30
2021-07-09T10:21:35Z,62.2,58.9,10:21:35
2021-07-09T10:21:40Z,62.2,58.9,10:21:40
2021-07-09T10:21:45Z,62.2,58.9,10:21:45
2021-07-09T10:21:50Z,63.4,60.4,10:21:50
2021-07-09T10:21:55Z,64.2,61.2,10:21:55
2021-07-09T10:22:00Z,95.7,93.7,10:22:00
2021-07-09T10:22:05Z,103.2,102.1,10:22:05
2021-07-09T10:22:10Z,135.3,132.8,10:22:10
2021-07-09T10:22:15Z,155.3,154.8,10:22:15
2021-07-09T10:22:20Z,147.6,147.2,10:22:20
2021-07-09T10:22:25Z,148.6,148,10:22:25
2021-07-09T10:22:30Z,151.4,151,10:22:30
2021-07-09T10:22:35Z,139.7,139.6,10:22:35
2021-07-09T10:22:40Z,146.4,146.1,10:22:40
2021-07-09T10:22:45Z,136.5,135.5,10:22:45
2021-07-09T10:22:50Z,134.6,133.6,10:22:50
2021-07-09T10:22:55Z,122.8,122.6,10:22:55
2021-07-09T10:23:00Z,122.8,121.4,10:23:00
2021-07-09T10:23:05Z,109.3,108.1,10:23:05
2021-07-09T10:23:10Z,105.3,104.4,10:23:10
2021-07-09T10:23:15Z,107.1,105.9,10:23:15
2021-07-09T10:23:20Z,103.3,102.1,10:23:20
2021-07-09T10:23:25Z,96.2,94.5,10:23:25
2021-07-09T10:23:30Z,90.3,88.8,10:23:30
2021-07-09T10:23:35Z,91,88.8,10:23:35
2021-07-09T10:23:40Z,86.4,84.7,10:23:40
2021-07-09T10:23:45Z,83.9,81.6,10:23:45
2021-07-09T10:23:50Z,82.9,80.5,10:23:50
2021-07-09T10:23:55Z,78.3,76,10:23:55
2021-07-09T10:24:00Z,75.3,72.5,10:24:00
2021-07-09T10:24:05Z,76,73.7,10:24:05
2021-07-09T10:24:10Z,75.4,73.3,10:24:10
2021-07-09T10:24:15Z,72.9,70.3,10:24:15
2021-07-09T10:24:20Z,71.7,68.8,10:24:20
2021-07-09T10:24:25Z,74.2,71.8,10:24:25
2021-07-09T10:24:30Z,69.9,66.9,10:24:30
2021-07-09T10:24:35Z,68.4,65.4,10:24:35
2021-07-09T10:24:40Z,68,65,10:24:40
2021-07-09T10:24:45Z,67.9,65,10:24:45
2021-07-09T10:24:50Z,67.2,64.2,10:24:50
2021-07-09T10:24:55Z,66.6,63.8,10:24:55
2021-07-09T10:25:00Z,66.6,63.8,10:25:00
2021-07-09T10:25:05Z,66.3,63.1,10:25:05
2021-07-09T10:25:10Z,65.7,63.1,10:25:10
2021-07-09T10:25:15Z,65.3,62,10:25:15
2021-07-09T10:25:20Z,65.1,62,10:25:20
2021-07-09T10:25:25Z,65.1,62,10:25:25
2021-07-09T10:25:30Z,65.9,63.1,10:25:30
2021-07-09T10:25:35Z,64.8,61.6,10:25:35
2021-07-09T10:25:40Z,65.2,62,10:25:40
2021-07-09T10:25:45Z,64.2,61.2,10:25:45
2021-07-09T10:25:50Z,64.4,61.2,10:25:50
2021-07-09T10:25:55Z,64.1,60.8,10:25:55
2021-07-09T10:26:00Z,63.8,60.4,10:26:00
2021-07-09T10:26:05Z,63.8,60.4,10:26:05
2021-07-09T10:26:10Z,63.6,60.4,10:26:10
2021-07-09T10:26:15Z,63.5,60.4,10:26:15
2021-07-09T10:26:20Z,63.8,60.4,10:26:20
2021-07-09T10:26:25Z,63.3,60.1,10:26:25
2021-07-09T10:26:30Z,63.3,60.1,10:26:30
2021-07-09T10:26:35Z,63.2,60.1,10:26:35
2021-07-09T10:26:40Z,63,59.7,10:26:40
2021-07-09T10:26:45Z,63.1,59.7,10:26:45
2021-07-09T10:26:50Z,63,59.7,10:26:50
2021-07-09T10:26:55Z,63.2,60.1,10:26:55
2021-07-09T10:27:00Z,62.9,59.7,10:27:00
2021-07-09T10:27:05Z,62.9,59.7,10:27:05
2021-07-09T10:27:10Z,63,60.1,10:27:10
2021-07-09T10:27:15Z,63,60.1,10:27:15
2021-07-09T10:27:20Z,62.8,59.7,10:27:20
2021-07-09T10:27:25Z,62.8,59.7,10:27:25
2021-07-09T10:27:30Z,62.5,59.3,10:27:30
2021-07-09T10:27:35Z,62.5,59.3,10:27:35
2021-07-09T10:27:40Z,62.5,59.3,10:27:40
2021-07-09T10:27:45Z,62.4,59.3,10:27:45
2021-07-09T10:27:50Z,62.4,59.3,10:27:50
2021-07-09T10:27:55Z,62.4,59.3,10:27:55
