"Plot Title: Bradford_4"
"#","Date Time, GMT-04:00","Abs Pres, psi (LGR S/N: 20474165, SEN S/N: 20474165)","Temp, °F (LGR S/N: 20474165, SEN S/N: 20474165)","Coupler Detached (LGR S/N: 20474165, SEN S/N: 20474165)","Coupler Attached (LGR S/N: 20474165, SEN S/N: 20474165)","Host Connected (LGR S/N: 20474165, SEN S/N: 20474165)","End Of File (LGR S/N: 20474165, SEN S/N: 20474165)"
1,06/22/22 02:00:00 PM,15.7665,73.234,Logged,,,
2,06/22/22 02:15:00 PM,15.7618,72.891,,,,
3,06/22/22 02:30:00 PM,15.7601,72.891,,,,
4,06/22/22 02:45:00 PM,15.7582,72.891,,,,
5,06/22/22 03:00:00 PM,15.7541,72.718,,,,
6,06/22/22 03:15:00 PM,15.7469,72.718,,,,
7,06/22/22 03:30:00 PM,15.7450,72.718,,,,
8,06/22/22 03:45:00 PM,15.7395,72.718,,,,
9,06/22/22 04:00:00 PM,15.7378,72.718,,,,
10,06/22/22 04:15:00 PM,15.7359,72.718,,,,
11,06/22/22 04:30:00 PM,15.7322,72.718,,,,
12,06/22/22 04:45:00 PM,15.7305,72.718,,,,
13,06/22/22 05:00:00 PM,15.7286,72.718,,,,
14,06/22/22 05:15:00 PM,15.7269,72.718,,,,
15,06/22/22 05:30:00 PM,15.7250,72.718,,,,
16,06/22/22 05:45:00 PM,15.7233,72.718,,,,
17,06/22/22 06:00:00 PM,15.7214,72.718,,,,
18,06/22/22 06:15:00 PM,15.7214,72.718,,,,
19,06/22/22 06:30:00 PM,15.7233,72.718,,,,
20,06/22/22 06:45:00 PM,15.7196,72.718,,,,
21,06/22/22 07:00:00 PM,15.7214,72.718,,,,
22,06/22/22 07:15:00 PM,15.7196,72.718,,,,
23,06/22/22 07:30:00 PM,15.7214,72.718,,,,
24,06/22/22 07:45:00 PM,15.7196,72.718,,,,
25,06/22/22 08:00:00 PM,15.7214,72.718,,,,
26,06/22/22 08:15:00 PM,15.7196,72.718,,,,
27,06/22/22 08:30:00 PM,15.7196,72.718,,,,
28,06/22/22 08:45:00 PM,15.7177,72.718,,,,
29,06/22/22 09:00:00 PM,15.7196,72.718,,,,
30,06/22/22 09:15:00 PM,15.7196,72.718,,,,
31,06/22/22 09:30:00 PM,15.7269,72.718,,,,
32,06/22/22 09:45:00 PM,15.7286,72.718,,,,
33,06/22/22 10:00:00 PM,15.7286,72.718,,,,
34,06/22/22 10:15:00 PM,15.7305,72.718,,,,
35,06/22/22 10:30:00 PM,15.7305,72.718,,,,
36,06/22/22 10:45:00 PM,15.7322,72.718,,,,
37,06/22/22 11:00:00 PM,15.7341,72.718,,,,
38,06/22/22 11:15:00 PM,15.7322,72.718,,,,
39,06/22/22 11:30:00 PM,15.7305,72.718,,,,
40,06/22/22 11:45:00 PM,15.7322,72.718,,,,
41,06/23/22 12:00:00 AM,15.7322,72.718,,,,
42,06/23/22 12:15:00 AM,15.7286,72.718,,,,
43,06/23/22 12:30:00 AM,15.7269,72.718,,,,
44,06/23/22 12:45:00 AM,15.7233,72.718,,,,
45,06/23/22 01:00:00 AM,15.7250,72.718,,,,
46,06/23/22 01:15:00 AM,15.7269,72.718,,,,
47,06/23/22 01:30:00 AM,15.7233,72.718,,,,
48,06/23/22 01:45:00 AM,15.7250,72.718,,,,
49,06/23/22 02:00:00 AM,15.7233,72.718,,,,
50,06/23/22 02:15:00 AM,15.7214,72.718,,,,
51,06/23/22 02:30:00 AM,15.7196,72.718,,,,
52,06/23/22 02:45:00 AM,15.7196,72.718,,,,
53,06/23/22 03:00:00 AM,15.7177,72.718,,,,
54,06/23/22 03:15:00 AM,15.7141,72.718,,,,
