"Plot Title: Bradford_9_cond_replace"
"#","Date Time, GMT-05:00","Full Range, μS/cm (LGR S/N: 20342065, SEN S/N: 20342065)","Temp, °F (LGR S/N: 20342065, SEN S/N: 20342065)","Coupler Detached (LGR S/N: 20342065, SEN S/N: 20342065)","Coupler Attached (LGR S/N: 20342065, SEN S/N: 20342065)","Stopped (LGR S/N: 20342065, SEN S/N: 20342065)","End Of File (LGR S/N: 20342065, SEN S/N: 20342065)"
1,07/11/24 03:00:00 PM,-0.5,90.41,Logged,,,
2,07/11/24 04:00:00 PM,-0.5,90.70,,,,
3,07/11/24 05:00:00 PM,12.0,91.67,,,,
4,07/11/24 06:00:00 PM,-3.0,84.52,,,,
5,07/11/24 07:00:00 PM,0.2,80.92,,,,
6,07/11/24 08:00:00 PM,-0.5,77.90,,,,
7,07/11/24 09:00:00 PM,-0.5,75.45,,,,
8,07/11/24 10:00:00 PM,-3.0,74.55,,,,
9,07/11/24 11:00:00 PM,12.2,73.80,,,,
10,07/12/24 12:00:00 AM,-0.5,72.32,,,,
11,07/12/24 01:00:00 AM,-0.5,71.35,,,,
12,07/12/24 02:00:00 AM,-0.5,70.41,,,,
13,07/12/24 03:00:00 AM,-3.0,69.78,,,,
14,07/12/24 04:00:00 AM,12.3,69.35,,,,
15,07/12/24 05:00:00 AM,-0.5,69.21,,,,
16,07/12/24 06:00:00 AM,-0.5,68.92,,,,
17,07/12/24 07:00:00 AM,-0.5,71.19,,,,
18,07/12/24 08:00:00 AM,-0.5,75.79,,,,
19,07/12/24 09:00:00 AM,-0.5,80.94,,,,
20,07/12/24 10:00:00 AM,-0.6,94.21,,,,
21,07/12/24 11:00:00 AM,-3.1,91.80,,,,
22,07/12/24 12:00:00 PM,-3.1,91.06,,,,
23,07/12/24 01:00:00 PM,-3.1,96.21,,,,
24,07/12/24 02:00:00 PM,-0.5,92.26,,,,
25,07/12/24 03:00:00 PM,-0.5,91.89,,,,
26,07/12/24 04:00:00 PM,-3.1,95.81,,,,
27,07/12/24 05:00:00 PM,12.0,98.19,,,,
28,07/12/24 06:00:00 PM,-3.0,85.95,,,,
29,07/12/24 07:00:00 PM,-3.0,81.77,,,,
30,07/12/24 08:00:00 PM,-0.5,78.89,,,,
31,07/12/24 09:00:00 PM,-0.5,76.75,,,,
32,07/12/24 10:00:00 PM,-3.0,76.33,,,,
33,07/12/24 11:00:00 PM,-0.5,74.82,,,,
34,07/13/24 12:00:00 AM,-3.0,73.76,,,,
35,07/13/24 01:00:00 AM,-0.5,72.86,,,,
36,07/13/24 02:00:00 AM,-0.5,71.76,,,,
37,07/13/24 03:00:00 AM,-3.0,71.29,,,,
38,07/13/24 04:00:00 AM,-0.5,70.70,,,,
39,07/13/24 05:00:00 AM,-0.5,70.09,,,,
40,07/13/24 06:00:00 AM,-0.5,69.78,,,,
41,07/13/24 07:00:00 AM,-0.5,71.76,,,,
42,07/13/24 08:00:00 AM,-0.5,76.87,,,,
43,07/13/24 09:00:00 AM,-0.5,83.01,,,,
44,07/13/24 10:00:00 AM,-0.6,96.46,,,,
45,07/13/24 11:00:00 AM,-0.6,93.51,,,,
46,07/13/24 12:00:00 PM,-3.1,91.44,,,,
47,07/13/24 01:00:00 PM,-0.5,90.95,,,,
48,07/13/24 02:00:00 PM,-3.1,93.29,,,,
49,07/13/24 03:00:00 PM,-0.6,96.37,,,,
50,07/13/24 04:00:00 PM,-0.6,100.47,,,,
51,07/13/24 05:00:00 PM,0.1,103.62,,,,
52,07/13/24 06:00:00 PM,-0.5,90.23,,,,
53,07/13/24 07:00:00 PM,-0.5,87.13,,,,
54,07/13/24 08:00:00 PM,-0.5,83.91,,,,
55,07/13/24 09:00:00 PM,-0.5,80.24,,,,
56,07/13/24 10:00:00 PM,-0.5,78.22,,,,
57,07/13/24 11:00:00 PM,0.2,76.89,,,,
58,07/14/24 12:00:00 AM,-0.5,75.65,,,,
59,07/14/24 01:00:00 AM,-0.5,75.20,,,,
60,07/14/24 02:00:00 AM,-0.5,74.77,,,,
61,07/14/24 03:00:00 AM,-0.5,75.22,,,,
62,07/14/24 04:00:00 AM,-0.5,75.60,,,,
63,07/14/24 05:00:00 AM,-0.5,75.70,,,,
64,07/14/24 06:00:00 AM,-0.5,74.39,,,,
65,07/14/24 07:00:00 AM,-0.5,75.76,,,,
66,07/14/24 08:00:00 AM,-3.0,80.04,,,,
67,07/14/24 09:00:00 AM,-0.5,84.25,,,,
68,07/14/24 10:00:00 AM,12.0,95.76,,,,
69,07/14/24 11:00:00 AM,-3.1,92.21,,,,
70,07/14/24 12:00:00 PM,-0.5,93.02,,,,
71,07/14/24 01:00:00 PM,-0.5,89.02,,,,
72,07/14/24 02:00:00 PM,-3.1,93.70,,,,
73,07/14/24 03:00:00 PM,-3.1,95.23,,,,
74,07/14/24 04:00:00 PM,-0.5,93.00,,,,
75,07/14/24 05:00:00 PM,-0.5,79.77,,,,
76,07/14/24 06:00:00 PM,-0.5,76.96,,,,
77,07/14/24 07:00:00 PM,-0.5,77.41,,,,
78,07/14/24 08:00:00 PM,-0.5,77.04,,,,
79,07/14/24 09:00:00 PM,-0.5,75.72,,,,
80,07/14/24 10:00:00 PM,-0.5,75.70,,,,
81,07/14/24 11:00:00 PM,-0.5,75.79,,,,
82,07/15/24 12:00:00 AM,-0.5,74.97,,,,
