"Plot Title: Bradford_Steam_5"
"#","Date Time, GMT-05:00","Full Range, μS/cm (LGR S/N: 10778436, SEN S/N: 10778436)","Temp, °F (LGR S/N: 10778436, SEN S/N: 10778436)"
1,04/08/22 09:00:00 AM,5.6,60.42
2,04/08/22 10:00:00 AM,54.3,65.37
3,04/08/22 11:00:00 AM,54.3,65.46
4,04/08/22 12:00:00 PM,54.7,65.79
5,04/08/22 01:00:00 PM,55.0,66.24
6,04/08/22 02:00:00 PM,55.4,66.58
7,04/08/22 03:00:00 PM,55.8,66.69
8,04/08/22 04:00:00 PM,55.8,66.72
9,04/08/22 05:00:00 PM,55.4,66.56
10,04/08/22 06:00:00 PM,55.4,66.31
11,04/08/22 07:00:00 PM,55.4,65.95
12,04/08/22 08:00:00 PM,55.1,65.61
13,04/08/22 09:00:00 PM,55.1,65.25
14,04/08/22 10:00:00 PM,54.7,64.85
15,04/08/22 11:00:00 PM,54.7,64.49
16,04/09/22 12:00:00 AM,54.3,64.11
17,04/09/22 01:00:00 AM,54.0,63.72
18,04/09/22 02:00:00 AM,54.0,63.39
19,04/09/22 03:00:00 AM,53.6,63.07
20,04/09/22 04:00:00 AM,53.2,62.69
21,04/09/22 05:00:00 AM,52.9,62.24
22,04/09/22 06:00:00 AM,52.5,61.68
23,04/09/22 07:00:00 AM,52.1,61.14
24,04/09/22 08:00:00 AM,51.8,60.87
25,04/09/22 09:00:00 AM,51.8,60.80
26,04/09/22 10:00:00 AM,51.8,60.89
27,04/09/22 11:00:00 AM,52.1,61.18
28,04/09/22 12:00:00 PM,52.5,61.65
29,04/09/22 01:00:00 PM,52.9,62.19
30,04/09/22 02:00:00 PM,53.2,62.51
31,04/09/22 03:00:00 PM,53.2,62.73
32,04/09/22 04:00:00 PM,53.2,62.76
33,04/09/22 05:00:00 PM,53.2,62.73
34,04/09/22 06:00:00 PM,53.2,62.53
35,04/09/22 07:00:00 PM,52.9,62.26
36,04/09/22 08:00:00 PM,52.9,61.84
37,04/09/22 09:00:00 PM,52.5,61.30
38,04/09/22 10:00:00 PM,52.1,60.80
39,04/09/22 11:00:00 PM,51.8,60.26
40,04/10/22 12:00:00 AM,51.0,59.76
41,04/10/22 01:00:00 AM,51.0,59.25
42,04/10/22 02:00:00 AM,50.7,58.75
43,04/10/22 03:00:00 AM,50.3,58.26
44,04/10/22 04:00:00 AM,49.5,57.78
45,04/10/22 05:00:00 AM,49.5,57.33
46,04/10/22 06:00:00 AM,49.6,56.88
47,04/10/22 07:00:00 AM,48.8,56.48
48,04/10/22 08:00:00 AM,48.4,56.32
49,04/10/22 09:00:00 AM,48.8,56.55
50,04/10/22 10:00:00 AM,49.6,57.07
51,04/10/22 11:00:00 AM,49.5,57.74
52,04/10/22 12:00:00 PM,50.3,58.68
53,04/10/22 01:00:00 PM,52.2,59.59
54,04/10/22 02:00:00 PM,51.8,60.42
55,04/10/22 03:00:00 PM,52.1,60.96
56,04/10/22 04:00:00 PM,52.5,61.39
57,04/10/22 05:00:00 PM,53.3,61.79
58,04/10/22 06:00:00 PM,53.3,62.08
59,04/10/22 07:00:00 PM,53.3,62.17
60,04/10/22 08:00:00 PM,53.3,62.10
61,04/10/22 09:00:00 PM,52.9,61.88
62,04/10/22 10:00:00 PM,52.9,61.65
63,04/10/22 11:00:00 PM,52.5,61.32
64,04/11/22 12:00:00 AM,52.5,60.98
65,04/11/22 01:00:00 AM,52.1,60.58
66,04/11/22 02:00:00 AM,51.8,60.17
67,04/11/22 03:00:00 AM,51.4,59.74
68,04/11/22 04:00:00 AM,51.0,59.32
69,04/11/22 05:00:00 AM,50.7,58.91
70,04/11/22 06:00:00 AM,50.3,58.50
71,04/11/22 07:00:00 AM,50.3,58.06
72,04/11/22 08:00:00 AM,50.3,57.88
73,04/11/22 09:00:00 AM,50.3,58.17
74,04/11/22 10:00:00 AM,50.7,58.75
75,04/11/22 11:00:00 AM,51.0,59.45
76,04/11/22 12:00:00 PM,51.8,60.46
77,04/11/22 01:00:00 PM,52.5,61.47
78,04/11/22 02:00:00 PM,52.9,62.40
79,04/11/22 03:00:00 PM,53.6,62.94
80,04/11/22 04:00:00 PM,54.0,63.30
81,04/11/22 05:00:00 PM,54.0,63.64
82,04/11/22 06:00:00 PM,54.4,63.88
83,04/11/22 07:00:00 PM,55.5,63.99
84,04/11/22 08:00:00 PM,54.7,63.99
85,04/11/22 09:00:00 PM,54.4,63.99
86,04/11/22 10:00:00 PM,54.7,63.95
87,04/11/22 11:00:00 PM,54.7,63.82
88,04/12/22 12:00:00 AM,54.0,63.59
89,04/12/22 01:00:00 AM,53.6,63.34
90,04/12/22 02:00:00 AM,53.2,63.07
91,04/12/22 03:00:00 AM,52.8,62.78
92,04/12/22 04:00:00 AM,52.9,62.58
93,04/12/22 05:00:00 AM,52.9,62.51
94,04/12/22 06:00:00 AM,52.9,62.37
95,04/12/22 07:00:00 AM,52.5,62.19
96,04/12/22 08:00:00 AM,52.5,62.13
97,04/12/22 09:00:00 AM,52.5,62.37
98,04/12/22 10:00:00 AM,52.8,62.83
99,04/12/22 11:00:00 AM,53.6,63.48
100,04/12/22 12:00:00 PM,54.3,64.38
101,04/12/22 01:00:00 PM,55.1,65.30
102,04/12/22 02:00:00 PM,55.8,66.11
103,04/12/22 03:00:00 PM,56.2,66.60
104,04/12/22 04:00:00 PM,56.6,66.79
105,04/12/22 05:00:00 PM,56.6,66.96
106,04/12/22 06:00:00 PM,56.6,67.05
107,04/12/22 07:00:00 PM,56.6,67.01
108,04/12/22 08:00:00 PM,56.6,66.90
109,04/12/22 09:00:00 PM,56.6,66.88
110,04/12/22 10:00:00 PM,56.6,66.81
111,04/12/22 11:00:00 PM,56.6,66.76
112,04/13/22 12:00:00 AM,56.2,66.65
113,04/13/22 01:00:00 AM,55.8,66.43
114,04/13/22 02:00:00 AM,55.8,66.18
115,04/13/22 03:00:00 AM,55.4,65.86
116,04/13/22 04:00:00 AM,55.1,65.53
117,04/13/22 05:00:00 AM,54.7,65.19
118,04/13/22 06:00:00 AM,54.3,64.81
119,04/13/22 07:00:00 AM,53.9,64.54
120,04/13/22 08:00:00 AM,54.0,64.45
121,04/13/22 09:00:00 AM,54.3,64.69
122,04/13/22 10:00:00 AM,54.7,65.10
123,04/13/22 11:00:00 AM,55.1,65.71
124,04/13/22 12:00:00 PM,55.8,66.56
