"Plot Title: Bradford_5a_con"
"#","Date Time, GMT-05:00","Full Range, μS/cm (LGR S/N: 10778438, SEN S/N: 10778438)","Temp, °F (LGR S/N: 10778438, SEN S/N: 10778438)"
1,09/13/23 11:00:00 AM,105.0,76.28
2,09/13/23 12:00:00 PM,105.7,76.66
3,09/13/23 01:00:00 PM,106.8,77.18
4,09/13/23 02:00:00 PM,107.6,77.65
5,09/13/23 03:00:00 PM,108.7,77.95
6,09/13/23 04:00:00 PM,109.0,78.28
7,09/13/23 05:00:00 PM,109.8,78.58
8,09/13/23 06:00:00 PM,110.1,78.84
9,09/13/23 07:00:00 PM,110.5,78.91
10,09/13/23 08:00:00 PM,110.5,78.85
11,09/13/23 09:00:00 PM,110.5,78.76
12,09/13/23 10:00:00 PM,110.9,78.62
13,09/13/23 11:00:00 PM,110.5,78.49
14,09/14/23 12:00:00 AM,110.9,78.31
15,09/14/23 01:00:00 AM,110.6,78.12
16,09/14/23 02:00:00 AM,110.6,77.92
17,09/14/23 03:00:00 AM,110.6,77.74
18,09/14/23 04:00:00 AM,110.6,77.54
19,09/14/23 05:00:00 AM,110.6,77.32
20,09/14/23 06:00:00 AM,110.6,77.14
21,09/14/23 07:00:00 AM,110.6,76.95
22,09/14/23 08:00:00 AM,109.9,76.80
23,09/14/23 09:00:00 AM,110.3,76.73
24,09/14/23 10:00:00 AM,110.3,76.80
25,09/14/23 11:00:00 AM,110.6,76.96
26,09/14/23 12:00:00 PM,110.6,77.16
27,09/14/23 01:00:00 PM,111.3,77.52
28,09/14/23 02:00:00 PM,111.7,77.90
29,09/14/23 03:00:00 PM,112.8,78.26
30,09/14/23 04:00:00 PM,113.2,78.49
31,09/14/23 05:00:00 PM,113.5,78.66
32,09/14/23 06:00:00 PM,113.9,78.78
33,09/14/23 07:00:00 PM,113.9,78.93
34,09/14/23 08:00:00 PM,114.3,79.02
35,09/14/23 09:00:00 PM,114.3,79.05
36,09/14/23 10:00:00 PM,114.3,79.00
37,09/14/23 11:00:00 PM,114.3,78.93
38,09/15/23 12:00:00 AM,115.0,78.78
39,09/15/23 01:00:00 AM,113.9,78.64
40,09/15/23 02:00:00 AM,113.6,78.46
41,09/15/23 03:00:00 AM,113.2,78.26
42,09/15/23 04:00:00 AM,113.2,78.04
43,09/15/23 05:00:00 AM,113.2,77.81
44,09/15/23 06:00:00 AM,112.9,77.61
45,09/15/23 07:00:00 AM,112.5,77.43
46,09/15/23 08:00:00 AM,112.1,77.25
47,09/15/23 09:00:00 AM,111.7,77.18
48,09/15/23 10:00:00 AM,111.7,77.16
49,09/15/23 11:00:00 AM,111.7,77.23
50,09/15/23 12:00:00 PM,112.5,77.36
51,09/15/23 01:00:00 PM,113.2,77.61
52,09/15/23 02:00:00 PM,112.8,77.85
53,09/15/23 03:00:00 PM,113.2,78.10
54,09/15/23 04:00:00 PM,113.6,78.26
55,09/15/23 05:00:00 PM,113.9,78.33
56,09/15/23 06:00:00 PM,113.9,78.33
57,09/15/23 07:00:00 PM,113.9,78.35
58,09/15/23 08:00:00 PM,114.3,78.35
59,09/15/23 09:00:00 PM,114.3,78.35
60,09/15/23 10:00:00 PM,114.3,78.33
61,09/15/23 11:00:00 PM,114.3,78.26
62,09/16/23 12:00:00 AM,114.3,78.17
63,09/16/23 01:00:00 AM,114.3,78.04
64,09/16/23 02:00:00 AM,114.0,77.88
65,09/16/23 03:00:00 AM,114.0,77.70
66,09/16/23 04:00:00 AM,113.6,77.54
67,09/16/23 05:00:00 AM,113.2,77.36
68,09/16/23 06:00:00 AM,113.3,77.18
69,09/16/23 07:00:00 AM,112.9,77.00
70,09/16/23 08:00:00 AM,112.5,76.87
71,09/16/23 09:00:00 AM,112.5,76.82
72,09/16/23 10:00:00 AM,112.5,76.82
73,09/16/23 11:00:00 AM,112.5,76.86
74,09/16/23 12:00:00 PM,112.5,76.89
75,09/16/23 01:00:00 PM,112.9,77.02
76,09/16/23 02:00:00 PM,112.9,77.11
77,09/16/23 03:00:00 PM,113.3,77.18
78,09/16/23 04:00:00 PM,112.9,77.29
79,09/16/23 05:00:00 PM,113.2,77.32
80,09/16/23 06:00:00 PM,113.2,77.36
81,09/16/23 07:00:00 PM,113.2,77.38
82,09/16/23 08:00:00 PM,113.6,77.40
83,09/16/23 09:00:00 PM,113.6,77.40
84,09/16/23 10:00:00 PM,113.6,77.38
