SampleName,Rundate,Runtime,Position,N2O_dry_mean,CO2_dry_mean,CH4_dry_mean,NH3_mean,H2O_mean,OutletValve_mean,ChemDetect
5GW2_03122025_2,20250314,124658,63,0.29733682935383882,385.03893858276916,1.790433222747035,4.6978763204739185,1.0975921237266892,37186.683382540527,0.0
6GW4_03122025_2,20250314,125149,64,0.33779415515008931,436.25457808573606,2.0925846477687364,5.0748633316431473,1.2438047189056753,36578.603993644669,0.0
5GW1_03122025_1,20250314,125640,65,0.29243343274653344,379.2815878879843,1.7963367533804706,4.4588680140680275,1.0895110289624039,37224.34247957397,0.0
6GW2_0312202521,20250314,130131,66,0.29169295721321858,375.54503351507765,1.771218100925563,4.4913523084594349,1.092777508236535,37250.178776619709,0.0
5GW3_03122025_2,20250314,130621,67,0.35715119813618379,467.42301561313997,2.1521365315719807,5.1290646094101486,1.3435201180125618,36353.247946265736,0.0
5GW1_03122025_2,20250314,131112,68,0.358062521654541,466.97722704386524,2.1521826054115936,4.949230454705793,1.3408870163594209,36305.843929164213,0.0
9GW4_03122025_1,20250314,131603,69,0.35433630695468604,483.71500053289839,2.1723571108101445,4.8385048877338157,1.3377983573236722,36296.497352555547,0.0
9GW3_03122025_1,20250314,132053,70,0.354281354529,484.42735022480002,2.1780212049699994,4.7229366592065007,1.3371679136415002,36298.726574754997,0.0
9GW5_03122025_1,20250314,132544,71,0.35412792754653655,481.58796991936583,2.1647072475165858,4.5952696041346357,1.3338399786019508,36293.844584707302,0.0
9GW2_03122025_1,20250314,133035,72,0.35677201787995327,494.94120540530531,2.1639783447596241,4.6212679454183094,1.329310283056808,36287.324366084489,0.0
9GW2_03122025_2,20250314,133525,73,0.35904091855913606,505.11026907227284,2.1755641973859086,4.555039120165457,1.3283842561240906,36292.880442672686,0.0
9GW1_03122025_1,20250314,134016,74,0.35484233509109137,496.45675810072714,2.1735776713659094,4.5745609751845437,1.3263913602086352,36304.863323609075,0.0
9GW1_03122025_2,20250314,134507,75,0.35436467383463305,485.67998178908266,2.1676825726646776,4.4405161981362404,1.3255219516926606,36302.650537541303,0.0
5GW5_03122025_1,20250314,134957,76,0.35259945638086354,477.55215629477294,2.1602387553768172,4.4380070221318189,1.3253706405500005,36291.587083004546,0.0
9GW3_03122025_2,20250314,135448,77,0.35775350588191812,480.60802236123271,2.1763487091136993,4.422142836585393,1.3244633153301375,36288.23342507764,0.0
9GW4_03122025_2,20250314,135939,78,0.35815397332385329,476.35295639096353,2.1744969271885304,4.3748688983133048,1.3228538796591747,36287.465923550459,0.0
5GW_03122025_1,20250314,140429,79,0.35391810408481655,474.49430126527517,2.1823411972348623,4.3591594324701823,1.3210606430266048,36291.201661229352,0.0
