Date,Rep,V,CDOM,CO2
6/1/2023 0:00,2647,11.86,1.994804,
6/1/2023 1:00,2648,11.86,2.051402,
6/1/2023 2:00,2649,11.85,2.005854,
6/1/2023 3:00,2650,11.85,2.060856,
6/1/2023 4:00,2651,11.85,2.009823,
6/1/2023 5:00,2652,11.85,2.019101,
6/1/2023 6:00,2653,11.84,2.04479,
6/1/2023 7:00,2654,11.84,2.053428,
6/1/2023 8:00,2655,11.85,2.006758,
6/1/2023 9:00,2656,11.88,2.010442,
6/1/2023 10:00,2657,11.89,1.937415,
6/1/2023 11:00,2658,11.95,1.864651,
6/1/2023 12:00,2659,11.94,1.836147,
6/1/2023 13:00,2660,11.96,1.850926,
6/1/2023 14:00,2661,11.97,1.923746,
6/1/2023 15:00,2662,11.96,1.902061,
6/1/2023 16:00,2663,11.94,1.909031,
6/1/2023 17:00,2664,11.92,1.951604,
6/1/2023 18:00,2665,11.9,1.927523,
6/1/2023 19:00,2666,11.88,1.95996,
6/1/2023 20:00,2667,11.87,1.967722,
6/1/2023 21:00,2668,11.86,1.92753,
6/1/2023 22:00,2669,11.85,1.964784,
6/1/2023 23:00,2670,11.85,1.992787,
6/2/2023 0:00,2671,11.84,2.005253,
6/2/2023 1:00,2672,11.84,1.977526,
6/2/2023 2:00,2673,11.84,1.993855,
6/2/2023 3:00,2674,11.83,1.979906,
6/2/2023 4:00,2675,11.83,1.9884,
6/2/2023 5:00,2676,11.83,1.938083,
6/2/2023 6:00,2677,11.82,1.921021,
6/2/2023 7:00,2678,11.83,1.934196,
6/2/2023 8:00,2679,11.85,1.941194,
6/2/2023 9:00,2680,11.87,1.964947,
6/2/2023 10:00,2681,12.2,3.204415,
6/2/2023 11:00,2682,12.21,2.914525,
6/2/2023 12:00,2683,12.21,2.845763,
6/2/2023 13:00,2684,12.19,2.849716,
6/2/2023 14:00,2685,12.18,2.790141,
6/2/2023 15:00,2686,12.18,2.85284,
6/2/2023 16:00,2687,12.16,2.819556,
6/2/2023 17:00,2688,12.15,2.86608,
6/2/2023 18:00,2689,12.14,2.910887,
6/2/2023 19:00,2690,12.13,2.929383,
6/2/2023 20:00,2691,12.13,3.031223,
6/2/2023 21:00,2692,12.12,3.10219,
6/2/2023 22:00,2693,12.11,3.149528,
6/2/2023 23:00,2694,12.11,3.188967,
6/3/2023 0:00,2695,12.11,3.228533,
6/3/2023 1:00,2696,12.11,3.173664,
6/3/2023 2:00,2697,12.1,3.212977,
6/3/2023 3:00,2698,12.09,3.228699,
6/3/2023 4:00,2699,12.09,3.212976,
6/3/2023 5:00,2700,12.09,3.205117,
6/3/2023 6:00,2701,12.09,3.212976,
6/3/2023 7:00,2702,12.09,3.165809,
6/3/2023 8:00,2703,12.09,3.150089,
6/3/2023 9:00,2704,12.09,3.157951,
6/3/2023 10:00,2705,12.12,3.071049,
6/3/2023 11:00,2706,12.16,2.947196,
6/3/2023 12:00,2707,12.12,2.98342,
6/3/2023 13:00,2708,12.14,2.944669,
6/3/2023 14:00,2709,12.14,2.9728,
6/3/2023 15:00,2710,12.14,2.944669,
6/3/2023 16:00,2711,12.12,2.968243,
6/3/2023 17:00,2712,12.11,3.017848,
6/3/2023 18:00,2713,12.1,3.02325,
6/3/2023 19:00,2714,12.1,3.101837,
6/3/2023 20:00,2715,12.1,3.188343,
6/3/2023 21:00,2716,12.09,3.211979,
6/3/2023 22:00,2717,12.09,3.204535,
6/3/2023 23:00,2718,12.09,3.17316,
6/4/2023 0:00,2719,12.08,3.267766,
6/4/2023 1:00,2720,12.08,3.23646,
6/4/2023 2:00,2721,12.08,3.244415,
6/4/2023 3:00,2722,12.08,3.252285,
6/4/2023 4:00,2723,12.07,3.268006,
6/4/2023 5:00,2724,12.07,3.22084,
6/4/2023 6:00,2725,12.07,3.228701,
6/4/2023 7:00,2726,12.07,3.252197,
6/4/2023 8:00,2727,12.07,3.189351,
6/4/2023 9:00,2728,12.1,3.157489,
6/4/2023 10:00,2729,12.09,3.156912,
6/4/2023 11:00,2730,12.12,3.007539,
6/4/2023 12:00,2731,12.11,3.038973,
6/4/2023 13:00,2732,12.1,3.219847,
6/4/2023 14:00,2733,12.1,3.180434,
6/4/2023 15:00,2734,12.09,3.251228,
6/4/2023 16:00,2735,12.08,3.306507,
6/4/2023 17:00,2736,12.08,3.298838,
6/4/2023 18:00,2737,12.07,3.330288,
6/4/2023 19:00,2738,12.07,3.33812,
6/4/2023 20:00,2739,12.07,3.346145,
6/4/2023 21:00,2740,12.07,3.424875,
6/4/2023 22:00,2741,12.07,3.41718,
6/4/2023 23:00,2742,12.06,3.456628,
6/5/2023 0:00,2743,12.06,3.425187,
6/5/2023 1:00,2744,12.06,3.464543,
6/5/2023 2:00,2745,12.06,3.464545,
6/5/2023 3:00,2746,12.05,3.503848,
6/5/2023 4:00,2747,12.05,3.480264,
6/5/2023 5:00,2748,12.05,3.480264,
6/5/2023 6:00,2749,12.04,3.558876,
6/5/2023 7:00,2750,12.05,3.527433,
6/5/2023 8:00,2751,12.06,3.472407,
6/5/2023 9:00,2752,12.05,3.511237,
6/5/2023 10:00,2753,12.09,3.43238,
6/5/2023 11:00,2754,12.1,3.243301,
6/5/2023 12:00,2755,12.13,3.353322,
6/5/2023 13:00,2756,12.11,3.274734,
6/5/2023 14:00,2757,12.11,3.266872,
6/5/2023 15:00,2758,12.11,3.376891,
6/5/2023 16:00,2759,12.1,3.345457,
6/5/2023 17:00,2760,12.09,3.431902,
6/5/2023 18:00,2761,12.08,3.573358,
6/5/2023 19:00,2762,12.06,3.628715,
6/5/2023 20:00,2763,12.06,3.667856,
6/5/2023 21:00,2764,12.05,3.691905,
6/5/2023 22:00,2765,12.05,3.692357,
6/5/2023 23:00,2766,12.05,3.881129,
6/6/2023 0:00,2767,12.04,3.41737,
6/6/2023 1:00,2768,12.04,3.873328,
6/6/2023 2:00,2769,12.04,3.865467,
6/6/2023 3:00,2770,12.04,3.904773,
6/6/2023 4:00,2771,12.04,3.889051,
6/6/2023 5:00,2772,12.03,3.904773,
6/6/2023 6:00,2773,12.02,3.94408,
6/6/2023 7:00,2774,12.03,3.896912,
6/6/2023 8:00,2775,12.04,3.82616,
6/6/2023 9:00,2776,12.05,3.755412,
6/6/2023 10:00,2777,12.07,3.597517,
6/6/2023 11:00,2778,12.09,3.392618,
6/6/2023 12:00,2779,12.1,3.510492,
6/6/2023 13:00,2780,12.09,3.573358,
6/6/2023 14:00,2781,12.09,3.581217,
6/6/2023 15:00,2782,12.09,3.62051,
6/6/2023 16:00,2783,12.09,3.565556,
6/6/2023 17:00,2784,12.06,3.675732,
6/6/2023 18:00,2785,12.06,3.754751,
6/6/2023 19:00,2786,12.05,3.912227,
6/6/2023 20:00,2787,12.05,3.90459,
6/6/2023 21:00,2788,12.05,3.943993,
6/6/2023 22:00,2789,12.04,3.951936,
6/6/2023 23:00,2790,12.04,4.014832,
6/7/2023 0:00,2791,12.04,4.061929,
6/7/2023 1:00,2792,12.03,4.062,
6/7/2023 2:00,2793,12.03,4.038416,
6/7/2023 3:00,2794,12.03,4.046278,
6/7/2023 4:00,2795,12.03,4.069861,
6/7/2023 5:00,2796,12.02,4.077723,
6/7/2023 6:00,2797,12.02,4.101307,
6/7/2023 7:00,2798,12.02,4.054139,
6/7/2023 8:00,2799,12.03,3.991248,
6/7/2023 9:00,2800,12.03,3.967664,
6/7/2023 10:00,2801,12.04,3.928249,
6/7/2023 11:00,2802,12.07,3.817673,
6/7/2023 12:00,2803,12.05,3.880328,
6/7/2023 13:00,2804,12.08,3.840693,
6/7/2023 14:00,2805,12.08,3.864317,
6/7/2023 15:00,2806,12.06,3.919548,
6/7/2023 16:00,2807,12.06,3.78619,
6/7/2023 17:00,2808,12.05,3.967144,
6/7/2023 18:00,2809,12.04,3.998659,
6/7/2023 19:00,2810,12.04,4.038277,
6/7/2023 20:00,2811,12.03,4.08557,
6/7/2023 21:00,2812,12.03,4.140594,
6/7/2023 22:00,2813,12.03,4.148475,
6/7/2023 23:00,2814,12.03,4.172058,
6/8/2023 0:00,2815,12.02,4.140614,
6/8/2023 1:00,2816,12.02,4.195643,
6/8/2023 2:00,2817,12.02,4.179921,
6/8/2023 3:00,2818,12.02,4.172059,
6/8/2023 4:00,2819,12.01,4.179921,
6/8/2023 5:00,2820,12.01,4.140614,
6/8/2023 6:00,2821,12.01,4.109169,
6/8/2023 7:00,2822,12.01,4.101307,
6/8/2023 8:00,2823,12.02,4.030555,
6/8/2023 9:00,2824,12.03,3.999109,
6/8/2023 10:00,2825,12.04,3.920064,
6/8/2023 11:00,2826,12.04,3.778369,
6/8/2023 12:00,2827,12.07,3.785946,
6/8/2023 13:00,2828,12.06,3.864632,
6/8/2023 14:00,2829,12.06,3.849445,
6/8/2023 15:00,2830,12.06,3.936187,
6/8/2023 16:00,2831,12.05,3.896912,
6/8/2023 17:00,2832,12.04,4.006971,
6/8/2023 18:00,2833,12.04,4.030555,
6/8/2023 19:00,2834,12.03,4.195643,
6/8/2023 20:00,2835,12.02,4.187782,
6/8/2023 21:00,2836,12.02,4.203505,
6/8/2023 22:00,2837,12.02,4.219227,
6/8/2023 23:00,2838,12.02,4.242811,
6/9/2023 0:00,2839,12.01,4.227088,
6/9/2023 1:00,2840,12.01,4.23495,
6/9/2023 2:00,2841,12.01,4.23495,
6/9/2023 3:00,2842,12.01,4.203505,
6/9/2023 4:00,2843,12.01,4.211366,
6/9/2023 5:00,2844,12,4.203505,
6/9/2023 6:00,2845,12,4.242811,
6/9/2023 7:00,2846,12,4.140614,
6/9/2023 8:00,2847,12.01,4.132752,
6/9/2023 9:00,2848,12.02,4.093446,
6/9/2023 10:00,2849,12.03,4.062,
6/9/2023 11:00,2850,12.05,3.85752,
6/9/2023 12:00,2851,12.05,3.967638,
6/9/2023 13:00,2852,12.03,4.046278,
6/9/2023 14:00,2853,12.02,4.172059,
6/9/2023 15:00,2854,12.02,4.289979,
6/9/2023 16:00,2855,12.01,4.305702,
6/9/2023 17:00,2856,12,4.360732,
6/9/2023 18:00,2857,12,4.109169,
6/9/2023 19:00,2858,12,3.731824,
6/9/2023 20:00,2859,12,3.661071,
6/9/2023 21:00,2860,11.99,3.503845,
6/9/2023 22:00,2861,11.99,3.488122,
6/9/2023 23:00,2862,11.99,3.519567,
6/10/2023 0:00,2863,11.99,3.488122,
6/10/2023 1:00,2864,11.98,3.440954,
6/10/2023 2:00,2865,11.98,3.456676,
6/10/2023 3:00,2866,11.98,3.440954,
6/10/2023 4:00,2867,11.98,3.472399,
6/10/2023 5:00,2868,11.98,3.472399,
6/10/2023 6:00,2869,11.98,3.440953,
6/10/2023 7:00,2870,11.98,3.48026,
6/10/2023 8:00,2871,11.98,3.472399,
6/10/2023 9:00,2872,11.99,3.456677,
6/10/2023 10:00,2873,11.99,3.433093,
6/10/2023 11:00,2874,12.02,3.322976,
6/10/2023 12:00,2875,12.03,3.260134,
6/10/2023 13:00,2876,12.01,3.385924,
6/10/2023 14:00,2877,12,3.409509,
6/10/2023 15:00,2878,11.99,3.448815,
6/10/2023 16:00,2879,11.99,3.527429,
