Date,Rep,V,CDOM,CO2
7/17/2023 15:00,3766,12.03,3.639597,
7/17/2023 16:00,3767,12.03,3.639451,
7/17/2023 17:00,3768,12.02,3.805136,
7/17/2023 18:00,3769,12.02,3.78129,
7/17/2023 19:00,3770,12.01,3.843885,
7/17/2023 20:00,3771,12.01,3.875342,
7/17/2023 21:00,3772,12,3.859586,
7/17/2023 22:00,3773,12,3.796664,
7/17/2023 23:00,3774,12,3.828125,
7/18/2023 0:00,3775,11.98,3.835991,
7/18/2023 1:00,3776,11.98,3.867452,
7/18/2023 2:00,3777,11.98,3.898913,
7/18/2023 3:00,3778,11.97,3.914644,
7/18/2023 4:00,3779,11.97,3.93824,
7/18/2023 5:00,3780,11.97,3.914644,
7/18/2023 6:00,3781,11.96,3.851721,
7/18/2023 7:00,3782,11.96,3.82026,
7/18/2023 8:00,3783,11.96,3.843856,
7/18/2023 9:00,3784,11.97,3.820022,
7/18/2023 10:00,3785,11.98,3.875316,
7/18/2023 11:00,3786,11.98,3.938375,
7/18/2023 12:00,3787,11.98,3.962012,
7/18/2023 13:00,3788,11.98,4.143033,
7/18/2023 14:00,3789,11.98,4.175189,
7/18/2023 15:00,3790,11.98,4.206676,
7/18/2023 16:00,3791,11.97,4.183074,
7/18/2023 17:00,3792,11.97,4.104403,
7/18/2023 18:00,3793,11.96,4.128004,
7/18/2023 19:00,3794,11.96,4.120137,
7/18/2023 20:00,3795,11.96,4.159471,
7/18/2023 21:00,3796,11.95,4.135797,
7/18/2023 22:00,3797,11.95,4.096115,
7/18/2023 23:00,3798,11.94,4.064599,
7/19/2023 0:00,3799,11.93,4.072268,
7/19/2023 1:00,3800,11.93,4.064137,
7/19/2023 2:00,3801,11.92,4.063963,
7/19/2023 3:00,3802,11.92,4.103336,
7/19/2023 4:00,3803,11.92,4.048357,
7/19/2023 5:00,3804,11.91,4.087664,
7/19/2023 6:00,3805,11.91,4.056106,
7/19/2023 7:00,3806,11.91,4.040477,
7/19/2023 8:00,3807,11.91,3.977566,
7/19/2023 9:00,3808,11.91,3.985431,
7/19/2023 10:00,3809,11.92,3.914644,
7/19/2023 11:00,3810,11.91,3.930448,
7/19/2023 12:00,3811,11.93,3.844089,
7/19/2023 13:00,3812,11.92,3.884112,
7/19/2023 14:00,3813,11.92,3.915588,
7/19/2023 15:00,3814,11.92,3.860517,
7/19/2023 16:00,3815,11.91,3.85265,
7/19/2023 17:00,3816,11.91,3.860517,
7/19/2023 18:00,3817,11.9,3.836915,
7/19/2023 19:00,3818,11.9,3.860517,
7/19/2023 20:00,3819,11.9,3.852653,
7/19/2023 21:00,3820,11.89,3.907723,
7/19/2023 22:00,3821,11.88,3.915482,
7/19/2023 23:00,3822,11.88,3.852479,
7/20/2023 0:00,3823,11.87,3.875976,
7/20/2023 1:00,3824,11.87,3.836639,
7/20/2023 2:00,3825,11.86,3.89117,
7/20/2023 3:00,3826,11.86,3.85975,
7/20/2023 4:00,3827,11.85,3.836051,
7/20/2023 5:00,3828,11.85,3.867418,
7/20/2023 6:00,3829,11.84,3.922443,
7/20/2023 7:00,3830,11.84,3.92264,
7/20/2023 8:00,3831,11.84,3.82813,
7/20/2023 9:00,3832,11.85,3.851721,
7/20/2023 10:00,3833,11.85,3.780934,
7/20/2023 11:00,3834,11.85,3.765364,
7/20/2023 12:00,3835,11.85,3.710802,
7/20/2023 13:00,3836,11.86,3.695309,
7/20/2023 14:00,3837,11.86,3.703174,
