Date,record,V,CDOM,CO2
12/16/2022 21:00,58,12.8,2.79199,
12/16/2022 22:00,59,12.79,5.279321,
12/16/2022 23:00,60,12.78,5.381576,
12/17/2022 0:00,61,12.78,5.546802,
12/17/2022 1:00,62,12.77,5.55489,
12/17/2022 2:00,63,12.76,5.634011,
12/17/2022 3:00,64,12.76,5.657844,
12/17/2022 4:00,65,12.75,5.579251,
12/17/2022 5:00,66,12.75,5.532083,
12/17/2022 6:00,67,12.81,5.209767,
12/17/2022 7:00,68,12.83,5.051896,
12/17/2022 8:00,69,12.98,5.200833,
12/17/2022 9:00,70,12.96,5.145171,
12/17/2022 10:00,71,12.98,4.854348,
12/17/2022 11:00,72,13.1,5.247284,
12/17/2022 12:00,73,12.91,5.33373,
12/17/2022 13:00,74,12.86,5.349445,
12/17/2022 14:00,75,12.81,5.538049,
12/17/2022 15:00,76,12.77,5.318798,
12/17/2022 16:00,77,12.75,5.634275,
12/17/2022 17:00,78,12.74,5.539944,
12/17/2022 18:00,79,12.74,5.657851,
12/17/2022 19:00,80,12.73,5.595451,
12/17/2022 20:00,81,12.72,5.384452,
12/17/2022 21:00,82,12.71,2.280714,
12/17/2022 22:00,83,12.7,5.400488,
12/17/2022 23:00,84,12.7,5.400877,
12/18/2022 0:00,85,12.69,5.408721,
12/18/2022 1:00,86,12.68,5.432319,
12/18/2022 2:00,87,12.68,5.558923,
12/18/2022 3:00,88,12.67,5.629853,
12/18/2022 4:00,89,12.66,5.645489,
12/18/2022 5:00,90,12.67,5.629682,
12/18/2022 6:00,91,12.72,5.503944,
12/18/2022 7:00,92,12.77,5.321643,
12/18/2022 8:00,93,12.91,5.21764,
12/18/2022 9:00,94,12.93,5.232714,
12/18/2022 10:00,95,13.04,5.011539,
12/18/2022 11:00,96,13.11,5.255146,
12/18/2022 12:00,97,12.91,5.318019,
12/18/2022 13:00,98,12.85,5.294443,
12/18/2022 14:00,99,12.8,5.255149,
12/18/2022 15:00,100,12.76,5.34159,
12/18/2022 16:00,101,12.74,5.475187,
12/18/2022 17:00,102,12.73,5.200466,
12/18/2022 18:00,103,12.73,5.145986,
12/18/2022 19:00,104,12.71,5.036761,
12/18/2022 20:00,105,12.71,4.942481,
12/18/2022 21:00,106,12.71,4.848144,
12/18/2022 22:00,107,12.7,4.800976,
12/18/2022 23:00,108,12.7,4.808732,
12/19/2022 0:00,109,12.7,4.800177,
12/19/2022 1:00,110,12.7,4.949731,
12/19/2022 2:00,111,12.7,1.261621,
12/19/2022 3:00,112,12.7,1.346628,
12/19/2022 4:00,113,12.7,1.336505,
12/19/2022 5:00,114,12.7,1.577279,
12/19/2022 6:00,115,12.71,1.705796,
12/19/2022 7:00,116,12.73,1.712765,
12/19/2022 8:00,117,12.77,1.727958,
12/19/2022 9:00,118,12.76,1.761816,
12/19/2022 10:00,119,12.75,1.754076,
12/19/2022 11:00,120,12.74,1.829152,
12/19/2022 12:00,121,12.74,1.754851,
12/19/2022 13:00,122,12.74,1.816805,
12/19/2022 14:00,123,12.73,1.846222,
12/19/2022 15:00,124,12.72,1.966922,
12/19/2022 16:00,125,12.71,1.996801,
12/19/2022 17:00,126,12.7,2.041047,
12/19/2022 18:00,127,12.7,2.112251,
12/19/2022 19:00,128,12.69,3.101853,
12/19/2022 20:00,129,12.69,2.745541,
12/19/2022 21:00,130,12.67,3.001023,
12/19/2022 22:00,131,12.67,3.062808,
12/19/2022 23:00,132,12.67,3.141636,
12/20/2022 0:00,133,12.67,3.126336,
12/20/2022 1:00,134,12.65,2.885885,
12/20/2022 2:00,135,12.65,3.008586,
12/20/2022 3:00,136,12.64,3.066184,
12/20/2022 4:00,137,12.64,3.01414,
12/20/2022 5:00,138,12.64,3.00174,
12/20/2022 6:00,139,12.65,2.993866,
12/20/2022 7:00,140,12.7,2.819032,
12/20/2022 8:00,141,12.74,2.874918,
12/20/2022 9:00,142,12.79,2.929972,
12/20/2022 10:00,143,12.88,2.836321,
12/20/2022 11:00,144,12.98,2.86963,
12/20/2022 12:00,145,12.78,2.961232,
12/20/2022 13:00,146,12.73,2.977009,
12/20/2022 14:00,147,12.69,3.197258,
12/20/2022 15:00,148,12.65,3.20512,
12/20/2022 16:00,149,12.63,3.268011,
12/20/2022 17:00,150,12.63,3.324132,
12/20/2022 18:00,151,12.61,2.985973,
12/20/2022 19:00,152,12.6,3.028383,
12/20/2022 20:00,153,12.59,3.071206,
12/20/2022 21:00,154,12.59,3.034815,
12/20/2022 22:00,155,12.58,3.025633,
12/20/2022 23:00,156,12.57,3.034006,
12/21/2022 0:00,157,12.57,3.055952,
12/21/2022 1:00,158,12.56,2.955201,
12/21/2022 2:00,159,12.56,2.884449,
12/21/2022 3:00,160,12.55,2.96501,
12/21/2022 4:00,161,12.55,2.900534,
12/21/2022 5:00,162,12.55,2.892543,
12/21/2022 6:00,163,12.59,2.8444,
12/21/2022 7:00,164,12.63,2.774378,
12/21/2022 8:00,165,12.68,2.839945,
12/21/2022 9:00,166,12.75,2.798923,
12/21/2022 10:00,167,12.87,2.769656,
12/21/2022 11:00,168,12.91,2.772809,
12/21/2022 12:00,169,12.74,2.786683,
12/21/2022 13:00,170,12.69,2.799922,
12/21/2022 14:00,171,12.65,2.873466,
12/21/2022 15:00,172,12.62,2.86475,
12/21/2022 16:00,173,12.6,2.954349,
12/21/2022 17:00,174,12.59,2.915149,
12/21/2022 18:00,175,12.58,2.994207,
12/21/2022 19:00,176,12.57,3.033534,
12/21/2022 20:00,177,12.56,3.033779,
12/21/2022 21:00,178,12.55,3.293585,
12/21/2022 22:00,179,12.54,3.332797,
12/21/2022 23:00,180,12.54,3.317317,
12/22/2022 0:00,181,12.53,3.33281,
12/22/2022 1:00,182,12.52,3.325434,
12/22/2022 2:00,183,12.51,3.32589,
12/22/2022 3:00,184,12.51,3.318119,
12/22/2022 4:00,185,12.51,3.333859,
12/22/2022 5:00,186,12.51,3.341745,
12/22/2022 6:00,187,12.55,3.301984,
12/22/2022 7:00,188,12.6,3.175027,
12/22/2022 8:00,189,12.66,3.496769,
12/22/2022 9:00,190,12.7,3.543162,
12/22/2022 10:00,191,12.84,3.605878,
12/22/2022 11:00,192,12.84,3.526766,
12/22/2022 12:00,193,12.73,3.565538,
12/22/2022 13:00,194,12.67,3.573388,
12/22/2022 14:00,195,12.63,3.534649,
12/22/2022 15:00,196,12.6,3.597972,
12/22/2022 16:00,197,12.59,3.700384,
12/22/2022 17:00,198,12.58,3.582467,
12/22/2022 18:00,199,12.57,3.661081,
12/22/2022 19:00,200,12.57,3.755417,
12/22/2022 20:00,201,12.56,3.779001,
12/22/2022 21:00,202,12.56,3.802585,
12/22/2022 22:00,203,12.56,3.71611,
12/22/2022 23:00,204,12.55,3.77114,
12/23/2022 0:00,205,12.55,3.535299,
12/23/2022 1:00,206,12.55,3.629633,
12/23/2022 2:00,207,12.54,3.637495,
12/23/2022 3:00,208,12.54,3.676801,
12/23/2022 4:00,209,12.54,3.763276,
12/23/2022 5:00,210,12.54,3.889058,
12/23/2022 6:00,211,12.55,3.543158,
12/23/2022 7:00,212,12.59,3.574604,
12/23/2022 8:00,213,12.64,3.565585,
12/23/2022 9:00,214,12.61,3.62839,
12/23/2022 10:00,215,12.66,3.643037,
12/23/2022 11:00,216,12.66,3.682127,
12/23/2022 12:00,217,12.63,3.705695,
12/23/2022 13:00,218,12.59,3.729264,
12/23/2022 14:00,219,12.59,3.666415,
12/23/2022 15:00,220,12.57,3.752832,
12/23/2022 16:00,221,12.57,3.988514,
12/23/2022 17:00,222,12.57,3.981151,
12/23/2022 18:00,223,12.56,4.178354,
12/23/2022 19:00,224,12.56,4.53212,
12/23/2022 20:00,225,12.55,4.697176,
12/23/2022 21:00,226,12.55,4.846493,
12/23/2022 22:00,227,12.55,4.940795,
12/23/2022 23:00,228,12.54,5.074394,
12/24/2022 0:00,229,12.54,5.200133,
12/24/2022 1:00,230,12.54,5.215851,
12/24/2022 2:00,231,12.53,5.20799,
12/24/2022 3:00,232,12.52,4.995798,
12/24/2022 4:00,233,12.52,3.730673,
12/24/2022 5:00,234,12.53,3.951027,
12/24/2022 6:00,235,12.54,3.997782,
12/24/2022 7:00,236,12.57,4.310812,
12/24/2022 8:00,237,12.6,4.31847,
12/24/2022 9:00,238,12.64,4.279097,
12/24/2022 10:00,239,12.69,5.536095,
12/24/2022 11:00,240,12.66,5.488743,
12/24/2022 12:00,241,12.64,5.661579,
12/24/2022 13:00,242,12.61,5.811001,
12/24/2022 14:00,243,12.6,5.897355,
12/24/2022 15:00,244,12.58,6.023223,
12/24/2022 16:00,245,12.57,5.999667,
12/24/2022 17:00,246,12.55,6.086084,
12/24/2022 18:00,247,12.54,6.321766,
12/24/2022 19:00,248,12.53,6.44802,
12/24/2022 20:00,249,12.53,6.637875,
12/24/2022 21:00,250,12.52,6.276781,
12/24/2022 22:00,251,12.52,4.830773,
12/24/2022 23:00,252,12.51,4.870065,
12/25/2022 0:00,253,12.51,4.760042,
12/25/2022 1:00,254,12.5,5.050815,
12/25/2022 2:00,255,12.5,5.475185,
12/25/2022 3:00,256,12.49,5.978144,
12/25/2022 4:00,257,12.49,6.292493,
12/25/2022 5:00,258,12.49,6.496819,
12/25/2022 6:00,259,12.51,6.520396,
12/25/2022 7:00,260,12.52,6.465392,
12/25/2022 8:00,261,12.58,6.157785,
12/25/2022 9:00,262,12.62,6.117513,
12/25/2022 10:00,263,12.64,6.164586,
12/25/2022 11:00,264,12.61,5.850384,
12/25/2022 12:00,265,12.6,6.156728,
12/25/2022 13:00,266,12.58,6.141018,
12/25/2022 14:00,267,12.55,6.305917,
12/25/2022 15:00,268,12.54,6.337394,
12/25/2022 16:00,269,12.52,6.329622,
12/25/2022 17:00,270,12.51,5.928963,
12/25/2022 18:00,271,12.51,6.235658,
12/25/2022 19:00,272,12.5,5.089697,
12/25/2022 20:00,273,12.49,9.066628,
12/25/2022 21:00,274,12.49,9.160932,
12/25/2022 22:00,275,12.47,8.854442,
12/25/2022 23:00,276,12.47,8.712977,
12/26/2022 0:00,277,12.46,8.807276,
12/26/2022 1:00,278,12.46,8.791556,
12/26/2022 2:00,279,12.45,1.171599,
12/26/2022 3:00,280,12.45,1.21573,
12/26/2022 4:00,281,12.45,1.22279,
12/26/2022 5:00,282,12.45,1.181017,
12/26/2022 6:00,283,12.49,1.165526,
12/26/2022 7:00,284,12.5,1.091086,
12/26/2022 8:00,285,12.53,1.112791,
12/26/2022 9:00,286,12.53,1.085459,
12/26/2022 10:00,287,12.59,1.090769,
12/26/2022 11:00,288,12.55,1.053616,
12/26/2022 12:00,289,12.54,1.04665,
12/26/2022 13:00,290,12.51,1.022657,
12/26/2022 14:00,291,12.49,1.012595,
12/26/2022 15:00,292,12.47,1.020335,
12/26/2022 16:00,293,12.46,0.9972371,
12/26/2022 17:00,294,12.46,1.013731,
12/26/2022 18:00,295,12.45,0.9873434,
12/26/2022 19:00,296,12.44,0.9517292,
12/26/2022 20:00,297,12.44,0.9548253,
12/26/2022 21:00,298,12.43,0.9486311,
12/26/2022 22:00,299,12.43,0.9378547,
12/26/2022 23:00,300,12.42,0.9828884,
12/27/2022 0:00,301,12.42,0.94655,
12/27/2022 1:00,302,12.41,0.9319068,
12/27/2022 2:00,303,12.4,0.9908004,
12/27/2022 3:00,304,12.4,0.9451079,
12/27/2022 4:00,305,12.4,0.9412356,
12/27/2022 5:00,306,12.4,0.9226487,
12/27/2022 6:00,307,12.42,0.9172233,
12/27/2022 7:00,308,12.48,0.9325442,
12/27/2022 8:00,309,12.49,0.9718608,
12/27/2022 9:00,310,12.52,0.9716278,
12/27/2022 10:00,311,12.59,0.9576558,
12/27/2022 11:00,312,12.58,0.8911108,
12/27/2022 12:00,313,12.53,0.9623347,
12/27/2022 13:00,314,12.5,0.936006,
12/27/2022 14:00,315,12.49,0.8965151,
12/27/2022 15:00,316,12.47,0.9584363,
12/27/2022 16:00,317,12.46,0.9243596,
12/27/2022 17:00,318,12.44,0.9166197,
12/27/2022 18:00,319,12.43,0.962343,
12/27/2022 19:00,320,12.42,0.9733664,
12/27/2022 20:00,321,12.42,0.9935947,
12/27/2022 21:00,322,12.41,0.9556534,
12/27/2022 22:00,323,12.41,0.9494694,
12/27/2022 23:00,324,12.41,0.9239144,
12/28/2022 0:00,325,12.4,0.9401645,
12/28/2022 1:00,326,12.4,0.9355235,
12/28/2022 2:00,327,12.4,0.9448088,
12/28/2022 3:00,328,12.4,0.9610617,
12/28/2022 4:00,329,12.4,0.908436,
12/28/2022 5:00,330,12.39,0.9184396,
12/28/2022 6:00,331,12.38,0.8907279,
12/28/2022 7:00,332,12.38,0.8575923,
12/28/2022 8:00,333,12.37,0.8598919,
12/28/2022 9:00,334,12.37,0.8683361,
12/28/2022 10:00,335,12.48,0.9023899,
12/28/2022 11:00,336,12.44,NAN,
12/28/2022 12:00,337,12.41,0.9179632,
12/28/2022 13:00,338,12.37,0.8346434,
12/28/2022 14:00,339,12.36,0.8830652,
12/28/2022 15:00,340,12.35,0.8845711,
12/28/2022 16:00,341,12.34,0.8574825,
12/28/2022 17:00,342,12.33,0.8592952,
12/28/2022 18:00,343,12.33,0.8430603,
12/28/2022 19:00,344,12.31,0.8360713,
12/28/2022 20:00,345,12.31,0.8540237,
12/28/2022 21:00,346,12.3,0.8447328,
12/28/2022 22:00,347,12.3,0.8563321,
12/28/2022 23:00,348,12.3,0.836965,
12/29/2022 0:00,349,12.29,0.8781248,
12/29/2022 1:00,350,12.29,0.8889634,
12/29/2022 2:00,351,12.28,0.8471309,
12/29/2022 3:00,352,12.27,0.8654064,
12/29/2022 4:00,353,12.27,0.8640811,
12/29/2022 5:00,354,12.27,0.867179,
12/29/2022 6:00,355,12.32,0.890506,
12/29/2022 7:00,356,12.38,0.8872175,
12/29/2022 8:00,357,12.4,0.9016684,
12/29/2022 9:00,358,12.43,0.8885295,
12/29/2022 10:00,359,12.5,0.8650703,
12/29/2022 11:00,360,12.46,0.8526331,
12/29/2022 12:00,361,12.43,NAN,
12/29/2022 13:00,362,12.4,0.8386962,
12/29/2022 14:00,363,12.38,0.8307961,
12/29/2022 15:00,364,12.35,0.8605687,
12/29/2022 16:00,365,12.34,0.8792781,
12/29/2022 17:00,366,12.32,0.8521642,
12/29/2022 18:00,367,12.31,0.8505483,
12/29/2022 19:00,368,12.31,0.8296078,
12/29/2022 20:00,369,12.3,0.8457308,
12/29/2022 21:00,370,12.29,0.864698,
12/29/2022 22:00,371,12.29,0.8972744,
12/29/2022 23:00,372,12.29,0.885646,
12/30/2022 0:00,373,12.28,0.866199,
12/30/2022 1:00,374,12.28,0.8553132,
12/30/2022 2:00,375,12.28,NAN,
12/30/2022 3:00,376,12.28,0.8475341,
12/30/2022 4:00,377,12.27,0.858274,
12/30/2022 5:00,378,12.28,0.8520614,
12/30/2022 6:00,379,12.29,0.832706,
12/30/2022 7:00,380,12.3,0.8722507,
12/30/2022 8:00,381,12.33,0.8467519,
12/30/2022 9:00,382,12.37,0.8597729,
12/30/2022 10:00,383,12.47,0.8650233,
12/30/2022 11:00,384,12.43,0.8921497,
12/30/2022 12:00,385,12.4,0.8552878,
12/30/2022 13:00,386,12.37,0.8795677,
12/30/2022 14:00,387,12.36,0.8278825,
12/30/2022 15:00,388,12.34,0.8332781,
12/30/2022 16:00,389,12.31,0.9176654,
12/30/2022 17:00,390,12.3,0.9223402,
12/30/2022 18:00,391,12.29,0.8172087,
12/30/2022 19:00,392,12.28,0.8738561,
12/30/2022 20:00,393,12.28,0.8715349,
12/30/2022 21:00,394,12.27,0.8838503,
12/30/2022 22:00,395,12.26,0.848186,
12/30/2022 23:00,396,12.26,0.8846269,
12/31/2022 0:00,397,12.25,0.849112,
12/31/2022 1:00,398,12.25,0.8492571,
12/31/2022 2:00,399,12.24,0.817505,
12/31/2022 3:00,400,12.24,0.8340477,
12/31/2022 4:00,401,12.23,0.8724929,
12/31/2022 5:00,402,12.24,0.8298819,
12/31/2022 6:00,403,12.28,0.8585496,
12/31/2022 7:00,404,12.32,0.8365927,
12/31/2022 8:00,405,12.32,0.8518727,
12/31/2022 9:00,406,12.34,0.9045041,
12/31/2022 10:00,407,12.44,0.8642471,
12/31/2022 11:00,408,12.4,0.9029235,
12/31/2022 12:00,409,12.36,0.8670959,
12/31/2022 13:00,410,12.34,0.8679198,
12/31/2022 14:00,411,12.32,0.857254,
12/31/2022 15:00,412,12.3,0.8890187,
12/31/2022 16:00,413,12.28,0.9075994,
12/31/2022 17:00,414,12.27,0.8891639,
12/31/2022 18:00,415,12.26,0.9133498,
12/31/2022 19:00,416,12.24,0.9025044,
12/31/2022 20:00,417,12.24,0.9008529,
12/31/2022 21:00,418,12.23,0.9078247,
12/31/2022 22:00,419,12.23,0.9398739,
12/31/2022 23:00,420,12.21,0.8748236,
1/1/2023 0:00,421,12.21,0.8755926,
1/1/2023 1:00,422,12.2,0.8617324,
1/1/2023 2:00,423,12.19,0.9136853,
1/1/2023 3:00,424,12.19,0.8811541,
1/1/2023 4:00,425,12.18,0.901257,
1/1/2023 5:00,426,12.19,0.8718333,
1/1/2023 6:00,427,12.24,0.8997369,
1/1/2023 7:00,428,12.27,0.9753281,
1/1/2023 8:00,429,12.29,0.9424552,
1/1/2023 9:00,430,12.31,0.9717794,
1/1/2023 10:00,431,12.39,0.9700277,
1/1/2023 11:00,432,12.37,0.9677036,
1/1/2023 12:00,433,12.33,0.9560938,
1/1/2023 13:00,434,12.31,0.9886014,
1/1/2023 14:00,435,12.29,0.9684777,
1/1/2023 15:00,436,12.27,0.9871404,
1/1/2023 16:00,437,12.26,0.9726483,
1/1/2023 17:00,438,12.24,0.9703099,
1/1/2023 18:00,439,12.23,0.954825,
1/1/2023 19:00,440,12.23,0.9501833,
1/1/2023 20:00,441,12.22,0.9541747,
1/1/2023 21:00,442,12.21,0.9906809,
1/1/2023 22:00,443,12.21,0.9683375,
1/1/2023 23:00,444,12.2,0.9985453,
1/2/2023 0:00,445,12.19,0.9683307,
1/2/2023 1:00,446,12.19,0.9675156,
1/2/2023 2:00,447,12.19,0.9217663,
1/2/2023 3:00,448,12.18,0.932579,
1/2/2023 4:00,449,12.18,0.9287462,
1/2/2023 5:00,450,12.18,0.9156352,
1/2/2023 6:00,451,12.21,0.9450431,
1/2/2023 7:00,452,12.24,0.9913,
1/2/2023 8:00,453,12.26,0.965659,
1/2/2023 9:00,454,12.27,0.9677072,
1/2/2023 10:00,455,12.33,1.017239,
1/2/2023 11:00,456,12.33,1.001788,
1/2/2023 12:00,457,12.29,1.038149,
1/2/2023 13:00,458,12.27,0.9886122,
1/2/2023 14:00,459,12.26,1.034266,
1/2/2023 15:00,460,12.24,1.052068,
1/2/2023 16:00,461,12.22,1.016495,
1/2/2023 17:00,462,12.21,1.05553,
1/2/2023 18:00,463,12.2,1.105043,
1/2/2023 19:00,464,12.19,1.10657,
1/2/2023 20:00,465,12.19,1.154568,
1/2/2023 21:00,466,12.18,1.159987,
1/2/2023 22:00,467,12.18,1.148373,
1/2/2023 23:00,468,12.17,1.153922,
1/3/2023 0:00,469,12.17,1.183455,
1/3/2023 1:00,470,12.16,1.201403,
1/3/2023 2:00,471,12.16,1.203001,
1/3/2023 3:00,472,12.15,1.192159,
1/3/2023 4:00,473,12.15,1.178943,
1/3/2023 5:00,474,12.15,1.202861,
1/3/2023 6:00,475,12.18,1.209188,
1/3/2023 7:00,476,12.22,1.233576,
1/3/2023 8:00,477,12.23,1.257983,
1/3/2023 9:00,478,12.25,1.240148,
1/3/2023 10:00,479,12.28,1.238599,
1/3/2023 11:00,480,12.26,1.254897,
2/9/2023 15:00,481,12.25,18.66365,
2/9/2023 16:00,482,12.23,19.15072,
2/9/2023 17:00,483,12.22,20.64337,
2/9/2023 18:00,484,12.2,21.79037,
2/9/2023 19:00,485,12.19,21.27973,
2/9/2023 20:00,486,12.18,21.98678,
2/9/2023 21:00,487,12.17,21.21203,
2/9/2023 22:00,488,12.16,21.86056,
2/9/2023 23:00,489,12.16,22.07283,
2/10/2023 0:00,490,12.15,19.74664,
2/10/2023 1:00,491,12.15,19.18867,
2/10/2023 2:00,492,12.14,22.0964,
2/10/2023 3:00,493,12.14,22.34788,
2/10/2023 4:00,494,12.14,19.37728,
2/10/2023 5:00,495,12.13,20.23387,
2/10/2023 6:00,496,12.13,21.29479,
2/10/2023 7:00,497,12.13,21.70345,
2/10/2023 8:00,498,12.13,22.00208,
2/10/2023 9:00,499,12.15,22.41076,
2/10/2023 10:00,500,12.15,22.53976,
2/10/2023 11:00,501,12.19,22.70955,
2/10/2023 12:00,502,12.22,22.22247,
2/10/2023 13:00,503,12.23,22.41848,
2/10/2023 14:00,504,12.23,22.45802,
2/10/2023 15:00,505,12.22,22.34812,
2/10/2023 16:00,506,12.2,22.20668,
2/10/2023 17:00,507,12.18,22.37148,
2/10/2023 18:00,508,12.16,21.76681,
2/10/2023 19:00,509,12.15,20.83334,
2/10/2023 20:00,510,12.13,19.08457,
2/10/2023 21:00,511,12.13,17.63264,
2/10/2023 22:00,512,12.12,18.4421,
2/10/2023 23:00,513,12.12,19.40872,
2/11/2023 0:00,514,12.11,19.25154,
2/11/2023 1:00,515,12.11,19.20438,
2/11/2023 2:00,516,12.1,18.26134,
2/11/2023 3:00,517,12.1,18.52853,
2/11/2023 4:00,518,12.09,16.85461,
2/11/2023 5:00,519,12.09,15.9587,
2/11/2023 6:00,520,12.08,18.42915,
2/11/2023 7:00,521,12.08,18.91744,
2/11/2023 8:00,522,12.08,16.89714,
2/11/2023 9:00,523,12.08,13.52542,
2/11/2023 10:00,524,12.08,13.45404,
2/11/2023 11:00,525,12.08,14.73299,
2/11/2023 12:00,526,12.08,15.91156,
2/11/2023 13:00,527,12.07,16.06088,
2/11/2023 14:00,528,12.08,16.40667,
2/11/2023 15:00,529,12.06,16.33594,
2/11/2023 16:00,530,12.07,16.3438,
2/11/2023 17:00,531,12.06,16.13161,
2/11/2023 18:00,532,12.06,15.39289,
2/11/2023 19:00,533,12.05,15.51863,
2/11/2023 20:00,534,12.05,13.53824,
2/11/2023 21:00,535,12.05,13.71113,
2/11/2023 22:00,536,12.05,14.05692,
2/11/2023 23:00,537,12.04,14.23767,
2/12/2023 0:00,538,12.04,14.6075,
2/12/2023 1:00,539,12.04,14.48367,
2/12/2023 2:00,540,12.03,14.43847,
2/12/2023 3:00,541,12.02,14.96571,
2/12/2023 4:00,542,12.02,14.91855,
2/12/2023 5:00,543,12.02,14.65912,
2/12/2023 6:00,544,12.01,15.12294,
2/12/2023 7:00,545,12.01,15.86977,
2/12/2023 8:00,546,12.01,15.5789,
2/12/2023 9:00,547,12.01,15.85405,
2/12/2023 10:00,548,12.02,15.6811,
2/12/2023 11:00,549,12.04,15.08363,
2/12/2023 12:00,550,12.06,15.4374,
2/12/2023 13:00,551,12.14,14.69843,
2/12/2023 14:00,552,12.11,16.57729,
2/12/2023 15:00,553,12.09,16.68735,
2/12/2023 16:00,554,12.08,16.821,
2/12/2023 17:00,555,12.06,16.78169,
2/12/2023 18:00,556,12.02,16.79742,
2/12/2023 19:00,557,12,16.87603,
2/12/2023 20:00,558,12,16.94702,
2/12/2023 21:00,559,11.99,16.88427,
2/12/2023 22:00,560,11.99,17.07371,
2/12/2023 23:00,561,11.98,16.98907,
2/13/2023 0:00,562,11.98,17.47152,
2/13/2023 1:00,563,11.97,17.4162,
2/13/2023 2:00,564,11.96,17.59732,
2/13/2023 3:00,565,11.96,17.37195,
2/13/2023 4:00,566,11.95,16.36507,
2/13/2023 5:00,567,11.95,16.38054,
2/13/2023 6:00,568,11.94,15.45223,
2/13/2023 7:00,569,11.94,14.21073,
2/13/2023 8:00,570,11.94,14.43185,
2/13/2023 9:00,571,12,14.77674,
2/13/2023 10:00,572,12.01,15.11682,
2/13/2023 11:00,573,12.06,15.16226,
2/13/2023 12:00,574,12.02,16.41721,
2/13/2023 13:00,575,12.09,16.281,
2/13/2023 14:00,576,12.06,16.36738,
2/13/2023 15:00,577,12.06,16.18663,
2/13/2023 16:00,578,12.04,25.76642,
2/13/2023 17:00,579,12.02,25.49137,
2/13/2023 18:00,580,12,27.11024,
2/13/2023 19:00,581,11.99,24.5834,
2/13/2023 20:00,582,11.97,18.47967,
2/13/2023 21:00,583,11.96,20.27213,
2/13/2023 22:00,584,11.96,20.20924,
2/13/2023 23:00,585,11.95,20.3199,
2/14/2023 0:00,586,11.94,20.40472,
2/14/2023 1:00,587,11.93,19.71278,
2/14/2023 2:00,588,11.93,19.62126,
2/14/2023 3:00,589,11.92,19.75454,
2/14/2023 4:00,590,11.91,17.27661,
2/14/2023 5:00,591,11.91,17.45212,
2/14/2023 6:00,592,11.9,17.67262,
2/14/2023 7:00,593,11.89,16.72015,
2/14/2023 8:00,594,11.9,16.88516,
2/14/2023 9:00,595,11.96,17.08199,
2/14/2023 10:00,596,11.98,17.31364,
2/14/2023 11:00,597,12.03,17.34628,
2/14/2023 12:00,598,11.99,17.88414,
2/14/2023 13:00,599,12.03,17.77411,
2/14/2023 14:00,600,12.03,17.71359,
