Site,Date,water_umol.L,water.ppm,type,chapter
5GW5,2025-03-12,43.92151122353906,976.9574386803992,CO2,RC
5GW5,2025-03-12,41.005583179418096,912.0977033479313,CO2,RC
5GW5,2025-03-12,41.688025781628376,927.2774491747193,CO2,RC
5GW5,2025-03-12,51.52031193958059,1145.9795118691763,CO2,RC
5GW5,2025-03-12,48.60438389545962,1081.1197765367083,CO2,RC
5GW6,2025-03-12,51.91334088875119,1215.9984852320767,CO2,RC
5GW6,2025-03-12,61.745627046703405,1446.3062417692581,CO2,RC
5GW6,2025-03-12,58.82969900258243,1378.004644838802,CO2,RC
5GW3,2025-03-12,9.532164828069108,207.76921354585744,CO2,RC
5GW3,2025-03-12,19.364450986021314,422.08006519836306,CO2,RC
5GW3,2025-03-12,16.448522941900347,358.52261655885536,CO2,RC
6GW5,2025-03-12,29.07879710912603,716.8183095789244,CO2,RC
6GW5,2025-03-12,29.660424440832376,731.1559425681446,CO2,RC
6GW5,2025-03-12,26.705917904140875,658.3247187275124,CO2,RC
5GW2,2025-03-12,16.8553602808848,388.0948765294502,CO2,RC
5GW2,2025-03-12,26.687646438837003,614.4833855190886,CO2,RC
5GW2,2025-03-12,23.771718394716036,547.3441066550664,CO2,RC
6GW4,2025-03-12,4.287824998230574,100.43639291029334,CO2,RC
6GW4,2025-03-12,4.869452329936926,114.06021180185978,CO2,RC
6GW4,2025-03-12,1.9149457932454197,44.854966835558315,CO2,RC
5GW1,2025-03-12,-12.200004537483325,-281.71136762966046,CO2,RC
5GW1,2025-03-12,-2.3677183795311176,-54.67319137548364,CO2,RC
5GW1,2025-03-12,-5.283646423652089,-122.00513987559889,CO2,RC
5GW4,2025-03-12,-10.699089231087598,-253.48554943335972,CO2,RC
5GW4,2025-03-12,-0.8668030731353906,-20.53651937080945,CO2,RC
5GW4,2025-03-12,-3.7827311172563616,-89.62142990921888,CO2,RC
6GW1,2025-03-12,4.4499219933033025,107.5455977883701,CO2,RC
6GW1,2025-03-12,5.031549325009653,121.60235185564318,CO2,RC
6GW1,2025-03-12,2.0770427883181473,50.197915522532405,CO2,RC
6GW4,2025-03-12,16.727473348379988,391.8180164320244,CO2,RC
6GW4,2025-03-12,17.30910068008634,405.44183532359085,CO2,RC
6GW4,2025-03-12,14.354594143394834,336.23659035728946,CO2,RC
6GW3,2025-03-12,17.78634760145164,413.0642394749831,CO2,RC
6GW3,2025-03-12,18.367974933157996,426.5717597828366,CO2,RC
6GW3,2025-03-12,15.413468396466488,357.9572795675314,CO2,RC
5GW5,2025-03-12,8.454441153537243,188.0543028858097,CO2,RC
5GW5,2025-03-12,18.28672731148945,406.75636558026656,CO2,RC
5GW5,2025-03-12,15.370799267368477,341.89663024779844,CO2,RC
5GW5,2025-03-12,8.390138922314428,186.624011865149,CO2,RC
5GW5,2025-03-12,18.222425080266635,405.3260745596059,CO2,RC
5GW5,2025-03-12,15.306497036145666,340.4663392271378,CO2,RC
5GW6,2025-03-12,8.138902122354176,190.64256861147837,CO2,RC
5GW6,2025-03-12,17.971188280306382,420.9503251486595,CO2,RC
5GW6,2025-03-12,15.055260236185415,352.64872821820376,CO2,RC
5GW3,2025-03-12,6.8367019034382,149.0171648671079,CO2,RC
5GW3,2025-03-12,16.668988061390404,363.3280165196134,CO2,RC
5GW3,2025-03-12,13.753060017269437,299.77056788010583,CO2,RC
6GW5,2025-03-12,11.154250896917443,274.96224285145036,CO2,RC
6GW5,2025-03-12,11.735878228623795,289.29987584067055,CO2,RC
6GW5,2025-03-12,8.781371691932288,216.46865200003828,CO2,RC
5GW2,2025-03-12,7.314952140105173,168.42686245351086,CO2,RC
5GW2,2025-03-12,17.147238298057378,394.81537144314933,CO2,RC
5GW2,2025-03-12,14.231310253936408,327.6760925791271,CO2,RC
6GW4,2025-03-12,19.407858374433367,454.602342690362,CO2,RC
6GW4,2025-03-12,19.989485706139718,468.2261615819284,CO2,RC
6GW4,2025-03-12,17.034979169448214,399.020916615627,CO2,RC
5GW1,2025-03-12,6.90493006822774,159.44234175742903,CO2,RC
5GW1,2025-03-12,16.737216226179946,386.4805180116058,CO2,RC
5GW1,2025-03-12,13.821288182058977,319.1485695114906,CO2,RC
5GW3,2025-03-12,13.729010943157462,299.2463787473248,CO2,RC
5GW3,2025-03-12,23.561297101109666,513.5572303998304,CO2,RC
5GW3,2025-03-12,20.6453690569887,449.99978176032266,CO2,RC
5GW1,2025-03-12,12.320430263422653,284.4921285587184,CO2,RC
5GW1,2025-03-12,22.15271642137486,511.53030481289517,CO2,RC
5GW1,2025-03-12,19.23678837725389,444.19835631278,CO2,RC
9GW4,2025-03-12,19.93268389797584,466.89565748600177,CO2,RC
9GW3,2025-03-12,19.067940059991045,464.7629892677935,CO2,RC
9GW5,2025-03-12,19.93641545656303,464.3226101207482,CO2,RC
9GW2,2025-03-12,20.015035898208602,480.9877788059843,CO2,RC
9GW2,2025-03-12,20.62351933511424,495.6104404012937,CO2,RC
9GW1,2025-03-12,21.41167215243244,487.37561818465696,CO2,RC
9GW1,2025-03-12,20.738476415922825,472.0522382120481,CO2,RC
5GW5,2025-03-12,13.876046180826238,308.6484539850178,CO2,RC
5GW5,2025-03-12,23.708332338778444,527.3505166794746,CO2,RC
5GW5,2025-03-12,20.792404294657477,462.4907813470066,CO2,RC
9GW3,2025-03-12,18.84191103112526,459.2537456480604,CO2,RC
9GW4,2025-03-12,19.483192953274244,456.3669514053436,CO2,RC
5GW2,2025-03-12,428.77014862411033,9872.437913919986,CO2,RC
5GW2,2025-03-12,438.6024347820626,10098.826422909626,CO2,RC
5GW2,2025-03-12,435.68650673794156,10031.687144045602,CO2,RC
6GW1,2025-03-12,293.2185636030565,7086.498539253962,CO2,RC
6GW1,2025-03-12,293.80019093476284,7100.555293321234,CO2,RC
6GW1,2025-03-12,290.84568439807134,7029.150856988124,CO2,RC
6GW5,2025-03-12,18.422815507409762,454.13884969682516,CO2,RC
6GW5,2025-03-12,19.004442839116113,468.47648268604536,CO2,RC
6GW5,2025-03-12,16.049936302424605,395.64525884541314,CO2,RC
6GW2,2025-03-12,168.28412971727454,3908.174832459821,CO2,RC
6GW2,2025-03-12,168.8657570489809,3921.6823527676747,CO2,RC
6GW2,2025-03-12,165.91125051228937,3853.0678725523694,CO2,RC
6GW3,2025-03-12,180.49390204239234,4191.730536680167,CO2,RC
6GW3,2025-03-12,181.07552937409866,4205.23805698802,CO2,RC
6GW3,2025-03-12,178.12102283740717,4136.623576772715,CO2,RC
5GW4,2025-03-12,11.815873376676745,279.94468409695145,CO2,RC
5GW4,2025-03-12,21.64815953462895,512.8937141595017,CO2,RC
5GW4,2025-03-12,18.73223149050798,443.8088036210923,CO2,RC
6GW1,2025-03-12,NA,NA,CO2,RC
6GW1,2025-03-12,NA,NA,CO2,RC
6GW1,2025-03-12,NA,NA,CO2,RC
6GW4,2025-03-12,NA,NA,CO2,RC
6GW4,2025-03-12,NA,NA,CO2,RC
6GW4,2025-03-12,NA,NA,CO2,RC
6GW3,2025-03-12,NA,NA,CO2,RC
6GW3,2025-03-12,NA,NA,CO2,RC
6GW3,2025-03-12,NA,NA,CO2,RC
5GW5,2025-03-12,NA,NA,CO2,RC
5GW5,2025-03-12,NA,NA,CO2,RC
5GW5,2025-03-12,NA,NA,CO2,RC
5GW5,2025-03-12,NA,NA,CO2,RC
5GW5,2025-03-12,NA,NA,CO2,RC
5GW5,2025-03-12,NA,NA,CO2,RC
5GW6,2025-03-12,NA,NA,CO2,RC
5GW6,2025-03-12,NA,NA,CO2,RC
5GW6,2025-03-12,NA,NA,CO2,RC
5GW3,2025-03-12,NA,NA,CO2,RC
5GW3,2025-03-12,NA,NA,CO2,RC
5GW3,2025-03-12,NA,NA,CO2,RC
6GW5,2025-03-12,NA,NA,CO2,RC
6GW5,2025-03-12,NA,NA,CO2,RC
6GW5,2025-03-12,NA,NA,CO2,RC
5GW2,2025-03-12,NA,NA,CO2,RC
5GW2,2025-03-12,NA,NA,CO2,RC
5GW2,2025-03-12,NA,NA,CO2,RC
6GW4,2025-03-12,NA,NA,CO2,RC
6GW4,2025-03-12,NA,NA,CO2,RC
6GW4,2025-03-12,NA,NA,CO2,RC
5GW1,2025-03-12,NA,NA,CO2,RC
5GW1,2025-03-12,NA,NA,CO2,RC
5GW1,2025-03-12,NA,NA,CO2,RC
9GW5,2025-01-30,1204.149553135525,26861.71233436299,CO2,RC
9GW2,2025-01-30,2711.9999137431328,62086.608600386586,CO2,RC
9GW1,2025-01-30,1519.2364931143231,32069.024845146592,CO2,RC
9GW5,2025-01-30,1654.8710728661652,36916.23735111457,CO2,RC
6GW2,2025-01-30,1302.22208808188,28965.65988566646,CO2,RC
9GW4,2025-01-30,1815.7116355678081,39806.8378798104,CO2,RC
9GW2,2025-01-30,2287.777509826564,52374.76081675948,CO2,RC
6GW1,2025-01-30,1036.1376471859596,22980.53082265437,CO2,RC
9GW4,2025-01-30,1872.3157443499074,41047.80067229455,CO2,RC
9GW1,2025-01-30,1312.0735048933104,27696.09472770599,CO2,RC
6GW4,2025-01-30,1028.0523935191125,23066.18094599428,CO2,RC
9GW3,2025-01-30,2286.216645127782,52489.43294010914,CO2,RC
6GW3,2025-01-30,645.4875356438617,15249.564861492581,CO2,RC
6GW2,2025-01-30,1199.1186771439295,26672.304273276484,CO2,RC
6GW4,2025-01-30,1044.9196333749153,23444.62742306695,CO2,RC
5GW4,2025-01-30,1732.8339505306828,39329.76400683788,CO2,RC
5GW5,2025-01-30,1257.7254592334318,27334.656012174077,CO2,RC
5GW1,2025-01-30,634.1772324779497,13308.43274092075,CO2,RC
5GW4,2025-01-30,1395.6914982690844,31677.713399176097,CO2,RC
5GW2,2025-01-30,505.6974149182624,10612.238486393771,CO2,RC
5GW1,2025-01-30,597.3017254435064,12534.587228937155,CO2,RC
5GW3,2025-01-30,2041.1480271807902,43975.553296544625,CO2,RC
5GW6,2025-01-30,1272.727958915387,28146.31527017037,CO2,RC
5GW6,2025-01-30,1448.5193825360252,32033.933827112513,CO2,RC
5GW3,2025-01-30,2116.46097223476,45598.13450331529,CO2,RC
5GW5,2025-01-30,25.844561165613946,561.6902989927737,CO2,RC
5GW8,2025-01-30,1364.4146749795423,28548.892423978206,CO2,RC
5GW5,2025-01-30,1960.4395342838345,42607.025173026675,CO2,RC
5GW8,2025-01-30,25.75432689997715,538.8812665258383,CO2,RC
5GW2,2025-01-30,98.57042156906901,2068.5350380215214,CO2,RC
6GW3,2025-01-30,584.2549886962234,13802.953355073665,CO2,RC
6GW3,2025-01-30,925.960832648716,21875.712538110183,CO2,RC
6GW4,2025-01-10,855.3452139143247,20155.66662920238,CO2,RC
6GW1,2025-01-10,1756.0695798573681,42320.529920292436,CO2,RC
5GW2,2025-01-10,1119.737053128339,25065.36543050025,CO2,RC
5GW4,2025-01-10,2448.1200387076888,56854.3280830588,CO2,RC
9GW2,2025-01-10,796.645476203779,19253.306932721465,CO2,RC
5GW8,2025-01-10,2805.9269068560443,61515.86810142747,CO2,RC
6GW3,2025-01-10,288.9127486132701,7162.2053011357075,CO2,RC
9GW4,2025-01-10,3098.6236949549266,72167.48893291302,CO2,RC
9GW1,2025-01-10,671.1647708636041,14084.629270295243,CO2,RC
5GW5,2025-01-10,2613.0134164059914,59648.95112615993,CO2,RC
5GW7,2025-01-10,NA,NA,CO2,RC
9GW2,2025-01-10,28.727082933698114,694.2753853820361,CO2,RC
9GW4,2025-01-10,2816.70168382313,65601.47588285324,CO2,RC
5GW5,2025-01-10,687.2292882192178,15687.8284543353,CO2,RC
9GW5,2025-01-10,1122.9460433254637,26909.39919012397,CO2,RC
6GW2,2025-01-10,796.3668646551852,19192.10269897543,CO2,RC
6GW1,2025-01-10,575.3165641018286,13864.88448065301,CO2,RC
9GW1,2025-01-10,1618.7283836712074,33969.585656256844,CO2,RC
5GW4,2025-01-10,699.5368434755882,16245.811715238884,CO2,RC
6GW3,2025-01-10,2682.9443271989735,66510.7309218748,CO2,RC
9GW3,2025-01-10,887.5475107301874,21511.06276279803,CO2,RC
6GW4,2025-01-10,4486.870941625243,105730.26356667292,CO2,RC
6GW2,2025-01-10,102.65665592691023,2473.98174224101,CO2,RC
5GW8,2025-01-10,797.872636054639,17492.1975769747,CO2,RC
9GW3,2025-01-10,1956.6323975260877,47421.95972391465,CO2,RC
9GW2,2025-01-10,4085.007722256131,98726.3592757995,CO2,RC
5GW8,2025-01-10,849.572562354658,18625.64329837056,CO2,RC
5GW3,2025-01-10,2537.76359456592,60640.51354899454,CO2,RC
5GW3,2025-01-10,1705.3723059264667,40750.309699868965,CO2,RC
6GW1,2024-12-09,628.6266276952427,15627.707689936204,CO2,RC
6GW3,2024-12-09,681.1097863221731,17560.447869374188,CO2,RC
6GW4,2024-12-09,906.8757489418692,22863.883121570707,CO2,RC
9GW1,2024-12-09,1195.2378499705846,26432.625379568024,CO2,RC
9GW3,2024-12-09,-6.773375104959174,-172.6919509832013,CO2,RC
5GW3,2024-12-09,2998.572521247627,68253.94699724858,CO2,RC
5GW2,2024-12-09,1025.8167959401662,24165.83124251481,CO2,RC
5GW8,2024-12-09,1672.0224861656236,39501.32875489743,CO2,RC
6GW3,2024-12-09,667.4291942771599,17207.73333164033,CO2,RC
5GW3,2024-12-09,2855.949519393516,65007.54133583452,CO2,RC
5GW8,2024-12-09,1551.9471032127474,36664.562373681474,CO2,RC
5GW5,2024-12-09,3204.9958894117385,77239.0376714347,CO2,RC
5GW7,2024-12-09,2374.2329660293803,55772.0684742679,CO2,RC
6GW1,2024-12-09,20.03062808780569,497.9629987195053,CO2,RC
9GW2,2024-12-09,1421.489264871481,36445.000243085866,CO2,RC
9GW2,2024-12-09,1210.3053141217133,31030.538574881168,CO2,RC
9GW4,2024-12-09,883.5975993008657,21720.11986471052,CO2,RC
9GW5,2024-12-09,525.1476231417291,13165.769036945969,CO2,RC
5GW4,2024-12-09,1791.232640730054,42801.96447461907,CO2,RC
9GW4,2024-12-09,2252.620880388269,55372.71216048561,CO2,RC
5GW7,2024-12-09,1933.6031165593415,45421.42534527967,CO2,RC
9GW1,2024-12-09,1075.6112023490182,23787.08803980567,CO2,RC
9GW5,2024-12-09,317.86744906095265,7969.129506219306,CO2,RC
5GW2,2024-12-09,1017.9757716183896,23981.115149662342,CO2,RC
6GW4,2024-12-09,890.3307986782252,22446.756729645975,CO2,RC
5GW5,2024-12-09,3352.566333940834,80795.42261465071,CO2,RC
5GW4,2024-12-09,1726.7916573015984,41262.1306078746,CO2,RC
5GW6,2024-12-09,1670.2908374832978,41058.18896267954,CO2,RC
9GW3,2024-12-09,2425.7853146830935,61847.098701548624,CO2,RC
9GW3,2024-12-09,2246.4243890770967,57274.16605082706,CO2,RC
6GW2,2024-12-09,1503.171192134541,37263.916987033204,CO2,RC
5GW6,2024-12-09,2253.1234570163165,55385.06622823209,CO2,RC
6GW2,2024-12-09,-4.046412738696799,-100.31138780404144,CO2,RC
9GW1,2024-12-09,27.034733545030253,597.871782632898,CO2,RC
6GW1,2024-12-09,628.6266276952427,15627.707689936204,CO2,RC
6GW3,2024-12-09,681.1097863221731,17560.447869374188,CO2,RC
6GW4,2024-12-09,906.8757489418692,22863.883121570707,CO2,RC
9GW1,2024-12-09,1195.2378499705846,26432.625379568024,CO2,RC
9GW3,2024-12-09,-6.773375104959174,-172.6919509832013,CO2,RC
5GW3,2024-12-09,2998.572521247627,68253.94699724858,CO2,RC
5GW2,2024-12-09,1025.8167959401662,24165.83124251481,CO2,RC
5GW8,2024-12-09,1672.0224861656236,39501.32875489743,CO2,RC
6GW3,2024-12-09,667.4291942771599,17207.73333164033,CO2,RC
5GW3,2024-12-09,2855.949519393516,65007.54133583452,CO2,RC
5GW8,2024-12-09,1551.9471032127474,36664.562373681474,CO2,RC
5GW5,2024-12-09,3204.9958894117385,77239.0376714347,CO2,RC
5GW7,2024-12-09,2374.2329660293803,55772.0684742679,CO2,RC
6GW1,2024-12-09,20.03062808780569,497.9629987195053,CO2,RC
9GW2,2024-12-09,1421.489264871481,36445.000243085866,CO2,RC
9GW2,2024-12-09,1210.3053141217133,31030.538574881168,CO2,RC
9GW4,2024-12-09,883.5975993008657,21720.11986471052,CO2,RC
9GW5,2024-12-09,525.1476231417291,13165.769036945969,CO2,RC
5GW4,2024-12-09,1791.232640730054,42801.96447461907,CO2,RC
9GW4,2024-12-09,2252.620880388269,55372.71216048561,CO2,RC
5GW7,2024-12-09,1933.6031165593415,45421.42534527967,CO2,RC
9GW1,2024-12-09,1075.6112023490182,23787.08803980567,CO2,RC
9GW5,2024-12-09,317.86744906095265,7969.129506219306,CO2,RC
5GW2,2024-12-09,1017.9757716183896,23981.115149662342,CO2,RC
6GW4,2024-12-09,890.3307986782252,22446.756729645975,CO2,RC
5GW5,2024-12-09,3352.566333940834,80795.42261465071,CO2,RC
5GW4,2024-12-09,1726.7916573015984,41262.1306078746,CO2,RC
5GW6,2024-12-09,1670.2908374832978,41058.18896267954,CO2,RC
9GW3,2024-12-09,2425.7853146830935,61847.098701548624,CO2,RC
9GW3,2024-12-09,2246.4243890770967,57274.16605082706,CO2,RC
6GW2,2024-12-09,1503.171192134541,37263.916987033204,CO2,RC
5GW6,2024-12-09,2253.1234570163165,55385.06622823209,CO2,RC
6GW2,2024-12-09,-4.046412738696799,-100.31138780404144,CO2,RC
9GW1,2024-12-09,27.034733545030253,597.871782632898,CO2,RC
6GW1,2024-11-01,1486.3330167336235,39839.24903009,CO2,RC
9GW4,2024-11-01,1024.5671384035954,28384.024368063194,CO2,RC
9GW3,2024-11-01,810.5397127798876,22951.043829118735,CO2,RC
6GW2,2024-11-01,1363.9204118931616,36558.13625539129,CO2,RC
5GW5,2024-11-01,839.8985442863132,22699.558674352415,CO2,RC
6GW4,2024-11-01,1058.7771551159844,28457.642264065096,CO2,RC
6GW5,2024-11-01,467.04587338374034,12938.77282828235,CO2,RC
5GW4,2024-11-01,635.3570673884975,17361.657363216058,CO2,RC
5GW4,2024-11-01,379.3423571428954,10365.843658810803,CO2,RC
5GW5,2024-11-01,1786.7471968438817,48289.6096283344,CO2,RC
6GW4,2024-11-01,1052.5567086452838,28290.450103249565,CO2,RC
9GW1,2024-11-01,1239.2104905866956,33123.78447767251,CO2,RC
9GW3,2024-11-01,1100.7796280015382,31169.40612547765,CO2,RC
6GW3,2024-11-01,300.02702638994913,8175.968797911517,CO2,RC
6GW1,2024-11-01,1602.5028662059858,42953.03275877841,CO2,RC
6GW2,2024-11-01,1229.215006174223,32947.530729094295,CO2,RC
9GW4,2024-11-01,833.7234402705254,23096.99926716001,CO2,RC
9GW2,2024-11-01,1519.5789999054628,42677.30229614679,CO2,RC
5GW3,2024-11-01,440.2230822481684,11702.130443458535,CO2,RC
9GW1,2024-11-01,1568.8794519491664,41935.75283018273,CO2,RC
5GW7,2024-11-01,197.37241069283982,5032.14810115106,CO2,RC
6GW5,2024-11-01,515.2217052468027,14273.40863134304,CO2,RC
5GW7,2024-11-01,252.86304984172074,6446.920882435378,CO2,RC
9GW2,2024-11-01,1937.2894431536954,54408.679776272096,CO2,RC
5GW3,2025-04-17,5.9445939298419015,146.53954755869466,CH4,RC
5GW8,2025-04-17,8.112319572369856,196.05832622993267,CH4,RC
5GW5,2025-04-17,0.703930609621074,17.352517979193866,CH4,RC
9GW4,2025-04-17,1.7122638346418024,43.16908929830925,CH4,RC
5GW8,2025-04-17,4.784968937907588,115.64300354039467,CH4,RC
6GW2,2025-04-17,0.7332960288895803,17.923985222479015,CH4,RC
9GW2,2025-04-17,2.743026405389857,68.19185341603297,CH4,RC
6GW1,2025-04-17,5.151208245671049,126.26732940211946,CH4,RC
9GW3,2025-04-17,-0.012007177790163607,-0.3078472755971549,CH4,RC
9GW5,2025-04-17,-0.033779574587527984,-0.8516406422453869,CH4,RC
5GW4,2025-04-17,5.574921722510794,137.81470166101136,CH4,RC
9GW2,2025-04-17,3.9807836958026237,98.9625975643954,CH4,RC
5GW2,2025-04-17,0.25319204143816726,6.223830274300245,CH4,RC
6GW3,2025-04-17,0.010538987149802887,0.26126361676741994,CH4,RC
5GW5,2025-04-17,0.056993705814311554,1.40494573090961,CH4,RC
9GW1,2025-04-17,-0.010818009804232247,-0.26070943477946534,CH4,RC
5GW3,2025-04-17,-0.017443270246955387,-0.42999218451257004,CH4,RC
6GW5,2025-04-17,-0.004421793440640863,-0.11305233487210682,CH4,RC
9GW3,2025-04-17,2.5620334184311413,65.6869600530955,CH4,RC
9GW4,2025-04-17,5.5790819853879245,140.65816468066865,CH4,RC
6GW4,2025-04-17,0.36595699784614055,8.919855407942773,CH4,RC
9GW5,2025-04-17,0.17350322442541447,4.37431197063867,CH4,RC
5GW4,2025-04-17,0.007492459732297842,0.18521714816988066,CH4,RC
6GW4,2025-04-17,-0.010555731851808697,-0.25728597184179397,CH4,RC
6GW3,2025-04-17,0.19276866244754706,4.778774016382213,CH4,RC
6GW1,2025-04-17,2.426360074267934,59.47536813391425,CH4,RC
9GW1,2025-04-17,2.356186675472611,56.78309666137037,CH4,RC
5GW2,2025-04-17,0.00997990750204535,0.24532070634263922,CH4,RC
6GW2,2025-04-17,NA,NA,CH4,RC
6GW5,2025-04-17,NA,NA,CH4,RC
5GW6,2025-04-17,NA,NA,CH4,RC
5GW6,2025-04-17,NA,NA,CH4,RC
5GW2,2025-03-12,0.40026281829708577,9.21605628462917,CH4,RC
5GW2,2025-03-12,0.39573909384887396,9.11189747390514,CH4,RC
5GW2,2025-03-12,0.39500818840751195,9.09506836718223,CH4,RC
6GW1,2025-03-12,0.26482962659832593,6.400395455796599,CH4,RC
6GW1,2025-03-12,0.2587473481145342,6.253399109245105,CH4,RC
6GW1,2025-03-12,0.2561017573311254,6.1894605407188985,CH4,RC
6GW5,2025-03-12,0.009299558728581086,0.22924242507814577,CH4,RC
6GW5,2025-03-12,0.0032172802447893367,0.0793088303431845,CH4,RC
6GW5,2025-03-12,5.716894613805262e-4,0.014092655613401032,CH4,RC
6GW2,2025-03-12,0.27741684982101444,6.442636940228837,CH4,RC
6GW2,2025-03-12,0.2713345713372227,6.301384121354577,CH4,RC
6GW2,2025-03-12,0.26868898055381385,6.239943798169754,CH4,RC
6GW3,2025-03-12,0.2834551659873355,6.582868792818255,CH4,RC
6GW3,2025-03-12,0.2773728875035437,6.4416159739439935,CH4,RC
6GW3,2025-03-12,0.2747272967201349,6.380175650759171,CH4,RC
5GW4,2025-03-12,0.01397670689116347,0.33113970255349023,CH4,RC
5GW4,2025-03-12,0.009452982442951641,0.22396246975612139,CH4,RC
5GW4,2025-03-12,0.008722077001589649,0.20664567171978582,CH4,RC
6GW1,2025-03-12,0.01663350384466766,0.4019980837825911,CH4,RC
6GW1,2025-03-12,0.010551225360875912,0.25500173723109765,CH4,RC
6GW1,2025-03-12,0.0079056345774671,0.1910631687048897,CH4,RC
6GW4,2025-03-12,0.013765898849468765,0.3224472141888128,CH4,RC
6GW4,2025-03-12,0.007683620365677015,0.179978220738749,CH4,RC
6GW4,2025-03-12,0.005038029582268205,0.11800890167559973,CH4,RC
6GW3,2025-03-12,0.23373915973353765,5.428280747362398,CH4,RC
6GW3,2025-03-12,0.22765688124974592,5.287027928488137,CH4,RC
6GW3,2025-03-12,0.22501129046633708,5.225587605303314,CH4,RC
5GW5,2025-03-12,-0.01047782619501286,-0.2330609753002333,CH4,RC
5GW5,2025-03-12,-0.015001550643224688,-0.3336833383998976,CH4,RC
5GW5,2025-03-12,-0.01573245608458668,-0.3499410555871853,CH4,RC
5GW5,2025-03-12,0.05050767950462872,1.1234552689090416,CH4,RC
5GW5,2025-03-12,0.045983955056416885,1.0228329058093772,CH4,RC
5GW5,2025-03-12,0.04525304961505489,1.0065751886220895,CH4,RC
5GW6,2025-03-12,0.6082830211733965,14.248191691695123,CH4,RC
5GW6,2025-03-12,0.6037592967251846,14.142229679186215,CH4,RC
5GW6,2025-03-12,0.6030283912838227,14.125109226248144,CH4,RC
5GW3,2025-03-12,-0.011534068616594154,-0.2514039998969633,CH4,RC
5GW3,2025-03-12,-0.01605779306480598,-0.35000601610795756,CH4,RC
5GW3,2025-03-12,-0.016788698506167973,-0.3659373025961005,CH4,RC
6GW5,2025-03-12,-0.01735507243997024,-0.42781802982954087,CH4,RC
6GW5,2025-03-12,-0.02343735092376199,-0.5777516245645021,CH4,RC
6GW5,2025-03-12,-0.0260829417071708,-0.6429677992942856,CH4,RC
5GW2,2025-03-12,0.006792893927617189,0.1564064657286493,CH4,RC
5GW2,2025-03-12,0.0022691694794053606,0.052247655004618594,CH4,RC
5GW2,2025-03-12,0.001538264038043368,0.03541854828170995,CH4,RC
6GW4,2025-03-12,-0.009047873260905618,-0.21193396517111937,CH4,RC
6GW4,2025-03-12,-0.015130151744697366,-0.35440295862118315,CH4,RC
6GW4,2025-03-12,-0.017775742528106177,-0.4163722776843324,CH4,RC
5GW1,2025-03-12,-0.01998687627662185,-0.46151870134414313,CH4,RC
5GW1,2025-03-12,-0.02451060072483368,-0.5659764166810566,CH4,RC
5GW1,2025-03-12,-0.025241506166195672,-0.5828538179034435,CH4,RC
5GW4,2025-03-12,-0.017875755941593324,-0.42351696658677307,CH4,RC
5GW4,2025-03-12,-0.022399480389805153,-0.5306941993841419,CH4,RC
5GW4,2025-03-12,-0.023130385831167145,-0.5480109974204775,CH4,RC
6GW1,2025-03-12,-0.008035141104248645,-0.1941930790406612,CH4,RC
6GW1,2025-03-12,-0.014117419588040395,-0.3411894255921547,CH4,RC
6GW1,2025-03-12,-0.016763010371449207,-0.4051279941183626,CH4,RC
6GW4,2025-03-12,0.009354660380470876,0.21912003076222641,CH4,RC
6GW4,2025-03-12,0.003272381896679127,0.07665103731216269,CH4,RC
6GW4,2025-03-12,6.267911132703168e-4,0.014681718249013407,CH4,RC
6GW3,2025-03-12,0.009867460263330638,0.2291586255117172,CH4,RC
6GW3,2025-03-12,0.00378518177953889,0.08790580663745641,CH4,RC
6GW3,2025-03-12,0.0011395909961300797,0.026465483452633713,CH4,RC
5GW5,2025-03-12,0.008769843515373073,0.1950698785112618,CH4,RC
5GW5,2025-03-12,0.004246119067161245,0.09444751541159745,CH4,RC
5GW5,2025-03-12,0.0035152136257992524,0.07818979822430978,CH4,RC
5GW5,2025-03-12,0.009369254647858358,0.2084027340619036,CH4,RC
5GW5,2025-03-12,0.004845530199646529,0.10778037096223929,CH4,RC
5GW5,2025-03-12,0.004114624758284537,0.09152265377495163,CH4,RC
5GW6,2025-03-12,0.00937717694441019,0.2196474502496663,CH4,RC
5GW6,2025-03-12,0.0048534524961983605,0.11368543774076142,CH4,RC
5GW6,2025-03-12,0.004122547054836368,0.09656498480268728,CH4,RC
5GW3,2025-03-12,0.0032548119303715114,0.07094398042946433,CH4,RC
5GW3,2025-03-12,-0.0012689125178403174,-0.027658035781529935,CH4,RC
5GW3,2025-03-12,-0.0019998179592023097,-0.0435893222696729,CH4,RC
6GW5,2025-03-12,0.0012209117565888297,0.030096564800074825,CH4,RC
6GW5,2025-03-12,-0.004861366727202919,-0.1198370299348864,CH4,RC
6GW5,2025-03-12,-0.00750695751061173,-0.1850532046646699,CH4,RC
5GW2,2025-03-12,0.009202283465851849,0.2118826893020468,CH4,RC
5GW2,2025-03-12,0.00467855901764002,0.1077238785780161,CH4,RC
5GW2,2025-03-12,0.003947653576278028,0.09089477185510746,CH4,RC
6GW4,2025-03-12,0.015719098397885857,0.36819822253406465,CH4,RC
6GW4,2025-03-12,0.009636819914094109,0.22572922908400092,CH4,RC
6GW4,2025-03-12,0.006991229130685299,0.16375991002085163,CH4,RC
5GW1,2025-03-12,0.00930119616627176,0.2147747309881485,CH4,RC
5GW1,2025-03-12,0.004777471718059931,0.11031701565123507,CH4,RC
5GW1,2025-03-12,0.004046566276697939,0.09343961442884811,CH4,RC
