Date,ID,Long,DIC,DOC,TNPOC,POC,pH,DO,Temp,SpC,TDS,CO2_umol_L,CH4_umol_L,N2O_umol_L,CO2_sat,CH4_sat,N2O_sat,ID_Long,distance,Q,Q.prop
2023-07-07T00:00:00Z,5,0,NA,56.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5_0,0,49.13835757480222,49.13835757480222
2023-07-07T00:00:00Z,5,0,NA,56.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5_0,1267.37,49.13835757480222,40.092426381810114
2023-07-07T00:00:00Z,5,0,NA,56.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5_0,2467.91,49.13835757480222,28.30225805716088
2023-07-07T00:00:00Z,5,0,NA,56.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5_0,4497.86,49.13835757480222,5.004518739371568
2023-07-07T00:00:00Z,5,0,NA,56.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5_0,6130.37,49.13835757480222,0.3821028507678144
2023-07-07T00:00:00Z,6,0,NA,53.3030303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6_2,4518.92,9.8331588990841,1.1701189682154076
2023-07-07T00:00:00Z,6,0,NA,53.3030303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6_2,390.63,9.8331588990841,9.818586218800915
2023-07-07T00:00:00Z,6,0,NA,53.3030303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6_2,0,9.8331588990841,9.8331588990841
2023-07-07T00:00:00Z,9,0,NA,59.57575758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9_0,0,4.022244751827164,4.022244751827164
2023-07-07T00:00:00Z,9,0,NA,59.57575758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9_0,904.88,4.022244751827164,3.901582066499673
2023-07-07T00:00:00Z,9,0,NA,59.57575758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9_0,2002.8,4.022244751827164,1.178740186009758
2023-07-07T00:00:00Z,9,0,NA,59.57575758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9_0,3140.96,4.022244751827164,0.39703065427543305
2023-07-07T00:00:00Z,9,0,NA,59.57575758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9_0,8475.96,4.022244751827164,0.05309097407966228
2023-08-04T00:00:00Z,6,0,NA,56.186672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6_2,4518.92,741.7929858716909,88.27133296284443
2023-08-04T00:00:00Z,6,0,NA,56.186672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6_2,390.63,741.7929858716909,740.6936532838259
2023-08-04T00:00:00Z,6,0,NA,56.186672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6_2,0,741.7929858716909,741.7929858716909
2023-08-04T00:00:00Z,6,0,NA,46.194896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6_2,4518.92,741.7929858716909,88.27133296284443
2023-08-04T00:00:00Z,6,0,NA,46.194896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6_2,390.63,741.7929858716909,740.6936532838259
2023-08-04T00:00:00Z,6,0,NA,46.194896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6_2,0,741.7929858716909,741.7929858716909
2023-08-04T00:00:00Z,9,0,NA,63.388648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9_0,0,47.91696467223308,47.91696467223308
2023-08-04T00:00:00Z,9,0,NA,63.388648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9_0,904.88,47.91696467223308,46.479511213572295
2023-08-04T00:00:00Z,9,0,NA,63.388648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9_0,2002.8,47.91696467223308,14.042320976393443
2023-08-04T00:00:00Z,9,0,NA,63.388648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9_0,3140.96,47.91696467223308,4.729822526604665
2023-08-04T00:00:00Z,9,0,NA,63.388648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9_0,8475.96,47.91696467223308,0.6324722850925442
2023-09-08T00:00:00Z,6,0,NA,74.161568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6_2,4518.92,98.0344351421948,11.66582918830387
2023-09-08T00:00:00Z,6,0,NA,74.161568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6_2,390.63,98.0344351421948,97.88914871951704
2023-09-08T00:00:00Z,6,0,NA,74.161568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6_2,0,98.0344351421948,98.0344351421948
2023-09-08T00:00:00Z,5,0,NA,16.208788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5_0,0,104.016581030834,104.016581030834
2023-09-08T00:00:00Z,5,0,NA,16.208788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5_0,1267.37,104.016581030834,84.86806078363485
2023-09-08T00:00:00Z,5,0,NA,16.208788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5_0,2467.91,104.016581030834,59.910511133320036
2023-09-08T00:00:00Z,5,0,NA,16.208788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5_0,4497.86,104.016581030834,10.593616772431677
2023-09-08T00:00:00Z,5,0,NA,16.208788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5_0,6130.37,104.016581030834,0.808839246987449
2023-09-08T00:00:00Z,6,0,NA,41.65396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6_2,4518.92,98.0344351421948,11.66582918830387
2023-09-08T00:00:00Z,6,0,NA,41.65396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6_2,390.63,98.0344351421948,97.88914871951704
2023-09-08T00:00:00Z,6,0,NA,41.65396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6_2,0,98.0344351421948,98.0344351421948
2023-09-08T00:00:00Z,9,0,NA,78.09304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9_0,0,19.812913845928932,19.812913845928932
2023-09-08T00:00:00Z,9,0,NA,78.09304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9_0,904.88,19.812913845928932,19.21854937128427
2023-09-08T00:00:00Z,9,0,NA,78.09304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9_0,2002.8,19.812913845928932,5.806279625708146
2023-09-08T00:00:00Z,9,0,NA,78.09304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9_0,3140.96,19.812913845928932,1.9557074799534646
2023-09-08T00:00:00Z,9,0,NA,78.09304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9_0,8475.96,19.812913845928932,0.26151737657410323
2023-09-13T00:00:00Z,5,0,NA,67.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5_0,0,191.46400059160996,191.46400059160996
2023-09-13T00:00:00Z,5,0,NA,67.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5_0,1267.37,191.46400059160996,156.2171942112753
2023-09-13T00:00:00Z,5,0,NA,67.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5_0,2467.91,191.46400059160996,110.2776694388113
2023-09-13T00:00:00Z,5,0,NA,67.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5_0,4497.86,191.46400059160996,19.499739636538262
2023-09-13T00:00:00Z,5,0,NA,67.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5_0,6130.37,191.46400059160996,1.4888356887813445
2023-09-28T00:00:00Z,6,0,NA,5.869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6_2,4518.92,100.12065759361968,11.914083944215166
2023-09-28T00:00:00Z,6,0,NA,5.869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6_2,390.63,100.12065759361968,99.97227940225434
2023-09-28T00:00:00Z,6,0,NA,5.869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6_2,0,100.12065759361968,100.12065759361968
2023-09-28T00:00:00Z,6,0,NA,67.285784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6_2,4518.92,100.12065759361968,11.914083944215166
2023-09-28T00:00:00Z,6,0,NA,67.285784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6_2,390.63,100.12065759361968,99.97227940225434
2023-09-28T00:00:00Z,6,0,NA,67.285784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6_2,0,100.12065759361968,100.12065759361968
2023-09-28T00:00:00Z,5,0,NA,38.203192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5_0,0,248.29828992064523,248.29828992064523
2023-09-28T00:00:00Z,5,0,NA,38.203192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5_0,1267.37,248.29828992064523,202.5888002914774
2023-09-28T00:00:00Z,5,0,NA,38.203192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5_0,2467.91,248.29828992064523,143.012559298267
2023-09-28T00:00:00Z,5,0,NA,38.203192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5_0,4497.86,248.29828992064523,25.28805410254466
2023-09-28T00:00:00Z,5,0,NA,38.203192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5_0,6130.37,248.29828992064523,1.93078257194545
2023-09-28T00:00:00Z,9,0,NA,35.550736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9_0,0,80.94926911400333,80.94926911400333
2023-09-28T00:00:00Z,9,0,NA,35.550736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9_0,904.88,80.94926911400333,78.52088476912817
2023-09-28T00:00:00Z,9,0,NA,35.550736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9_0,2002.8,80.94926911400333,23.72261322224341
2023-09-28T00:00:00Z,9,0,NA,35.550736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9_0,3140.96,80.94926911400333,7.990399208017135
2023-09-28T00:00:00Z,9,0,NA,35.550736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9_0,8475.96,80.94926911400333,1.0684768862826846
2023-11-01T00:00:00Z,6,0,NA,90.28232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6_2,4518.92,35.60978753914271,4.237467153871848
2023-11-01T00:00:00Z,6,0,NA,90.28232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6_2,390.63,35.60978753914271,35.55701405565833
2023-11-01T00:00:00Z,6,0,NA,90.28232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6_2,0,35.60978753914271,35.60978753914271
2023-11-01T00:00:00Z,5,0,NA,61.817776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5_0,0,75.0885655899585,75.0885655899585
2023-11-01T00:00:00Z,5,0,NA,61.817776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5_0,1267.37,75.0885655899585,61.265433698070616
2023-11-01T00:00:00Z,5,0,NA,61.817776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5_0,2467.91,75.0885655899585,43.24881956491827
2023-11-01T00:00:00Z,5,0,NA,61.817776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5_0,4497.86,75.0885655899585,7.6474296690815065
2023-11-01T00:00:00Z,5,0,NA,61.817776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5_0,6130.37,75.0885655899585,0.5838932432430743
2023-11-01T00:00:00Z,6,0,NA,39.181768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6_2,4518.92,35.60978753914271,4.237467153871848
2023-11-01T00:00:00Z,6,0,NA,39.181768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6_2,390.63,35.60978753914271,35.55701405565833
2023-11-01T00:00:00Z,6,0,NA,39.181768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6_2,0,35.60978753914271,35.60978753914271
2023-11-01T00:00:00Z,9,0,NA,96.54864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9_0,0,26.230508309447085,26.230508309447085
2023-11-01T00:00:00Z,9,0,NA,96.54864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9_0,904.88,26.230508309447085,25.443623431622292
2023-11-01T00:00:00Z,9,0,NA,96.54864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9_0,2002.8,26.230508309447085,7.686989766041156
2023-11-01T00:00:00Z,9,0,NA,96.54864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9_0,3140.96,26.230508309447085,2.589180052095563
2023-11-01T00:00:00Z,9,0,NA,96.54864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9_0,8475.96,26.230508309447085,0.3462253847483077
2023-11-05T00:00:00Z,6,0,NA,62.358568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6_2,4518.92,23.8614721264546,2.839449807661342
2023-11-05T00:00:00Z,6,0,NA,62.358568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6_2,390.63,23.8614721264546,23.826109573285915
2023-11-05T00:00:00Z,6,0,NA,62.358568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6_2,0,23.8614721264546,23.8614721264546
2023-11-05T00:00:00Z,5,0,NA,16.657352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5_0,0,66.77014686406147,66.77014686406147
2023-11-05T00:00:00Z,5,0,NA,16.657352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5_0,1267.37,66.77014686406147,54.478361300027814
2023-11-05T00:00:00Z,5,0,NA,16.657352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5_0,2467.91,66.77014686406147,38.457653457067245
2023-11-05T00:00:00Z,5,0,NA,16.657352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5_0,4497.86,66.77014686406147,6.8002364690988015
2023-11-05T00:00:00Z,5,0,NA,16.657352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5_0,6130.37,66.77014686406147,0.5192087143756395
2023-11-05T00:00:00Z,6,0,NA,34.52924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6_2,4518.92,23.8614721264546,2.839449807661342
2023-11-05T00:00:00Z,6,0,NA,34.52924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6_2,390.63,23.8614721264546,23.826109573285915
2023-11-05T00:00:00Z,6,0,NA,34.52924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6_2,0,23.8614721264546,23.8614721264546
2023-11-05T00:00:00Z,9,0,NA,93.0292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9_0,0,19.541115986451885,19.541115986451885
2023-11-05T00:00:00Z,9,0,NA,93.0292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9_0,904.88,19.541115986451885,18.954905132885568
2023-11-05T00:00:00Z,9,0,NA,93.0292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9_0,2002.8,19.541115986451885,5.726627819514231
2023-11-05T00:00:00Z,9,0,NA,93.0292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9_0,3140.96,19.541115986451885,1.9288786595715588
2023-11-05T00:00:00Z,9,0,NA,93.0292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9_0,8475.96,19.541115986451885,0.2579298243482352
2023-12-07T00:00:00Z,5,0,NA,17.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5_0,0,117.18458631482108,117.18458631482108
2023-12-07T00:00:00Z,5,0,NA,17.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5_0,1267.37,117.18458631482108,95.6119543221983
2023-12-07T00:00:00Z,5,0,NA,17.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5_0,2467.91,117.18458631482108,67.4948973855087
2023-12-07T00:00:00Z,5,0,NA,17.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5_0,4497.86,117.18458631482108,11.93471835694312
2023-12-07T00:00:00Z,5,0,NA,17.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5_0,6130.37,117.18458631482108,0.9112344552578457
2023-12-07T00:00:00Z,6,0,NA,62.392904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6_2,4518.92,25.911383076727056,3.0833835944213313
2023-12-07T00:00:00Z,6,0,NA,62.392904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6_2,390.63,25.911383076727056,25.87298256828948
2023-12-07T00:00:00Z,6,0,NA,62.392904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6_2,0,25.911383076727056,25.911383076727056
2023-12-07T00:00:00Z,6,0,NA,19.739008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6_2,4518.92,25.911383076727056,3.0833835944213313
2023-12-07T00:00:00Z,6,0,NA,19.739008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6_2,390.63,25.911383076727056,25.87298256828948
2023-12-07T00:00:00Z,6,0,NA,19.739008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6_2,0,25.911383076727056,25.911383076727056
2023-12-07T00:00:00Z,9,0,NA,36.271792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9_0,0,21.013531457728153,21.013531457728153
2023-12-07T00:00:00Z,9,0,NA,36.271792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9_0,904.88,21.013531457728153,20.383149844885878
2023-12-07T00:00:00Z,9,0,NA,36.271792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9_0,2002.8,21.013531457728153,6.15812699313051
2023-12-07T00:00:00Z,9,0,NA,36.271792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9_0,3140.96,21.013531457728153,2.0742189145773056
2023-12-07T00:00:00Z,9,0,NA,36.271792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9_0,8475.96,21.013531457728153,0.27736473605630846
2024-02-08T00:00:00Z,6,0,NA,38.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6_2,4518.92,103.42680523646098,12.307506455568014
2024-02-08T00:00:00Z,6,0,NA,38.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6_2,390.63,103.42680523646098,103.27352735486764
2024-02-08T00:00:00Z,6,0,NA,38.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6_2,0,103.42680523646098,103.42680523646098
2024-02-08T00:00:00Z,5,0,NA,81.0116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5_0,0,174.72751339675384,174.72751339675384
2024-02-08T00:00:00Z,5,0,NA,81.0116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5_0,1267.37,174.72751339675384,142.5617442966456
2024-02-08T00:00:00Z,5,0,NA,81.0116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5_0,2467.91,174.72751339675384,100.63794188303955
2024-02-08T00:00:00Z,5,0,NA,81.0116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5_0,4497.86,174.72751339675384,17.795204362431743
2024-02-08T00:00:00Z,5,0,NA,81.0116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5_0,6130.37,174.72751339675384,1.3586917485965615
2024-02-08T00:00:00Z,6,0,NA,57.66312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6_2,4518.92,103.42680523646098,12.307506455568014
2024-02-08T00:00:00Z,6,0,NA,57.66312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6_2,390.63,103.42680523646098,103.27352735486764
2024-02-08T00:00:00Z,6,0,NA,57.66312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6_2,0,103.42680523646098,103.42680523646098
2024-02-08T00:00:00Z,9,0,NA,85.47528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9_0,0,170.5940755272018,170.5940755272018
2024-02-08T00:00:00Z,9,0,NA,85.47528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9_0,904.88,170.5940755272018,165.4764507867575
2024-02-08T00:00:00Z,9,0,NA,85.47528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9_0,2002.8,170.5940755272018,49.99349983059838
2024-02-08T00:00:00Z,9,0,NA,85.47528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9_0,3140.96,170.5940755272018,16.8391238229125
2024-02-08T00:00:00Z,9,0,NA,85.47528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9_0,8475.96,170.5940755272018,2.2517291216165654
2024-03-04T00:00:00Z,6,0,NA,79.724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6_2,4518.92,78.17839320855578,9.303014599556032
2024-03-04T00:00:00Z,6,0,NA,79.724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6_2,390.63,78.17839320855578,78.06253331643224
2024-03-04T00:00:00Z,6,0,NA,79.724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6_2,0,78.17839320855578,78.17839320855578
2024-03-04T00:00:00Z,5,0,NA,36.005688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5_0,0,137.36985865832824,137.36985865832824
2024-03-04T00:00:00Z,5,0,NA,36.005688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5_0,1267.37,137.36985865832824,112.08129895173552
2024-03-04T00:00:00Z,5,0,NA,36.005688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5_0,2467.91,137.36985865832824,79.12102440756783
2024-03-04T00:00:00Z,5,0,NA,36.005688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5_0,4497.86,137.36985865832824,13.990496748571768
2024-03-04T00:00:00Z,5,0,NA,36.005688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5_0,6130.37,137.36985865832824,1.0681963580694673
