Date,GPP,ER,K600,ID,NEP,DO,Temp_DO,DO_night,Q,depth,u,width,bf,Q_m3.day,baseflow_m3.day,u_m.day,reach_m,width_m,area_m2,UCA,qL,GW_correction,ER_GW_correction,NEP_corrected,ER_corrected
2023-10-30,0.5075406545009329,-8.712272177172762,87.04371758785076,13,-8.20473152267183,6.687083333333334,66.63,6.598888888888889,2.0725609498013995,0.03779922574996664,0.07887080060238776,0.9932852034436768,0.8399670571280766,179.06926606284094,72.57315373586583,6814.437172046302,54.801267140481194,0.6951974295431171,38.097700051768214,1.3122648607975923e-4,1.1022592532967387e-4,-9.540291002489821e-4,-9.400455700535177e-4,-8.20377749357158,-8.711332131602708
2023-12-09,0.1851707261902793,-3.783293229810136,33.04145088691712,13,-3.5981225036198565,7.685833333333333,59.04,7.676315789473684,3.2279130310636077,0.04933324503012634,0.09986683811038372,1.5945575879891738,2.4469833233616667,278.8916858838957,211.41935913844802,8628.494812737154,182.79906622706892,0.6551803171417621,119.76635018386898,1.3122648607975923e-4,3.2110902302052275e-4,-0.003438515059746572,-0.003433850436694922,-3.59468398856011,-3.7798593793734407
2023-12-10,0.21824501990378944,-1.8188014927339575,10.71008198045632,13,-1.600556472830168,7.173333333333334,61.27,7.135789473684211,4.277783953485091,0.057605799454023,0.11433680931196104,2.1552566143396894,2.3832751190060746,369.6005335811119,205.91497028212487,9878.700324553434,645.6617456155808,0.6494811788679437,419.34515169234174,1.3122648607975923e-4,3.1274881922848714e-4,-0.0031315916260951544,-0.003113512891627422,-1.5974248812040728,-1.8156879798423302
2023-12-11,0.04965044882957722,-1.0973308043788887,12.738138615584823,13,-1.0476803555493115,8.2225,61.84,8.154736842105264,5.7195184584894205,0.06951557706145695,0.13532238959299395,2.9381363080520972,2.3262343125978173,494.16639481348597,200.98664460845143,11691.854460834677,642.5034590666936,0.6080057345868636,390.6457876044459,1.3122648607975923e-4,3.0526355464037574e-4,-0.0037919099529349237,-0.0037578878684776775,-1.0438884455963766,-1.093572916510411
2023-12-12,0.0969231438098543,-1.5109389811252625,21.211012303759805,13,-1.4140158373154081,8.990833333333333,51.94,8.956315789473685,4.224495496096163,0.0580432056318657,0.1153614384585518,2.1255218732288883,2.2754077549868983,364.99641086270856,196.59523003086804,9967.228282818876,328.9357291418137,0.6309032998578433,207.526636956716,1.3122648607975923e-4,2.985937640855644e-4,-0.003938082026022781,-0.0039217455710535915,-1.4100777552893853,-1.5070172355542089
2023-12-13,0.665840276598509,-9.65077580548308,124.20700322488514,13,-8.984935528884572,8.687916666666666,54.93,8.630526315789474,3.869216024196243,0.05505768829719474,0.11008667610723365,1.935112380059497,2.2303143633331075,334.30026449055543,192.6991609919805,9511.488815664987,53.60440231305361,0.6383667318154339,34.21926711550372,1.3122648607975923e-4,2.926763167534191e-4,-0.003676028528871272,-0.0036497163862191087,-8.981259500355701,-9.647126089096862
2023-12-14,0.285803116344407,-4.032992870500175,43.99152135367233,13,-3.747189754155768,8.458333333333334,55.08,8.421052631578947,3.64957474458296,0.05315834737730078,0.10671447029003828,1.8179855227194528,2.190450867506002,315.32325793196776,189.25495495251857,9220.130233059308,146.71216099242133,0.6433502569887439,94.38730647784824,1.3122648607975923e-4,2.874451702731729e-4,-0.00347978224431392,-0.0034631254425993283,-3.7437099719114544,-4.029529745057576
2023-12-15,0.6574502154644103,-7.734944336137,77.21847508836879,13,-7.077494120672589,8.215,57.27,8.131052631578948,3.7535857105443857,0.05405958024037255,0.10831512517474258,1.8733973448392152,2.155293998462825,324.30980539103496,186.2174014671881,9358.426815097759,84.83589922064097,0.6410391620028287,54.38313374415612,1.3122648607975923e-4,2.8283165788707055e-4,-0.0033289149637764728,-0.0032918767065324046,-7.0741652057088125,-7.731652459430467
2023-12-17,0.04697271370768469,-6.30791018483385,2.431539856282829,13,-6.260937471126166,7.012083333333333,62.46,7.075263157894737,260.0163892892517,0.6725078815309141,1.006231207749257,173.7802105297119,2.096945728651814,22465.41603459135,181.17611095551672,86938.3763495358,25028.11676618324,0.3842426440332668,9616.869761411583,1.3122648607975923e-4,2.751748194709378e-4,-0.00454187390030699,-0.004587120041223052,-6.2563955972258585,-6.303323064792627
2023-12-18,0.10060759457484111,-7.515702795747887,4.585587274632046,13,-7.415095201173046,6.66625,62.2,6.633684210526316,198.7984554455733,0.5911297831686572,0.9031585653879366,130.1163409897229,2.072666609955847,17176.186550497532,179.0783951001852,78032.90004951772,11911.894107182907,0.3723626905022321,4435.544938728311,1.3122648607975923e-4,2.7198875603935273e-4,-0.004379903303956797,-0.004356115935366137,-7.410715297869089,-7.5113466798125215
2023-12-19,0.10154363327070384,-6.843342885795587,5.627468128185933,13,-6.741799252524883,7.46125,59.07,7.428421052631579,168.71047104641957,0.535585069806503,0.8275237251243525,109.19180522456485,2.118059679826798,14576.584698410652,183.00035633703536,71498.04985074405,8893.632759081387,0.3806563878940941,3385.418121328507,1.3122648607975923e-4,2.779455290908906e-4,-0.0049587965274437385,-0.0049348256722683064,-6.73684045599744,-6.838408060123319
2023-12-20,0.10035905154710806,-11.613703053604352,11.873748992724694,13,-11.513344002057243,8.175416666666667,53.56,8.127894736842105,142.33199138866792,0.483281272017089,0.7554215862263146,91.05695031917352,2.2568219307182393,12297.484055980909,194.9894148140559,65268.425049953585,3847.8072564075155,0.38986403130734376,1500.1216486766841,1.3122648607975923e-4,2.961548116758924e-4,-0.005701385819081846,-0.005665286443280303,-11.507642616238162,-11.608037767161072
2023-12-21,0.1568683363537029,-16.040332681718645,19.13001227265222,13,-15.883464345364942,8.3029166666666665,53.89,8.257894736842106,120.23067681648136,0.4367107243305396,0.6905488356491455,76.03521032646255,2.39640181592082,10387.930476943991,207.04911689555885,59663.41940008617,2183.1869726380487,0.3986823757138079,870.3981688787734,1.3122648607975923e-4,3.144713895384432e-4,-0.006020667219362805,-0.005985154967770838,-15.877443678145578,-16.034347526750874
2023-12-22,0.20057491934155677,-16.85008087984992,22.424507161354775,13,-16.649505960508364,8.259166666666667,55.47,8.227368421052631,105.84482346456927,0.4044189930804104,0.6450766491291504,66.35747393135728,2.535856078781682,9144.992747338785,219.09796520673734,55734.6224847586,1739.8034863645125,0.405720318768253,705.8736250819279,1.3122648607975923e-4,3.327714824225172e-4,-0.0062246284575674885,-0.006198547561832359,-16.643281332050798,-16.843882332288086
2023-12-23,0.23770297385031808,-14.928850602320948,22.47743132587135,13,-14.69114762847063,8.143333333333333,57.78,8.102631578947369,88.91515604531888,0.3640660714654761,0.5876623235878697,55.084340540199314,2.6628002747428217,7682.269482315552,230.0659437377798,50774.024757991945,1581.2223743593868,0.41559253648249966,657.1442173028981,1.3122648607975923e-4,3.4942992318671794e-4,-0.006283573604853152,-0.006249351597333411,-14.684864054865777,-14.922601250723615
2023-12-24,0.2933164071905547,-16.702525704656438,27.635464350468684,13,-16.409209297465882,8.125833333333334,59,8.093157894736843,77.8232633709304,0.33600455700911414,0.5473258423105236,47.775875196328755,2.7317702314355654,6723.929955248387,236.02494799603286,47288.95277562924,1197.8183729118005,0.4231733568902857,506.88482180994663,1.3122648607975923e-4,3.5848060824857986e-4,-0.006316020668159239,-0.006288340496635831,-16.402893276797723,-16.696237364159803
2023-12-25,0.25339168401218964,-9.44843198517028,14.260681625540943,13,-9.195040301158091,7.83625,61.12,7.817368421052631,73.70090682485902,0.325198569488048,0.5316984600959486,45.07710905367486,2.6949463347742095,6367.75834966782,232.84336332449172,45938.746952289956,2254.94991831312,0.4262445140469755,961.160032131643,1.3122648607975923e-4,3.5364833768594596e-4,-0.005945724382185495,-0.005930058634504138,-9.189094576775906,-9.442501926535776
2023-12-26,0.15331893417030906,-14.30049832569085,22.291061713870423,13,-14.14717939152054,7.5875,63.1,7.566315789473684,69.30521570152582,0.31329466310447784,0.5143864586934447,42.21136431107495,2.6586836254659216,5987.970636611832,229.71026524025564,44442.99003111362,1395.6308327127165,0.4300544000854235,600.1971805029873,1.3122648607975923e-4,3.4888970976768756e-4,-0.005611951806186813,-0.005594765717494973,-14.141567439714352,-14.294903559973354
2023-12-27,0.13303539411123982,-12.895097163385872,24.90409665402016,13,-12.762061769274633,7.722083333333333,64.33,7.70421052631579,59.52391968656745,0.2859259530640271,0.4743590297922666,35.878801493336454,2.6243115549646125,5142.866660919428,226.74051834894254,40984.62017405183,1151.988547121427,0.43886482394860843,505.56725092325826,1.3122648607975923e-4,3.44379183736515e-4,-0.005533801228643483,-0.005519776357302912,-12.756527968045988,-12.889577387028568
2023-12-28,0.120760468157718,-12.778122165214617,29.71271946824832,13,-12.6573616970569,8.082083333333333,61.52,8.069473684210527,54.35712722980057,0.27069599836169367,0.4518853038923217,32.561928207894724,2.592962125068381,4696.4557926547695,224.03192760590812,39042.890256296596,919.8088787737216,0.4443717511972719,408.73708222747786,1.3122648607975923e-4,3.402653082106288e-4,-0.0056755966442608,-0.005665941156184343,-12.651686100412638,-12.772456224058432
2023-12-29,0.15971409248137836,-7.273250598171329,23.27972906172971,13,-7.113536505689951,8.69375,58.71,8.64578947368421,49.465439573855285,0.25574199118095203,0.4296801335662897,29.44141239731567,2.566656507650888,4273.813979181097,221.75912226103674,37124.36354012743,1116.2954005684776,0.4501472032042931,502.49725251571624,1.3122648607975923e-4,3.368133144727727e-4,-0.006003604627027783,-0.005967719157303009,-7.107532901062923,-7.267282879014027
2023-12-30,0.3580558744121739,-9.402381489268276,38.63351575038561,13,-9.044325614856103,9.379583333333333,53.2,9.315263157894737,45.20756644324055,0.2422381762945343,0.4095012999612246,26.74228006348581,2.54720213933746,3905.933740695984,220.07826483875658,35380.9123166498,641.0661349506524,0.4557359161344153,292.1568623144843,1.3122648607975923e-4,3.3426038608010014e-4,-0.006388060682797167,-0.006340884926150189,-9.037937554173306,-9.396040604342126
2024-01-01,0.30863316512236544,-3.7938675618530016,14.842337209526988,13,-3.485234396730636,9.469583333333334,52.52,9.387894736842105,38.713664046671774,0.22063794370012985,0.37695798769155187,22.659562888330697,2.5147816481302065,3344.8605736324416,217.27713439844987,32569.17013655008,1536.039693327492,0.4654693888222506,714.979457259865,1.3122648607975923e-4,3.300059589419925e-4,-0.006238680793927706,-0.0061807656565049775,-3.4789957159367084,-3.7876867961964966
2024-01-02,0.6718247603046439,-12.15412363537266,57.648211744140674,13,-11.482298875068016,9.33,55.8,9.25578947368421,36.364621151625805,0.21246520008191527,0.3645496510881382,21.193866146412073,2.500465127801342,3141.9032675004696,216.04018704203597,31497.08985401514,382.4570135092098,0.4694988943974714,179.56314499713278,1.3122648607975923e-4,3.281272522863462e-4,-0.00605237209013343,-0.0060005072265921135,-11.476246502977883,-12.148123128146068
2024-01-03,0.4417089262200288,-4.151191209567677,18.504850180572713,13,-3.709482283347648,9.542083333333334,52.2,9.456842105263158,32.15663063129909,0.1972704727227636,0.34133179252204093,18.584713949252315,2.487854381162843,2778.3328865442413,214.95061853246966,29491.066873904336,1115.5857307834808,0.47756414212498816,532.7637424884911,1.3122648607975923e-4,3.2647238831813385e-4,-0.006065133412869959,-0.0060068608064145984,-3.703417149934778,-4.145184348761262
2024-01-04,0.20738794464199037,-11.604797099292991,45.62904740603125,13,-11.397409154651001,9.097083333333334,55.44,9.063157894736841,36.71630653364129,0.21355724772055593,0.3661727929016457,21.41347888698767,2.477132772942303,3172.2888845066072,214.024271582215,31637.32930670219,485.3515857480789,0.4695248680718616,227.88463926683556,1.3122648607975923e-4,3.250654293462285e-4,-0.005834309635474268,-0.005810822088779638,-11.391574845015526,-11.598986277204212
2024-01-05,0.36693516065615805,-4.395877800350407,17.089604901935985,13,-4.0289426396942485,9.317916666666667,53.17,9.240526315789474,33.038120189075535,0.20050887205670528,0.3462948037346862,19.129470446979937,2.4685210391480132,2854.4935843361263,213.28021778238835,29919.871042676885,1225.5350460150896,0.4758124045059163,583.1247770507085,1.3122648607975923e-4,3.2393534178134955e-4,-0.005887542684016898,-0.005834854966074751,-4.023055097010231,-4.390042945384332
2024-01-06,0.07728815676090282,-3.501190019155703,6.373126676761245,13,-3.4239018623948003,8.1125,56.77,8.149473684210527,46.58852340594931,0.24526772780818296,0.4136652382869837,27.62296712441715,2.462259798371589,4025.248422274021,212.73924657930527,35740.67658799539,3925.620010476693,0.4591869225764937,1802.5933718154956,1.3122648607975923e-4,3.2311370115576006e-4,-0.00523702571353422,-0.00526304279582305,-3.418664836681266,-3.49592697635988
2024-01-07,0.1386976517837119,-7.2933363950928225,20.396954306960517,13,-7.1546387433091105,8.398333333333333,60.94,8.356842105263159,48.35241675405763,0.25223393492241514,0.42444367648819015,28.73436692895062,2.4586012557457173,4177.6488075505795,212.42314849643,36671.93364857963,1258.5385625561587,0.45164229246404364,568.4092415472657,1.3122648607975923e-4,3.226336034627939e-4,-0.0055207850852308435,-0.005491145557118133,-7.149117958223879,-7.287845249535704
2024-01-08,0.6495629992524682,-13.469609109660214,45.192929780752344,13,-12.820046110407745,8.995833333333334,55.98,8.946315789473685,42.87212726103284,0.2346114564956402,0.3980472523550605,25.26909094402013,2.4578066242027976,3704.1517953532375,212.35449233112172,34391.28260347723,532.6916829518569,0.4590829747531335,244.5496824357915,1.3122648607975923e-4,3.2252932675768845e-4,-0.005849324778686737,-0.005814536165381408,-12.814196785629058,-13.463794573494832
2024-01-09,0.3949367008524094,-2.437536670541105,2.3282166339805417,13,-2.0425999696886956,8.189166666666667,56.66,8.182105263157895,75.2522134577669,0.315725349784033,0.514627186455183,46.16746266288685,2.460146891513182,6501.791242751061,212.55669142673892,44463.78890972781,13368.451965569795,0.46314512863974727,6191.533405308105,1.3122648607975923e-4,3.228364318133175e-4,-0.005241253306508334,-0.0052363311381179185,-2.037358716382187,-2.432300339402987
2024-01-10,0.1311589166511343,-9.726989065110606,12.884316594601952,13,-9.595830148459472,8.0675,59.32,7.99578947368421,109.471774463306,0.4125359600719199,0.6565008044880235,68.79053806219746,2.4659004639470767,9458.361313629639,213.05380008502743,56721.66950776523,3081.6666420685942,0.40420816673991766,1245.6348238941046,1.3122648607975923e-4,3.2359145290622286e-4,-0.005922116300074713,-0.005864707976075838,-9.589908032159396,-9.721124357134531
2024-01-11,0.2397321433716635,-15.27656023868018,24.12724746585322,13,-15.036828095308516,8.554583333333333,55,8.493684210526316,94.7833399373928,0.37843882748371555,0.6082067357393818,58.97615715697635,2.4753514229541835,8189.2805705907385,213.87036294324147,52549.06196788258,1524.597591564388,0.4117988167067599,627.827484160191,1.3122648607975923e-4,3.2483166904680936e-4,-0.006219450518064783,-0.00617141258569992,-15.030608644790451,-15.27038882609448
2024-01-12,0.3219717219010244,-6.023507492870627,7.783992158247734,13,-5.701535770969603,8.310416666666667,55.33,8.27,86.86428972978761,0.3590579175097742,0.5805073889543673,53.72767267014916,2.488788214137627,7505.07463265365,215.031301701491,50155.838405657334,4510.4216666970015,0.416743671151323,1879.6896838197774,1.3122648607975923e-4,3.2659493193800017e-4,-0.00598766468206758,-0.005955990827338858,-5.695548106287535,-6.017551502043289
2024-01-13,0.14593909150238651,-3.393266265264156,6.125267058120276,13,-3.2473271737617697,7.9825,62.31,7.962631578947368,79.82902044072542,0.34120646135231664,0.554834898238855,49.09240147701687,2.50650223148865,6897.227366078676,216.56179280061937,47937.735207837075,5478.359445732274,0.421676874104337,2310.097486296354,1.3122648607975923e-4,3.2891948018933073e-4,-0.005703949745864763,-0.005688451834724402,-3.241623224015905,-3.3875778134294317
2024-01-14,0.15508422578018632,-12.86225797144127,31.908649264650787,13,-12.707173745661084,8.921666666666667,55.15,8.886315789473684,69.84520507401587,0.31482411692096113,0.5166277868910635,42.562470634641045,2.5287859406553683,6034.625718394971,218.48710527262384,44636.640787387885,979.2219122790084,0.4294284781879949,420.5057755983128,1.3122648607975923e-4,3.3184369304010253e-4,-0.006376529921715682,-0.006349212297860305,-12.70079721573937,-12.85590875914341
2024-01-15,0.2042761381976504,-4.644546665581591,10.39712115427126,13,-4.44027052738394,9.026250000000001,52.74,8.955263157894738,62.60793319395735,0.2947504025311081,0.4873142353594884,37.86820119659849,2.5559162245375235,5409.325427957915,220.83116180004205,42103.9499350598,2834.7043876115745,0.4358789159848916,1235.587875609749,1.3122648607975923e-4,3.354039048603041e-4,-0.0064300400345266165,-0.0063754164609545645,-4.433840487349413,-4.638171249120636
2024-01-16,0.08183415428045566,-5.1571442925119095,9.548792651958676,13,-5.075310138231454,8.297916666666667,57.6,8.307894736842105,67.62696861202758,0.308474388312413,0.5073061448676488,41.12149633326527,2.588127853937201,5842.970088079183,223.61424658017418,43831.25091656486,3213.1680684575176,0.4321461875869053,1388.5583308598966,1.3122648607975923e-4,3.396309237973272e-4,-0.00599490741458419,-0.0060027493469874856,-5.06931523081687,-5.151141543164922
2024-01-17,0.1890933091584696,-7.5735807240705615,22.01531655391305,13,-7.384487414912092,9.139166666666666,57.06,9.048947368421052,67.50501580228483,0.3084068692379808,0.5072751628673061,41.04086323439603,2.63710623548347,5832.43336531741,227.84597874577182,43828.574071735246,1393.5753217575943,0.4314876815364682,601.3105846316221,1.3122648607975923e-4,3.460581847015178e-4,-0.006792371064140252,-0.006720014128098074,-7.377695043847952,-7.566860709942463
2024-01-18,0.2559562875557124,-6.181779195698992,18.177641184079057,13,-5.92582290814328,9.569166666666666,50.14,9.515263157894736,60.57963656943127,0.28897018263733476,0.478834185667916,36.55902015256819,2.74751745244279,5234.080599598862,237.38550789105707,41371.27364170794,1593.1600396293536,0.4378128281548397,697.5059026534037,1.3122648607975923e-4,3.605470607268793e-4,-0.007328630360393469,-0.007284239811737112,-5.918494277782886,-6.174494955887255
2024-01-19,0.18976109846002667,-9.608424878182246,26.010778316449866,13,-9.41866377972222,9.107083333333334,52.34,9.071052631578947,56.77841404218303,0.2779058612662679,0.4625428247077274,34.11371490995701,2.96633808095192,4905.654973244614,256.29161019424595,39963.70005474765,1075.4999215318185,0.44170630926836896,475.05510095823996,1.3122648607975923e-4,3.892621228878969e-4,-0.007435340859756685,-0.0074035881155468854,-9.411228438862462,-9.601021290066699
2024-01-23,0.13936597867859515,-4.3383603706908955,12.86536889196738,13,-4.198994392012301,9.004166666666666,53.85,8.977777777777778,39.72761616012397,0.22410196577968908,0.3822008061114274,23.294134221760693,3.8322503830205816,3432.4660362347113,331.10643309297825,33022.14964802733,1796.7230436782515,0.46382616210591776,833.3671537165467,1.3122648607975923e-4,5.028927515416023e-4,-0.009036126784606035,-0.009007515244275482,-4.189958265227695,-4.32935285544662
2024-01-24,0.3397004803624535,-5.740723403160422,14.054846179533588,13,-5.401022922797969,8.400833333333333,58.32,8.346111111111112,37.078124492193936,0.21496927705976623,0.3683571606407766,21.638394657385145,4.015611510389346,3203.5499561255565,346.9488344976395,31826.0586793631,1585.093197817799,0.4682440264727596,742.2104212807886,1.3122648607975923e-4,5.269545879698284e-4,-0.008700160308541762,-0.008638576765701667,-5.392322762489427,-5.732084826394721
2024-01-25,0.2355171062124346,-7.273109925809595,16.236732852644575,13,-7.03759281959716,7.72,63.64,7.675,34.2031987530605,0.2047445407012025,0.35277445244773487,19.850978920433096,4.15880002167057,2955.1563722644273,359.3203218723372,30479.712691484292,1314.0450777672254,0.4735406511870996,622.2537618150949,1.3122648607975923e-4,5.457447131522554e-4,-0.008124962910952334,-0.008073101445563276,-7.029467856686208,-7.2650368243640315
2024-01-26,0.12362638768178937,-12.913065638868709,14.753480507375915,13,-12.78943925118692,7.2091666666666665,66.34,7.236666666666666,75.05098568743031,0.32710378163180565,0.5339985077734591,45.972902313741514,4.259124835539626,6484.40516339398,367.9883857906237,46137.47107162687,2189.058353653736,0.4296658053318767,940.5635204411046,1.3122648607975923e-4,5.589099859428975e-4,-0.008506158750338381,-0.008541930795548163,-12.780933092436582,-12.90452370807316
2024-01-27,0.13336902985567092,-3.5296840497280493,3.282755898685487,13,-3.3963150198723784,6.667916666666667,66.85,6.569444444444445,73.00023270515837,0.3233168422397451,0.5289658174299251,44.61952727999305,4.316674164986315,6307.220105725683,372.96064785481764,45702.64662594553,9745.425375969122,0.42684314177548016,4159.76798541715,1.3122648607975923e-4,5.664619822224329e-4,-0.007959813410782416,-0.007829131282537777,-3.388355206461596,-3.5218549184455115
2024-01-28,0.05204890513440232,-1.0845644965140575,1.235840390839657,13,-1.032515591379655,4.85625,68.29,5.358333333333333,64.9437066310014,0.30131736642261153,0.49692611571217304,39.37942891113917,4.365190881355776,5611.136252918522,377.15249214913905,42934.41639753175,24318.748360257763,0.4337316233722096,10547.81020467486,1.3122648607975923e-4,5.728286604277257e-4,-0.005528773671311727,-0.006191874325629497,-1.0269868177083434,-1.078372622188428
2024-01-29,0.10537784535581672,-2.3652508525781832,4.9561798943695115,13,-2.2598730072223665,7.54375,62.24,7.35,57.57450226029435,0.2802249946924135,0.4659580366524694,34.62503770987128,4.507550854483219,4974.436995289432,389.45239382735014,40258.77436677335,5686.0611715802825,0.44093697245580316,2507.1945981951067,1.3122648607975923e-4,5.915100594596489e-4,-0.009221028231236158,-0.008961115633338066,-2.2506519789911303,-2.356289736944845
2024-01-30,0.3367875595402766,-9.885036870985925,27.882533626778937,13,-9.548249311445648,8.655,57.74,8.567222222222222,50.12011831530002,0.2577587565781191,0.43267875535048866,29.85794707215304,4.642154477962986,4330.378222441922,401.08214689600203,37383.44446228222,938.5234309720295,0.44940002034020404,421.77244896858815,1.3122648607975923e-4,6.091736199825018e-4,-0.010823878805964337,-0.010704893705335216,-9.537425432639683,-9.874331977280589
2024-01-31,0.22942234457747723,-8.793907721473095,28.54674433926888,13,-8.564485376895618,8.764583333333333,56.91,8.700555555555555,44.26567023579637,0.23915871937804495,0.40487560291757063,26.14758935761123,4.769769499856289,3824.5539083728067,412.1080847875834,34981.2520920781,857.7817551954793,0.4571505192192047,392.1353747643741,1.3122648607975923e-4,6.259200908765515e-4,-0.011082919350636,-0.010995253973915573,-8.553402457544982,-8.78291246749918
