ID,Date,chapter,Temp_K,CO2_umol_L,CH4_umol_L,N2O_umol_L,CO2_sat,CH4_sat,N2O_sat
5,2024-12-13,stream,287.95,45.401252644493,0.5808354030957166,0.0028297736770099215,2.0093304918812955,5.613223213319767,0.16598109285413767
5,2025-01-04,stream,287.19,58.76933209607773,-1.2298515700660542,0.001985236452197353,2.1473103034146224,-0.22569384195812842,0.1120638165647866
5,2025-01-04,stream,287.19,31.742270587521112,-1.5239819149448781,0.00188551293614357,1.1597971638494773,-0.2796706056488929,0.10643456378843483
5,2025-01-27,stream,284.77,28.90379384173551,0.1834197217949654,0.00336875255583212,1.2673672086491798,1.8518679668332456,0.19680588834330326
5,2025-02-28,stream,289.66999999999996,60.7230918065281,0.3881684060013577,0.001564870858627665,3.3170779501344274,4.790761513295886,0.08993325485281528
5,2025-02-28,stream,289.66999999999996,22.548931522353186,0.13260694918730864,6.954696888200175e-4,1.2317647426484928,1.6366305416415556,0.039968699284175575
5,2025-03-12,stream,289.58,10.239264963098174,-0.005684260041282207,-0.005204212830005711,0.5580958440112768,-0.06999975359260059,-0.29842490436941826
5,2025-03-26,stream,290.53,34.407852009388606,0.17759532680901408,-0.0013718444609888583,1.7413580503948054,2.0197749292437197,-0.0999096376393176
5.1,2024-12-12,long,289.2,60.850587014127754,4.198015807544897,0.005836828284780794,3.6511149935164857,56.12142607405826,0.40348299005321003
5.1,2024-12-12,long,289.2,94.50041693160833,7.337452333302992,0.006792987121327209,5.670148902137096,98.09117153758746,0.46957947388184723
5.1,2025-02-20,long,289.01,119.3450218346383,1.8099462388537921,0.0012987090261068037,7.19378235841008,24.307626278542973,0.09018876075103822
5.2,2025-02-20,long,289.01,154.21130951324045,0.5024268647125628,7.385896821266901e-4,7.377549834168073,2.987006808229658,0.05087914861967857
5.2,2025-02-20,long,289.01,163.9474194351736,0.6060086599559651,3.2982935880362935e-4,7.843330433312995,3.6028168879269287,0.02272091984467315
5.2,2025-03-11,long,289.85999999999996,138.37938916896277,0.5702937146847645,0.003323869827441459,6.794443326109971,3.4797535706862264,0.23499961502313912
5.2,2025-03-11,long,289.85999999999996,64.13459888198385,0.2296873916569188,0.004240120842528845,3.149015904488267,1.4014805015018714,0.2997791181289624
5.2,2025-03-11,long,289.85999999999996,82.21921158312097,0.29716252994516185,0.0010584407761408806,4.036972389991272,1.813192654985532,0.07483240554861359
5.2,2025-03-11,long,289.85999999999996,37.74199028993524,0.1166799489806144,-6.855444916492096e-4,1.8531359010874577,0.7119444921766495,-0.04846841181587616
5.2,NA,long,NA,NA,NA,NA,NA,NA,NA
5.3,2024-12-12,long,289.2,103.47497780365957,1.9657681402867133,0.003710676306118123,4.808601757204008,20.87001296705175,0.2637376590352524
5.3,2024-12-12,long,289.2,104.72267816741558,1.7065298142767729,0.0036638347217146402,4.866583834503946,18.117751846065662,0.26040837650103954
5.3,2025-02-20,long,289.01,91.85401397494239,0.5193779932200564,0.001765829144400396,4.288188376500261,5.539444528544331,0.12608400722897176
5.3,2025-02-20,long,289.01,98.55624996382711,0.5240963051335024,0.0018396315753071448,4.601081076779397,5.589767852701483,0.13135365987994888
5.3,2025-03-11,long,289.85999999999996,159.09075168400713,0.027569690675997197,0.002449493295208555,7.622671323554106,0.3017874057368854,0.17950399655734367
5.4,2025-02-20,long,289.01,102.47742560090408,0.2938223896910652,2.917254920334629e-4,4.6186431905510155,2.8349496428649115,0.016859014334970324
5.4,2025-02-20,long,289.01,99.38965316513728,0.03245688433188305,1.385726504390144e-4,4.479477720196932,0.31316072523242977,0.008008207592356027
5.5,2025-02-20,long,289.01,76.0287729174031,0.6712129493543717,0.0021548292408842796,4.377326969079285,8.174086002898335,0.14442564234995578
5.5,2025-03-11,long,289.85999999999996,186.1068327244888,1.9278780924409777,0.0011572637056598116,10.997142924230827,24.096001915088713,0.07960682901317398
5.5,2025-03-11,long,289.85999999999996,213.53747751427193,0.18290326837064796,0.003637918283291621,12.618033016448052,2.2860561164191178,0.2502481822643689
5.5,NA,long,NA,NA,NA,NA,NA,NA,NA
5.6,2024-12-12,long,NA,NA,NA,NA,NA,NA,NA
5.6,2025-03-11,long,NA,NA,NA,NA,NA,NA,NA
5GW1,2025-01-30,RC,286.79999999999995,167.91187376977553,0.05460636694457306,0.0012254585333119183,7.629109231989624,0.3083210248648388,0.08017366142934369
5GW1,2025-01-30,RC,286.79999999999995,157.85498276975733,0.06341625270854706,0.001409546414924676,7.172172398096921,0.3580638142074755,0.09221731618588509
5GW2,2024-12-09,RC,286.9,298.0586593664843,4.622230812903105,0.004096854528500271,12.623882805468329,63.25942770256222,0.7519421129161845
5GW2,2024-12-09,RC,286.9,295.73953054799824,3.4714411894006068,0.0037295155399034627,12.525659152186192,47.50982627945796,0.6845202278283845
5GW2,2025-01-10,RC,285.15999999999997,316.9735782356711,16.343652384031316,0.002425622225259288,12.926319135872923,215.36907756453286,0.4286646092947081
5GW2,2025-01-30,RC,286.79999999999995,132.2849465921205,0.19424219776601048,0.005880534307211174,5.58280841428775,2.648916699365449,1.0754785199441081
5GW2,2025-01-30,RC,286.79999999999995,21.251034802010533,0.06165360767261463,0.005555827876241718,0.8968553033535638,0.8407816263325477,1.0160936454494336
5GW2,2025-03-12,RC,289.58,122.11171629150617,0.32476812027324214,0.00990780229022665,5.513473473408548,4.738313218196193,1.9385988042896565
5GW3,2024-11-01,RC,293.85999999999996,131.84941217101093,7.197279713461674,0.003218364720709572,7.017804794521987,47.60569392199831,0.24666016473803098
5GW3,2024-12-09,RC,286.9,858.0939566323611,-0.2731217956333881,-0.027341437515630583,39.12696669518064,-1.5476228352204084,-1.7951607917246626
5GW3,2025-01-10,RC,285.15999999999997,765.0674623161907,-0.02303017984986442,-0.045936681064897636,33.58935547836702,-0.12565121738602278,-2.904037531872961
5GW3,2025-01-10,RC,285.15999999999997,512.5832116168255,9.413043315126956,-0.003770298441485565,22.504341846033068,51.35697417751727,-0.2383517469398311
5GW3,2025-01-30,RC,286.79999999999995,564.0088448600065,13.615568764072625,-0.004045187521000604,25.62585354234673,76.87686162526812,-0.26464991340866484
5GW3,2025-01-30,RC,286.79999999999995,585.0032584838465,13.17694160016091,-0.004508281160366726,26.579738882328424,74.40026440267525,-0.2949470729153846
5GW4,2024-11-01,RC,293.85999999999996,196.38950481585383,1.1422123735401546,0.0013781888473695506,10.453009882993781,7.555050632111487,0.10562640273329273
5GW4,2024-11-01,RC,293.85999999999996,115.46202220847042,0.6821620470076262,0.0013195868576198232,6.1455710700389625,4.512093305795598,0.10113506079413014
5GW4,2024-12-09,RC,286.9,531.0299719440322,4.89485588176431,-0.0026601252354942996,24.21365616877167,27.736309803337097,-0.17465623455631119
5GW4,2024-12-09,RC,286.9,511.7557029364448,4.7534467843446,-0.0026342134914766994,23.33479706982928,26.935026449999707,-0.17295494336125206
5GW4,2025-01-10,RC,285.15999999999997,721.273901544141,5.74065009652928,-0.0060923485082127115,31.66665251047122,31.320627017176317,-0.385147736296072
5GW4,2025-01-10,RC,285.15999999999997,202.69755501061852,30.0619045948288,0.001773905374574978,8.89918937244475,164.01586674126418,0.11214322990550991
5GW4,2025-01-30,RC,286.79999999999995,499.1618000594787,2.445853999813309,-0.0029303482016561602,22.679515221846117,13.809895330660709,-0.19171333684765998
5GW4,2025-01-30,RC,286.79999999999995,401.09672193539325,1.9163707303716786,-0.0012023719159835054,18.223908979978827,10.820302112552405,-0.07866325647403716
5GW5,2024-11-01,RC,293.85999999999996,258.8883388869121,4.179645136708358,0.0011622682379249399,13.779567128672126,27.645848848773724,0.08907793240199932
5GW5,2024-11-01,RC,293.85999999999996,555.7866435365465,13.590811467459925,-0.002252843099541077,29.58224923053256,89.89507656084892,-0.17266117991102725
5GW5,2024-12-09,RC,286.9,960.3125480619415,2.0244247836622278,-0.009030578804699416,43.787882194678794,11.471241305059712,-0.5929220432359653
5GW5,2024-12-09,RC,286.9,1004.7458072776543,2.188802314191793,-0.009798625873614962,45.81392915614968,12.402673449662952,-0.6433498228114914
5GW5,2025-01-10,RC,285.15999999999997,759.5550803842891,0.5088802656091332,-0.007771388046677461,33.347341060863734,2.776418824965739,-0.49129371210811784
5GW5,2025-01-10,RC,285.15999999999997,196.2247046097189,1.703684016101192,-0.010861784092609815,8.615006756161625,9.295193179547985,-0.6866632054561534
5GW5,2025-01-30,RC,286.79999999999995,348.1740591915026,0.7303187188537945,-9.272769476055426e-4,15.81935731929951,4.123559732577234,-0.06066560885388957
5GW5,2025-01-30,RC,286.79999999999995,545.4803879094484,1.883406163202843,-0.004420481237504854,24.784009432085423,10.634176030514432,-0.28920290361246576
5GW5,2025-03-12,RC,289.58,9.001646624319303,0.0017645565554343472,-0.0043950193315522215,0.4375624455805418,0.010659113733915983,-0.30762352411563554
5GW6,2024-12-09,RC,286.9,506.0534015476603,22.474343705171012,-5.137699492838831e-4,23.074786199457375,127.34907312707618,-0.03373266926413559
5GW6,2024-12-09,RC,286.9,684.2627272804176,18.6607350507445,-0.0039347184410139045,31.200691642354688,105.73956435646548,-0.2583423884624248
5GW6,2025-01-30,RC,286.79999999999995,357.5596657319177,1.396867361752192,0.001871680676005595,16.24579421085299,7.8870578775701174,0.12245170990516312
5GW6,2025-01-30,RC,286.79999999999995,407.62712821744043,1.9795452664316564,0.0011918596426562535,18.520619282451655,11.177001134905307,0.0779755078316461
5GW6,2025-03-12,RC,289.58,12.735544504849369,0.4613994805205181,-0.003837579562039066,0.6190640703764702,2.7871645850576647,-0.2686062699368511
5GW601062025,NA,NA,NA,NA,NA,NA,NA,NA,NA
5GW7,2024-11-01,RC,293.85999999999996,54.65171468457455,6.725276863745018,0.0026968418112560937,2.9088871844555775,44.48367781473288,0.20668988855003873
5GW7,2024-11-01,RC,293.85999999999996,71.31064080505485,12.571270669525584,0.0033611467191935556,3.7955736677313703,83.1514249174827,0.25760318528541004
5GW7,2024-12-09,RC,286.9,695.8762345154586,9.556889102810413,-0.003640061478150168,31.73023891079486,54.15334859994746,-0.23899605283397604
5GW7,2024-12-09,RC,286.9,565.8452324787132,7.181532803271226,-0.0031098842119901475,25.801146127063177,40.69358189613594,-0.20418612594808572
5GW7,2025-01-10,RC,285.15999999999997,254.6025119371981,13.287216790596677,9.979581214288832e-6,11.178013313039505,72.49422176875895,6.308918652117186e-4
5GW8,2024-12-09,RC,286.9,490.5160756521139,27.71856238165414,0.0182702918823824,21.31797936633064,274.8069298607612,-0.6617695095285397
5GW8,2025-01-10,RC,285.15999999999997,789.0419447385365,0.7474485770241035,-0.029826358170442987,33.018206857466616,7.135080852749481,1.0402125706164231
5GW8,2025-01-10,RC,285.15999999999997,235.22687544745187,7.525143698330785,0.015863221910106574,9.843291201120067,71.83438482138811,-0.5532396126632327
5GW8,2025-01-30,RC,286.79999999999995,365.76877012753016,0.0010209461331267878,1.2922573600517717e-4,15.83982948735397,0.010085812602194355,-0.004664030373301534
5a,2025-01-27,stream,284.58,65.40640606199763,0.06810547503368998,0.004250935481084665,3.0645947905534947,0.715248191125252,0.2257210818566357
5a,2025-01-27,stream,284.58,89.65001039268174,0.09116607113098289,0.005113890193569559,4.200520581455841,0.957432092444487,0.2715432478627099
5a,2025-02-28,stream,288.81,100.99023184332283,0.2845526838396325,0.0012164558281604098,5.4551158902114585,3.4071229442014337,0.07358162750890226
5a,2025-02-28,stream,288.81,29.21640873541554,0.06951776494188591,0.001020561370649787,1.5781614977846576,0.8323786258736818,0.061732259311617944
5a,2025-03-26,stream,289.39,47.897000756588184,0.18148821452141914,-0.0021350760905007103,2.61303903726525,2.1947573570876306,-0.13043656989777988
5a,2025-03-26,stream,289.39,14.008192653847514,0.08481155130600664,-9.833824147713853e-4,0.7642222616830766,1.0256356132309896,-0.06007702940952057
5a,2025-03-26,stream,289.39,14.207953603283949,0.107730885048553,-0.00148152135876319,0.7751202960224559,1.3028016897370964,-0.09050945075313435
6,2024-11-22,stream,291.66999999999996,133.21478303103356,2.1557309295904257,-7.550745499855363e-4,7.3162746978429,25.940233158050113,-0.04714066868660636
6,2024-12-13,stream,289.09999999999997,117.6193661440664,0.6225829747370607,0.0012797237388133254,5.991114214961629,6.948126963198476,0.07409916522025836
6,2024-12-13,stream,289.09999999999997,158.0357558154204,0.8299906330327061,6.892497836416051e-4,8.049782056963878,9.262830065361616,0.0399092648257396
6,2025-01-10,stream,286.52,378.5951093484877,5.770973238683274,-0.0019799001562597436,18.443658729277608,61.59747070028314,-0.10964370257582813
6,2025-01-27,stream,284.39,104.42494850708219,0.1521428661814637,0.00906987933364112,4.825436802286566,1.540372288357483,0.47643339622856895
6,2025-01-27,stream,284.39,123.32189974443749,0.20910633185302346,0.010158455691869695,5.698657668137073,2.117099585348315,0.5336154283512345
6,2025-01-27,stream,284.39,12.519776595462709,0.002734609319000905,0.002379015164924338,0.5785340725933369,0.02768658511697165,0.12496773474153255
6,2025-02-28,stream,NA,NA,NA,NA,NA,NA,NA
6,2025-02-28,stream,NA,NA,NA,NA,NA,NA,NA
6,2025-03-26,stream,NA,NA,NA,NA,NA,NA,NA
6.1,2025-02-20,long,288.71999999999997,137.22143855787803,0.27191903626969866,0.0010950542697154544,6.804191609381795,3.056659446110164,0.06394830781026523
6.1,2025-02-20,long,288.71999999999997,140.93295232669882,0.27996202677294396,9.969765525317702e-4,6.98822882039867,3.1470712217400805,0.05822082541852942
6.1,2025-03-11,long,NA,NA,NA,NA,NA,NA,NA
6.1,2025-03-11,long,NA,NA,NA,NA,NA,NA,NA
6.1,2025-03-11,long,NA,NA,NA,NA,NA,NA,NA
6.2,2024-12-12,long,289.39,144.07996263230473,0.9551917330661684,0.002304993620986309,6.817044807110754,10.665897084652068,0.1499068828087032
6.2,2025-02-20,long,288.71999999999997,219.20977504281404,34.23441306366115,-0.001093390621330519,10.30820485818056,379.92710930495446,-0.07067368770232348
6.2,2025-02-20,long,288.71999999999997,211.34198476217367,31.028730378659397,9.495486250989247e-4,9.938226858895616,344.35104280143804,0.06137614652917903
6.2,2025-03-11,long,NA,NA,NA,NA,NA,NA,NA
6.2,2025-03-11,long,NA,NA,NA,NA,NA,NA,NA
6.3,2025-02-20,long,288.71999999999997,121.34266488941559,1.0864928323579566,0.002040299568363072,6.590723791122504,12.504272177100866,0.139185129261699
6.3,2025-02-20,long,288.71999999999997,121.41823598555689,1.2850775733319155,0.0021446369635085565,6.594828433308446,14.78975218893711,0.1463028163187052
6.3,2025-03-11,long,NA,NA,NA,NA,NA,NA,NA
6.3,2025-03-11,long,NA,NA,NA,NA,NA,NA,NA
6.3,2025-03-11,long,NA,NA,NA,NA,NA,NA,NA
6GW1,2024-11-01,RC,293.57,483.80303193987487,11.139490264623198,2.7186675144935885e-4,26.48210807654446,137.51450360414378,0.02025356863328188
6GW1,2024-11-01,RC,293.57,521.9368565415232,11.407542613658702,-0.002032879933491553,28.569453541130848,140.82354960552192,-0.1514457837771386
6GW1,2024-12-09,RC,289.47999999999996,192.7744678799501,1.4712107271905748,0.0036480302536046304,9.618706290085692,16.55546001688808,0.24773483125101836
6GW1,2025-01-10,RC,286.52,543.8283896492771,0.006422008195277833,-0.031261798543166505,25.48294290982033,0.06786686380989161,-1.993715366291583
6GW1,2025-01-10,RC,286.52,175.26257012664013,0.5175582919556168,6.922997871771923e-4,8.212528352272807,5.46948198223412,0.044151289692104696
6GW1,2025-01-30,RC,285.73999999999995,306.9843924608569,3.2435394662632304,8.604167478867239e-4,14.05840099581164,33.49947777262666,0.053627799432322217
6GW1,2025-03-12,RC,NA,NA,NA,NA,NA,NA,NA
6GW2,2024-11-01,RC,293.57,443.38461256485397,4.441018031729506,-9.638391635871034e-5,23.504064503962596,29.25582318198891,-0.0073571158469072665
6GW2,2024-11-01,RC,293.57,399.16632065941434,3.2279699434495788,-0.00106329008989077,21.160028297590006,21.26470039698492,-0.0811623833698669
6GW2,2024-12-09,RC,289.47999999999996,465.6503392577231,19.270341571027018,-2.9478333815855884e-4,22.501188590193554,115.71838966487243,-0.020511108920857748
6GW2,2025-01-10,RC,286.52,244.02139145554463,2.5535051642788855,0.001909945768582809,11.073731530402672,14.400257710214817,0.12480379730587879
6GW2,2025-01-10,RC,286.52,27.483412609302306,1.0858210894149296,-0.0010881523139965464,1.2472018578344273,6.123388248238322,-0.07110439629640189
6GW2,2025-01-30,RC,285.73999999999995,387.56900786151976,1.0136007340413644,0.003154515651339676,17.18885933058224,5.586404326435371,0.20145190340760907
6GW2,2025-01-30,RC,285.73999999999995,356.5369077991316,0.9791547985018658,0.0026674026420458016,15.812571774340046,5.396557459850411,0.1703441665177366
6GW2,2025-03-12,RC,NA,NA,NA,NA,NA,NA,NA
6GW3,2024-11-01,RC,293.57,95.39438304130762,14.820119263632998,-0.009345648847100586,5.056909213308906,97.62959429912148,-0.7133661281903356
6GW3,2024-12-09,RC,289.47999999999996,215.07092458444163,9.84051804875864,0.00396867957501552,10.392672411784467,59.09230502600653,0.2761418591146493
6GW3,2024-12-09,RC,289.47999999999996,210.66204897430052,9.28845325366153,0.0036630807480689483,10.179626413079454,55.777156260021236,0.2548782053927556
6GW3,2025-01-10,RC,286.52,87.68665661034814,31.586995897819744,9.396288065673762e-4,3.9792351330743987,178.1319605627491,0.061399252819944766
6GW3,2025-01-10,RC,286.52,851.5132287173432,7.524655561422129,-0.007004590261980923,38.641812642561135,42.434603532779626,-0.4577090499881893
6GW3,2025-01-30,RC,285.73999999999995,288.2716759248031,3.7212291366815986,4.923614269613637e-4,12.784978122484702,20.50934835645757,0.03144290838554879
6GW3,2025-01-30,RC,285.73999999999995,180.33764387336566,1.584141344375592,0.006410313116614422,7.998055390578318,8.730907311619807,0.4093718090231419
6GW3,2025-03-12,RC,NA,NA,NA,NA,NA,NA,NA
6GW3,2025-03-12,RC,NA,NA,NA,NA,NA,NA,NA
6GW4,2024-11-01,RC,293.57,343.9334765098838,16.12025172914839,0.0017488463076754965,18.232104560863597,106.19439751597955,0.13349182488206598
6GW4,2024-11-01,RC,293.57,341.88739458294447,16.84690646819131,0.0017484708627819704,18.123640621817586,110.98133654840562,0.13346316666106653
6GW4,2024-12-09,RC,289.47999999999996,282.8618659773108,2.1921361052321857,0.0030496798266213937,13.66847107096564,13.163776007223854,0.21219759396281815
6GW4,2024-12-09,RC,289.47999999999996,277.6195400919373,2.040385902767896,0.0019702297380944063,13.415151029180477,12.252516131743086,0.1370891482863618
6GW4,2025-01-10,RC,286.52,257.7102193279436,1.1477471653484874,7.063639174435145e-4,11.69493282722609,6.472614662541422,0.04615675514295876
6GW4,2025-01-10,RC,286.52,1371.4563196195923,-0.015248385031745595,-0.035960921251910034,62.236917011877004,-0.08599186608018031,-2.349836105653521
6GW4,2025-01-30,RC,285.73999999999995,307.2565120130714,2.8820295654573975,5.053716457375016e-4,13.626964118052241,15.884146382957157,0.032273759655882264
6GW4,2025-01-30,RC,285.73999999999995,312.3690484860941,3.5292468566365915,7.7097024139212e-4,13.853707403698696,19.451248649321222,0.04923526771316132
6GW5,2024-11-01,RC,293.57,152.80171028796255,3.848155655103885,0.0029567015491229046,8.10010350640834,25.350259921968057,0.22568906352249046
6GW5,2024-11-01,RC,293.57,169.00248107876322,4.135925505298299,0.0021663790185306076,8.95891536160143,27.24598378398456,0.16536266640506334
6a,2025-01-27,stream,282.71999999999997,132.95265147306694,0.0884643536147578,0.003654129075896416,5.451606379065089,0.8905052536458612,0.17097939088609992
6a,2025-01-27,stream,282.71999999999997,106.07048068770929,0.06951264455485559,0.0032992147647885888,4.349326641783875,0.6997324079310263,0.1543726888595467
6a,2025-03-26,stream,NA,NA,NA,NA,NA,NA,NA
7,2025-01-27,stream,283.60999999999996,115.82259245974525,0.11821258443433742,0.011111366817292157,4.541020394344226,1.1782775939064056,0.6469728781150181
7,2025-01-27,stream,283.60999999999996,130.66795415241648,0.20339061128577043,0.010268832159407276,5.12305787749991,2.027285007224145,0.5979152705779218
7,2025-02-28,stream,288.90999999999997,142.9236810098236,0.2358069198618816,0.0010993921925175534,8.117848394257594,2.9168505538197445,0.06669271902517167
7,2025-02-28,stream,288.90999999999997,134.51583462969816,0.22944293777894142,-3.117787483761114e-4,7.640295467032227,2.838130282701341,-0.01891351658215064
7,2025-03-26,stream,290.15,34.79995637267066,0.21015298626779907,-2.59948685037443e-4,2.13821199209929,3.035753683379091,-0.02329758639758063
7,2025-03-26,stream,290.15,61.18797212320919,0.5574705989381786,-7.125424846662304e-4,3.759569534082218,8.052911615281836,-0.06386075811873076
9,2024-11-22,stream,286.13,26.109561366720573,0.2560504789368973,5.916519644625886e-4,0.9855752922475843,2.7455809067734545,0.029888595674887202
9,2024-11-22,stream,286.13,35.84570005200632,0.3018386442459496,0.0010261177567820387,1.3530919117471465,3.236558752043186,0.05183658736794388
9,2024-12-13,stream,283.10999999999996,35.05831624905311,0.40671555150572297,0.0020742542583741773,1.2148181491580206,4.003403992080481,0.09619027696079568
9,2024-12-13,stream,283.10999999999996,38.00287322442101,0.4173401338301747,0.001629864976235881,1.31685103714657,4.107984441818458,0.07558242334076908
9,2025-01-04,stream,282.33,53.350946710293655,0.4568629188580239,0.0015935096851399976,1.8220374578295144,4.432201564354462,0.07283143143305046
9,2025-01-27,stream,282.82,53.9604968665338,0.23499993906279537,0.002676263079055062,1.8719207148457648,2.3157820420647752,0.12424796392762799
9,2025-01-27,stream,282.82,42.26328385684004,0.18301981221510408,0.002188402632495723,1.4661376585301893,1.8035493803109066,0.1015985959935819
9,2025-02-20,stream,287.09,58.02826338996828,0.3284983216057991,7.269897605500273e-4,2.226057063262072,3.5797137193398143,0.03732277965984517
9,2025-02-20,stream,287.09,56.21722860467009,0.3613235689330776,5.981617497843827e-4,2.1565828701687235,3.9374171852929476,0.030708904581075832
9,2025-02-28,stream,NA,NA,NA,NA,NA,NA,NA
9,2025-02-28,stream,NA,NA,NA,NA,NA,NA,NA
9,2025-03-26,stream,NA,NA,NA,NA,NA,NA,NA
9.1,2024-12-12,long,284.67999999999995,134.35814597604997,19.77318219838462,0.004172074705182541,5.537694000966993,160.38074254222767,0.26137824927666115
9.1,2024-12-12,long,284.67999999999995,111.62886099423258,14.511740306521652,0.0036262324635653377,4.600885710143183,117.70506449538786,0.2271815247266604
9.1,2025-02-20,long,287.09,304.3419109981024,-0.31276407905551595,-0.022390387311326265,13.371739202755972,-2.704292744479923,-1.495340710929759
9.1,2025-02-20,long,287.09,316.1375346032592,0.0857952988846023,-0.02336408614715826,13.889998426616247,0.7418230539285601,-1.5603691309012153
9.1,2025-02-20,long,287.09,81.29304856557657,0.2652639875795498,0.0016222513259916342,3.5717375922721444,2.2935865242244082,0.10834196020753802
9.1,2025-03-11,long,NA,NA,NA,NA,NA,NA,NA
9.1,2025-03-11,long,NA,NA,NA,NA,NA,NA,NA
9.2,2025-02-20,long,287.09,208.91068584414114,1.5582739646724464,-8.953258698779308e-4,9.277438209466807,15.820417437829539,-0.061496520957769106
9.2,2025-03-11,long,NA,NA,NA,NA,NA,NA,NA
