Date,ID,GPP,K600,DO,DO_Saturation,depth,Q,NEP_corrected,ER_corrected,CO2_flux,CO2,active,passive,active.passive,Basin
2024-02-09T00:00:00Z,5,0.20304021905660402,6.834457064764979,7.37625,4.926513415163932,0.27022107741185153,169.54109927255894,-5.067314480788585,-5.270707402165128,8.91954277449501,3485.441,6.967557411084304,1.9519853634107065,3.569472159826999,5
2024-02-10T00:00:00Z,5,0.2061313104436237,8.292542120111655,6.9925,4.733707685910016,0.2626207781203439,164.72014403124473,-5.319802776412022,-5.526261282300292,9.691039242285841,3778.998,7.314728817566531,2.3763104247193105,3.0781874040848622,5
2024-02-11T00:00:00Z,5,0.19878045017706866,5.600134408825975,6.61375,4.568128206054758,0.2541574089208784,159.3533712561465,-4.986987769158461,-5.186039331095365,9.109484966483855,3978.043,6.857108182592884,2.2523767838909707,3.0443877026415005,5
2024-02-12T00:00:00Z,5,0.16448934854491062,4.428143295866671,6.149583333333333,4.320526901546872,0.25345873328110297,158.91155650028284,-4.23288570976502,-4.397661085425321,7.917699012546222,4231.294,5.820217850926902,2.09748116161932,2.774860607774668,5
2024-02-13T00:00:00Z,5,0.1773691516863764,5.13659434129959,6.421250000000001,4.245595858209505,0.2745951391902781,172.3162430978494,-5.307488225127653,-5.485212095191019,11.192550300924822,4750.668,7.297796309550522,3.8947539913742997,1.873750261431898,5
2024-02-14T00:00:00Z,5,0.27986684380511206,11.92325302751735,7.20375,4.763448727707584,0.2592771161299897,162.5998861596453,-8.25133328252069,-8.531619719711665,18.320733929282188,3989.208,11.345583263465949,6.975150665816239,1.6265717841864393,5
2024-02-15T00:00:00Z,5,0.37893745348562935,19.89259541115562,7.308333333333334,4.967692104338695,0.2456940397214128,153.98870008002118,-10.858298616937153,-11.23763992264656,23.734949050376898,3738.744,14.930160598288586,8.804788452088312,1.6956864641929543,5
2024-02-16T00:00:00Z,5,0.34868718086307376,18.080872157759227,7.153333333333333,4.823625351059772,0.23970539138047955,150.1938949894624,-9.13037481201717,-9.479312289738488,19.448062013809967,3817.662,12.554265366523609,6.893796647286358,1.821095980756179,5
2024-02-17T00:00:00Z,5,0.23724291066734518,3.883839420880155,7.01875,4.722544981568578,0.2466216930918711,154.57957567053305,-5.417710743124901,-5.655162052488402,11.063800587714136,3965.154000000001,7.449352271796738,3.6144483159173975,2.060992887625781,5
2024-02-18T00:00:00Z,5,0.1164132728393375,1.1557622701742942,7.205416666666666,4.686908856502113,0.47210898118765926,298.116576814174,-3.0621488616618717,-3.1788578545394355,5.999808886704072,4245.822,4.2104546847850735,1.7893542019189983,2.353058259940686,5
2024-02-19T00:00:00Z,5,0.19041257677710435,3.60884885792092,7.168333333333333,5.053635798931574,0.5046795955713123,318.86812414299914,-5.80206936575005,-5.993062734542189,11.583350320824946,3690.04,7.977845377906319,3.6055049429186274,2.212684632030574,5
2024-02-20T00:00:00Z,5,0.29231839847932883,10.636979755780484,7.5112499999999995,5.085663009576896,0.4168607646306201,262.8177715222444,-9.117785518112663,-9.410880841575223,18.528469682933665,3499.521,12.536955087404912,5.991514595528752,2.0924517311133286,5
2024-02-21T00:00:00Z,5,0.37483836281720045,13.659517995883046,7.70875,5.098280363386293,0.3655227831667783,230.11130830975765,-9.497108165109251,-9.87281810061324,19.36867776594065,3369.167,13.058523727025221,6.310154038915428,2.069446109634066,5
2024-02-22T00:00:00Z,5,0.31307401930656376,7.663168992354293,7.828333333333333,5.096395925390255,0.33219771651664515,208.9081380357952,-7.073988732552047,-7.387778111845462,14.04260707662899,3241.677,9.726734507259065,4.315872569369924,2.2537121638600826,5
2024-02-23T00:00:00Z,5,0.26755678831286167,4.117481758733607,7.382916666666667,4.928206523475168,0.3132718263921377,196.8766802477412,-6.124574994187978,-6.3927533955279054,11.483936544816288,3301.841,8.42129061700847,3.062645927807818,2.749678159184488,5
2024-02-24T00:00:00Z,5,0.29194017681107387,10.908993784424228,7.17375,4.67754715582467,0.3033641361222116,190.5819102279515,-7.158624068465601,-7.451133128940869,13.680255624679704,3634.367,9.8431080941402,3.8371475305395037,2.565214919624489,5
2024-02-25T00:00:00Z,5,0.4314568686522536,13.200864108445986,7.422916666666667,4.7966232486780696,0.2834606872244047,177.9434912081865,-9.296606965957661,-9.728741488661552,18.78929256393557,3478.034,12.782834578191784,6.006457985743788,2.128181801742657,5
2024-02-26T00:00:00Z,5,0.4378916914627492,15.93483028994146,7.6025,4.8873672153043914,0.2635748519981889,165.32531754689538,-8.1740893605383,-8.612711054137604,16.9759444071397,3453.683,11.239372870740162,5.736571536399538,1.9592491437480382,5
2024-02-27T00:00:00Z,5,0.43591459215711154,8.150136219386935,7.3133333333333335,4.820471968078482,0.24966298705324697,156.5044079255377,-7.04027353431485,-7.476896899653544,14.153590444422116,3525.306,9.68037610968292,4.473214334739197,2.164076072658682,5
2024-02-28T00:00:00Z,5,0.30405184539551466,7.840790089874961,6.83125,4.620763926746867,0.23881296535320332,149.6286772584391,-4.716754502985505,-5.021374091455732,9.0625279290144,3734.446,6.485537441605069,2.576990487409332,2.5167098882561376,5
2024-02-29T00:00:00Z,5,0.3290318961278661,4.657865087851449,6.535416666666666,4.346555683950575,0.23069306274976187,144.48507327479174,-5.028955553613852,-5.358497825362551,9.686167238268666,4050.569,6.914813886219047,2.771353352049619,2.4951036579673374,5
2024-03-01T00:00:00Z,5,0.379721626357374,9.372577751570669,6.73625,4.650761791920089,0.2221328183565457,139.06502437223838,-7.479272448339862,-7.859418174573508,14.425062513631048,3767.671,10.28399961646731,4.141062897163737,2.4834202889096284,5
2024-03-02T00:00:00Z,5,0.4800517923338935,17.589046101093118,6.239166666666667,4.340584320250721,0.2194467334389213,137.36465844241823,-10.273110204230598,-10.753626851939375,19.47787338385957,4207.161,14.125526530817073,5.352346853042498,2.639127642258,5
2024-03-03T00:00:00Z,5,0.5032672569406451,14.800164152686634,6.0320833333333335,4.245238384118855,0.2205211674059712,138.04477657188053,-11.250003537109164,-11.753754897540464,21.537960675575412,4453.461,15.4687548635251,6.069205812050312,2.548728011960335,5
2024-03-04T00:00:00Z,5,0.4119408460285007,12.285420341503404,6.004583333333334,4.18306497573141,0.21945486282580948,137.36985865832824,-8.571133733037529,-8.983551442768611,16.677526323322866,4500.717,11.785308882926602,4.892217440396264,2.408991224636165,5
2024-03-05T00:00:00Z,5,0.368803392957103,6.3562431826567805,5.913333333333333,4.165096907863776,0.21708063022186655,135.86715651813896,-8.157962895258054,-8.527221348097582,16.079002955908443,4476.373,11.217198980979823,4.86180397492862,2.3072092249759026,5
2024-03-06T00:00:00Z,5,0.40076464273387635,10.544456899626612,5.76375,4.110855891936911,0.2568464294504347,161.0589622293383,-9.797258230329623,-10.19853410694536,19.631180461168988,4721.24,13.471230066703232,6.159950394465756,2.1869056086565406,5
2024-03-07T00:00:00Z,5,0.5162173169039643,15.485802031411987,5.765833333333333,4.040648230816867,0.2550116719930411,159.8953147231829,-12.264927721403643,-12.781771676069434,24.88078745735806,4926.015,16.86427561693001,8.016511840428052,2.103692472813652,5
2024-03-08T00:00:00Z,5,0.454636871280833,13.975651638595895,5.70875,4.064357050434325,0.2391681743969546,149.85376712003193,-10.071273389281025,-10.526543098056752,20.44666944484783,4832.61,13.848000910261408,6.598668534586423,2.0986053228281065,5
2024-03-09T00:00:00Z,5,0.3048820050496648,3.625744551725956,5.25125,3.8965974482277996,0.2342979942020489,146.7688195075517,-6.950091631930752,-7.2555412197319455,13.878125248215191,4868.736,9.556375993904783,4.321749254310408,2.211228701982996,5
2024-03-10T00:00:00Z,5,0.17338267700075208,4.838494544560264,5.48625,3.77846032483873,0.28016986624882323,175.85437363884017,-4.573259225748195,-4.747288610051722,9.66582170533254,5637.709,6.288231435403769,3.3775902699287714,1.8617508142976675,5
2024-03-11T00:00:00Z,5,0.3630345466825605,7.11429247908433,6.455,4.284078211079881,0.26310221847716414,165.02643166558295,-7.890492426805165,-8.254323167945463,17.93276493473705,4697.03,10.849427086857101,7.08333784787995,1.5316828478122566,5
2024-03-12T00:00:00Z,5,0.5487412031843799,19.848601526483176,6.795,4.60592211146878,0.2392063373520686,149.87829064670726,-11.441131696691139,-11.990729152712364,25.18379454288465,4182.809,15.731556082950316,9.452238459934335,1.6643206950007061,5
2024-03-13T00:00:00Z,5,0.798783821266085,22.2467540571556,6.5025,4.490150726831149,0.22581407571906056,141.39580564167335,-15.590695405306485,-16.390335589463263,33.06283690711644,4219.949,21.437206182296418,11.625630724820024,1.8439607011195762,5
2024-03-17T00:00:00Z,5,0.3897894272084998,20.281922284794955,5.337916666666667,3.8567980424811767,0.18940074531664208,118.36240699329248,-9.680700544866493,-10.071024438949957,16.367535330341678,4678.71,13.310963249191428,3.05657208115025,4.35486646340833,5
2024-03-18T00:00:00Z,5,0.2781512593807518,4.338082706312408,5.300416666666667,3.8352744418957925,0.18692308884617767,116.79668565994908,-7.100445908913088,-7.379245900728803,12.249285532003881,4710.697,9.763113124755495,2.486172407248386,3.9269654414518214,5
2024-03-19T00:00:00Z,5,0.4300871855217622,5.510890532614798,6.4191666666666665,4.192761830394855,0.1821262989495677,113.76676957314132,-7.234232697531399,-7.665058562663406,15.796604069619859,4404.773,9.947069959105674,5.849534110514185,1.700489264816221,5
2024-03-20T00:00:00Z,5,0.5532906965064167,35.53093195796303,7.218333333333334,4.83351860355778,0.173439823243283,108.2816452818427,-7.928277563656171,-8.482479857137488,17.771801956212048,3466.575,10.901381650027234,6.870420306184814,1.5867124810710218,5
2024-03-31T00:00:00Z,5,0.4072335294902101,5.975853904348609,6.712916666666667,4.4837218294503405,0.16327673473528767,101.86845933773589,-8.918057165134774,-9.32575487315213,18.94431967935847,3934.992,12.262328602060315,6.681991077298154,1.8351309452838354,5
2024-04-01T00:00:00Z,5,0.4000782816624712,26.54138586072205,6.3566666666666665,4.2955951287888805,0.16209074751482827,101.1201986768335,-8.235915685980478,-8.636407599190832,16.132422226255095,4030.959,11.324384068223157,4.808038158031938,2.3553024531025226,5
2024-04-05T00:00:00Z,5,0.07984192018730012,3.878378753752559,6.272083333333334,4.437224786834287,0.3793935495446747,238.94670326395217,-3.9026194587092493,-3.9829054410185614,8.693917309237504,4550.954,5.366101755725218,3.327815553512286,1.612499752295964,5
2024-04-06T00:00:00Z,5,0.16336142846068744,6.3559123468371395,6.677083333333333,4.484642904709667,0.3174756226785181,199.5504696197396,-7.657164159377142,-7.82097605314083,17.07195147932577,4227.216,10.52860071914357,6.543350760182198,1.6090533894671426,5
2024-04-07T00:00:00Z,5,0.29231119184974014,17.94134600106737,7.000416666666666,4.54517294196989,0.2774103910329032,174.1043948714872,-11.527692718436523,-11.820388974434774,25.168659911317636,3952.182,15.850577487850218,9.318082423467418,1.7010557287978945,5
2024-04-08T00:00:00Z,5,0.39999188839817024,23.794334537692,6.9037500000000005,4.506468535019727,0.24878523908562972,155.9490835973427,-15.225676241708637,-15.625994284221536,32.229398708030516,3761.663,20.935304832349377,11.294093875681138,1.853650683515926,5
2024-04-16T00:00:00Z,5,0.20767399163582245,23.092648393238235,6.2725,4.15256638372529,0.16718990544041684,104.3378991797991,-11.7624417054526,-11.970329728855157,21.833585030077305,3877.693,16.173357344997324,5.660227685079981,2.8573686863567906,5
2024-04-17T00:00:00Z,5,0.15805588220186,24.333361065176668,6.0925,4.11585530679899,0.15118494918808006,94.243597256511,-8.65392625947138,-8.812178030804,15.816664587594294,3833.287,11.899148606773148,3.917515980821147,3.0374218420620145,5
2024-04-18T00:00:00Z,5,0.14106936427705688,3.282315249537065,5.68625,3.951818016826565,0.147406816631815,91.8620219224756,-7.559925096988237,-7.701176118824632,13.198000423659487,4056.752,10.394897008358825,2.8031034153006615,3.708353017451504,5
2024-04-19T00:00:00Z,5,0.08861100439563624,15.374839188714398,5.395833333333333,3.8351449572118814,0.14472660293805434,90.1735013406969,-6.170241639650529,-6.259023128337764,10.136480182990583,4234.378,8.484082254519477,1.6523979284711068,5.134406251870235,5
2024-04-20T00:00:00Z,5,0.08949872139134196,14.274094271094748,5.153333333333333,3.7763958340259247,0.13464864717608205,83.82663986086685,-7.542270549962973,-7.631933002112245,12.429341652530812,4460.708,10.370622006199088,2.058719646331724,5.03741343542221,5
2024-04-21T00:00:00Z,5,0.06522852680447845,10.915716122585152,5.213333333333333,3.778364536983058,0.13624268445506574,84.82978056540291,-5.756862109298534,-5.822270055219493,9.62359881383567,4648.361,7.915685400285484,1.7079134135501866,4.63471118470309,5
2024-04-22T00:00:00Z,5,0.043502526542830815,7.141681670117048,5.558333333333334,3.9436810206369626,0.1311082991862952,81.59808390221264,-4.149790929283405,-4.193508445856228,7.303448749869294,4535.196,5.705962527764682,1.597486222104612,3.5718383350107072,5
2024-04-23T00:00:00Z,5,0.04534579002271215,7.467400240072934,6.10125,4.436621587490657,0.12429180828058614,77.30980473954209,-2.932536758410412,-2.9781257654903808,5.361728594444208,4267.325,4.032238042814317,1.329490551629891,3.03291966826766,5
2024-04-24T00:00:00Z,5,0.049767068341862286,5.402009497604055,6.042083333333333,4.4181315055227905,0.1197709659055682,74.46692258387607,-2.4383670091161873,-2.488399164182068,4.279004223594146,4182.809,3.3527546375347574,0.9262495860593889,3.6197097283450628,5
2024-04-25T00:00:00Z,5,0.16459702180202174,3.942091632793995,5.664166666666667,4.339020763382542,0.11487730081520768,71.39127253860597,-3.6489219758190656,-3.81377349626462,5.90173626516477,4179.944,5.017267716751215,0.8844685484135546,5.672635534356243,5
2024-04-26T00:00:00Z,5,0.2981209890568975,15.136008696821744,5.3875,4.081032977596251,0.1096988813674597,68.13789471817168,-4.789078240694433,-5.087482872564178,7.77436642980545,4605.388,6.584982580954845,1.1893838488506043,5.536465445800727,5
