Date,Site,DIC,DOC,TNPOC,POC,ID,chapter,depth,pH,Q,CO2,Temp_pH
2024-09-13,5,3.21478,59.87479,NA,NA,5,stream,0.22931010368514246,NA,178.5121885,NA,NA
2024-09-13,5,3.21478,59.87479,NA,NA,5,stream,0.22931010368514246,NA,178.5121885,NA,NA
2024-09-13,5a,4.07688,73.98287,NA,NA,5a,stream,0.41666565934530464,NA,13.29300441,8145.032,NA
2024-09-13,5a,4.07688,73.98287,NA,NA,5a,stream,0.41666565934530464,NA,13.29300441,8145.032,NA
2024-09-13,15,4.16383,74.90946000000001,NA,NA,15,stream,0.3023651833317652,3.5101277210007216,109.283174,NA,76.12
2024-09-13,15,4.16383,74.90946000000001,NA,NA,15,stream,0.3023651833317652,3.5101277210007216,109.283174,NA,76.12
2024-09-13,9,3.9103799999999995,109.88076,NA,NA,9,stream,0.25082669577926575,NA,133.1886639,NA,NA
2024-09-13,9,3.9103799999999995,109.88076,NA,NA,9,stream,0.25082669577926575,NA,133.1886639,NA,NA
2024-09-13,6,4.9227,75.92572000000001,NA,NA,6,stream,0.48511168043315117,NA,261.4623438,NA,NA
2024-09-13,6,4.9227,75.92572000000001,NA,NA,6,stream,0.48511168043315117,NA,261.4623438,NA,NA
2024-09-13,3,5.4333,87.46326,NA,NA,3,stream,0.7206751856860357,NA,241.1617503,NA,NA
2024-09-13,3,5.4333,87.46326,NA,NA,3,stream,0.7206751856860357,NA,241.1617503,NA,NA
2024-09-13,13,27.115299999999998,48.63615,NA,NA,13,stream,NA,7.869309174726712,NA,4355.11,75.07
2024-09-13,13,27.115299999999998,48.63615,NA,NA,13,stream,NA,7.869309174726712,NA,4355.11,75.07
2024-09-13,13,27.115299999999998,30.190699999999996,NA,NA,13,stream,NA,7.869309174726712,NA,4355.11,75.07
2024-09-13,13,27.115299999999998,30.190699999999996,NA,NA,13,stream,NA,7.869309174726712,NA,4355.11,75.07
2024-09-13,6a,5.5517,77.89846,NA,NA,6a,stream,0.24951907414304342,NA,17.36850127,16440.29,NA
2024-09-13,6a,5.5517,77.89846,NA,NA,6a,stream,0.24951907414304342,NA,17.36850127,16440.29,NA
2024-09-13,7,6.1733,93.74016,NA,NA,7,stream,0.4357657123705855,NA,145.4961723,NA,NA
2024-09-13,7,6.1733,93.74016,NA,NA,7,stream,0.4357657123705855,NA,145.4961723,NA,NA
2024-09-13,5,3.21478,59.87479,NA,NA,5,stream,0.22931010368514246,NA,178.5121885,NA,NA
2024-09-13,5,3.21478,59.87479,NA,NA,5,stream,0.22931010368514246,NA,178.5121885,NA,NA
2024-09-13,5a,4.07688,73.98287,NA,NA,5a,stream,0.41666565934530464,NA,13.29300441,8145.032,NA
2024-09-13,5a,4.07688,73.98287,NA,NA,5a,stream,0.41666565934530464,NA,13.29300441,8145.032,NA
2024-10-25,6a,1.71924,76.97187000000001,71.0282,-5.9436700000000116,6a,stream,0.030144859170837264,NA,NA,12922.3,NA
2024-10-04,6,2.37303,80.28966,NA,NA,6,stream,0.26756115791951945,NA,135.0675799,10996.992,NA
2024-10-25,6,1.7532799999999997,74.132320000000007,70.1669,-3.965420000000009,6,stream,0.2100213575252328,3.8051077437289904,95.65206362,11634.75,NA
2024-10-04,3,1.26525,112.7502,NA,NA,3,stream,0.38499526710283355,NA,31.57639716,4419.017,NA
2024-10-04,3,1.26525,107.78846,NA,NA,3,stream,0.38499526710283355,NA,31.57639716,4419.017,NA
2024-10-04,3,1.26525,113.82624000000001,NA,NA,3,stream,0.38499526710283355,NA,31.57639716,4419.017,NA
2024-10-04,3,1.26525,115.41041,NA,NA,3,stream,0.38499526710283355,NA,31.57639716,4419.017,NA
2024-10-04,3,1.26525,115.05173,NA,NA,3,stream,0.38499526710283355,NA,31.57639716,4419.017,NA
2024-10-04,5,1.35442,51.98383,NA,NA,5,stream,0.07001805807807422,NA,53.9566423,NA,NA
2024-10-04,15,1.34924,64.3284,NA,NA,15,stream,0.24996315545078632,3.6649889605294237,50.77269525,NA,75.16
2024-10-04,9,1.2049400000000001,117.68205,NA,NA,9,stream,0.19368252554686924,NA,101.9548044,9575.229,NA
2024-10-04,7,7.035399999999999,102.94628,NA,NA,7,stream,0.26345251809384745,NA,33.47640973,NA,NA
2024-10-04,5a,1.21271,71.50200000000001,NA,NA,5a,stream,0.38690939353906684,NA,10.76209347,7763.591,NA
2024-10-04,13,30.778299999999998,47.26121,NA,NA,13,stream,NA,7.98986774645971,NA,NA,75.72
2024-10-04,13,30.778299999999998,48.21769,NA,NA,13,stream,NA,7.98986774645971,NA,NA,75.72
2024-10-04,13,30.778299999999998,47.948679999999996,NA,NA,13,stream,NA,7.98986774645971,NA,NA,75.72
2024-10-04,13,30.778299999999998,48.45681,NA,NA,13,stream,NA,7.98986774645971,NA,NA,75.72
2024-10-04,13,30.778299999999998,47.53022,NA,NA,13,stream,NA,7.98986774645971,NA,NA,75.72
2024-04-18,15,5.6627,42.38914,NA,NA,15,stream,0.15616086994411726,3.834779049784341,11.39321517,5630.863,69.55
2024-04-18,5a,7.9123,60.203579999999995,NA,NA,5a,stream,0.36879169996102174,3.9765177883581844,10.31139115,NA,67.12
2024-04-18,13,27.9515,42.747820000000004,NA,NA,13,stream,NA,7.298963147855815,NA,NA,72.18
2024-04-18,13,27.9515,42.747820000000004,NA,NA,13,stream,NA,7.298963147855815,NA,NA,72.18
2024-04-18,13,27.9515,94.39774000000001,NA,NA,13,stream,NA,7.298963147855815,NA,NA,72.18
2024-04-18,13,27.9515,94.39774000000001,NA,NA,13,stream,NA,7.298963147855815,NA,NA,72.18
2024-04-18,13,2.50327,42.747820000000004,NA,NA,13,stream,NA,7.298963147855815,NA,NA,72.18
2024-04-18,13,2.50327,42.747820000000004,NA,NA,13,stream,NA,7.298963147855815,NA,NA,72.18
2024-04-18,13,2.50327,94.39774000000001,NA,NA,13,stream,NA,7.298963147855815,NA,NA,72.18
2024-04-18,13,2.50327,94.39774000000001,NA,NA,13,stream,NA,7.298963147855815,NA,NA,72.18
2024-04-18,7,7.076099999999999,89.76479,NA,NA,7,stream,0.18096731466190202,3.6547900918939336,9.721073584,19886.63,71.8
2024-04-18,6,5.3556,76.43385,NA,NA,6,stream,0.11567169330142903,3.815574170482266,44.76279981,NA,66.34
2024-04-18,6a,4.1864,72.57804,NA,NA,6a,stream,NA,NA,NA,NA,NA
2024-04-18,5,2.65645,39.25069,NA,NA,5,stream,0.08740681663181497,4.236432120210279,57.51510384,4056.752,68.92
2024-04-18,13,27.9515,42.747820000000004,NA,NA,13,stream,NA,7.298963147855815,NA,NA,72.18
2024-04-18,13,27.9515,42.747820000000004,NA,NA,13,stream,NA,7.298963147855815,NA,NA,72.18
2024-04-18,13,27.9515,94.39774000000001,NA,NA,13,stream,NA,7.298963147855815,NA,NA,72.18
2024-04-18,13,27.9515,94.39774000000001,NA,NA,13,stream,NA,7.298963147855815,NA,NA,72.18
2024-04-18,13,2.50327,42.747820000000004,NA,NA,13,stream,NA,7.298963147855815,NA,NA,72.18
2024-04-18,13,2.50327,42.747820000000004,NA,NA,13,stream,NA,7.298963147855815,NA,NA,72.18
2024-04-18,13,2.50327,94.39774000000001,NA,NA,13,stream,NA,7.298963147855815,NA,NA,72.18
2024-04-18,13,2.50327,94.39774000000001,NA,NA,13,stream,NA,7.298963147855815,NA,NA,72.18
2024-05-08,5,3.6351,14.244715999999999,NA,NA,5,stream,0.030934675715505004,5.058557392586328,24.43999141,5055.183,70.68
2024-05-08,3,6.0068,126.82839000000001,NA,NA,3,stream,NA,3.676150052628852,NA,NA,82.53
2024-05-08,13,53.722,37.57685,NA,NA,13,stream,NA,7.882823776218696,NA,NA,70.75
2024-05-08,6,6.3657,80.28966,NA,NA,6,stream,NA,3.849812367731889,NA,12721.81,71.4
2024-05-08,9,3.75091,103.06584000000001,NA,NA,9,stream,0.018582500022142946,3.5347496102735443,5.735634069,NA,73.56
2024-05-30,5,3.35982,15.252009000000001,NA,NA,5,stream,NA,5.0556432105882205,NA,5254.296,74.95
2024-05-30,13,62.972,39.37025,NA,NA,13,stream,NA,7.964597518089864,NA,NA,68.27
2024-05-30,6,5.474,83.458,NA,NA,6,stream,NA,3.8401039856855634,NA,11835.96,72.01
2024-07-11,6a,6.1880999999999995,123.42093,NA,NA,6a,stream,NA,NA,NA,NA,NA
2024-07-11,6a,6.1880999999999995,123.42093,NA,NA,6a,stream,NA,NA,NA,NA,NA
2024-07-11,6,10.124899999999998,87.37359000000001,NA,NA,6,stream,0.0013654681854821033,3.6856069600477332,NA,NA,NA
2024-07-11,6,10.124899999999998,87.37359000000001,NA,NA,6,stream,0.0013654681854821033,3.6856069600477332,NA,NA,NA
2024-07-11,7,8.4192,57.93194,NA,NA,7,stream,0.14855718340807308,4.591194479638551,7.040668136,7974.565,NA
2024-07-11,7,8.4192,57.93194,NA,NA,7,stream,0.14855718340807308,4.591194479638551,7.040668136,7974.565,NA
2024-07-11,5,23.555899999999998,57.662929999999996,NA,NA,5,stream,0.2567094279643104,3.6253538089270827,215.4641048,7044.006,NA
2024-07-11,5,23.555899999999998,57.662929999999996,NA,NA,5,stream,0.2567094279643104,3.6253538089270827,215.4641048,7044.006,NA
2024-07-11,15,6.957700000000001,66.77938,NA,NA,15,stream,0.23609790544256412,3.6895705489832347,35.77447092,8253.938,NA
2024-07-11,15,6.957700000000001,66.77938,NA,NA,15,stream,0.23609790544256412,3.6895705489832347,35.77447092,8253.938,NA
2024-07-11,6a,6.1880999999999995,123.42093,NA,NA,6a,stream,NA,NA,NA,NA,NA
2024-07-11,6a,6.1880999999999995,123.42093,NA,NA,6a,stream,NA,NA,NA,NA,NA
2024-07-11,6,10.124899999999998,87.37359000000001,NA,NA,6,stream,0.0013654681854821033,3.6856069600477332,NA,NA,NA
2024-07-11,6,10.124899999999998,87.37359000000001,NA,NA,6,stream,0.0013654681854821033,3.6856069600477332,NA,NA,NA
2024-07-11,7,8.4192,57.93194,NA,NA,7,stream,0.14855718340807308,4.591194479638551,7.040668136,7974.565,NA
2024-07-11,7,8.4192,57.93194,NA,NA,7,stream,0.14855718340807308,4.591194479638551,7.040668136,7974.565,NA
2024-07-11,5,23.555899999999998,57.662929999999996,NA,NA,5,stream,0.2567094279643104,3.6253538089270827,215.4641048,7044.006,NA
2024-07-11,5,23.555899999999998,57.662929999999996,NA,NA,5,stream,0.2567094279643104,3.6253538089270827,215.4641048,7044.006,NA
2024-07-11,15,6.957700000000001,66.77938,NA,NA,15,stream,0.23609790544256412,3.6895705489832347,35.77447092,8253.938,NA
2024-07-11,15,6.957700000000001,66.77938,NA,NA,15,stream,0.23609790544256412,3.6895705489832347,35.77447092,8253.938,NA
2025-01-27,13,25.0359,NA,27.1019,NA,13,stream,0.0022538454167816686,NA,0.016911189,NA,NA
2025-01-27,13,25.0359,27.35435,27.1019,-0.2524499999999996,13,stream,0.0022538454167816686,NA,0.016911189,NA,NA
2025-01-27,3,5.0855,NA,79.2551,NA,3,stream,0.514586113304458,NA,72.4247598,NA,NA
2025-01-27,3,5.0855,77.5028,79.2551,1.7523000000000053,3,stream,0.514586113304458,NA,72.4247598,NA,NA
2025-01-27,6,4.9486,NA,53.2676,NA,6,stream,0.239089827931722,NA,105.0342473,NA,NA
2025-01-27,6,4.9486,54.128899999999994,53.2676,-0.8612999999999928,6,stream,0.239089827931722,NA,105.0342473,NA,NA
2025-01-27,9,2.85403,NA,72.9587,NA,9,stream,0.20171435979235575,NA,106.52051,NA,NA
2025-01-27,9,2.85403,73.3151,72.9587,-0.3564000000000078,9,stream,0.20171435979235575,NA,106.52051,NA,NA
2025-01-27,6a,4.7414,NA,55.1981,NA,6a,stream,0.1061307311044373,NA,0.72560089,NA,NA
2025-01-27,6a,4.7414,55.732699999999994,55.1981,-0.5345999999999975,6a,stream,0.1061307311044373,NA,0.72560089,NA,NA
2025-01-27,15,4.2419,NA,43.793299999999995,NA,15,stream,0.29757648176453355,NA,97.69042924,NA,NA
2025-01-27,15,4.2419,43.912099999999995,43.793299999999995,-0.11880000000000024,15,stream,0.29757648176453355,NA,97.69042924,NA,NA
2025-01-27,5a,3.74536,NA,48.812599999999996,NA,5a,stream,0.4231420708995261,NA,14.3327673,NA,NA
2025-01-27,5a,3.74536,48.812599999999996,48.812599999999996,0,5a,stream,0.4231420708995261,NA,14.3327673,NA,NA
2025-01-27,7,5.2187,NA,57.425599999999996,NA,7,stream,0.3441790543085218,NA,71.61257983,NA,NA
2025-01-27,7,5.2187,57.455299999999994,57.425599999999996,-0.029699999999998283,7,stream,0.3441790543085218,NA,71.61257983,NA,NA
2025-01-27,5,2.7656,NA,34.823899999999995,NA,5,stream,0.16145740179592247,4.103290419947385,119.3320594,NA,50.49
2025-01-27,5,2.7656,34.64569999999999,34.823899999999995,0.1782000000000039,5,stream,0.16145740179592247,4.103290419947385,119.3320594,NA,50.49
2024-11-22,13,52.278999999999996,38.9219,9.12152,-29.80038,13,stream,NA,NA,NA,NA,NA
2024-11-22,6,3.7490599999999996,79.27340000000001,74.2655,-5.0079000000000065,6,stream,0.027241964743669956,3.826056680483239,10.50765837,NA,61.2
2024-11-22,3,3.24771,102.34848,94.8179,-7.5305800000000005,3,stream,0.23430456100581598,NA,7.025271933,NA,NA
2024-11-22,3,3.24771,93.5111,94.8179,1.3067999999999955,3,stream,0.23430456100581598,NA,7.025271933,NA,NA
2024-11-22,9,1.91275,111.04647000000001,104.0843,-6.962170000000015,9,stream,0.0767954910734997,3.2111959380128177,25.84971705,NA,57.2
2024-11-22,9,1.91275,104.8862,104.0843,-0.8019000000000034,9,stream,0.0767954910734997,3.2111959380128177,25.84971705,NA,57.2
2024-11-22,5,2.26425,22.500334,20.472859999999997,-2.0274740000000016,5,stream,NA,NA,NA,NA,NA
2024-11-22,5,2.26425,18.90767,20.472859999999997,1.5651899999999976,5,stream,NA,NA,NA,NA,NA
2024-12-13,15,1.96862,NA,74.0873,NA,15,stream,0.10027404488375383,NA,2.212986327,NA,NA
2024-12-13,15,1.96862,36.902899999999995,74.0873,37.184400000000004,15,stream,0.10027404488375383,NA,2.212986327,NA,NA
2024-12-13,3,1.9090500000000001,NA,NA,NA,3,stream,NA,NA,NA,NA,NA
2024-12-13,3,1.9090500000000001,88.4621,NA,NA,3,stream,NA,NA,NA,NA,NA
2024-12-13,6,1.8184,NA,74.05760000000001,NA,6,stream,NA,3.638662346459797,NA,NA,61.12
2024-12-13,6,1.8184,74.6219,74.05760000000001,-0.5642999999999887,6,stream,NA,3.638662346459797,NA,NA,61.12
2024-12-13,9,1.26044,NA,94.4912,NA,9,stream,0.05522822765925247,NA,14.60330152,NA,NA
2024-12-13,9,1.26044,95.17429999999999,94.4912,-0.6830999999999818,9,stream,0.05522822765925247,NA,14.60330152,NA,NA
2024-12-13,5,1.9575200000000001,NA,18.3998,NA,5,stream,9.589164632872735e-4,5.280413751036212,NA,NA,52.25
2024-12-13,5,1.9575200000000001,19.28783,18.3998,-0.8880300000000005,5,stream,9.589164632872735e-4,5.280413751036212,NA,NA,52.25
2024-12-13,13,54.647,NA,7.437529999999999,NA,13,stream,NA,NA,NA,2359.76,NA
2024-12-13,13,54.647,7.64543,7.437529999999999,-0.2079000000000013,13,stream,NA,NA,NA,2359.76,NA
2024-10-04,3,4.5120000000000005,112.7502,NA,NA,3,stream,0.38499526710283355,NA,31.57639716,4419.017,NA
2024-10-04,3,4.5120000000000005,107.78846,NA,NA,3,stream,0.38499526710283355,NA,31.57639716,4419.017,NA
2024-10-04,3,4.5120000000000005,113.82624000000001,NA,NA,3,stream,0.38499526710283355,NA,31.57639716,4419.017,NA
2024-10-04,3,4.5120000000000005,115.41041,NA,NA,3,stream,0.38499526710283355,NA,31.57639716,4419.017,NA
2024-10-04,3,4.5120000000000005,115.05173,NA,NA,3,stream,0.38499526710283355,NA,31.57639716,4419.017,NA
2024-10-04,3,6.0363999999999995,112.7502,NA,NA,3,stream,0.38499526710283355,NA,31.57639716,4419.017,NA
2024-10-04,3,6.0363999999999995,107.78846,NA,NA,3,stream,0.38499526710283355,NA,31.57639716,4419.017,NA
2024-10-04,3,6.0363999999999995,113.82624000000001,NA,NA,3,stream,0.38499526710283355,NA,31.57639716,4419.017,NA
2024-10-04,3,6.0363999999999995,115.41041,NA,NA,3,stream,0.38499526710283355,NA,31.57639716,4419.017,NA
2024-10-04,3,6.0363999999999995,115.05173,NA,NA,3,stream,0.38499526710283355,NA,31.57639716,4419.017,NA
2024-10-04,3,6.1251999999999995,112.7502,NA,NA,3,stream,0.38499526710283355,NA,31.57639716,4419.017,NA
2024-10-04,3,6.1251999999999995,107.78846,NA,NA,3,stream,0.38499526710283355,NA,31.57639716,4419.017,NA
2024-10-04,3,6.1251999999999995,113.82624000000001,NA,NA,3,stream,0.38499526710283355,NA,31.57639716,4419.017,NA
2024-10-04,3,6.1251999999999995,115.41041,NA,NA,3,stream,0.38499526710283355,NA,31.57639716,4419.017,NA
2024-10-04,3,6.1251999999999995,115.05173,NA,NA,3,stream,0.38499526710283355,NA,31.57639716,4419.017,NA
2024-10-04,3,6.029,112.7502,NA,NA,3,stream,0.38499526710283355,NA,31.57639716,4419.017,NA
2024-10-04,3,6.029,107.78846,NA,NA,3,stream,0.38499526710283355,NA,31.57639716,4419.017,NA
2024-10-04,3,6.029,113.82624000000001,NA,NA,3,stream,0.38499526710283355,NA,31.57639716,4419.017,NA
2024-10-04,3,6.029,115.41041,NA,NA,3,stream,0.38499526710283355,NA,31.57639716,4419.017,NA
2024-10-04,3,6.029,115.05173,NA,NA,3,stream,0.38499526710283355,NA,31.57639716,4419.017,NA
2024-10-04,13,32.4729,47.26121,NA,NA,13,stream,NA,7.98986774645971,NA,NA,75.72
2024-10-04,13,32.4729,48.21769,NA,NA,13,stream,NA,7.98986774645971,NA,NA,75.72
2024-10-04,13,32.4729,47.948679999999996,NA,NA,13,stream,NA,7.98986774645971,NA,NA,75.72
2024-10-04,13,32.4729,48.45681,NA,NA,13,stream,NA,7.98986774645971,NA,NA,75.72
2024-10-04,13,32.4729,47.53022,NA,NA,13,stream,NA,7.98986774645971,NA,NA,75.72
2024-10-04,13,32.9021,47.26121,NA,NA,13,stream,NA,7.98986774645971,NA,NA,75.72
2024-10-04,13,32.9021,48.21769,NA,NA,13,stream,NA,7.98986774645971,NA,NA,75.72
2024-10-04,13,32.9021,47.948679999999996,NA,NA,13,stream,NA,7.98986774645971,NA,NA,75.72
2024-10-04,13,32.9021,48.45681,NA,NA,13,stream,NA,7.98986774645971,NA,NA,75.72
2024-10-04,13,32.9021,47.53022,NA,NA,13,stream,NA,7.98986774645971,NA,NA,75.72
2024-10-04,13,31.5997,47.26121,NA,NA,13,stream,NA,7.98986774645971,NA,NA,75.72
2024-10-04,13,31.5997,48.21769,NA,NA,13,stream,NA,7.98986774645971,NA,NA,75.72
2024-10-04,13,31.5997,47.948679999999996,NA,NA,13,stream,NA,7.98986774645971,NA,NA,75.72
2024-10-04,13,31.5997,48.45681,NA,NA,13,stream,NA,7.98986774645971,NA,NA,75.72
2024-10-04,13,31.5997,47.53022,NA,NA,13,stream,NA,7.98986774645971,NA,NA,75.72
2024-10-04,13,30.689500000000002,47.26121,NA,NA,13,stream,NA,7.98986774645971,NA,NA,75.72
2024-10-04,13,30.689500000000002,48.21769,NA,NA,13,stream,NA,7.98986774645971,NA,NA,75.72
2024-10-04,13,30.689500000000002,47.948679999999996,NA,NA,13,stream,NA,7.98986774645971,NA,NA,75.72
2024-10-04,13,30.689500000000002,48.45681,NA,NA,13,stream,NA,7.98986774645971,NA,NA,75.72
2024-10-04,13,30.689500000000002,47.53022,NA,NA,13,stream,NA,7.98986774645971,NA,NA,75.72
2024-10-25,5,NA,40.466899999999995,39.249199999999995,-1.2177000000000007,5,stream,0.0014553017535786769,NA,0.645573529,9219.055,NA
2024-10-25,3,NA,100.1936,98.26310000000001,-1.930499999999995,3,stream,0.3535859462628015,NA,24.68929703,5528.426,NA
2024-10-25,7,NA,100.8767,97.9661,-2.9106000000000023,7,stream,0.218316630467253,NA,19.22918371,NA,NA
2024-10-25,9,NA,107.9156,109.8164,1.9008000000000038,9,stream,0.18907045338566197,3.204276352241964,100.744522,NA,NA
2024-10-25,5a,NA,73.4042,72.5132,-0.8910000000000053,5a,stream,0.3504653521195154,NA,7.955334097,NA,NA
2024-10-25,15,NA,53.327,53.119099999999996,-0.2079000000000022,15,stream,0.1632496953105794,NA,13.54508803,1561.925,NA
2024-10-25,13,NA,37.8533,NA,NA,13,stream,NA,NA,NA,NA,NA
2023-06-01,7,NA,100,NA,NA,7,stream,0.13256176057806665,NA,4.366847178,NA,NA
2023-06-01,5a,NA,0.6503,NA,NA,5a,stream,NA,NA,NA,NA,NA
2023-06-01,6,NA,15.12,NA,NA,6,stream,NA,NA,NA,NA,NA
2023-06-01,6a,NA,23.31,NA,NA,6a,stream,0.1438429931405317,NA,3.590731829,NA,NA
2023-06-01,13,NA,93.49,NA,NA,13,stream,0.0770541272743987,NA,6.357549749,NA,NA
2023-07-07,6,NA,55.7,NA,NA,6,stream,0.00795676399433658,NA,3.035469805,NA,NA
2023-07-04,15,NA,72,NA,NA,15,stream,NA,NA,NA,NA,NA
2023-07-07,5,NA,56.18,NA,NA,5,stream,0.04939455939517938,NA,37.93707787,NA,NA
2023-07-07,6a,NA,75.23,NA,NA,6a,stream,0.1304918300745691,NA,1.141969061,NA,NA
2023-07-07,13,NA,73.21,NA,NA,13,stream,0.039532037411182316,NA,1.633918815,NA,NA
2023-09-28,13,NA,38.27,NA,NA,13,stream,0.044143083134650866,NA,2.184969279,3723.417,NA
2023-09-28,6,NA,5.869,NA,NA,6,stream,0.19098689889687523,NA,80.56980058,14218.58,NA
2023-09-28,7,NA,75.47,NA,NA,7,stream,0.38471501838108574,NA,107.9579584,12837.25,NA
2023-09-13,5a,NA,69.41,NA,NA,5a,stream,0.4619102936041369,NA,20.6253866,NA,NA
2023-09-13,5,NA,67.66,NA,NA,5,stream,0.27474568026059115,NA,229.3511552,7516.392,NA
