Date,GPP,ER,K600_daily_mean,ID
2023-12-18,0.07353486352073028,-2.1587069192395947,0.8928324475877035,5
2023-12-19,0.07324837548399066,-2.6738898815948624,1.625882991327365,5
2023-12-20,0.44715731718460294,-20.28569144170571,12.926629915840945,5
2023-12-21,0.43728069373283435,-19.867733341225097,13.305889133154496,5
2023-12-22,0.13968211415177229,-5.101347512599105,3.2223768748184134,5
2023-12-23,0.05813502759363467,-8.510825411597487,5.841236033687184,5
2023-12-24,0.21855426161357133,-13.784418940016943,10.237655823434073,5
2023-12-25,0.14631654414225848,-1.5521643942161165,0.8718877855397865,5
2023-12-26,0.05310141916633293,-4.683692381886655,3.044272333819724,5
2023-12-27,0.05602056614809112,-1.4481619441767382,1.1909965734629269,5
2023-12-28,0.05043391305829409,-1.5960820552223562,1.5805589804906286,5
2023-12-29,0.04924403981515696,-1.0952622845774824,1.538470476241824,5
2023-12-30,0.0814207744199797,-6.451766800613149,9.937656249018406,5
2023-12-31,0.16490031310441244,-11.779608496948125,20.82970413001292,5
2024-01-01,0.09035334053566516,-3.2036929427360463,5.552884280587815,5
2024-01-02,0.05812931884126143,-3.6401075211913168,7.100673584629859,5
2024-01-03,0.0896372482204912,-2.3866071183228055,4.650135170072985,5
2024-01-04,0.05983491276124255,-8.089987816495828,14.27447191520685,5
2024-01-05,0.08267386724221376,-1.838700816899455,3.0866872077396126,5
2024-01-06,0.019334096100931543,-0.8964505927534989,0.6323193306702212,5
2024-01-07,0.05671497656818202,-0.9141907658371092,1.1818863039393401,5
2024-01-08,0.1383258841729104,-5.119869085363743,7.315744188116455,5
2024-01-09,0.36060208917031533,-1.187515903976947,0.2408037756223294,5
2024-01-10,0.07415764373864304,-2.2342174660400755,1.5074960220055325,5
2024-01-11,0.13163553243704262,-9.762460749005113,7.6113596363889435,5
2024-01-12,0.1141142018865599,-1.3359946284633915,0.5761472416698588,5
2024-01-13,0.07690425098784061,-0.23995001597765273,0.44779411829752735,5
2024-01-14,0.06781835097615865,-2.90254110394171,3.5109605474650323,5
2024-01-15,0.07627048293414351,-1.7690079708119049,1.9014252323701506,5
2024-01-16,0.025040963887190907,-0.956508859915268,0.7573188184894197,5
2024-01-17,0.059810418520282446,-1.9323656293798963,2.587519422030072,5
2024-01-18,0.32030946164983665,-13.528412792321959,19.08395490851797,5
2024-01-19,0.054299355740703624,-2.667487459535206,3.370335073108863,5
2024-01-20,0.05348260469986347,-1.328631606080176,2.4777615662341717,5
2024-01-21,0.09132010865072476,-3.5604678899071933,8.284246883669653,5
2024-01-22,0.07240862061391105,-0.8401567580802011,1.1687286694088952,5
2024-01-23,0.07387137215170943,-1.417860015740735,1.935217535262328,5
2024-01-24,0.05976617928970303,-1.5785731876586266,1.8860062818535652,5
2024-01-25,0.0929235453930717,-9.835065895090198,12.891429450460004,5
2024-01-26,0.015328467939160142,-2.740303364675764,0.48823438737352165,5
2024-01-27,0.05612636098707906,-9.561991832020407,3.634704557760809,5
2024-01-28,0.037384199932498155,-0.2970728772232608,0.32042394773587385,5
2024-01-29,0.035883703451833455,-2.4198921506491695,1.8789651856586531,5
2024-01-30,0.08506073017721351,-7.942695392075996,7.265891358021444,5
2024-01-31,0.055527939566563704,-4.841636187863907,5.164255838182503,5
2024-02-01,0.23159409412910606,-10.860239094128573,13.750532175996755,5
2024-02-02,0.31012788537890523,-12.758445980433718,16.924754770922263,5
2024-02-03,0.36462852162167103,-9.775030914794264,13.812042483799175,5
2024-02-04,0.07450355658383705,-1.2814372190664929,1.4045713822634633,5
2024-02-05,0.08476019044035492,-5.43881536751095,6.951781664699301,5
2024-02-06,0.07655809470263758,-4.129173151187117,6.097355815795168,5
2024-02-07,0.10899457608280194,-5.152186171721523,9.438645802142537,5
2024-02-08,0.09506059921304162,-1.9546987969906848,3.3981788675571973,5
2024-02-09,0.1253122468641578,-2.9690333684234957,4.933047035659988,5
2024-02-10,0.1729123014695807,-4.559944354113038,7.395504364529455,5
2024-02-11,0.1025078577592516,-2.335795358566123,3.459468585123486,5
2024-02-12,0.0869053806265152,-1.3799080936207353,1.827030446781775,5
2024-02-13,0.09165036479660202,-2.1875832496050824,3.4504944807081683,5
2024-02-14,0.1463287319005794,-5.3627932471349284,10.327949414008037,5
2024-02-15,0.5030192250526897,-13.6139247838939,26.90436131353978,5
2024-02-16,0.42175209208515474,-11.938269644633595,23.330024133880812,5
2024-02-17,0.07115818100925522,-0.8009151575946053,1.4580955129898963,5
2024-02-18,0.09142431623759274,-0.672319907711433,0.39174258109534,5
2024-02-19,0.03842030622039774,-2.06223770018676,1.7259774551050036,5
2024-02-20,0.2747024613005423,-9.253204786971999,10.25428164171097,5
2024-02-21,0.3648735772909785,-9.804545274729788,13.251164811121987,5
2024-02-22,0.23823743526060032,-4.720267418966894,6.972728270283212,5
2024-02-23,0.08777857786373774,-1.6191188909267675,2.0261573908297925,5
2024-02-24,0.22591132837388275,-6.322131354519935,9.425380061847006,5
2024-02-25,0.26623098763412106,-6.487603715849855,11.49288029688841,5
2024-02-26,0.5854539147581174,-10.668474061801463,20.746803752502064,5
2024-02-27,0.2576020120638791,-4.125854118033729,7.607879175811398,5
2024-02-28,0.2767902503908692,-4.218367304721367,7.233799901727584,5
2024-02-29,0.12810898923975006,-1.4891536655832747,2.847816238209113,5
2024-03-01,0.29791847730269166,-4.711995669647997,8.87435817057576,5
2024-03-02,0.5175270636874529,-12.681528265332334,22.54337055025769,5
2024-03-03,0.4318091498244723,-9.908946042790205,16.803999079378446,5
2024-03-26,0.5976965046141578,-12.215263391886422,31.501030210818396,5
2024-03-27,0.18684812982141755,-18.23433043549337,45.282835191629125,5
2024-03-28,0.05406145796169021,-1.1377197656501072,2.2118222101601734,5
2024-03-29,0.07785048085488398,-2.0437514245346478,5.199674054920891,5
2024-03-30,0.2085211946624697,-6.3002033775184145,19.545810015539974,5
2024-03-31,0.22281336556492784,-2.4644947994089867,7.2206262730371105,5
2024-04-01,0.5886015125392933,-12.759125172044792,38.07892716019954,5
2024-04-02,0.4494216096762562,-12.112829401732705,36.1432500664284,5
2024-04-03,0.010135225974161655,-1.0564093100833942,0.0434225848167723,5
2024-04-04,0.05710767844843315,-0.6623399674086641,0.6251548952899187,5
2024-04-05,0.04474068763201003,-2.2634329524896226,2.361899997036496,5
2024-04-06,0.052979991599780805,-2.645874014639448,3.696889799594381,5
2024-04-07,0.19705472653273381,-8.841546184406381,15.328119480151738,5
2024-04-08,0.3684327986774591,-14.471584076516,27.725832261905445,5
2024-04-09,0.34545079691106845,-15.617349185227818,31.745682285113965,5
2024-04-10,0.4680126703516676,-19.506924177664846,40.96548558720272,5
2024-04-11,0.042903742812937996,-0.3717692074051173,0.4268547513763506,5
2024-04-12,0.05941561707827836,-1.08156212046722,1.5990113059520112,5
2024-04-13,0.08401380511304232,-3.8098346552531264,7.490397528833323,5
2024-04-14,0.4008124040370364,-13.279549684918505,30.720597539175508,5
2024-04-15,0.1061133587165046,-6.153897530937127,15.908284384540499,5
2024-04-16,0.08120694527571448,-5.8017866571142855,17.355245163155722,5
2024-04-17,0.2884943277676663,-14.323047888013733,47.41009395651621,5
2024-04-18,0.0551873246121202,-0.9790130316140165,2.6935365525566883,5
2024-04-19,0.20896826782449487,-16.241351534648793,49.01301704172228,5
2024-04-20,0.19379830779969753,-9.097209240775785,28.8680123176683,5
2024-04-21,0.11404963060333023,-18.46249258725836,60.249722040184466,5
2024-04-22,0.057536247963275285,-3.0649722972567104,11.778383588763983,5
2024-04-23,0.5916881486303183,-17.954896112808477,80.60591730894781,5
2024-04-24,0.3741157061158302,-9.24084714132754,42.42762856754584,5
2024-04-25,0.3423490829706505,-6.760577763700999,30.06440808417449,5
2024-04-26,0.19089123076147285,-3.1056744484048204,14.521761447255715,5
2024-04-27,0.28249919738843915,-4.43175592295713,20.853238908637184,5
2024-04-28,0.12947314568613164,-1.1191418418021482,5.311324949469912,5
2024-04-29,0.1105979208883023,-1.485529546502329,8.89458080296554,5
2024-04-30,0.13546052535287922,-0.8718272154505952,4.735284792422337,5
2024-05-01,0.0964358957198242,-0.5684355969831142,3.028797455145073,5
2024-05-02,0.12006613584934961,-0.3572110729972021,1.6241079867170551,5
2024-05-03,0.125385340985715,-0.35309802203138885,1.424135443359038,5
2024-05-04,0.13945497022633227,-0.39268539402251873,1.5840670589757289,5
2024-05-05,0.13432484272781273,-0.3955371565298454,1.5668864891854677,5
2024-05-06,0.1621271462794086,-0.42389750705038215,1.6307641799136325,5
2024-05-07,0.09134349489322226,-0.2875776162194467,1.1044956021057388,5
2024-05-08,0.07804253278443772,-0.2508569272875147,0.9579724313108469,5
2024-05-09,0.11200640019241558,-0.3441353139946552,1.0129044277620916,5
2024-05-10,0.15219339725279238,-0.8056844701888601,3.8758184508740148,5
2024-05-11,0.10859606738881356,-0.38905470258064745,1.7004123569764964,5
2024-05-12,0.12463427490699981,-0.31631996209849184,1.4888182803139742,5
2024-05-13,0.21686640340296506,-0.8872706572217044,6.050256197078674,5
2024-05-14,0.05648954506341745,-0.6260115890031175,1.5603691873111574,5
2024-05-15,0.06207599356399952,-0.2754510496767164,0.24655532527509405,5
2024-05-16,0.050331992760517454,-0.7570717191440264,1.4069501312568466,5
2024-05-17,0.06930177228288453,-5.861929768805202,15.563524966533095,5
2024-05-18,0.07183042132634399,-8.367114220869249,24.065018196531582,5
2024-05-19,0.060272191669518374,-1.802713487204256,5.715804745272611,5
2024-05-20,0.10195521714489332,-7.908797886648619,29.55373536074441,5
2024-05-21,0.09547836413397474,-3.6921768948790707,15.359810396222416,5
2024-05-22,0.09403531418665413,-2.685471540116482,12.509829671475439,5
2024-05-23,0.07501514515434174,-1.2156240473515965,6.471516794250791,5
2024-05-24,0.08815653137173754,-0.3143729707597001,1.6394050351005895,5
2024-05-25,0.07208617064199985,-0.17420867553446828,1.2863454676686479,5
2024-07-02,0.14928816382646343,-0.52790408828405,4.476579874296932,5
2024-07-03,1.063169135412168,-2.259763959701998,0.047423819164735474,5
2024-07-04,0.036595152894056966,-0.3883517127462506,0.504778683264565,5
2024-07-05,0.12438751052264456,-1.1774651461745593,1.6389854088971587,5
2024-07-06,0.06785098026997242,-13.753811023099301,18.476032153721324,5
2024-07-07,0.056661833442998785,-1.56112509156833,2.413101395506545,5
2024-07-08,1.5160360258867198,-3.1649677768777957,0.03622757487216195,5
2024-07-09,0.08717197661902433,-0.23325964521456055,0.11906003294750171,5
2024-07-10,0.06317692621611384,-0.46262535816524614,0.4922530406755465,5
2023-06-22,0.33646020816335853,-2.324051959034701,1.2769618131403282,5a
2023-06-23,0.11015002102981748,-1.7277847148083059,1.6074439295430136,5a
2023-06-24,0.24849173193434518,-2.581685554799988,1.3609164535756975,5a
2023-06-25,0.2758510708568328,-3.044137175981953,1.288288573252374,5a
2023-06-26,0.3060836963203503,-3.6645531422617297,1.2796516010980226,5a
2023-06-27,0.42733070342807,-4.46419816071858,1.2678352887380775,5a
2023-06-28,0.31398799735544597,-5.2146744207936795,1.2852591070933368,5a
2023-07-04,1.0843689192115664,-0.7268007760705271,0.9556715643838516,5a
2023-07-05,0.06418536984304289,-3.388366218912057,0.7526443990185855,5a
2023-07-06,0.4864139517524086,-4.903064202614337,1.2448151629483581,5a
2023-07-07,0.2518781385355513,-5.170694837853509,1.326747540321844,5a
2023-07-08,0.4028215322284156,-5.649126479240301,1.3429507574187836,5a
2023-07-09,0.2462146353175765,-5.2880870705197855,1.3403800901610652,5a
2023-07-10,0.0911547409488811,-2.1258334937683823,0.8972840104545254,5a
2023-07-11,0.45582525210586927,-4.133640701984343,1.3578244704810234,5a
2023-07-12,0.123231845731608,-2.069309378507023,1.0933265764543028,5a
2023-07-13,0.44734361106356085,-2.944159922567654,1.453541769852032,5a
2023-07-14,0.38469055054720525,-3.2724564695926044,1.3507783487581342,5a
2023-07-15,0.3814786456701322,-3.7628174504661382,1.334053220475228,5a
2023-07-16,0.33110051701955057,-4.089499317052181,1.3439521730566562,5a
2023-07-17,0.40578626325027867,-4.3371149953306105,1.258840472913824,5a
2023-07-18,0.5290505062008359,-5.297772424811715,1.26450526225277,5a
2023-07-19,0.28234445958712134,-5.407687802358014,1.316415504611287,5a
2023-07-20,0.2730954744810081,-5.296857539694579,1.3178897634107134,5a
2023-07-21,0.29169378883867486,-5.372057650577034,1.3660314617549532,5a
2023-07-22,0.2977488840356777,-5.322859054822776,1.3517176349858389,5a
2023-07-23,0.2911603923085359,-5.217645658868103,1.299707647155214,5a
2023-07-24,0.4107084132473175,-3.7380668778746924,1.0350070318153304,5a
2023-07-25,0.3078438754468136,-5.437358965011331,1.329363468709277,5a
2023-07-26,0.2712039554836352,-5.1630809054437545,1.2943065218483258,5a
2023-07-27,0.2781288183440897,-5.267198166582764,1.3462863118064818,5a
2023-07-28,0.284537002081087,-5.22017575101514,1.3347593577317503,5a
2023-07-29,0.3052302737187812,-5.30033251234123,1.3481172169620474,5a
2023-07-30,0.3157660974947509,-5.2775598795799805,1.3165759603250977,5a
2023-07-31,1.7212681269973893,-2.5838562816836763,0.8217323111145963,5a
2023-08-01,0.0746724746439018,-0.5636273138375901,0.8901331665614908,5a
2023-08-03,0.3271928245812796,-2.56989541014036,1.3752856560891058,5a
2023-08-04,0.18702874494288058,-2.1189682725419456,1.3656913213143966,5a
2023-08-05,0.34964644698732184,-2.5400733198045433,1.3886303939163123,5a
2023-08-06,0.3501289723302841,-2.6767247628363044,1.3687081979617666,5a
2023-08-07,0.360616410421204,-2.885684950001658,1.3744693653007483,5a
2023-08-08,0.3718325789573473,-3.116686399461139,1.3385754149734057,5a
2023-08-09,0.37075199782335044,-3.4217507470363913,1.3524243358881896,5a
2023-08-10,0.36334723931360496,-3.819501502685391,1.342854766356959,5a
2023-08-11,0.32696399335132914,-4.1040767808249745,1.286576423626477,5a
2023-08-12,0.3784897573152341,-4.868087821411918,1.3231952247934953,5a
2023-08-13,0.37785235450676474,-5.609068010476524,1.3071437737496692,5a
2023-08-14,0.3174728832239415,-5.502226288297114,1.3186975331063944,5a
2023-08-15,0.08366522157093492,-1.7577696075115419,0.8034027897711513,5a
2023-08-16,0.0813615018031633,-1.077594567806575,1.0096454085321496,5a
