ID,date,GPP_daily_mean,ER_daily_mean,K600_daily_mean
13,2023-10-06,-0.15607814104123602,0.00883507704022174,0.2569932772755776
13,2023-10-07,-0.19702829787074175,0.21578436794161418,0.21027017835599218
13,2023-10-08,-0.2641303167218667,0.30672385381141654,0.3608194668314063
13,2023-10-09,-0.22180950193372245,0.27069207399835205,0.32405379202224
13,2023-10-10,-0.006013372019647859,-0.34868615652242924,0.4859271965582928
13,2023-10-11,-0.5275512277449639,1.007703189409352,0.28579550117228536
13,2023-10-12,0.6115511387266414,-0.9022530757002534,0.07990751948314168
13,2023-10-13,-0.024923516148328946,-3.8540654261160787,14.552298916876781
13,2023-10-14,-0.05359805583519748,-3.1221340499210415,16.037253800324986
13,2023-10-15,-0.9257275528933346,0.7838050447910466,0.4006481675722331
13,2023-10-16,-0.04783646404332099,-1.436159118701829,15.778341529371938
13,2023-10-17,-0.0030665854654385078,-1.054978048464463,16.08332628232606
13,2023-10-18,0.002571126513631023,-1.0428326882608145,15.189488456002461
13,2023-10-19,0.035418234418738016,-1.2955540422157235,16.015439040338045
13,2023-10-20,-0.2717527320049851,-0.2299486280375825,0.24329505762970816
13,2023-10-21,-0.13075619924768891,-1.7090437149162934,23.225435452605595
13,2023-10-22,0.005197048770179653,-1.1803226548715051,16.44330752133747
13,2023-10-23,0.06429867119691644,-1.36098969232177,16.92395158828713
13,2023-10-24,0.03740183591713003,-1.5323651188961924,18.35152668769243
13,2023-10-25,0.06608414537708972,-1.633155842775462,18.637617136784502
13,2023-10-26,0.03113573727590607,-1.5123249119316726,18.205723296235778
13,2023-10-27,0.05210924824390216,-1.5550763448601954,18.69952174146347
13,2023-10-28,0.0553924803543997,-1.567254289490699,18.390751777837426
13,2023-10-29,0.08484660675387314,-1.7530467913862007,18.519201140337973
13,2023-10-30,0.1277306994326013,-1.8958463644442147,18.679783838208806
13,2023-12-09,0.08175921701421157,-1.8419443401293658,15.991366898683973
13,2023-12-10,0.20716749368553936,-1.7414021020396204,10.23211726107741
13,2023-12-11,-0.03071546792248168,-0.8962303429288974,11.41830128537008
13,2023-12-12,0.03800061675987283,-0.9686733670751702,13.80612118643059
13,2023-12-13,0.08936443947047647,-1.3398981515951145,17.219336848696337
13,2023-12-14,0.10420708767782834,-1.5021069883562443,16.2737896845861
