Date,ID,Site,surface2WT,Distance_m,DistanceID,surface_elevation_m,WT.ID,WT_elevations,well_types,qL_m2.sec,stream.w,stream.depth
2024-07-11T00:00:00Z,5,5GW2,0.42,2.1336,3,4.082999999999998,3,3.6629999999999985,RW,5.582451516296543e-7,1.7682198723874478,0.3167094279643104
2024-07-29T00:00:00Z,5,5GW2,0.235,2.1336,3,4.082999999999998,3,3.8479999999999985,RW,2.5667055893192537e-6,1.4408277429669618,0.47694777291652474
2024-08-30T00:00:00Z,5,5GW2,0.025,2.1336,3,4.082999999999998,3,4.057999999999998,RW,3.354281527563948e-6,3.798367048492008,0.06910523957411556
2024-10-04T00:00:00Z,5,5GW2,0.057,2.1336,3,4.082999999999998,3,4.025999999999998,RW,6.266479080132848e-6,2.7590340352811196,0.13001805807807423
2024-11-01T00:00:00Z,5,5GW2,-0.285,2.1336,3,4.082999999999998,3,4.3679999999999986,RW,3.731327954257712e-6,4.8447636126902,0.04217687132343951
2024-12-09T00:00:00Z,5,5GW2,-0.25,2.1336,3,4.082999999999998,3,4.332999999999998,RW,3.485996300937013e-6,5.027002492172216,0.03910915685467742
2025-01-10T00:00:00Z,5,5GW2,-0.39,2.1336,3,4.082999999999998,3,4.472999999999998,RW,4.511593448978033e-6,4.696504891901518,0.04481011522629099
2025-01-30T00:00:00Z,5,5GW2,0.125,2.1336,3,4.082999999999998,3,3.9579999999999984,RW,5.9112568878031105e-6,2.369574329794122,0.1761141657131801
2025-03-12T00:00:00Z,5,5GW2,0.145,2.1336,3,4.082999999999998,3,3.9379999999999984,RW,1.138535781196094e-5,1.7346006374903664,0.3289333160484501
2025-04-17T00:00:00Z,5,5GW2,-0.2700000000000001,2.1336,3,4.082999999999998,3,4.352999999999999,RW,1.016943918364715e-6,4.475636933409144,0.04940728351153666
2024-04-18T00:00:00Z,5,5GW3,-0.495,1.2192,2,6.972999999999999,7,7.467999999999999,RW,6.298746797145639e-6,2.5901293262193525,0.147406816631815
2024-05-08T00:00:00Z,5,5GW3,0.28500000000000003,1.2192,2,6.972999999999999,7,6.687999999999999,RW,3.2775723380919713e-6,3.2999317545506135,0.090934675715505
2024-05-30T00:00:00Z,5,5GW3,0.22499999999999998,1.2192,2,6.972999999999999,7,6.747999999999999,RW,3.209778864709591e-7,5.075972786086192,0.03865729843347802
2024-06-20T00:00:00Z,5,5GW3,-0.755,1.2192,2,6.972999999999999,7,7.727999999999999,RW,NA,NA,NA
2024-07-11T00:00:00Z,5,5GW3,0.3,1.2192,2,6.972999999999999,7,6.672999999999999,RW,5.582451516296543e-7,1.7682198723874478,0.3167094279643104
2024-07-29T00:00:00Z,5,5GW3,0.19,1.2192,2,6.972999999999999,7,6.782999999999999,RW,2.5667055893192537e-6,1.4408277429669618,0.47694777291652474
2024-08-30T00:00:00Z,5,5GW3,-0.645,1.2192,2,6.972999999999999,7,7.6179999999999986,RW,3.354281527563948e-6,3.798367048492008,0.06910523957411556
2024-10-04T00:00:00Z,5,5GW3,-0.09499999999999997,1.2192,2,6.972999999999999,7,7.067999999999999,RW,6.266479080132848e-6,2.7590340352811196,0.13001805807807423
2024-11-01T00:00:00Z,5,5GW3,0.755,1.2192,2,6.972999999999999,7,6.217999999999999,RW,3.731327954257712e-6,4.8447636126902,0.04217687132343951
2024-12-09T00:00:00Z,5,5GW3,-0.4800000000000001,1.2192,2,6.972999999999999,7,7.452999999999999,RW,3.485996300937013e-6,5.027002492172216,0.03910915685467742
2025-01-10T00:00:00Z,5,5GW3,-0.28500000000000003,1.2192,2,6.972999999999999,7,7.257999999999999,RW,4.511593448978033e-6,4.696504891901518,0.04481011522629099
2025-01-30T00:00:00Z,5,5GW3,0,1.2192,2,6.972999999999999,7,6.972999999999999,RW,5.9112568878031105e-6,2.369574329794122,0.1761141657131801
2025-03-12T00:00:00Z,5,5GW3,0.282,1.2192,2,6.972999999999999,7,6.690999999999999,RW,1.138535781196094e-5,1.7346006374903664,0.3289333160484501
2025-04-17T00:00:00Z,5,5GW3,-0.32999999999999996,1.2192,2,6.972999999999999,7,7.302999999999999,RW,1.016943918364715e-6,4.475636933409144,0.04940728351153666
2024-04-18T00:00:00Z,5,5GW4,-1.39,0.3048,1,4.755000000000003,5,6.145000000000002,RW,6.298746797145639e-6,2.5901293262193525,0.147406816631815
2024-05-08T00:00:00Z,5,5GW4,-0.8200000000000001,0.3048,1,4.755000000000003,5,5.575000000000003,RW,3.2775723380919713e-6,3.2999317545506135,0.090934675715505
2024-05-30T00:00:00Z,5,5GW4,-0.8600000000000001,0.3048,1,4.755000000000003,5,5.615000000000003,RW,3.209778864709591e-7,5.075972786086192,0.03865729843347802
2024-06-20T00:00:00Z,5,5GW4,-1.25,0.3048,1,4.755000000000003,5,6.005000000000003,RW,NA,NA,NA
2024-07-11T00:00:00Z,5,5GW4,-0.22999999999999998,0.3048,1,4.755000000000003,5,4.985000000000003,RW,5.582451516296543e-7,1.7682198723874478,0.3167094279643104
2024-07-29T00:00:00Z,5,5GW4,-0.4,0.3048,1,4.755000000000003,5,5.155000000000003,RW,2.5667055893192537e-6,1.4408277429669618,0.47694777291652474
2024-08-30T00:00:00Z,5,5GW4,0.5399999999999999,0.3048,1,4.755000000000003,5,4.2150000000000025,RW,3.354281527563948e-6,3.798367048492008,0.06910523957411556
2024-10-04T00:00:00Z,5,5GW4,-1.3800000000000001,0.3048,1,4.755000000000003,5,6.1350000000000025,RW,6.266479080132848e-6,2.7590340352811196,0.13001805807807423
2024-11-01T00:00:00Z,5,5GW4,0.24,0.3048,1,4.755000000000003,5,4.515000000000002,RW,3.731327954257712e-6,4.8447636126902,0.04217687132343951
2024-12-09T00:00:00Z,5,5GW4,-0.8600000000000001,0.3048,1,4.755000000000003,5,5.615000000000003,RW,3.485996300937013e-6,5.027002492172216,0.03910915685467742
2025-01-10T00:00:00Z,5,5GW4,-0.8700000000000001,0.3048,1,4.755000000000003,5,5.625000000000003,RW,4.511593448978033e-6,4.696504891901518,0.04481011522629099
2025-01-30T00:00:00Z,5,5GW4,0.30499999999999994,0.3048,1,4.755000000000003,5,4.450000000000003,RW,5.9112568878031105e-6,2.369574329794122,0.1761141657131801
2025-03-12T00:00:00Z,5,5GW4,-0.519,0.3048,1,4.755000000000003,5,5.274000000000003,RW,1.138535781196094e-5,1.7346006374903664,0.3289333160484501
2025-04-17T00:00:00Z,5,5GW4,-1.01,0.3048,1,4.755000000000003,5,5.765000000000002,RW,1.016943918364715e-6,4.475636933409144,0.04940728351153666
2024-04-18T00:00:00Z,5,5GW5,-0.10999999999999999,4.8768,5,3.7040000000000006,2,3.8140000000000005,RW,6.298746797145639e-6,2.5901293262193525,0.147406816631815
2024-05-08T00:00:00Z,5,5GW5,0.34,4.8768,5,3.7040000000000006,2,3.3640000000000008,RW,3.2775723380919713e-6,3.2999317545506135,0.090934675715505
2024-05-30T00:00:00Z,5,5GW5,0.28,4.8768,5,3.7040000000000006,2,3.4240000000000004,RW,3.209778864709591e-7,5.075972786086192,0.03865729843347802
2024-06-20T00:00:00Z,5,5GW5,-0.12,4.8768,5,3.7040000000000006,2,3.8240000000000007,RW,NA,NA,NA
2024-07-11T00:00:00Z,5,5GW5,0.3,4.8768,5,3.7040000000000006,2,3.404000000000001,RW,5.582451516296543e-7,1.7682198723874478,0.3167094279643104
2024-07-29T00:00:00Z,5,5GW5,0.36,4.8768,5,3.7040000000000006,2,3.3440000000000007,RW,2.5667055893192537e-6,1.4408277429669618,0.47694777291652474
2024-08-30T00:00:00Z,5,5GW5,-0.6900000000000001,4.8768,5,3.7040000000000006,2,4.394000000000001,RW,3.354281527563948e-6,3.798367048492008,0.06910523957411556
2024-10-04T00:00:00Z,5,5GW5,-0.040000000000000036,4.8768,5,3.7040000000000006,2,3.7440000000000007,RW,6.266479080132848e-6,2.7590340352811196,0.13001805807807423
2024-11-01T00:00:00Z,5,5GW5,NA,4.8768,5,3.7040000000000006,2,NA,RW,3.731327954257712e-6,4.8447636126902,0.04217687132343951
2024-12-09T00:00:00Z,5,5GW5,-0.24,4.8768,5,3.7040000000000006,2,3.944000000000001,RW,3.485996300937013e-6,5.027002492172216,0.03910915685467742
2025-01-10T00:00:00Z,5,5GW5,-0.19999999999999998,4.8768,5,3.7040000000000006,2,3.904000000000001,RW,4.511593448978033e-6,4.696504891901518,0.04481011522629099
2025-01-30T00:00:00Z,5,5GW5,0.04,4.8768,5,3.7040000000000006,2,3.6640000000000006,RW,5.9112568878031105e-6,2.369574329794122,0.1761141657131801
2025-03-12T00:00:00Z,5,5GW5,0.281,4.8768,5,3.7040000000000006,2,3.4230000000000005,RW,1.138535781196094e-5,1.7346006374903664,0.3289333160484501
2025-04-17T00:00:00Z,5,5GW5,-0.23500000000000001,4.8768,5,3.7040000000000006,2,3.9390000000000005,RW,1.016943918364715e-6,4.475636933409144,0.04940728351153666
2024-04-18T00:00:00Z,5,5GW6,-1.26,7.62,6,3.628,1,4.888,RW,6.298746797145639e-6,2.5901293262193525,0.147406816631815
2024-05-08T00:00:00Z,5,5GW6,-0.94,7.62,6,3.628,1,4.568,RW,3.2775723380919713e-6,3.2999317545506135,0.090934675715505
2024-05-30T00:00:00Z,5,5GW6,-0.94,7.62,6,3.628,1,4.568,RW,3.209778864709591e-7,5.075972786086192,0.03865729843347802
2024-06-20T00:00:00Z,5,5GW6,-1.24,7.62,6,3.628,1,4.868,RW,NA,NA,NA
2024-07-11T00:00:00Z,5,5GW6,-0.18,7.62,6,3.628,1,3.8080000000000003,RW,5.582451516296543e-7,1.7682198723874478,0.3167094279643104
2024-07-29T00:00:00Z,5,5GW6,-0.10499999999999998,7.62,6,3.628,1,3.733,RW,2.5667055893192537e-6,1.4408277429669618,0.47694777291652474
2024-08-30T00:00:00Z,5,5GW6,0,7.62,6,3.628,1,3.628,RW,3.354281527563948e-6,3.798367048492008,0.06910523957411556
2024-10-04T00:00:00Z,5,5GW6,-1.16,7.62,6,3.628,1,4.788,RW,6.266479080132848e-6,2.7590340352811196,0.13001805807807423
2024-11-01T00:00:00Z,5,5GW6,NA,7.62,6,3.628,1,NA,RW,3.731327954257712e-6,4.8447636126902,0.04217687132343951
2024-12-09T00:00:00Z,5,5GW6,-0.8899999999999999,7.62,6,3.628,1,4.518,RW,3.485996300937013e-6,5.027002492172216,0.03910915685467742
2025-01-10T00:00:00Z,5,5GW6,-0.7799999999999999,7.62,6,3.628,1,4.408,RW,4.511593448978033e-6,4.696504891901518,0.04481011522629099
2025-01-30T00:00:00Z,5,5GW6,-0.46,7.62,6,3.628,1,4.088,RW,5.9112568878031105e-6,2.369574329794122,0.1761141657131801
2025-03-12T00:00:00Z,5,5GW6,-0.15,7.62,6,3.628,1,3.778,RW,1.138535781196094e-5,1.7346006374903664,0.3289333160484501
2025-04-17T00:00:00Z,5,5GW6,-0.77,7.62,6,3.628,1,4.398,RW,1.016943918364715e-6,4.475636933409144,0.04940728351153666
2024-04-18T00:00:00Z,5,5GW7,0,12.192,7,NA,NA,NA,RW,6.298746797145639e-6,2.5901293262193525,0.147406816631815
2024-05-08T00:00:00Z,5,5GW7,0,12.192,7,NA,NA,NA,RW,3.2775723380919713e-6,3.2999317545506135,0.090934675715505
2024-05-30T00:00:00Z,5,5GW7,NA,12.192,7,NA,NA,NA,RW,3.209778864709591e-7,5.075972786086192,0.03865729843347802
2024-06-20T00:00:00Z,5,5GW7,-2.46,12.192,7,NA,NA,NA,RW,NA,NA,NA
2024-07-11T00:00:00Z,5,5GW7,-3.5,12.192,7,NA,NA,NA,RW,5.582451516296543e-7,1.7682198723874478,0.3167094279643104
2024-07-29T00:00:00Z,5,5GW7,0.198,12.192,7,NA,NA,NA,RW,2.5667055893192537e-6,1.4408277429669618,0.47694777291652474
2024-08-30T00:00:00Z,5,5GW7,NA,12.192,7,NA,NA,NA,RW,3.354281527563948e-6,3.798367048492008,0.06910523957411556
2024-10-04T00:00:00Z,5,5GW7,-0.875,12.192,7,NA,NA,NA,RW,6.266479080132848e-6,2.7590340352811196,0.13001805807807423
2024-11-01T00:00:00Z,5,5GW7,0.183,12.192,7,NA,NA,NA,RW,3.731327954257712e-6,4.8447636126902,0.04217687132343951
2024-12-09T00:00:00Z,5,5GW7,-0.20999999999999996,12.192,7,NA,NA,NA,RW,3.485996300937013e-6,5.027002492172216,0.03910915685467742
2025-01-30T00:00:00Z,5,5GW7,0.41,12.192,7,NA,NA,NA,RW,5.9112568878031105e-6,2.369574329794122,0.1761141657131801
2024-12-09T00:00:00Z,5,5GW8,-0.55,16.806672,8,5.341000000000001,6,5.891000000000001,upland,3.485996300937013e-6,5.027002492172216,0.03910915685467742
2025-01-10T00:00:00Z,5,5GW8,-0.28000000000000014,16.806672,8,5.341000000000001,6,5.621000000000001,upland,4.511593448978033e-6,4.696504891901518,0.04481011522629099
2025-01-30T00:00:00Z,5,5GW8,0.04,16.806672,8,5.341000000000001,6,5.301000000000001,upland,5.9112568878031105e-6,2.369574329794122,0.1761141657131801
2025-03-12T00:00:00Z,5,5GW8,0.155,16.806672,8,5.341000000000001,6,5.186000000000001,upland,1.138535781196094e-5,1.7346006374903664,0.3289333160484501
2025-04-17T00:00:00Z,5,5GW8,-0.3850000000000001,16.806672,8,5.341000000000001,6,5.726000000000001,upland,1.016943918364715e-6,4.475636933409144,0.04940728351153666
NA,NA,6GW0,NA,0,NA,0,2,NA,stream,NA,NA,NA
2024-04-18T00:00:00Z,6,6GW1,-1.0499999999999998,0.3048,1,2.5349999999999966,4,3.5849999999999964,RW,7.242224992739373e-7,0.34439748691711713,0.27567169330142904
2024-05-08T00:00:00Z,6,6GW1,-0.55,0.3048,1,2.5349999999999966,4,3.0849999999999964,RW,1.3603328745302688e-7,0.10060731570066624,0.11398360768749512
2024-05-30T00:00:00Z,6,6GW1,-1.029,0.3048,1,2.5349999999999966,4,3.5639999999999965,RW,6.2428448190443565e-9,0.04024001526731052,0.05913853645889135
2024-06-20T00:00:00Z,6,6GW1,-1.8099999999999998,0.3048,1,2.5349999999999966,4,4.344999999999996,RW,NA,NA,NA
2024-07-11T00:00:00Z,6,6GW1,-1.0899999999999999,0.3048,1,2.5349999999999966,4,3.6249999999999964,RW,2.4607671824186753e-8,0.14386457154097212,0.1466827115472416
2024-07-29T00:00:00Z,6,6GW1,-0.41,0.3048,1,2.5349999999999966,4,2.9449999999999967,RW,4.587271840825663e-8,0.39363942495270354,0.3028582057164121
2024-08-30T00:00:00Z,6,6GW1,-0.19,0.3048,1,2.5349999999999966,4,2.7249999999999965,RW,4.571132562087798e-6,0.7703122983191467,0.4870404945355345
2024-10-04T00:00:00Z,6,6GW1,-0.295,0.3048,1,2.5349999999999966,4,2.8299999999999965,RW,8.878591890731023e-6,0.6430978259813157,0.42756115791951943
2024-11-01T00:00:00Z,6,6GW1,-0.42,0.3048,1,2.5349999999999966,4,2.9549999999999965,RW,1.755897263660677e-6,0.38770459180982497,0.300018529582514
2024-12-09T00:00:00Z,6,6GW1,-1.04,0.3048,1,2.5349999999999966,4,3.5749999999999966,RW,3.7923178237144713e-7,0.10598227550817592,0.12035027251872718
2025-01-10T00:00:00Z,6,6GW1,-1.27,0.3048,1,2.5349999999999966,4,3.8049999999999966,RW,2.916339940596736e-7,0.09695128761875511,0.11303179197267516
2025-01-30T00:00:00Z,6,6GW1,NA,0.3048,1,2.5349999999999966,4,NA,RW,8.911689923191822e-7,0.5137148256654509,0.366198964973688
2025-03-12T00:00:00Z,6,6GW1,-0.21000000000000002,0.3048,1,2.5349999999999966,4,2.7449999999999966,RW,2.883912242958028e-6,0.5806571645318075,0.398957458520978
2025-04-17T00:00:00Z,6,6GW1,-0.82,0.3048,1,2.5349999999999966,4,3.3549999999999964,RW,1.4726010958148254e-7,0.18102905628243296,0.1754634509269021
2024-04-18T00:00:00Z,6,6GW2,0.020000000000000018,2.4384,3,11.067,5,11.047,RW,7.242224992739373e-7,0.34439748691711713,0.27567169330142904
2024-05-08T00:00:00Z,6,6GW2,0.35,2.4384,3,11.067,5,10.717,RW,1.3603328745302688e-7,0.10060731570066624,0.11398360768749512
2024-05-30T00:00:00Z,6,6GW2,0.12,2.4384,3,11.067,5,10.947000000000001,RW,6.2428448190443565e-9,0.04024001526731052,0.05913853645889135
2024-06-20T00:00:00Z,6,6GW2,-1.4900000000000002,2.4384,3,11.067,5,12.557,RW,NA,NA,NA
2024-07-11T00:00:00Z,6,6GW2,-0.4800000000000001,2.4384,3,11.067,5,11.547,RW,2.4607671824186753e-8,0.14386457154097212,0.1466827115472416
2024-07-29T00:00:00Z,6,6GW2,-0.09,2.4384,3,11.067,5,11.157,RW,4.587271840825663e-8,0.39363942495270354,0.3028582057164121
2024-08-30T00:00:00Z,6,6GW2,0.06,2.4384,3,11.067,5,11.007,RW,4.571132562087798e-6,0.7703122983191467,0.4870404945355345
2024-10-04T00:00:00Z,6,6GW2,0.03,2.4384,3,11.067,5,11.037,RW,8.878591890731023e-6,0.6430978259813157,0.42756115791951943
2024-11-01T00:00:00Z,6,6GW2,-0.06000000000000005,2.4384,3,11.067,5,11.127,RW,1.755897263660677e-6,0.38770459180982497,0.300018529582514
2024-12-09T00:00:00Z,6,6GW2,-0.8,2.4384,3,11.067,5,11.867,RW,3.7923178237144713e-7,0.10598227550817592,0.12035027251872718
2025-01-10T00:00:00Z,6,6GW2,-1.04,2.4384,3,11.067,5,12.107,RW,2.916339940596736e-7,0.09695128761875511,0.11303179197267516
2025-01-30T00:00:00Z,6,6GW2,0.035,2.4384,3,11.067,5,11.032,RW,8.911689923191822e-7,0.5137148256654509,0.366198964973688
2025-03-12T00:00:00Z,6,6GW2,0.05,2.4384,3,11.067,5,11.017,RW,2.883912242958028e-6,0.5806571645318075,0.398957458520978
2025-04-17T00:00:00Z,6,6GW2,-0.645,2.4384,3,11.067,5,11.712,RW,1.4726010958148254e-7,0.18102905628243296,0.1754634509269021
2024-04-18T00:00:00Z,6,6GW3,-1.42,7.9248,5,0.5219999999999985,3,1.9419999999999984,RW,7.242224992739373e-7,0.34439748691711713,0.27567169330142904
2024-05-08T00:00:00Z,6,6GW3,-1.07,7.9248,5,0.5219999999999985,3,1.5919999999999985,RW,1.3603328745302688e-7,0.10060731570066624,0.11398360768749512
2024-05-30T00:00:00Z,6,6GW3,-1.33,7.9248,5,0.5219999999999985,3,1.8519999999999985,RW,6.2428448190443565e-9,0.04024001526731052,0.05913853645889135
2024-06-20T00:00:00Z,6,6GW3,-2.64,7.9248,5,0.5219999999999985,3,3.1619999999999986,RW,NA,NA,NA
2024-07-11T00:00:00Z,6,6GW3,-1.72,7.9248,5,0.5219999999999985,3,2.241999999999998,RW,2.4607671824186753e-8,0.14386457154097212,0.1466827115472416
2024-07-29T00:00:00Z,6,6GW3,-0.06,7.9248,5,0.5219999999999985,3,0.5819999999999985,RW,4.587271840825663e-8,0.39363942495270354,0.3028582057164121
2024-08-30T00:00:00Z,6,6GW3,-0.51,7.9248,5,0.5219999999999985,3,1.0319999999999985,RW,4.571132562087798e-6,0.7703122983191467,0.4870404945355345
2024-10-04T00:00:00Z,6,6GW3,-1.345,7.9248,5,0.5219999999999985,3,1.8669999999999984,RW,8.878591890731023e-6,0.6430978259813157,0.42756115791951943
2024-11-01T00:00:00Z,6,6GW3,-0.685,7.9248,5,0.5219999999999985,3,1.2069999999999985,RW,1.755897263660677e-6,0.38770459180982497,0.300018529582514
2024-12-09T00:00:00Z,6,6GW3,-1.03,7.9248,5,0.5219999999999985,3,1.5519999999999985,RW,3.7923178237144713e-7,0.10598227550817592,0.12035027251872718
2025-01-10T00:00:00Z,6,6GW3,-1.01,7.9248,5,0.5219999999999985,3,1.5319999999999985,RW,2.916339940596736e-7,0.09695128761875511,0.11303179197267516
2025-01-30T00:00:00Z,6,6GW3,-0.5100000000000001,7.9248,5,0.5219999999999985,3,1.0319999999999987,RW,8.911689923191822e-7,0.5137148256654509,0.366198964973688
2025-03-12T00:00:00Z,6,6GW3,0.32299999999999995,7.9248,5,0.5219999999999985,3,0.1989999999999985,RW,2.883912242958028e-6,0.5806571645318075,0.398957458520978
2025-04-17T00:00:00Z,6,6GW3,-0.7899999999999999,7.9248,5,0.5219999999999985,3,1.3119999999999985,RW,1.4726010958148254e-7,0.18102905628243296,0.1754634509269021
2024-04-18T00:00:00Z,6,6GW4,0.36000000000000004,1.524,2,-0.3400000000000034,1,-0.7000000000000035,RW,7.242224992739373e-7,0.34439748691711713,0.27567169330142904
2024-05-08T00:00:00Z,6,6GW4,0.1200000000000001,1.524,2,-0.3400000000000034,1,-0.4600000000000035,RW,1.3603328745302688e-7,0.10060731570066624,0.11398360768749512
2024-05-30T00:00:00Z,6,6GW4,0.1100000000000001,1.524,2,-0.3400000000000034,1,-0.4500000000000035,RW,6.2428448190443565e-9,0.04024001526731052,0.05913853645889135
2024-06-20T00:00:00Z,6,6GW4,-1.0999999999999999,1.524,2,-0.3400000000000034,1,0.7599999999999965,RW,NA,NA,NA
2024-07-11T00:00:00Z,6,6GW4,0.27,1.524,2,-0.3400000000000034,1,-0.6100000000000034,RW,2.4607671824186753e-8,0.14386457154097212,0.1466827115472416
2024-07-29T00:00:00Z,6,6GW4,-0.5999999999999999,1.524,2,-0.3400000000000034,1,0.25999999999999646,RW,4.587271840825663e-8,0.39363942495270354,0.3028582057164121
2024-08-30T00:00:00Z,6,6GW4,-0.04,1.524,2,-0.3400000000000034,1,-0.30000000000000343,RW,4.571132562087798e-6,0.7703122983191467,0.4870404945355345
2024-10-04T00:00:00Z,6,6GW4,0,1.524,2,-0.3400000000000034,1,-0.3400000000000034,RW,8.878591890731023e-6,0.6430978259813157,0.42756115791951943
2024-11-01T00:00:00Z,6,6GW4,0.35400000000000004,1.524,2,-0.3400000000000034,1,-0.6940000000000035,RW,1.755897263660677e-6,0.38770459180982497,0.300018529582514
2024-12-09T00:00:00Z,6,6GW4,-0.46,1.524,2,-0.3400000000000034,1,0.11999999999999661,RW,3.7923178237144713e-7,0.10598227550817592,0.12035027251872718
2025-01-10T00:00:00Z,6,6GW4,-0.46,1.524,2,-0.3400000000000034,1,0.11999999999999661,RW,2.916339940596736e-7,0.09695128761875511,0.11303179197267516
2025-01-30T00:00:00Z,6,6GW4,-0.11499999999999999,1.524,2,-0.3400000000000034,1,-0.22500000000000342,RW,8.911689923191822e-7,0.5137148256654509,0.366198964973688
2025-03-12T00:00:00Z,6,6GW4,-0.04999999999999999,1.524,2,-0.3400000000000034,1,-0.2900000000000034,RW,2.883912242958028e-6,0.5806571645318075,0.398957458520978
2025-04-17T00:00:00Z,6,6GW4,-0.34,1.524,2,-0.3400000000000034,1,-3.3861802251067274e-15,RW,1.4726010958148254e-7,0.18102905628243296,0.1754634509269021
2024-04-18T00:00:00Z,6,6GW5,-1.17,7.62,4,-3.325000000000003,0,-2.155000000000003,upland,7.242224992739373e-7,0.34439748691711713,0.27567169330142904
2024-05-08T00:00:00Z,6,6GW5,-0.8899999999999999,7.62,4,-3.325000000000003,0,-2.435000000000003,upland,1.3603328745302688e-7,0.10060731570066624,0.11398360768749512
2024-05-30T00:00:00Z,6,6GW5,-1.1600000000000001,7.62,4,-3.325000000000003,0,-2.1650000000000027,upland,6.2428448190443565e-9,0.04024001526731052,0.05913853645889135
2024-06-20T00:00:00Z,6,6GW5,-2.79,7.62,4,-3.325000000000003,0,-0.5350000000000028,upland,NA,NA,NA
2024-07-11T00:00:00Z,6,6GW5,-2.14,7.62,4,-3.325000000000003,0,-1.1850000000000027,upland,2.4607671824186753e-8,0.14386457154097212,0.1466827115472416
2024-07-29T00:00:00Z,6,6GW5,-1.5,7.62,4,-3.325000000000003,0,-1.8250000000000028,upland,4.587271840825663e-8,0.39363942495270354,0.3028582057164121
2024-08-30T00:00:00Z,6,6GW5,-0.98,7.62,4,-3.325000000000003,0,-2.345000000000003,upland,4.571132562087798e-6,0.7703122983191467,0.4870404945355345
2024-10-04T00:00:00Z,6,6GW5,-0.3999999999999999,7.62,4,-3.325000000000003,0,-2.925000000000003,upland,8.878591890731023e-6,0.6430978259813157,0.42756115791951943
2024-11-01T00:00:00Z,6,6GW5,-1.3199999999999998,7.62,4,-3.325000000000003,0,-2.005000000000003,upland,1.755897263660677e-6,0.38770459180982497,0.300018529582514
2024-12-09T00:00:00Z,6,6GW5,-2.08,7.62,4,-3.325000000000003,0,-1.2450000000000028,upland,3.7923178237144713e-7,0.10598227550817592,0.12035027251872718
2025-01-30T00:00:00Z,6,6GW5,-1.2479999999999998,7.62,4,-3.325000000000003,0,-2.077000000000003,upland,8.911689923191822e-7,0.5137148256654509,0.366198964973688
