Date,ID,Site,surface2WT,Distance_m,DistanceID,surface_elevation_m,WT.ID,WT_elevations,well_types,qL_m2.sec,stream.w,stream.depth,DIC,DOC,DOC_g.m2.day,DIC_g.m2.day
2025-04-17T00:00:00Z,5,5GW2,-0.2700000000000001,2.1336,3,4.082999999999998,3,4.352999999999999,RW,1.016943918364715e-6,4.475636933409144,0.04940728351153666,15.4899,39.130399999999995,0.7681927149474466,0.3040916610937904
2024-04-18T00:00:00Z,5,5GW3,-0.495,1.2192,2,6.972999999999999,7,7.467999999999999,RW,6.298746797145639e-6,2.5901293262193525,0.147406816631815,NA,NA,NA,NA
2024-05-08T00:00:00Z,5,5GW3,0.28500000000000003,1.2192,2,6.972999999999999,7,6.687999999999999,RW,3.2775723380919713e-6,3.2999317545506135,0.090934675715505,43.695,100.94365,8.66243669794633,3.7496679733372513
2024-05-30T00:00:00Z,5,5GW3,0.225,1.2192,2,6.972999999999999,7,6.747999999999999,RW,3.209778864709591e-7,5.075972786086192,0.03865729843347802,30.3195,66.68971,0.36435807538991044,0.16565006305747004
2024-06-20T00:00:00Z,5,5GW3,-0.755,1.2192,2,6.972999999999999,7,7.727999999999999,RW,NA,NA,NA,NA,NA,NA,NA
2024-07-11T00:00:00Z,5,5GW3,0.3,1.2192,2,6.972999999999999,7,6.672999999999999,RW,5.582451516296543e-7,1.7682198723874478,0.3167094279643104,8.123199999999999,64.53763000000001,1.7604165715543385,0.22157950166515564
2024-07-11T00:00:00Z,5,5GW3,0.3,1.2192,2,6.972999999999999,7,6.672999999999999,RW,5.582451516296543e-7,1.7682198723874478,0.3167094279643104,8.123199999999999,64.53763000000001,1.7604165715543385,0.22157950166515564
2024-07-11T00:00:00Z,5,5GW3,0.3,1.2192,2,6.972999999999999,7,6.672999999999999,RW,5.582451516296543e-7,1.7682198723874478,0.3167094279643104,8.123199999999999,64.53763000000001,1.7604165715543385,0.22157950166515564
2024-07-11T00:00:00Z,5,5GW3,0.3,1.2192,2,6.972999999999999,7,6.672999999999999,RW,5.582451516296543e-7,1.7682198723874478,0.3167094279643104,8.123199999999999,64.53763000000001,1.7604165715543385,0.22157950166515564
2024-07-29T00:00:00Z,5,5GW3,0.19,1.2192,2,6.972999999999999,7,6.782999999999999,RW,2.5667055893192537e-6,1.4408277429669618,0.47694777291652474,17.029099999999996,86.77579000000001,13.355996998342476,2.6210145535347333
2024-08-30T00:00:00Z,5,5GW3,-0.645,1.2192,2,6.972999999999999,7,7.6179999999999986,RW,3.354281527563948e-6,3.798367048492008,0.06910523957411556,45.397,80.94724000000001,6.176157588621634,3.4637255828692393
2024-10-04T00:00:00Z,5,5GW3,-0.09499999999999996,1.2192,2,6.972999999999999,7,7.067999999999999,RW,6.266479080132848e-6,2.7590340352811196,0.13001805807807423,4.04395,65.34466,12.823021820661381,0.7935714883460039
2024-11-01T00:00:00Z,5,5GW3,0.755,1.2192,2,6.972999999999999,7,6.217999999999999,RW,3.731327954257712e-6,4.8447636126902,0.04217687132343951,17.373199999999997,54.91305,3.6540975633221016,1.1560706933435227
2024-11-01T00:00:00Z,5,5GW3,0.755,1.2192,2,6.972999999999999,7,6.217999999999999,RW,3.731327954257712e-6,4.8447636126902,0.04217687132343951,17.373199999999997,41.9816,2.7935957347909683,1.1560706933435227
2024-12-09T00:00:00Z,5,5GW3,-0.4800000000000001,1.2192,2,6.972999999999999,7,7.452999999999999,RW,3.485996300937013e-6,5.027002492172216,0.03910915685467742,39.477,39.635299999999994,2.374727128602967,2.3652426714534607
2025-01-10T00:00:00Z,5,5GW3,-0.28500000000000003,1.2192,2,6.972999999999999,7,7.257999999999999,RW,4.511593448978033e-6,4.696504891901518,0.04481011522629099,5.1891,94.0457,7.805628256649993,0.43068620454292406
2025-01-30T00:00:00Z,5,5GW3,0,1.2192,2,6.972999999999999,7,6.972999999999999,RW,5.9112568878031105e-6,2.369574329794122,0.1761141657131801,27.0635,38.2691,8.24843369951447,5.833204476374147
2025-03-12T00:00:00Z,5,5GW3,0.282,1.2192,2,6.972999999999999,7,6.690999999999999,RW,1.138535781196094e-5,1.7346006374903664,0.3289333160484501,11.368099999999998,32.1806,18.249671939444333,6.446868472769219
2025-03-12T00:00:00Z,5,5GW3,0.282,1.2192,2,6.972999999999999,7,6.690999999999999,RW,1.138535781196094e-5,1.7346006374903664,0.3289333160484501,11.368099999999998,32.1806,18.249671939444333,6.446868472769219
2025-04-17T00:00:00Z,5,5GW3,-0.32999999999999996,1.2192,2,6.972999999999999,7,7.302999999999999,RW,1.016943918364715e-6,4.475636933409144,0.04940728351153666,30.045699999999997,36.2495,0.7116360124222463,0.5898454361697425
2024-04-18T00:00:00Z,5,5GW4,-1.39,0.3048,1,4.755000000000003,5,6.145000000000002,RW,6.298746797145639e-6,2.5901293262193525,0.147406816631815,NA,NA,NA,NA
2024-05-08T00:00:00Z,5,5GW4,-0.8200000000000001,0.3048,1,4.755000000000003,5,5.575000000000003,RW,3.2775723380919713e-6,3.2999317545506135,0.090934675715505,NA,NA,NA,NA
2024-05-30T00:00:00Z,5,5GW4,-0.8600000000000001,0.3048,1,4.755000000000003,5,5.615000000000003,RW,3.209778864709591e-7,5.075972786086192,0.03865729843347802,22.7715,59.15743,0.3232055940836052,0.12441169580346571
2024-06-20T00:00:00Z,5,5GW4,-1.25,0.3048,1,4.755000000000003,5,6.005000000000003,RW,NA,NA,NA,NA,NA,NA,NA
2024-07-11T00:00:00Z,5,5GW4,-0.23,0.3048,1,4.755000000000003,5,4.985000000000003,RW,5.582451516296543e-7,1.7682198723874478,0.3167094279643104,32.2139,62.35566,1.700898176679373,0.8787103492085826
2024-07-11T00:00:00Z,5,5GW4,-0.23,0.3048,1,4.755000000000003,5,4.985000000000003,RW,5.582451516296543e-7,1.7682198723874478,0.3167094279643104,32.2139,62.35566,1.700898176679373,0.8787103492085826
2024-07-11T00:00:00Z,5,5GW4,-0.23,0.3048,1,4.755000000000003,5,4.985000000000003,RW,5.582451516296543e-7,1.7682198723874478,0.3167094279643104,32.2139,62.35566,1.700898176679373,0.8787103492085826
2024-07-11T00:00:00Z,5,5GW4,-0.23,0.3048,1,4.755000000000003,5,4.985000000000003,RW,5.582451516296543e-7,1.7682198723874478,0.3167094279643104,32.2139,62.35566,1.700898176679373,0.8787103492085826
2024-07-29T00:00:00Z,5,5GW4,-0.4,0.3048,1,4.755000000000003,5,5.155000000000003,RW,2.5667055893192537e-6,1.4408277429669618,0.47694777291652474,32.27310000000001,70.27651,10.81652908736394,4.96727747136853
2024-08-30T00:00:00Z,5,5GW4,0.5399999999999999,0.3048,1,4.755000000000003,5,4.2150000000000025,RW,3.354281527563948e-6,3.798367048492008,0.06910523957411556,39.107,85.90898,6.554731189818752,2.9838076606222295
2024-10-04T00:00:00Z,5,5GW4,-1.38,0.3048,1,4.755000000000003,5,6.1350000000000025,RW,6.266479080132848e-6,2.7590340352811196,0.13001805807807423,2.71824,63.342029999999994,12.430032275858313,0.5334185047989322
2024-11-01T00:00:00Z,5,5GW4,0.24,0.3048,1,4.755000000000003,5,4.515000000000002,RW,3.731327954257712e-6,4.8447636126902,0.04217687132343951,9.6698,69.94772,4.654554668005814,0.6434607550994175
2024-12-09T00:00:00Z,5,5GW4,-0.8600000000000001,0.3048,1,4.755000000000003,5,5.615000000000003,RW,3.485996300937013e-6,5.027002492172216,0.03910915685467742,21.3026,56.4158,3.3801215265644338,1.276333524150885
2025-01-10T00:00:00Z,5,5GW4,-0.8700000000000001,0.3048,1,4.755000000000003,5,5.625000000000003,RW,4.511593448978033e-6,4.696504891901518,0.04481011522629099,40.069,46.82269999999999,3.8862020291480155,3.3256567670367554
2025-01-30T00:00:00Z,5,5GW4,0.30499999999999994,0.3048,1,4.755000000000003,5,4.450000000000003,RW,5.9112568878031105e-6,2.369574329794122,0.1761141657131801,23.781599999999997,41.357899999999994,8.914186539561928,5.125831306938843
2025-03-12T00:00:00Z,5,5GW4,-0.519,0.3048,1,4.755000000000003,5,5.274000000000003,RW,1.138535781196094e-5,1.7346006374903664,0.3289333160484501,25.2875,45.040699999999994,25.542656100971715,14.340583431281535
2025-03-12T00:00:00Z,5,5GW4,-0.519,0.3048,1,4.755000000000003,5,5.274000000000003,RW,1.138535781196094e-5,1.7346006374903664,0.3289333160484501,25.2875,45.040699999999994,25.542656100971715,14.340583431281535
2025-04-17T00:00:00Z,5,5GW4,-1.01,0.3048,1,4.755000000000003,5,5.765000000000002,RW,1.016943918364715e-6,4.475636933409144,0.04940728351153666,20.595899999999997,50.327299999999994,0.9880058783701323,0.40433065692622905
2024-04-18T00:00:00Z,5,5GW5,-0.11,4.8768,5,3.7040000000000006,2,3.814000000000001,RW,6.298746797145639e-6,2.5901293262193525,0.147406816631815,NA,NA,NA,NA
2024-05-08T00:00:00Z,5,5GW5,0.34,4.8768,5,3.7040000000000006,2,3.3640000000000008,RW,3.2775723380919713e-6,3.2999317545506135,0.090934675715505,33.0982,92.54456,7.94167233639061,2.8403080561874585
2024-05-30T00:00:00Z,5,5GW5,0.28,4.8768,5,3.7040000000000006,2,3.4240000000000004,RW,3.209778864709591e-7,5.075972786086192,0.03865729843347802,26.5788,64.05939000000001,0.3499873676321531,0.1452128134036473
2024-06-20T00:00:00Z,5,5GW5,-0.12,4.8768,5,3.7040000000000006,2,3.8240000000000007,RW,NA,NA,NA,NA,NA,NA,NA
2024-07-11T00:00:00Z,5,5GW5,0.3,4.8768,5,3.7040000000000006,2,3.404000000000001,RW,5.582451516296543e-7,1.7682198723874478,0.3167094279643104,16.884800000000002,76.91209,2.0979592493383894,0.460572873955562
2024-07-11T00:00:00Z,5,5GW5,0.3,4.8768,5,3.7040000000000006,2,3.404000000000001,RW,5.582451516296543e-7,1.7682198723874478,0.3167094279643104,16.884800000000002,76.91209,2.0979592493383894,0.460572873955562
2024-07-11T00:00:00Z,5,5GW5,0.3,4.8768,5,3.7040000000000006,2,3.404000000000001,RW,5.582451516296543e-7,1.7682198723874478,0.3167094279643104,16.884800000000002,76.91209,2.0979592493383894,0.460572873955562
2024-07-11T00:00:00Z,5,5GW5,0.3,4.8768,5,3.7040000000000006,2,3.404000000000001,RW,5.582451516296543e-7,1.7682198723874478,0.3167094279643104,16.884800000000002,76.91209,2.0979592493383894,0.460572873955562
2024-07-29T00:00:00Z,5,5GW5,0.36,4.8768,5,3.7040000000000006,2,3.3440000000000007,RW,2.5667055893192537e-6,1.4408277429669618,0.47694777291652474,9.1666,87.3437,13.44340621991601,1.4108668107199733
2024-08-30T00:00:00Z,5,5GW5,-0.6900000000000001,4.8768,5,3.7040000000000006,2,4.394000000000001,RW,3.354281527563948e-6,3.798367048492008,0.06910523957411556,23.9148,80.05054000000001,6.1077406727426355,1.8246647260656275
2024-10-04T00:00:00Z,5,5GW5,-0.04000000000000003,4.8768,5,3.7040000000000006,2,3.7440000000000007,RW,6.266479080132848e-6,2.7590340352811196,0.13001805807807423,1.50575,73.2954,14.383248968685491,0.2954834428163047
2024-11-01T00:00:00Z,5,5GW5,NA,4.8768,5,3.7040000000000006,2,NA,RW,3.731327954257712e-6,4.8447636126902,0.04217687132343951,11.290399999999998,72.42859,4.819640035180264,0.7513008861997623
2024-12-09T00:00:00Z,5,5GW5,-0.24,4.8768,5,3.7040000000000006,2,3.944000000000001,RW,3.485996300937013e-6,5.027002492172216,0.03910915685467742,29.908800000000003,41.77369999999999,2.5028481846263753,1.7919692482196536
2025-01-10T00:00:00Z,5,5GW5,-0.2,4.8768,5,3.7040000000000006,2,3.904000000000001,RW,4.511593448978033e-6,4.696504891901518,0.04481011522629099,26.7342,46.9118,3.8935971729734917,2.218891740280866
2025-01-30T00:00:00Z,5,5GW5,0.04,4.8768,5,3.7040000000000006,2,3.6640000000000006,RW,5.9112568878031105e-6,2.369574329794122,0.1761141657131801,22.6716,50.0303,10.783415667387493,4.886584462710444
2025-03-12T00:00:00Z,5,5GW5,0.281,4.8768,5,3.7040000000000006,2,3.4230000000000005,RW,1.138535781196094e-5,1.7346006374903664,0.3289333160484501,8.3896,56.4158,31.993494285417416,4.757756154427269
2025-03-12T00:00:00Z,5,5GW5,0.281,4.8768,5,3.7040000000000006,2,3.4230000000000005,RW,1.138535781196094e-5,1.7346006374903664,0.3289333160484501,8.3896,56.4158,31.993494285417416,4.757756154427269
2025-04-17T00:00:00Z,5,5GW5,-0.235,4.8768,5,3.7040000000000006,2,3.939000000000001,RW,1.016943918364715e-6,4.475636933409144,0.04940728351153666,32.5543,50.7728,0.9967517602039262,0.6390932906439407
2024-04-18T00:00:00Z,5,5GW6,-1.26,7.62,6,3.628,1,4.888,RW,6.298746797145639e-6,2.5901293262193525,0.147406816631815,NA,NA,NA,NA
2024-05-08T00:00:00Z,5,5GW6,-0.94,7.62,6,3.628,1,4.568,RW,3.2775723380919713e-6,3.2999317545506135,0.090934675715505,NA,NA,NA,NA
2024-05-30T00:00:00Z,5,5GW6,-0.94,7.62,6,3.628,1,4.568,RW,3.209778864709591e-7,5.075972786086192,0.03865729843347802,26.2976,78.79516,0.4304959917750438,0.14367648207457656
2024-06-20T00:00:00Z,5,5GW6,-1.24,7.62,6,3.628,1,4.868,RW,NA,NA,NA,NA,NA,NA,NA
2024-07-11T00:00:00Z,5,5GW6,-0.18,7.62,6,3.628,1,3.808,RW,5.582451516296543e-7,1.7682198723874478,0.3167094279643104,14.846099999999998,66.09191000000001,1.80281323639678,0.4049625073457587
2024-07-11T00:00:00Z,5,5GW6,-0.18,7.62,6,3.628,1,3.808,RW,5.582451516296543e-7,1.7682198723874478,0.3167094279643104,14.846099999999998,66.09191000000001,1.80281323639678,0.4049625073457587
2024-07-11T00:00:00Z,5,5GW6,-0.18,7.62,6,3.628,1,3.808,RW,5.582451516296543e-7,1.7682198723874478,0.3167094279643104,14.846099999999998,66.09191000000001,1.80281323639678,0.4049625073457587
2024-07-11T00:00:00Z,5,5GW6,-0.18,7.62,6,3.628,1,3.808,RW,5.582451516296543e-7,1.7682198723874478,0.3167094279643104,14.846099999999998,66.09191000000001,1.80281323639678,0.4049625073457587
2024-07-29T00:00:00Z,5,5GW6,-0.10499999999999998,7.62,6,3.628,1,3.733,RW,2.5667055893192537e-6,1.4408277429669618,0.47694777291652474,26.7305,79.36307000000001,12.215076632540526,4.114194497845465
2024-08-30T00:00:00Z,5,5GW6,0,7.62,6,3.628,1,3.628,RW,3.354281527563948e-6,3.798367048492008,0.06910523957411556,NA,NA,NA,NA
2024-10-04T00:00:00Z,5,5GW6,-1.16,7.62,6,3.628,1,4.788,RW,6.266479080132848e-6,2.7590340352811196,0.13001805807807423,1.5660600000000002,103.66364000000002,20.34261281226631,0.307318479466646
2024-11-01T00:00:00Z,5,5GW6,NA,7.62,6,3.628,1,NA,RW,3.731327954257712e-6,4.8447636126902,0.04217687132343951,NA,NA,NA,NA
2024-12-09T00:00:00Z,5,5GW6,-0.8899999999999999,7.62,6,3.628,1,4.518,RW,3.485996300937013e-6,5.027002492172216,0.03910915685467742,32.299,60.395599999999995,3.618569047496887,1.9351767622989418
2025-01-10T00:00:00Z,5,5GW6,-0.7799999999999999,7.62,6,3.628,1,4.408,RW,4.511593448978033e-6,4.696504891901518,0.04481011522629099,41.474999999999994,41.65489999999999,3.4572836872704413,3.442352302599251
2025-01-30T00:00:00Z,5,5GW6,-0.46,7.62,6,3.628,1,4.088,RW,5.9112568878031105e-6,2.369574329794122,0.1761141657131801,13.791599999999995,68.8007,14.829144464598992,2.972609708883243
2025-03-12T00:00:00Z,5,5GW6,-0.15,7.62,6,3.628,1,3.778,RW,1.138535781196094e-5,1.7346006374903664,0.3289333160484501,14.5723,76.7009,43.49720833235322,8.263975637594223
2025-03-12T00:00:00Z,5,5GW6,-0.15,7.62,6,3.628,1,3.778,RW,1.138535781196094e-5,1.7346006374903664,0.3289333160484501,14.5723,76.7009,43.49720833235322,8.263975637594223
2025-04-17T00:00:00Z,5,5GW6,-0.77,7.62,6,3.628,1,4.398,RW,1.016943918364715e-6,4.475636933409144,0.04940728351153666,27.4853,96.4217,1.8929131187733375,0.5395806643465196
2024-04-18T00:00:00Z,5,5GW7,0,12.192,7,NA,NA,NA,RW,6.298746797145639e-6,2.5901293262193525,0.147406816631815,NA,NA,NA,NA
2024-05-08T00:00:00Z,5,5GW7,0,12.192,7,NA,NA,NA,RW,3.2775723380919713e-6,3.2999317545506135,0.090934675715505,NA,NA,NA,NA
2024-05-30T00:00:00Z,5,5GW7,NA,12.192,7,NA,NA,NA,RW,3.209778864709591e-7,5.075972786086192,0.03865729843347802,NA,NA,NA,NA
2024-06-20T00:00:00Z,5,5GW7,-2.46,12.192,7,NA,NA,NA,RW,NA,NA,NA,NA,NA,NA,NA
2024-07-11T00:00:00Z,5,5GW7,-3.5,12.192,7,NA,NA,NA,RW,5.582451516296543e-7,1.7682198723874478,0.3167094279643104,13.5881,63.90994,1.743294841521814,0.370647580581089
2024-07-11T00:00:00Z,5,5GW7,-3.5,12.192,7,NA,NA,NA,RW,5.582451516296543e-7,1.7682198723874478,0.3167094279643104,13.5881,63.90994,1.743294841521814,0.370647580581089
2024-07-11T00:00:00Z,5,5GW7,-3.5,12.192,7,NA,NA,NA,RW,5.582451516296543e-7,1.7682198723874478,0.3167094279643104,13.5881,63.90994,1.743294841521814,0.370647580581089
2024-07-11T00:00:00Z,5,5GW7,-3.5,12.192,7,NA,NA,NA,RW,5.582451516296543e-7,1.7682198723874478,0.3167094279643104,13.5881,63.90994,1.743294841521814,0.370647580581089
2024-07-29T00:00:00Z,5,5GW7,0.198,12.192,7,NA,NA,NA,RW,2.5667055893192537e-6,1.4408277429669618,0.47694777291652474,7.4757,67.16795,10.338078611382477,1.1506138608534573
2024-08-30T00:00:00Z,5,5GW7,NA,12.192,7,NA,NA,NA,RW,3.354281527563948e-6,3.798367048492008,0.06910523957411556,18.2538,37.81597,2.8853039348418545,1.392738596043318
2024-10-04T00:00:00Z,5,5GW7,-0.875,12.192,7,NA,NA,NA,RW,6.266479080132848e-6,2.7590340352811196,0.13001805807807423,10.7206,52.402289999999994,10.28325356842664,2.1037753923669107
2024-11-01T00:00:00Z,5,5GW7,0.183,12.192,7,NA,NA,NA,RW,3.731327954257712e-6,4.8447636126902,0.04217687132343951,6.5692,52.61152,3.500946078112071,0.4371364860078898
2024-12-09T00:00:00Z,5,5GW7,-0.20999999999999996,12.192,7,NA,NA,NA,RW,3.485996300937013e-6,5.027002492172216,0.03910915685467742,37.0979,12.822139999999996,0.7682314427983449,2.2227002077491536
2025-01-30T00:00:00Z,5,5GW7,0.41,12.192,7,NA,NA,NA,RW,5.9112568878031105e-6,2.369574329794122,0.1761141657131801,18.664499999999997,74.1764,15.987810465066204,4.022903355045919
2024-12-09T00:00:00Z,5,5GW8,-0.55,16.806672,8,5.341000000000001,6,5.891000000000001,upland,3.485996300937013e-6,5.027002492172216,0.03910915685467742,42.141,48.15919999999999,2.8854318935851633,2.524854761448952
2025-01-10T00:00:00Z,5,5GW8,-0.28000000000000014,16.806672,8,5.341000000000001,6,5.621000000000001,upland,4.511593448978033e-6,4.696504891901518,0.04481011522629099,12.8555,54.3071,4.507394110487952,1.0669839668731689
2025-01-30T00:00:00Z,5,5GW8,0.04,16.806672,8,5.341000000000001,6,5.301000000000001,upland,5.9112568878031105e-6,2.369574329794122,0.1761141657131801,NA,NA,NA,NA
2025-03-12T00:00:00Z,5,5GW8,0.155,16.806672,8,5.341000000000001,6,5.186000000000001,upland,1.138535781196094e-5,1.7346006374903664,0.3289333160484501,NA,NA,NA,NA
2025-04-17T00:00:00Z,5,5GW8,-0.3850000000000001,16.806672,8,5.341000000000001,6,5.726000000000001,upland,1.016943918364715e-6,4.475636933409144,0.04940728351153666,NA,NA,NA,NA
NA,NA,6GW0,NA,0,NA,0,2,NA,stream,NA,NA,NA,NA,NA,NA,NA
2024-04-18T00:00:00Z,6,6GW1,-1.0499999999999998,0.3048,1,2.5349999999999966,4,3.5849999999999964,RW,7.242224992739373e-7,0.34439748691711713,0.27567169330142904,NA,NA,NA,NA
