Date,FDOM
2023-03-13T12:00:00Z,46.13121
2023-03-13T13:00:00Z,46.79053
2023-03-13T14:00:00Z,47.23322
2023-03-13T15:00:00Z,47.12254
2023-03-13T16:00:00Z,47.3992
2023-03-13T17:00:00Z,47.32998
2023-03-13T18:00:00Z,47.01185
2023-03-13T19:00:00Z,46.72133
2023-03-13T20:00:00Z,46.79331
2023-03-13T21:00:00Z,47.03385
2023-03-13T22:00:00Z,47.57386
2023-03-13T23:00:00Z,48.19013
2023-03-14T00:00:00Z,48.48096
2023-03-14T01:00:00Z,48.34258
2023-03-14T02:00:00Z,48.42559
2023-03-14T03:00:00Z,48.14877
2023-03-14T04:00:00Z,48.43934
2023-03-14T05:00:00Z,49.22918
2023-03-14T06:00:00Z,48.45935
2023-03-14T07:00:00Z,48.7965
2023-03-14T08:00:00Z,48.64938
2023-03-14T09:00:00Z,48.64415
2023-03-14T10:00:00Z,49.13605
2023-03-14T11:00:00Z,48.50757
2023-03-14T12:00:00Z,48.50855
2023-03-14T13:00:00Z,48.78543
2023-03-14T14:00:00Z,47.95509
2023-03-14T15:00:00Z,48.83006
2023-03-14T16:00:00Z,47.99717
2023-03-14T17:00:00Z,48.10991
2023-03-14T18:00:00Z,47.08042
2023-03-14T19:00:00Z,47.95509
2023-03-14T20:00:00Z,46.97248
2023-03-14T21:00:00Z,47.18005
2023-03-14T22:00:00Z,47.9959
2023-03-14T23:00:00Z,48.06788
2023-03-15T00:00:00Z,47.14637
2023-03-15T01:00:00Z,51.47202
2023-03-15T02:00:00Z,51.70851
2023-03-15T03:00:00Z,51.91442
2023-03-15T04:00:00Z,51.43018
2023-03-15T05:00:00Z,51.86485
2023-03-15T06:00:00Z,52.32118
2023-03-15T07:00:00Z,52.32118
2023-03-15T08:00:00Z,51.62621
2023-03-15T09:00:00Z,52.11269
2023-03-15T10:00:00Z,51.7652
2023-03-15T11:00:00Z,53.2187
2023-03-15T12:00:00Z,52.0248
2023-03-15T13:00:00Z,52.23639
2023-03-15T14:00:00Z,52.51164
2023-03-15T15:00:00Z,52.05746
2023-03-15T16:00:00Z,51.7434
2023-03-15T17:00:00Z,50.86634
2023-03-15T18:00:00Z,51.54661
2023-03-15T19:00:00Z,51.22105
2023-03-15T20:00:00Z,51.67776
2023-03-15T21:00:00Z,46.18364
2023-03-15T22:00:00Z,50.86504
2023-03-15T23:00:00Z,51.76917
2023-03-16T00:00:00Z,52.01134
2023-03-16T01:00:00Z,51.01569
2023-03-16T02:00:00Z,51.89454
2023-03-16T03:00:00Z,49.67962
2023-03-16T04:00:00Z,51.60358
2023-03-16T05:00:00Z,52.05213
2023-03-16T06:00:00Z,51.19643
2023-03-16T07:00:00Z,51.59834
2023-03-16T08:00:00Z,50.58756
2023-03-16T09:00:00Z,51.0275
2023-03-16T10:00:00Z,51.98574
2023-03-16T11:00:00Z,51.19352
2023-03-16T12:00:00Z,51.89671
2023-03-16T13:00:00Z,51.53827
2023-03-16T14:00:00Z,51.42501
2023-03-16T15:00:00Z,50.16258
2023-03-16T16:00:00Z,51.26248
2023-03-16T17:00:00Z,50.2325
2023-03-16T18:00:00Z,49.07302
2023-03-16T19:00:00Z,50.71944
2023-03-16T20:00:00Z,50.15554
2023-03-16T21:00:00Z,49.0308
2023-03-16T22:00:00Z,50.86127
2023-03-16T23:00:00Z,49.90638
2023-03-17T00:00:00Z,50.50146
2023-03-17T01:00:00Z,50.12779
2023-03-17T02:00:00Z,50.57059
2023-03-17T03:00:00Z,49.98935
2023-03-17T04:00:00Z,51.11031
2023-03-17T05:00:00Z,50.77817
2023-03-17T06:00:00Z,51.01344
2023-03-17T07:00:00Z,50.30883
2023-03-17T08:00:00Z,51.01301
2023-03-17T09:00:00Z,50.54288
2023-03-17T10:00:00Z,50.24841
2023-03-17T11:00:00Z,49.47473
2023-03-17T12:00:00Z,50.36802
2023-03-17T13:00:00Z,48.84232
2023-03-17T14:00:00Z,48.1775
2023-03-17T15:00:00Z,48.73858
2023-03-17T16:00:00Z,49.69271
2023-03-17T17:00:00Z,49.63902
2023-03-17T18:00:00Z,48.84297
2023-03-17T19:00:00Z,49.02137
2023-03-17T20:00:00Z,49.13814
2023-03-17T21:00:00Z,49.22527
2023-03-17T22:00:00Z,49.36352
2023-03-17T23:00:00Z,48.96209
2023-03-18T00:00:00Z,48.74091
2023-03-18T01:00:00Z,48.49195
2023-03-18T02:00:00Z,48.90678
2023-03-18T03:00:00Z,47.77271
2023-03-18T04:00:00Z,48.69943
2023-03-18T05:00:00Z,48.81021
2023-03-18T06:00:00Z,48.74091
2023-03-18T07:00:00Z,48.93459
2023-03-18T08:00:00Z,48.53332
2023-03-18T09:00:00Z,48.42274
2023-03-18T10:00:00Z,48.21544
2023-03-18T11:00:00Z,47.70348
2023-03-18T12:00:00Z,47.49594
2023-03-18T13:00:00Z,47.44058
2023-03-18T14:00:00Z,47.85574
2023-03-18T15:00:00Z,48.2298
2023-03-18T16:00:00Z,48.31895
2023-03-18T17:00:00Z,48.42441
2023-03-18T18:00:00Z,48.67469
2023-03-18T19:00:00Z,47.74752
2023-03-18T20:00:00Z,48.72998
2023-03-18T21:00:00Z,48.5224
2023-03-18T22:00:00Z,48.05169
2023-03-18T23:00:00Z,47.72257
2023-03-19T00:00:00Z,48.39148
2023-03-19T01:00:00Z,48.36755
2023-03-19T02:00:00Z,48.3678
2023-03-19T03:00:00Z,49.76649
2023-03-19T04:00:00Z,49.92087
2023-03-19T05:00:00Z,49.46575
2023-03-19T06:00:00Z,50.02018
2023-03-19T07:00:00Z,50.49056
2023-03-19T08:00:00Z,49.85311
2023-03-19T09:00:00Z,49.78323
2023-03-19T10:00:00Z,49.86076
2023-03-19T11:00:00Z,51.11372
