Date,LowSpC,FullSpC,time
2022-01-28T16:43:56Z,6.4,6,16:43:56
2022-01-28T16:44:01Z,6.4,5.6,16:44:01
2022-01-28T16:44:05Z,NA,NA,16:44:05
2022-01-28T16:44:06Z,6.6,6,16:44:06
2022-01-28T16:44:11Z,6.1,5.6,16:44:11
2022-01-28T16:44:16Z,5.9,4.8,16:44:16
2022-01-28T16:44:21Z,5.8,4.8,16:44:21
2022-01-28T16:44:26Z,5.7,4.8,16:44:26
2022-01-28T16:44:31Z,5.7,5.2,16:44:31
2022-01-28T16:44:36Z,5.7,5.2,16:44:36
2022-01-28T16:44:41Z,5.8,5.2,16:44:41
2022-01-28T16:44:46Z,5.8,5.2,16:44:46
2022-01-28T16:44:51Z,76.9,64.4,16:44:51
2022-01-28T16:44:56Z,128.6,127.4,16:44:56
2022-01-28T16:45:01Z,127.7,126.6,16:45:01
2022-01-28T16:45:06Z,127.3,126.2,16:45:06
2022-01-28T16:45:11Z,128,127,16:45:11
2022-01-28T16:45:16Z,127.7,126.6,16:45:16
2022-01-28T16:45:21Z,126.9,125.8,16:45:21
2022-01-28T16:45:26Z,126.2,125,16:45:26
2022-01-28T16:45:31Z,125.7,124.7,16:45:31
2022-01-28T16:45:36Z,125.8,124.3,16:45:36
2022-01-28T16:45:41Z,125,123.9,16:45:41
2022-01-28T16:45:46Z,125,123.9,16:45:46
2022-01-28T16:45:51Z,126,125.1,16:45:51
2022-01-28T16:45:56Z,128.8,127.4,16:45:56
2022-01-28T16:46:01Z,131,129.7,16:46:01
2022-01-28T16:46:06Z,132.1,130.9,16:46:06
2022-01-28T16:46:11Z,131.2,130.1,16:46:11
2022-01-28T16:46:16Z,129.4,128.6,16:46:16
2022-01-28T16:46:21Z,128.3,127.4,16:46:21
2022-01-28T16:46:26Z,127.1,126.2,16:46:26
2022-01-28T16:46:31Z,127.4,126.2,16:46:31
2022-01-28T16:46:36Z,127.8,126.6,16:46:36
2022-01-28T16:46:41Z,129.4,128.2,16:46:41
2022-01-28T16:46:46Z,130.4,129.4,16:46:46
2022-01-28T16:46:51Z,130.4,129.4,16:46:51
2022-01-28T16:46:56Z,130.7,129.8,16:46:56
2022-01-28T16:47:01Z,129.7,128.6,16:47:01
2022-01-28T16:47:06Z,128.4,127.4,16:47:06
2022-01-28T16:47:11Z,127.4,126.2,16:47:11
2022-01-28T16:47:16Z,126.2,125.1,16:47:16
2022-01-28T16:47:21Z,124.8,123.1,16:47:21
2022-01-28T16:47:26Z,122.5,121.2,16:47:26
2022-01-28T16:47:31Z,123,122,16:47:31
2022-01-28T16:47:36Z,127.4,126.3,16:47:36
2022-01-28T16:47:41Z,130.2,129.4,16:47:41
2022-01-28T16:47:46Z,131,129.8,16:47:46
2022-01-28T16:47:51Z,129.7,128.6,16:47:51
2022-01-28T16:47:56Z,126.9,125.9,16:47:56
2022-01-28T16:48:01Z,127,125.9,16:48:01
2022-01-28T16:48:06Z,128.3,127.4,16:48:06
2022-01-28T16:48:11Z,129.2,128.2,16:48:11
2022-01-28T16:48:16Z,131.4,130.6,16:48:16
2022-01-28T16:48:21Z,131.6,130.6,16:48:21
2022-01-28T16:48:26Z,128.4,127.4,16:48:26
2022-01-28T16:48:31Z,125.5,124.3,16:48:31
2022-01-28T16:48:36Z,123.8,122.4,16:48:36
2022-01-28T16:48:41Z,125.1,123.9,16:48:41
2022-01-28T16:48:46Z,122.9,121.6,16:48:46
2022-01-28T16:48:51Z,120.7,119.2,16:48:51
2022-01-28T16:48:56Z,121.1,119.6,16:48:56
2022-01-28T16:49:01Z,122.8,121.6,16:49:01
2022-01-28T16:49:06Z,121.3,120,16:49:06
2022-01-28T16:49:11Z,120.4,118.8,16:49:11
2022-01-28T16:49:16Z,119.6,118.1,16:49:16
2022-01-28T16:49:21Z,118.9,117.7,16:49:21
2022-01-28T16:49:26Z,119.3,118.1,16:49:26
2022-01-28T16:49:31Z,121.1,119.6,16:49:31
2022-01-28T16:49:36Z,120.2,118.8,16:49:36
2022-01-28T16:49:41Z,119.4,118.1,16:49:41
2022-01-28T16:49:46Z,117.7,116.1,16:49:46
2022-01-28T16:49:51Z,114.7,113.4,16:49:51
2022-01-28T16:49:56Z,114.1,112.6,16:49:56
