"sample","a250","a254","a300","a365","a272","a340","a350","a400","a405","E2_E3","E4_E6","S325_375","S275_295","S350_400","S300_700","SR","E3_E4","site_date","site","Date"
"B1S5S6a_03252024",565.27729840052,546.662780902505,305.515890142567,116.901374536742,452.364144558996,175.788133906626,151.096926968859,59.7067074761294,54.1993982646003,4.83550600359154,43.7683872777272,0.0154493258985838,0.0144150253799887,0.0183053514364341,0.0165646862610268,0.787476024704867,0.321565945309851,"6a_03252024","6a",2024-03-25
"B1S6S7_03252024",606.931238188146,585.983319271586,325.024153052813,124.189367976858,480.265057393218,187.19587049808,160.763990505542,62.7132083861406,56.8914287881077,4.88714330441913,40.1929420401982,0.0155573710202012,0.0145191839549788,0.0185007732695378,0.0167805708976249,0.784787951479041,0.319455971427269,"7_03252024","7",2024-03-25
"B1S7S9_03252024",728.290421699222,704.914953918272,394.726895610626,149.403359939903,584.656430795001,227.54151405867,194.969505915763,73.9771224929878,66.7866894470325,4.87465892328108,53.4812091215793,0.015756074713519,0.0145318255036866,0.0190473374057017,0.0171764363082474,0.762932119810959,0.322792860037768,"9_03252024","9",2024-03-25
"B1S8S13_03252024",252.068988548781,244.233323272997,140.491309072087,55.7905348266207,203.704704796112,82.4720394708482,71.2226311661131,29.5769655085903,26.9506432731261,4.51813178224821,-1157.57889238161,0.0149571791511845,0.0134958282215915,0.0174229869324479,0.0164069541394775,0.774598998088979,0.337677260275672,"13_03252024","13",2024-03-25
"B1S9S15_03252024",333.820869822181,324.948239363046,183.621323959022,70.5069703937417,268.46843305415,106.26315917039,91.3454370023849,35.2523866444716,31.8125488880761,4.73457968705759,-224.891896272362,0.0155215094619327,0.0141942242148558,0.0186975013022896,0.0170937592685639,0.759150861143012,0.327015648334283,"15_03252024","15",2024-03-25
"B1S1S3_07042023",1843.20253149141,1779.45921513993,987.097813295582,371.153481880476,1463.09238387149,560.692576680631,480.252596351943,189.516296168004,172.139493498445,4.96614640970816,26.9977164922343,0.0157297293340839,0.0145790360370086,0.0182893679011194,0.0166646283855091,0.797131760694493,0.315091558103814,"3_07042023","3",2023-07-04
"B1S2S5_07042023",1539.74674980532,1492.41241020672,872.439737439584,346.348795087597,1252.19585863768,513.222517523574,443.311786436359,182.10340999625,165.906433171221,4.44565354822699,38.4453419901925,0.0149315926505183,0.0132956117718643,0.0175048005734711,0.0158928890322183,0.759540888001551,0.343887865052319,"5_07042023","5",2023-07-04
"B1S2S6_07072023",1492.26239924336,1442.80264672576,796.73643237006,297.563565017958,1190.9142470467,455.997591629639,389.305891791888,145.606252605498,131.261648662586,5.01493655365131,41.4489353538204,0.0160487528054313,0.0150190088648591,0.0192240293204575,0.0175453420975943,0.781262274130867,0.316049871868798,"6_07072023","6",2023-07-07
"B1S3S5a_07042023",2294.41795881831,2222.1733513962,1268.30011612931,484.373821492545,1837.62035486634,731.796405084733,627.848987286318,246.007138641761,223.095591886627,4.73687440776281,35.5175476747649,0.0156104804903663,0.013604940813325,0.0184052131237022,0.0167139299700207,0.739189528634395,0.329315624555097,"5a_07042023","5a",2023-07-04
"B1S3S6a_07072023",1591.96846490396,1543.78589892915,906.086470966393,362.821372460737,1302.68702130277,534.369144775072,462.575495520914,194.505249014802,178.259637211835,4.38774721044372,25.2778310868857,0.0147030608362521,0.0131737145950805,0.0170821007230779,0.0155105593112851,0.771199913209907,0.346142003982378,"6a_07072023","6a",2023-07-07
"B2S10S15_07042023",2978.4414675703,2885.91840030487,1657.16582347312,638.412427179305,2403.91226509017,956.878870547761,823.016055318271,331.127934791496,301.389898263742,4.66538767224493,28.5837771844302,0.015336600889842,0.0135624160863202,0.0179234317670585,0.0162461569228804,0.756686345705654,0.331568235070914,"15_07042023","15",2023-07-04
"B2S4S7_07072023",1726.21722440766,1668.8160940274,954.653597347243,376.400002289731,1384.25960611363,558.204419455781,482.091170586025,197.641612329474,180.182423818188,4.58612437275947,26.9810698719499,0.0149714366310982,0.0137429838990877,0.0175242551507952,0.0158766270477601,0.784226421084956,0.334491272857185,"7_07072023","7",2023-07-07
"B2S5S9_07072023",2018.59949375022,1954.01585195389,1114.6796742919,429.772698074239,1625.97505718747,648.995784125416,558.003171068823,216.696032734188,196.484604589865,4.69690025168032,31.7388839138832,0.0154276298767575,0.013977916204482,0.0185738981434886,0.0166170713244608,0.752556953661456,0.332134349614647,"9_07072023","9",2023-07-07
"B2S8S13_07072023",846.705634842279,818.98590281932,476.095718086898,190.771856045768,688.131037468183,279.721507857705,241.926695296017,105.769794964921,97.2261792075759,4.43831523366396,42.3459962211972,0.0146852825557297,0.0133104279900872,0.0164160535023085,0.015371516071321,0.810817775917664,0.341546181557921,"13_07072023","13",2023-07-07
"B2S9S14_07042023",2228.57195676679,2159.8817130249,1296.07185164266,532.486672778178,1826.16685642138,776.681547515448,674.163643159994,293.188465144521,269.192767048626,4.18521640201718,31.3663808026708,0.0143779590073389,0.012256591644119,0.0164640382670832,0.0150781472926715,0.744446255851082,0.35959448280513,"14_07042023","14",2023-07-04
"B1S1S3_08022023",876.476097145384,850.969033462547,500.617231897218,195.533740745909,715.883859116273,292.766865303329,251.82151939568,101.993496373081,92.9777072782691,4.48248007633804,41.9451299040737,0.0152820667419045,0.0130312825347289,0.0178121127435119,0.0161481343858128,0.731596679314503,0.344039387793086,"3_08022023","3",2023-08-02
"B1S2S5_08022023",568.578707087011,551.387064078621,310.105665368541,116.326796606562,456.103826257958,177.642413792966,151.928156768818,58.2983106030797,52.9177469072833,4.88777069147745,61.243607932689,0.0159146850312992,0.0142454467228241,0.0189012035498083,0.0170690271929189,0.753679345618636,0.322173705851823,"5_08022023","5",2023-08-02
"B1S3S5a_08022023",827.732128187131,803.443136948006,464.980965689707,179.358520618909,669.165613231152,271.211281396272,232.960250263301,90.2901013550259,81.8070960596502,4.61495849391985,38.4448252311297,0.0154932219462243,0.0134250251784194,0.0186076075588616,0.0167351653120719,0.721480455558396,0.337561264667101,"5a_08022023","5a",2023-08-02
"B2S4S6_08022023",709.213517556753,685.957036561466,389.750392958611,147.081046214182,570.208725238742,224.416814557476,191.852464487662,73.9583817968579,67.152749484606,4.82192325803819,42.4015888165471,0.0158835617601827,0.0140411833066585,0.0187183176331565,0.0170549951877793,0.750130625082822,0.327158703236608,"6_08022023","6",2023-08-02
"B2S5S6a_08022023",635.513061083423,615.559375439491,351.396339389757,133.749946854542,511.766179948557,202.176778326106,173.546118609636,68.168761240552,61.9169371433061,4.75150141012442,43.1836264666309,0.0156069134554644,0.0138512820627832,0.0184038384801808,0.016779908884989,0.752630060174657,0.328443991583684,"6a_08022023","6a",2023-08-02
"B2S6S7_08022023",626.188601177668,606.68501508622,348.135139947073,132.842792543047,504.705681361141,200.469289616367,172.149826206975,67.3505669521816,61.1430963251198,4.71375668329732,37.8017444890689,0.0155899632620068,0.0136986177171352,0.0184187878978346,0.0167408431052681,0.743730683751763,0.330433890126455,"7_08022023","7",2023-08-02
"B3S7S9_08022023",1022.47910915525,989.703860656723,561.834358007113,214.217846423091,819.458702344182,325.426677922715,279.152812604684,106.308639073689,96.1715523454728,4.77308089044924,38.1514940507141,0.0156542283204677,0.0140345751931732,0.0189043851756789,0.0169601588113193,0.742397864979451,0.328812173882778,"9_08022023","9",2023-08-02
"B3S8S13_08022023",621.370062049235,602.587754821833,360.089998861496,143.923933767989,509.891725389582,213.098974767629,184.126503575399,76.3254931453475,69.83189161906,4.3173504627167,33.4431290314064,0.0149006910771894,0.0126755121786152,0.0173808212877405,0.0157363824512248,0.72928154364925,0.353639736390986,"13_08022023","13",2023-08-02
"B3S9S14_08022023",803.417361337762,778.831189406525,463.873996427281,184.967793345608,657.008975882997,275.194160486185,237.488472982132,97.5897990997732,89.1241329608992,4.3435527169673,34.2010523503265,0.0149710610106442,0.0126313308187956,0.0175594282449716,0.0158023447314152,0.719347500532243,0.353342501211187,"14_08022023","14",2023-08-02
"B1S1S3_09082023",1051.41731780963,1019.53794642384,588.388322790475,231.529936164631,854.078807803931,345.747358285746,298.19179944551,119.751794974925,108.82221958535,4.54117223555064,35.1197699020943,0.0150816139216794,0.0135377482849941,0.0179191413653859,0.016229166807004,0.755490902658137,0.339121618276692,"3_09082023","3",2023-09-08
"B1S2S5_09082023",675.350899553912,655.099390442173,380.476547499128,151.587390592136,549.211005011284,224.36079287604,193.957098450845,79.7442894892756,72.7781407866472,4.45519180002923,32.8137733125909,0.0148334903687177,0.0134934075688244,0.0175020210475156,0.0158193318687822,0.770962823789983,0.342483592794374,"5_09082023","5",2023-09-08
"B1S2s9_09082023",903.187127450642,874.52784463042,493.63653698487,188.985754002154,727.229253229725,286.131066748816,245.83688648455,94.8829703872442,85.9683283197167,4.77912809999609,31.3549057621261,0.0155048053280808,0.0142996103440786,0.0186917240454358,0.0167343974202259,0.765023617367726,0.327183483642807,"","",NA
"B1S3S3_09292023",905.990379885267,878.830890340878,507.340789100534,200.391299746575,736.279453850398,298.372997387632,257.495143346143,104.404620143461,95.1092215679501,4.52110636056071,33.2038924405816,0.0150191147024627,0.013767266877974,0.017749395612375,0.0160714755198613,0.77564707997017,0.339511276477663,"3_09292023","3",2023-09-29
"B1S3S5a_09082023",869.270083401184,842.949659972834,488.648808315689,194.064630387442,704.410088604729,287.881655191845,248.829298310746,100.805056989917,91.7230816996185,4.47928136964331,30.831594330137,0.0149110242145423,0.0135329069914481,0.0177287492310589,0.0160640414607831,0.763331175542819,0.341517019178966,"5a_09082023","5a",2023-09-08
"B1S4S5_09292023",810.39667325124,786.083019989343,453.18537826077,178.510875543297,656.771097471025,266.04694807801,229.570452752644,92.925782861353,84.694275970459,4.53976078927853,29.9539195719612,0.0150399946504641,0.013707798821911,0.017789373507969,0.016036274323702,0.770561077700149,0.338446374381191,"5_09292023","5",2023-09-29
"B1S4S6_09082023",1002.57078929095,970.124177528906,543.801912003493,205.948730947596,800.639147622341,314.654055644793,269.580102496614,99.8396874506981,90.1773434737069,4.86806004911026,58.7666986082724,0.0159120211510358,0.0146177479528025,0.0195558845230799,0.0174335695928281,0.747485900499701,0.324344102469724,"6_09082023","6",2023-09-08
"B1S5S6a_09082023",592.749870821477,574.54478808059,323.903561082639,125.466176420628,477.524268886735,187.262114603331,161.344262835125,65.4023660365886,59.6603048575592,4.7243798108127,20.9533754175624,0.0152151709357949,0.0142849660838074,0.0178430564024264,0.0160794394822476,0.800589638996199,0.325931273746172,"6a_09082023","6a",2023-09-08
"B2S10S14_09292023",1069.67938259209,1037.42470674281,607.180502623898,242.513527327964,868.345358771829,359.622462471715,310.732792912175,127.733267048945,116.60152109616,4.41080295345962,32.8666662704294,0.0148401712912011,0.0129595717979313,0.0175055337021103,0.0157761677182319,0.740312864404069,0.346649217176268,"14_09292023","14",2023-09-29
"B2S11S15_09292023",949.802152185292,921.7730777466,540.135849240138,213.19278360473,771.552555618015,317.723822576296,274.064337637126,111.183266022416,101.322229265414,4.4551327494568,33.2472355712349,0.0150305884255809,0.0131351569852972,0.0177485533385975,0.015997949526514,0.74006916139652,0.344687678829822,"15_09292023","15",2023-09-29
"B2S5S5a_09292023",989.400116290671,959.256043671175,551.33065501733,217.817703118779,797.975638071255,323.495072013615,279.396807819113,113.366734675866,103.268456911271,4.54233105080139,26.3750559756782,0.0149756948537168,0.0137206747934259,0.0177016120373697,0.0160137248165376,0.775108773396475,0.337235375422358,"5a_09292023","5a",2023-09-29
"B2S6S6_09292023",1124.78935123969,1088.24758494195,599.935581259213,225.692943197588,895.493841181238,344.280436535532,294.450879749039,112.258076096407,101.469812900101,4.98371519864033,37.4851986054381,0.0158882779940976,0.0148188467944295,0.0189022040393163,0.0171778121505945,0.783974544111713,0.316362233465371,"6_09292023","6",2023-09-29
"B2S6S7_09082023",821.67497425715,793.979534436527,434.167406786779,163.593366399362,651.175106082509,247.279339501676,211.978713623906,83.6355044044304,76.0878849431919,5.02266682532399,29.9339508672329,0.0157126126360246,0.015047191866071,0.0183027783603897,0.0166580107294171,0.822126104014658,0.311442963926224,"7_09082023","7",2023-09-08
"B2S7S7_09292023",944.431549980466,912.932046615262,512.569335646758,196.810520610766,750.573473780531,296.005968884826,254.37530295074,100.480761645223,91.1542951857672,4.79868427282034,36.4775987422637,0.0154447616366273,0.0141768730824831,0.0182351445850695,0.0165487250488845,0.777447802310864,0.324236584729698,"7_09292023","7",2023-09-29
"B2S7S9_09082023",1518.63930971472,1470.84667755269,826.203675413661,314.907870764258,1218.4564203041,478.158004408536,410.380042037011,156.406060269206,141.485125459289,4.82248762480624,32.6677441785942,0.015605380141207,0.0142592036873691,0.0189167657659162,0.0169096657968726,0.753786554415183,0.325090311387271,"9_09082023","9",2023-09-08
"B2S8S13_09082023",381.564384676289,368.54846293672,211.085601533312,87.7260743267185,305.963674668177,126.35593993705,109.960679968991,50.2524077675168,46.5811220034076,4.34949799822602,26.441116512215,0.0140478660817838,0.0133304842282102,0.0155678877240962,0.0144674718248743,0.856280856109792,0.342847556411448,"13_09082023","13",2023-09-08
"B2S8S9_09292023",945.637923880858,915.866412207825,514.396471011151,193.666017312199,758.746065641042,296.241158244532,253.520949790723,94.8315677743024,85.5089180350989,4.88282837125961,35.3262291697903,0.0158505184774531,0.0144408931231365,0.0192468385657782,0.017328372644309,0.75029948808388,0.323454550025916,"9_09292023","9",2023-09-29
"B2S9S13_09292023",104.98090433961,101.907387787827,59.1068867453321,25.035518659347,86.3875453859817,35.3892890029269,30.9675305519107,15.0355638212448,14.1393292360628,4.1932785882355,19.313692908191,0.0134867279647267,0.0135462604687626,0.0144381498884408,0.0135993216869892,0.938226890109219,0.347269121220219,"13_09292023","13",2023-09-29
