"Plot Title: Bradford_5a_con"
"#","Date Time, GMT-05:00","Full Range, μS/cm (LGR S/N: 10778438, SEN S/N: 10778438)","Temp, °F (LGR S/N: 10778438, SEN S/N: 10778438)"
1,12/06/23 01:00:00 PM,105.6,60.82
2,12/06/23 02:00:00 PM,106.3,60.91
3,12/06/23 03:00:00 PM,106.3,60.96
4,12/06/23 04:00:00 PM,105.9,60.96
5,12/06/23 05:00:00 PM,105.6,60.85
6,12/06/23 06:00:00 PM,105.6,60.71
7,12/06/23 07:00:00 PM,104.8,60.53
8,12/06/23 08:00:00 PM,104.4,60.33
9,12/06/23 09:00:00 PM,104.1,60.08
10,12/06/23 10:00:00 PM,103.7,59.81
11,12/06/23 11:00:00 PM,103.3,59.59
12,12/07/23 12:00:00 AM,103.4,59.34
13,12/07/23 01:00:00 AM,102.6,59.07
14,12/07/23 02:00:00 AM,102.2,58.71
15,12/07/23 03:00:00 AM,101.5,58.48
16,12/07/23 04:00:00 AM,101.1,58.24
17,12/07/23 05:00:00 AM,100.4,57.88
18,12/07/23 06:00:00 AM,100.0,57.58
19,12/07/23 07:00:00 AM,99.7,57.24
20,12/07/23 08:00:00 AM,98.9,56.95
21,12/07/23 09:00:00 AM,98.9,56.79
22,12/07/23 10:00:00 AM,99.7,56.86
23,12/07/23 11:00:00 AM,99.3,57.16
24,12/07/23 12:00:00 PM,99.6,57.45
25,12/07/23 01:00:00 PM,100.0,57.83
26,12/07/23 02:00:00 PM,100.4,58.21
27,12/07/23 03:00:00 PM,101.1,58.55
28,12/07/23 04:00:00 PM,101.9,58.73
29,12/07/23 05:00:00 PM,101.9,58.87
30,12/07/23 06:00:00 PM,100.3,58.93
31,12/07/23 07:00:00 PM,101.1,58.80
32,12/07/23 08:00:00 PM,100.3,58.59
33,12/07/23 09:00:00 PM,99.6,58.33
34,12/07/23 10:00:00 PM,99.2,58.12
35,12/07/23 11:00:00 PM,99.2,57.96
36,12/08/23 12:00:00 AM,99.2,57.81
37,12/08/23 01:00:00 AM,98.9,57.70
38,12/08/23 02:00:00 AM,98.9,57.60
39,12/08/23 03:00:00 AM,98.5,57.47
40,12/08/23 04:00:00 AM,98.9,57.43
41,12/08/23 05:00:00 AM,98.9,57.33
42,12/08/23 06:00:00 AM,98.5,57.29
43,12/08/23 07:00:00 AM,98.5,57.29
44,12/08/23 08:00:00 AM,98.1,57.25
45,12/08/23 09:00:00 AM,98.1,57.31
46,12/08/23 10:00:00 AM,98.5,57.52
47,12/08/23 11:00:00 AM,98.9,57.81
48,12/08/23 12:00:00 PM,98.9,58.03
49,12/08/23 01:00:00 PM,99.2,58.26
50,12/08/23 02:00:00 PM,99.6,58.55
51,12/08/23 03:00:00 PM,100.3,58.78
52,12/08/23 04:00:00 PM,100.3,59.02
53,12/08/23 05:00:00 PM,100.3,59.22
54,12/08/23 06:00:00 PM,101.1,59.36
55,12/08/23 07:00:00 PM,100.3,59.45
56,12/08/23 08:00:00 PM,101.1,59.54
57,12/08/23 09:00:00 PM,101.1,59.61
58,12/08/23 10:00:00 PM,100.3,59.61
59,12/08/23 11:00:00 PM,100.3,59.65
