"Plot Title: bBradford_cond_6a"
"#","Date Time, GMT-04:00","Full Range, μS/cm (LGR S/N: 10757734, SEN S/N: 10757734)","Temp, °F (LGR S/N: 10757734, SEN S/N: 10757734)","Coupler Detached (LGR S/N: 10757734)","Coupler Attached (LGR S/N: 10757734)","Host Connected (LGR S/N: 10757734)","End Of File (LGR S/N: 10757734)"
112,09/14/22 11:53:55 AM,82.2,77.94,,,,
113,09/14/22 11:54:00 AM,83.4,77.94,,,,
114,09/14/22 11:54:05 AM,84.9,77.92,,,,
115,09/14/22 11:54:10 AM,104.6,77.92,,,,
116,09/14/22 11:54:15 AM,113.0,77.92,,,,
117,09/14/22 11:54:20 AM,124.4,77.92,,,,
118,09/14/22 11:54:25 AM,123.6,77.92,,,,
119,09/14/22 11:54:30 AM,123.2,77.92,,,,
120,09/14/22 11:54:35 AM,122.5,77.92,,,,
121,09/14/22 11:54:40 AM,130.1,77.90,,,,
122,09/14/22 11:54:45 AM,124.4,77.90,,,,
123,09/14/22 11:54:50 AM,125.9,77.90,,,,
124,09/14/22 11:54:55 AM,126.7,77.90,,,,
125,09/14/22 11:55:00 AM,135.8,77.86,,,,
126,09/14/22 11:55:05 AM,138.5,77.90,,,,
127,09/14/22 11:55:10 AM,115.3,77.90,,,,
128,09/14/22 11:55:15 AM,136.2,77.86,,,,
129,09/14/22 11:55:20 AM,134.7,77.86,,,,
130,09/14/22 11:55:25 AM,139.3,77.90,,,,
131,09/14/22 11:55:30 AM,122.5,77.90,,,,
132,09/14/22 11:55:35 AM,127.4,77.86,,,,
133,09/14/22 11:55:40 AM,124.4,77.90,,,,
134,09/14/22 11:55:45 AM,130.5,77.90,,,,
135,09/14/22 11:55:50 AM,114.1,77.86,,,,
136,09/14/22 11:55:55 AM,112.6,77.90,,,,
137,09/14/22 11:56:00 AM,116.8,77.86,,,,
138,09/14/22 11:56:05 AM,120.6,77.90,,,,
139,09/14/22 11:56:10 AM,123.6,77.86,,,,
140,09/14/22 11:56:15 AM,117.2,77.86,,,,
141,09/14/22 11:56:20 AM,117.9,77.86,,,,
142,09/14/22 11:56:25 AM,117.5,77.90,,,,
143,09/14/22 11:56:30 AM,122.1,77.86,,,,
144,09/14/22 11:56:35 AM,122.1,77.86,,,,
145,09/14/22 11:56:40 AM,117.5,77.86,,,,
146,09/14/22 11:56:45 AM,117.2,77.86,,,,
147,09/14/22 11:56:50 AM,111.8,77.90,,,,
148,09/14/22 11:56:55 AM,110.3,77.90,,,,
149,09/14/22 11:57:00 AM,116.4,77.86,,,,
150,09/14/22 11:57:05 AM,114.9,77.90,,,,
151,09/14/22 11:57:10 AM,114.9,77.90,,,,
152,09/14/22 11:57:15 AM,109.9,77.90,,,,
153,09/14/22 11:57:20 AM,111.8,77.90,,,,
154,09/14/22 11:57:25 AM,109.9,77.90,,,,
155,09/14/22 11:57:30 AM,103.5,77.90,,,,
156,09/14/22 11:57:35 AM,106.9,77.90,,,,
157,09/14/22 11:57:40 AM,104.2,77.86,,,,
158,09/14/22 11:57:45 AM,109.6,77.90,,,,
159,09/14/22 11:57:50 AM,105.4,77.90,,,,
160,09/14/22 11:57:55 AM,104.2,77.86,,,,
161,09/14/22 11:58:00 AM,102.7,77.90,,,,
162,09/14/22 11:58:05 AM,102.7,77.90,,,,
163,09/14/22 11:58:10 AM,103.9,77.90,,,,
164,09/14/22 11:58:15 AM,100.8,77.86,,,,
165,09/14/22 11:58:20 AM,100.4,77.90,,,,
166,09/14/22 11:58:25 AM,102.7,77.90,,,,
167,09/14/22 11:58:30 AM,103.1,77.90,,,,
168,09/14/22 11:58:35 AM,101.6,77.92,,,,
169,09/14/22 11:58:40 AM,108.0,77.90,,,,
170,09/14/22 11:58:45 AM,105.4,77.90,,,,
171,09/14/22 11:58:50 AM,105.8,77.90,,,,
172,09/14/22 11:58:55 AM,105.0,77.90,,,,
173,09/14/22 11:59:00 AM,105.0,77.90,,,,
174,09/14/22 11:59:05 AM,103.1,77.92,,,,
175,09/14/22 11:59:10 AM,98.2,77.90,,,,
176,09/14/22 11:59:15 AM,99.7,77.92,,,,
177,09/14/22 11:59:20 AM,97.4,77.90,,,,
178,09/14/22 11:59:25 AM,98.2,77.92,,,,
179,09/14/22 11:59:30 AM,99.7,77.92,,,,
180,09/14/22 11:59:35 AM,99.3,77.92,,,,
181,09/14/22 11:59:40 AM,99.7,77.92,,,,
182,09/14/22 11:59:45 AM,100.4,77.90,,,,
183,09/14/22 11:59:50 AM,98.9,77.92,,,,
184,09/14/22 11:59:55 AM,97.4,77.92,,,,
185,09/14/22 12:00:00 PM,98.5,77.92,,,,
186,09/14/22 12:00:05 PM,97.4,77.90,,,,
187,09/14/22 12:00:10 PM,97.8,77.92,,,,
188,09/14/22 12:00:15 PM,97.0,77.92,,,,
189,09/14/22 12:00:20 PM,97.8,77.92,,,,
190,09/14/22 12:00:25 PM,97.4,77.92,,,,
191,09/14/22 12:00:30 PM,98.2,77.92,,,,
192,09/14/22 12:00:35 PM,98.2,77.92,,,,
193,09/14/22 12:00:40 PM,98.5,77.92,,,,
194,09/14/22 12:00:45 PM,97.8,77.92,,,,
195,09/14/22 12:00:50 PM,97.8,77.92,,,,
196,09/14/22 12:00:55 PM,95.9,77.92,,,,
197,09/14/22 12:01:00 PM,96.6,77.92,,,,
198,09/14/22 12:01:05 PM,97.0,77.92,,,,
199,09/14/22 12:01:10 PM,95.9,77.90,,,,
200,09/14/22 12:01:15 PM,95.5,77.92,,,,
201,09/14/22 12:01:20 PM,95.1,77.92,,,,
202,09/14/22 12:01:25 PM,93.6,77.92,,,,
203,09/14/22 12:01:30 PM,96.3,77.90,,,,
204,09/14/22 12:01:35 PM,96.6,77.92,,,,
205,09/14/22 12:01:40 PM,96.6,77.92,,,,
206,09/14/22 12:01:45 PM,95.9,77.92,,,,
207,09/14/22 12:01:50 PM,95.1,77.92,,,,
208,09/14/22 12:01:55 PM,94.0,77.92,,,,
209,09/14/22 12:02:00 PM,94.7,77.94,,,,
210,09/14/22 12:02:05 PM,94.7,77.92,,,,
211,09/14/22 12:02:10 PM,94.7,77.92,,,,
212,09/14/22 12:02:15 PM,94.7,77.92,,,,
213,09/14/22 12:02:20 PM,94.4,77.92,,,,
214,09/14/22 12:02:25 PM,94.0,77.92,,,,
215,09/14/22 12:02:30 PM,93.2,77.92,,,,
216,09/14/22 12:02:35 PM,92.8,77.94,,,,
217,09/14/22 12:02:40 PM,92.5,77.94,,,,
218,09/14/22 12:02:45 PM,93.6,77.92,,,,
219,09/14/22 12:02:50 PM,94.4,77.94,,,,
220,09/14/22 12:02:55 PM,92.5,77.92,,,,
221,09/14/22 12:03:00 PM,93.2,77.92,,,,
222,09/14/22 12:03:05 PM,91.3,77.92,,,,
223,09/14/22 12:03:10 PM,92.1,77.94,,,,
224,09/14/22 12:03:15 PM,91.3,77.94,,,,
225,09/14/22 12:03:20 PM,91.7,77.94,,,,
226,09/14/22 12:03:25 PM,90.9,77.94,,,,
227,09/14/22 12:03:30 PM,91.7,77.94,,,,
228,09/14/22 12:03:35 PM,91.7,77.94,,,,
229,09/14/22 12:03:40 PM,91.3,77.94,,,,
230,09/14/22 12:03:45 PM,90.9,77.94,,,,
231,09/14/22 12:03:50 PM,90.2,77.94,,,,
232,09/14/22 12:03:55 PM,90.6,77.94,,,,
233,09/14/22 12:04:00 PM,89.8,77.94,,,,
234,09/14/22 12:04:05 PM,89.8,77.94,,,,
235,09/14/22 12:04:10 PM,90.2,77.94,,,,
236,09/14/22 12:04:15 PM,89.8,77.95,,,,
237,09/14/22 12:04:20 PM,89.8,77.95,,,,
238,09/14/22 12:04:25 PM,90.2,77.94,,,,
239,09/14/22 12:04:30 PM,89.8,77.94,,,,
240,09/14/22 12:04:35 PM,89.8,77.94,,,,
241,09/14/22 12:04:40 PM,89.8,77.95,,,,
242,09/14/22 12:04:45 PM,89.8,77.95,,,,
243,09/14/22 12:04:50 PM,89.8,77.94,,,,
244,09/14/22 12:04:55 PM,89.8,77.94,,,,
245,09/14/22 12:05:00 PM,88.7,77.94,,,,
246,09/14/22 12:05:05 PM,87.9,77.94,,,,
247,09/14/22 12:05:10 PM,88.3,77.94,,,,
248,09/14/22 12:05:15 PM,88.3,77.94,,,,
249,09/14/22 12:05:20 PM,87.9,77.94,,,,
250,09/14/22 12:05:25 PM,88.3,77.94,,,,
251,09/14/22 12:05:30 PM,88.3,77.94,,,,
252,09/14/22 12:05:35 PM,88.3,77.94,,,,
253,09/14/22 12:05:40 PM,88.3,77.94,,,,
254,09/14/22 12:05:45 PM,88.7,77.94,,,,
255,09/14/22 12:05:50 PM,88.3,77.94,,,,
256,09/14/22 12:05:55 PM,87.9,77.94,,,,
257,09/14/22 12:06:00 PM,87.5,77.94,,,,
258,09/14/22 12:06:05 PM,87.9,77.94,,,,
259,09/14/22 12:06:10 PM,87.2,77.94,,,,
260,09/14/22 12:06:15 PM,86.8,77.94,,,,
261,09/14/22 12:06:20 PM,86.4,77.94,,,,
262,09/14/22 12:06:25 PM,86.8,77.94,,,,
263,09/14/22 12:06:30 PM,86.8,77.94,,,,
264,09/14/22 12:06:35 PM,86.8,77.94,,,,
265,09/14/22 12:06:40 PM,86.4,77.94,,,,
266,09/14/22 12:06:45 PM,86.4,77.94,,,,
267,09/14/22 12:06:50 PM,86.4,77.94,,,,
268,09/14/22 12:06:55 PM,86.4,77.94,,,,
269,09/14/22 12:07:00 PM,86.4,77.94,,,,
270,09/14/22 12:07:05 PM,86.0,77.94,,,,
271,09/14/22 12:07:10 PM,86.8,77.94,,,,
272,09/14/22 12:07:15 PM,86.4,77.94,,,,
273,09/14/22 12:07:20 PM,86.4,77.94,,,,
274,09/14/22 12:07:25 PM,86.4,77.94,,,,
275,09/14/22 12:07:30 PM,86.0,77.95,,,,
276,09/14/22 12:07:35 PM,86.0,77.94,,,,
277,09/14/22 12:07:40 PM,86.4,77.94,,,,
278,09/14/22 12:07:45 PM,86.0,77.95,,,,
279,09/14/22 12:07:50 PM,86.4,77.95,,,,
280,09/14/22 12:07:55 PM,86.0,77.95,,,,
281,09/14/22 12:08:00 PM,85.3,77.94,,,,
282,09/14/22 12:08:05 PM,85.3,77.94,,,,
283,09/14/22 12:08:10 PM,84.9,77.95,,,,
284,09/14/22 12:08:15 PM,85.3,77.95,,,,
285,09/14/22 12:08:20 PM,85.6,77.94,,,,
286,09/14/22 12:08:25 PM,85.6,77.94,,,,
287,09/14/22 12:08:30 PM,85.3,77.95,,,,
288,09/14/22 12:08:35 PM,85.3,77.94,,,,
289,09/14/22 12:08:40 PM,85.3,77.95,,,,
290,09/14/22 12:08:45 PM,85.3,77.94,,,,
291,09/14/22 12:08:50 PM,85.3,77.94,,,,
292,09/14/22 12:08:55 PM,85.3,77.94,,,,
293,09/14/22 12:09:00 PM,84.9,77.95,,,,
294,09/14/22 12:09:05 PM,85.3,77.95,,,,
295,09/14/22 12:09:10 PM,84.9,77.95,,,,
296,09/14/22 12:09:15 PM,84.9,77.94,,,,
297,09/14/22 12:09:20 PM,84.9,77.95,,,,
298,09/14/22 12:09:25 PM,84.9,77.94,,,,
299,09/14/22 12:09:30 PM,84.9,77.94,,,,
300,09/14/22 12:09:35 PM,84.9,77.94,,,,
301,09/14/22 12:09:40 PM,84.9,77.94,,,,
302,09/14/22 12:09:45 PM,84.5,77.95,,,,
303,09/14/22 12:09:50 PM,84.5,77.95,,,,
304,09/14/22 12:09:55 PM,84.5,77.94,,,,
305,09/14/22 12:10:00 PM,84.5,77.94,,,,
306,09/14/22 12:10:05 PM,84.5,77.95,,,,
307,09/14/22 12:10:10 PM,84.5,77.94,,,,
308,09/14/22 12:10:15 PM,84.5,77.94,,,,
309,09/14/22 12:10:20 PM,84.5,77.94,,,,
310,09/14/22 12:10:25 PM,84.5,77.94,,,,
311,09/14/22 12:10:30 PM,84.5,77.94,,,,
312,09/14/22 12:10:35 PM,84.5,77.94,,,,
313,09/14/22 12:10:40 PM,84.5,77.94,,,,
314,09/14/22 12:10:45 PM,84.1,77.94,,,,
315,09/14/22 12:10:50 PM,84.1,77.95,,,,
316,09/14/22 12:10:55 PM,84.1,77.94,,,,
317,09/14/22 12:11:00 PM,84.1,77.94,,,,
318,09/14/22 12:11:05 PM,84.1,77.94,,,,
319,09/14/22 12:11:10 PM,84.1,77.94,,,,
320,09/14/22 12:11:15 PM,84.5,77.95,,,,
321,09/14/22 12:11:20 PM,84.5,77.94,,,,
322,09/14/22 12:11:25 PM,84.1,77.95,,,,
323,09/14/22 12:11:30 PM,84.1,77.95,,,,
324,09/14/22 12:11:35 PM,84.1,77.95,,,,
325,09/14/22 12:11:40 PM,83.7,77.94,,,,
326,09/14/22 12:11:45 PM,84.1,77.94,,,,
327,09/14/22 12:11:50 PM,83.7,77.94,,,,
328,09/14/22 12:11:55 PM,83.7,77.94,,,,
329,09/14/22 12:12:00 PM,83.7,77.94,,,,
330,09/14/22 12:12:05 PM,83.7,77.94,,,,
331,09/14/22 12:12:10 PM,83.7,77.94,,,,
332,09/14/22 12:12:15 PM,83.7,77.94,,,,
333,09/14/22 12:12:20 PM,83.4,77.94,,,,
334,09/14/22 12:12:25 PM,83.7,77.94,,,,
335,09/14/22 12:12:30 PM,83.7,77.94,,,,
336,09/14/22 12:12:35 PM,83.7,77.94,,,,
337,09/14/22 12:12:40 PM,83.7,77.94,,,,
338,09/14/22 12:12:45 PM,83.7,77.94,,,,
339,09/14/22 12:12:50 PM,83.7,77.94,,,,
340,09/14/22 12:12:55 PM,83.7,77.94,,,,
341,09/14/22 12:13:00 PM,83.7,77.94,,,,
342,09/14/22 12:13:05 PM,83.7,77.94,,,,
343,09/14/22 12:13:10 PM,83.7,77.94,,,,
344,09/14/22 12:13:15 PM,83.7,77.94,,,,
345,09/14/22 12:13:20 PM,83.7,77.94,,,,
346,09/14/22 12:13:25 PM,83.7,77.94,,,,
347,09/14/22 12:13:30 PM,83.7,77.94,,,,
348,09/14/22 12:13:35 PM,83.7,77.94,,,,
349,09/14/22 12:13:40 PM,83.7,77.94,,,,
350,09/14/22 12:13:45 PM,83.7,77.94,,,,
351,09/14/22 12:13:50 PM,83.4,77.94,,,,
352,09/14/22 12:13:55 PM,83.4,77.94,,,,
353,09/14/22 12:14:00 PM,83.4,77.95,,,,
354,09/14/22 12:14:05 PM,83.7,77.95,,,,
355,09/14/22 12:14:10 PM,83.4,77.94,,,,
356,09/14/22 12:14:15 PM,83.4,77.94,,,,
357,09/14/22 12:14:20 PM,83.7,77.94,,,,
358,09/14/22 12:14:25 PM,83.4,77.94,,,,
359,09/14/22 12:14:30 PM,83.4,77.94,,,,
360,09/14/22 12:14:35 PM,83.4,77.94,,,,
361,09/14/22 12:14:40 PM,83.0,77.95,,,,
362,09/14/22 12:14:45 PM,83.4,77.94,,,,
363,09/14/22 12:14:50 PM,83.4,77.94,,,,
364,09/14/22 12:14:55 PM,83.4,77.94,,,,
365,09/14/22 12:15:00 PM,83.4,77.94,,,,
366,09/14/22 12:15:05 PM,83.4,77.94,,,,
367,09/14/22 12:15:10 PM,83.4,77.94,,,,
368,09/14/22 12:15:15 PM,83.4,77.94,,,,
369,09/14/22 12:15:20 PM,83.4,77.94,,,,
370,09/14/22 12:15:25 PM,83.0,77.95,,,,
371,09/14/22 12:15:30 PM,83.0,77.95,,,,
372,09/14/22 12:15:35 PM,83.0,77.94,,,,
373,09/14/22 12:15:40 PM,83.0,77.94,,,,
374,09/14/22 12:15:45 PM,83.4,77.94,,,,
375,09/14/22 12:15:50 PM,83.0,77.94,,,,
376,09/14/22 12:15:55 PM,83.4,77.94,,,,
377,09/14/22 12:16:00 PM,83.0,77.94,,,,
378,09/14/22 12:16:05 PM,83.0,77.95,,,,
379,09/14/22 12:16:10 PM,83.0,77.94,,,,
380,09/14/22 12:16:15 PM,83.0,77.94,,,,
381,09/14/22 12:16:20 PM,83.0,77.94,,,,
382,09/14/22 12:16:25 PM,83.0,77.94,,,,
383,09/14/22 12:16:30 PM,21.8,77.85,,,,
384,09/14/22 12:16:35 PM,21.8,77.86,,,,
385,09/14/22 12:16:38 PM,,,,Logged,Logged,
386,09/14/22 12:16:40 PM,21.4,77.83,,,,
387,09/14/22 12:16:45 PM,21.4,77.92,,,,
388,09/14/22 12:16:50 PM,21.4,77.90,,,,
389,09/14/22 12:16:55 PM,21.0,77.83,,,,
390,09/14/22 12:17:00 PM,21.4,77.77,,,,
391,09/14/22 12:17:05 PM,21.4,77.83,,,,
392,09/14/22 12:17:10 PM,21.0,77.83,,,,
393,09/14/22 12:17:15 PM,21.0,77.77,,,,
394,09/14/22 12:17:20 PM,21.0,77.76,,,,
395,09/14/22 12:17:25 PM,21.0,77.77,,,,
396,09/14/22 12:17:30 PM,21.0,77.85,,,,
397,09/14/22 12:17:35 PM,21.0,77.86,,,,
398,09/14/22 12:17:40 PM,21.0,77.86,,,,
399,09/14/22 12:17:45 PM,21.0,77.81,,,,
400,09/14/22 12:17:50 PM,21.0,77.85,,,,
401,09/14/22 12:17:55 PM,21.0,77.81,,,,
402,09/14/22 12:18:00 PM,21.0,77.76,,,,
403,09/14/22 12:18:05 PM,21.0,77.70,Logged,,,
404,09/14/22 12:18:10 PM,83.4,77.47,,,,
405,09/14/22 12:18:15 PM,84.9,77.68,,,,
406,09/14/22 12:18:20 PM,84.5,77.74,,,,
407,09/14/22 12:18:25 PM,84.9,77.81,,,,
408,09/14/22 12:18:30 PM,84.9,77.77,,,,
409,09/14/22 12:18:35 PM,85.3,77.83,,,,
410,09/14/22 12:18:40 PM,85.3,77.77,,,,
411,09/14/22 12:18:45 PM,85.6,77.85,,,,
412,09/14/22 12:18:50 PM,85.6,78.03,,,,
413,09/14/22 12:18:55 PM,85.6,78.17,,,,
414,09/14/22 12:19:00 PM,86.0,78.37,,,,
415,09/14/22 12:19:05 PM,86.0,78.51,,,,
416,09/14/22 12:19:10 PM,86.4,78.51,,,,
417,09/14/22 12:19:15 PM,86.4,78.44,,,,
418,09/14/22 12:19:20 PM,86.4,78.73,,,,
419,09/14/22 12:19:25 PM,86.3,78.87,,,,
420,09/14/22 12:19:30 PM,86.7,78.96,,,,
421,09/14/22 12:19:35 PM,86.7,79.18,,,,
422,09/14/22 12:19:40 PM,86.3,78.96,,,,
423,09/14/22 12:19:45 PM,85.6,79.14,,,,
424,09/14/22 12:19:50 PM,85.9,79.30,,,,
425,09/14/22 12:19:55 PM,85.9,79.45,,,,
426,09/14/22 12:20:00 PM,86.3,79.57,,,,
427,09/14/22 12:20:05 PM,86.3,79.68,,,,
428,09/14/22 12:20:10 PM,86.3,79.79,,,,
429,09/14/22 12:20:15 PM,86.3,79.88,,,,
430,09/14/22 12:20:20 PM,86.3,80.01,,,,
431,09/14/22 12:20:25 PM,86.7,80.08,,,,
432,09/14/22 12:20:30 PM,86.7,80.11,,,,
433,09/14/22 12:20:35 PM,86.7,80.19,,,,
434,09/14/22 12:20:40 PM,86.7,80.26,,,,
435,09/14/22 12:20:45 PM,86.7,80.29,,,,
436,09/14/22 12:20:50 PM,86.7,80.29,,,,
437,09/14/22 12:20:55 PM,86.7,80.19,,,,
438,09/14/22 12:21:00 PM,86.7,80.29,,,,
439,09/14/22 12:21:05 PM,86.7,80.29,,,,
440,09/14/22 12:21:10 PM,86.7,80.26,,,,
441,09/14/22 12:21:15 PM,86.7,80.28,,,,
442,09/14/22 12:21:20 PM,86.7,80.29,,,,
443,09/14/22 12:21:25 PM,86.7,80.35,,,,
444,09/14/22 12:21:30 PM,86.6,80.44,,,,
445,09/14/22 12:21:35 PM,87.0,80.47,,,,
446,09/14/22 12:21:40 PM,87.0,80.56,,,,
447,09/14/22 12:21:45 PM,87.0,80.65,,,,
448,09/14/22 12:21:50 PM,87.0,80.71,,,,
449,09/14/22 12:21:55 PM,87.0,80.71,,,,
450,09/14/22 12:22:00 PM,87.0,80.65,,,,
451,09/14/22 12:22:05 PM,87.0,80.65,,,,
452,09/14/22 12:22:10 PM,87.0,80.74,,,,
453,09/14/22 12:22:15 PM,87.4,80.82,,,,
454,09/14/22 12:22:20 PM,87.4,80.89,,,,
455,09/14/22 12:22:25 PM,87.4,80.96,,,,
456,09/14/22 12:22:30 PM,87.4,81.00,,,,
457,09/14/22 12:22:35 PM,87.4,81.05,,,,
458,09/14/22 12:22:40 PM,87.4,81.09,,,,
459,09/14/22 12:22:45 PM,87.4,81.14,,,,
460,09/14/22 12:22:50 PM,87.4,81.18,,,,
461,09/14/22 12:22:55 PM,87.7,81.23,,,,
462,09/14/22 12:23:00 PM,87.7,81.25,,,,
463,09/14/22 12:23:05 PM,87.4,81.23,,,,
464,09/14/22 12:23:10 PM,87.4,81.23,,,,
465,09/14/22 12:23:15 PM,87.7,81.25,,,,
466,09/14/22 12:23:20 PM,87.4,81.18,,,,
467,09/14/22 12:23:25 PM,87.7,81.23,,,,
468,09/14/22 12:23:30 PM,88.1,81.23,,,,
469,09/14/22 12:23:35 PM,87.7,81.25,,,,
