"Plot Title: Bradford_cond"
"#","Date Time, GMT-04:00","Low Range, μS/cm (LGR S/N: 20342062, SEN S/N: 20342062)","Full Range, μS/cm (LGR S/N: 20342062, SEN S/N: 20342062)","Temp, °F (LGR S/N: 20342062, SEN S/N: 20342062)","Coupler Detached (LGR S/N: 20342062)","Coupler Attached (LGR S/N: 20342062)","Host Connected (LGR S/N: 20342062)","Stopped (LGR S/N: 20342062)","End Of File (LGR S/N: 20342062)"
146,03/30/21 07:12:05 AM,1.0,2.5,72.95,,,,,
147,03/30/21 07:12:10 AM,1.0,2.5,72.95,,,,,
148,03/30/21 07:12:15 AM,1.0,5.7,72.93,,,,,
149,03/30/21 07:12:20 AM,1.1,5.7,72.95,,,,,
150,03/30/21 07:12:25 AM,1.1,5.7,72.95,,,,,
151,03/30/21 07:12:30 AM,1.0,5.7,72.95,,,,,
152,03/30/21 07:12:35 AM,1.0,5.7,72.95,,,,,
153,03/30/21 07:12:40 AM,2.5,5.7,72.95,,,,,
154,03/30/21 07:12:45 AM,1.0,5.7,72.93,,,,,
155,03/30/21 07:12:50 AM,0.4,5.7,72.95,,,,,
156,03/30/21 07:12:55 AM,1.1,5.7,72.95,,,,,
157,03/30/21 07:13:00 AM,1.1,5.7,72.95,,,,,
158,03/30/21 07:13:05 AM,0.6,5.7,72.93,,,,,
159,03/30/21 07:13:10 AM,1.1,5.7,72.93,,,,,
160,03/30/21 07:13:15 AM,1.0,5.7,72.93,,,,,
161,03/30/21 07:13:20 AM,1.0,5.7,72.93,,,,,
162,03/30/21 07:13:25 AM,1.1,5.7,72.95,,,,,
163,03/30/21 07:13:30 AM,1.0,5.7,72.95,,,,,
164,03/30/21 07:13:35 AM,1.1,5.7,72.95,,,,,
165,03/30/21 07:13:40 AM,1.0,5.7,72.93,,,,,
166,03/30/21 07:13:45 AM,1.1,5.7,72.95,,,,,
167,03/30/21 07:13:50 AM,1.0,5.7,72.93,,,,,
168,03/30/21 07:13:55 AM,1.0,5.7,72.93,,,,,
169,03/30/21 07:14:00 AM,1.0,5.7,72.93,,,,,
170,03/30/21 07:14:05 AM,0.6,3.9,72.95,,,,,
171,03/30/21 07:14:10 AM,0.6,5.7,72.93,,,,,
172,03/30/21 07:14:15 AM,0.4,5.7,72.93,,,,,
173,03/30/21 07:14:20 AM,1.0,5.7,72.93,,,,,
174,03/30/21 07:14:25 AM,1.0,5.7,72.93,,,,,
175,03/30/21 07:14:30 AM,1.0,5.7,72.93,,,,,
176,03/30/21 07:14:35 AM,1.0,5.7,72.93,,,,,
177,03/30/21 07:14:40 AM,1.1,5.7,72.93,,,,,
178,03/30/21 07:14:45 AM,1.0,3.9,72.93,,,,,
179,03/30/21 07:14:50 AM,1.0,5.7,72.93,,,,,
180,03/30/21 07:14:55 AM,1.0,5.7,72.93,,,,,
181,03/30/21 07:15:00 AM,0.4,5.7,72.93,,,,,
182,03/30/21 07:15:05 AM,1.0,5.7,72.93,,,,,
183,03/30/21 07:15:10 AM,1.1,5.7,72.93,,,,,
184,03/30/21 07:15:15 AM,1.1,5.7,72.93,,,,,
185,03/30/21 07:15:20 AM,1.0,3.9,72.93,,,,,
186,03/30/21 07:15:25 AM,1.0,5.7,72.93,,,,,
187,03/30/21 07:15:30 AM,1.1,2.5,72.93,,,,,
188,03/30/21 07:15:35 AM,2.5,5.7,72.93,,,,,
189,03/30/21 07:15:40 AM,0.4,5.7,72.93,,,,,
190,03/30/21 07:15:45 AM,1.0,3.9,72.93,,,,,
191,03/30/21 07:15:50 AM,1.0,5.7,72.93,,,,,
192,03/30/21 07:15:55 AM,1.0,5.7,72.93,,,,,
193,03/30/21 07:16:00 AM,1.1,5.7,72.93,,,,,
194,03/30/21 07:16:05 AM,1.1,5.7,72.93,,,,,
195,03/30/21 07:16:10 AM,1.0,5.7,72.93,,,,,
196,03/30/21 07:16:15 AM,1.1,5.7,72.93,,,,,
197,03/30/21 07:16:20 AM,0.4,5.7,72.93,,,,,
198,03/30/21 07:16:25 AM,1.1,2.5,72.93,,,,,
199,03/30/21 07:16:30 AM,1.0,5.7,72.93,,,,,
200,03/30/21 07:16:35 AM,1.1,5.7,72.93,,,,,
201,03/30/21 07:16:40 AM,1.1,5.7,72.93,,,,,
202,03/30/21 07:16:45 AM,1.1,5.7,72.93,,,,,
203,03/30/21 07:16:50 AM,1.1,3.9,72.93,,,,,
204,03/30/21 07:16:55 AM,1.0,2.5,72.93,,,,,
205,03/30/21 07:17:00 AM,1.0,5.7,72.93,,,,,
206,03/30/21 07:17:05 AM,1.0,5.7,72.93,,,,,
207,03/30/21 07:17:10 AM,1.1,2.5,72.93,,,,,
208,03/30/21 07:17:15 AM,1.0,2.5,72.93,,,,,
209,03/30/21 07:17:20 AM,1.1,5.7,72.93,,,,,
210,03/30/21 07:17:25 AM,1.1,5.7,72.93,,,,,
211,03/30/21 07:17:30 AM,1.1,5.7,72.91,,,,,
212,03/30/21 07:17:35 AM,1.1,5.7,72.91,,,,,
213,03/30/21 07:17:40 AM,1.0,5.7,72.93,,,,,
214,03/30/21 07:17:45 AM,1.1,5.7,72.93,,,,,
215,03/30/21 07:17:50 AM,1.0,5.7,72.93,,,,,
216,03/30/21 07:17:55 AM,1.0,5.7,72.93,,,,,
217,03/30/21 07:18:00 AM,1.1,5.7,72.93,,,,,
218,03/30/21 07:18:05 AM,1.1,2.5,72.91,,,,,
219,03/30/21 07:18:10 AM,1.1,5.7,72.91,,,,,
220,03/30/21 07:18:15 AM,1.0,2.5,72.91,,,,,
221,03/30/21 07:18:20 AM,1.0,5.7,72.91,,,,,
222,03/30/21 07:18:25 AM,1.1,5.7,72.93,,,,,
223,03/30/21 07:18:30 AM,1.0,5.7,72.91,,,,,
224,03/30/21 07:18:35 AM,1.0,5.7,72.91,,,,,
225,03/30/21 07:18:40 AM,1.0,5.7,72.91,,,,,
226,03/30/21 07:18:45 AM,0.6,5.7,72.91,,,,,
227,03/30/21 07:18:50 AM,1.0,5.7,72.91,,,,,
228,03/30/21 07:18:55 AM,1.1,5.7,72.91,,,,,
229,03/30/21 07:19:00 AM,1.0,5.7,72.91,,,,,
230,03/30/21 07:19:05 AM,0.6,5.7,72.91,,,,,
231,03/30/21 07:19:10 AM,1.1,5.7,72.91,,,,,
232,03/30/21 07:19:15 AM,1.0,5.7,72.91,,,,,
233,03/30/21 07:19:20 AM,1.0,5.7,72.93,,,,,
234,03/30/21 07:19:25 AM,1.0,5.7,72.91,,,,,
235,03/30/21 07:19:30 AM,1.0,5.7,72.91,,,,,
236,03/30/21 07:19:35 AM,1.1,5.7,72.91,,,,,
237,03/30/21 07:19:40 AM,1.1,5.7,72.91,,,,,
238,03/30/21 07:19:45 AM,1.0,5.7,72.91,,,,,
239,03/30/21 07:19:50 AM,1.1,2.5,72.91,,,,,
240,03/30/21 07:19:55 AM,2.3,5.7,72.91,,,,,
241,03/30/21 07:20:00 AM,1.1,5.7,72.91,,,,,
242,03/30/21 07:20:05 AM,2.3,5.7,72.91,,,,,
243,03/30/21 07:20:10 AM,1.0,5.7,72.91,,,,,
244,03/30/21 07:20:15 AM,1.1,5.7,72.91,,,,,
245,03/30/21 07:20:20 AM,1.0,5.7,72.91,,,,,
246,03/30/21 07:20:25 AM,1.0,5.7,72.91,,,,,
247,03/30/21 07:20:30 AM,1.1,3.9,72.91,,,,,
248,03/30/21 07:20:35 AM,1.1,5.7,72.91,,,,,
249,03/30/21 07:20:40 AM,1.1,5.7,72.91,,,,,
250,03/30/21 07:20:45 AM,1.0,3.9,72.91,,,,,
251,03/30/21 07:20:50 AM,1.0,5.7,72.91,,,,,
252,03/30/21 07:20:55 AM,1.1,5.7,72.91,,,,,
253,03/30/21 07:21:00 AM,1.0,5.7,72.91,,,,,
254,03/30/21 07:21:05 AM,1.1,5.7,72.91,,,,,
255,03/30/21 07:21:10 AM,1.1,5.7,72.91,,,,,
256,03/30/21 07:21:15 AM,1.0,2.5,72.91,,,,,
257,03/30/21 07:21:20 AM,1.0,5.7,72.91,,,,,
258,03/30/21 07:21:25 AM,1.0,5.7,72.91,,,,,
259,03/30/21 07:21:30 AM,1.0,5.7,72.91,,,,,
260,03/30/21 07:21:35 AM,1.1,5.7,72.91,,,,,
261,03/30/21 07:21:40 AM,1.1,5.7,72.91,,,,,
262,03/30/21 07:21:45 AM,1.1,2.5,72.91,,,,,
263,03/30/21 07:21:50 AM,1.0,5.7,72.91,,,,,
264,03/30/21 07:21:55 AM,1.1,5.7,72.91,,,,,
265,03/30/21 07:22:00 AM,1.0,5.7,72.91,,,,,
266,03/30/21 07:22:05 AM,1.1,5.7,72.91,,,,,
267,03/30/21 07:22:10 AM,1.0,5.7,72.91,,,,,
268,03/30/21 07:22:15 AM,1.0,5.7,72.91,,,,,
269,03/30/21 07:22:20 AM,1.0,5.7,72.91,,,,,
270,03/30/21 07:22:25 AM,1.1,5.7,72.91,,,,,
271,03/30/21 07:22:30 AM,1.0,5.7,72.91,,,,,
272,03/30/21 07:22:35 AM,1.1,3.9,72.88,,,,,
273,03/30/21 07:22:40 AM,1.0,5.7,72.91,,,,,
274,03/30/21 07:22:45 AM,1.0,5.7,72.91,,,,,
275,03/30/21 07:22:50 AM,1.1,5.7,72.91,,,,,
276,03/30/21 07:22:55 AM,0.4,5.7,72.88,,,,,
277,03/30/21 07:23:00 AM,1.0,5.7,72.88,,,,,
278,03/30/21 07:23:05 AM,1.0,5.7,72.88,,,,,
279,03/30/21 07:23:10 AM,0.6,5.7,72.91,,,,,
280,03/30/21 07:23:15 AM,1.0,5.7,72.91,,,,,
281,03/30/21 07:23:20 AM,1.1,5.7,72.88,,,,,
282,03/30/21 07:23:25 AM,1.0,5.7,72.88,,,,,
283,03/30/21 07:23:30 AM,1.0,5.7,72.88,,,,,
284,03/30/21 07:23:35 AM,1.0,3.9,72.88,,,,,
285,03/30/21 07:23:40 AM,1.1,5.7,72.88,,,,,
286,03/30/21 07:23:45 AM,1.0,5.7,72.91,,,,,
287,03/30/21 07:23:50 AM,1.1,5.7,72.88,,,,,
288,03/30/21 07:23:55 AM,1.0,2.5,72.88,,,,,
289,03/30/21 07:24:00 AM,1.0,5.7,72.88,,,,,
290,03/30/21 07:24:05 AM,1.0,5.7,72.88,,,,,
291,03/30/21 07:24:10 AM,1.0,5.7,72.88,,,,,
292,03/30/21 07:24:15 AM,1.1,5.7,72.88,,,,,
293,03/30/21 07:24:20 AM,1.0,5.7,72.88,,,,,
294,03/30/21 07:24:25 AM,1.0,5.7,72.88,,,,,
295,03/30/21 07:24:30 AM,1.0,5.7,72.88,,,,,
296,03/30/21 07:24:35 AM,1.0,5.7,72.88,,,,,
297,03/30/21 07:24:40 AM,1.0,5.7,72.88,,,,,
298,03/30/21 07:24:45 AM,1.0,5.7,72.88,,,,,
299,03/30/21 07:24:50 AM,1.0,2.5,72.88,,,,,
300,03/30/21 07:24:55 AM,1.1,5.7,72.88,,,,,
301,03/30/21 07:25:00 AM,1.0,5.7,72.91,,,,,
302,03/30/21 07:25:05 AM,1.0,5.7,72.88,,,,,
303,03/30/21 07:25:10 AM,0.6,5.7,72.88,,,,,
304,03/30/21 07:25:15 AM,1.1,5.7,72.88,,,,,
305,03/30/21 07:25:20 AM,1.1,5.7,72.88,,,,,
306,03/30/21 07:25:25 AM,1.1,5.7,72.88,,,,,
307,03/30/21 07:25:30 AM,1.0,5.7,72.88,,,,,
308,03/30/21 07:25:35 AM,1.0,5.7,72.88,,,,,
309,03/30/21 07:25:40 AM,1.0,5.7,72.88,,,,,
310,03/30/21 07:25:45 AM,1.1,5.7,72.88,,,,,
311,03/30/21 07:25:50 AM,1.1,2.5,72.88,,,,,
312,03/30/21 07:25:55 AM,1.0,5.7,72.88,,,,,
313,03/30/21 07:26:00 AM,1.1,5.7,72.88,,,,,
314,03/30/21 07:26:05 AM,1.1,5.7,72.88,,,,,
315,03/30/21 07:26:10 AM,0.4,5.7,72.88,,,,,
316,03/30/21 07:26:15 AM,1.0,5.7,72.88,,,,,
317,03/30/21 07:26:20 AM,1.1,2.5,72.88,,,,,
318,03/30/21 07:26:25 AM,1.1,5.7,72.88,,,,,
319,03/30/21 07:26:30 AM,1.0,5.7,72.88,,,,,
320,03/30/21 07:26:35 AM,1.0,5.7,72.88,,,,,
321,03/30/21 07:26:40 AM,1.0,5.7,72.88,,,,,
322,03/30/21 07:26:45 AM,1.0,5.7,72.88,,,,,
323,03/30/21 07:26:50 AM,1.1,2.5,72.88,,,,,
324,03/30/21 07:26:55 AM,1.0,5.7,72.88,,,,,
325,03/30/21 07:27:00 AM,1.0,5.7,72.88,,,,,
326,03/30/21 07:27:05 AM,1.0,5.7,72.88,,,,,
327,03/30/21 07:27:10 AM,1.1,5.7,72.88,,,,,
328,03/30/21 07:27:15 AM,1.0,5.7,72.88,,,,,
329,03/30/21 07:27:20 AM,1.1,5.7,72.88,,,,,
330,03/30/21 07:27:25 AM,1.1,5.7,72.88,,,,,
331,03/30/21 07:27:30 AM,1.1,5.7,72.88,,,,,
332,03/30/21 07:27:35 AM,1.0,5.7,72.88,,,,,
333,03/30/21 07:27:40 AM,1.0,5.7,72.88,,,,,
334,03/30/21 07:27:45 AM,1.1,5.7,72.86,,,,,
335,03/30/21 07:27:50 AM,1.1,5.7,72.86,,,,,
336,03/30/21 07:27:55 AM,1.1,5.7,72.88,,,,,
337,03/30/21 07:28:00 AM,0.6,5.7,72.86,,,,,
338,03/30/21 07:28:05 AM,1.1,3.9,72.88,,,,,
339,03/30/21 07:28:10 AM,1.0,3.9,72.88,,,,,
340,03/30/21 07:28:15 AM,1.0,5.7,72.86,,,,,
341,03/30/21 07:28:20 AM,0.4,5.7,72.86,,,,,
342,03/30/21 07:28:25 AM,1.0,2.5,72.86,,,,,
343,03/30/21 07:28:30 AM,1.1,5.7,72.88,,,,,
344,03/30/21 07:28:35 AM,1.0,5.7,72.88,,,,,
345,03/30/21 07:28:40 AM,1.0,5.7,72.86,,,,,
346,03/30/21 07:28:45 AM,1.0,2.5,72.86,,,,,
347,03/30/21 07:28:50 AM,1.0,3.9,72.88,,,,,
348,03/30/21 07:28:55 AM,1.1,5.7,72.86,,,,,
349,03/30/21 07:29:00 AM,1.0,5.7,72.86,,,,,
350,03/30/21 07:29:05 AM,1.0,5.7,72.88,,,,,
351,03/30/21 07:29:10 AM,1.1,3.9,72.86,,,,,
352,03/30/21 07:29:15 AM,0.6,5.7,72.86,,,,,
353,03/30/21 07:29:20 AM,1.1,5.7,72.86,,,,,
354,03/30/21 07:29:25 AM,1.0,5.7,72.86,,,,,
355,03/30/21 07:29:30 AM,1.1,5.7,72.86,,,,,
356,03/30/21 07:29:35 AM,1.0,5.7,72.88,,,,,
357,03/30/21 07:29:40 AM,1.0,5.7,72.86,,,,,
358,03/30/21 07:29:45 AM,1.0,5.7,72.86,,,,,
359,03/30/21 07:29:50 AM,1.0,5.7,72.86,,,,,
360,03/30/21 07:29:55 AM,1.1,5.7,72.86,,,,,
361,03/30/21 07:30:00 AM,1.1,5.7,72.86,,,,,
362,03/30/21 07:30:05 AM,1.0,5.7,72.86,,,,,
363,03/30/21 07:30:10 AM,0.9,5.7,72.86,,,,,
364,03/30/21 07:30:15 AM,1.0,5.7,72.86,,,,,
365,03/30/21 07:30:20 AM,1.0,5.7,72.86,,,,,
366,03/30/21 07:30:25 AM,1.0,5.7,72.86,,,,,
367,03/30/21 07:30:30 AM,1.1,5.7,72.86,,,,,
368,03/30/21 07:30:35 AM,2.5,5.7,72.86,,,,,
369,03/30/21 07:30:40 AM,1.1,5.7,72.86,,,,,
370,03/30/21 07:30:45 AM,1.0,5.7,72.86,,,,,
371,03/30/21 07:30:50 AM,1.1,5.7,72.86,,,,,
372,03/30/21 07:30:55 AM,1.1,5.7,72.86,,,,,
373,03/30/21 07:31:00 AM,1.1,3.9,72.86,,,,,
374,03/30/21 07:31:05 AM,1.0,5.7,72.86,,,,,
375,03/30/21 07:31:10 AM,1.1,5.7,72.86,,,,,
376,03/30/21 07:31:15 AM,1.0,5.7,72.86,,,,,
377,03/30/21 07:31:20 AM,1.1,5.7,72.86,,,,,
378,03/30/21 07:31:25 AM,1.1,5.7,72.86,,,,,
379,03/30/21 07:31:30 AM,1.0,5.7,72.86,,,,,
380,03/30/21 07:31:35 AM,1.0,5.7,72.86,,,,,
381,03/30/21 07:31:40 AM,1.1,5.7,72.86,,,,,
382,03/30/21 07:31:45 AM,1.0,5.7,72.86,,,,,
383,03/30/21 07:31:50 AM,1.1,5.7,72.86,,,,,
384,03/30/21 07:31:55 AM,1.0,5.7,72.86,,,,,
385,03/30/21 07:32:00 AM,1.1,2.5,72.86,,,,,
386,03/30/21 07:32:05 AM,1.1,2.5,72.86,,,,,
387,03/30/21 07:32:10 AM,1.0,3.9,72.84,,,,,
388,03/30/21 07:32:15 AM,1.0,5.7,72.86,,,,,
389,03/30/21 07:32:20 AM,1.0,5.7,72.86,,,,,
390,03/30/21 07:32:25 AM,1.0,5.7,72.86,,,,,
391,03/30/21 07:32:30 AM,1.1,5.7,72.86,,,,,
392,03/30/21 07:32:35 AM,0.4,2.5,72.86,,,,,
393,03/30/21 07:32:40 AM,1.0,5.7,72.86,,,,,
394,03/30/21 07:32:45 AM,1.0,5.7,72.84,,,,,
395,03/30/21 07:32:50 AM,1.1,5.7,72.84,,,,,
396,03/30/21 07:32:55 AM,1.1,5.7,72.86,,,,,
397,03/30/21 07:33:00 AM,1.1,5.7,72.86,,,,,
