"Plot Title: Bradford_cond_2021-11-17"
"#","Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 10778444, SEN S/N: 10778444)","Full Range, μS/cm (LGR S/N: 10778444, SEN S/N: 10778444)","Temp, °F (LGR S/N: 10778444, SEN S/N: 10778444)","Coupler Detached (LGR S/N: 10778444)","Coupler Attached (LGR S/N: 10778444)","Host Connected (LGR S/N: 10778444)","Stopped (LGR S/N: 10778444)","End Of File (LGR S/N: 10778444)"
28,01/28/22 09:41:20 AM,3.7,5.6,67.48,,,,,
29,01/28/22 09:41:25 AM,3.7,5.6,67.46,,,,,
30,01/28/22 09:41:30 AM,2.4,5.6,67.30,,,,,
31,01/28/22 09:41:35 AM,2.5,5.6,67.19,,,,,
32,01/28/22 09:41:40 AM,2.5,5.6,67.17,,,,,
33,01/28/22 09:41:45 AM,3.7,5.6,67.12,,,,,
34,01/28/22 09:41:50 AM,2.5,5.6,67.05,,,,,
35,01/28/22 09:41:55 AM,3.7,5.6,66.96,,,,,
36,01/28/22 09:42:00 AM,3.7,5.6,66.94,,,,,
37,01/28/22 09:42:05 AM,2.5,5.6,66.88,,,,,
38,01/28/22 09:42:10 AM,2.5,5.6,66.85,,,,,
39,01/28/22 09:42:15 AM,3.9,5.6,66.76,,,,,
40,01/28/22 09:42:20 AM,3.7,3.3,66.70,,,,,
41,01/28/22 09:42:25 AM,2.4,5.6,66.67,,,,,
42,01/28/22 09:42:30 AM,3.7,5.6,66.60,,,,,
43,01/28/22 09:42:35 AM,3.7,5.6,66.58,,,,,
44,01/28/22 09:42:40 AM,3.7,5.6,66.43,,,,,
45,01/28/22 09:42:45 AM,3.9,5.6,66.33,,,,,
46,01/28/22 09:42:50 AM,2.5,1.7,66.13,,,,,
47,01/28/22 09:42:55 AM,3.9,5.6,66.09,,,,,
48,01/28/22 09:43:00 AM,3.7,5.6,66.00,,,,,
49,01/28/22 09:43:05 AM,3.9,5.6,65.79,,,,,
50,01/28/22 09:43:10 AM,2.5,5.6,65.62,,,,,
51,01/28/22 09:43:15 AM,2.4,5.6,65.41,,,,,
52,01/28/22 09:43:20 AM,3.9,5.6,65.34,,,,,
53,01/28/22 09:43:25 AM,2.4,5.6,65.35,,,,,
54,01/28/22 09:43:30 AM,2.4,1.7,65.37,,,,,
55,01/28/22 09:43:35 AM,2.5,3.3,65.35,,,,,
56,01/28/22 09:43:40 AM,3.7,5.6,65.34,,,,,
57,01/28/22 09:43:45 AM,3.7,5.6,65.28,,,,,
58,01/28/22 09:43:50 AM,2.5,5.6,65.26,,,,,
59,01/28/22 09:43:55 AM,3.7,5.6,65.19,,,,,
60,01/28/22 09:44:00 AM,3.7,5.6,64.92,,,,,
61,01/28/22 09:44:05 AM,103.3,101.9,56.77,,,,,
62,01/28/22 09:44:10 AM,103.1,102.0,54.95,,,,,
63,01/28/22 09:44:15 AM,103.2,102.0,54.36,,,,,
64,01/28/22 09:44:20 AM,103.0,101.7,53.96,,,,,
65,01/28/22 09:44:25 AM,103.1,101.3,53.78,,,,,
66,01/28/22 09:44:30 AM,103.1,102.1,53.73,,,,,
67,01/28/22 09:44:35 AM,103.1,102.1,53.69,,,,,
68,01/28/22 09:44:40 AM,103.1,102.1,53.46,,,,,
69,01/28/22 09:44:45 AM,103.1,101.7,53.44,,,,,
70,01/28/22 09:44:50 AM,103.2,102.1,53.46,,,,,
71,01/28/22 09:44:55 AM,103.1,101.7,53.44,,,,,
72,01/28/22 09:45:00 AM,103.1,102.1,53.35,,,,,
73,01/28/22 09:45:05 AM,103.1,101.3,53.35,,,,,
74,01/28/22 09:45:10 AM,103.1,101.7,53.37,,,,,
75,01/28/22 09:45:15 AM,103.0,101.3,53.28,,,,,
76,01/28/22 09:45:20 AM,103.1,102.1,53.37,,,,,
77,01/28/22 09:45:25 AM,103.0,101.7,53.35,,,,,
78,01/28/22 09:45:30 AM,103.0,101.7,53.35,,,,,
79,01/28/22 09:45:35 AM,103.1,101.7,53.35,,,,,
80,01/28/22 09:45:40 AM,103.1,101.3,53.31,,,,,
81,01/28/22 09:45:45 AM,103.0,101.7,53.26,,,,,
82,01/28/22 09:45:50 AM,103.0,101.7,53.26,,,,,
83,01/28/22 09:45:55 AM,103.0,101.7,53.26,,,,,
84,01/28/22 09:46:00 AM,103.0,101.7,53.19,,,,,
85,01/28/22 09:46:05 AM,103.1,101.3,53.20,,,,,
86,01/28/22 09:46:10 AM,103.0,101.7,53.13,,,,,
87,01/28/22 09:46:15 AM,103.0,101.7,53.15,,,,,
88,01/28/22 09:46:20 AM,103.0,101.7,53.15,,,,,
89,01/28/22 09:46:25 AM,103.0,101.7,53.15,,,,,
90,01/28/22 09:46:30 AM,103.0,101.7,53.13,,,,,
91,01/28/22 09:46:35 AM,102.9,101.7,53.13,,,,,
92,01/28/22 09:46:40 AM,102.9,101.7,53.13,,,,,
93,01/28/22 09:46:45 AM,102.9,101.3,53.10,,,,,
94,01/28/22 09:46:50 AM,102.9,100.9,53.10,,,,,
95,01/28/22 09:46:55 AM,102.9,101.3,53.04,,,,,
96,01/28/22 09:47:00 AM,102.9,101.3,53.06,,,,,
97,01/28/22 09:47:05 AM,102.9,101.7,53.02,,,,,
98,01/28/22 09:47:10 AM,102.9,101.3,53.06,,,,,
99,01/28/22 09:47:15 AM,102.9,100.9,53.02,,,,,
100,01/28/22 09:47:20 AM,102.9,100.9,53.04,,,,,
101,01/28/22 09:47:25 AM,102.8,100.9,53.02,,,,,
102,01/28/22 09:47:30 AM,102.9,101.3,53.04,,,,,
103,01/28/22 09:47:35 AM,102.8,100.9,53.04,,,,,
104,01/28/22 09:47:40 AM,102.9,101.3,53.04,,,,,
105,01/28/22 09:47:45 AM,102.8,101.3,53.02,,,,,
106,01/28/22 09:47:50 AM,102.9,100.9,53.02,,,,,
107,01/28/22 09:47:55 AM,102.8,100.9,53.01,,,,,
108,01/28/22 09:48:00 AM,102.8,101.3,53.02,,,,,
109,01/28/22 09:48:05 AM,102.8,100.9,53.02,,,,,
110,01/28/22 09:48:10 AM,102.8,100.9,53.01,,,,,
111,01/28/22 09:48:15 AM,102.8,100.9,53.01,,,,,
112,01/28/22 09:48:20 AM,102.8,100.9,53.01,,,,,
113,01/28/22 09:48:25 AM,102.8,100.9,53.01,,,,,
114,01/28/22 09:48:30 AM,102.8,101.3,53.01,,,,,
115,01/28/22 09:48:35 AM,102.8,101.3,53.01,,,,,
116,01/28/22 09:48:40 AM,102.8,100.9,53.02,,,,,
117,01/28/22 09:48:45 AM,102.7,100.9,53.01,,,,,
118,01/28/22 09:48:50 AM,102.8,100.9,52.97,,,,,
119,01/28/22 09:48:55 AM,102.8,101.3,52.97,,,,,
120,01/28/22 09:49:00 AM,102.8,100.9,53.01,,,,,
121,01/28/22 09:49:05 AM,102.8,101.3,52.97,,,,,
122,01/28/22 09:49:10 AM,102.8,100.9,52.97,,,,,
123,01/28/22 09:49:15 AM,102.7,100.9,52.97,,,,,
124,01/28/22 09:49:20 AM,102.8,100.9,52.97,,,,,
125,01/28/22 09:49:25 AM,102.8,100.6,52.97,,,,,
126,01/28/22 09:49:30 AM,102.7,100.9,52.97,,,,,
127,01/28/22 09:49:35 AM,102.7,101.3,52.97,,,,,
128,01/28/22 09:49:40 AM,102.7,100.9,52.95,,,,,
129,01/28/22 09:49:45 AM,102.8,100.9,52.97,,,,,
130,01/28/22 09:49:50 AM,102.8,100.9,52.97,,,,,
131,01/28/22 09:49:55 AM,102.7,101.3,52.97,,,,,
132,01/28/22 09:50:00 AM,102.8,100.9,52.97,,,,,
133,01/28/22 09:50:05 AM,102.8,100.9,52.97,,,,,
134,01/28/22 09:50:10 AM,102.7,100.6,52.93,,,,,
135,01/28/22 09:50:15 AM,102.8,101.3,52.95,,,,,
136,01/28/22 09:50:20 AM,102.8,100.9,52.95,,,,,
137,01/28/22 09:50:25 AM,102.8,101.3,52.95,,,,,
138,01/28/22 09:50:30 AM,102.8,101.3,52.95,,,,,
139,01/28/22 09:50:35 AM,102.8,101.3,52.97,,,,,
140,01/28/22 09:50:40 AM,102.8,100.9,52.97,,,,,
141,01/28/22 09:50:45 AM,102.8,101.3,52.95,,,,,
142,01/28/22 09:50:50 AM,102.7,100.9,52.95,,,,,
143,01/28/22 09:50:55 AM,102.7,101.3,52.95,,,,,
144,01/28/22 09:51:00 AM,102.8,100.9,52.97,,,,,
145,01/28/22 09:51:05 AM,102.7,100.9,52.97,,,,,
146,01/28/22 09:51:10 AM,102.7,100.9,52.95,,,,,
147,01/28/22 09:51:15 AM,102.8,101.3,52.97,,,,,
148,01/28/22 09:51:20 AM,102.7,101.3,52.97,,,,,
149,01/28/22 09:51:25 AM,102.8,100.9,52.95,,,,,
150,01/28/22 09:51:30 AM,102.7,100.9,52.95,,,,,
151,01/28/22 09:51:35 AM,102.7,100.9,52.97,,,,,
152,01/28/22 09:51:40 AM,102.6,100.9,52.97,,,,,
153,01/28/22 09:51:45 AM,102.6,100.6,52.97,,,,,
154,01/28/22 09:51:50 AM,102.6,100.9,52.95,,,,,
155,01/28/22 09:51:55 AM,102.6,100.6,53.01,,,,,
156,01/28/22 09:52:00 AM,102.6,100.9,53.01,,,,,
157,01/28/22 09:52:05 AM,102.6,100.9,53.01,,,,,
158,01/28/22 09:52:10 AM,102.6,100.6,53.01,,,,,
159,01/28/22 09:52:15 AM,102.6,100.6,53.01,,,,,
160,01/28/22 09:52:20 AM,102.6,101.3,52.97,,,,,
161,01/28/22 09:52:25 AM,102.6,101.3,53.01,,,,,
162,01/28/22 09:52:30 AM,102.6,100.9,52.97,,,,,
163,01/28/22 09:52:35 AM,102.5,100.6,53.01,,,,,
164,01/28/22 09:52:40 AM,102.6,100.9,52.97,,,,,
165,01/28/22 09:52:45 AM,102.6,100.6,52.95,,,,,
166,01/28/22 09:52:50 AM,102.7,100.9,52.97,,,,,
167,01/28/22 09:52:55 AM,102.9,101.3,52.97,,,,,
168,01/28/22 09:53:00 AM,103.1,101.3,52.95,,,,,
169,01/28/22 09:53:05 AM,103.7,102.1,52.97,,,,,
170,01/28/22 09:53:10 AM,103.7,102.1,52.93,,,,,
171,01/28/22 09:53:15 AM,104.0,102.1,52.93,,,,,
172,01/28/22 09:53:20 AM,105.1,103.3,52.95,,,,,
173,01/28/22 09:53:25 AM,106.1,104.1,52.95,,,,,
174,01/28/22 09:53:30 AM,108.1,106.4,52.95,,,,,
175,01/28/22 09:53:35 AM,110.8,109.1,52.95,,,,,
176,01/28/22 09:53:40 AM,111.2,109.5,52.97,,,,,
177,01/28/22 09:53:45 AM,111.5,109.9,52.95,,,,,
178,01/28/22 09:53:50 AM,112.4,110.7,52.95,,,,,
179,01/28/22 09:53:55 AM,111.7,109.9,52.95,,,,,
180,01/28/22 09:54:00 AM,113.7,112.3,52.95,,,,,
181,01/28/22 09:54:05 AM,114.4,113.0,52.95,,,,,
182,01/28/22 09:54:10 AM,114.7,113.4,52.97,,,,,
183,01/28/22 09:54:15 AM,117.6,115.8,52.95,,,,,
184,01/28/22 09:54:20 AM,117.0,115.4,52.95,,,,,
185,01/28/22 09:54:25 AM,117.0,115.4,52.95,,,,,
186,01/28/22 09:54:30 AM,116.9,115.4,52.97,,,,,
187,01/28/22 09:54:35 AM,117.6,116.2,52.95,,,,,
188,01/28/22 09:54:40 AM,120.1,118.9,52.97,,,,,
189,01/28/22 09:54:45 AM,122.3,120.8,52.97,,,,,
190,01/28/22 09:54:50 AM,122.0,120.8,52.95,,,,,
191,01/28/22 09:54:55 AM,122.2,120.8,52.95,,,,,
192,01/28/22 09:55:00 AM,122.5,121.2,52.97,,,,,
193,01/28/22 09:55:05 AM,123.2,121.6,52.97,,,,,
194,01/28/22 09:55:10 AM,123.5,122.0,52.95,,,,,
195,01/28/22 09:55:15 AM,123.0,121.6,52.95,,,,,
196,01/28/22 09:55:20 AM,124.0,122.4,52.95,,,,,
197,01/28/22 09:55:25 AM,123.9,122.4,52.95,,,,,
198,01/28/22 09:55:30 AM,124.4,123.6,52.97,,,,,
199,01/28/22 09:55:35 AM,124.4,122.8,52.97,,,,,
200,01/28/22 09:55:40 AM,124.2,122.8,52.95,,,,,
201,01/28/22 09:55:45 AM,124.6,123.2,52.95,,,,,
202,01/28/22 09:55:50 AM,124.4,122.8,52.95,,,,,
203,01/28/22 09:55:55 AM,124.8,123.6,52.95,,,,,
204,01/28/22 09:56:00 AM,126.7,125.5,52.97,,,,,
205,01/28/22 09:56:05 AM,125.8,124.7,52.97,,,,,
206,01/28/22 09:56:10 AM,124.9,123.6,52.97,,,,,
207,01/28/22 09:56:15 AM,126.0,124.7,52.95,,,,,
208,01/28/22 09:56:20 AM,126.7,125.5,52.97,,,,,
209,01/28/22 09:56:25 AM,128.1,127.1,52.95,,,,,
210,01/28/22 09:56:30 AM,128.1,127.1,52.90,,,,,
211,01/28/22 09:56:35 AM,127.2,125.9,52.97,,,,,
212,01/28/22 09:56:40 AM,127.7,126.7,52.93,,,,,
213,01/28/22 09:56:45 AM,127.3,125.9,52.97,,,,,
214,01/28/22 09:56:50 AM,127.2,125.9,52.97,,,,,
215,01/28/22 09:56:55 AM,126.7,125.5,52.97,,,,,
216,01/28/22 09:57:00 AM,126.8,125.5,52.95,,,,,
217,01/28/22 09:57:05 AM,127.1,125.9,52.95,,,,,
218,01/28/22 09:57:10 AM,127.0,125.5,52.95,,,,,
219,01/28/22 09:57:15 AM,127.1,125.9,52.97,,,,,
220,01/28/22 09:57:20 AM,126.6,125.1,52.95,,,,,
221,01/28/22 09:57:25 AM,127.0,125.5,52.97,,,,,
222,01/28/22 09:57:30 AM,126.8,125.5,52.97,,,,,
223,01/28/22 09:57:35 AM,126.5,125.5,52.93,,,,,
224,01/28/22 09:57:40 AM,126.4,125.1,52.93,,,,,
225,01/28/22 09:57:45 AM,125.7,124.7,52.97,,,,,
226,01/28/22 09:57:50 AM,124.8,123.6,52.95,,,,,
227,01/28/22 09:57:55 AM,124.5,123.2,52.97,,,,,
228,01/28/22 09:58:00 AM,124.1,122.4,52.95,,,,,
229,01/28/22 09:58:05 AM,123.5,122.0,52.97,,,,,
230,01/28/22 09:58:10 AM,122.9,121.6,52.97,,,,,
231,01/28/22 09:58:15 AM,122.4,120.8,52.95,,,,,
232,01/28/22 09:58:20 AM,122.3,120.8,52.95,,,,,
233,01/28/22 09:58:25 AM,122.3,120.8,52.95,,,,,
234,01/28/22 09:58:30 AM,122.3,120.8,52.97,,,,,
235,01/28/22 09:58:35 AM,121.7,120.4,52.97,,,,,
236,01/28/22 09:58:40 AM,121.4,120.1,52.95,,,,,
237,01/28/22 09:58:45 AM,120.5,118.9,52.95,,,,,
238,01/28/22 09:58:50 AM,119.5,118.1,52.95,,,,,
239,01/28/22 09:58:55 AM,118.8,117.3,52.95,,,,,
240,01/28/22 09:59:00 AM,118.5,116.9,52.95,,,,,
241,01/28/22 09:59:05 AM,118.7,117.3,52.97,,,,,
242,01/28/22 09:59:10 AM,118.2,116.5,52.95,,,,,
243,01/28/22 09:59:15 AM,117.6,116.2,52.97,,,,,
244,01/28/22 09:59:20 AM,117.8,116.2,52.97,,,,,
245,01/28/22 09:59:25 AM,117.0,115.4,52.97,,,,,
246,01/28/22 09:59:30 AM,116.9,115.0,52.95,,,,,
247,01/28/22 09:59:35 AM,117.0,115.4,52.95,,,,,
248,01/28/22 09:59:40 AM,116.6,114.6,52.95,,,,,
249,01/28/22 09:59:45 AM,116.2,114.6,52.97,,,,,
250,01/28/22 09:59:50 AM,115.6,113.8,52.97,,,,,
251,01/28/22 09:59:55 AM,115.5,113.8,52.93,,,,,
252,01/28/22 10:00:00 AM,115.4,113.8,52.97,,,,,
253,01/28/22 10:00:05 AM,115.1,113.8,52.95,,,,,
254,01/28/22 10:00:10 AM,115.1,113.4,52.95,,,,,
255,01/28/22 10:00:15 AM,115.1,113.8,52.97,,,,,
256,01/28/22 10:00:20 AM,115.2,113.4,52.95,,,,,
257,01/28/22 10:00:25 AM,114.1,112.6,52.97,,,,,
258,01/28/22 10:00:30 AM,114.1,112.6,52.95,,,,,
259,01/28/22 10:00:35 AM,114.1,112.6,52.95,,,,,
260,01/28/22 10:00:40 AM,114.2,112.6,52.97,,,,,
261,01/28/22 10:00:45 AM,113.9,112.3,52.97,,,,,
262,01/28/22 10:00:50 AM,113.0,111.5,52.97,,,,,
263,01/28/22 10:00:55 AM,112.9,111.5,52.97,,,,,
264,01/28/22 10:01:00 AM,112.4,110.7,52.95,,,,,
265,01/28/22 10:01:05 AM,112.1,110.3,52.97,,,,,
266,01/28/22 10:01:10 AM,112.0,109.9,52.97,,,,,
267,01/28/22 10:01:15 AM,112.1,110.3,52.95,,,,,
268,01/28/22 10:01:20 AM,111.7,109.5,52.93,,,,,
269,01/28/22 10:01:25 AM,111.5,109.5,52.95,,,,,
270,01/28/22 10:01:30 AM,111.2,109.5,52.97,,,,,
271,01/28/22 10:01:35 AM,111.1,109.1,52.97,,,,,
272,01/28/22 10:01:40 AM,110.7,108.7,52.97,,,,,
273,01/28/22 10:01:45 AM,110.9,109.1,52.93,,,,,
274,01/28/22 10:01:50 AM,110.9,109.1,52.95,,,,,
275,01/28/22 10:01:55 AM,110.8,109.1,52.95,,,,,
276,01/28/22 10:02:00 AM,110.6,108.7,52.97,,,,,
277,01/28/22 10:02:05 AM,110.6,109.1,52.95,,,,,
278,01/28/22 10:02:10 AM,110.4,108.7,52.95,,,,,
279,01/28/22 10:02:15 AM,110.3,108.7,52.97,,,,,
280,01/28/22 10:02:20 AM,110.2,108.4,52.97,,,,,
281,01/28/22 10:02:25 AM,110.0,108.4,52.97,,,,,
282,01/28/22 10:02:30 AM,110.1,108.4,52.95,,,,,
283,01/28/22 10:02:35 AM,109.8,108.4,52.95,,,,,
284,01/28/22 10:02:40 AM,109.6,108.0,52.97,,,,,
285,01/28/22 10:02:45 AM,109.6,108.0,52.95,,,,,
286,01/28/22 10:02:50 AM,109.5,108.0,52.95,,,,,
287,01/28/22 10:02:55 AM,109.2,107.6,52.95,,,,,
288,01/28/22 10:03:00 AM,109.2,107.2,52.97,,,,,
289,01/28/22 10:03:05 AM,109.4,107.6,52.95,,,,,
290,01/28/22 10:03:10 AM,109.1,107.2,52.95,,,,,
291,01/28/22 10:03:15 AM,108.9,107.2,52.97,,,,,
292,01/28/22 10:03:20 AM,109.0,107.2,52.97,,,,,
293,01/28/22 10:03:25 AM,109.2,107.2,52.95,,,,,
294,01/28/22 10:03:30 AM,108.9,107.2,52.97,,,,,
295,01/28/22 10:03:35 AM,108.6,106.8,52.97,,,,,
296,01/28/22 10:03:40 AM,108.6,107.2,52.95,,,,,
297,01/28/22 10:03:45 AM,108.6,107.2,52.97,,,,,
298,01/28/22 10:03:50 AM,108.5,107.2,52.95,,,,,
299,01/28/22 10:03:55 AM,108.6,107.2,52.97,,,,,
300,01/28/22 10:04:00 AM,108.7,107.2,52.95,,,,,
301,01/28/22 10:04:05 AM,108.1,106.4,52.97,,,,,
302,01/28/22 10:04:10 AM,107.7,105.6,52.95,,,,,
303,01/28/22 10:04:15 AM,107.6,106.0,52.95,,,,,
304,01/28/22 10:04:20 AM,107.8,106.0,52.97,,,,,
305,01/28/22 10:04:25 AM,107.9,106.0,52.95,,,,,
306,01/28/22 10:04:30 AM,107.8,106.0,52.95,,,,,
307,01/28/22 10:04:35 AM,107.7,106.0,52.97,,,,,
308,01/28/22 10:04:40 AM,107.6,106.0,52.97,,,,,
309,01/28/22 10:04:45 AM,107.8,106.0,52.95,,,,,
310,01/28/22 10:04:50 AM,107.9,106.0,52.97,,,,,
311,01/28/22 10:04:55 AM,107.7,105.6,52.95,,,,,
312,01/28/22 10:05:00 AM,107.5,105.6,52.95,,,,,
313,01/28/22 10:05:05 AM,107.5,105.6,52.95,,,,,
314,01/28/22 10:05:10 AM,107.7,106.0,52.95,,,,,
315,01/28/22 10:05:15 AM,107.3,105.6,52.95,,,,,
316,01/28/22 10:05:20 AM,107.2,105.6,52.97,,,,,
317,01/28/22 10:05:25 AM,107.5,105.6,52.97,,,,,
318,01/28/22 10:05:30 AM,107.5,106.0,52.95,,,,,
319,01/28/22 10:05:35 AM,107.3,105.6,52.95,,,,,
320,01/28/22 10:05:40 AM,107.3,105.6,52.97,,,,,
321,01/28/22 10:05:45 AM,107.3,105.2,52.97,,,,,
322,01/28/22 10:05:50 AM,106.9,105.2,52.97,,,,,
323,01/28/22 10:05:55 AM,106.8,105.2,52.97,,,,,
324,01/28/22 10:06:00 AM,106.6,104.8,52.97,,,,,
325,01/28/22 10:06:05 AM,106.6,104.8,52.97,,,,,
326,01/28/22 10:06:10 AM,106.7,104.8,52.97,,,,,
327,01/28/22 10:06:15 AM,106.6,104.8,52.97,,,,,
328,01/28/22 10:06:20 AM,106.5,104.8,52.95,,,,,
329,01/28/22 10:06:25 AM,106.4,104.8,52.95,,,,,
330,01/28/22 10:06:30 AM,106.4,104.8,52.97,,,,,
331,01/28/22 10:06:35 AM,106.4,104.8,52.97,,,,,
332,01/28/22 10:06:40 AM,106.3,104.8,52.97,,,,,
333,01/28/22 10:06:45 AM,106.3,104.5,52.97,,,,,
334,01/28/22 10:06:50 AM,106.3,104.5,52.95,,,,,
335,01/28/22 10:06:55 AM,106.3,104.5,52.97,,,,,
336,01/28/22 10:07:00 AM,106.4,104.8,52.97,,,,,
337,01/28/22 10:07:05 AM,106.5,104.8,52.95,,,,,
338,01/28/22 10:07:10 AM,106.4,104.8,52.97,,,,,
339,01/28/22 10:07:15 AM,106.3,104.8,52.95,,,,,
340,01/28/22 10:07:20 AM,106.3,104.8,52.95,,,,,
341,01/28/22 10:07:25 AM,106.3,104.8,52.97,,,,,
342,01/28/22 10:07:30 AM,106.2,104.5,52.97,,,,,
343,01/28/22 10:07:35 AM,106.1,104.5,52.97,,,,,
344,01/28/22 10:07:40 AM,106.2,104.5,52.95,,,,,
345,01/28/22 10:07:45 AM,106.3,104.8,52.97,,,,,
346,01/28/22 10:07:50 AM,106.3,104.8,52.97,,,,,
347,01/28/22 10:07:55 AM,106.1,104.5,52.97,,,,,
348,01/28/22 10:08:00 AM,106.0,104.1,53.01,,,,,
349,01/28/22 10:08:05 AM,106.0,104.5,52.97,,,,,
350,01/28/22 10:08:10 AM,105.9,104.5,52.97,,,,,
351,01/28/22 10:08:15 AM,105.8,103.7,52.97,,,,,
352,01/28/22 10:08:20 AM,105.8,104.1,52.97,,,,,
353,01/28/22 10:08:25 AM,105.8,104.1,52.97,,,,,
354,01/28/22 10:08:30 AM,105.7,104.1,52.95,,,,,
355,01/28/22 10:08:35 AM,105.7,103.7,52.97,,,,,
356,01/28/22 10:08:40 AM,105.6,104.1,52.97,,,,,
357,01/28/22 10:08:45 AM,105.7,104.1,52.97,,,,,
358,01/28/22 10:08:50 AM,105.6,104.1,52.97,,,,,
359,01/28/22 10:08:55 AM,105.5,104.1,52.97,,,,,
360,01/28/22 10:09:00 AM,105.5,103.7,52.95,,,,,
361,01/28/22 10:09:05 AM,105.4,103.7,52.97,,,,,
362,01/28/22 10:09:10 AM,105.4,103.7,52.97,,,,,
363,01/28/22 10:09:15 AM,105.5,104.1,52.95,,,,,
364,01/28/22 10:09:20 AM,105.5,103.7,52.97,,,,,
365,01/28/22 10:09:25 AM,105.7,104.1,53.01,,,,,
366,01/28/22 10:09:30 AM,105.7,103.7,52.97,,,,,
367,01/28/22 10:09:35 AM,105.7,103.7,52.97,,,,,
368,01/28/22 10:09:40 AM,105.5,103.7,52.95,,,,,
369,01/28/22 10:09:45 AM,105.5,103.7,52.97,,,,,
370,01/28/22 10:09:50 AM,105.5,103.7,52.97,,,,,
371,01/28/22 10:09:55 AM,105.5,103.7,52.95,,,,,
372,01/28/22 10:10:00 AM,105.5,103.7,52.97,,,,,
373,01/28/22 10:10:05 AM,105.4,103.7,52.97,,,,,
374,01/28/22 10:10:10 AM,105.5,103.7,52.97,,,,,
375,01/28/22 10:10:15 AM,105.3,103.7,52.97,,,,,
376,01/28/22 10:10:20 AM,105.3,103.7,52.95,,,,,
377,01/28/22 10:10:25 AM,105.2,103.7,52.97,,,,,
378,01/28/22 10:10:30 AM,105.2,103.7,52.97,,,,,
379,01/28/22 10:10:35 AM,105.0,103.3,52.97,,,,,
380,01/28/22 10:10:40 AM,105.0,102.9,52.97,,,,,
381,01/28/22 10:10:45 AM,52.1,52.8,52.86,,,,,
382,01/28/22 10:10:50 AM,69.4,70.6,52.81,,,,,
383,01/28/22 10:10:55 AM,70.1,71.0,52.72,,,,,
384,01/28/22 10:11:00 AM,70.2,71.0,52.68,,,,,
385,01/28/22 10:11:05 AM,69.9,70.6,52.59,,,,,
386,01/28/22 10:11:10 AM,72.4,73.3,52.61,,,,,
387,01/28/22 10:11:15 AM,72.1,73.0,52.56,,,,,
388,01/28/22 10:11:20 AM,72.3,73.4,52.56,,,,,
389,01/28/22 10:11:25 AM,72.1,73.0,52.56,,,,,
390,01/28/22 10:11:30 AM,72.1,73.4,52.56,,,,,
391,01/28/22 10:11:35 AM,71.8,73.0,52.56,,,,,
392,01/28/22 10:11:40 AM,72.0,73.0,52.54,,,,,
393,01/28/22 10:11:45 AM,72.3,73.4,52.56,,,,,
394,01/28/22 10:11:50 AM,71.8,73.0,52.54,,,,,
395,01/28/22 10:11:55 AM,71.9,73.0,52.54,,,,,
396,01/28/22 10:12:00 AM,71.9,73.0,52.54,,,,,
397,01/28/22 10:12:05 AM,71.8,73.0,52.47,,,,,
