"Plot Title: Bradford_cond"
"#","Date Time, GMT-04:00","Low Range, μS/cm (LGR S/N: 20342062, SEN S/N: 20342062)","Full Range, μS/cm (LGR S/N: 20342062, SEN S/N: 20342062)","Temp, °F (LGR S/N: 20342062, SEN S/N: 20342062)","Coupler Detached (LGR S/N: 20342062)","Coupler Attached (LGR S/N: 20342062)","Host Connected (LGR S/N: 20342062)","End Of File (LGR S/N: 20342062)"
270,04/16/21 11:22:25 AM,1.4,31.2,78.71,,,,
271,04/16/21 11:22:30 AM,1.2,31.2,78.71,,,,
272,04/16/21 11:22:35 AM,1.2,5.7,78.71,,,,
273,04/16/21 11:22:40 AM,1.4,5.7,78.71,,,,
274,04/16/21 11:22:45 AM,0.7,31.2,78.71,,,,
275,04/16/21 11:22:50 AM,1.2,5.7,78.73,,,,
276,04/16/21 11:22:55 AM,1.4,5.7,78.71,,,,
277,04/16/21 11:23:00 AM,1.4,5.7,78.71,,,,
278,04/16/21 11:23:05 AM,1.4,5.7,78.73,,,,
279,04/16/21 11:23:10 AM,1.4,31.2,78.73,,,,
280,04/16/21 11:23:15 AM,1.4,5.7,78.73,,,,
281,04/16/21 11:23:20 AM,1.4,31.2,78.73,,,,
282,04/16/21 11:23:25 AM,1.2,5.7,78.73,,,,
283,04/16/21 11:23:30 AM,0.7,5.7,78.73,,,,
284,04/16/21 11:23:35 AM,0.7,31.2,78.73,,,,
285,04/16/21 11:23:40 AM,1.2,31.2,78.73,,,,
286,04/16/21 11:23:45 AM,2.5,31.2,78.73,,,,
287,04/16/21 11:23:50 AM,1.4,5.7,78.73,,,,
288,04/16/21 11:23:55 AM,1.4,5.7,78.73,,,,
289,04/16/21 11:24:00 AM,1.4,31.2,78.73,,,,
290,04/16/21 11:24:05 AM,1.2,31.2,78.73,,,,
291,04/16/21 11:24:10 AM,2.5,31.2,78.73,,,,
292,04/16/21 11:24:15 AM,1.4,5.7,78.73,,,,
293,04/16/21 11:24:20 AM,1.2,5.7,78.73,,,,
294,04/16/21 11:24:25 AM,1.4,5.7,78.73,,,,
295,04/16/21 11:24:30 AM,1.4,31.2,78.73,,,,
296,04/16/21 11:24:35 AM,0.7,5.7,78.75,,,,
297,04/16/21 11:24:40 AM,2.5,5.7,78.73,,,,
298,04/16/21 11:24:45 AM,2.5,5.7,78.73,,,,
299,04/16/21 11:24:50 AM,1.2,5.7,78.75,,,,
300,04/16/21 11:24:55 AM,1.4,5.7,78.75,,,,
301,04/16/21 11:25:00 AM,2.5,31.2,78.75,,,,
302,04/16/21 11:25:05 AM,0.7,31.2,78.75,,,,
303,04/16/21 11:25:10 AM,1.4,5.7,78.75,,,,
304,04/16/21 11:25:15 AM,0.7,5.7,78.75,,,,
305,04/16/21 11:25:20 AM,1.4,31.2,78.75,,,,
306,04/16/21 11:25:25 AM,1.2,5.7,78.75,,,,
307,04/16/21 11:25:30 AM,1.4,5.7,78.75,,,,
308,04/16/21 11:25:35 AM,0.7,31.2,78.75,,,,
309,04/16/21 11:25:40 AM,1.2,5.7,78.75,,,,
310,04/16/21 11:25:45 AM,0.7,31.2,78.75,,,,
311,04/16/21 11:25:50 AM,1.2,31.2,78.75,,,,
312,04/16/21 11:25:55 AM,1.2,31.2,78.75,,,,
313,04/16/21 11:26:00 AM,0.7,5.7,78.76,,,,
314,04/16/21 11:26:05 AM,1.4,5.7,78.76,,,,
315,04/16/21 11:26:10 AM,2.5,5.7,78.76,,,,
316,04/16/21 11:26:15 AM,1.4,31.2,78.76,,,,
317,04/16/21 11:26:20 AM,1.2,5.7,78.76,,,,
318,04/16/21 11:26:25 AM,0.7,5.7,78.76,,,,
319,04/16/21 11:26:30 AM,0.7,31.2,78.75,,,,
320,04/16/21 11:26:35 AM,1.4,31.2,78.76,,,,
321,04/16/21 11:26:40 AM,1.4,5.7,78.76,,,,
322,04/16/21 11:26:45 AM,0.7,31.2,78.76,,,,
323,04/16/21 11:26:50 AM,1.2,5.7,78.78,,,,
324,04/16/21 11:26:55 AM,1.2,5.7,78.76,,,,
325,04/16/21 11:27:00 AM,0.7,31.2,78.76,,,,
326,04/16/21 11:27:05 AM,2.5,5.7,78.76,,,,
327,04/16/21 11:27:10 AM,1.4,5.7,78.76,,,,
328,04/16/21 11:27:15 AM,0.7,31.2,78.76,,,,
329,04/16/21 11:27:20 AM,1.2,31.2,78.78,,,,
330,04/16/21 11:27:25 AM,1.2,5.7,78.78,,,,
331,04/16/21 11:27:30 AM,2.5,31.2,78.76,,,,
332,04/16/21 11:27:35 AM,0.7,5.7,78.76,,,,
333,04/16/21 11:27:40 AM,0.7,5.7,78.78,,,,
334,04/16/21 11:27:45 AM,0.7,5.7,78.78,,,,
335,04/16/21 11:27:50 AM,2.5,5.7,78.78,,,,
336,04/16/21 11:27:55 AM,1.2,5.7,78.78,,,,
337,04/16/21 11:28:00 AM,0.7,5.7,78.76,,,,
338,04/16/21 11:28:05 AM,2.5,5.7,78.78,,,,
339,04/16/21 11:28:10 AM,2.5,5.7,78.78,,,,
340,04/16/21 11:28:15 AM,1.2,31.2,78.78,,,,
341,04/16/21 11:28:20 AM,0.7,5.7,78.78,,,,
342,04/16/21 11:28:25 AM,1.2,31.2,78.78,,,,
343,04/16/21 11:28:30 AM,1.2,31.2,78.78,,,,
344,04/16/21 11:28:35 AM,1.4,5.7,78.78,,,,
345,04/16/21 11:28:40 AM,0.7,5.7,78.78,,,,
346,04/16/21 11:28:45 AM,1.2,5.7,78.78,,,,
347,04/16/21 11:28:50 AM,1.4,31.2,78.78,,,,
348,04/16/21 11:28:55 AM,1.2,5.7,78.78,,,,
349,04/16/21 11:29:00 AM,0.7,31.2,78.80,,,,
350,04/16/21 11:29:05 AM,0.7,5.7,78.78,,,,
351,04/16/21 11:29:10 AM,0.7,31.2,78.78,,,,
352,04/16/21 11:29:15 AM,2.5,5.7,78.80,,,,
353,04/16/21 11:29:20 AM,1.2,5.7,78.80,,,,
354,04/16/21 11:29:25 AM,2.5,5.7,78.80,,,,
355,04/16/21 11:29:30 AM,0.7,5.7,78.78,,,,
356,04/16/21 11:29:35 AM,0.7,5.7,78.80,,,,
357,04/16/21 11:29:40 AM,0.7,31.2,78.80,,,,
358,04/16/21 11:29:45 AM,1.4,5.7,78.80,,,,
359,04/16/21 11:29:50 AM,1.2,5.7,78.80,,,,
360,04/16/21 11:29:55 AM,2.5,5.7,78.80,,,,
361,04/16/21 11:30:00 AM,2.5,5.7,78.80,,,,
362,04/16/21 11:30:05 AM,2.5,31.2,78.80,,,,
363,04/16/21 11:30:10 AM,2.5,5.7,78.80,,,,
364,04/16/21 11:30:15 AM,1.2,31.2,78.80,,,,
365,04/16/21 11:30:20 AM,1.4,5.7,78.80,,,,
366,04/16/21 11:30:25 AM,2.5,31.2,78.80,,,,
367,04/16/21 11:30:30 AM,1.4,5.7,78.80,,,,
368,04/16/21 11:30:35 AM,1.4,31.2,78.84,,,,
369,04/16/21 11:30:40 AM,1.2,5.7,78.84,,,,
370,04/16/21 11:30:45 AM,0.7,7.8,78.84,,,,
371,04/16/21 11:30:50 AM,0.7,5.7,78.80,,,,
372,04/16/21 11:30:55 AM,1.2,5.7,78.80,,,,
373,04/16/21 11:31:00 AM,1.4,31.2,78.84,,,,
374,04/16/21 11:31:05 AM,2.5,5.7,78.84,,,,
375,04/16/21 11:31:10 AM,1.4,5.7,78.84,,,,
376,04/16/21 11:31:15 AM,2.5,5.7,78.84,,,,
377,04/16/21 11:31:20 AM,0.7,5.7,78.84,,,,
378,04/16/21 11:31:25 AM,0.7,5.7,78.84,,,,
379,04/16/21 11:31:30 AM,1.4,5.7,78.84,,,,
380,04/16/21 11:31:35 AM,1.4,31.2,78.84,,,,
381,04/16/21 11:31:40 AM,0.7,5.7,78.84,,,,
382,04/16/21 11:31:45 AM,1.4,5.7,78.84,,,,
383,04/16/21 11:31:50 AM,1.4,5.7,78.84,,,,
384,04/16/21 11:31:55 AM,1.4,5.7,78.84,,,,
385,04/16/21 11:32:00 AM,2.5,31.2,78.84,,,,
386,04/16/21 11:32:05 AM,1.4,5.7,78.84,,,,
387,04/16/21 11:32:10 AM,2.5,31.2,78.84,,,,
388,04/16/21 11:32:15 AM,0.7,5.7,78.85,,,,
389,04/16/21 11:32:20 AM,1.2,31.2,78.84,,,,
390,04/16/21 11:32:25 AM,1.4,5.7,78.84,,,,
391,04/16/21 11:32:30 AM,1.2,31.2,78.85,,,,
392,04/16/21 11:32:35 AM,0.7,31.2,78.85,,,,
393,04/16/21 11:32:40 AM,0.7,5.7,78.85,,,,
394,04/16/21 11:32:45 AM,1.2,31.2,78.85,,,,
395,04/16/21 11:32:50 AM,0.7,31.2,78.84,,,,
396,04/16/21 11:32:55 AM,1.2,5.7,78.85,,,,
397,04/16/21 11:33:00 AM,2.5,5.7,78.85,,,,
398,04/16/21 11:33:05 AM,1.2,5.7,78.85,,,,
399,04/16/21 11:33:10 AM,1.4,31.2,78.85,,,,
400,04/16/21 11:33:15 AM,1.4,5.7,78.85,,,,
401,04/16/21 11:33:20 AM,0.7,31.2,78.85,,,,
402,04/16/21 11:33:25 AM,2.5,5.7,78.85,,,,
403,04/16/21 11:33:30 AM,1.4,5.7,78.85,,,,
404,04/16/21 11:33:35 AM,0.7,5.7,78.85,,,,
405,04/16/21 11:33:40 AM,0.7,31.2,78.85,,,,
406,04/16/21 11:33:45 AM,1.2,5.7,78.85,,,,
407,04/16/21 11:33:50 AM,1.2,31.2,78.85,,,,
408,04/16/21 11:33:55 AM,0.7,5.7,78.85,,,,
409,04/16/21 11:34:00 AM,2.5,5.7,78.87,,,,
410,04/16/21 11:34:05 AM,0.7,5.7,78.87,,,,
411,04/16/21 11:34:10 AM,0.7,5.7,78.85,,,,
