"Plot Title: Bradford_cond_9-13-21"
"#","Date Time, GMT-04:00","Low Range, μS/cm (LGR S/N: 10778441, SEN S/N: 10778441)","Full Range, μS/cm (LGR S/N: 10778441, SEN S/N: 10778441)","Temp, °F (LGR S/N: 10778441, SEN S/N: 10778441)"
1,09/13/21 10:15:00 AM,4.7,4.2,78.75
2,09/13/21 10:15:05 AM,4.6,4.2,78.75
3,09/13/21 10:15:10 AM,4.7,4.6,78.80
4,09/13/21 10:15:15 AM,4.7,4.2,78.82
5,09/13/21 10:15:20 AM,4.6,4.2,78.82
6,09/13/21 10:15:25 AM,4.2,4.2,78.76
7,09/13/21 10:15:30 AM,4.4,4.2,78.80
8,09/13/21 10:15:35 AM,3.9,4.2,78.75
9,09/13/21 10:15:40 AM,3.9,4.2,78.71
10,09/13/21 10:15:45 AM,4.2,4.2,78.76
11,09/13/21 10:15:50 AM,4.0,4.2,78.76
12,09/13/21 10:15:55 AM,3.7,3.5,78.75
13,09/13/21 10:16:00 AM,3.2,4.2,78.60
14,09/13/21 10:16:05 AM,3.2,3.5,78.57
15,09/13/21 10:16:10 AM,3.2,3.5,78.58
16,09/13/21 10:16:15 AM,3.3,4.2,78.64
17,09/13/21 10:16:20 AM,3.0,3.5,78.58
18,09/13/21 10:16:25 AM,3.0,3.8,78.58
19,09/13/21 10:16:30 AM,3.0,3.5,78.58
20,09/13/21 10:16:35 AM,3.0,3.8,78.58
21,09/13/21 10:16:40 AM,3.0,3.8,78.60
22,09/13/21 10:16:45 AM,2.9,3.8,78.60
23,09/13/21 10:16:50 AM,2.8,3.8,78.60
24,09/13/21 10:16:55 AM,3.0,3.5,78.67
25,09/13/21 10:17:00 AM,2.9,3.1,78.67
26,09/13/21 10:17:05 AM,2.6,3.1,78.64
27,09/13/21 10:17:10 AM,2.6,3.1,78.64
28,09/13/21 10:17:15 AM,2.6,3.1,78.66
29,09/13/21 10:17:20 AM,2.8,3.1,78.73
30,09/13/21 10:17:25 AM,2.5,3.1,78.73
31,09/13/21 10:17:30 AM,2.5,3.1,78.73
32,09/13/21 10:17:35 AM,2.5,2.7,78.73
33,09/13/21 10:17:40 AM,2.4,3.1,78.67
34,09/13/21 10:17:45 AM,2.3,2.7,78.71
35,09/13/21 10:17:50 AM,2.0,3.1,78.71
36,09/13/21 10:17:55 AM,2.0,4.6,78.67
37,09/13/21 10:18:00 AM,1.9,30.2,78.71
38,09/13/21 10:18:05 AM,3.7,6.5,78.75
39,09/13/21 10:18:10 AM,8.7,6.5,78.84
40,09/13/21 10:18:15 AM,8.7,6.5,78.91
41,09/13/21 10:18:20 AM,3.6,6.5,78.98
42,09/13/21 10:18:25 AM,8.7,6.5,79.00
43,09/13/21 10:18:30 AM,8.7,6.5,79.03
44,09/13/21 10:18:35 AM,6.5,6.5,79.05
45,09/13/21 10:18:40 AM,6.5,6.5,79.05
46,09/13/21 10:18:45 AM,3.6,6.5,79.07
47,09/13/21 10:18:50 AM,3.6,6.5,79.07
48,09/13/21 10:18:55 AM,3.6,6.5,79.11
49,09/13/21 10:19:00 AM,3.6,2.7,79.11
50,09/13/21 10:19:05 AM,3.6,2.7,79.11
51,09/13/21 10:19:10 AM,3.6,6.5,79.11
52,09/13/21 10:19:15 AM,8.7,6.5,79.12
53,09/13/21 10:19:20 AM,8.7,6.5,79.11
54,09/13/21 10:19:25 AM,8.7,6.5,79.11
55,09/13/21 10:19:30 AM,3.6,6.5,79.12
56,09/13/21 10:19:35 AM,8.7,6.5,79.12
57,09/13/21 10:19:40 AM,3.8,6.5,79.14
58,09/13/21 10:19:45 AM,3.5,6.5,79.14
59,09/13/21 10:19:50 AM,8.7,6.5,79.14
60,09/13/21 10:19:55 AM,8.7,6.5,79.14
61,09/13/21 10:20:00 AM,3.6,6.5,79.14
62,09/13/21 10:20:05 AM,8.7,6.5,79.18
63,09/13/21 10:20:10 AM,8.7,6.5,79.14
64,09/13/21 10:20:15 AM,3.6,6.5,79.18
65,09/13/21 10:20:20 AM,8.7,6.5,79.18
66,09/13/21 10:20:25 AM,3.5,4.2,79.18
