"Plot Title: bBrad_DG_22-2-2_13"
"#","Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 10778437, SEN S/N: 10778437)","Full Range, μS/cm (LGR S/N: 10778437, SEN S/N: 10778437)","Temp, °F (LGR S/N: 10778437, SEN S/N: 10778437)","Coupler Detached (LGR S/N: 10778437)","Coupler Attached (LGR S/N: 10778437)","Host Connected (LGR S/N: 10778437)","End Of File (LGR S/N: 10778437)"
36,02/02/23 10:25:04 AM,2.9,2.8,76.87,,,,
37,02/02/23 10:25:09 AM,1.7,2.8,76.91,,,,
38,02/02/23 10:25:14 AM,1.7,2.8,77.16,,,,
39,02/02/23 10:25:19 AM,2.9,2.8,77.29,,,,
40,02/02/23 10:25:24 AM,2.9,0.5,77.45,,,,
41,02/02/23 10:25:29 AM,3.1,2.8,77.61,,,,
42,02/02/23 10:25:34 AM,1.7,2.8,77.72,,,,
43,02/02/23 10:25:39 AM,2.9,2.8,77.68,,,,
44,02/02/23 10:25:44 AM,1.6,2.8,77.74,,,,
45,02/02/23 10:25:49 AM,1.6,2.8,77.77,,,,
46,02/02/23 10:25:54 AM,2.9,2.8,77.79,,,,
47,02/02/23 10:25:59 AM,3.1,2.8,77.65,,,,
48,02/02/23 10:26:04 AM,2.9,2.8,77.47,,,,
49,02/02/23 10:26:09 AM,2.9,2.8,77.31,,,,
50,02/02/23 10:26:14 AM,2.9,2.8,77.22,,,,
51,02/02/23 10:26:19 AM,1.7,2.8,77.20,,,,
52,02/02/23 10:26:24 AM,1.7,2.8,77.14,,,,
53,02/02/23 10:26:29 AM,1.7,2.8,77.13,,,,
54,02/02/23 10:26:34 AM,1.6,2.8,77.13,,,,
55,02/02/23 10:26:39 AM,2.9,2.8,77.11,,,,
56,02/02/23 10:26:44 AM,2.9,2.8,77.07,,,,
57,02/02/23 10:26:49 AM,1.6,2.8,77.07,,,,
58,02/02/23 10:26:54 AM,2.9,2.8,77.13,,,,
59,02/02/23 10:26:59 AM,2.9,2.8,77.14,,,,
60,02/02/23 10:27:04 AM,3.1,2.8,77.14,,,,
61,02/02/23 10:27:09 AM,1.7,2.8,77.14,,,,
62,02/02/23 10:27:14 AM,2.9,2.8,77.16,,,,
63,02/02/23 10:27:19 AM,1.7,2.8,77.16,,,,
64,02/02/23 10:27:24 AM,2.9,2.8,77.22,,,,
65,02/02/23 10:27:29 AM,1.7,2.8,77.29,,,,
66,02/02/23 10:27:34 AM,1.7,0.5,77.36,,,,
67,02/02/23 10:27:39 AM,2.9,2.8,77.40,,,,
68,02/02/23 10:27:44 AM,3.1,2.8,77.43,,,,
69,02/02/23 10:27:49 AM,2.9,2.8,77.43,,,,
70,02/02/23 10:27:54 AM,1.7,2.8,77.45,,,,
71,02/02/23 10:27:59 AM,1.7,-1.0,77.40,,,,
72,02/02/23 10:28:04 AM,3.1,2.8,77.52,,,,
73,02/02/23 10:28:09 AM,2.9,2.8,77.40,,,,
74,02/02/23 10:28:14 AM,3.1,2.8,77.23,,,,
75,02/02/23 10:28:19 AM,1.6,2.8,77.22,,,,
76,02/02/23 10:28:24 AM,2.9,2.8,77.20,,,,
77,02/02/23 10:28:29 AM,2.9,2.8,77.36,,,,
78,02/02/23 10:28:34 AM,2.9,2.8,77.31,,,,
79,02/02/23 10:28:39 AM,2.9,2.8,77.54,,,,
80,02/02/23 10:28:44 AM,2.9,2.8,77.56,,,,
81,02/02/23 10:28:49 AM,2.9,2.8,77.43,,,,
82,02/02/23 10:28:54 AM,1.7,2.8,77.36,,,,
83,02/02/23 10:28:59 AM,2.9,2.8,77.29,,,,
84,02/02/23 10:29:04 AM,2.9,2.8,77.29,,,,
85,02/02/23 10:29:09 AM,1.7,0.5,77.31,,,,
86,02/02/23 10:29:14 AM,2.9,2.8,77.23,,,,
87,02/02/23 10:29:19 AM,1.7,0.5,77.20,,,,
88,02/02/23 10:29:24 AM,1.7,2.8,77.72,,,,
89,02/02/23 10:29:29 AM,329.8,334.4,68.52,,,,
90,02/02/23 10:29:34 AM,47.7,47.6,67.60,,,,
91,02/02/23 10:29:39 AM,63.7,65.7,69.60,,,,
92,02/02/23 10:29:44 AM,318.4,320.8,65.43,,,,
93,02/02/23 10:29:49 AM,317.3,321.4,64.63,,,,
94,02/02/23 10:29:54 AM,88.3,91.2,67.66,,,,
95,02/02/23 10:29:59 AM,88.8,91.1,68.85,,,,
96,02/02/23 10:30:04 AM,89.8,93.4,69.35,,,,
97,02/02/23 10:30:09 AM,90.1,93.0,69.85,,,,
98,02/02/23 10:30:14 AM,322.1,325.7,66.06,,,,
99,02/02/23 10:30:19 AM,322.0,326.2,65.59,,,,
100,02/02/23 10:30:24 AM,320.9,324.7,65.19,,,,
101,02/02/23 10:30:29 AM,320.2,323.9,65.19,,,,
102,02/02/23 10:30:34 AM,320.8,324.3,65.14,,,,
103,02/02/23 10:30:39 AM,321.4,325.1,65.17,,,,
104,02/02/23 10:30:44 AM,321.5,325.1,65.19,,,,
105,02/02/23 10:30:49 AM,322.6,326.6,65.41,,,,
106,02/02/23 10:30:54 AM,322.6,326.6,65.41,,,,
107,02/02/23 10:30:59 AM,321.7,325.1,65.25,,,,
108,02/02/23 10:31:04 AM,321.6,325.1,65.28,,,,
109,02/02/23 10:31:09 AM,321.0,324.3,65.08,,,,
110,02/02/23 10:31:14 AM,320.1,323.6,64.85,,,,
111,02/02/23 10:31:19 AM,319.1,322.5,64.58,,,,
112,02/02/23 10:31:24 AM,319.7,323.3,64.58,,,,
113,02/02/23 10:31:29 AM,321.2,324.8,64.85,,,,
114,02/02/23 10:31:34 AM,320.7,324.4,64.81,,,,
115,02/02/23 10:31:39 AM,319.5,323.3,64.63,,,,
116,02/02/23 10:31:44 AM,320.5,324.0,64.67,,,,
117,02/02/23 10:31:49 AM,320.8,324.4,64.78,,,,
118,02/02/23 10:31:54 AM,320.7,324.4,64.85,,,,
119,02/02/23 10:31:59 AM,320.2,323.6,64.69,,,,
120,02/02/23 10:32:04 AM,320.3,323.6,64.65,,,,
121,02/02/23 10:32:09 AM,320.1,323.7,64.56,,,,
122,02/02/23 10:32:14 AM,320.0,323.3,64.63,,,,
123,02/02/23 10:32:19 AM,319.8,323.3,64.49,,,,
124,02/02/23 10:32:24 AM,320.3,323.7,64.53,,,,
125,02/02/23 10:32:29 AM,320.6,324.0,64.58,,,,
126,02/02/23 10:32:34 AM,321.2,324.8,64.60,,,,
127,02/02/23 10:32:39 AM,320.6,324.1,64.53,,,,
128,02/02/23 10:32:44 AM,320.9,324.0,64.56,,,,
129,02/02/23 10:32:49 AM,320.3,323.7,64.53,,,,
130,02/02/23 10:32:54 AM,320.4,324.0,64.58,,,,
131,02/02/23 10:32:59 AM,320.3,323.7,64.58,,,,
132,02/02/23 10:33:04 AM,320.3,323.7,64.53,,,,
133,02/02/23 10:33:09 AM,321.5,325.2,64.49,,,,
134,02/02/23 10:33:14 AM,321.7,325.2,64.51,,,,
135,02/02/23 10:33:19 AM,321.6,325.2,64.51,,,,
136,02/02/23 10:33:24 AM,320.9,324.1,64.44,,,,
137,02/02/23 10:33:29 AM,321.2,324.8,64.40,,,,
138,02/02/23 10:33:34 AM,320.8,324.1,64.31,,,,
139,02/02/23 10:33:39 AM,321.4,325.2,64.35,,,,
140,02/02/23 10:33:44 AM,321.6,325.2,64.36,,,,
141,02/02/23 10:33:49 AM,321.7,325.2,64.40,,,,
142,02/02/23 10:33:54 AM,321.4,324.9,64.33,,,,
143,02/02/23 10:33:59 AM,321.5,325.2,64.35,,,,
144,02/02/23 10:34:04 AM,321.5,324.9,64.35,,,,
145,02/02/23 10:34:09 AM,320.9,324.5,64.24,,,,
146,02/02/23 10:34:14 AM,320.9,324.5,64.22,,,,
147,02/02/23 10:34:19 AM,320.3,323.7,64.15,,,,
148,02/02/23 10:34:24 AM,320.6,324.1,64.15,,,,
149,02/02/23 10:34:29 AM,320.4,323.8,64.09,,,,
150,02/02/23 10:34:34 AM,320.3,323.8,64.06,,,,
151,02/02/23 10:34:39 AM,320.4,323.8,64.06,,,,
152,02/02/23 10:34:44 AM,320.4,323.8,64.06,,,,
153,02/02/23 10:34:49 AM,320.0,323.0,63.99,,,,
154,02/02/23 10:34:54 AM,319.9,323.4,63.97,,,,
155,02/02/23 10:34:59 AM,319.7,323.0,63.82,,,,
156,02/02/23 10:35:04 AM,319.9,323.0,63.86,,,,
157,02/02/23 10:35:09 AM,319.8,323.0,63.86,,,,
158,02/02/23 10:35:14 AM,319.8,323.0,63.84,,,,
159,02/02/23 10:35:19 AM,319.5,322.7,63.75,,,,
160,02/02/23 10:35:24 AM,319.5,323.1,63.73,,,,
161,02/02/23 10:35:29 AM,319.7,323.0,63.77,,,,
162,02/02/23 10:35:34 AM,319.6,323.1,63.75,,,,
163,02/02/23 10:35:39 AM,319.7,323.0,63.77,,,,
164,02/02/23 10:35:44 AM,319.5,322.7,63.73,,,,
165,02/02/23 10:35:49 AM,319.5,322.7,63.73,,,,
166,02/02/23 10:35:54 AM,319.5,323.1,63.73,,,,
167,02/02/23 10:35:59 AM,319.5,322.7,63.73,,,,
168,02/02/23 10:36:04 AM,319.7,323.1,63.73,,,,
169,02/02/23 10:36:09 AM,319.4,322.7,63.72,,,,
170,02/02/23 10:36:14 AM,319.5,323.1,63.73,,,,
171,02/02/23 10:36:19 AM,319.7,322.7,63.73,,,,
172,02/02/23 10:36:24 AM,319.7,323.1,63.72,,,,
173,02/02/23 10:36:29 AM,319.8,323.1,63.73,,,,
174,02/02/23 10:36:34 AM,319.7,322.7,63.72,,,,
175,02/02/23 10:36:39 AM,319.7,322.7,63.72,,,,
176,02/02/23 10:36:44 AM,319.5,322.7,63.68,,,,
177,02/02/23 10:36:49 AM,319.5,322.7,63.68,,,,
178,02/02/23 10:36:54 AM,319.7,322.7,63.68,,,,
179,02/02/23 10:36:59 AM,319.5,322.7,63.68,,,,
180,02/02/23 10:37:04 AM,319.7,323.1,63.68,,,,
181,02/02/23 10:37:09 AM,319.7,322.7,63.72,,,,
182,02/02/23 10:37:14 AM,319.8,322.7,63.72,,,,
183,02/02/23 10:37:19 AM,319.6,322.7,63.68,,,,
184,02/02/23 10:37:24 AM,319.7,323.1,63.72,,,,
185,02/02/23 10:37:29 AM,319.7,323.1,63.68,,,,
186,02/02/23 10:37:34 AM,319.7,323.1,63.68,,,,
187,02/02/23 10:37:39 AM,319.7,322.7,63.68,,,,
188,02/02/23 10:37:44 AM,319.8,322.7,63.72,,,,
189,02/02/23 10:37:49 AM,319.8,322.7,63.72,,,,
190,02/02/23 10:37:54 AM,319.7,323.1,63.68,,,,
191,02/02/23 10:37:59 AM,319.8,323.1,63.72,,,,
192,02/02/23 10:38:04 AM,319.8,323.1,63.72,,,,
193,02/02/23 10:38:09 AM,319.8,322.7,63.72,,,,
194,02/02/23 10:38:14 AM,319.8,322.7,63.68,,,,
195,02/02/23 10:38:19 AM,319.8,322.7,63.72,,,,
196,02/02/23 10:38:24 AM,319.8,323.1,63.72,,,,
197,02/02/23 10:38:29 AM,319.8,322.7,63.72,,,,
198,02/02/23 10:38:34 AM,319.8,323.1,63.72,,,,
199,02/02/23 10:38:39 AM,319.7,323.1,63.72,,,,
200,02/02/23 10:38:44 AM,319.8,322.7,63.72,,,,
201,02/02/23 10:38:49 AM,319.8,322.7,63.72,,,,
202,02/02/23 10:38:54 AM,319.8,322.7,63.73,,,,
203,02/02/23 10:38:59 AM,319.8,323.1,63.73,,,,
204,02/02/23 10:39:04 AM,319.8,323.1,63.73,,,,
205,02/02/23 10:39:09 AM,319.8,323.1,63.73,,,,
206,02/02/23 10:39:14 AM,319.8,323.1,63.75,,,,
207,02/02/23 10:39:19 AM,319.8,322.7,63.73,,,,
208,02/02/23 10:39:24 AM,319.8,322.7,63.73,,,,
209,02/02/23 10:39:29 AM,319.8,323.1,63.75,,,,
210,02/02/23 10:39:34 AM,319.8,323.1,63.75,,,,
211,02/02/23 10:39:39 AM,319.9,323.1,63.75,,,,
212,02/02/23 10:39:44 AM,319.9,323.1,63.75,,,,
213,02/02/23 10:39:49 AM,319.8,323.1,63.75,,,,
214,02/02/23 10:39:54 AM,319.9,323.1,63.75,,,,
215,02/02/23 10:39:59 AM,319.9,323.1,63.75,,,,
216,02/02/23 10:40:04 AM,319.8,322.7,63.75,,,,
217,02/02/23 10:40:09 AM,319.8,322.7,63.75,,,,
218,02/02/23 10:40:14 AM,319.7,323.0,63.77,,,,
219,02/02/23 10:40:19 AM,319.7,322.7,63.77,,,,
220,02/02/23 10:40:24 AM,319.7,322.7,63.77,,,,
221,02/02/23 10:40:29 AM,319.7,323.0,63.77,,,,
222,02/02/23 10:40:34 AM,319.7,322.7,63.77,,,,
223,02/02/23 10:40:39 AM,319.8,323.0,63.81,,,,
224,02/02/23 10:40:44 AM,319.8,323.0,63.82,,,,
225,02/02/23 10:40:49 AM,319.9,322.7,63.81,,,,
226,02/02/23 10:40:54 AM,319.8,323.0,63.81,,,,
227,02/02/23 10:40:59 AM,319.8,322.7,63.81,,,,
228,02/02/23 10:41:04 AM,319.9,323.0,63.81,,,,
229,02/02/23 10:41:09 AM,319.9,323.0,63.81,,,,
230,02/02/23 10:41:14 AM,319.8,323.0,63.82,,,,
231,02/02/23 10:41:19 AM,319.8,323.0,63.82,,,,
232,02/02/23 10:41:24 AM,319.8,323.0,63.82,,,,
233,02/02/23 10:41:29 AM,319.6,322.7,63.77,,,,
234,02/02/23 10:41:34 AM,319.7,322.7,63.77,,,,
235,02/02/23 10:41:39 AM,319.7,322.7,63.81,,,,
236,02/02/23 10:41:44 AM,319.7,322.7,63.81,,,,
237,02/02/23 10:41:49 AM,319.7,322.7,63.81,,,,
238,02/02/23 10:41:54 AM,319.3,322.3,63.81,,,,
239,02/02/23 10:41:59 AM,319.2,322.3,63.82,,,,
240,02/02/23 10:42:04 AM,319.3,322.3,63.82,,,,
241,02/02/23 10:42:09 AM,319.8,322.7,63.82,,,,
242,02/02/23 10:42:14 AM,319.7,322.7,63.84,,,,
243,02/02/23 10:42:19 AM,319.7,322.7,63.84,,,,
244,02/02/23 10:42:24 AM,319.8,322.7,63.84,,,,
245,02/02/23 10:42:29 AM,319.9,323.0,63.84,,,,
246,02/02/23 10:42:34 AM,320.0,323.8,63.86,,,,
247,02/02/23 10:42:39 AM,319.8,323.0,63.86,,,,
248,02/02/23 10:42:44 AM,320.0,323.0,63.84,,,,
249,02/02/23 10:42:49 AM,320.0,323.0,63.86,,,,
250,02/02/23 10:42:54 AM,320.4,323.8,63.84,,,,
251,02/02/23 10:42:59 AM,320.4,323.4,63.86,,,,
252,02/02/23 10:43:04 AM,320.4,323.4,63.86,,,,
253,02/02/23 10:43:09 AM,320.5,323.8,63.86,,,,
254,02/02/23 10:43:14 AM,320.6,323.8,63.90,,,,
255,02/02/23 10:43:19 AM,320.6,323.8,63.90,,,,
256,02/02/23 10:43:24 AM,320.5,323.8,63.86,,,,
257,02/02/23 10:43:29 AM,320.6,323.8,63.90,,,,
258,02/02/23 10:43:34 AM,320.6,323.8,63.90,,,,
259,02/02/23 10:43:39 AM,320.7,323.8,63.90,,,,
260,02/02/23 10:43:44 AM,320.8,323.8,63.90,,,,
261,02/02/23 10:43:49 AM,320.8,323.8,63.90,,,,
262,02/02/23 10:43:54 AM,320.8,323.8,63.90,,,,
263,02/02/23 10:43:59 AM,320.8,324.2,63.90,,,,
264,02/02/23 10:44:04 AM,320.8,323.8,63.90,,,,
265,02/02/23 10:44:09 AM,320.9,324.2,63.90,,,,
266,02/02/23 10:44:14 AM,320.9,323.8,63.90,,,,
267,02/02/23 10:44:19 AM,321.0,324.2,63.91,,,,
268,02/02/23 10:44:24 AM,321.2,324.6,63.90,,,,
269,02/02/23 10:44:29 AM,321.2,324.6,63.91,,,,
270,02/02/23 10:44:34 AM,321.4,324.6,63.91,,,,
271,02/02/23 10:44:39 AM,321.4,324.6,63.91,,,,
272,02/02/23 10:44:44 AM,321.5,324.6,63.91,,,,
273,02/02/23 10:44:49 AM,321.6,324.6,63.91,,,,
274,02/02/23 10:44:54 AM,321.6,324.5,63.93,,,,
275,02/02/23 10:44:59 AM,321.6,324.9,63.93,,,,
276,02/02/23 10:45:04 AM,321.7,324.5,63.93,,,,
277,02/02/23 10:45:09 AM,321.7,324.9,63.93,,,,
278,02/02/23 10:45:14 AM,321.7,324.9,63.97,,,,
279,02/02/23 10:45:19 AM,321.8,324.9,63.93,,,,
280,02/02/23 10:45:24 AM,321.8,324.9,63.97,,,,
281,02/02/23 10:45:29 AM,321.7,324.5,63.97,,,,
282,02/02/23 10:45:34 AM,321.8,324.9,63.97,,,,
283,02/02/23 10:45:39 AM,321.8,324.9,63.99,,,,
284,02/02/23 10:45:44 AM,321.9,324.9,63.99,,,,
285,02/02/23 10:45:49 AM,321.9,324.9,63.99,,,,
286,02/02/23 10:45:54 AM,322.0,325.3,63.99,,,,
287,02/02/23 10:45:59 AM,321.9,324.9,64.00,,,,
288,02/02/23 10:46:04 AM,322.0,325.3,64.00,,,,
289,02/02/23 10:46:09 AM,322.2,325.3,64.00,,,,
290,02/02/23 10:46:14 AM,322.2,325.3,64.00,,,,
291,02/02/23 10:46:19 AM,322.2,325.3,64.02,,,,
292,02/02/23 10:46:24 AM,322.2,325.3,64.00,,,,
293,02/02/23 10:46:29 AM,322.2,325.3,64.02,,,,
294,02/02/23 10:46:34 AM,322.4,325.3,64.02,,,,
295,02/02/23 10:46:39 AM,322.2,325.3,64.02,,,,
296,02/02/23 10:46:44 AM,322.3,325.3,64.02,,,,
297,02/02/23 10:46:49 AM,322.4,325.3,64.06,,,,
298,02/02/23 10:46:54 AM,322.4,325.3,64.06,,,,
299,02/02/23 10:46:59 AM,322.4,325.3,64.06,,,,
300,02/02/23 10:47:04 AM,322.5,325.3,64.08,,,,
301,02/02/23 10:47:09 AM,322.5,325.7,64.06,,,,
302,02/02/23 10:47:14 AM,322.5,325.7,64.06,,,,
303,02/02/23 10:47:19 AM,322.6,325.7,64.08,,,,
304,02/02/23 10:47:24 AM,322.6,325.7,64.08,,,,
305,02/02/23 10:47:29 AM,322.7,325.7,64.09,,,,
306,02/02/23 10:47:34 AM,322.8,325.7,64.09,,,,
307,02/02/23 10:47:39 AM,322.9,325.7,64.11,,,,
308,02/02/23 10:47:44 AM,322.9,325.7,64.15,,,,
309,02/02/23 10:47:49 AM,323.0,325.7,64.15,,,,
310,02/02/23 10:47:54 AM,323.1,326.0,64.17,,,,
311,02/02/23 10:47:59 AM,323.1,326.0,64.18,,,,
312,02/02/23 10:48:04 AM,323.2,326.0,64.22,,,,
313,02/02/23 10:48:09 AM,323.4,326.0,64.24,,,,
314,02/02/23 10:48:14 AM,323.2,326.0,64.26,,,,
315,02/02/23 10:48:19 AM,323.5,326.4,64.31,,,,
316,02/02/23 10:48:24 AM,323.5,326.4,64.31,,,,
317,02/02/23 10:48:29 AM,323.7,326.4,64.31,,,,
318,02/02/23 10:48:34 AM,323.8,327.2,64.35,,,,
319,02/02/23 10:48:39 AM,324.0,327.1,64.36,,,,
320,02/02/23 10:48:44 AM,324.0,327.1,64.42,,,,
321,02/02/23 10:48:49 AM,324.2,327.1,64.44,,,,
322,02/02/23 10:48:54 AM,324.2,327.1,64.44,,,,
323,02/02/23 10:48:59 AM,324.3,327.5,64.47,,,,
324,02/02/23 10:49:04 AM,324.5,327.5,64.49,,,,
325,02/02/23 10:49:09 AM,324.5,327.5,64.51,,,,
326,02/02/23 10:49:14 AM,324.5,327.5,64.53,,,,
327,02/02/23 10:49:19 AM,324.7,327.9,64.58,,,,
328,02/02/23 10:49:24 AM,324.9,327.9,64.63,,,,
329,02/02/23 10:49:29 AM,325.1,327.9,64.67,,,,
330,02/02/23 10:49:34 AM,325.2,328.2,64.69,,,,
331,02/02/23 10:49:39 AM,325.2,328.2,64.72,,,,
332,02/02/23 10:49:44 AM,325.2,327.9,64.69,,,,
333,02/02/23 10:49:49 AM,325.3,328.2,64.76,,,,
334,02/02/23 10:49:54 AM,325.6,328.2,64.81,,,,
335,02/02/23 10:49:59 AM,325.1,327.8,64.72,,,,
336,02/02/23 10:50:04 AM,325.1,327.9,64.69,,,,
337,02/02/23 10:50:09 AM,325.1,327.9,64.65,,,,
338,02/02/23 10:50:14 AM,325.2,328.2,64.67,,,,
339,02/02/23 10:50:19 AM,325.3,328.2,64.69,,,,
340,02/02/23 10:50:24 AM,325.2,327.9,64.63,,,,
341,02/02/23 10:50:29 AM,325.0,327.9,64.60,,,,
342,02/02/23 10:50:34 AM,324.9,327.9,64.56,,,,
343,02/02/23 10:50:39 AM,324.9,327.9,64.51,,,,
344,02/02/23 10:50:44 AM,325.0,327.9,64.53,,,,
345,02/02/23 10:50:49 AM,325.0,327.9,64.51,,,,
346,02/02/23 10:50:54 AM,325.0,327.9,64.51,,,,
347,02/02/23 10:50:59 AM,325.1,328.3,64.47,,,,
348,02/02/23 10:51:04 AM,325.2,327.9,64.44,,,,
349,02/02/23 10:51:09 AM,325.3,328.3,64.44,,,,
350,02/02/23 10:51:14 AM,325.4,328.3,64.42,,,,
351,02/02/23 10:51:19 AM,325.6,328.7,64.42,,,,
352,02/02/23 10:51:24 AM,325.7,328.7,64.40,,,,
353,02/02/23 10:51:29 AM,325.8,328.7,64.40,,,,
354,02/02/23 10:51:34 AM,325.9,328.7,64.35,,,,
355,02/02/23 10:51:39 AM,326.0,328.7,64.35,,,,
356,02/02/23 10:51:44 AM,326.3,329.1,64.35,,,,
357,02/02/23 10:51:49 AM,326.6,329.5,64.33,,,,
358,02/02/23 10:51:54 AM,326.6,329.5,64.33,,,,
359,02/02/23 10:51:59 AM,326.9,329.8,64.33,,,,
360,02/02/23 10:52:04 AM,326.9,329.8,64.31,,,,
361,02/02/23 10:52:09 AM,327.2,330.2,64.31,,,,
362,02/02/23 10:52:14 AM,327.3,330.2,64.31,,,,
363,02/02/23 10:52:19 AM,327.8,330.6,64.27,,,,
364,02/02/23 10:52:24 AM,328.3,331.0,64.31,,,,
365,02/02/23 10:52:29 AM,328.5,331.4,64.31,,,,
366,02/02/23 10:52:34 AM,329.0,332.1,64.31,,,,
367,02/02/23 10:52:39 AM,329.4,332.5,64.31,,,,
368,02/02/23 10:52:44 AM,330.2,333.3,64.31,,,,
369,02/02/23 10:52:49 AM,330.6,333.7,64.33,,,,
370,02/02/23 10:52:54 AM,331.7,334.8,64.31,,,,
371,02/02/23 10:52:59 AM,332.9,335.6,64.31,,,,
372,02/02/23 10:53:04 AM,334.1,336.7,64.33,,,,
373,02/02/23 10:53:09 AM,335.5,338.3,64.33,,,,
374,02/02/23 10:53:14 AM,338.5,341.3,64.33,,,,
375,02/02/23 10:53:19 AM,339.3,342.1,64.31,,,,
376,02/02/23 10:53:24 AM,341.0,344.0,64.33,,,,
377,02/02/23 10:53:29 AM,341.9,344.8,64.33,,,,
378,02/02/23 10:53:34 AM,342.5,345.2,64.33,,,,
379,02/02/23 10:53:39 AM,344.7,347.5,64.33,,,,
380,02/02/23 10:53:44 AM,346.2,349.4,64.33,,,,
381,02/02/23 10:53:49 AM,348.3,350.9,64.35,,,,
382,02/02/23 10:53:54 AM,350.0,352.8,64.33,,,,
383,02/02/23 10:53:59 AM,351.6,354.4,64.33,,,,
384,02/02/23 10:54:04 AM,352.9,355.5,64.33,,,,
385,02/02/23 10:54:09 AM,354.0,356.3,64.35,,,,
386,02/02/23 10:54:14 AM,354.9,357.8,64.35,,,,
387,02/02/23 10:54:19 AM,355.3,358.2,64.35,,,,
388,02/02/23 10:54:24 AM,356.4,359.0,64.35,,,,
389,02/02/23 10:54:29 AM,357.6,360.1,64.35,,,,
390,02/02/23 10:54:34 AM,358.8,361.6,64.35,,,,
391,02/02/23 10:54:39 AM,359.6,362.4,64.35,,,,
392,02/02/23 10:54:44 AM,360.5,363.9,64.36,,,,
393,02/02/23 10:54:49 AM,361.2,364.3,64.35,,,,
394,02/02/23 10:54:54 AM,362.2,365.5,64.36,,,,
395,02/02/23 10:54:59 AM,363.3,366.6,64.35,,,,
396,02/02/23 10:55:04 AM,363.9,367.0,64.36,,,,
397,02/02/23 10:55:09 AM,364.7,367.4,64.36,,,,
398,02/02/23 10:55:14 AM,365.5,368.5,64.40,,,,
399,02/02/23 10:55:19 AM,366.0,368.9,64.42,,,,
400,02/02/23 10:55:24 AM,366.6,369.7,64.44,,,,
401,02/02/23 10:55:29 AM,367.3,370.1,64.44,,,,
402,02/02/23 10:55:34 AM,367.8,370.8,64.47,,,,
403,02/02/23 10:55:39 AM,368.3,370.8,64.51,,,,
404,02/02/23 10:55:44 AM,368.8,371.6,64.53,,,,
405,02/02/23 10:55:49 AM,369.2,372.3,64.58,,,,
406,02/02/23 10:55:54 AM,369.6,372.7,64.63,,,,
407,02/02/23 10:55:59 AM,369.9,372.7,64.65,,,,
408,02/02/23 10:56:04 AM,370.0,373.1,64.65,,,,
409,02/02/23 10:56:09 AM,370.1,373.1,64.65,,,,
410,02/02/23 10:56:14 AM,370.5,373.5,64.67,,,,
