"Plot Title: Bradford_9_cond_replace"
"#","Date Time, GMT-05:00","Full Range, μS/cm (LGR S/N: 20342065, SEN S/N: 20342065)","Temp, °F (LGR S/N: 20342065, SEN S/N: 20342065)"
1,12/06/23 04:00:00 PM,146.1,56.70
2,12/06/23 05:00:00 PM,145.7,56.80
3,12/06/23 06:00:00 PM,147.6,56.91
4,12/06/23 07:00:00 PM,147.6,56.71
5,12/06/23 08:00:00 PM,147.2,56.32
6,12/06/23 09:00:00 PM,146.2,55.85
7,12/06/23 10:00:00 PM,145.5,55.33
8,12/06/23 11:00:00 PM,144.8,54.75
9,12/07/23 12:00:00 AM,143.7,54.19
10,12/07/23 01:00:00 AM,142.7,53.58
11,12/07/23 02:00:00 AM,142.0,53.02
12,12/07/23 03:00:00 AM,140.9,52.43
13,12/07/23 04:00:00 AM,140.2,51.89
14,12/07/23 05:00:00 AM,139.2,51.37
15,12/07/23 06:00:00 AM,138.5,50.88
16,12/07/23 07:00:00 AM,137.4,50.38
17,12/07/23 08:00:00 AM,137.1,49.96
18,12/07/23 09:00:00 AM,136.7,49.82
19,12/07/23 10:00:00 AM,137.1,50.02
20,12/07/23 11:00:00 AM,137.8,50.45
21,12/07/23 12:00:00 PM,138.4,51.06
22,12/07/23 01:00:00 PM,139.5,51.62
23,12/07/23 02:00:00 PM,140.6,52.07
24,12/07/23 03:00:00 PM,141.7,52.61
25,12/07/23 04:00:00 PM,143.1,53.19
26,12/07/23 05:00:00 PM,143.8,53.64
27,12/07/23 06:00:00 PM,144.5,54.00
28,12/07/23 07:00:00 PM,144.8,54.21
29,12/07/23 08:00:00 PM,144.8,54.16
30,12/07/23 09:00:00 PM,142.6,53.98
31,12/07/23 10:00:00 PM,143.4,53.73
32,12/07/23 11:00:00 PM,143.4,53.47
33,12/08/23 12:00:00 AM,143.1,53.22
34,12/08/23 01:00:00 AM,143.1,52.97
35,12/08/23 02:00:00 AM,142.8,52.75
36,12/08/23 03:00:00 AM,142.0,52.52
37,12/08/23 04:00:00 AM,142.4,52.36
38,12/08/23 05:00:00 AM,141.7,52.21
39,12/08/23 06:00:00 AM,141.7,52.11
40,12/08/23 07:00:00 AM,141.3,52.03
41,12/08/23 08:00:00 AM,141.7,52.00
42,12/08/23 09:00:00 AM,142.1,52.18
43,12/08/23 10:00:00 AM,135.4,52.56
44,12/08/23 11:00:00 AM,108.3,53.13
45,12/08/23 12:00:00 PM,142.7,53.80
46,12/08/23 01:00:00 PM,143.7,54.28
47,12/08/23 02:00:00 PM,144.8,54.86
48,12/08/23 03:00:00 PM,145.9,55.38
49,12/08/23 04:00:00 PM,146.9,55.85
50,12/08/23 05:00:00 PM,148.0,56.23
51,12/08/23 06:00:00 PM,148.3,56.59
52,12/08/23 07:00:00 PM,149.0,56.89
53,12/08/23 08:00:00 PM,150.1,57.16
54,12/08/23 09:00:00 PM,150.1,57.38
55,12/08/23 10:00:00 PM,150.5,57.52
56,12/08/23 11:00:00 PM,151.2,57.65
57,12/09/23 12:00:00 AM,151.2,57.72
58,12/09/23 01:00:00 AM,151.2,57.72
59,12/09/23 02:00:00 AM,150.5,57.65
60,12/09/23 03:00:00 AM,150.5,57.52
61,12/09/23 04:00:00 AM,150.5,57.36
62,12/09/23 05:00:00 AM,150.1,57.18
63,12/09/23 06:00:00 AM,150.1,57.00
64,12/09/23 07:00:00 AM,149.8,56.77
65,12/09/23 08:00:00 AM,148.7,56.61
66,12/09/23 09:00:00 AM,148.7,56.64
67,12/09/23 10:00:00 AM,149.4,57.04
