"Plot Title: Bradford_9_cond_replace"
"#","Date Time, GMT-05:00","Full Range, μS/cm (LGR S/N: 20342065, SEN S/N: 20342065)","Temp, °F (LGR S/N: 20342065, SEN S/N: 20342065)"
1,03/14/23 12:00:00 PM,76.3,59.14
2,03/14/23 12:15:00 PM,95.0,59.45
3,03/14/23 12:30:00 PM,97.6,59.29
4,03/14/23 12:45:00 PM,99.4,59.41
5,03/14/23 01:00:00 PM,100.2,59.59
6,03/14/23 01:15:00 PM,99.8,59.81
7,03/14/23 01:30:00 PM,100.9,59.90
8,03/14/23 01:45:00 PM,101.2,60.08
9,03/14/23 02:00:00 PM,101.2,60.10
10,03/14/23 02:15:00 PM,100.5,60.13
11,03/14/23 02:30:00 PM,103.1,60.17
12,03/14/23 02:45:00 PM,103.1,60.26
13,03/14/23 03:00:00 PM,103.8,60.37
14,03/14/23 03:15:00 PM,104.5,60.39
15,03/14/23 03:30:00 PM,97.9,60.42
16,03/14/23 03:45:00 PM,99.7,60.42
17,03/14/23 04:00:00 PM,103.4,60.40
18,03/14/23 04:15:00 PM,103.1,60.40
19,03/14/23 04:30:00 PM,103.4,60.30
20,03/14/23 04:45:00 PM,103.1,60.26
21,03/14/23 05:00:00 PM,104.9,60.17
22,03/14/23 05:15:00 PM,105.3,60.12
23,03/14/23 05:30:00 PM,104.5,60.08
24,03/14/23 05:45:00 PM,106.0,60.08
25,03/14/23 06:00:00 PM,106.4,60.04
26,03/14/23 06:15:00 PM,106.8,60.04
27,03/14/23 06:30:00 PM,107.1,60.03
28,03/14/23 06:45:00 PM,107.5,60.01
29,03/14/23 07:00:00 PM,99.8,59.95
30,03/14/23 07:15:00 PM,100.5,59.94
31,03/14/23 07:30:00 PM,101.6,59.86
32,03/14/23 07:45:00 PM,103.5,59.85
33,03/14/23 08:00:00 PM,103.5,59.77
34,03/14/23 08:15:00 PM,105.3,59.70
35,03/14/23 08:30:00 PM,104.6,59.63
36,03/14/23 08:45:00 PM,105.3,59.59
37,03/14/23 09:00:00 PM,106.1,59.54
38,03/14/23 09:15:00 PM,106.1,59.43
39,03/14/23 09:30:00 PM,107.2,59.38
40,03/14/23 09:45:00 PM,106.8,59.25
41,03/14/23 10:00:00 PM,107.5,59.22
42,03/14/23 10:15:00 PM,107.6,59.13
43,03/14/23 10:30:00 PM,107.6,59.00
44,03/14/23 10:45:00 PM,107.6,58.93
45,03/14/23 11:00:00 PM,107.6,58.78
46,03/14/23 11:15:00 PM,107.6,58.71
47,03/14/23 11:30:00 PM,107.6,58.64
48,03/14/23 11:45:00 PM,108.0,58.53
49,03/15/23 12:00:00 AM,108.3,58.42
50,03/15/23 12:15:00 AM,108.0,58.32
51,03/15/23 12:30:00 AM,108.4,58.21
52,03/15/23 12:45:00 AM,108.4,58.08
53,03/15/23 01:00:00 AM,108.4,57.94
54,03/15/23 01:15:00 AM,108.0,57.81
55,03/15/23 01:30:00 AM,108.4,57.69
56,03/15/23 01:45:00 AM,108.4,57.54
57,03/15/23 02:00:00 AM,108.4,57.40
58,03/15/23 02:15:00 AM,108.4,57.31
59,03/15/23 02:30:00 AM,108.1,57.18
60,03/15/23 02:45:00 AM,108.4,57.06
61,03/15/23 03:00:00 AM,108.1,56.93
62,03/15/23 03:15:00 AM,108.1,56.80
63,03/15/23 03:30:00 AM,108.1,56.71
64,03/15/23 03:45:00 AM,107.7,56.57
65,03/15/23 04:00:00 AM,107.7,56.41
66,03/15/23 04:15:00 AM,107.7,56.32
67,03/15/23 04:30:00 AM,107.7,56.21
68,03/15/23 04:45:00 AM,107.4,56.05
69,03/15/23 05:00:00 AM,107.0,55.90
70,03/15/23 05:15:00 AM,106.7,55.78
71,03/15/23 05:30:00 AM,107.0,55.71
72,03/15/23 05:45:00 AM,106.7,55.58
73,03/15/23 06:00:00 AM,106.3,55.47
74,03/15/23 06:15:00 AM,106.3,55.35
75,03/15/23 06:30:00 AM,106.3,55.26
76,03/15/23 06:45:00 AM,106.3,55.15
77,03/15/23 07:00:00 AM,106.3,55.02
78,03/15/23 07:15:00 AM,106.4,54.93
79,03/15/23 07:30:00 AM,105.6,54.81
80,03/15/23 07:45:00 AM,106.0,54.68
81,03/15/23 08:00:00 AM,106.0,54.61
82,03/15/23 08:15:00 AM,106.4,54.52
83,03/15/23 08:30:00 AM,105.6,54.41
84,03/15/23 08:45:00 AM,106.0,54.34
85,03/15/23 09:00:00 AM,106.0,54.30
86,03/15/23 09:15:00 AM,106.0,54.25
87,03/15/23 09:30:00 AM,106.0,54.19
88,03/15/23 09:45:00 AM,106.0,54.19
89,03/15/23 10:00:00 AM,106.4,54.25
90,03/15/23 10:15:00 AM,106.4,54.27
91,03/15/23 10:30:00 AM,106.4,54.36
92,03/15/23 10:45:00 AM,106.7,54.68
93,03/15/23 11:00:00 AM,106.7,54.55
94,03/15/23 11:15:00 AM,107.1,54.86
95,03/15/23 11:30:00 AM,107.1,54.82
96,03/15/23 11:45:00 AM,107.5,55.04
97,03/15/23 12:00:00 PM,107.8,55.33
