"Plot Title: Bradford_15"
"#","Date Time, GMT-04:00","Abs Pres, psi (LGR S/N: 10776683, SEN S/N: 10776683)","Temp, °F (LGR S/N: 10776683, SEN S/N: 10776683)","Coupler Detached (LGR S/N: 10776683)","Coupler Attached (LGR S/N: 10776683)","Host Connected (LGR S/N: 10776683)","Stopped (LGR S/N: 10776683)","End Of File (LGR S/N: 10776683)"
55,10/13/22 12:15:00 AM,15.1897,71.339,,,,,
56,10/13/22 12:30:00 AM,15.1850,71.339,,,,,
57,10/13/22 12:45:00 AM,15.1836,71.339,,,,,
58,10/13/22 01:00:00 AM,15.1866,71.339,,,,,
59,10/13/22 01:15:00 AM,15.1836,71.339,,,,,
60,10/13/22 01:30:00 AM,15.1805,71.339,,,,,
61,10/13/22 01:45:00 AM,15.1805,71.339,,,,,
62,10/13/22 02:00:00 AM,15.1820,71.339,,,,,
63,10/13/22 02:15:00 AM,15.1805,71.339,,,,,
64,10/13/22 02:30:00 AM,15.1775,71.339,,,,,
65,10/13/22 02:45:00 AM,15.1759,71.339,,,,,
66,10/13/22 03:00:00 AM,15.1775,71.339,,,,,
67,10/13/22 03:15:00 AM,15.1836,71.339,,,,,
68,10/13/22 03:30:00 AM,15.1836,71.339,,,,,
69,10/13/22 03:45:00 AM,15.1866,71.339,,,,,
70,10/13/22 04:00:00 AM,15.1897,71.339,,,,,
71,10/13/22 04:15:00 AM,15.1913,71.339,,,,,
72,10/13/22 04:30:00 AM,15.1927,71.339,,,,,
73,10/13/22 04:45:00 AM,15.1897,71.339,,,,,
74,10/13/22 05:00:00 AM,15.1897,71.339,,,,,
75,10/13/22 05:15:00 AM,15.1897,71.339,,,,,
76,10/13/22 05:30:00 AM,15.1897,71.339,,,,,
77,10/13/22 05:45:00 AM,15.1913,71.339,,,,,
78,10/13/22 06:00:00 AM,15.1927,71.339,,,,,
79,10/13/22 06:15:00 AM,15.1957,71.339,,,,,
80,10/13/22 06:30:00 AM,15.1957,71.339,,,,,
81,10/13/22 06:45:00 AM,15.1943,71.339,,,,,
82,10/13/22 07:00:00 AM,15.1957,71.339,,,,,
83,10/13/22 07:15:00 AM,15.1957,71.339,,,,,
84,10/13/22 07:30:00 AM,15.1973,71.339,,,,,
85,10/13/22 07:45:00 AM,15.2004,71.339,,,,,
86,10/13/22 08:00:00 AM,15.1973,71.339,,,,,
87,10/13/22 08:15:00 AM,15.1973,71.339,,,,,
88,10/13/22 08:30:00 AM,15.1953,71.168,,,,,
89,10/13/22 08:45:00 AM,15.1968,71.168,,,,,
90,10/13/22 09:00:00 AM,15.1953,71.168,,,,,
91,10/13/22 09:15:00 AM,15.1998,71.168,,,,,
92,10/13/22 09:30:00 AM,15.1998,71.168,,,,,
93,10/13/22 09:45:00 AM,15.2029,71.168,,,,,
94,10/13/22 10:00:00 AM,15.2045,71.168,,,,,
95,10/13/22 10:15:00 AM,15.2091,71.168,,,,,
96,10/13/22 10:30:00 AM,15.2105,71.168,,,,,
97,10/13/22 10:45:00 AM,15.2142,71.339,,,,,
98,10/13/22 11:00:00 AM,15.2126,71.339,,,,,
99,10/13/22 11:15:00 AM,15.2065,71.339,,,,,
100,10/13/22 11:30:00 AM,15.1988,71.339,,,,,
101,10/13/22 11:45:00 AM,15.2065,71.339,,,,,
102,10/13/22 12:00:00 PM,15.1927,71.339,,,,,
103,10/13/22 12:15:00 PM,15.1882,71.339,,,,,
104,10/13/22 12:30:00 PM,15.1882,71.339,,,,,
105,10/13/22 12:45:00 PM,15.1836,71.339,,,,,
106,10/13/22 01:00:00 PM,15.1805,71.339,,,,,
107,10/13/22 01:15:00 PM,15.1785,71.168,,,,,
108,10/13/22 01:30:00 PM,15.1728,71.339,,,,,
109,10/13/22 01:45:00 PM,15.1678,71.168,,,,,
110,10/13/22 02:00:00 PM,15.1617,71.168,,,,,
111,10/13/22 02:15:00 PM,15.1617,71.168,,,,,
112,10/13/22 02:30:00 PM,15.1602,71.168,,,,,
113,10/13/22 02:45:00 PM,15.1602,71.168,,,,,
114,10/13/22 03:00:00 PM,15.1586,71.168,,,,,
115,10/13/22 03:15:00 PM,15.1540,71.168,,,,,
116,10/13/22 03:30:00 PM,15.1495,71.168,,,,,
117,10/13/22 03:45:00 PM,15.1448,71.168,,,,,
118,10/13/22 04:00:00 PM,15.1387,71.168,,,,,
119,10/13/22 04:15:00 PM,15.1387,71.168,,,,,
120,10/13/22 04:30:00 PM,15.1408,71.339,,,,,
121,10/13/22 04:45:00 PM,15.1408,71.339,,,,,
122,10/13/22 05:00:00 PM,15.1438,71.339,,,,,
123,10/13/22 05:15:00 PM,15.1454,71.339,,,,,
124,10/13/22 05:30:00 PM,15.1454,71.339,,,,,
125,10/13/22 05:45:00 PM,15.1438,71.339,,,,,
126,10/13/22 06:00:00 PM,15.1438,71.339,,,,,
127,10/13/22 06:15:00 PM,15.1424,71.339,,,,,
128,10/13/22 06:30:00 PM,15.1438,71.339,,,,,
129,10/13/22 06:45:00 PM,15.1424,71.339,,,,,
130,10/13/22 07:00:00 PM,15.1469,71.339,,,,,
131,10/13/22 07:15:00 PM,15.1469,71.339,,,,,
132,10/13/22 07:30:00 PM,15.1515,71.339,,,,,
133,10/13/22 07:45:00 PM,15.1515,71.339,,,,,
134,10/13/22 08:00:00 PM,15.1546,71.339,,,,,
135,10/13/22 08:15:00 PM,15.1622,71.339,,,,,
136,10/13/22 08:30:00 PM,15.1622,71.339,,,,,
137,10/13/22 08:45:00 PM,15.1673,71.512,,,,,
138,10/13/22 09:00:00 PM,15.1704,71.512,,,,,
139,10/13/22 09:15:00 PM,15.1718,71.512,,,,,
140,10/13/22 09:30:00 PM,15.1734,71.512,,,,,
141,10/13/22 09:45:00 PM,14.9525,-6.687,,,,,
142,10/13/22 10:00:00 PM,24.4465,-6.687,,,,,
143,10/13/22 10:15:00 PM,24.8418,-6.687,,,,,
144,10/13/22 10:30:00 PM,21.4834,71.512,,,,,
145,10/13/22 10:45:00 PM,15.1810,71.512,,,,,
146,10/13/22 11:00:00 PM,15.1826,71.512,,,,,
147,10/13/22 11:15:00 PM,15.1840,71.512,,,,,
148,10/13/22 11:30:00 PM,15.1779,71.512,,,,,
149,10/13/22 11:45:00 PM,15.1810,71.512,,,,,
150,10/14/22 12:00:00 AM,15.1815,71.683,,,,,
151,10/14/22 12:15:00 AM,15.1785,71.683,,,,,
152,10/14/22 12:30:00 AM,15.1815,71.683,,,,,
153,10/14/22 12:45:00 AM,15.1846,71.683,,,,,
154,10/14/22 01:00:00 AM,15.1876,71.683,,,,,
155,10/14/22 01:15:00 AM,15.1860,71.683,,,,,
156,10/14/22 01:30:00 AM,15.1891,71.683,,,,,
157,10/14/22 01:45:00 AM,15.1876,71.683,,,,,
158,10/14/22 02:00:00 AM,15.1876,71.683,,,,,
159,10/14/22 02:15:00 AM,15.1846,71.683,,,,,
160,10/14/22 02:30:00 AM,15.1846,71.683,,,,,
161,10/14/22 02:45:00 AM,15.1846,71.683,,,,,
162,10/14/22 03:00:00 AM,15.1830,71.683,,,,,
163,10/14/22 03:15:00 AM,15.1830,71.683,,,,,
164,10/14/22 03:30:00 AM,15.1846,71.683,,,,,
165,10/14/22 03:45:00 AM,15.1860,71.683,,,,,
166,10/14/22 04:00:00 AM,15.1860,71.683,,,,,
167,10/14/22 04:15:00 AM,15.1891,71.683,,,,,
168,10/14/22 04:30:00 AM,15.1886,71.512,,,,,
169,10/14/22 04:45:00 AM,15.1902,71.512,,,,,
170,10/14/22 05:00:00 AM,15.1917,71.512,,,,,
171,10/14/22 05:15:00 AM,15.1933,71.512,,,,,
172,10/14/22 05:30:00 AM,15.1927,71.339,,,,,
173,10/14/22 05:45:00 AM,15.1943,71.339,,,,,
174,10/14/22 06:00:00 AM,15.1973,71.339,,,,,
175,10/14/22 06:15:00 AM,15.2004,71.339,,,,,
176,10/14/22 06:30:00 AM,15.2029,71.168,,,,,
177,10/14/22 06:45:00 AM,15.2045,71.168,,,,,
178,10/14/22 07:00:00 AM,15.2091,71.168,,,,,
179,10/14/22 07:15:00 AM,15.2101,70.995,,,,,
180,10/14/22 07:30:00 AM,15.2116,70.995,,,,,
181,10/14/22 07:45:00 AM,15.2162,70.995,,,,,
182,10/14/22 08:00:00 AM,15.2187,70.824,,,,,
183,10/14/22 08:15:00 AM,15.2187,70.824,,,,,
184,10/14/22 08:30:00 AM,15.2249,70.824,,,,,
185,10/14/22 08:45:00 AM,15.2259,70.651,,,,,
186,10/14/22 09:00:00 AM,15.2290,70.651,,,,,
187,10/14/22 09:15:00 AM,15.2290,70.651,,,,,
188,10/14/22 09:30:00 AM,15.2335,70.651,,,,,
189,10/14/22 09:45:00 AM,15.2375,70.480,,,,,
190,10/14/22 10:00:00 AM,15.2361,70.480,,,,,
191,10/14/22 10:15:00 AM,15.2361,70.480,,,,,
192,10/14/22 10:30:00 AM,15.2391,70.480,,,,,
193,10/14/22 10:45:00 AM,15.2406,70.480,,,,,
194,10/14/22 11:00:00 AM,15.2422,70.480,,,,,
195,10/14/22 11:15:00 AM,15.2406,70.480,,,,,
196,10/14/22 11:30:00 AM,15.2406,70.480,,,,,
197,10/14/22 11:45:00 AM,15.2375,70.480,,,,,
198,10/14/22 12:00:00 PM,15.2345,70.480,,,,,
199,10/14/22 12:15:00 PM,15.2351,70.651,,,,,
200,10/14/22 12:30:00 PM,15.2320,70.651,,,,,
201,10/14/22 12:45:00 PM,15.2274,70.651,,,,,
202,10/14/22 01:00:00 PM,15.2274,70.651,,,,,
203,10/14/22 01:15:00 PM,15.2233,70.824,,,,,
204,10/14/22 01:30:00 PM,15.2217,70.824,,,,,
205,10/14/22 01:45:00 PM,15.2172,70.824,,,,,
206,10/14/22 02:00:00 PM,15.2142,70.824,,,,,
207,10/14/22 02:15:00 PM,15.2111,70.824,,,,,
208,10/14/22 02:30:00 PM,15.2081,70.824,,,,,
209,10/14/22 02:45:00 PM,15.2050,70.824,,,,,
210,10/14/22 03:00:00 PM,15.2020,70.824,,,,,
211,10/14/22 03:15:00 PM,15.1978,70.995,,,,,
212,10/14/22 03:30:00 PM,15.1963,70.995,,,,,
213,10/14/22 03:45:00 PM,15.1933,70.995,,,,,
214,10/14/22 04:00:00 PM,15.1917,70.995,,,,,
215,10/14/22 04:15:00 PM,15.1902,70.995,,,,,
216,10/14/22 04:30:00 PM,15.1856,70.995,,,,,
217,10/14/22 04:45:00 PM,15.1872,70.995,,,,,
218,10/14/22 05:00:00 PM,15.1841,70.995,,,,,
219,10/14/22 05:15:00 PM,15.1811,70.995,,,,,
220,10/14/22 05:30:00 PM,15.1826,70.995,,,,,
221,10/14/22 05:45:00 PM,15.1811,70.995,,,,,
222,10/14/22 06:00:00 PM,15.1826,70.995,,,,,
223,10/14/22 06:15:00 PM,15.1826,70.995,,,,,
224,10/14/22 06:30:00 PM,15.1795,70.995,,,,,
225,10/14/22 06:45:00 PM,15.1779,70.995,,,,,
226,10/14/22 07:00:00 PM,15.1799,71.168,,,,,
227,10/14/22 07:15:00 PM,15.1769,71.168,,,,,
228,10/14/22 07:30:00 PM,15.1815,71.168,,,,,
229,10/14/22 07:45:00 PM,15.1815,71.168,,,,,
230,10/14/22 08:00:00 PM,15.1831,71.168,,,,,
231,10/14/22 08:15:00 PM,15.1826,70.995,,,,,
232,10/14/22 08:30:00 PM,15.1841,70.995,,,,,
233,10/14/22 08:45:00 PM,15.1872,70.995,,,,,
234,10/14/22 09:00:00 PM,15.1872,70.995,,,,,
235,10/14/22 09:15:00 PM,15.1933,70.995,,,,,
236,10/14/22 09:30:00 PM,15.1927,70.824,,,,,
237,10/14/22 09:45:00 PM,15.1943,70.824,,,,,
238,10/14/22 10:00:00 PM,15.1957,70.824,,,,,
239,10/14/22 10:15:00 PM,15.1969,70.651,,,,,
240,10/14/22 10:30:00 PM,15.2000,70.651,,,,,
241,10/14/22 10:45:00 PM,15.2014,70.651,,,,,
242,10/14/22 11:00:00 PM,15.2014,70.651,,,,,
243,10/14/22 11:15:00 PM,15.1994,70.480,,,,,
244,10/14/22 11:30:00 PM,15.2010,70.480,,,,,
245,10/14/22 11:45:00 PM,15.2055,70.480,,,,,
246,10/15/22 12:00:00 AM,15.2040,70.480,,,,,
247,10/15/22 12:15:00 AM,15.2040,70.480,,,,,
248,10/15/22 12:30:00 AM,15.2050,70.308,,,,,
249,10/15/22 12:45:00 AM,15.2095,70.308,,,,,
250,10/15/22 01:00:00 AM,15.2065,70.308,,,,,
251,10/15/22 01:15:00 AM,15.2030,70.137,,,,,
252,10/15/22 01:30:00 AM,15.2030,70.137,,,,,
253,10/15/22 01:45:00 AM,15.2045,70.137,,,,,
254,10/15/22 02:00:00 AM,15.2040,69.964,,,,,
255,10/15/22 02:15:00 AM,15.2071,69.964,,,,,
256,10/15/22 02:30:00 AM,15.2087,69.964,,,,,
257,10/15/22 02:45:00 AM,15.2111,69.793,,,,,
258,10/15/22 03:00:00 AM,15.2081,69.793,,,,,
259,10/15/22 03:15:00 AM,15.2066,69.793,,,,,
260,10/15/22 03:30:00 AM,15.2091,69.622,,,,,
261,10/15/22 03:45:00 AM,15.2076,69.622,,,,,
262,10/15/22 04:00:00 AM,15.2076,69.622,,,,,
263,10/15/22 04:15:00 AM,15.2101,69.449,,,,,
264,10/15/22 04:30:00 AM,15.2132,69.449,,,,,
265,10/15/22 04:45:00 AM,15.2117,69.449,,,,,
266,10/15/22 05:00:00 AM,15.2111,69.278,,,,,
267,10/15/22 05:15:00 AM,15.2143,69.278,,,,,
268,10/15/22 05:30:00 AM,15.2174,69.278,,,,,
269,10/15/22 05:45:00 AM,15.2168,69.107,,,,,
270,10/15/22 06:00:00 AM,15.2168,69.107,,,,,
271,10/15/22 06:15:00 AM,15.2198,69.107,,,,,
272,10/15/22 06:30:00 AM,15.2229,69.107,,,,,
273,10/15/22 06:45:00 AM,15.2224,68.934,,,,,
274,10/15/22 07:00:00 AM,15.2239,68.934,,,,,
275,10/15/22 07:15:00 AM,15.2255,68.934,,,,,
276,10/15/22 07:30:00 AM,15.2295,68.763,,,,,
277,10/15/22 07:45:00 AM,15.2295,68.763,,,,,
278,10/15/22 08:00:00 AM,15.2326,68.763,,,,,
279,10/15/22 08:15:00 AM,15.2387,68.763,,,,,
280,10/15/22 08:30:00 AM,15.2382,68.592,,,,,
281,10/15/22 08:45:00 AM,15.2397,68.592,,,,,
282,10/15/22 09:00:00 AM,15.2427,68.592,,,,,
283,10/15/22 09:15:00 AM,15.2427,68.592,,,,,
284,10/15/22 09:30:00 AM,15.2458,68.592,,,,,
285,10/15/22 09:45:00 AM,15.2504,68.592,,,,,
286,10/15/22 10:00:00 AM,15.2490,68.592,,,,,
287,10/15/22 10:15:00 AM,15.2504,68.592,,,,,
288,10/15/22 10:30:00 AM,15.2504,68.592,,,,,
289,10/15/22 10:45:00 AM,15.2504,68.592,,,,,
290,10/15/22 11:00:00 AM,15.2525,68.763,,,,,
291,10/15/22 11:15:00 AM,15.2525,68.763,,,,,
292,10/15/22 11:30:00 AM,15.2509,68.763,,,,,
293,10/15/22 11:45:00 AM,15.2498,68.934,,,,,
294,10/15/22 12:00:00 PM,15.2484,68.934,,,,,
295,10/15/22 12:15:00 PM,15.2454,68.934,,,,,
296,10/15/22 12:30:00 PM,15.2413,69.107,,,,,
297,10/15/22 12:45:00 PM,15.2382,69.107,,,,,
298,10/15/22 01:00:00 PM,15.2366,69.107,,,,,
299,10/15/22 01:15:00 PM,15.2336,69.107,,,,,
300,10/15/22 01:30:00 PM,15.2310,69.278,,,,,
301,10/15/22 01:45:00 PM,15.2249,69.278,,,,,
302,10/15/22 02:00:00 PM,15.2204,69.278,,,,,
303,10/15/22 02:15:00 PM,15.2143,69.278,,,,,
304,10/15/22 02:30:00 PM,15.2101,69.449,,,,,
305,10/15/22 02:45:00 PM,15.2056,69.449,,,,,
306,10/15/22 03:00:00 PM,15.2026,69.449,,,,,
307,10/15/22 03:15:00 PM,15.1949,69.449,,,,,
308,10/15/22 03:30:00 PM,15.1918,69.449,,,,,
309,10/15/22 03:45:00 PM,15.1918,69.449,,,,,
310,10/15/22 04:00:00 PM,15.1908,69.622,,,,,
311,10/15/22 04:15:00 PM,15.1862,69.622,,,,,
312,10/15/22 04:30:00 PM,15.1831,69.622,,,,,
313,10/15/22 04:45:00 PM,15.1817,69.622,,,,,
314,10/15/22 05:00:00 PM,15.1831,69.622,,,,,
315,10/15/22 05:15:00 PM,15.1821,69.793,,,,,
316,10/15/22 05:30:00 PM,15.1776,69.793,,,,,
317,10/15/22 05:45:00 PM,15.1791,69.793,,,,,
318,10/15/22 06:00:00 PM,15.1776,69.793,,,,,
319,10/15/22 06:15:00 PM,15.1791,69.793,,,,,
320,10/15/22 06:30:00 PM,15.1807,69.793,,,,,
321,10/15/22 06:45:00 PM,15.1821,69.793,,,,,
322,10/15/22 07:00:00 PM,15.1811,69.964,,,,,
323,10/15/22 07:15:00 PM,15.1811,69.964,,,,,
324,10/15/22 07:30:00 PM,15.1841,69.964,,,,,
325,10/15/22 07:45:00 PM,15.1841,69.964,,,,,
326,10/15/22 08:00:00 PM,15.1827,69.964,,,,,
327,10/15/22 08:15:00 PM,15.1841,69.964,,,,,
328,10/15/22 08:30:00 PM,15.1857,69.964,,,,,
329,10/15/22 08:45:00 PM,15.1902,69.964,,,,,
330,10/15/22 09:00:00 PM,15.1918,69.964,,,,,
331,10/15/22 09:15:00 PM,15.1918,69.964,,,,,
332,10/15/22 09:30:00 PM,15.1918,69.964,,,,,
333,10/15/22 09:45:00 PM,15.1933,69.964,,,,,
334,10/15/22 10:00:00 PM,15.1963,69.964,,,,,
335,10/15/22 10:15:00 PM,15.1943,69.793,,,,,
336,10/15/22 10:30:00 PM,15.1943,69.793,,,,,
337,10/15/22 10:45:00 PM,15.1959,69.793,,,,,
338,10/15/22 11:00:00 PM,15.1989,69.793,,,,,
339,10/15/22 11:15:00 PM,15.1973,69.793,,,,,
340,10/15/22 11:30:00 PM,15.1959,69.793,,,,,
341,10/15/22 11:45:00 PM,15.1939,69.622,,,,,
342,10/16/22 12:00:00 AM,15.1878,69.622,,,,,
343,10/16/22 12:15:00 AM,15.1892,69.622,,,,,
344,10/16/22 12:30:00 AM,15.1923,69.622,,,,,
345,10/16/22 12:45:00 AM,15.1892,69.622,,,,,
346,10/16/22 01:00:00 AM,15.1902,69.449,,,,,
347,10/16/22 01:15:00 AM,15.1888,69.449,,,,,
348,10/16/22 01:30:00 AM,15.1888,69.449,,,,,
349,10/16/22 01:45:00 AM,15.1841,69.449,,,,,
350,10/16/22 02:00:00 AM,15.1837,69.278,,,,,
351,10/16/22 02:15:00 AM,15.1837,69.278,,,,,
352,10/16/22 02:30:00 AM,15.1837,69.278,,,,,
353,10/16/22 02:45:00 AM,15.1807,69.278,,,,,
354,10/16/22 03:00:00 AM,15.1821,69.278,,,,,
355,10/16/22 03:15:00 AM,15.1817,69.107,,,,,
356,10/16/22 03:30:00 AM,15.1833,69.107,,,,,
357,10/16/22 03:45:00 AM,15.1817,69.107,,,,,
358,10/16/22 04:00:00 AM,15.1817,69.107,,,,,
359,10/16/22 04:15:00 AM,15.1812,68.934,,,,,
360,10/16/22 04:30:00 AM,15.1812,68.934,,,,,
361,10/16/22 04:45:00 AM,15.1782,68.934,,,,,
362,10/16/22 05:00:00 AM,15.1792,68.763,,,,,
363,10/16/22 05:15:00 AM,15.1792,68.763,,,,,
364,10/16/22 05:30:00 AM,15.1823,68.763,,,,,
365,10/16/22 05:45:00 AM,15.1807,68.763,,,,,
366,10/16/22 06:00:00 AM,15.1817,68.592,,,,,
367,10/16/22 06:15:00 AM,15.1817,68.592,,,,,
368,10/16/22 06:30:00 AM,15.1847,68.592,,,,,
369,10/16/22 06:45:00 AM,15.1857,68.421,,,,,
370,10/16/22 07:00:00 AM,15.1873,68.421,,,,,
371,10/16/22 07:15:00 AM,15.1873,68.421,,,,,
372,10/16/22 07:30:00 AM,15.1884,68.248,,,,,
373,10/16/22 07:45:00 AM,15.1884,68.248,,,,,
374,10/16/22 08:00:00 AM,15.1930,68.248,,,,,
375,10/16/22 08:15:00 AM,15.1930,68.248,,,,,
376,10/16/22 08:30:00 AM,15.1924,68.077,,,,,
377,10/16/22 08:45:00 AM,15.1924,68.077,,,,,
378,10/16/22 09:00:00 AM,15.1940,68.077,,,,,
379,10/16/22 09:15:00 AM,15.1940,68.077,,,,,
380,10/16/22 09:30:00 AM,15.1955,68.077,,,,,
381,10/16/22 09:45:00 AM,15.1940,68.077,,,,,
382,10/16/22 10:00:00 AM,15.1971,68.077,,,,,
383,10/16/22 10:15:00 AM,15.1971,68.077,,,,,
384,10/16/22 10:30:00 AM,15.1971,68.077,,,,,
385,10/16/22 10:45:00 AM,15.1914,68.248,,,,,
386,10/16/22 11:00:00 AM,15.1884,68.248,,,,,
387,10/16/22 11:15:00 AM,15.1889,68.421,,,,,
388,10/16/22 11:30:00 AM,15.1857,68.421,,,,,
389,10/16/22 11:45:00 AM,15.1817,68.592,,,,,
390,10/16/22 12:00:00 PM,15.1802,68.592,,,,,
391,10/16/22 12:15:00 PM,15.1756,68.592,,,,,
392,10/16/22 12:30:00 PM,15.1725,68.592,,,,,
393,10/16/22 12:45:00 PM,15.1701,68.763,,,,,
394,10/16/22 01:00:00 PM,15.1608,68.763,,,,,
395,10/16/22 01:15:00 PM,15.1608,68.763,,,,,
396,10/16/22 01:30:00 PM,15.1547,68.763,,,,,
397,10/16/22 01:45:00 PM,15.1492,68.934,,,,,
398,10/16/22 02:00:00 PM,15.1430,68.934,,,,,
399,10/16/22 02:15:00 PM,15.1385,68.934,,,,,
400,10/16/22 02:30:00 PM,15.1324,68.934,,,,,
401,10/16/22 02:45:00 PM,15.1267,69.107,,,,,
402,10/16/22 03:00:00 PM,15.1237,69.107,,,,,
403,10/16/22 03:15:00 PM,15.1190,69.107,,,,,
404,10/16/22 03:30:00 PM,15.1190,69.107,,,,,
405,10/16/22 03:45:00 PM,15.1150,69.278,,,,,
406,10/16/22 04:00:00 PM,15.1105,69.278,,,,,
407,10/16/22 04:15:00 PM,15.1089,69.278,,,,,
408,10/16/22 04:30:00 PM,15.1044,69.278,,,,,
409,10/16/22 04:45:00 PM,15.1018,69.449,,,,,
410,10/16/22 05:00:00 PM,15.1002,69.449,,,,,
411,10/16/22 05:15:00 PM,15.0971,69.449,,,,,
412,10/16/22 05:30:00 PM,15.0941,69.449,,,,,
413,10/16/22 05:45:00 PM,15.0926,69.449,,,,,
414,10/16/22 06:00:00 PM,15.0900,69.622,,,,,
415,10/16/22 06:15:00 PM,15.0900,69.622,,,,,
416,10/16/22 06:30:00 PM,15.0886,69.622,,,,,
417,10/16/22 06:45:00 PM,15.0870,69.622,,,,,
418,10/16/22 07:00:00 PM,15.0829,69.793,,,,,
419,10/16/22 07:15:00 PM,15.0844,69.793,,,,,
420,10/16/22 07:30:00 PM,15.0860,69.793,,,,,
421,10/16/22 07:45:00 PM,15.0874,69.793,,,,,
422,10/16/22 08:00:00 PM,15.0860,69.793,,,,,
423,10/16/22 08:15:00 PM,15.0874,69.793,,,,,
424,10/16/22 08:30:00 PM,15.0910,69.964,,,,,
425,10/16/22 08:45:00 PM,15.0925,69.964,,,,,
426,10/16/22 09:00:00 PM,15.0910,69.964,,,,,
427,10/16/22 09:15:00 PM,15.0894,69.964,,,,,
428,10/16/22 09:30:00 PM,15.0894,69.964,,,,,
429,10/16/22 09:45:00 PM,15.0910,69.964,,,,,
430,10/16/22 10:00:00 PM,15.0910,69.964,,,,,
431,10/16/22 10:15:00 PM,15.0925,69.964,,,,,
432,10/16/22 10:30:00 PM,15.0910,69.964,,,,,
433,10/16/22 10:45:00 PM,15.0941,69.964,,,,,
434,10/16/22 11:00:00 PM,15.0941,69.964,,,,,
435,10/16/22 11:15:00 PM,15.0925,69.964,,,,,
436,10/16/22 11:30:00 PM,15.0925,69.964,,,,,
437,10/16/22 11:45:00 PM,15.0910,69.964,,,,,
438,10/17/22 12:00:00 AM,15.0894,69.964,,,,,
