#,Date,DO,Temp
1,4/3/2023 10:30,4.93,66.74
2,4/3/2023 10:45,-0.04,64.94
3,4/3/2023 11:00,-0.04,64.69
4,4/3/2023 11:15,-0.04,64.72
5,4/3/2023 11:30,-0.04,64.87
6,4/3/2023 11:45,-0.05,65.01
7,4/3/2023 12:00,-0.05,65.12
8,4/3/2023 12:15,-0.05,65.3
9,4/3/2023 12:30,-0.05,65.52
10,4/3/2023 12:45,-0.05,65.7
11,4/3/2023 13:00,-0.05,65.88
12,4/3/2023 13:15,-0.05,66.06
13,4/3/2023 13:30,-0.05,66.24
14,4/3/2023 13:45,-0.05,66.38
15,4/3/2023 14:00,-0.05,66.56
16,4/3/2023 14:15,-0.05,66.7
17,4/3/2023 14:30,-0.05,66.85
18,4/3/2023 14:45,-0.05,67.03
19,4/3/2023 15:00,-0.05,67.14
20,4/3/2023 15:15,-0.05,67.28
21,4/3/2023 15:30,-0.05,67.39
22,4/3/2023 15:45,-0.05,67.53
23,4/3/2023 16:00,-0.05,67.68
24,4/3/2023 16:15,-0.05,67.75
25,4/3/2023 16:30,-0.05,67.86
26,4/3/2023 16:45,-0.05,67.89
27,4/3/2023 17:00,-0.05,67.96
28,4/3/2023 17:15,-0.05,68
29,4/3/2023 17:30,-0.05,68.11
30,4/3/2023 17:45,-0.05,68.14
31,4/3/2023 18:00,-0.05,68.18
32,4/3/2023 18:15,-0.05,68.18
33,4/3/2023 18:30,-0.05,68.14
34,4/3/2023 18:45,-0.05,68.14
35,4/3/2023 19:00,-0.05,68.11
36,4/3/2023 19:15,-0.05,68.07
37,4/3/2023 19:30,-0.05,68.04
38,4/3/2023 19:45,-0.05,67.96
39,4/3/2023 20:00,-0.05,67.93
40,4/3/2023 20:15,-0.04,67.89
41,4/3/2023 20:30,-0.05,67.82
42,4/3/2023 20:45,-0.05,67.75
43,4/3/2023 21:00,-0.04,67.64
44,4/3/2023 21:15,-0.04,67.53
45,4/3/2023 21:30,-0.04,67.42
46,4/3/2023 21:45,-0.04,67.32
