"Plot Title: Bradford_3con"
"#","Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 10778446, SEN S/N: 10778446)","Full Range, μS/cm (LGR S/N: 10778446, SEN S/N: 10778446)","Temp, °F (LGR S/N: 10778446, SEN S/N: 10778446)"
1,09/28/23 01:00:00 PM,121.8,119.4,74.95
2,09/28/23 02:00:00 PM,123.0,120.5,74.98
3,09/28/23 03:00:00 PM,122.4,119.8,75.11
4,09/28/23 04:00:00 PM,123.0,120.1,75.24
5,09/28/23 05:00:00 PM,124.0,121.3,75.24
6,09/28/23 06:00:00 PM,123.7,120.9,75.22
7,09/28/23 07:00:00 PM,123.9,121.3,75.18
8,09/28/23 08:00:00 PM,124.1,121.3,75.16
9,09/28/23 09:00:00 PM,124.2,121.3,75.11
10,09/28/23 10:00:00 PM,123.8,120.9,75.02
11,09/28/23 11:00:00 PM,123.9,121.3,74.86
12,09/29/23 12:00:00 AM,123.9,121.3,74.68
13,09/29/23 01:00:00 AM,124.0,121.3,74.48
14,09/29/23 02:00:00 AM,124.0,121.4,74.25
15,09/29/23 03:00:00 AM,123.9,121.0,74.01
16,09/29/23 04:00:00 AM,123.8,121.0,73.80
17,09/29/23 05:00:00 AM,125.8,123.3,73.62
18,09/29/23 06:00:00 AM,124.1,121.4,73.42
19,09/29/23 07:00:00 AM,123.8,121.0,73.29
20,09/29/23 08:00:00 AM,123.9,121.4,73.17
21,09/29/23 09:00:00 AM,124.6,122.6,73.15
22,09/29/23 10:00:00 AM,124.4,121.4,73.29
23,09/29/23 11:00:00 AM,124.7,122.2,73.60
24,09/29/23 12:00:00 PM,136.6,138.0,74.07
25,09/29/23 01:00:00 PM,130.9,129.1,74.44
26,09/29/23 02:00:00 PM,127.3,124.0,74.68
27,09/29/23 03:00:00 PM,135.9,135.6,74.93
28,09/29/23 04:00:00 PM,135.4,134.8,75.25
29,09/29/23 05:00:00 PM,130.3,127.8,75.47
30,09/29/23 06:00:00 PM,131.7,129.4,75.69
