"Plot Title: Bradford_3con"
"#","Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 10778446, SEN S/N: 10778446)","Full Range, μS/cm (LGR S/N: 10778446, SEN S/N: 10778446)","Temp, °F (LGR S/N: 10778446, SEN S/N: 10778446)"
1,04/03/23 10:30:00 AM,19.2,17.5,67.15
2,04/03/23 10:45:00 AM,102.2,98.7,65.03
3,04/03/23 11:00:00 AM,101.8,97.9,65.05
4,04/03/23 11:15:00 AM,101.9,98.3,65.12
5,04/03/23 11:30:00 AM,101.9,98.3,65.25
6,04/03/23 11:45:00 AM,102.1,98.7,65.41
7,04/03/23 12:00:00 PM,102.5,98.7,65.53
8,04/03/23 12:15:00 PM,102.7,99.1,65.71
9,04/03/23 12:30:00 PM,102.8,99.1,65.93
10,04/03/23 12:45:00 PM,103.4,99.8,66.16
11,04/03/23 01:00:00 PM,103.9,100.6,66.38
12,04/03/23 01:15:00 PM,104.2,101.0,66.58
13,04/03/23 01:30:00 PM,104.7,100.9,66.79
14,04/03/23 01:45:00 PM,105.0,101.3,66.96
15,04/03/23 02:00:00 PM,105.3,101.7,67.12
16,04/03/23 02:15:00 PM,105.4,102.1,67.28
17,04/03/23 02:30:00 PM,105.7,102.1,67.46
18,04/03/23 02:45:00 PM,105.8,102.4,67.64
19,04/03/23 03:00:00 PM,105.6,102.1,67.77
20,04/03/23 03:15:00 PM,105.4,102.0,67.89
21,04/03/23 03:30:00 PM,105.5,102.0,68.02
22,04/03/23 03:45:00 PM,105.6,102.0,68.16
23,04/03/23 04:00:00 PM,105.9,102.4,68.40
24,04/03/23 04:15:00 PM,105.9,102.4,68.40
25,04/03/23 04:30:00 PM,105.9,102.4,68.47
26,04/03/23 04:45:00 PM,106.1,102.8,68.50
27,04/03/23 05:00:00 PM,106.2,102.8,68.65
28,04/03/23 05:15:00 PM,106.5,103.2,68.79
29,04/03/23 05:30:00 PM,106.5,102.8,68.86
30,04/03/23 05:45:00 PM,106.4,102.7,69.04
31,04/03/23 06:00:00 PM,106.1,102.8,69.01
32,04/03/23 06:15:00 PM,106.1,102.8,68.99
33,04/03/23 06:30:00 PM,105.5,102.4,68.95
34,04/03/23 06:45:00 PM,105.5,102.0,68.92
35,04/03/23 07:00:00 PM,105.4,102.0,68.88
36,04/03/23 07:15:00 PM,105.2,101.6,68.85
37,04/03/23 07:30:00 PM,104.9,101.6,68.77
38,04/03/23 07:45:00 PM,104.6,101.2,68.72
39,04/03/23 08:00:00 PM,104.0,100.8,68.65
40,04/03/23 08:15:00 PM,105.1,101.6,68.58
41,04/03/23 08:30:00 PM,105.3,101.6,68.47
42,04/03/23 08:45:00 PM,105.6,102.0,68.38
43,04/03/23 09:00:00 PM,106.6,103.2,68.20
44,04/03/23 09:15:00 PM,106.3,102.8,68.02
45,04/03/23 09:30:00 PM,106.2,102.8,67.87
46,04/03/23 09:45:00 PM,106.1,102.4,67.73
47,04/03/23 10:00:00 PM,106.1,102.4,67.62
48,04/03/23 10:15:00 PM,105.7,102.5,67.50
49,04/03/23 10:30:00 PM,105.5,102.1,67.35
50,04/03/23 10:45:00 PM,105.0,101.3,67.24
51,04/03/23 11:00:00 PM,104.5,100.9,67.05
52,04/03/23 11:15:00 PM,104.2,100.9,66.94
53,04/03/23 11:30:00 PM,103.9,100.6,66.81
54,04/03/23 11:45:00 PM,103.8,100.6,66.69
55,04/04/23 12:00:00 AM,103.6,100.2,66.56
56,04/04/23 12:15:00 AM,103.3,99.8,66.47
57,04/04/23 12:30:00 AM,103.3,99.8,66.34
58,04/04/23 12:45:00 AM,103.2,99.8,66.25
59,04/04/23 01:00:00 AM,103.2,99.8,66.16
60,04/04/23 01:15:00 AM,102.8,99.0,66.07
61,04/04/23 01:30:00 AM,102.5,98.7,65.95
62,04/04/23 01:45:00 AM,102.7,99.4,65.86
63,04/04/23 02:00:00 AM,102.4,99.1,65.73
64,04/04/23 02:15:00 AM,102.3,98.7,65.62
65,04/04/23 02:30:00 AM,102.1,98.7,65.53
66,04/04/23 02:45:00 AM,102.0,98.7,65.43
67,04/04/23 03:00:00 AM,102.0,98.3,65.41
68,04/04/23 03:15:00 AM,101.7,97.9,65.23
69,04/04/23 03:30:00 AM,101.7,97.9,65.08
70,04/04/23 03:45:00 AM,101.5,97.6,64.96
71,04/04/23 04:00:00 AM,101.3,98.3,64.89
72,04/04/23 04:15:00 AM,101.2,97.6,64.78
73,04/04/23 04:30:00 AM,100.9,97.6,64.67
74,04/04/23 04:45:00 AM,100.9,97.2,64.58
75,04/04/23 05:00:00 AM,100.7,97.2,64.51
76,04/04/23 05:15:00 AM,100.7,97.2,64.44
77,04/04/23 05:30:00 AM,100.7,97.2,64.38
78,04/04/23 05:45:00 AM,100.5,96.8,64.33
79,04/04/23 06:00:00 AM,101.0,97.2,64.26
80,04/04/23 06:15:00 AM,100.7,97.2,64.24
81,04/04/23 06:30:00 AM,100.6,96.8,64.20
82,04/04/23 06:45:00 AM,100.4,96.8,64.18
83,04/04/23 07:00:00 AM,100.4,96.8,64.20
84,04/04/23 07:15:00 AM,100.4,96.8,64.24
85,04/04/23 07:30:00 AM,100.4,96.8,64.26
86,04/04/23 07:45:00 AM,100.4,96.8,64.31
87,04/04/23 08:00:00 AM,100.4,96.8,64.35
